"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","county","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount","class","relatedCatalogItem","previousCatalogNumber","sex"
"146","2019-11-19 15:43:36-03","F","FMNH-SEEDPLANTS","V0503595F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora",NA,NA,"L. Mautone","770","1979","5","24","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0503595F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"147","2019-11-19 14:48:01-03","F","FMNH-SEEDPLANTS","V0503596F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora",NA,NA,"G. Gardner","7898",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0503596F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"148","2019-09-04 19:58:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Baccharis","tarchonanthoides","Baccharis tarchonanthoides integrifolia","Baker",NA,"C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,"integrifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"149","2020-04-29 16:29:30-03","UFVJM","HDJF","5823","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner","Chaves, DA","Chaves, DA; Gonçalves, MF; Moreira, PH","599","2014","10","11","Southern America","Brasil","Minas Gerais","Cadeia do Espinhaço: Parque Estadual do Rio Preto, área do Módulo PERP 2","-43.343083","-18.225133","1550","1550",NA,NA,"HDJF005823","HDJF005823_01",NA,"São Gonçalo do Rio Preto",NA,"-43.343083","-18.225133","2014","10","20",NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-04-29 16:29:30-03","UFVJM","HDJF","5726","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner","Chaves, DA","Chaves, DA; Gonçalves, MF; Silva, MG","333","2014","05","01","Southern America","Brasil","Minas Gerais","Cadeia do Espinhaço: Subida para a Chapada dos Coutos passando pela mata dos crioulos","-43.332417","-18.239283","1654","1654",NA,NA,"HDJF005726","HDJF005726_01",NA,NA,NA,"-43.332417","-18.239283","2014","07","29",NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-07-23 11:58:44-03","CEPLAC","CEPEC","69917","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora",NA,"L. Mautone","L. Mautone","770","1979","05","24",NA,"Brasil","Minas Gerais","Serra das Camarinhas.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"OURO PRETO",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,"30/12/1979",NA,NA
"152","2019-12-20 18:46:29-03","UFSJ","HUFSJ","5184","S","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner","Pivari, MDO","Castro, RM; et al.","216","2001","03","25",NA,"Brasil","Minas Gerais","Parque Estadual do Ibitipoca.",NA,NA,NA,NA,NA,"Arvoreta com ca. 2m de altura, no campo rupestre. Folhas discolores. Inflorescência esverdeada. Futos creme.","HUFSJ005184",NA,NA,"Conceição do Ibitipoca",NA,NA,NA,"2002","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-02-27 14:01:41-03","UFSJ","HUFSJ","5269","S","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner","Barroso, GM","Krieger, L; Urbano","8534","1970","05","13",NA,"Brasil","Minas Gerais","Serra do Ibitipoca.",NA,NA,NA,NA,NA,"Arbusto de 2,3m cm, inflorescência esbarnquiçada, folhas na parte dorsal esbranquiçadas, campo arenoso.","HUFSJ005269",NA,NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-02-27 14:01:41-03","UFSJ","HUFSJ","5266","S","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner","Esteves, RL","Araújo, FS; et al.","9","2001","02","08",NA,"Brasil","Minas Gerais","Parque Estadual do Ibitipoca.","-43.793098449707","-21.8425006866455",NA,NA,NA,"Arbusto de 1m. Flores passadas.","HUFSJ005266",NA,NA,"Lima Duarte",NA,NA,NA,"2004","08","31","30417","auto",NA,NA,NA,NA,NA,NA
"155","2016-08-23 10:58:49-03","NHMLondon","NHM-LONDON-BOT","BM000554168","S","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner",NA,"George Gardner; b.1812; d.1849; Gardner","4898","1840","07",NA,NA,"Brasil",NA,NA,"-53.08982","-10.773109",NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/29bad4c81fb2ae7cb9a12df0b8151971c9519e63/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Type",NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4978223",NA
"156","2016-08-23 10:58:49-03","NHMLondon","NHM-LONDON-BOT","BM001009510","S","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner",NA,"Peter Claussen; b.1877; d.1959; Claussen","s.n.","1840",NA,NA,NA,"Brasil","Minas Gerais",NA,"-44.096503","-19.690239",NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/e07d3d4d39b4cdda2bc69925644a44caae534850/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Possible type",NA,NA,"-44.096503","-19.690239",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:611932",NA
"157","2019-11-01 14:53:19-03","UnB","UB","207545","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner","Chaves, DA","Chaves, DA; Gonçalves, MF; Moreira, PH","599","2014","10","11","Southern America","Brasil","Minas Gerais","Cadeia do Espinhaço: Parque Estadual do Rio Preto, área do Módulo PERP 2","-43.343083","-18.225133","1550","1550",NA,"Complexo Rupestre",NA,NA,NA,"São Gonçalo do Rio Preto",NA,"-43.343083","-18.225133","2014","10","20",NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-01 14:53:19-03","UnB","UB","122079","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner","Barroso, GM","Irwin, HS","22259","1969","01","19","Southern America","Brasil","Minas Gerais","Ca. 16km SW of Diamantina",NA,NA,NA,NA,NA,"Heads white.; Shrub 2m.; Cerrado on rocky slopes",NA,NA,NA,NA,NA,NA,NA,"1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-01 14:53:19-03","UnB","UB","207279","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner","Chaves, DA","Chaves, DA; Gonçalves, MF; Silva, MG","333","2014","05","01","Southern America","Brasil","Minas Gerais","Cadeia do Espinhaço: Subida para a Chapada dos Coutos passando pela mata dos crioulos","-43.332417","-18.239283","1654","1654",NA,"Complexo Rupestre",NA,NA,NA,NA,NA,"-43.332417","-18.239283","2014","07","29",NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-05-06 11:52:38-03","UFU","HUFU","52737","S","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner","Heiden, G.","Mello, F.N.A.; Junqueira, T.V.; Morais, T.M. & Yamagishi-Costa, J.","449","2008","09","24",NA,"Brasil","Minas Gerais","Estrada Diamantina - Conselheiro Mata, Km 187.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Subarbusto ca. de 1 m. Brácteas involucrais e papilho alvo.; Campo rupestre.","HUFU00042384","HUFU00042384",NA,"Diamantina",NA,NA,NA,"2016","05","10","101169","auto",NA,NA,NA,NA,NA,NA
"161","2019-05-06 11:52:38-03","UFU","HUFU","71618","S","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner","Chaves, D.A.","Chaves, D.A.; Goncalves, M.F. & Moreira, P.H.","599","2014","10","11",NA,"Brasil","Minas Gerais","Cadeia do Espinhaço, Parque Estadual do Rio Preto, área do Módulo PERP 2.","-43.343056","-18.225","1550","1550",NA,"Complexo Rupestre.","HUFU00043208","HUFU00043208",NA,NA,NA,"-43.343056","-18.225","2014","10","20",NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-05-06 11:52:38-03","UFU","HUFU","71736","S","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner","Nakajima, J.N.","Gonçalves, L.N.; Duffles P.; Fernandez, E. & Lima, T.","141","2013","09","06",NA,"Brasil","São Paulo","APA Serra da Mantiqueira, Pico dos Marins. Trilha para o 1º mirante.","-45.136111","-22.516667","1884","1884",NA,"Arbusto 1,00 m alt. Folhas simples, alternas, discolores, bordas superiores serreadas; capítulos com corola branca e estames amarelos.; Campo de altitude.","HUFU00041002","HUFU00041002",NA,"Piquete",NA,"-45.136111","-22.516667","2015","06","25",NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-05-06 11:52:38-03","UFU","HUFU","56570","S","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner","Heiden, G.","Souza, V.C.; Souza, J.P.; Capellari-Júnior, L. & Scalon, V.R.","12009","1996","07","06",NA,"Brasil","Minas Gerais","BR Diamantina - Curvelo, Km 9.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Arbusto. Flor creme.; Campo rupestre.","HUFU00042388","HUFU00042388",NA,"Diamantina",NA,NA,NA,"2016","05","10","101169","auto",NA,NA,NA,NA,NA,NA
"164","2019-05-06 11:52:36-03","UFU","HUFU","25039","S","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner","Heiden, G.","Romero, R.; Nakajima, J.N.","6055","2001","03","29",NA,"Brasil","Minas Gerais","Estrada para Serro, Próximo da entrada para Conselheiro da Mata.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Arbusto, ca. 0,8 m. Brácteas involucrais esverdeadas, corola e anteras creme.; Campo rupestre.","HUFU00042385","HUFU00042385",NA,"Diamantina",NA,NA,NA,"2016","05","09","101169","auto",NA,NA,NA,NA,NA,NA
"165","2019-05-06 11:52:38-03","UFU","HUFU","67808","S","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner","Esteves, R.L.","Araújo, F.S.; et al.","09","2001","02","08",NA,"Brasil","Minas Gerais","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,"Arbusto, 1 m. Flores passadas. Material prensado em álcool.","HUFU00043207","HUFU00043207",NA,"Lima Duarte",NA,NA,NA,"2004","08","31","30417","auto",NA,NA,NA,NA,NA,NA
"166","2019-05-06 11:52:36-03","UFU","HUFU","52136","S","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner","Heiden, G.","Ferreira, F.M.; Viana, P.L. & Salimena, F.R.G.","968","2006","03","07",NA,"Brasil","Minas Gerais","Parque Estadual do Ibitipoca, Norte do Parque.","-43.793098449707","-21.8425006866455",NA,NA,NA,"Arbusto, ca. de 1,5 m. Campo rupestre, capítulos alvos.; Campo rupestre.","HUFU00042381","HUFU00042381",NA,"Lima Duarte",NA,NA,NA,"2016","05","09","30417","auto",NA,NA,NA,NA,NA,NA
"167","2019-05-06 11:52:38-03","UFU","HUFU","53712","S","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner","Borges, R.A.X.","Forzza, R.C.; Assis, L.C.; Bezerra, L.M.; CFalió, M.F. & Temponi, L.G.","3961","2005","01","20",NA,"Brasil","Minas Gerais","Parque Estadual do Ibitipoca, Proximidades da Lombada.","-43.793098449707","-21.8425006866455",NA,NA,NA,"ARbusto, ca. 1,5 m. Flores creme a esverdeadas.","HUFU00043204","HUFU00043204",NA,"Lima Duarte",NA,NA,NA,"2006","11","06","30417","auto",NA,NA,NA,NA,NA,NA
"168","2019-05-06 11:52:38-03","UFU","HUFU","67497","S","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner","Lisboa, M.A.","Badini, J.","s.n.","1973","06","26",NA,"Brasil","Minas Gerais","Serra de Ouro Preto, 20.2875; -43.5081","-43.5080986022949","-20.2875003814697",NA,NA,NA,"S/obs.; Cerrado.","HUFU00043209","HUFU00043209",NA,"Ouro Preto",NA,NA,NA,"1973","06","25","44599","auto",NA,NA,NA,NA,NA,NA
"169","2019-05-06 11:52:38-03","UFU","HUFU","7759","S","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner","Heiden, G.","Leitão-Filho, H.F.; et al.","1167","1981","09","22",NA,"Brasil","Minas Gerais","Morro do Ferro","-46.5614013671875","-21.7877998352051",NA,NA,NA,"Arbusto, ca. 1,5 m. Capítulos com flores creme.; Campo aberto.","HUFU00042386","HUFU00042386",NA,"Poços de Caldas",NA,NA,NA,"2016","05","10","23696","auto",NA,NA,NA,NA,NA,NA
"170","2019-05-06 11:52:38-03","UFU","HUFU","58761","S","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner","Heiden, G.","Quaresma, A.S.; Cota, M.M.T.; Franco, I.M.; Araújo, I.M. & Costa, F.N.","87","2010","04","22",NA,"Brasil","Minas Gerais","Parque Estadual do Pico do Itambé, Subida para o Pico do Itambé a partir de Capivari. Pto 55","-43.3793983459473","-18.604700088501",NA,NA,NA,"Subarbusto ca. 1 metro. Corola e estigma creme.","HUFU00042389","HUFU00042389",NA,"Serro",NA,NA,NA,"2016","05","09","37754","auto",NA,NA,NA,NA,NA,NA
"171","2017-09-11 16:26:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner",NA,"Freyreiss, GW","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","In campis editis Serra da Piedade, prope Ouro Preto, Cachoeira do Campo.","-43.67","-19.88",NA,NA,NA,NA,NA,NA,NA,"Caeté",NA,"-43.67","-19.88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2017-09-11 17:07:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner",NA,"Sello, HL","1981",NA,NA,NA,"Southern America","Brazil","Minas Gerais","In campis editis Serra da Piedade, prope Ouro Preto, Cachoeira do Campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2017-09-11 17:07:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner",NA,"Martius, CFP","750",NA,NA,NA,"Southern America","Brazil",NA,"Habitat in prov. Minas Geraes, in campis editis Serra da Piedade, prope Ouro Preto, Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2017-09-11 17:07:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner",NA,"Gardner, G","4898",NA,NA,NA,"Southern America","Brazil",NA,"Habitat in prov. Minas Geraes, in campis editis Serra da Piedade, prope Ouro Preto, Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2017-09-11 17:07:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","In campis editis Serra da Piedade, prope Ouro Preto, Cachoeira do Campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2017-09-11 17:07:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Habitat in prov. Minas Geraes, in campis editis Serra da Piedade, prope Ouro Preto, Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2017-09-11 17:07:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner",NA,"Riedel, L","561",NA,NA,NA,"Southern America","Brazil",NA,"Habitat in prov. Minas Geraes, in campis editis Serra da Piedade, prope Ouro Preto, Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2017-09-11 17:07:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner",NA,"Riedel, L","561",NA,NA,NA,"Southern America","Brazil","Minas Gerais","In campis editis Serra da Piedade, prope Ouro Preto, Cachoeira do Campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2017-09-11 17:07:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner",NA,"Freyreiss, GW","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"Habitat in prov. Minas Geraes, in campis editis Serra da Piedade, prope Ouro Preto, Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2017-09-11 17:07:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner",NA,"Sello, HL","1981",NA,NA,NA,"Southern America","Brazil",NA,"Habitat in prov. Minas Geraes, in campis editis Serra da Piedade, prope Ouro Preto, Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2017-09-11 17:07:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Baccharis","tarchonanthoides","Baccharis tarchonanthoides integrifolia","Baker",NA,"Sello, HL","175",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"integrifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-02-08 12:33:30-03","UFRGS","ICN","032173","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner",NA,"?","s.n.","1884","06","19","América do Sul","Brasil","MG","Près de la Casa da Onça",NA,NA,NA,NA,NA,"Herb.Mus.Paris. 19092",NA,NA,NA,"Caraça",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-02-08 12:33:30-03","UFRGS","ICN","015897","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner","Barreto, M; Standley","Magalhães, GM","1620",NA,NA,NA,"América do Sul","Brasil","MG","Pico do Itambé, entre Serro e Santo Antônio do Itambé","-43.3793983459473","-18.604700088501",NA,NA,NA,"Flor alva, floresce: II,V,VI,IX, arbusto 0,50 a 3m.; Campo arenoso no pico do Itambé (Serra). Só campos das Serras-alpina.",NA,NA,NA,"Serro",NA,NA,NA,NA,NA,NA,"37754","auto",NA,NA,NA,NA,NA,NA
"184","2020-08-26 10:47:47-03","MCN-FZBRS","HAS","80841","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner",NA,"Ule","2583","1892","04",NA,NA,"Brasil","Minas Gerais",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,"Museu Nacional 38151; Herbário João Mattos 11841","HAS0080841","HAS0080841",NA,"Ouro Preto",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"185","2019-11-21 09:59:57-03","IBt","SP","45524","S","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner",NA,"Mello Barreto","3866","1933","06","16",NA,"Brasil","Minas Gerais","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,NA,"Arbusto 1,00",NA,NA,NA,"Caeté",NA,NA,NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA
"186","2019-11-21 09:59:57-03","IBt","SP","199445","S","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner","Heiden, G","Wanderley, MGL; Varanda, E; Furlan, A; Giulietti, AM; Harley, RM","CFCR4613","1984","07","17",NA,"Brasil","Minas Gerais","Chapada do Couto","-43.4710998535156","-18.0713996887207",NA,NA,NA,NA,"SP031364","SP031364",NA,"Couto de Magalhães de Minas",NA,NA,NA,"2007","11","05","32974","auto",NA,NA,NA,NA,NA,NA
"187","2019-11-21 09:59:57-03","IBt","SP","143576","S","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner","Leitão Filho, HF; Semir, J","Semir, J; Joly, AM","CFSC3753","1973","01","06",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 137 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,NA,"Jaboticatubas",NA,NA,NA,"1986","06","23","31264","auto",NA,NA,NA,NA,NA,NA
"188","2019-11-21 09:59:57-03","IBt","SP","8402","S","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner","Oliveira Deble, AS","Godoy, JB","s.n.","1923","05","28",NA,"Brasil","Minas Gerais",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"SP031365","SP031365",NA,"Ouro Preto",NA,NA,NA,"2007","10","30","44599","auto",NA,NA,NA,NA,NA,NA
"189","2019-11-21 09:59:57-03","IBt","SP","186291","S","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner","Heiden, G","Pirani, JR; Yano, O","704","1983","05","27",NA,"Brasil","Minas Gerais","Serra do Caraça, Caminho para a Capelinha e Gruta de Lourdes","-43.4152984619141","-19.959400177002",NA,NA,NA,"Arvoreta no interior da mata, capítulos alvo esverdeados","SP031366","SP031366",NA,"Santa Bárbara",NA,NA,NA,"2014","02","04","33136","auto",NA,NA,NA,NA,NA,NA
"190","2019-11-21 09:59:57-03","IBt","SP","180221","S","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner","Leitão Filho, HF; Semir, J","Menezes, NL; Semir, J; Sajo, MG; Amaral, MC; Altikes, R","CFSC5831","1979","12","18",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 138 ao longo da Rodovia Belo Horizonte - Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,"Santana do Riacho",NA,NA,NA,"1986","08","04","26557","auto",NA,NA,NA,NA,NA,NA
"191","2010-08-16 16:37:02-03","GH","HU-HERB","GH 00003953","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner",NA,"George Gardner","4898",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"Sheet",NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4898",NA,NA,NA,NA,"undetermined"
"192","2014-09-23 10:56:51-03","G","G","G00222623","S","Plantae",NA,NA,"Asteraceae","Baccharis","lychnophora","Baccharis lychnophora","Gardner","Müller, J.","Gardner, G.","4898","1842",NA,"00","AMERIQUE DU SUD","Brazil","Minas Gerais",NA,"-45.44222222","-18.78777778",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=214945&base=img&lang=en","G00222623","G00222623","ISOTYPUS of Baccharis lychnophora Gardner",NA,NA,"-45.44222222","-18.78777778","2001","01","01",NA,NA,NA,NA,NA,NA,NA,NA
