"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem","previousCatalogNumber","sex"
"99","2021-02-11 17:21:03-03","UFPR","UPCB","49393","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch.","Giongo, C.","1998","11",NA,"Kaehler, M.","67","1998","11","22","Brasil","Paraná","Paranaguá","Ilha do Mel, Estação Ecológica, Trilha dos Postes","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita de flor amarela, carnosa, labelo envolvendo a coluna..",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-02-11 17:21:03-03","UFPR","UPCB","15101","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch.","Silva, S.M.",NA,NA,NA,"Britez, R.M.","1076","1986","11","08","Brasil","Paraná","Paranaguá","Ilha do Mel - Praia do Farol, Fortaleza","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Trepadeira, flor creme com labelo mais claro. Sobre árvores e arbustos da restinga..",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-02-11 17:21:03-03","UFPR","UPCB","15102","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch.","Britez, R.M.",NA,NA,NA,"Britez, R.M.","1011","1986","10","24","Brasil","Paraná","Paranaguá","Ilha do Mel - Praia Grande","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Trepadeira da restinga, em botão..",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-02-11 17:21:02-03","UFPR","UPCB","15100","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch.","Souza, W.S.",NA,NA,NA,"Souza, W.S.","388","1986","11","08","Brasil","Paraná","Paranaguá","Ilha do Mel - Restinga da Praia Grande","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Trepadeira, flor creme esverdeada com labelo mais claro e interior amarelo. Aromática com visitação de abelhas. Coletada em local mais aberto..",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-02-11 17:21:03-03","UFPR","UPCB","8201","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch.","Pabst, G.","1970","01","01","Hatschbach, G.","20093","1968","10","22","Brasil","Paraná","Paranaguá","Rio Pequeno","-48.5092010498047","-25.5200004577637",NA,NA,"3","5","Sépalas e pétalas creme esverdeadas, labelo base int. amarelo, ápice alvo. Volúvel. Restinga..",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-02-11 17:21:03-03","UFPR","UPCB","27690","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis var. brevifolia","Klotzsch.","Hatschbach, G.",NA,NA,NA,"Cervi, A.C.","3964","1992","12","19","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Poço Preto","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Trepadeira, sépalas verdes..",NA,NA,NA,NA,NA,NA,"39570","auto","var. brevifolia",NA,NA,NA,NA,NA,NA,NA
"105","2021-02-11 17:21:03-03","UFPR","UPCB","27690","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis var. brevifolia","Klotzsch.","Hatschbach, G.",NA,NA,NA,"Cervi, A.C.","3964","1992","12","19","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Poço Preto","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Trepadeira, sépalas verdes..",NA,NA,NA,NA,NA,NA,"39570","auto","var. brevifolia",NA,NA,NA,NA,NA,NA,NA
"106","2013-08-23 04:12:00-03","MO","MOBOT","100341652","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","R. Vásquez",NA,NA,NA,"Roberto Vásquez","Vásquez C. 893",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"107","2008-05-27 22:02:00-03","MO","MOBOT","1322873","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","I.G. Vargas",NA,NA,NA,"S. Halloy|S. Justiniano|P. Coimbra","Halloy 3546","1994","2","8","Bolivia","Santa Cruz","Nuflo de Chavez","En monte quemado hace un año, degradado, hasta 1 km. al Norte de El Puente, palmares y pastizal pero más manchones de árboles.","-62.87833","-16.33444",NA,NA,"340.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2008-05-27 22:02:00-03","MO","MOBOT","1718493","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch",NA,NA,NA,NA,"Israel G. Vargas C.|et al.","Vargas Caballero 2617","1997","6","19","Bolivia","Santa Cruz","Guarayos","RESERVA DE VIDA SILVESTRE RIOS BLANCO Y NEGRO. Campamento sobre Río Negro de Caimanes, unos 4 km al SE de las Juntas con el Río San Pablo, luego entrando 2 km al S. Bosque de inundación estacional con ochoó (Hura crepitans), piraquina (Xylopia cf. ligustrifolia), guayabochi (Calycophyllum spruceanum) y motacu (Scheelea princeps). Intervenido por extracción de madera.","-63.93333","-14.75194",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2008-05-27 22:02:00-03","MO","MOBOT","1718500","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","R. Vásquez '94",NA,NA,NA,"Israel G. Vargas C.|N. Tagua","Vargas Caballero 2762",NA,NA,NA,"Bolivia","Santa Cruz","Guarayos","RESERVA DE VIDA SILVESTRE RIOS BLANCO Y NEGRO. Río San Martín (Concesión Oquiriquia). Cerca al campamento sobre el Río San Martín. Bosque de llanura de inundación, estacionalmente inundado por el Río San Martín, con: mapajo (Ceiba samauma, gabetillo (Aspidosperma sp.) y guayabochi (Calycophyllum spruceanum).","-61.80333","-15.05583",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2008-05-27 22:02:00-03","MO","MOBOT","2457988","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch",NA,NA,NA,NA,"DOMINGUEZ","DOMINGUEZ s.n.","1915","9","25","Argentina","Chaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2011-04-15 11:51:00-03","MO","MOBOT","2458004","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch",NA,NA,NA,NA,"N.M. Albov","Albov s.n.6","1898","11","24","Argentina","Misiones",NA,"entre la Caja de Flores et la rive du Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","653298","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","C.H. Dodson",NA,NA,NA,"James C. Solomon","Solomon 14746","1985","11","16","Bolivia","Beni","Gral. Ballivian","Estación Biológica Beni, 45 km E of the Río Maniqui on the road to Trinidad, then 6.5km N to the Río Curiraba, then ca. 1 hour by trail, passing Estancia Isla de Creta to Puesto Granada.","-66.46666","-14.76666",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"85-159","3",NA,NA,NA,NA
"113","2020-02-24 14:33:00-03","MO","MOBOT","100446884","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Alexander Damian",NA,NA,NA,"D.G. da Silva|L. Lima|I.S. Rivero","Silva 1","1995","2","13","Brazil","Acre","Sena Madureira","Riozinho do Andira. Subindo o rio cerca de 1 hora. Varzea.","-72.7","-9.1166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"114","2010-03-25 15:23:00-03","MO","MOBOT","100263690","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","vellozii","Vanilla vellozii","Rolfe",NA,NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 14302","1861",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1","Lectotype",NA,NA,NA
"115","2020-08-01 18:19:15-03","UNESP-IBILCE","SJRP","15400","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzch",NA,NA,NA,NA,"Wellington Forster",NA,NA,NA,NA,"Brasil","São Paulo","São José do Rio Preto","estação ecológica nor. paulista","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,"Flores amareladas, labelo branco;",NA,NA,"Tracheophyta","Asparagales","América do Sul",NA,"20305","auto",NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"116","2020-08-01 18:19:15-03","UNESP-IBILCE","SJRP","22165","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzch","E.C. Smidt",NA,NA,NA,"E.C. Smidt",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Ilha Anchieta","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Liana de flores esverdeadas com labelo branco;",NA,NA,"Tracheophyta","Asparagales","América do Sul",NA,"34265","auto",NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"117","2020-08-01 18:19:15-03","UNESP-IBILCE","SJRP","16406","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzch",NA,NA,NA,NA,"Custódio, A.M.G.",NA,NA,NA,NA,"Brasil","São Paulo","Monte Aprazível","sítio santo antonio","-49.7099990844727","-20.7700004577637",NA,NA,NA,NA,"Hemiepífita, flor amarela com forte odor;",NA,NA,"Tracheophyta","Asparagales","América do Sul",NA,"24807","auto",NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"118","2020-09-03 12:03:27-03","MBML","MBML-HERBARIO","40418",NA,"Plantae","Orchidaceae","Vanilla","aff. chamissonis","Vanilla aff. chamissonis","Klotzsch","D.R. Couto","2008","07","10","D.R. Couto; R.E.Altoé","638","2008","07","10","Brasil","Espírito Santo","Alegre","São João do Norte, PCH Santa Fé, Reservatório de Derivação, Ilha pluvial do Rio Braço Norte","-41.496111","-20.668611","41W29'46","20S40'7",NA,NA,"Hemi-epífita secundária. Vegetando em ilha fluvial. Barragem de derivação.","MBML040418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-09-04 11:40:37-03","MBML","MBML-HERBARIO","18307",NA,"Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch.","A. P. Fontana/16-05-2005",NA,NA,NA,"C. N. de Fraga; et al","303","1996","04","05","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha","-40.422222","-20.605278","40W25'20","20S36'19",NA,NA,"Formação mata seca. Frutos verdes com seção triangular.","MBML018307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-09-04 11:40:37-03","MBML","MBML-HERBARIO","18699",NA,"Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch.",NA,NA,NA,NA,"C. N. de Fraga; et al","59","1994","11","17","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha","-40.422222","-20.605278","40W25'20","20S36'19",NA,NA,"Planta escandente robusta epifitando, arbusto no interior da moita, labelo branco, carina amarela, pétalas e sépalas esverdeadas.","MBML018699",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-09-04 11:40:37-03","MBML","MBML-HERBARIO","18700",NA,"Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch.",NA,NA,NA,NA,"C. N. de Fraga; et al","84","1994","12","06","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha","-40.422222","-20.605278","40W25'20","20S36'19",NA,NA,"Caule grosso, labelo branco, carina amarela pétalas e sépalas verdes, odor forte e agradável.","MBML018700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-09-04 11:40:37-03","MBML","MBML-HERBARIO","21235",NA,"Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch.","L. Kollmann & Fraga/06-12-2003",NA,NA,NA,"C. N. de Fraga","955","2002","11","27","Brasil","Espírito Santo","Conceição da Barra","APA de Guriri","-39.735","-18.615833","39W44'6","18S36'57",NA,NA,"Restinga aberta de Clusia, trepadeira pouco escandente, flores de pétalas e sépalas verdes, labelo branco de colo amarelo.","MBML021235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-09-04 11:40:37-03","MBML","MBML-HERBARIO","21236",NA,"Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch.","L. Kollmann & Fraga/06-12-2003",NA,NA,NA,"C. N. de Fraga","408","1999","01","16","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha","-40.422222","-20.605278","40W25'20","20S36'19",NA,NA,"Restinga aberta de Clusia. Fruto verde, hemiepífita em moita.","MBML021236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-09-04 11:40:37-03","MBML","MBML-HERBARIO","35649",NA,"Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch.","A. P. Fontana","2008","04","15","A. P. Fontana; L. Kollmann & K. A. Brahim","4969","2008","04","15","Brasil","Espírito Santo","Santa Leopoldina","Rio das Farinhas, propriedade da Sra. Maria Knak Ule. Mata, dossel 12m.","-40.608222","-20.110111","40W36'29,6","20S6'36,4","827","827","Hemiepífita, na sombra. Estéril.","MBML035649",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","4307",NA,"Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch.","L. Kollmann & Fraga/06-12-2003",NA,NA,NA,"H. Q. Boudet Fernandes","2234","1987","11","02","Brasil","Espírito Santo","Pinheiros","Reserva Biológica Córrego do Veado","-40.148611","-18.352778","40W8'55","18S21'10",NA,NA,"Trepadeira sobre árvore tombada em área incendiada. Estéril. Culta/Herb.","MBML004307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-09-04 11:40:37-03","MBML","MBML-HERBARIO","4818",NA,"Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch.",NA,NA,NA,NA,"B. Weinberg","644","1984","10","27","Brasil","Espírito Santo","Guarapari","Village do Sol","-40.41","-20.554722","40W24'36","20S33'17",NA,NA,NA,"MBML004818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-09-04 11:40:37-03","MBML","MBML-HERBARIO","4819",NA,"Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch.",NA,NA,NA,NA,"B. Weinberg","645","1984","10","27","Brasil","Espírito Santo","Guarapari","Village do Sol","-40.41","-20.554722","40W24'36","20S33'17",NA,NA,NA,"MBML004819",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-02-08 13:25:39-03","UFBA-IMS","HVC","2797","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Azevedo, C.O.",NA,NA,NA,"C.O.Azevedo","959","2017","11","28","Brasil","Bahia","Vitória da Conquista","Universidade Estadual do Sudoeste da Bahia, Matinha da UESB.","-40.8394012451172","-14.8661003112793",NA,NA,NA,NA,"Folhas verdes e Flores amarelas, labelo branco com centro amarelo vivo. Habitat: Floresta Estacional Semidecidual Habito: Liana","HVC00002797",NA,NA,NA,NA,NA,"70493","auto",NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-06-17 15:25:24-03","UNESP-RC","HRCB","9675","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch ","J. E. L. S. Ribeiro",NA,NA,NA,"Furlan, A.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-06-17 15:25:24-03","UNESP-RC","HRCB","11198","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch ","J. E. L. S. Ribeiro",NA,NA,NA,"Furlan, A.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-01-26 13:57:05-03","IMA","MAC","45638","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","E.C.O.Chagas","2010","01","28","Chagas-Mota","7142","2010","01","28","Brasil","Alagoas","Viçosa","Fazenda Jussara.","-36.306458","-9.384961","-36.306458","-9.384961",NA,NA,"Epífita. Estéril.; Mata Atlântica.","MAC0045638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-01-26 13:57:05-03","IMA","MAC","49794","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","E.C.O.Chagas","2010","10","04","Chagas-Mota","8833","2010","10","04","Brasil","Alagoas","Quebrangulo","Reserva Biológica Pedra Talhada.","-36.427672","-9.228003","-36.427672","-9.228003",NA,NA,"Epífita. Estéril.; Mata Atlântica.","MAC0049794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-02-04 10:29:38-03","UFRPE","HST","13011","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzch.","A.M.Miranda","2005","07",NA,"A.M.Miranda; et M.I.Silva","5082","2005","07","16","Brasil","Bahia","Camamu","Povoado de Barcelos do Sul","-39.1039009094238","-13.9447002410889",NA,NA,NA,NA,"Volúvel; caule verde; folhas crassas; flores com cálice verde e corola branco-amarelada.","HST013011","HST013011_v",NA,NA,NA,NA,"33730","auto",NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-02-09 10:13:43-03","UENF","HUENF","5771","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch",NA,NA,NA,NA,"Pessanha, A.S.; Nascimento, M.T.","48","2008","11","23","Brasil","Rio de Janeiro","Campos dos Goytacazes","Morro Itaoca - Morro do rato","-41.448056","-21.797222","41º26'53''W","21º47'50''S","201","201","trepadeira ascendente, folhas rígidas e suculentas, flores sucessivas em cachos pendentes, perfume doce e muito agradável","HUENF00005774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-02-09 10:13:43-03","UENF","HUENF","5764","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch",NA,NA,NA,NA,"Pessanha, A.S.; Nascimento, M.T.","7","2007","11","11","Brasil","Rio de Janeiro","Campos dos Goytacazes","Morro Itaoca - Morro do rato","-41.448056","-21.797222","41º26'53''W","21º47'50''S","201","201","trepadeira ascendente, folhas rígidas e suculentas, flores sucessivas em cachos pendentes, aroma adocicado","HUENF00005767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-02-25 10:11:27-03","CVRD","CVRD","12622","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Domingos A. Folli","2009","11","13","Folli, D.A.","6468","2009","11","13","BRASIL","ES","Linhares",NA,"-39.953333","-19.192306","-39,953333","-19,192306","29","29","Planta bem ornamental <ll>dwc_commonname:</ll> Baunilha","CVRD012622",NA,"Magnoliophyta","Asparagales","América do Sul",NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"137","2021-02-25 10:11:27-03","CVRD","CVRD","14217","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Domingos A. Folli","2012","11","30","Folli, D.A.","6934","2012","11","30","BRASIL","ES","Jaguaré",NA,"-40.076099395752","-18.9055995941162",NA,NA,"78","78","<ll>dwc_commonname:</ll> Baunilha","CVRD014217","CVRD014217","Magnoliophyta","Asparagales","América do Sul",NA,"43085","auto",NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"138","2021-02-25 10:11:27-03","CVRD","CVRD","13456","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Geovane S. Siqueira","2011","10","13","Siqueira, G.S.","666","2011","10","13","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Planta bem ornamental <ll>dwc_commonname:</ll> Baunilha","CVRD013456",NA,"Magnoliophyta","Asparagales","América do Sul",NA,"48094","auto",NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"139","2021-02-25 10:11:27-03","CVRD","CVRD","4654","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","Claudio Nicoletti Fraga","1999","06","17","Folli, D.A.","2043","1993","10","14","BRASIL","ES","Linhares","Erva semi epífita.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Baunilha","CVRD004654","CVRD004654","Magnoliophyta","Asparagales","América do Sul",NA,"48094","auto",NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"140","2020-09-12 05:00:02-03","US","US","2838384","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis",NA,NA,NA,NA,NA,"H. S. Irwin, S. F. Fonsêca, R. Souza & R. G. P. Santos","26210","1970","2","6","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00319584","US00319584_01",NA,"Orchidales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA,NA
"141","2020-09-02 16:35:26-03","Cenargen","CEN","89091","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","R. de Paula","2013","03",NA,"Rodolfo de Paula Oliveira","137","2013","03","01","Brasil","DF","BRASILIA","Fazenda Sucupira (C. Riacho Fundo)","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"CEN00089091","CEN00089091",NA,NA,NA,"Exsicatas","70570","auto",NA,NA,NA,"2",NA,NA,NA,NA
"142","2020-09-02 16:35:26-03","Cenargen","CEN","58785","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","C. N. Fraga","2014","08",NA,"Bruno Machado Teles Walter","4863","2001","05","31","Brasil","DF","BRASILIA","Fazenda Sucupira. Região do alto Córrego Riacho Fundo.","-47.9296989440918","-15.7797002792358",NA,NA,"1070","1070","Planta coletada estéril para registro de ocorrência na Fazenda Sucupira.","CEN00058785","CEN00058785",NA,NA,NA,"Exsicatas","70570","auto",NA,NA,NA,"2",NA,NA,NA,NA
"143","2020-09-02 16:35:26-03","Cenargen","CEN","47409","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","C. N. Fraga","2014","08",NA,"Aécio Amaral-Santos","1367","2002","08","12","Brasil","GO","CRISTALINA","Margem direita do rio Preto, acima da ponte de madeira; acesso para Palmital - túnel de desvio.","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,"Área de influência do AHE Queimado; influência direta. Local á montante da obra.","CEN00047409","CEN00047409",NA,NA,NA,"Exsicatas","85457","auto",NA,NA,NA,"1",NA,NA,NA,NA
"144","2020-09-02 16:35:26-03","Cenargen","CEN","43500","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","C. N. Fraga","2014","08",NA,"Bruno Machado Teles Walter","5131","2002","02","21","Brasil","MG","UNAI","Fazenda São Bento. Região do rio Bezerra.","-46.9061012268066","-16.3575000762939",NA,NA,NA,NA,"Folhas grossas, de coloração verde-escuro. Liana agarra-se no fuste dos forófitos. Área de influência do futuro reservatório do AHE Queimado.","CEN00043500","CEN00043500",NA,NA,NA,"Exsicatas","97926","auto",NA,NA,NA,"1",NA,NA,NA,NA
"145","2020-09-02 16:35:26-03","Cenargen","CEN","15184","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","C. N. Fraga","2014","08",NA,"Dalmo Catauli Giacometti","765","1989","09","19","Brasil","DF","BRASILIA","Chácara de propriedade de Dalmo C. Giacometti (próximo ao CPAC) caminho para Planaltina Sitio Florença","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Cultivada em árvore de cerrado, coletadao originalmente em mata ciliar próxima.","CEN00015184","CEN00015184",NA,NA,NA,"Exsicatas","70570","auto",NA,NA,NA,"1",NA,NA,NA,NA
"146","2020-09-02 16:35:26-03","Cenargen","CEN","34430","PreservedSpecimen","Plantae","Orchidaceae","Vanilla","chamissonis","Vanilla chamissonis","Klotzsch","C. N. Fraga","2009","10",NA,"João Aguiar Nogueira Batista","940","1999","08","31","Brasil","DF","BRASILIA","Parque do Guará, trecho de mata atrás do Guará II.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Erva trepadeira, em mata ciliar inundada fechada ou mata ciliar seco, ocasional pelo local, coletada sem flores para documentar a ocorrência da espécie no local 31 de agosta de 1999.","CEN00034430","CEN00034430",NA,NA,NA,"Exsicatas","70570","auto",NA,NA,NA,"1",NA,NA,NA,NA
