"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relationshipType","relatedCatalogItem","typeStatus","individualCount","class"
"97","2020-08-31 09:08:13-03","INPA","INPA","96434","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Psidium","ovalifolium","Psidium ovalifolium","(O.Berg) Nied.","Ferreira, CAC","2195","1980","09","06","Southern America","Brasil","Pará","Rio Paru do Oeste, Rio Paru do Oeste, margem direita.",NA,NA,"INPA0096434","INPA0096434 INPA0096434_e","Landrum, LR","Oriximiná","-55.922217","0.433352",NA,NA,NA,NA,"1984",NA,NA,"-55.922217","0.433352",NA,NA,NA,NA,NA
"98","2020-08-31 09:08:13-03","INPA","INPA","93400","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Psidium","ovalifolium","Psidium ovalifolium","(O.Berg) Nied.","Rosa, NA","1920","1977","05","14","Southern America","Brasil","Pará","Rio Cururú, Alto Tapajós, margem esquerda do R. Cururu",NA,NA,"INPA0093400","INPA0093400 INPA0093400_e","Rosa, NA",NA,"-54.2","-2.8",NA,NA,NA,NA,NA,NA,NA,"-54.2","-2.8",NA,NA,NA,NA,NA
"99","2017-11-24 14:11:45-02","UFLA","ESAL","23314","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Domingos, DQ; Zagotta-Vital, FA","589","2014","04","15",NA,"Brasil","Minas Gerais","Camanducaia, Hotel kuriuwa",NA,"Árvore, aprox. 7m, frutos maduros enegrecidos",NA,NA,"Sobral, M","Monte Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-09-12 05:00:02-03","US","US","1570168","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O. Berg) Landrum","N. de Andrade","s.n.",NA,NA,NA,"South America - Neotropics","Brazil","São Paulo",NA,NA,NA,"US01891629","US01891629_01 US01891629_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"101","2020-09-12 05:00:02-03","US","US","2700851","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O. Berg) Landrum","G. Hatschbach","24198","1970","4","28","South America - Neotropics","Brazil","Paraná","Nova Tirol",NA,NA,"US01891628","US01891628_01 US01891628_02",NA,"Piraquara","-49.0633010864258","-25.4416999816895","930",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"102","2019-12-09 17:30:23-03","UFPR","EFC","6357","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Rocha, M.R.","15","1996","07","14",NA,"Brasil","Paraná","P.E. Marumbi",NA,"Árvore 2 m, cume do Rochedinho, 550 m s.n.m., altomontana azonal","EFC006357",NA,"Ribeiro, C.L.","Morretes","-48.926","-25.4407","550","550",NA,NA,"2016","06","22","-48.9260","-25.4407",NA,NA,NA,NA,NA
"103","2019-12-09 17:30:23-03","UFPR","EFC","13076","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Vieira, R.S.; Blum, C.T.","481","2014","08","03",NA,"Brasil","Paraná","Serra Gigante",NA,"Arvoreta com 3,5 m. Com frutos.","EFC013076",NA,"Ribeiro, C.L.","Guaraqueçaba","-48.1695","-25.1569",NA,NA,NA,NA,"2016","06","21","-48.1695","-25.1569",NA,NA,NA,NA,NA
"104","2019-12-09 17:30:23-03","UFPR","EFC","12877","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Völtz, R.R.; et al.","322","2014","04","19",NA,"Brasil","Paraná","Recreio da Serra",NA,"Árvore 6m alt.; flores com pétalas e estames alvos; folhas bicolores; floresta parqueada.","EFC012877",NA,"Brotto, M.L.","Piraquara","-49.004","-25.27",NA,NA,NA,NA,"2014","04","19","-49.0040","-25.2700",NA,NA,NA,NA,NA
"105","2019-12-09 17:30:23-03","UFPR","EFC","15698","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Brotto, M.L.","1618","2014","05","04",NA,"Brasil","Paraná","Recreio da Serra",NA,"Árvore de 6m; flores castanhas com pétalas brancas. Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa","EFC015698",NA,"Brotto, M.L.","Piraquara","-49.0156","-25.4475","990","990",NA,NA,"2014","08","04","-49.0156","-25.4475",NA,NA,NA,NA,NA
"106","2019-11-13 11:26:54-03","USP","SPF","223185","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Brotto, ML","1618","2014","05","04",NA,"Brasil","Paraná","Recreio da Serra.",NA,NA,"SPF00223185",NA,"Brotto, ML","Piraquara","-49.015556","-25.4475","990","990",NA,NA,"2014","05","04","-49.015556","-25.4475",NA,NA,NA,NA,NA
"107","2019-11-13 11:26:54-03","USP","SPF","85751","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Handro, O","1011","1962","03","08",NA,"Brasil","São Paulo","Estação Campo Grande (via férrea São Paulo-Santos), Estação Biológica.",NA,NA,"SPF00085751",NA,"Mattos, J",NA,NA,NA,NA,NA,NA,NA,"1964","02",NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-11-13 11:26:54-03","USP","SPF","196850","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Forzza, RC","4449","2007","01","25",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00196850",NA,"Sobral, M","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,"30417","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-13 11:26:54-03","USP","SPF","193644","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Barbosa, E","2324","2008","05","09",NA,"Brasil","Paraná",NA,NA,NA,"SPF00193644",NA,"Anônimo","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-13 11:26:54-03","USP","SPF","141472","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Silva, JM","1612","1995","12","15",NA,"Brasil","Paraná",NA,NA,NA,"SPF00141472",NA,"Vieira, FCS","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"45291","auto","2019","05",NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-11-13 11:26:54-03","USP","SPF","67444","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Handro, O","753","1958","01","09",NA,"Brasil","São Paulo","Paranapiacaba",NA,NA,"SPF00067444",NA,"Kawasaki, ML","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,"27258","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-11-13 11:26:54-03","USP","SPF","165342","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Affonso, P","219","1998","03","07",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar",NA,NA,"SPF00165342",NA,"Kawasaki, ML","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-25 13:52:51-03","UNIVILLE","JOI","18143","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Vieira, F.C.S.","2896","2018","12","03",NA,"Brasil","Santa Catarina","Estrada Laranjeiras.",NA,"Habitat: Floresta Ombrófila Mista Habito: Arvoreta","JOI018143","JOI018143","Vieira, F.C.S.","Joinville","-49.171389","-26.180278","920","920",NA,NA,"2019","01","15","49º10'17''W","26º10'49''S",NA,NA,NA,NA,NA
"114","2021-03-25 13:52:51-03","UNIVILLE","JOI","10279","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","M.G. Caxambu","2102","2008","04","19",NA,"Brasil","Paraná","Mananciais da Serra",NA,"Flores alvas Habito: Árvore","JOI010279","JOI010279","F.C.S.Vieira","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"12577","auto","2019","04","02",NA,NA,NA,NA,NA,NA,NA
"115","2021-03-25 13:52:51-03","UNIVILLE","JOI","14014","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","F.C.S. Vieira","2110","2008","08","18",NA,"Brasil","Santa Catarina","Serra Quiriri - Vertente Oeste, em direção ao Planalto. Faxinal, sem Araucária, com presença de Calyptranthes concinna, próximo a estrada - Cambissolo/Neossolo.",NA,"Casca branca, fina, papirácea, descamando em placas irregulares. Frutos: 1-3 por axila foliar, presença de Caliptra. Folhas verde escuras na face adaxial, verde amareladas na abaxial.; HABITO: Árvore","JOI014014","JOI014014","F.C.S. Vieira","Garuva","-48.8549995422363","-26.0266990661621","1250","1250","22441","auto","2008","01","01",NA,NA,NA,NA,NA,NA,NA
"116","2021-03-25 13:52:51-03","UNIVILLE","JOI","2999","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","F.C.S. Vieira","347","2004","06","06",NA,"Brasil","Santa Catarina","Castelo dos Bugres.",NA,"; HABITAT: topo; HABITO: árvore, terrestre; TIPO VEGETACIONAL: floresta altomontana","JOI002999","JOI002999","M.E.G. Sobral","Joinville","-48.8456001281738","-26.3043994903564","950","950","37150","auto","2004","12","23",NA,NA,NA,NA,NA,NA,NA
"117","2021-03-25 13:52:51-03","UNIVILLE","JOI","3000","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","F.C.S. Vieira","928","2005","03","26",NA,"Brasil","Santa Catarina","Castelo dos Bugres.",NA,"; HABITAT: topo; HABITO: árvore, terrestre; TIPO VEGETACIONAL: floresta altomontana","JOI003000","JOI003000","F.C.S. Vieira","Joinville","-48.8456001281738","-26.3043994903564","950","950","37150","auto","2005","10","23",NA,NA,NA,NA,NA,NA,NA
"118","2021-03-25 13:52:51-03","UNIVILLE","JOI","2962","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","F.C.S. Vieira","1765","2006","03","30",NA,"Brasil","Santa Catarina","Serra Queimada.",NA,"; HABITO: Árvore; TIPO VEGETACIONAL: Floresta Ombrófila Mista","JOI002962","JOI002962","F.C.S. Vieira","Joinville","-48.8456001281738","-26.3043994903564","900","900","37150","auto","2006","12","20",NA,NA,NA,NA,NA,NA,NA
"119","2021-03-25 13:52:51-03","UNIVILLE","JOI","2963","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","F.C.S. Vieira","1760","2006","03","30",NA,"Brasil","Santa Catarina","Serra Queimada.",NA,"; HABITO: Árvore; TIPO VEGETACIONAL: Floresta Ombrófila Mista","JOI002963","JOI002963","F.C.S. Vieira","Joinville","-48.8456001281738","-26.3043994903564","900","900","37150","auto","2006","12","20",NA,NA,NA,NA,NA,NA,NA
"120","2019-10-07 09:35:29-03","UEFS","HUEFS","5045","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Hatschbach, G.","21286","1969","03","19",NA,"Brasil","Paraná",NA,NA,NA,"HUEFS0005045","HUEFS0005045","M.Sobral","Quatro Barras","-49.0769004821777","-25.3656005859375","1000","1000","17116","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae"
"121","2019-10-07 09:35:29-03","UEFS","HUEFS","39769","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Silva, J.M.","1612","1995","12","15",NA,"Brasil","Paraná","Zinco.",NA,"Encostas graminosas de colina, à beira de capão.","HUEFS0039769","HUEFS0039769",NA,"São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae"
"122","2015-03-07 09:00:08-03","F","FMNH-SEEDPLANTS","V0106027F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0106027F","V0106027F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"123","2015-03-07 09:00:08-03","F","FMNH-SEEDPLANTS","V0106028F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0106028F","V0106028F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"124","2020-07-23 12:16:02-03","CEPLAC","CEPEC","125753","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia",NA,"R. C. Forzza","4997","2008","02","13",NA,"Brasil","Espírito Santo","Parque Estadual do Forno Grande. Localidade de Bateias.",NA,NA,NA,NA,"M. Sobral","castelo","-41.101667","-20.526944",NA,NA,NA,NA,NA,NA,NA,"41W6'6","20S31'37",NA,"30/12/2010",NA,NA,NA
"125","2019-02-27 14:02:59-03","UFSJ","HUFSJ","8901","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Zorzanelli, JPF; Dias, HM","1124","2014","06",NA,NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó: Macieira, próximo à Cachoeira do Aurélio.",NA,"Arbusto com botões verdes.","HUFSJ008901",NA,"Sobral, M","Alto Caparaó","-41.834167","-20.48",NA,NA,NA,NA,"2016",NA,NA,"-41.834167","-20.48",NA,NA,NA,NA,NA
"126","2019-02-27 14:02:59-03","UFSJ","HUFSJ","2229","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Silva, JM; Barbosa, E; Costa, EF","6599","2008","05","16",NA,"Brasil","Santa Catarina","Subida para Serra do Quiriri.",NA,"Árvore, 5m, flor alvacenta. Matinha nebular.","HUFSJ002229",NA,"Sobral, M","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,"22441","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-11-04 17:30:01-03","UEM","HUEM","13809","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O. Berg) Landrum","Lucas, EJ; Silva, JM; Silva, I","115","2003","10","25",NA,"Brasil","Paraná","beira da estrada, 8 Km from Couargo Fundo, on road to Guaricana",NA,"Tree to 5 m.; trunk straight branching from 1m.; fruits purple with white hairs; photo; Mata Atlântica","HUEM000008892","HUEM000008892",NA,"São José dos Pinhais","-49.125","-25.739639",NA,NA,NA,NA,NA,NA,NA,"-49.125","-25.739639",NA,NA,NA,NA,NA
"128","2020-11-12 17:01:57-03","UEL","FUEL","42103","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Vieira, FCS","347","2004","06","06",NA,"Brasil","Santa Catarina","Castelo dos Bugres",NA,NA,"FUEL011852",NA,"Sobral, MEG","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"37150","auto","2004","12","23",NA,NA,NA,NA,NA,NA,NA
"129","2020-11-12 17:01:57-03","UEL","FUEL","42104","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Vieira, FCS","928","2005","03","26",NA,"Brasil","Santa Catarina","Castelo dos Bugres",NA,NA,"FUEL011846",NA,"Sobral, MEG","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"37150","auto","2005","10","23",NA,NA,NA,NA,NA,NA,NA
"130","2020-11-12 17:01:57-03","UEL","FUEL","41723","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Vieira, FCS","1765","2006","03","30",NA,"Brasil","Santa Catarina","Serra Queimada",NA,NA,NA,NA,"Vieira, FCS","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"37150","auto","2006","12","20",NA,NA,NA,NA,NA,NA,NA
"131","2019-11-01 15:05:57-03","UnB","UB","168897","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O. Berg) Landrum","Proença, CEB; Bean, MF","497","1985","06","12","Southern America","Brasil","São Paulo","Parque estadual Campos do Jordão",NA,"Árvore 8,0m. Flor Branca.",NA,NA,"Meireles, LD","Campos do Jordão","-45.59","-22.74",NA,NA,NA,NA,"2017","10",NA,"-45.59","-22.74",NA,NA,NA,NA,NA
"132","2019-11-01 15:05:57-03","UnB","UB","838","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O. Berg) Landrum","Proença, CEB","497","1985","04","12","Southern America","Brasil","São Paulo","Parque Estadual de Campos do Jordão",NA,"D8M#.; Árvore 8m. Flor branca; .",NA,NA,"Meireles, LD","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"21048","auto","2017","10",NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-12-05 14:48:38-03","UFSCar","SORO","7849","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg)Landrum","Mayworm, M.A.S.; Campos, A.M.G.; Garcia, R.J.F.; Forti, T.","157","2000","04","28",NA,"Brasil","São Paulo","Parque Estadual da Serra do mar - Núcleo Curucutu. Trilha do mirante.",NA,"Árvore, 7m alt., casca rugosa com placas descamantes, flores brancas.",NA,NA,"E.H.P. Barretto","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","2014","01",NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-10-03 10:04:16-03","UFSCar","SORO","3246","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O. Berg) Landrum",NA,"753","1958","01","09",NA,"Brasil","São Paulo","Estação Biológica",NA,"Árvore pequena da mata.",NA,NA,NA,"Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-10-03 10:04:16-03","UFSCar","SORO","4304","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum",NA,"1011","1962","03","08",NA,"Brasil","São Paulo","Estação Campo Grande, via férrea São Paulo-Santos, Estação Biológica",NA,"Árvore pequena e delgada da mata. Flores alvas",NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-08-20 14:58:22-03","UFSC","FLOR","59897","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","33","2014","08","08",NA,"Brasil","Santa Catarina","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.",NA,"Arbórea. Doação Herbário FURB 46678.","FLOR0059897","FLOR0059897","Seubert, R.C.","Indaial","-49.2175","-27.115","651","651",NA,NA,"2014","08","08","49º13'3''W","27º6'54''S",NA,NA,NA,NA,NA
"137","2020-08-20 14:58:22-03","UFSC","FLOR","64314","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Roher, D.A.; Augusto-Silva, M.; Ariati, V.","99","2013","03","02",NA,"Brasil","Paraná","L.T. 230kv Joinville Norte - Curitiba C2 (Resgate).",NA,NA,"FLOR0064314","FLOR0064314","Cordeiro, J.","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"25228","auto","2016","11","16",NA,NA,NA,NA,NA,NA,NA
"138","2020-08-20 14:58:22-03","UFSC","FLOR","23800","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O.Berg) Landrum","Falkenberg, D.B.; Iza, O.","6601","1994","04","09",NA,"Brasil","Santa Catarina","Morro do Baú, ao longo da trilha para o topo.",NA,"arvoreta, 6m altura, folhas discolores, mais claras no hipofilo","FLOR0023800",NA,"Sobral, M.","Ilhota","-48.8272018432617","-26.8997001647949","780","780","18275","auto","2017","02","24",NA,NA,NA,NA,NA,NA,NA
"139","2021-03-04 15:45:29-03","IF","SPSF","22891","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","((O.Berg) Landrum)","P.Affonso","219","1998","03","07","América do Sul","Brasil","SP","P.E.Serra do Mar, Curucutu",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"O.T. Aguiar","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","2016","06","22",NA,NA,NA,NA,NA,NA,"Magnoliopsida"
"140","2021-03-04 15:45:29-03","IF","SPSF","09048","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","((O.Berg) Landrum)","M.J.Robim","275","1985","04","12","América do Sul","Brasil","SP","P.E. de Campos do Jordão",NA,"GEOGRAFIA: Região de S.J.Alpes, mata nebular.;",NA,NA,"O.T. Aguiar","Instituto Florestal",NA,NA,NA,NA,NA,NA,"2016","06","13",NA,NA,NA,NA,NA,NA,"Magnoliopsida"
"141","2021-03-04 15:45:29-03","IF","SPSF","37480","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","((O.Berg)) (Landrum)","F. A. R. D. P. Arzolla & G.C.R.de Paula","1076","2007","03","23","América do Sul","Brasil","SP","Pico do Itapeva",NA,"COLETA: Floresta Ombrófila Densa Alto-montana&nf;Árvore 5m, flores brancas.; GEOGRAFIA: Margem da estrada de acesso ao pico.&nf;Floresta Ombrófila Densa Altomontana.;",NA,NA,"L. Meireles","Campos do Jordão","-45.543889","-22.766667","1850","1850",NA,NA,"2014","05","06",NA,NA,NA,NA,NA,NA,"Magnoliopsida"
"142","2021-02-08 12:44:04-03","UFRGS","ICN","201123","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O. Berg) Landrum","Santos, EP; Hoffmann, P; Blum, C","774","1999","04","23","América do Sul","Brasil","PR","Serra de Araçatuba, Morro dos Perdidos.",NA,"UPCB; Árvore ± 4m, flores alvas.",NA,NA,"Santos, EP; Viezzer, J","Guaratuba","-49.05","-25.75",NA,NA,NA,NA,"2009","07","06","-49.05","-25.75",NA,NA,NA,NA,NA
"143","2021-02-08 12:44:04-03","UFRGS","ICN","087917","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O. Berg) Landrum","Barreto, RAA","55","1980","02","08","América do Sul","Brasil","SP","Parque Estadual de Campos do Jordão 22°43' S 45°27' W",NA,"Árvore terrestre de 8,30m; frutos verdes de maturação verde; frequência mediana. Vegetação de Mata Nebular.",NA,NA,"Molz, M","Campos do Jordão","-45.45","-22.716667","1760","1760",NA,NA,"2017","08",NA,"-45.45","-22.716667",NA,NA,NA,NA,NA
"144","2021-02-08 12:44:04-03","UFRGS","ICN","177352","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O. Berg) Landrum","Molz, M; Bergamin, RS; Richter, RS","s.n.","2014","04","03","América do Sul","Brasil","RS",NA,NA,"Arvoreta com 8 m de altura, frutos negros, bichados.",NA,NA,"Molz, M","São Francisco de Paula","-50.128889","-29.320556","1008","1008",NA,NA,NA,NA,NA,"-50.128889","-29.320556",NA,NA,NA,NA,NA
"145","2021-02-08 12:44:04-03","UFRGS","ICN","119639","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O. Berg) Landrum","Rodrigues, RS","323","1996","07","27","América do Sul","Brasil","RJ","próximo ao Parque Nacional de Itatiaia",NA,NA,NA,NA,"Sobral, M","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-02-08 12:44:04-03","UFRGS","ICN","088080","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O. Berg) Landrum","Sobral, M","2985","1984","04",NA,"América do Sul","Brasil","RS","Josafá",NA,NA,NA,NA,"Sobral, M","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"76715","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-02-08 12:44:04-03","UFRGS","ICN","088081","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrceugenia","ovalifolia","Myrceugenia ovalifolia","(O. Berg) Landrum","Sobral, M","3004",NA,NA,NA,"América do Sul","Brasil","RS","Josafá",NA,NA,NA,NA,"Sobral, M","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
