"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","individualCount","typeStatus","fieldNumber","sex"
"47","2021-03-15 16:37:00-03","NY","NYBG","423932","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","R. P. Belém","1475","1965","08","09","Brazil","Espírito Santo",NA,"Rodovia BR-5, 5 km S de Morro-Danta","-39.95","-18.32",NA,NA,NA,"Col. madeira <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=690007' target='other'> <mi>dwc_moreinfo</mi></a>","NY00423932",NA,NA,NA,NA,"NY00423932_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","2168722","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","H. S. Irwin","2740","1959","02","25","Brazil","Minas Gerais","Viçosa","State Agricultural School, Viçosa","-42.868031","-20.7613428",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2315081' target='other'> <mi>dwc_moreinfo</mi></a>","NY02168722",NA,NA,NA,NA,"NY02168722_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","2168713","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","R. de Lemos Fróes","21069","1945","06","15","Brazil","Amazonas","Fonte Boa","Fonte Bôa, Solimões","-66.1014748","-2.5011698",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2315071' target='other'> <mi>dwc_moreinfo</mi></a>","NY02168713",NA,NA,NA,NA,"NY02168713_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","02423666","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","R. R. Mendes","s.n.","2007","10","27","Brazil","Bahia","Camamu","Cerca de 12 km da cidade, sítio do Sr. Elisário, sentido município de Travessão.","-39.1781","-14.0233",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2675135' target='other'> <mi>dwc_moreinfo</mi></a>","NY02423666",NA,NA,NA,NA,"NY02423666_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","423933","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","K. Mizoguchi","693","1978","08","14","Brazil","São Paulo","Jandira","Near Oomoto-Aizendo","-46.9025","-23.5278",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=690008' target='other'> <mi>dwc_moreinfo</mi></a>","NY00423933",NA,NA,NA,NA,"NY00423933_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","423936","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","A. C. Cervi","4062","1993","03","11","Brazil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.72","-25.42",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=689983' target='other'> <mi>dwc_moreinfo</mi></a>","NY00423936","A. C. Cervi",NA,NA,NA,"NY00423936_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00877864","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","A. W. Eichler","s.n.",NA,NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=944390' target='other'> <mi>dwc_moreinfo</mi></a>","NY00877864","D. Baer",NA,NA,NA,"NY00877864_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"54","2016-09-26 11:54:00-03","NY","NYBG","88042","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana",NA,"P. Mendoza Troya","305","1994","04","12","Ecuador","Pastaza",NA,"District Toñiampari; Huaorani community. On the bank of the Rio Curaray","-77","-1.22",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=689959' target='other'> <mi>dwc_moreinfo</mi></a>","NY00088042","P. Mendoza",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","2168716","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","J. S. Blanchet","3111",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Acc. 1840 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2315075' target='other'> <mi>dwc_moreinfo</mi></a>","NY02168716",NA,NA,NA,NA,"NY02168716_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1034275","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","A. C. Cervi","CA7211","1994","11","16","Brazil","Alagoas","Quebrangulo","Reserva Biológica de Pedra Talhada","-36.42","-9.25",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1249579' target='other'> <mi>dwc_moreinfo</mi></a>","NY01034275","R. Spichiger",NA,NA,NA,"NY01034275_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1018393","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","A. B. Junqueira","146","2004","01","21","Brazil","São Paulo","Pedregulho","Sede da propriedade do Sr. Antonio Zuza deOliveira e Silvania Aparecida Polo de Oliveira, vizinha ao Parque Estadual Furnas do Bom Jesus. Quintal da casa.","-47.4619","-20.2042",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1258948' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018393","A. B. Junqueira",NA,NA,NA,"NY01018393_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","2168743","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","A. N. Prentiss","s.n.","1870",NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2315103' target='other'> <mi>dwc_moreinfo</mi></a>","NY02168743",NA,NA,NA,NA,"NY02168743_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","2168721","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","W. L. Balée","3102","1986","11","11","Brazil","Maranhão","Carutapera","Gurupiuna, Ka'apor Indian Reserve, affluent of Rio Gurupi","-46.43","-2.72",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2315080' target='other'> <mi>dwc_moreinfo</mi></a>","NY02168721",NA,NA,NA,NA,"NY02168721_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-09-30 18:51:00-03","NY","NYBG","02332377","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana",NA,"J. S. de la Cruz","1028","1921","08","22","Guyana",NA,NA,"Pomeroon District: Moruka River, Huradaiah.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2519071' target='other'> <mi>dwc_moreinfo</mi></a>","NY02332377",NA,NA,NA,NA,"NY02332377_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","540801","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","A. R. S. de Oliveira","846","1997","03","17","Brazil","Acre","Rio Branco","BR-364, km 14 sentido Rio Branco-Porto Velho, área do CPAF-ACRE (EMBRAPA); coleçao de fruteiras da EMBRAPA.","-67.8097","-9.9747",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=690011' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540801",NA,NA,NA,NA,"NY00540801_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"62","2016-09-29 19:29:00-03","NY","NYBG","87406","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana",NA,"A. J. Henderson","912","1989","01","31","Venezuela","Amazonas",NA,"Rio Mavaca","-65.12","2.02",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=827426' target='other'> <mi>dwc_moreinfo</mi></a>","NY00087406",NA,NA,NA,NA,NA,"228","228","South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","2168736","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","S. R. Lowrie","51","1980","09","17","Brazil","Amazonas",NA,"Km 500 on Manaus-Humaitá road.","-62.7933025","-6.3570134",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2315096' target='other'> <mi>dwc_moreinfo</mi></a>","NY02168736",NA,NA,NA,NA,"NY02168736_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00877866","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","G. O. A. Malme","1500","1894","03","28","Brazil","Mato Grosso","Cuiabá",NA,"-56.0967","-15.5961",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=944394' target='other'> <mi>dwc_moreinfo</mi></a>","NY00877866","D. Baer",NA,NA,NA,"NY00877866_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","01081396","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","S. Tsugaru","B-44","1987","07","06","Brazil","São Paulo","Jandira","In precincts of the Oomoto Hakko-en, Fernando Pessoa","-46.9025","-23.5278",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1226111' target='other'> <mi>dwc_moreinfo</mi></a>","NY01081396","O. Kosovsky",NA,NA,NA,"NY01081396_01","750","750","South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","423938","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","N. A. Harriman","17638","1982","01","21","Trinidad and Tobago",NA,NA,"On Ruiz Trace off Heights-of-Aripo road, beyond mile 4",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=690009' target='other'> <mi>dwc_moreinfo</mi></a>","NY00423938",NA,NA,NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","2168733","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","M. J. P. Pires-O'Brien","2052","1988","03","24","Brazil","Pará","Almeirim","Monte Dourado, Gleba São Militão","-52.7","-0.78",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2315093' target='other'> <mi>dwc_moreinfo</mi></a>","NY02168733",NA,NA,NA,NA,"NY02168733_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","196664","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","W. de Jong","139","1989","07","16","Peru","Loreto","Requena","Santa Rosa, terra firme, Ucayali River","-73.75","-4.92",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=689993' target='other'> <mi>dwc_moreinfo</mi></a>","NY00196664","D. Baer",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"69","2016-09-27 04:29:00-03","NY","NYBG","192493","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana",NA,"A. Warush","1","1985","07","30","Ecuador","Morona-Santiago",NA,"El Centro Shuar Pampants; Rio Kankaim (Cangaime)","-77.6","-2.78",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=690006' target='other'> <mi>dwc_moreinfo</mi></a>","NY00192493",NA,NA,NA,NA,NA,"300","300","South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01096419","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","J. G. Kuhlmann","55","1984","03","25","Brazil","Espírito Santo","Colatina","Espírito Santo, Corrego São Gonçalo. Estrada da Águia Branca, Collatina.","-40.6306","-19.5394",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1237426' target='other'> <mi>dwc_moreinfo</mi></a>","NY01096419","F. S. Gil",NA,NA,NA,"NY01096419_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","02158505","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","H. S. Irwin","48051","1960","09","07","French Guiana",NA,NA,"Rio Oiapoque, about 1 km west of mouth of Rio Mutaquere.","-52.97","2.12",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2316210' target='other'> <mi>dwc_moreinfo</mi></a>","NY02158505",NA,NA,NA,NA,"NY02158505_01",NA,NA,"South America","separate fruit",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01081397","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","R. P. Belém","3286","1967","02","03","Brazil","Bahia","Santa Cruz Cabrália","2-4 Km a W de Sta. Cruz de Cabrália, pela estrada antiga. Folha SE-24 (16-39c).","-39.0440986","-16.2986237",NA,NA,NA,"Col. madeira <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1226122' target='other'> <mi>dwc_moreinfo</mi></a>","NY01081397","O. Kosovsky",NA,NA,NA,"NY01081397_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","309514","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","M. H. Nee","49132","1998","04","25","Bolivia","Santa Cruz","Andrés Ibáñez","Along highway from Santa Cruz to Abapó, 10 km S of junction with highway from Santa Cruz to Samaipata, ca. 1 km N of Pedro Lorenzo.","-63.25","-17.95",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=689956' target='other'> <mi>dwc_moreinfo</mi></a>","NY00309514","M. H. Nee",NA,NA,NA,NA,"525","525","South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","2168727","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","G. T. Prance","1630","1965","10","15","Brazil","Pará",NA,"Rios Pacaja and Muirapiranga. Banks of Rio Pacaja opposite Ilha do Breu.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2315087' target='other'> <mi>dwc_moreinfo</mi></a>","NY02168727",NA,NA,NA,NA,"NY02168727_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","01096416","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","B. D. Sucre","8350","1972","02","01","Brazil","Espírito Santo",NA,"Reserva de Linhares, DOCEMADE","-39.961174","-19.138199",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1237390' target='other'> <mi>dwc_moreinfo</mi></a>","NY01096416","B. D. Sucre; G. M. Barroso",NA,NA,NA,"NY01096416_01 NY01096416_02",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","02158508","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","S. R. Lowrie","51","1980","09","17","Brazil","Amazonas",NA,"Km 500 on Manaus-Humaitá road.","-62.7933025","-6.3570134",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2316213' target='other'> <mi>dwc_moreinfo</mi></a>","NY02158508",NA,NA,NA,NA,"NY02158508_01",NA,NA,"South America","separate fruit",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","423931","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","J. A. Kallunki","579","1994","02","18","Brazil","Bahia","Itamarajú","Faz. Nova Pau-Brasil located on dirt road turning W at ca. 4 km N of junction of BR-101 and road to Prado at N edge of Itamarajú","-39.583","-16.958",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=689990' target='other'> <mi>dwc_moreinfo</mi></a>","NY00423931","D. Baer",NA,NA,NA,"NY00423931_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","02713027","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","D. C. Daly","6393","1990","05","11","Bolivia","La Paz","Abel Iturralde","Basin of Rio Beni/Rio Tuichi. Inidia 1.5 hrs upstream from Rurrenabaque. Escaped from cultivation?.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1151025' target='other'> <mi>dwc_moreinfo</mi></a>","NY02713027","D. C. Daly",NA,NA,NA,"NY02713027_01","320",NA,"South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","2168718","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","W. A. Archer","7536","1942","08","11","Brazil","Pará",NA,"Jardim Botanico do Museu Goeldi.","-48.4765479","-1.4534887",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2315077' target='other'> <mi>dwc_moreinfo</mi></a>","NY02168718",NA,NA,NA,NA,"NY02168718_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","2168726","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","J. A. Ratter","5901","1987","10","27","Brazil","Roraima",NA,"Near Igarapé camp. Fumaça Trail, SEMA ecological reserve, Ilha de Maracá","-61.73","3.43",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2315086' target='other'> <mi>dwc_moreinfo</mi></a>","NY02168726",NA,NA,NA,NA,"NY02168726_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"81","2016-12-15 15:02:00-02","NY","NYBG","01158328","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana",NA,"B. C. Bennett","4229","1990","07","01","Ecuador","Napo",NA,"Jatun Sacha Biological Station. 21K W. of Pto Napo S. side of R. Napo","-77.65","-1.07",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=689991' target='other'> <mi>dwc_moreinfo</mi></a>","NY01158328","D. Baer",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","03270102","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","B. M. Torke","2190","2017","02","12","Brazil","Pará","Belterra","FLONA do Tapajós, Ecological Corredor, i.e.,road to São José that departs BR-163 at Km 94,collectedabout 11km W of São José","-55.0464","-3.1258",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3502919' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270102","B. M. Torke",NA,NA,NA,"NY03270102_01","98","98","South America","Sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","423935","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","R. M. Harley","17189",NA,NA,NA,"Brazil","Bahia",NA,"Coastal Zone",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=689984' target='other'> <mi>dwc_moreinfo</mi></a>","NY00423935","C. Grey-Wilson",NA,NA,NA,"NY00423935_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"84","2016-09-27 16:18:00-03","NY","NYBG","191843","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana",NA,"P. W. Kasent","14","1985","08","13","Ecuador","Morona-Santiago",NA,"Los alrededores del Centro Pimpints.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=690005' target='other'> <mi>dwc_moreinfo</mi></a>","NY00191843",NA,NA,NA,NA,NA,"800","800","South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-15 16:37:00-03","NY","NYBG","2168732","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","B. Maguire","40197","1954","12","10","Brazil","Roraima",NA,"Vista Geral, Igarapé , Rio Cotinga, Território do Rio Branco.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2315092' target='other'> <mi>dwc_moreinfo</mi></a>","NY02168732",NA,NA,NA,NA,"NY02168732_01","720",NA,"South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-15 16:37:00-03","NY","NYBG","00877861","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","H. S. Irwin","21431","1968","03","19","Brazil","Tocantins","Guaraí","Ca. 2 km S. of Guará.","-48.52","-8.85",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=944382' target='other'> <mi>dwc_moreinfo</mi></a>","NY00877861",NA,NA,NA,NA,"NY00877861_01","550","550","South America","sheet",NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA
