"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"315","2021-01-26 13:55:34-03","IMA","MAC","48516","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","fragilis","Mentzelia fragilis","Huber",NA,NA,NA,NA,"A.Fernandes","s.n.","1956","07","15","Brasil","Ceará","Sítio Lages","Serra da Meruoca.",NA,NA,NA,NA,NA,NA,"Planta pegajosa.; Floresta.","MAC0048516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2021-02-04 10:29:01-03","UFRPE","HST","7393","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","A.M.Miranda","2019","04","24","L.P.Félix; A.M.Miranda","6532","1995","07","08","Brasil","Paraíba",NA,"BR 230, próximo a entrada para Ingá",NA,NA,NA,NA,NA,NA,"Erva ramossísima com ramos pegajosos; folhas abaxialmente mais clara; flores amarelas; frutos verdes.","HST007393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-02-04 10:29:01-03","UFRPE","HST","17343","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","A.M.Miranda","2010","08",NA,"L.P.Félix; M.de Paula","s.n.","1995","04","16","Brasil","Pernambuco","Bezerros","Serra Negra","-35.7969017028809","-8.23332977294922",NA,NA,NA,NA,"Erva; ramos verdes, pegajosos, quebradiços; flores amarelas.","HST017343",NA,NA,NA,NA,NA,NA,NA,"25699","auto",NA,NA,NA,NA,NA,NA
"318","2021-02-04 10:29:01-03","UFRPE","HST","13218","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","J.I.M.Melo","2005",NA,NA,"J.I.M.Melo; M.J.Silva","524","2005","06","16","Brasil","Pernambuco","Ibimirim",NA,"-37.690299987793","-8.54055976867676",NA,NA,NA,NA,"Erva ca. 20 cm alt. frequente.","HST013218",NA,NA,NA,NA,NA,NA,NA,"45154","auto",NA,NA,NA,NA,NA,NA
"319","2021-02-04 10:29:01-03","UFRPE","HST","17971","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","A.M.Miranda","2010","08",NA,"A.M.Miranda; F.Santos, M.Silva et F.Moraes","6135","2010","04","14","Brasil","Pernambuco","Ouricuri","bota-fora da mina de gipsita da Voltarantin","-40.0816993713379","-7.88250017166138",NA,NA,NA,NA,"Herbácea ca. 1 m alt.; caule verde; folhas membranáceas; flores com cálice verde, corola e filetes alaranjadas, anteras cremes, ovário ínfero esverdeado; frutos imaturos verdes. Planta visguenta.","HST017971","HST017971_v HST017971_v1 HST017971_v2 HST017971_v3",NA,NA,NA,NA,NA,NA,"56078","auto",NA,NA,NA,NA,NA,NA
"320","2021-02-04 10:29:01-03","UFRPE","HST","5366","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","A.M.Miranda","2019","04","24","L.P.Félix; et al.","s.n.","1996","04","30","Brasil","Pernambuco","Serra Talhada",NA,"-38.2983016967773","-7.99194002151489",NA,NA,NA,NA,"Erva; ramos quebradiços; flores amarelas.","HST005366",NA,NA,NA,NA,NA,NA,NA,"55090","auto",NA,NA,NA,NA,NA,NA
"321","2021-03-01 11:48:31-03","UFPE","UFP","70070","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Braga, DV; Alcântara, F; Cortez.","73919",NA,NA,NA,"Brasil","Alagoas","Piranhas",NA,"-37.7566986083984","-9.62360954284668",NA,NA,NA,NA,NA,"UFP070070",NA,NA,NA,NA,NA,NA,NA,"32231","auto",NA,NA,NA,NA,NA,NA
"322","2021-03-01 11:48:31-03","UFPE","UFP","55610","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Oliveira, RC","2006","10","01","Ferreira, CGT; Silva, ML; Araujo, GS","283","2006","08","03","Brasil","Rio Grande do Norte","Serra Negra do Norte",NA,"-37.263333","-6.567222","-37.263333","-6.567222","226","226","Subarbusto frequente, flor branca, planta com tricomas secretores de substância viscosa e aderente, relevo onduladao, solo arenoso e pedregoso. Serra que dá acesso ao Mirante.","UFP055610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2021-03-01 11:48:31-03","UFPE","UFP","60913","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,"2010","03","14","Yoshida-Arns, K; Alves, M; Pinheiro, K; Cavalcanti, D; Jesus, B; Ribeiro, M","527","2010","03","14","Brasil","Bahia","Canápolis",NA,"-44.211556","-13.053444","-44.211556","-13.053444",NA,NA,"Subarbusto, flores e botões laranjas.; Cerrado. Mata Ciliar.","UFP060913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2021-03-01 11:48:31-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Oliveira, RC","2006","10","01","Ferreira, CGT; Silva, ML; Araujo, GS","283","2006","08","03","Brasil","Rio Grande do Norte","Serra Negra do Norte",NA,"-37.263333","-6.567222","-37.263333","-6.567222","226","226","Subarbusto frequente, flor branca, planta com tricomas secretores de substância viscosa e aderente, relevo onduladao, solo arenoso e pedregoso. Serra que dá acesso ao Mirante.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2021-03-01 11:48:31-03","UFPE","UFP","65392","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Pinheiro, K","997","2008","07","17","Brasil","Pernambuco","Mirandiba",NA,"-38.69","-8.046944","-38.69","-8.046944","482","482","Arbusto viscoso de flor amarela.; Caatinga.","UFP065392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2021-03-01 11:48:31-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Braga, DV; Alcântara, F; Cortez.","73919",NA,NA,NA,"Brasil","Alagoas","Piranhas",NA,"-37.7566986083984","-9.62360954284668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32231","auto",NA,NA,NA,NA,NA,NA
"327","2021-03-01 11:48:31-03","UFPE","UFP","53318","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Oliveira, M","2008","10","10","Oliveira, M","3393","2008","04","15","Brasil","Pernambuco","Santa Maria da Boa Vista",NA,"-39.8255996704102","-8.80778026580811",NA,NA,NA,NA,"UTM: 24 L 425090- 9028966; Arbusto; flores amarelas; frutos esverdeados. Ocasional.; Caatinga arbustivo-herbáceo com alguns indivíduos arbóreos.","UFP053318",NA,NA,NA,NA,NA,NA,NA,"59811","auto",NA,NA,NA,NA,NA,NA
"328","2019-08-02 10:21:33-03","CPATSA","HTSA","3442","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","A.M.Miranda","2010","08",NA,"A.M.Miranda","6135","2010","04","14","Brasil","Pernambuco","Ouricuri","bota-fora da mina de gipsita da Voltarantin","-40.0816993713379","-7.88250017166138",NA,NA,NA,NA,"Herbácea ca. 1 m alt. caule verde, folhas membranáceas, flores com cálice verde, corola e filetes alaranjadas, anteras cremes, ovário ínfero esverdeado, frutos imaturos verdes. Planta visgueta.; Caatinga.",NA,NA,NA,NA,NA,NA,NA,NA,"56078","auto",NA,NA,NA,NA,NA,NA
"329","2019-07-31 14:32:54-03","CPATSA","HTSA","4612","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","fragilis","Mentzelia fragilis","Huber",NA,NA,NA,NA,"Lima, J.L.S.","4612","1994","04","17","Brasil","Pernambuco","Afrânio","Baixada do Perpétuo.","-41.0050010681152","-8.51500034332275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43704","auto",NA,NA,NA,NA,NA,NA
"330","2019-07-31 14:32:54-03","CPATSA","HTSA","2618","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","fragilis","Mentzelia fragilis","Huber",NA,NA,NA,NA,"Souza, S.A.O. de","2618","2003","05","08","Brasil","Pernambuco","Petrolina","CPATSA","-40.5008010864258","-9.39861011505127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90462","auto",NA,NA,NA,NA,NA,NA
"331","2020-09-12 05:00:02-03","US","US","2544029","PreservedSpecimen","Plantae","Loasaceae","Blumenbachia","scabra","Blumenbachia scabra",NA,NA,NA,NA,NA,"G. Hatschbach","17414","1967","10","19","Brazil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,"50",NA,NA,"US01886248","US01886248_01 US01886248_02",NA,"Violales","South America - Neotropics",NA,NA,NA,"37295","auto","Dicotyledonae",NA,NA,NA,"1",NA
"332","2020-09-12 05:00:02-03","US","US","2544028","PreservedSpecimen","Plantae","Loasaceae","Blumenbachia","scabra","Blumenbachia scabra",NA,NA,NA,NA,NA,"G. Hatschbach","17526","1967","10","20","Brazil","Paraná","Antonina","Cab. Rio Faisqueira","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"US01886247","US01886247_01 US01886247_02",NA,"Violales","South America - Neotropics",NA,NA,NA,"38300","auto","Dicotyledonae",NA,NA,NA,"1",NA
"333","2020-09-12 05:00:02-03","US","US","2321226","PreservedSpecimen","Plantae","Loasaceae","Blumenbachia","scabra","Blumenbachia scabra schenkiana","Urb. & Gilg in Mart.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","5600","1957","11","6","Brazil","Santa Catarina",NA,"Estrada Dona Francisca, Joinvile.",NA,NA,NA,NA,"550","550",NA,"US00603970","US00603970_01",NA,"Violales","South America",NA,"schenkiana","Neotype",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"334","2020-09-12 05:00:02-03","US","US","1470489","PreservedSpecimen","Plantae","Loasaceae","Caiophora","scabra","Caiophora scabra","Urb.",NA,NA,NA,NA,"P. K. Dusén","15452","1914","8","28","Brazil","Paraná",NA,"Jacarebý, in fruticelis reg. lil. [interpreted]",NA,NA,NA,NA,NA,NA,NA,"US03031830","US03031830_01",NA,"Violales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"335","2020-09-12 05:00:02-03","US","US","2281106","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"J. Coelho de Moraes","2113","1959","5","17","Brazil","Paraíba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01886209","US01886209_01 US01886209_02",NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"336","2020-09-12 05:00:02-03","US","US","1443104","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Bro. Elias","779","1929","12","20","Colombia",NA,NA,"Palmas de Varela. Barranquilla and vicinity.",NA,NA,NA,NA,NA,NA,NA,"US03030729",NA,NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"337","2020-09-12 05:00:02-03","US","US","1999566","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"J. Araque Molina & F. A. Barkley","19A043","1949","1","2","Colombia","Atlántico",NA,"Departamento del Atlantico. En región con aguas minerales, cerca a Usiacuri.",NA,NA,NA,NA,"50",NA,NA,"US03030745",NA,NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"338","2020-09-12 05:00:02-03","US","US","543146","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"R. E. Snodgrass & E. Heller","614","1899","5",NA,"Ecuador","Colón",NA,"Gardner Island.",NA,NA,NA,NA,NA,NA,NA,"US03030708",NA,NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"339","2020-09-12 05:00:02-03","US","US","2652558","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"E. Asplund","16649","1955","6","15","Ecuador","Guayas",NA,"Prov. Guayas, Guayaquil.",NA,NA,NA,NA,NA,NA,NA,"US03030718","US03030718_01",NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"340","2020-09-12 05:00:02-03","US","US","2685960","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"G. Hatschbach","29495","1972","4","15","Brazil","Mato Grosso do Sul","Corumbá","Estr. do Gaturama","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,"US01886210","US01886210_01 US01886210_02",NA,"Violales","South America - Neotropics",NA,NA,NA,"295160","auto","Dicotyledonae",NA,NA,NA,"1",NA
"341","2020-09-12 05:00:02-03","US","US","1195114","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"A. S. Hitchcock","20053","1923","6","21","Ecuador","Guayas",NA,"Oil Camp between Guayaquil and Salinas.",NA,NA,NA,NA,NA,"100",NA,"US03030717",NA,NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"342","2020-09-12 05:00:02-03","US","US","2195358","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"R. A. Ferreyra, E. Cerrate & Ó. Tovar","10653","1955","4","25","Peru","Tumbes",NA,"Depto. Tumbes. Prov. Zarumilla. Entre Pocitos y Uña de Gato.",NA,NA,NA,NA,"100",NA,NA,"US03030743",NA,NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"343","2020-09-12 05:00:02-03","US","US","1774631","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"J. Cuatrecasas","8264","1940","3","10","Colombia","Cundinamarca",NA,"Dep. Cundinamarca: alrededores del puente de San Antonio d Tena; sobre el rio Bogotá, matorrales.",NA,NA,NA,NA,"1400",NA,NA,"US03030735",NA,NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"344","2020-09-12 05:00:02-03","US","US","1198042","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"W. Wheeler, R. Rose & W. Beebe","24","1923","4","29","Ecuador","Colón",NA,"Tower Island. Galapagos.",NA,NA,NA,NA,NA,NA,NA,"US03030709",NA,NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"345","2020-09-12 05:00:02-03","US","US","2615371","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"J. Schunke Vigo","3009","1969","4","25","Peru","Tumbes",NA,"Dpto.Tumbes: Prov. Tumbes. En bosque bajo en la carretera al caserío de Tutumo a 25 km. de Tumbes. Dtto. Pampas de Hospital. Bosque Nacional de Tumbes: Región de bosque muy seco tropical (sensu Tosi, 1960) cerca de El Caucho o entre El Caucho y Pampas de Hospital.",NA,NA,NA,NA,"58","59",NA,"US03030742","US03030742_01",NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"346","2020-09-12 05:00:02-03","US","US","1930381","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"E. Asplund","5036","1939","2","19","Ecuador","Guayas",NA,"Aequatoriensis. Playas.",NA,NA,NA,NA,NA,NA,NA,"US03030720",NA,NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"347","2020-09-12 05:00:02-03","US","US","1350041","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"E. P. Killip & A. C. Smith","14042","1926","11","2","Colombia","Bolívar",NA,"Dept. Bolívar: Vicinity of Cartagena; roadsides.",NA,NA,NA,NA,NA,NA,NA,"US03030722",NA,NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"348","2020-09-12 05:00:02-03","US","US","1422805","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"A. Mille S.J.","171","1928","6",NA,"Ecuador",NA,NA,"Crescit. in regione tropica. Prope Guayaquil.",NA,NA,NA,NA,NA,NA,NA,"US03030723",NA,NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"349","2020-09-12 05:00:02-03","US","US","921272","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"A. Stewart","2085","1905","5","24","Ecuador","Colón",NA,"The Galapagos Islands. Charles Island.",NA,NA,NA,NA,NA,NA,NA,"US03030714","US03030714_01",NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"350","2020-09-12 05:00:02-03","US","US","1443135","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"O. L. Haught","217","1929","3","29","Peru","Piura",NA,"Dept. Piura: Iablazo [interpreted] River, northeast of Talara.",NA,NA,NA,NA,NA,NA,NA,"US03030739",NA,NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"351","2020-09-12 05:00:02-03","US","US","987471","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"H. F. Pittier","7350","1917","9","2","Venezuela",NA,NA,"Lower Catuche wood above Caracas, in light woods, ravines, or savannas.",NA,NA,NA,NA,"1000","1200",NA,"US03030704","US03030704_01",NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"352","2020-09-12 05:00:02-03","US","US","1857738","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"T. Lasser","927","1943","12","25","Venezuela","Aragua",NA,"Poreros de Las Delicias.",NA,NA,NA,NA,NA,NA,NA,"US03030703",NA,NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"353","2020-09-12 05:00:02-03","US","US","3640707","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"W. Galiano, E. Suclli, P. Nuñez V., A. Rodríguez & V. Chama","6172","2004","4","20","Peru","Cusco",NA,"La Convención. Dist. Maranura, Mesapelada, Bosque Primario.","-72.6236","-12.9108",NA,NA,"2400",NA,NA,"US03030698","US03030698_01",NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"354","2020-09-12 05:00:02-03","US","US","1708112","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"O. L. Haught","3397","1942","7","19","Ecuador","Manabí",NA,"About 5 km north of Jipijapa.",NA,NA,NA,NA,"300",NA,NA,"US03030719",NA,NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"355","2020-09-12 05:00:02-03","US","US","921270","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"A. Stewart","2083","1905","3","17","Ecuador","Colón",NA,"Galapagos Islands. Albemarle Island. Iguana Cove.",NA,NA,NA,NA,NA,NA,NA,"US03030749",NA,NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"356","2020-09-12 05:00:02-03","US","US","532998","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Herbert H. Smith","477","1898","8",NA,"Colombia",NA,NA,"Santa Marta, United States of Colombia.",NA,NA,NA,NA,"76",NA,NA,"US03030721","US03030721_01",NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"357","2020-09-12 05:00:02-03","US","US","1036902","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"B. Heriberto","137","1919",NA,NA,"Colombia",NA,NA,"Vicinity of Cartagena.",NA,NA,NA,NA,NA,NA,NA,"US03030732","US03030732_01",NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"358","2020-09-12 05:00:02-03","US","US","1590467","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"S. Venturi","10322","1930","4","10","Argentina","Tucuman",NA,"Tucumán, (R. A.). Departamento Burruyacu. Cerro del Campo.",NA,NA,NA,NA,"2000",NA,NA,"US03030725",NA,NA,"Violales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"359","2020-09-12 05:00:02-03","US","US","1041078","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"B. Heriberto","23","1919",NA,NA,"Colombia",NA,NA,"Vicinity of Cartagena.",NA,NA,NA,NA,NA,NA,NA,"US03030728",NA,NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"360","2020-09-12 05:00:02-03","US","US","2833606","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"F. R. Fosberg","44740","1964","1","25","Ecuador","Colón",NA,"The Galapagos Islands. Indefatigable Island. Trail from Academy Bay to Bella Vista (La Fortuna), near first large fault crack.",NA,NA,NA,NA,"25",NA,NA,"US03030715",NA,NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"361","2020-09-12 05:00:02-03","US","US","1590417","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"S. Venturi","1616","1922","1","14","Argentina","Tucuman",NA,"Tucumán, (R. A.). Departamento Capital. El Duraguito [interpreted].",NA,NA,NA,NA,"550",NA,NA,"US03030726",NA,NA,"Violales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"362","2020-09-12 05:00:02-03","US","US","55964","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"-. Schottz","861","1865","10","6","Venezuela","Merida",NA,"Xoovscab [interpreted], Maya. Mérida, Y.",NA,NA,NA,NA,NA,NA,NA,"US03030552",NA,NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"363","2020-09-12 05:00:02-03","US","US","3638398","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"T. B. Croat","58081","1984","4","9","Peru","San Martin",NA,"Dept. of San Martín. Along road between Jaunjuí and Tarapoto, valley of Río Huallaga. 35 km S of Tarapoto.","-76.35","-6.77",NA,NA,"130",NA,NA,"US03030699",NA,NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"364","2020-09-12 05:00:02-03","US","US","3240199","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"G. Hatschbach, M. M. Hatschbach & J. M. Silva","56610","1992","4","5","Brazil","Bahia","Bom Jesus da Lapa","Rodovia para Malhada","-43.418098449707","-13.2550001144409",NA,NA,"500",NA,NA,"US01886208","US01886208_01 US01886208_02",NA,"Violales","South America - Neotropics",NA,NA,NA,"66899","auto","Dicotyledonae",NA,NA,NA,"1",NA
"365","2020-09-12 05:00:02-03","US","US","1231175","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"A. Allart","188","1924","11",NA,"Venezuela","Miranda",NA,"Las Mostazas, on RR. beyond Los Teques.",NA,NA,NA,NA,"963",NA,NA,"US03030706",NA,NA,"Violales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
