"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","imagecode","infraspecificEpithet","identifiedBy","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"182","2020-10-14 10:02:16-03","FURB","FURB","46575","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Uller, H.F.; Silva, D.A. & Klizke, A.R.",NA,"2014","11","12",NA,"Brasil","Santa Catarina","Morro da Antena.",NA,NA,"Madeira de cor amarelo lustrosa, que acompanha o dossel. Localizada em área declivosa, DAP 49,3cm","FURB27857",NA,NA,"(Schott) Nees","FURB27857",NA,"M.L. Brotto","-49.0419444","-26.5319445","Guaramirim",NA,NA,NA,NA,"2016","-49.0419444","-26.5319445","12",NA,NA,NA,NA,NA,NA,NA
"183","2020-10-14 10:02:16-03","FURB","FURB","47013","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Schwirkowski, P.","307","2014","04","26",NA,"Brasil","Santa Catarina","Serra Alta.",NA,NA,NA,"FURB27414",NA,NA,"(Schott) Nees","FURB27414",NA,"Brotto, ML","-49.3897222","-26.2961111","São Bento do Sul",NA,NA,NA,NA,"2014","-49.3897222","-26.2961111","08","20",NA,NA,NA,NA,NA,NA
"184","2020-10-14 10:02:16-03","FURB","FURB","47014","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Schwirkowski, P.",NA,"2014","03","09",NA,"Brasil","Santa Catarina","Sertãozinho, propriedade de Leonardo Pilz.",NA,NA,"Habito: arbórea","FURB27415",NA,NA,"(Schott) Nees","FURB27415",NA,"Brotto, ML","-49.3808334","-26.3202778","São Bento do Sul",NA,NA,NA,NA,"2014","-49.3808334","-26.3202778","08","20",NA,NA,NA,NA,NA,NA
"185","2020-10-14 10:02:16-03","FURB","FURB","47932","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Lozano, E.D.; Canestraro, B.K.","2956","2015","03","07",NA,"Brasil","Paraná","Caminho dos Jesuitas.",NA,NA,NA,"FURB47932",NA,NA,"(Schott) Nees","FURB47932",NA,"Brotto, ML","-48.8988889","-25.3316667","Morretes",NA,NA,NA,NA,"2015","-48.8988889","-25.3316667",NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-10-14 10:02:16-03","FURB","FURB","60738","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Brotto, M.L.; Barboza, E.; Völtz, R.R.","2698","2018","07","25",NA,"Brasil","Santa Catarina","Serra do Quiriri.",NA,NA,"flores brancas Habitat: Transição entre floresta ombrófila mista e floresta ombrófila densa Habito: Árvore","FURB60738",NA,NA,"(Schott) Nees","FURB60738",NA,NA,"-49.0061111","-26.0172223","Campo Alegre","975","975",NA,NA,"2018","-49.0061111","-26.0172223","08","07",NA,NA,NA,NA,NA,NA
"187","2020-10-14 10:02:16-03","FURB","FURB","63201","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Kassner-Filho, A.","3314","2018","08","18",NA,"Brasil","Santa Catarina","Rio Miguel.",NA,NA,"Arbórea 15m; botão","FURB63201",NA,NA,"(Schott) Nees","FURB63201",NA,"Kassner-Filho, A.","-48.9608333","-27.7202778","Águas Mornas","460","460",NA,NA,"2018","-48.9608333","-27.7202778","08","18",NA,NA,NA,NA,NA,NA
"188","2020-10-14 10:02:16-03","FURB","FURB","7329","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Verdi, M.; Stival-Santos, A.","682","2008","05","18",NA,"Brasil","Santa Catarina","Fazenda Sequóia.",NA,NA,NA,"FURB27200",NA,NA,"(Schott) Nees","FURB27200",NA,"Quinet, A","-49.1963889","-26.1802778","Campo Alegre",NA,NA,NA,NA,"2010","-49.1963889","-26.1802778","09","17",NA,NA,NA,NA,NA,NA
"189","2020-10-14 10:02:16-03","FURB","FURB","4424","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Silva, J.M.; Hatschbach, G.","853","1990","05","09",NA,"Brasil","Paraná","Estrada da Graciosa, Rio do Corvo.",NA,NA,"Odorífera. Habitat: mata pluvial Habito: árvore; flor alva","FURB27207",NA,NA,"(Schott) Nees","FURB27207",NA,"Werff, H van der","-49.0769004821777","-25.3656005859375","Quatro Barras","900","900","17116","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-08 08:52:46-03","FURB","FURB","4741","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Souza, N.L. de",NA,"2006","10","04",NA,"Brasil","Santa Catarina",NA,NA,NA,NA,"FURB27204",NA,NA,"(Schott) Nees","FURB27204",NA,"Quinet, A","-49.3335990905762","-27.7003002166748","Alfredo Wagner",NA,NA,"19935","auto","2010",NA,NA,"09","17",NA,NA,NA,NA,NA,NA
"191","2019-11-08 08:52:46-03","FURB","FURB","2293","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Ribas, O.S.; et al.","3325","2001","03","03",NA,"Brasil","Santa Catarina","Serra do Quiriri.",NA,NA,NA,"FURB27208",NA,NA,"(Schott) Nees","FURB27208",NA,"Werff, H van der","-49.2655982971191","-26.1924991607666","Campo Alegre","1300","1300","37493","auto","2001",NA,NA,"03","03",NA,NA,NA,NA,NA,NA
"192","2020-10-14 10:02:16-03","FURB","FURB","7033","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Sevegnani, L.",NA,"2008","02","20",NA,"Brasil","Santa Catarina","Barracão.",NA,NA,NA,"FURB27202",NA,NA,"(Schott) Nees","FURB27202",NA,"Quinet, A","-48.9589004516602","-26.9314002990723","Gaspar",NA,NA,"19036","auto","2010",NA,NA,"09","15",NA,NA,NA,NA,NA,NA
"193","2020-10-14 10:02:16-03","FURB","FURB","47015","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Schwirkowski, P.",NA,"2014","03","30",NA,"Brasil","Santa Catarina","Rio Natal, após aprimeira ponte, antes do trilho.",NA,NA,"Habito: arbórea","FURB27416",NA,NA,"(Schott) Nees","FURB27416",NA,"Brotto, ML","-49.3786010742188","-26.2502994537354","São Bento do Sul",NA,NA,"23090","auto","2014",NA,NA,"08","20",NA,NA,NA,NA,NA,NA
"194","2021-03-16 17:53:08-03","UCS","HUCS","32908","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Ribas, O.S.","1349","1996","03","10",NA,"Brasil","Paraná","Alto da Serra - Rio Itareré",NA,NA,"árvore - flor alva - Herbário MBM; orla do rio encachoeirado",NA,"Angiospermae","Lauraceae","(Schott) Nees",NA,NA,"Werff, H.","-48.5746994018555","-25.8827991485596","Guaratuba",NA,NA,"41937","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-03-16 17:53:08-03","UCS","HUCS","16549","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Silva, J.M.","853","1990","05","09",NA,"Brasil","Paraná","Estrada da Graciosa - Rio do Corvo",NA,NA,"árvore odorífera, flores alvas - Herbário MBM; mata pluvial",NA,"Angiospermae","Lauraceae","(Schott) Nees",NA,NA,"Werff, H.","-49.0769004821777","-25.3656005859375","Quatro Barras",NA,NA,"17116","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-16 17:53:08-03","UCS","HUCS","17980","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Cordeiro, J.","1431","1997","03","20",NA,"Brasil","Paraná","Estrada para Usina da Guaricana Palmitalzinho",NA,NA,"árvore, 5m, flor alva - Herbário MBM; Floresta Atlântica",NA,"Angiospermae","Lauraceae","(Schott) Nees",NA,NA,"Rohwer, J.G.","-49.2064018249512","-25.5347003936768","São José dos Pinhais",NA,NA,"45291","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-16 17:53:08-03","UCS","HUCS","16912","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Silva, J.M.","3115","1999","12","14",NA,"Brasil","Paraná","Parque Estadual das Lauráceas",NA,NA,"árvore, 12 m, flor alvascenta - Herbário MBM; floresta altântica",NA,"Angiospermae","Lauraceae","(Schott) Nees",NA,NA,"Rohwer, J.","-49.0858001708984","-24.9743995666504","Tunas do Paraná",NA,NA,"41885","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-03-16 17:53:08-03","UCS","HUCS","24903","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Ribas, O.S.","5896","2004","02","14",NA,"Brasil","Paraná","Sítio Santa Bárbara",NA,NA,"árvore 15 m - flor alvascenta - Herbário MBM; Floresta Atlântica",NA,"Angiospermae","Lauraceae","(Schott) Nees",NA,NA,"Werff, H.","-49.0633010864258","-25.4416999816895","Piraquara",NA,NA,"12577","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2014-10-14 15:56:43-03","BS","M","M-0121042","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula","NOTATYPE","Pohl, J.B.E.",NA,NA,NA,NA,NA,"Brasil",NA,"Legit in Brasilia",NA,NA,NA,"M0121042","Magnoliophyta","Laurales","(Schott) Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"200","2014-10-14 15:56:43-03","BS","M","M-0121043","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula","NOTATYPE","Pohl, J.B.E.",NA,NA,NA,NA,NA,"Brasil",NA,"Legit in Brasilia",NA,NA,NA,"M0121043","Magnoliophyta","Laurales","(Schott) Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"201","2014-10-14 15:56:43-03","BS","M","M-0121045","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula","NOTATYPE","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"M0121045","Magnoliophyta","Laurales","(Schott) Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"202","2020-02-10 08:20:57-03","UTFPR","HCF","30436","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"M.L. Brotto","3231","2019","02","18",NA,"Brasil","PR","Bacia do Rio Miringuava",NA,NA,"árvore com 10 m de altura. Flores brancas.",NA,NA,NA,"(Schott) Nees",NA,NA,"M.L. Brotto","-49.055833","-25.655278","São José dos Pinhais","947","947",NA,NA,"2019","49°03'21 W","25°39'19 S","03","01",NA,NA,NA,NA,NA,NA
"203","2019-11-26 13:10:39-03","UTFPR","HCF","29785","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"J.M. Silva","9911","2017","11","07",NA,"Brasil","PR","Morro dos Perdidos/ APA de Guaratuba",NA,NA,"árvore com 5 m de altura. Frutos imaturos verdes.",NA,NA,NA,"(Schott) Nees",NA,NA,"M.L. Brotto","-48.97","-25.87","Guaratuba","960","960",NA,NA,"2018","48°58'12 W","25°52'12 S","08","28",NA,NA,NA,NA,NA,NA
"204","2019-08-16 08:39:43-03","UTFPR","HCF","19084","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"M.L. Brotto","1894","2015","02","24",NA,"Brasil","PR","Parque Estadual das Lauráceas",NA,NA,"árvore de 15 m de altura; flores brancas com odor agradável de intensidade moderada. Estágio médio de sucessão.",NA,NA,NA,"(Schott) Nees",NA,NA,"M.L. Brotto","-48.7175","-24.856667","Adrianópolis","887","887",NA,NA,"2015","48°43'03 W","24°51'24 S","02","27",NA,NA,NA,NA,NA,NA
"205","2019-08-16 08:39:43-03","UTFPR","HCF","18193","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"M.L. Brotto","1700","2014","07","09",NA,"Brasil","PR","próximo à Serra do Capivari",NA,NA,"árvore de 12 m; frutos imaturos. Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.",NA,NA,NA,"(Schott) Nees",NA,NA,"M.L. Brotto","-48.858056","-25.17","Campina Grande do Sul","870","870",NA,NA,"2014","48°51'29 W","25°10'12 S","08","04",NA,NA,NA,NA,NA,NA
"206","2019-08-16 08:39:43-03","UTFPR","HCF","21900","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"M.L. Brotto","1638","2014","06","04",NA,"Brasil","RJ","Fazenda Gamela",NA,NA,"árvore de 10 m; flores brancas odoríferas.",NA,NA,NA,"(Schott) Nees",NA,NA,"M.L. Brotto","-42.395556","-21.913611","Cantagalo","600","600",NA,NA,"2014","42°23'44 W","21°54'49 S","08","04",NA,NA,NA,NA,NA,NA
"207","2019-08-16 08:39:43-03","UTFPR","HCF","14375","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"M.L. Brotto","1580","2014","03","22",NA,"Brasil","PR","Recreio da Serra",NA,NA,"árvore de 10 m; flores brancas. Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.",NA,NA,NA,"(Schott) Nees",NA,NA,"M.L. Brotto","-49.019444","-25.441667","Piraquara","1000","1000",NA,NA,"2014","49°01'10 W","25°26'30 S","04","15",NA,NA,NA,NA,NA,NA
"208","2019-08-16 08:39:43-03","UTFPR","HCF","28288","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"J. Cordeiro","3600","2010","03","11",NA,"Brasil","ES","Caxixe Quente, estrada para o Parque",NA,NA,"árvore, 9 m, flor alva. Mata Atlântica.",NA,NA,NA,"(Schott) Nees",NA,NA,"M.L. Brotto","-41.184700012207","-20.6035995483398","Castelo",NA,NA,"23588","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-08-16 08:39:43-03","UTFPR","HCF","13437","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"R.R. Völtz","112","2012","04","14",NA,"Brasil","PR","Mananciais da Serra",NA,NA,"árvore 10 m alt.; flores amareladas; planta aromática.",NA,NA,NA,"(Schott) Nees",NA,NA,"M.L. Brotto","-49.0633010864258","-25.4416999816895","Piraquara",NA,NA,"12577","auto","2012",NA,NA,"04","14",NA,NA,NA,NA,NA,NA
"210","2019-08-16 08:39:43-03","UTFPR","HCF","5163","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"O.S. Ribas","5896","2004","02","14",NA,"Brasil","PR","Sítio Santa Bárbara",NA,NA,"árvore, 15 m, flor alvacenta. Floresta atlântica com influência da floresta ombrófila mista.",NA,NA,NA,"(Schott) Nees",NA,NA,"H. van der Werff","-49.0633010864258","-25.4416999816895","Piraquara",NA,NA,"12577","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-08-16 08:39:43-03","UTFPR","HCF","2165","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"J.M. Silva","853","1990","05","09",NA,"Brasil","PR","Estrada da Graciosa, Rio do Corvo",NA,NA,"Árvore odorífera, 10 m, flores alvas. Mata pluvial.",NA,NA,NA,"(Schott) Nees",NA,NA,"H. van der Werff","-49.0769004821777","-25.3656005859375","Quatro Barras","900","900","17116","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-06-29 09:30:36-03","UFRRJ","RBR","34299","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"G.A. Rodrigues","36","2008","03","03",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia, Cota 500 m, parcela 35, planta 34; Vertente Baía de Sepetiba, seguindo à direita do Totem, antes da Bacia Hidrográfica",NA,NA,NA,"RBR00034299",NA,NA,"(Schott) Nees",NA,NA,NA,"-44.040599822998","-22.9596996307373","Mangaratiba",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-06-29 09:30:36-03","UFRRJ","RBR","18040","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"L.S. Sylvestre","1081","1994","04","23",NA,"Brasil","Rio de Janeiro","REBIO do Tinguá, Estrada entre a porteira de entrada da REBIO e a represa Colomi. Reserva Biológica do Tinguá",NA,NA,NA,"RBR00018040",NA,NA,"(Schott) Nees","RBR00018040",NA,NA,"-43.451099395752","-22.7591991424561","Nova Iguaçu",NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-06-29 09:30:36-03","UFRRJ","RBR","25992","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"H.C. Rodrigues","s.n.","1994","10","29",NA,"Brasil","Rio de Janeiro","REBIO do Tinguá Reserva Biológica do Tinguá",NA,NA,NA,"RBR00025992",NA,NA,"(Schott) Nees","RBR00025992",NA,NA,"-43.451099395752","-22.7591991424561","Nova Iguaçu",NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2013-04-01 09:18:48-03","IPT","BCTW","10911","S","Plantae",NA,"Nectandra","puberula","Nectandra puberula",NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Serra do Bananal",NA,NA,NA,NA,"Magnoliophyta",NA,"(Rich.) Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"216","2020-12-14 16:07:33-03","UFC","EAC","15399","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Silva, J.M.; Ruas, P.","s.n.","1986","01","23","Southern America","Brasil","Paraná","Guaricana",NA,NA,"Árvore 6m, flor alvescente.; Mata pluvial","EAC0015399","Dicotyledon",NA,"(Schott) Nees","EAC0015399",NA,"Werf, H.V.D.","-49.2064018249512","-25.5347003936768","São José dos Pinhais",NA,NA,"45291","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-11-25 12:12:11-03","UFSM","SMDB","1051","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Silva, O","s.n.","1941","03","21",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"SMDB001051",NA,NA,"Nees.",NA,NA,"Vattimo, I","-43.1786003112793","-22.5049991607666","Petrópolis",NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-11-25 12:12:11-03","UFSM","SMDB","1049","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Goes, G C; Dionísio. P","521","1959","05",NA,NA,"Brasil","Rio de Janeiro","Divino",NA,NA,NA,"SMDB001049",NA,NA,"Nees.",NA,NA,"Vattimo, I","-43.1786003112793","-22.5049991607666","Petrópolis",NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-11-25 12:12:11-03","UFSM","SMDB","1052","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Duarte, A","131","1946","04","14",NA,"Brasil","Rio de Janeiro","Corcovado",NA,NA,NA,"SMDB001052",NA,NA,"Nees.",NA,NA,"Vattimo, I","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-11-25 12:12:11-03","UFSM","SMDB","1053","S","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Duarte, A","5525","1961","04","04",NA,"Brasil","Rio de Janeiro","Mundo Novo, Botafogo.",NA,NA,NA,"SMDB001053",NA,NA,"Nees.",NA,NA,"Vattimo, I","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-12-21 16:30:59-03","MBM","MBM","105863","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Duarte, A.P.","s.n.","1959","04","15","Southern America","Brazil","Rio de Janeiro","Jacarepaguá",NA,NA,NA,"MBM105863",NA,NA,"(Schott.) Nees","MBM105863",NA,"Vattimo, I.",NA,NA,"Jacarepaguá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-12-21 16:30:59-03","MBM","MBM","22312","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Duarte, A.P.; Pereira, E.; Pereira, E.","4726","1959","04","15","Southern America","Brazil","Rio de Janeiro","Jacarepagua, Estrada de Pau Ferro",NA,NA,NA,"MBM022312",NA,NA,"(Schott.) Nees","MBM022312",NA,"Vattimo, I.",NA,NA,"Jacarepaguá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-12-21 16:30:59-03","MBM","MBM","388342","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Brotto, M.L.","1580","2014","03","22","Southern America","Brazil","Paraná","Recreio da Serra",NA,NA,"Árvore de 10m; flores brancas.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","MBM388342",NA,NA,"(Schott.) Nees","MBM388342",NA,"Brotto, M.L.","-49.019444","-25.441556","Piraquara","1000","1000",NA,NA,"2014","-49.019444","-25.441556","04","15",NA,NA,NA,NA,NA,NA
"224","2020-12-21 16:30:59-03","MBM","MBM","388344","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Brotto, M.L.","1582","2014","03","22","Southern America","Brazil","Paraná","Recreio da Serra",NA,NA,"Árvore de 8m; flores brancas.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","MBM388344",NA,NA,"(Schott.) Nees","MBM388344",NA,"Brotto, M.L.","-49.018806","-25.446056","Piraquara","950","950",NA,NA,"2014","-49.018806","-25.446056","04","15",NA,NA,NA,NA,NA,NA
"225","2020-12-21 16:30:59-03","MBM","MBM","390623","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Brotto, M.L.; Silva, J.M.; Santos, T.F.; Silva, J.M.; Santos, T.F.","1700","2014","07","09","Southern America","Brazil","Paraná","próximo à Serra do Capivari",NA,NA,"Árvore de 12m; frutos imaturos.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","MBM390623",NA,NA,"(Schott.) Nees","MBM390623",NA,"Brotto, M.L.","-48.858056","-25.17","Campina Grande do Sul","870","870",NA,NA,"2014","-48.858056","-25.17","08","04",NA,NA,NA,NA,NA,NA
"226","2020-12-21 16:30:59-03","MBM","MBM","390655","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Brotto, M.L.; Franzen, R.; Franzen, R.","1638","2014","06","04","Southern America","Brazil","Rio de Janeiro","Fazenda Gamela",NA,NA,"Árvore de 10m; flores brancas odoríferas.; Floresta Ombrófila Densa Submontana.","MBM390655",NA,NA,"(Schott.) Nees","MBM390655",NA,"Brotto, M.L.","-42.395475","-21.913517","Cantagalo","600","600",NA,NA,"2014","-42.395475","-21.913517","08","04",NA,NA,NA,NA,NA,NA
"227","2020-12-21 16:30:59-03","MBM","MBM","392148","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Brotto, M.L.; Silva, J.M.; Mello, M.C.H.; Silva, J.M.; Mello, M.C.H.","1753","2014","08","26","Southern America","Brazil","Paraná","estrada de Pacas ao Parque Estadual das Lauráceas",NA,NA,"Árvore de 12m; frutos imaturos verdes.; Floresta Ombrófila Densa Montana.","MBM392148",NA,NA,"(Schott.) Nees","MBM392148",NA,"Brotto, M.L.","-48.820556","-24.919778","Tunas do Paraná","829","829",NA,NA,"2014","-48.820556","-24.919778","09","09",NA,NA,NA,NA,NA,NA
"228","2020-12-21 16:30:59-03","MBM","MBM","396279","PreservedSpecimen","Plantae","Lauraceae","Nectandra","puberula","Nectandra puberula",NA,"Brotto, M.L.; Vieira, R.S.; Vieira, R.S.","1894","2015","02","24","Southern America","Brazil","Paraná","Parque Estadual das Lauráceas, atrás da sede",NA,NA,"Árvore de 15m de altura; flores brancas com odor agradável de intensidade moderada.; Floresta Ombrófila Densa Montana, em estágio médio de sucessão.","MBM396279",NA,NA,"(Schott.) Nees","MBM396279",NA,"Brotto, M.L.","-48.717361","-24.856694","Adrianópolis","887","887",NA,NA,"2015","-48.717361","-24.856694","02","27",NA,NA,NA,NA,NA,NA
