"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","recordNumber","occurrenceRemarks","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"326","2020-12-21 16:43:26-03","MBM","MBM","126132","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Sneidern, K. von","1938","03","23","Colombia",NA,NA,NA,NA,NA,NA,"MBM126132","MBM126132","Distr. Cauca",NA,NA,"1676",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-12-21 16:43:26-03","MBM","MBM","193885","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Taylor",NA,NA,NA,"MacPherson, G.",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,"MBM193885","MBM193885",NA,NA,NA,"13407",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-12-21 16:43:27-03","MBM","MBM","321065","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Oliveira, J.A.",NA,NA,NA,"Lopes, M.M.M.; Amorim, A.; Paixão, J.L.; Gomes, L.; Goldenberg, R.; Amorim, A.; Paixão, J.L.; Gomes, L.; Goldenberg, R.","2006","04","09","Brazil","Bahia","Camacan","-39.565278","-15.391667","-39.565278","-15.391667","MBM321065","MBM321065","RPPN Serra Bonita, 9,7km W de Camacã na estrada para Jacareci, daí 6km SW na estrada para a RPPN e Torre da Embratel","850","850","597","Epífita a ca. de 6m alt. Folhas coriáceas, levemente discolores. Brácteas vináceas; corola branca.; Floresta Ombrófila Densa Montana.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-12-21 16:43:27-03","MBM","MBM","346217","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Guedes, M.L.","2008","04",NA,"Guedes, M.L.; et al.; et al.","2008","03","15","Brazil","Bahia","Chapada Diamantina",NA,NA,NA,NA,"MBM346217","MBM346217","Morro do Chapéu",NA,NA,"14185","Subarbusto de ca. 1,40m de altura. Folhas crassas, concolores. Flores com cálice verde. corola creme-esverdeada. Frequente. campo rupestre",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-12-21 16:43:27-03","MBM","MBM","385335","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Meyer, F.S.","2013","09","09","Engels, M.E.","2013","09","02","Brasil","Paraná","Guaratuba","-48.943056","-25.881944","-48.943056","-25.881944","MBM385335","MBM385335","Serra do Mar, Linha de transmissão elétrica Curitiba a Joinville","800","800","1570","Epífita. Folhas e caule verdes. Botões florais alvos levemente rosados.; Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-12-21 16:43:27-03","MBM","MBM","413950","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Völtz, R.R.","2018","07","23","Völtz, R.R.; Brotto, M.L.; Brotto, M.L.","2018","07","19","Brazil","Paraná","Morretes","-48.914444","-25.447222","-48.914444","-25.447222","MBM413950",NA,"Parque Estadual do Marumbi","1045","1045","1640","Arbusto escandente; flores alvas e alvo-amarelada.; Floresta Ombrófila Densa Montana; interior de floresta de encosta.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-12-21 16:43:27-03","MBM","MBM","427575","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Korte, A.","2011","01","17","Korte, A.; Rigon-Junior, M.J.; Rigon-Junior, M.J.","2010","12","07","Brazil","Santa Catarina","Araranguá","-49.320833","-28.890278","-49.320833","-28.890278","MBM427575",NA,NA,"8","8","5482","Epífita. Flor branca.; Floresta Ombrófila Densa de Terras Baixas. Estágio avançado.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-12-21 16:43:27-03","MBM","MBM","427575","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Korte, A.","2011","01","11","Korte, A.; Rigon-Junior, M.J.; Rigon-Junior, M.J.","2010","12","07","Brazil","Santa Catarina","Araranguá","-49.320833","-28.890278","-49.320833","-28.890278","MBM427575",NA,NA,"8","8","5482","Epífita. Flor branca.; Floresta Ombrófila Densa de Terras Baixas. Estágio avançado.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-12-21 16:43:27-03","MBM","MBM","60550","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Hatschbach, G.",NA,NA,NA,"Kummrow, R.","1979","01","18","Brazil","Santa Catarina","Barra do Saí",NA,NA,NA,NA,"MBM060550","MBM060550","Barra do Saí, arredores",NA,NA,"1256",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-12-21 16:43:28-03","MBM","MBM","96452","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Matekaitis, P.",NA,NA,NA,"Plowan, T.; et al.; et al.","1984","03","28","Venezuela",NA,NA,NA,NA,NA,NA,"MBM096452","MBM096452","Estação Falcón, Distr. Petit, Sierra de San Luis, Paraguariba",NA,NA,"13370",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-12-21 16:43:26-03","MBM","MBM","127976","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Pirani, J.R.",NA,NA,NA,"Harley, R.M.; et al.; et al.","1987","02","20","Brazil","Bahia","Rio de Contas","-41.8114013671875","-13.5789003372192",NA,NA,"MBM127976","MBM127976","Pico das Almas",NA,NA,"24445",NA,NA,"Southern America",NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA
"337","2020-12-21 16:43:26-03","MBM","MBM","10303","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1968","11","11","Brazil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,"MBM010303","MBM010303","Sesmaria, Rio Capivari",NA,NA,"20244",NA,NA,"Southern America",NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"338","2020-12-21 16:43:26-03","MBM","MBM","162503","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Zappi, D.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.",NA,NA,NA,"Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM162503","MBM162503",NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"339","2020-12-21 16:43:28-03","MBM","MBM","77042","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1982","01","18","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM077042","MBM077042","Boa Vista",NA,NA,"45191",NA,NA,"Southern America",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"340","2020-12-21 16:43:27-03","MBM","MBM","67832","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1980","10","29","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM067832","MBM067832","Boa Vista",NA,NA,"43257",NA,NA,"Southern America",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"341","2020-12-21 16:43:27-03","MBM","MBM","395704","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Engels, M.E.","2014","01","14","Engels, M.E.; Ferneda Rocha, L.C.; Cardozo, A.P.; Buturi, C.; Ferneda Rocha, L.C.; Cardozo, A.P.; Buturi, C.","2013","10","20","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM395704","MBM395704","Parque Nacional Saint-Hilaire/Lange, trilha do Salto Parati",NA,NA,"1838","Epífita. Caule castanho. Folhas verdes. Flores alvas.; Floresta Ombrófila Densa.",NA,"Southern America",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"342","2020-12-21 16:43:27-03","MBM","MBM","2332","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1966","07","26","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM002332","MBM002332","Pedra Branca de Araraquara",NA,NA,"14528",NA,NA,"Southern America",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"343","2020-12-21 16:43:27-03","MBM","MBM","53027","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","1947","09","28","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM053027","MBM053027","Estrada da Graciosa, Rio Mãe Catira",NA,NA,"972",NA,NA,"Southern America",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"344","2020-12-21 16:43:26-03","MBM","MBM","131609","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Hatschbach, G.",NA,NA,NA,"Nicolack, V.; Santos, L.C.; Santos, L.C.","1989","08","29","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM131609","MBM131609","Rod. BR-277, Viaduto dos Padres",NA,NA,"44",NA,NA,"Southern America",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"345","2020-12-21 16:43:28-03","MBM","MBM","719","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Lindeman, J.; Haas, H.; Lindeman, J.; Haas, H.","1966","01","05","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM000719","MBM000719","Usina Elétrica Marumbi",NA,NA,"13462",NA,NA,"Southern America",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"346","2020-12-21 16:43:26-03","MBM","MBM","154874","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Webster, G.; Webster, G.","1992","08","31","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM154874","MBM154874","Estrada das praias, próximo Rio da Vila",NA,NA,"57912",NA,NA,"Southern America",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"347","2020-12-21 16:43:27-03","MBM","MBM","53029","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1960","08","16","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM053029","MBM053029","Rio Guaraguaçu",NA,NA,"7172",NA,NA,"Southern America",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"348","2020-12-21 16:43:27-03","MBM","MBM","252636","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Asplund, E.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM252636","MBM252636","Rio Guaraguaçu, Porto Silvério",NA,NA,"2031",NA,NA,"Southern America",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"349","2020-12-21 16:43:26-03","MBM","MBM","170675","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Cabral, E.L.",NA,NA,NA,"Krapovickas, A.; et al.; et al.","1994","02","06","Brazil","Santa Catarina","Águas Mornas","-48.823600769043","-27.6938991546631",NA,NA,"MBM170675","MBM170675","Camino a Lourdes, 6,5 Km NW de Águas Mornas",NA,NA,"44786",NA,NA,"Southern America",NA,NA,NA,NA,NA,"26556","auto",NA,NA,NA,NA,NA,NA
"350","2020-12-21 16:43:26-03","MBM","MBM","139777","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Smith, L.B.",NA,NA,NA,"Bresolin, A.","1973","12","11","Brazil","Santa Catarina","Imaruí","-48.8199996948242","-28.3414001464844",NA,NA,"MBM139777","MBM139777","Alto Rio D'Una",NA,NA,"1037",NA,NA,"Southern America",NA,NA,NA,NA,NA,"29971","auto",NA,NA,NA,NA,NA,NA
"351","2020-12-21 16:43:26-03","MBM","MBM","109021","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Kirkbride, J.H.",NA,NA,NA,"Harley, R.M.; et al.; et al.","1980","05","30","Brazil","Bahia","Morro do Chapéu","-41.1561012268066","-11.5500001907349",NA,NA,"MBM109021","MBM109021",NA,NA,NA,"22773",NA,NA,"Southern America",NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA
"352","2020-12-21 16:43:28-03","MBM","MBM","95048","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Zappi, D.",NA,NA,NA,"Landrum, L.R.","1982","02","02","Brazil","Minas Gerais","Caeté","-43.6697006225586","-19.8799991607666",NA,NA,"MBM095048","MBM095048","Caeté, Serra da Piedade",NA,NA,"4273",NA,NA,"Southern America",NA,NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA
"353","2020-12-21 16:43:27-03","MBM","MBM","24028","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Kirkbride, J.H.; J.H.",NA,NA,NA,"Hatschbach, G.","1972","01","18","Brazil","Minas Gerais","Jaboticatubas","-43.7449989318848","-19.513599395752",NA,NA,"MBM024028","MBM024028","Serra do Cipó, 25 Km ao N",NA,NA,"28833",NA,NA,"Southern America",NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA
"354","2020-12-21 16:43:27-03","MBM","MBM","50","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1965","09","16","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"MBM000050","MBM000050","Rio Cotia",NA,NA,"12781",NA,NA,"Southern America",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"355","2020-12-21 16:43:27-03","MBM","MBM","54229","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1976","12","21","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"MBM054229","MBM054229","Rio Cotia",NA,NA,"39314",NA,NA,"Southern America",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"356","2020-12-21 16:43:28-03","MBM","MBM","77033","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1982","09","22","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"MBM077033","MBM077033","Rio Xaxim",NA,NA,"45420",NA,NA,"Southern America",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"357","2020-12-21 16:43:27-03","MBM","MBM","28338","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1973","10","04","Brazil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,"MBM028338","MBM028338","Rio Turvo",NA,NA,"32648",NA,NA,"Southern America",NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"358","2020-12-21 16:43:27-03","MBM","MBM","234298","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Cervi, A.C.; Chautems, A.; Cervi, A.C.; Chautems, A.",NA,NA,NA,"Brazil","Paraná","Doutor Ulysses","-49.4197006225586","-24.5680999755859",NA,NA,"MBM234298","MBM234298","Rio Turvo",NA,NA,"68879",NA,NA,"Southern America",NA,NA,NA,NA,NA,"32237","auto",NA,NA,NA,NA,NA,NA
"359","2020-12-21 16:43:26-03","MBM","MBM","17313","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1970","12","10","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"MBM017313","MBM017313","Serra Negra",NA,NA,"25789",NA,NA,"Southern America",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"360","2020-12-21 16:43:26-03","MBM","MBM","154873","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Campos, A.R.; Campos, A.R.","1992","11","16","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM154873","MBM154873","Rio Cubatãozinho",NA,NA,"58230",NA,NA,"Southern America",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"361","2020-12-21 16:43:27-03","MBM","MBM","218607","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Hatschbach, G.",NA,NA,NA,"Carneiro, J.",NA,NA,NA,"Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM218607","MBM218607","Estrada da Graciosa, Grota Funda",NA,NA,"366",NA,NA,"Southern America",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"362","2020-12-21 16:43:26-03","MBM","MBM","124137","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Hatschbach, G.",NA,NA,NA,"Cardoso da Silva, F.","1983","08","09","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM124137","MBM124137","Marumbi, trilha para o Pico Km 60 ferrovia Curitiba - Paranaguá",NA,NA,"706",NA,NA,"Southern America",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"363","2020-12-21 16:43:26-03","MBM","MBM","125362","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Hatschbach, G.",NA,NA,NA,"Souza, W.S.; Britez, R.M.; Britez, R.M.","1986","05","01","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM125362","MBM125362","Ilha do Mel, Morro do Joaquim",NA,NA,"102",NA,NA,"Southern America",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"364","2020-12-21 16:43:26-03","MBM","MBM","13554","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1970","01","15","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM013554","MBM013554","Pico Torto",NA,NA,"23346",NA,NA,"Southern America",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"365","2020-12-21 16:43:27-03","MBM","MBM","53026","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Asplund, E.",NA,NA,NA,"Hatschbach, G.","1950","10","01","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM053026","MBM053026","Rio Guaraguaçu, Porto Silvério",NA,NA,"2031",NA,NA,"Southern America",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"366","2020-12-21 16:43:27-03","MBM","MBM","2323","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1966","01","31","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM002323","MBM002323","Tabuleiro do Guarani",NA,NA,"13632",NA,NA,"Southern America",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"367","2020-12-21 16:43:27-03","MBM","MBM","399407","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Marinero, F.","2015","08","06","Bonaldi, R.A.","2014","12","27","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM399407","MBM399407","Tinguçú",NA,NA,"980","Trepadeira, frutos verdes.; Floresta Ombrófila Densa das Terras Baixas.",NA,"Southern America",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"368","2020-12-21 16:43:26-03","MBM","MBM","139788","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.","1988","09","10","Brazil","Santa Catarina","Ilhota","-48.8272018432617","-26.8997001647949",NA,NA,"MBM139788","MBM139788","Parque Botânico Morro do Baú",NA,NA,"4724",NA,NA,"Southern America",NA,NA,NA,NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA
"369","2020-12-21 16:43:26-03","MBM","MBM","139784","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Smith, L.B.",NA,NA,NA,"Bresolin, A.","1973","08","24","Brazil","Santa Catarina","Paulo Lopes","-48.6836013793945","-27.9617004394531",NA,NA,"MBM139784","MBM139784","Bom Retiro",NA,NA,"808",NA,NA,"Southern America",NA,NA,NA,NA,NA,"23385","auto",NA,NA,NA,NA,NA,NA
"370","2020-12-21 16:43:28-03","MBM","MBM","82459","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica nobilis","(Vell.) Steyerm.","Kirkbride, J.H.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM082459","MBM082459","Colônia Limeira",NA,NA,"46043",NA,NA,"Southern America",NA,NA,NA,NA,"nobilis","30514","auto",NA,NA,NA,NA,NA,NA
"371","2019-11-01 15:28:39-03","PUC-RIO","FCAB","2341","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"P.E. Leite S.J.","1945","11",NA,"Brasil","São Paulo","Monnerat",NA,NA,NA,NA,"002341",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2019-08-15 09:04:14-03","UESC","UESC","20365","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Müell. Arg.","Guedes, M.L.","2014","04",NA,"Guedes, M.L.","2014","01","18","Brasil","Bahia","Morro do Chapeu","-41.2","-11.583333","41W12'","11S35'","UESC0020365",NA,NA,"1288","1288","21262","Arbusto.",NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"373","2015-09-04 15:17:46-03","MNHN","RECOLNAT_MNHN_P","P03947081","PreservedSpecimen",NA,"Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Kvist, L.P.","1987","10","11","Guyana","Potaro-Siparuni",NA,"-59.46667","5.2",NA,NA,"P03947081","P03947081_01","Along Potaro River between Kaieteur Falls and Tukeit, 4 km downstream. 5°12'N, 59°28'W. Elev. 130 m.",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03947081' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2015-09-04 15:10:06-03","MNHN","RECOLNAT_MNHN_P","P03947082","PreservedSpecimen",NA,"Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Jansen-Jacobs, M.J.","1994","1","28","Guyana","Upper Takutu-Upper Essequibo",NA,"-59.58333","3.2",NA,NA,"P03947082","P03947082_01","Rupununi Distr., Kanuku Mts., Two-Head Mt. Clou forest.",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03947082' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
