"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","infraspecificEpithet","individualCount","previousCatalogNumber"
"272","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","8167",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.","K.S. Valdemarin/19-03-2019","L. Kollmann; E. Bausen & W. Pizziolo","740","1998","10","07",NA,"Brasil","Espírito Santo","Santo Antônio",NA,NA,NA,"Mata de encosta. Arvoreto 10m. DAP 12cm. Fuste 6m. Frutos verdes vermelhos maduros.","MBML008167","MBML008167","Santa Teresa","-40.589167","-19.922222",NA,"40W35'21","19S55'20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","32266",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","M. C. Souza/15-01-2008","V. Demuner; T. A. Cruz, R. R. Vervloet e J.L. Thomazini.","4592","2007","11","22",NA,"Brasil","Espírito Santo","Sr. Voito","130","130",NA,"Arbusto 2m, frutos verdes e vermelhos. Interior de mata alterada.","MBML032266","MBML032266","Águia Branca","-40.747028","-18.978472",NA,"40W44'49,3","18S58'42,5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","14180",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","M. Sobral, 2001","L. Kollmann; et al","3495","2000","12","12",NA,"Brasil","Espírito Santo","Cabeceira Córrego do Engenho",NA,NA,NA,"Arbusto 2m. Frutos vermelhos.","MBML014180","MBML014180","Barra de São Francisco","-40.8908004760742","-18.7549991607666",NA,NA,NA,"36480","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","27540",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","cf. tinguyensis","Eugenia cf. tinguyensis","Cambess.","M. Sobral/Março-2007","V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen","3045","2006","11","13",NA,"Brasil","Espírito Santo","Morelo, prop.:Fernando Nicolli","110","110",NA,"Arvoreta 7m, frutos maduros vermelhos. Borda de mata.","MBML027540","MBML027540","Governador Lindenberg","-40.457778","-19.148611",NA,"40W27'28","19S8'55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","11738",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","M. Sobral/2001","V. Demuner; et al","240","1999","11","18",NA,"Brasil","Espírito Santo","São João de Petrópolis, E.A.F.S.T.",NA,NA,NA,"Arbusto 3m, botoes florais , flores brancas e frutos de cor verde claro. Trilha da mata, subindo a esquerda do riacho que fornece a E.A.F.S.T.","MBML011738","MBML011738","Santa Teresa","-40.681389","-19.805556",NA,"40W40'53","19S48'20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","13498",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","M. Sobral, 2001","L. Kollmann; et al","3096","2000","09","18",NA,"Brasil","Espírito Santo","São João de Petrópolis, E.A.F.S.T.",NA,NA,NA,"Arbusto 3m na sombra, frutos verdes.","MBML013498","MBML013498","Santa Teresa","-40.681389","-19.805556",NA,"40W40'53","19S48'20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","13505",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","M. Sobral, 2001","V. Demuner; et al","1407","2000","09","26",NA,"Brasil","Espírito Santo","São Sebastião",NA,NA,NA,"Arvoreto 7m, frutos imaturos de cor verde, maduros vermelhos a vinoso, folha abaxial verde claro. Interior de mata secundária. Alta penetração de luz.","MBML013505","MBML013505","Santa Teresa","-40.722222","-19.848333",NA,"40W43'20","19S50'54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","13771",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","M. Sobral/2001","V. Demuner; et al","1453","2000","10","24",NA,"Brasil","Espírito Santo","Santo Antônio",NA,NA,NA,"Arvoreta 9m, frutos imaturos de cor verde, maduros vermelhos a preto. Epiderde estriada cascuda. Interior de mata. Presença de tucanos se alimentando de frutos.","MBML013771","MBML013771","Santa Teresa","-40.589167","-19.922222",NA,"40W35'21","19S55'20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","13791",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","M. Sobral/2001","V. Demuner; et al","1456","2000","10","24",NA,"Brasil","Espírito Santo","Santo Antônio",NA,NA,NA,"Arvoreta 6m, frutos maduros vinosos, epiderme lisa avermelhada. Interior de mata, beira de estrada.","MBML013791","MBML013791","Santa Teresa","-40.589167","-19.922222",NA,"40W35'21","19S55'20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","15578",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","M. Sobral, 2001","L. Kollmann; et al","5090","2001","11","29",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,NA,"Arvoreto 7m. Flores brancas.","MBML015578","MBML015578","Santa Teresa","-40.553056","-19.9075",NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","17440",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","M. Sobral/Dez.2002","R.R. Vervloet; et al","584","2002","07","30",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,NA,"Árvore com 12m de altura, topo de morro, dossel aproximado de 22m, sépalas brancas com as bordas rosadas, pétalas brancas muitos estames de cor branca, antera marrom.","MBML017440","MBML017440","Santa Teresa","-40.553056","-19.9075",NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","17820",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","M. Sobral/Dez.2002","R.R. Vervloet; et al","887","2002","09","17",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,NA,"Arvoreto com 6m, fundo de vale, dossel 15m, flores de cor branca. Altitude 850m.","MBML017820","MBML017820","Santa Teresa","-40.553056","-19.9075",NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","21334",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","M. Sobral/2003","J. Rossini; et al","411","2003","08","12",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,NA,"Arvoreta 7m. Folhas face abaxial verde clara, adaxial verde escura. Sépalas brancas com margem bege. Pétalas brancas. Filetes brancos, anteras marrons, estilete verde claro.","MBML021334","MBML021334","Santa Teresa","-40.553056","-19.9075",NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","21828",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","M. Sobral/2003","L. Kollmann; et al","6305","2003","10","15",NA,"Brasil","Espírito Santo","Caramuru",NA,NA,NA,"Arvoreto 6m na sombra. Frutos pretos.","MBML021828","MBML021828","Santa Maria de Jetibá","-40.676944","-20.096389",NA,"40W40'37","20S5'47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","23136",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","M. Sobral/2005","L. Kollmann","6888","2004","07","16",NA,"Brasil","Espírito Santo","Aparecidinha",NA,NA,NA,"Arbusto 3m. Flores brancas.","MBML023136","MBML023136","Santa Teresa","-40.593889","-19.973056",NA,"40W35'38","19S58'23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","27152",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","M. Sobral/Março-2007","V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen","2894","2006","09","14",NA,"Brasil","Espírito Santo","Morro Agudo, Prop.: Dona Maria","150","150",NA,"Arvoreta 6m, botões florais, frutos imaturos verdes, maduros vermelhos. Topo do morro.","MBML027152","MBML027152","Santa Leopoldina","-40.431667","-20.093889",NA,"40W25'54","20S5'38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","27326",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","M. C. Souza, 10-ago-06","V. Demuner; M.A.B. Lopes, T. Cruz, Elias Bausen","2537","2006","06","30",NA,"Brasil","Espírito Santo","Colina Verde (lado esquerdo da casa), Prop.: Israel Elias Ramos","200","200",NA,"Arvoreta 5m, botões florais, flores brancas. Interior de mata.","MBML027326","MBML027326","Santa Leopoldina","-40.448333","-20.103333",NA,"40W26'54","20S6'12",NA,NA,"2006","08","10",NA,NA,NA,NA,NA,NA
"289","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","27415",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","M. Sobral/Março-2007","V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen","2776","2006","08","24",NA,"Brasil","Espírito Santo","Morelo. Prop.:Fernando Nicolli","110","110",NA,"Arvoreta 5m, botões florais, flores brancas. Beira de riacho.","MBML027415","MBML027415","Governador Lindenberg","-40.4575","-19.148333",NA,"40W27'27","19S8'54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","28315",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","M. Sobral/Março-2007","V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen","2910","2006","10","17",NA,"Brasil","Espírito Santo","16 de Abril","150","150",NA,"Arvoreta 5m, frutos imaturos verdes, maduros vermelhos. Interior de mata alterada.","MBML028315","MBML028315","Águia Branca","-40.734722","-18.906944",NA,"40W44'5","18S54'25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","28764",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","M. Sobral/Março-2007","L. F. S. Magnago; V. Demuner, T. Cruz, Elias Bausen","1326","2006","09","06",NA,"Brasil","Espírito Santo","Rochedo, Trilha do Córrego, propr.: Ailton Corteleti.","380","380",NA,"Arvoreta 5,5m de alt. Botões florais brancos. Mata.","MBML028764","MBML028764","Águia Branca","-40.798611","-18.944167",NA,"40W47'55","18S56'39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","30644",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","M. C. Souza/15-01-2008","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","2848","2007","07","17",NA,"Brasil","Espírito Santo","Fazenda Caioaba.","150","150",NA,"Árvore 8m, flores de cor branca.","MBML030644","MBML030644","Santa Leopoldina","-40.470556","-20.059167",NA,"40W28'14","20S3'33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","30746",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","M. C. Souza/13-01-2008","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz, J. Rosini.","2954","2007","07","19",NA,"Brasil","Espírito Santo","Fazenda Caioaba.","250","250",NA,"Árvore 8m, frutos jovens de cor branca.","MBML030746","MBML030746","Santa Leopoldina","-40.470639","-20.058611",NA,"40W28'14,3","20S3'31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","31113",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","M. C. Souza/13-01-2008","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","3178","2007","08","15",NA,"Brasil","Espírito Santo","Aguas Claras. Zequinha","350","350",NA,"Arvoreto 6m, botões de cor branca.","MBML031113","MBML031113","Águia Branca","-40.814444","-18.875556",NA,"40W48'52","18S52'32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","32086",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","M. C. Souza/13-01-2008","V. Demuner; T. A. Cruz, R. R. Vervloet e J.L. Thomazini.","4576","2007","11","21",NA,"Brasil","Espírito Santo","Assentamento 16 de Abril.","170","170",NA,"Arbusto 3m, frutos verdes e vermelhos. Interior de mata alterada.","MBML032086","MBML032086","Águia Branca","-40.7355","-18.9035",NA,"40W44'7,8","18S54'12,6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","30111",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","M. C. Souza/10-08-2006","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1147","2006","07","27",NA,"Brasil","Espírito Santo","Aguas Claras, propr.: Seu Voito.","300","300",NA,"Arbusto 4m de alt. Botões florais brancos. Mata.","MBML030111","MBML030111","Águia Branca","-40.666944","-18.902778",NA,"40W40'1","18S54'10",NA,NA,"2006","08","10",NA,NA,NA,NA,NA,NA
"297","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","32219",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","M. C. Souza/15-01-2008","H. Q. Boudet Fernandes; V. Demuner, T. A. Cruz, R. R. Vervloet","3493","2007","10","04",NA,"Brasil","Espírito Santo","Assentamento 16 de abril","175","175",NA,"Floresta de encosta explorada. Arbusto 4m x 3cm. Frutos jovens.","MBML032219","MBML032219","Águia Branca","-40.735444","-18.903417",NA,"40W44'7,6","18S54'12,3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","32764",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","M. Sobral/2008","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1368","2006","09","07",NA,"Brasil","Espírito Santo","Águas Claras, propr.: Zequinha","400","400",NA,"Arvoreta 5m. Frutos imaturos verdes. Mata.","MBML032764","MBML032764","Águia Branca","-40.812778","-18.871389",NA,"40W48'46","18S52'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","7702",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","M. Sobral/2003","L. Kollmann; E. Bausen & W. Pizziolo","413","1998","08","19",NA,"Brasil","Espírito Santo","Sítio do Zurlo",NA,NA,NA,"Mata de encosta. Arvoreto 7m. Flores brancas.","MBML007702","MBML007702","Santa Teresa","-40.534444","-19.950556",NA,"40W32'4","19S57'2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","8913",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","M. Sobral, 2001","L. Kollmann; E. Bausen & W. Pizziolo","844","1998","10","28",NA,"Brasil","Espírito Santo","São Lourenço, Mata Fria",NA,NA,NA,"Mata de encosta. Arvoreto 6m. DAP 10cm. Fuste 3m. Flores brancas.","MBML008913","MBML008913","Santa Teresa","-40.683611","-19.931111",NA,"40W41'1","19S55'52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","9130",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","M. Sobral, 2001","L. Kollmann; E. Bausen & W. Pizziolo","1681","1999","01","27",NA,"Brasil","Espírito Santo","São Lourenço, Mata Fria",NA,NA,NA,"Arvoreto 7m. DAP 12cm. Fuste 3m. Frutos laranjas.","MBML009130","MBML009130","Santa Teresa","-40.683611","-19.931111",NA,"40W41'1","19S55'52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","9248",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","M. Sobral/2003","L. Kollmann; E. Bausen & W. Pizziolo","840","1998","10","28",NA,"Brasil","Espírito Santo","São Lourenço, Mata Fria",NA,NA,NA,"Mata de encosta. Árvore 6m. DAP 20cm. Fuste 4m. Flores brancas.","MBML009248","MBML009248","Santa Teresa","-40.683611","-19.931111",NA,"40W41'1","19S55'52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","9706",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.","M. Sobral/2007","L. Kollmann; E. Bausen & W. Pizziolo","1148","1998","12","02",NA,"Brasil","Espírito Santo","São Lourenço, Mata Fria",NA,NA,NA,"Fundo de vale. Arvoreto 6m. Dap 10cm. Fuste 4m. Frutos verdes.","MBML009706","MBML009706","Santa Teresa","-40.683611","-19.931111",NA,"40W41'1","19S55'52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-03-04 11:05:52-03","UFRB","HURB","14396","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.",NA,"Victor Jr., V.","1776","2013","01","12",NA,"Brasil","Bahia","Serra do Papuã; APA do Pratigi",NA,NA,NA,NA,"HURB000014396",NA,"Ibirapitanga","-39.3736000061035","-14.1641998291016",NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2021-03-04 11:05:53-03","UFRB","HURB","14384","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.",NA,"Victor Jr., V.","870","2013","01","12",NA,"Brasil","Bahia","Serra do Papuã; APA do Pratigi",NA,NA,NA,NA,"HURB000014384",NA,"Ibirapitanga","-39.3736000061035","-14.1641998291016",NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2021-03-03 13:56:22-03","UFF","NIT","NIT218","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.",NA,"A. Lobão; C. P. Bruniera, M. P. Santos","1708","2011","09","26",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"NIT00000218",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-11-18 11:49:54-03","UERJ","HRJ","12400","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.","M.C. Souza","L. P. G. Rosa; #?#W Silva, C.L. Oliveira","s.n.","2011","12","10",NA,"Brasil","Rio de Janeiro","Ilha Grande.","509","509",NA,NA,"HRJ00012697",NA,"Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-11-18 11:41:00-03","UERJ","HRJ","11650","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.",NA,"?","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Ilha Grande.",NA,NA,NA,NA,"HRJ00011600",NA,"Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-11-18 11:41:00-03","UERJ","HRJ","11396","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","tinguyensis","Eugenia tinguyensis","Cambess.",NA,"?","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Ilha Grande.",NA,NA,NA,NA,"HRJ00011396",NA,"Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-02-09 10:13:37-03","UENF","HUENF","6484","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.","M.C. Souza","Nascimento, M.T.",NA,"2003","07","27",NA,"Brasil","Rio de Janeiro","Mata do Mergulhão","18","18",NA,NA,"HUENF00006487",NA,"São Francisco de Itabapoana","-41.2575","-21.778333",NA,"41º15'27''W","21º46'42''S",NA,NA,"2019","03","26",NA,NA,NA,NA,NA,NA
"311","2021-02-09 10:13:37-03","UENF","HUENF","10272","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.",NA,"Souza, T.P.","47","2011","06","29",NA,"Brasil","Rio de Janeiro","Maciço do Itaoca.",NA,NA,NA,"Parcela 1","HUENF00010915",NA,"Campos dos Goytacazes","-41.448056","-21.797222",NA,"41º26'53''W","21º47'50''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2021-02-09 10:13:37-03","UENF","HUENF","10626","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.","M.C. Souza","Souza, T.P.","1","2011","09","22",NA,"Brasil","Rio de Janeiro","Maciço do Itaoca.",NA,NA,NA,"Igual à 212","HUENF00011263",NA,"Campos dos Goytacazes","-41.447778","-21.796944",NA,"41º26'52''W","21º47'49''S",NA,NA,"2019","03","26",NA,NA,NA,NA,NA,NA
"313","2021-02-09 10:13:37-03","UENF","HUENF","8080","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.","M.C. Souza","Carvalho, F.A.; Souza, J.S.; Gomes, J.M.L.","118","2002","05","29",NA,"Brasil","Rio de Janeiro","Mata do Bom Jesus","13","13",NA,NA,"HUENF00008084",NA,"Campos dos Goytacazes","-41.263889","-21.713889",NA,"41º15'50''W","21º42'50''S",NA,NA,"2019","03","26",NA,NA,NA,NA,NA,NA
"314","2021-02-09 10:13:37-03","UENF","HUENF","10273","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.",NA,"Souza, T.P.","154","2011","08","09",NA,"Brasil","Rio de Janeiro","Maciço do Itaoca.",NA,NA,NA,"Parcela 3","HUENF00010916",NA,"Campos dos Goytacazes","-41.448056","-21.797222",NA,"41º26'53''W","21º47'50''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2021-02-09 10:13:37-03","UENF","HUENF","10640","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.","M.C. Souza","Souza, T.P.",NA,"2011","09","22",NA,"Brasil","Rio de Janeiro","Maciço do Itaoca.",NA,NA,NA,"Lado oeste; próximo ao afloramento","HUENF00011274",NA,"Campos dos Goytacazes","-41.447778","-21.796944",NA,"41º26'52''W","21º47'49''S",NA,NA,"2019","03","26",NA,NA,NA,NA,NA,NA
"316","2021-02-09 10:13:37-03","UENF","HUENF","4196","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.","Souza, M.C.","Souza, J.S.","1245","2002","07","03",NA,"Brasil","Rio de Janeiro","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","39","39",NA,NA,"HUENF00004199",NA,"São Francisco de Itabapoana","-41.094444","-21.391389",NA,"41º5'40''W","21º23'29''S",NA,NA,"2017","11","30",NA,NA,NA,NA,NA,NA
"317","2021-02-09 10:13:37-03","UENF","HUENF","2748","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.","Souza, M.C.","Gaglianone, M.C.; et al.",NA,"2005","08","05",NA,"Brasil","Rio de Janeiro","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,NA,NA,"Sp 152 / área preservada / Mata de tabuleiro / arbóreo","HUENF00002750",NA,"São Francisco de Itabapoana","-41.066667","-21.4",NA,"41º4'W","21º24'S",NA,NA,"2017","11","29",NA,NA,NA,NA,NA,NA
"318","2021-02-09 10:13:37-03","UENF","HUENF","10594","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.","M.C. Souza","Souza, T.P.; Mauad, L.P.","212","2011","09","24",NA,"Brasil","Rio de Janeiro","Maciço do Itaoca.",NA,NA,NA,NA,"HUENF00011237",NA,"Campos dos Goytacazes","-41.448056","-21.797222",NA,"41º26'53''W","21º47'50''S",NA,NA,"2019","03","26",NA,NA,NA,NA,NA,NA
"319","2021-02-09 10:13:37-03","UENF","HUENF","10959","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","pisiformis","Eugenia pisiformis","Cambess.",NA,"Archanjo, K.M.P.A.; Toledo, E.; Moraes, V.B.","3831","2010","12","08",NA,"Brasil","Rio de Janeiro","Mata São Vicente.",NA,NA,NA,"Parcela 10","HUENF00011611",NA,"Natividade","-41.9733009338379","-21.042200088501",NA,NA,NA,"18409","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
