"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","coordinatePrecision","imagecode","geoFlag","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","dayIdentified","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem"
"144","2018-05-29 10:25:00-03","MO","MOBOT","101048344","PreservedSpecimen","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","R.J. Trad (UEC)","G.S.Z. Rezende","Rezende 144","2003","4","7","South America","Brazil","Rio de Janeiro","Cabo Frio","Parque Ecológico Municipal do Mico-Leão-Dourado.","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,"40069",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"145","2018-05-29 09:27:00-03","MO","MOBOT","101048331","PreservedSpecimen","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","R.J. Trad (UEC)","Santos","Santos 1404","2000","4","12","South America","Brazil","Rio de Janeiro","Carapebus","Estrada para a Praia de Carapebus.","-41.6610984802246","-22.1872005462646",NA,NA,NA,NA,NA,"13257",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"146","2018-05-29 09:18:00-03","MO","MOBOT","101048329","PreservedSpecimen","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","R.J. Trad (UEC)","Santos","Santos 352","1996","6","21","South America","Brazil","Rio de Janeiro","Carapebus","Restinga de Carapebus, fazenda São Lazaro, 1 km da sede da Fazenda em direção a Praia.","-41.6610984802246","-22.1872005462646",NA,NA,NA,NA,NA,"13257",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"147","2021-01-09 04:38:00-03","MO","MOBOT","101048357","PreservedSpecimen","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","R.J. Trad (UEC)","M. G. Bovini|L. C. Giordano","Bovini 946","1995","11","25","South America","Brazil","Rio de Janeiro","Macaé","Restinga de Carapebus, Fazenda São Lázaro.","-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,NA,"47209",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"148","2020-08-31 09:00:37-03","INPA","INPA","105338","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Trad, RJ","Folli, DA","180","1979","12","18","Southern America","Brasil","Espírito Santo","Linhares","Reserva Florestal da CVED. Estrada FLAMENGO, ant. X-1, lado direito nos funfos do campo de futebol","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"INPA0105338","48094","INPA0105338 INPA0105338_e","auto",NA,NA,NA,"2016","06",NA,NA,NA,NA,NA,NA
"149","2020-08-31 09:00:37-03","INPA","INPA","139213","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"Andreata, RHP","715","1985","06","17","Southern America","Brasil","Rio de Janeiro","Niteroi/Maricá","Itaipuaçu, Pico Alto Moirão",NA,NA,NA,NA,NA,NA,"INPA0139213",NA,"INPA0139213 INPA0139213_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-07-21 18:42:49-03","MBML","MBML-HERBARIO","46131",NA,"Plantae",NA,NA,"Guttiferae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","R.J. Trad/11-XII-2014","A. P. Fontana; L. Kollmann","7528","2013","04","17",NA,"Brasil","Rio de Janeiro","Macaé","Cabiúnas, TECAB","-41.731944","-22.285556","37","37",NA,"Árvore ca 6m. Frutos marrom. Látex branco","MBML046131",NA,"MBML046131",NA,"41W43'55","22S17'8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-07-21 18:42:49-03","MBML","MBML-HERBARIO","41002",NA,"Plantae",NA,NA,"Guttiferae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","A.G. Oliveira/V-2010","A.G. Oliveira; M.M. Monteiro & M. Ribeiro","790","2010","05","01",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas, Fazenda Jequitaia","-39.7322006225586","-18.5932998657227",NA,NA,NA,"Árvore de 5m, frutos verdes. Látex esverdeado. Na borda da mata","MBML041002","41644","MBML041002","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-07-21 18:42:49-03","MBML","MBML-HERBARIO","41003",NA,"Plantae",NA,NA,"Guttiferae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","A.G. Oliveira/23-09-2009","A.G. Oliveira; M. Ribeiro","570","2009","08","23",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas, mata seca de restinga sobre cordão arenoso próximo de uma área entre cordões dominado por Montrichardia linifera. Área atrás da Fazenda Jequitaia","-39.7322006225586","-18.5932998657227",NA,NA,NA,"Árvore de 12m, com frutos","MBML041003","41644","MBML041003","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-07-21 18:42:49-03","MBML","MBML-HERBARIO","25204",NA,"Plantae",NA,NA,"Guttiferae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","A.P.B. Santos/11-06-2018","A. P. Fontana; et al","1517","2005","07","08",NA,"Brasil","Espírito Santo","Santa Teresa","Vale do Canaã","-40.601944","-19.906111",NA,NA,NA,"Arbusto, rupestre com 2m, heliófila, frutos cinza-esverdeados, planta caducifolia.","MBML025204",NA,"MBML025204",NA,"40W36'7","19S54'22",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-07-21 18:42:49-03","MBML","MBML-HERBARIO","26270",NA,"Plantae",NA,NA,"Guttiferae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","R.J. Trad/2014","V. Demuner; L.F.S. Magnago, M. Belizário, Elias Bausen","1864","2006","02","16",NA,"Brasil","Espírito Santo","Santa Leopoldina","Serra do Ramalhete, Fazenda Caioaba, Prop.: Cláudio Virloni, trilha da divisa, lado esquerdo","-40.470639","-20.058611","250","250",NA,"Arvoreta 7m, botões e flores brancas, estames amarelos. Interior de mata em regeneração.","MBML026270",NA,"MBML026270",NA,"40W28'14,3","20S3'31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-07-21 18:42:49-03","MBML","MBML-HERBARIO","27277",NA,"Plantae",NA,NA,"Guttiferae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","R.J. Trad/11-XII-2014","V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen","2879","2006","09","14",NA,"Brasil","Espírito Santo","Santa Leopoldina","Morro Agudo, Prop.: Dona Maria","-40.431667","-20.093889","150","150",NA,"Arvoreta 4m, frutos verdes, látex incolor. Afloramento rochoso.","MBML027277",NA,"MBML027277",NA,"40W25'54","20S5'38",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-07-21 18:42:49-03","MBML","MBML-HERBARIO","30284",NA,"Plantae",NA,NA,"Guttiferae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","R.J. Trad/11-XII-2014","V. Demuner; R. R. Vervloet, M. Belisario e Elias Bausen.","4117","2007","05","30",NA,"Brasil","Espírito Santo","Santa Leopoldina","Colina Verde (Morro do Agudo), propr.: Israel Elias Ramos (trilha acima do bananal).","-40.44","-20.098056","300","300",NA,"Arvoreta 6m frutos imaturos verdes, látex transparente. Interior de mata.","MBML030284",NA,"MBML030284",NA,"40W26'24","20S5'53",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-07-21 18:42:49-03","MBML","MBML-HERBARIO","49149",NA,"Plantae",NA,NA,"Guttiferae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","A.P.B. Santos/11-06-2018","L. Kollmann; E. Leme & V. Leme","12955","2014","06","22",NA,"Brasil","Espírito Santo","Itaguaçu","Itaimbé, Pedra do Pontal de Santa Joana","-40.816389","-19.596667","577","577",NA,NA,"MBML049149",NA,"MBML049149",NA,"40W48'59","19S35'48",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-07-21 18:42:49-03","MBML","MBML-HERBARIO","28829",NA,"Plantae",NA,NA,"Guttiferae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","R.J. Trad/2014","L. F. S. Magnago; V. Demuner, M. Belizário, E. Bausen","719","2006","02","22",NA,"Brasil","Espírito Santo","Colatina","Alto Moacir, Pedra do Cruzeiro, propr.: Landislau","-40.525278","-19.310833","150","150",NA,"Arvoreta 3,5m de alt. Botões florais verdes. Latex incolor. Vegetação rupestre.","MBML028829",NA,"MBML028829",NA,"40W31'31","19S18'39",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-07-21 18:42:49-03","MBML","MBML-HERBARIO","50987",NA,"Plantae",NA,NA,"Guttiferae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","C.N. Fraga/15-12-2015","C. N. de Fraga; I. S. Bergher","3715","2015","12","15",NA,"Brasil","Espírito Santo","Vitória","Camburi, área de ampliação do aeroporto de Vitória. Restinga","-40.278056","-20.250556","2","2",NA,"Arbusto ereto, ca. 2. Folhas verde discolores, brilhosas. Flores com sépalas verdes, pétalas brancas, estames amarelos. Frutos castanho escuro com.","MBML050987",NA,"MBML050987_1 MBML050987_2",NA,"40W16'41","20S15'2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-07-21 18:42:49-03","MBML","MBML-HERBARIO","51453",NA,"Plantae",NA,NA,"Guttiferae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","A.P.B. Santos/11-06-2018","C. N. de Fraga; L. Kollmann, F.R.M. Fraga, M.F.O. Silva","3733","2016","12","15",NA,"Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante, Pedra da Torre","-40.440278","-18.776944",NA,NA,NA,"Inselberg. Arbusto, ca. 2,5m. Folhas verdes discolores. Flores com sépalas verdes, pétalas brancas e estames amarelos","MBML051453",NA,"MBML051453",NA,"40W26'25","18S46'37",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","5899",NA,"Plantae",NA,NA,"Guttiferae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","A.P.B. Santos/11-06-2018","J. M. L. Gomes; et al","1137","1990","05","26",NA,"Brasil","Espírito Santo","Ibiraçu","Estação Ecológica, Morro da Vargem","-40.376944","-19.889444",NA,NA,NA,"Arbusto 4m de altura, flores alvas.","MBML005899",NA,"MBML005899",NA,"40W22'37","19S53'22",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-07-21 18:42:49-03","MBML","MBML-HERBARIO","6424",NA,"Plantae",NA,NA,"Guttiferae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","L.F.S. Magnago/14-06-2006","B. Weinberg","802","1985","01","15",NA,"Brasil","Espírito Santo","Vitória","Morro do Guajura, Praia do Canto","-40.294167","-20.302222",NA,NA,NA,NA,"MBML006424",NA,"MBML006424",NA,"40W17'39","20S18'8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-07-21 18:42:49-03","MBML","MBML-HERBARIO","6433",NA,"Plantae",NA,NA,"Guttiferae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","R.J. Trad/11-XII-2014","B. Weinberg","803","1985","01","15",NA,"Brasil","Espírito Santo","Vitória","Morro do Guajura, Praia do Canto","-40.294167","-20.302222",NA,NA,NA,NA,"MBML006433",NA,"MBML006433",NA,"40W17'39","20S18'8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-07-21 18:42:49-03","MBML","MBML-HERBARIO","6443",NA,"Plantae",NA,NA,"Guttiferae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","L.F.S. Magnago/14-06-2006","B. Weinberg","746","1984","01","05",NA,"Brasil","Espírito Santo","Vitória","Morro do Guajura, Praia do Canto","-40.294167","-20.302222",NA,NA,NA,"Pau santo.","MBML006443",NA,"MBML006443",NA,"40W17'39","20S18'8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-07-21 18:42:49-03","MBML","MBML-HERBARIO","52787",NA,"Plantae",NA,NA,"Guttiferae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"T.F. Sagrillo","255","2018","01","14",NA,"Brasil","Espírito Santo","Aracruz","Aricanga","-40.2733001708984","-19.8202991485596",NA,NA,NA,"Nome popular aperta-guela, flores brancas, 3m, sobre a pedra do azulão","MBML052787","37987","MBML052787","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-07-21 18:42:49-03","MBML","MBML-HERBARIO","41014",NA,"Plantae",NA,NA,"Guttiferae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Rafaela J. Trad/2018","A.G. Oliveira; M.M. Monteiro, T.C. Souza & B.S. Fanticelle","280","2008","06","15",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas, vegetação de borda de mata, adjacente a estrada principal da vila de Itaúnas. Mata seca. PEI","-39.7322006225586","-18.5932998657227",NA,NA,NA,"Planta de 5m com frutos verdes e exsudado incolor","MBML041014","41644","MBML041014","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-07-21 18:42:49-03","MBML","MBML-HERBARIO","41012",NA,"Plantae",NA,NA,"Guttiferae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Rafaela J. Trad/2018","L.F.T. Menezes; R.F. Monteiro, M.C. Souza, A.G. Oliveira & M.M. Saavedra","1794","2008","01","10",NA,"Brasil","Espírito Santo","São Mateus","Área de restinga sobre cordões arenosos do complexo do Rio Doce, distante aprox. 17km da BR 101 na alt. do km 86","-39.8588981628418","-18.716100692749",NA,NA,NA,"Arbusto de 4m com botões florais brancos, sem látex","MBML041012","56510","MBML041012","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-11-18 11:39:57-03","UERJ","HRJ","12311","PreservedSpecimen","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"L. P. G. Rosa; W. Silva, D. Paiva, L. Barbalioli","s.n.","2012","06","13",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471","540","540",NA,NA,"HRJ00012502","32988",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-11-18 11:40:03-03","UERJ","HRJ","11551","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"?","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"HRJ00011501","32988",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-11-18 11:40:03-03","UERJ","HRJ","11332","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"?","s.n.","2009","07","20",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"HRJ00011332","32988",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-11-18 11:40:03-03","UERJ","HRJ","11552","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"?","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"HRJ00011502","32988",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-04-06 18:56:45-03","UENF","HUENF","11723","PreservedSpecimen","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","D.R. Couto","D.R. Couto; H. Viana","4538","2019","06","09",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Ibitioca. Base do Morro do Rato (vegetação de Inselberg). Maciço do Itaoca","-41.4525","-21.787222","150","150",NA,"Arvoreta rupícola, heliófila, abundante, ca. 3 m altura. Lâmina verde discolor, com látex branco. Frutos verdes com pequenas máculas brancas.","HUENF00012573",NA,NA,NA,"41º27'9''W","21º47'14''S",NA,"2019","06","30",NA,NA,NA,NA,NA
"173","2021-02-09 10:12:24-03","UENF","HUENF","3149","PreservedSpecimen","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","D.R. Couto","Dan, M.L.; Aguiar, W.M.","30","2007","10","18",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Morro do Itaoca","-41.448056","-21.797222","201","201",NA,NA,"HUENF00003151",NA,NA,NA,"41º26'53''W","21º47'50''S",NA,"2020","09","14",NA,NA,NA,NA,NA
"174","2021-04-06 18:56:45-03","UENF","HUENF","11646","PreservedSpecimen","Plantae",NA,NA,"Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","D.R. Couto","D.R. Couto; H. Viana; M. Paixão & T. Paixão","4433","2019","05","11",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Ibitioca. Cume do Morro do Rato (Vegetação de Inselberg). Maciço do Itaoca","-41.453889","-21.792222","283","283",NA,"Arvoreta rupícola, heliófila, ca. 2.5 m altura; com látex branco. Lâmina verde discolor; frutos verdes com pequenas máculas alvas.","HUENF00012528",NA,NA,NA,"41º27'14''W","21º47'32''S",NA,"2019","05","19",NA,NA,NA,NA,NA
"175","2021-02-25 10:12:46-03","CVRD","CVRD","15272","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Santos, A.P.B.","Santos, A.P.B.","77","2015","01","21","América do Sul","BRASIL","ES","Linhares",NA,"-40.028111","-19.112278",NA,NA,NA,"Estrada Louro (Sentido BR 001), Mussununga, Flores branco-amareladas, odor adocicado <ll>dwc_commonname:</ll> Pau Santo branco","CVRD015272",NA,"CVRD015272",NA,"40°01'41,2W","19°06'44,2S","Magnoliopsida","2015","01","22",NA,NA,NA,NA,NA
"176","2021-02-25 10:12:46-03","CVRD","CVRD","12773","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Domingos A. Folli","Folli, D.A.","6490","2009","12","07","América do Sul","BRASIL","ES","Pinheiros",NA,"-40.14641","-18.369877","89","89",NA,"<ll>dwc_commonname:</ll> Pau Santo branco","CVRD012773",NA,"CVRD012773",NA,"-40,14641","-18,369877","Magnoliopsida","2009","12","07",NA,NA,NA,NA,NA
"177","2021-02-25 10:12:46-03","CVRD","CVRD","13307","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Domingos A. Folli","Folli, D.A.","6752","2010","12","22","América do Sul","BRASIL","ES","Jaguaré",NA,"-40.199825","-18.886696","50","50",NA,"coletado em cima das pedras <ll>dwc_commonname:</ll> Pau Santo branco","CVRD013307",NA,NA,NA,"-40,199825","-18,886696","Magnoliopsida","2010","12","22",NA,NA,NA,NA,NA
"178","2021-02-25 10:12:46-03","CVRD","CVRD","13427","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Geovane S. Siqueira","Siqueira, G.S.","647","2011","08","03","América do Sul","BRASIL","ES","Linhares","proximo ao antigo campo de futebol","-40.068618","-19.152796",NA,NA,NA,"<ll>dwc_commonname:</ll> Pau Santo branco","CVRD013427",NA,NA,NA,"-40,068618","-19,152796","Magnoliopsida","2011","08","03",NA,NA,NA,NA,NA
"179","2021-02-25 10:12:46-03","CVRD","CVRD","12830","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Geovane S. Siqueira","Colletta, G.D.","258","2009","05","13","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"Coletores adicionais: M.S.Ferrucci, M.B.Ângulo,T.B.Flores. <ll>dwc_commonname:</ll> Pau Santo branco","CVRD012830","48094",NA,"auto",NA,NA,"Magnoliopsida","2009","12","29",NA,NA,NA,NA,NA
"180","2021-02-25 10:12:46-03","CVRD","CVRD","4430","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Domingos A. Folli","Folli, D.A.","1887","1993","06","07","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Pau Santo branco","CVRD004430","48094","CVRD004430","auto",NA,NA,"Magnoliopsida","1993","06","07",NA,NA,NA,NA,NA
"181","2021-02-25 10:12:46-03","CVRD","CVRD","14852","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","L.C.Marinho","Marinho, L.C.","722","2014","02","21","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Pau Santo branco","CVRD014852","48094",NA,"auto",NA,NA,"Magnoliopsida","2014","02","21",NA,NA,NA,NA,NA
"182","2021-02-25 10:12:46-03","CVRD","CVRD","9445","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Domingos A. Folli","Aona, L.Y.S.","983","2006","01","28","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Pau Santo branco","CVRD009445","48094",NA,"auto",NA,NA,"Magnoliopsida","2006","02","21",NA,NA,NA,NA,NA
"183","2021-02-25 10:12:46-03","CVRD","CVRD","9444","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Domingos A. Folli","Aona, L.Y.S.","982","2006","01","28","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Pau Santo branco","CVRD009444","48094",NA,"auto",NA,NA,"Magnoliopsida","2006","02","21",NA,NA,NA,NA,NA
"184","2021-02-25 10:12:46-03","CVRD","CVRD","13519","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Geovane S. Siqueira","Ferreira, V.B.R.","49","2010","03","29","América do Sul","BRASIL","ES","Linhares","C.N.Roxinho (graminóide)","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Presença de látex leitoso <ll>dwc_commonname:</ll> Pau Santo branco","CVRD013519","48094",NA,"auto",NA,NA,"Magnoliopsida","2011","11","21",NA,NA,NA,NA,NA
"185","2021-02-25 10:12:46-03","CVRD","CVRD","231","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Nagib Saddi","Spada, J.","106","1972","11","29","América do Sul","BRASIL","ES","Linhares","No fundo do Campo de Futebol, 36m atraz da trave dos fundos.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Pau Santo branco","CVRD000231","48094",NA,"auto",NA,NA,"Magnoliopsida","1985","05","27",NA,NA,NA,NA,NA
"186","2021-02-25 10:12:46-03","CVRD","CVRD","497","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Nagib Saddi","Folli, D.A.","180","1979","12","18","América do Sul","BRASIL","ES","Linhares","Nos fundos do campo de futebol","-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Pau Santo branco","CVRD000497","48094",NA,"auto",NA,NA,"Magnoliopsida","1985","05","27",NA,NA,NA,NA,NA
"187","2021-02-25 10:12:46-03","CVRD","CVRD","2515","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Domingos A. Folli","Folli, D.A.","1073","1990","01","24","América do Sul","BRASIL","ES","Linhares","Próximo à Reserva da FUNAI. Nome vulgar na RFL: Durce.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Pau Santo branco","CVRD002515","48094",NA,"auto",NA,NA,"Magnoliopsida","1993","05","14",NA,NA,NA,NA,NA
"188","2021-02-25 10:12:46-03","CVRD","CVRD","11862","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Rando, J.G.","Rando, J.G.","161","2006","04","05","América do Sul","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Frutos imaturos esverdeados, com presença de látex. <ll>dwc_commonname:</ll> Pau Santo branco","CVRD011862","48094",NA,"auto",NA,NA,"Magnoliopsida","2006","04","10",NA,NA,NA,NA,NA
"189","2021-02-25 10:12:46-03","CVRD","CVRD","14283","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Rafaela J. Trad","Folli, D.A.","6989","2012","12","07","América do Sul","BRASIL","ES","Montanha",NA,"-40.3633003234863","-18.1268997192383","350","350",NA,"Vegetação de Pedra <ll>dwc_commonname:</ll> Pau Santo branco","CVRD014283","28642",NA,"auto",NA,NA,"Magnoliopsida","2018","01","22",NA,NA,NA,NA,NA
"190","2021-02-25 10:12:46-03","CVRD","CVRD","2669","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Calophyllaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.","Claudia M. Vieira","Vinha, P.","817","1990","05","04","América do Sul","BRASIL","ES","Vitória",NA,"-40.3377990722656","-20.3194007873535",NA,NA,NA,"<ll>dwc_commonname:</ll> Pau Santo branco","CVRD002669","15291",NA,"auto",NA,NA,"Magnoliopsida","1995","04","20",NA,NA,NA,NA,NA
"191","2020-09-12 05:00:02-03","US","US","2947276","PreservedSpecimen","Plantae",NA,"Theales","Clusiaceae","Kielmeyera","membranacea","Kielmeyera membranacea","Casar.",NA,"A. P. Duarte","5448","1962","8","29",NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Lagoa Rodrigo de Freitas","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01880401","57442","US01880401_01 US01880401_02","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
