"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"196","2020-09-12 05:00:02-03","US","US","2471571","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl. ex Gardner",NA,"J. J. Soukup","5143","1965","1","18","South America - Neotropics","Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA,NA
"197","2020-09-02 16:35:07-03","Cenargen","CEN","28856","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","J. A. N. Batista","Aldicir Osni Scariot","344","1989","02","05",NA,"Brasil","MG","BARROSO","Rodovia BR - 265, Lavras - Barbacena, km 130.","-43.9757995605469","-21.1868991851807","Exsicatas",NA,"CEN00028856","CEN00028856","1020","1020",NA,"1998","03",NA,"7934","auto",NA,NA,NA,NA,NA,NA,"5",NA,NA,NA
"198","2020-09-02 16:35:07-03","Cenargen","CEN","98544","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","J. A. N. Batista","João Aguiar Nogueira Batista","2783","2009","02","01",NA,"Brasil","MG","CALDAS","Pedra Branca.","-46.386100769043","-21.9235992431641","Exsicatas","Em locais com cobertura graminosa circundados por afloramento rochoso. Solo argiloso, escuro, geralmente com água sobre a superfície. Área não queimada. Em final de floração. Doação do Herbário do Departamento de Botânica ICB - UFMG - Plantas do Brasil - BHCB 132497.","CEN00098544","CEN00098544","1620","1620",NA,"2009","02",NA,"25710","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"199","2020-09-02 16:35:07-03","Cenargen","CEN","101025","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","J. A. N. Batista","João Aguiar Nogueira Batista","2791","2009","02","02",NA,"Brasil","MG","CALDAS","Serra de Caldas. Pedra do Coração.","-46.386100769043","-21.9235992431641","Exsicatas","Em local inundado, em clareira na borda da mata no cume da Serra, próximo a Pedra do Coração. Solo alagado, com água sobre a superficie. Flores verde claras. Doação do Herbário do Departamento de Botânica ICB - UFMG - Plantas do Brasil - BHCB 132505.","CEN00101025","CEN00101025","1484","1484",NA,"2009","02",NA,"25710","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"200","2020-09-02 16:35:07-03","Cenargen","CEN","101026","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","J. A. N. Batista","João Aguiar Nogueira Batista","2412","2008","01","16",NA,"Brasil","MG","CARRANCAS","Região da Cachoeira da Zilda.","-44.6425018310547","-21.4874992370605","Exsicatas","Solo úmido, com água sobre a superfície. Área não queimada. Doação do Herbário do Departamento de Botânica ICB - UFMG - Plantas do Brasil - BHCB 120093.","CEN00101026","CEN00101026","1052","1052",NA,"2008","01",NA,"21143","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"201","2020-09-02 16:35:07-03","Cenargen","CEN","51708","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","J. A. N. Batista","João Aguiar Nogueira Batista","1378","2003","02","15",NA,"Brasil","MG","OURO PRETO","Parque Estadual do Itacolumi, Morro do Itacolmi.","-43.5080986022949","-20.2875003814697","Exsicatas","Nas margens de pequeno curso dágua, em meio a vegetação palustre. Área não queimada. Observado este único exemplar com flores e alguns poucos outros somente com a parte vegetativa. Em final de floração. Sépalos verde claro. Pétalos e labelo branco-esverdeados. Doação da Flora do Brasil Estado de Minas Gerais.","CEN00051708","CEN00051708",NA,NA,NA,"2003","02",NA,"44599","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"202","2020-09-02 16:35:07-03","Cenargen","CEN","98536","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","J. A. N. Batista","João Aguiar Nogueira Batista","2480","2008","02","01",NA,"Brasil","RS","CAMBARA DO SUL","Cerca de 27,8 km NE de Cambará, na estrada para São Jose dos Ausentes.","-50.1446990966797","-29.0478000640869","Exsicatas","Solo escuro, úmido, com água sobre a superfície. Em início de floração. Doação Herbário do Departamento de Botânica ICB - UFMG - Plantas do Brasil - BHCB 120161.","CEN00098536","CEN00098536","1058","1058",NA,"2008","02",NA,"30776","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"203","2020-09-02 16:35:07-03","Cenargen","CEN","101106","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","J. A. N. Batista","João Aguiar Nogueira Batista","2519","2008","02","04",NA,"Brasil","PR","QUATRO BARRAS","Rio Taquari, parte inicial da estrada da Graciosa","-49.0769004821777","-25.3656005859375","Exsicatas","Em brejo úmido em alguns pontos com água sobre a superficie, em inicio de floração, Doação do Herbário do Departamento de Botânica ICB - UFMG - Plantas do Brasil - BHCB 120200.","CEN00101106","CEN00101106","844","844",NA,"2008","02",NA,"17116","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"204","2020-09-02 16:35:07-03","Cenargen","CEN","35146","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"Sem Coletor",NA,NA,NA,NA,NA,"Brasil","PR","MARINGA","Parque rural","-51.9385986328125","-23.4253005981445","Exsicatas","Duplicata do material HB 75755, coletor e data não indicados. Doação da Flora do Brasil Estado do Paraná.","CEN00035146","CEN00035146",NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"205","2019-12-09 17:30:35-03","UFPR","EFC","10724","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Brotto, M.L.","Bardelli-da-Silva, M.Y.; Roderjan, C.V.","61818","2011","02","11",NA,"Brasil","Paraná","Araucária","REPAR","-49.3478","-25.5889",NA,"Herbácea, 1,5m, pouco comum, 880m s.n.m","EFC010724",NA,"890","890",NA,"2012","10","16",NA,NA,"-49.3478","-25.5889",NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-12-09 17:30:35-03","UFPR","EFC","10795","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Brotto, M.L.","Bardelli-da-Silva, M.Y.","56","2012","02","13",NA,"Brasil","Paraná","Araucária","REPAR","-49.3478","-25.5889",NA,"Herbácea, flores creme,2,0m, várzea, 890m s.n.m.","EFC010795",NA,"890","890",NA,"2012","10","16",NA,NA,"-49.3478","-25.5889",NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-10-07 09:20:03-03","UEFS","HUEFS","90557","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","J.A.N.Batista","van den Berg, C.","1278","2004","02","14",NA,"Brasil","Minas Gerais","Caldas","Pedra Branca.","-46.386100769043","-21.9235992431641",NA,NA,"HUEFS0090557","HUEFS0090557",NA,NA,NA,"2006","02",NA,"25710","auto",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA
"208","2019-10-07 09:20:03-03","UEFS","HUEFS","57550","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","J.A.N.Batista","Valente, G.E.","615","2001","02","14",NA,"Brasil","Minas Gerais","Araponga","Parque Estadual da Serra do Brigadeiro; Serra das Cabeças.","-42.475278","-20.702778",NA,NA,"HUEFS0057550","HUEFS0057550","1560","1560",NA,"2006","02",NA,NA,NA,"42W28'31''","20S42'10''","Lilianae",NA,NA,NA,NA,NA,NA,NA
"209","2019-10-07 09:20:03-03","UEFS","HUEFS","90569","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","J.A.N.Batista","van den Berg, C.","1290","2004","02","15",NA,"Brasil","Minas Gerais","Caldas","Serra de Caldas (Pedra do Coração).","-46.399167","-21.935",NA,NA,"HUEFS0090569","HUEFS0090569","1471","1471",NA,"2006","02",NA,NA,NA,"46W23'57''","21S56'6''","Lilianae",NA,NA,NA,NA,NA,NA,NA
"210","2019-07-09 12:44:05-03","F","FMNH-SEEDPLANTS","V0433424F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar",NA,NA,NA,NA,"1949","1","17","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0433424F","V0433424F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"211","2019-07-09 12:44:05-03","F","FMNH-SEEDPLANTS","V0433425F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar",NA,"RRC ID Flag","G. Hatschbach","18320","1968","1","18","South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"V0433425F","V0433425F_01 V0433425F_02","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae","18320",NA,NA,NA,NA,NA,NA
"212","2019-07-09 12:44:05-03","F","FMNH-SEEDPLANTS","V0433426F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar",NA,"RRC ID Flag","G. Hatschbach","18320","1968","1","18","South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"V0433426F","V0433426F_01 V0433426F_02","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae","18320",NA,NA,NA,NA,NA,NA
"213","2019-07-09 12:46:35-03","F","FMNH-SEEDPLANTS","V0433485F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar",NA,NA,"G. Klug","3522","1934","1","15","South America","Peru","San Martín",NA,NA,"-76.8333","-7",NA,NA,"V0433485F","V0433485F_01 V0433485F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae","3522",NA,NA,NA,NA,NA,NA
"214","2019-07-09 12:44:02-03","F","FMNH-SEEDPLANTS","V0433486F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar",NA,NA,"P. Dusén","14571","1914","3","3","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0433486F","V0433486F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"215","2019-01-25 15:35:36-02","IAC","IAC","34245","S","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","J.A.N. Batista","A.O. Scariot & G.P. Silva","344","1989","02","05",NA,"Brasil","Minas Gerais","Barroso","estrada BR 265, Lavras a Barbacena, km 130","-43.9758","-21.1869",NA,NA,NA,NA,NA,NA,NA,"1998","09","05",NA,NA,"-43.9758","-21.1869",NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-01-25 15:43:46-02","IAC","IAC","4368","S","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl.","C.F. Nardin","E.B. Germek & L. Paolieri","s/nº","1938","11","25",NA,"Brasil","São Paulo","Mogi das Cruzes",NA,"-46.1883","-23.5228",NA,NA,NA,NA,NA,NA,NA,"2005","02","17",NA,NA,"-46.1883","-23.5228",NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-01-25 15:43:46-02","IAC","IAC","4461","S","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl.","C.F. Nardin","E.B. Germek & L. Paolieri","s/nº","1938","11","25",NA,"Brasil","São Paulo","Jacareí",NA,"-45.9658","-23.3053",NA,NA,NA,NA,NA,NA,NA,"2005","02","17",NA,NA,"-45.9658","-23.3053",NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-07-23 12:17:19-03","CEPLAC","CEPEC","125426","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar",NA,"C. N. Fraga","C. N. Fraga","1811","2008","02","12",NA,"Brasil","Espírito Santo","castelo","Reserva Biológica Duas Bocas. Trilha para as piscinas.","-41.083611","-20.516111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W5'1","20S30'58",NA,NA,NA,NA,NA,"30/12/2008",NA,NA
"219","2016-08-23 09:46:38-03","NHMLondon","NHM-LONDON-BOT","BM000032681","S","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","João Aguiar Nogueira Batista; Universidade Federal de Minas Gerais; Depto. Botânica #?# ICB; J.A.N","John Miers; b.1789; d.1879; Miers","2248",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,"-42.989594","-22.510275",NA,NA,NA,NA,NA,NA,NA,"2013","01","21",NA,NA,"-42.989594","-22.510275","Liliopsida",NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4622821",NA
"220","2016-08-23 11:01:02-03","NHMLondon","NHM-LONDON-BOT","BM000032680","S","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Jacek Wajer; Natural History Museum; Life Sciences","George Gardner; b.1812; d.1849; Gardner","676","1837",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,"-42.989594","-22.510275",NA,"Habitat: Marshes.<a href=http://www.nhm.ac.uk/services/media-store/asset/42ff073d8b819b3a85f9947f89be2faf68360617/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Isotype","2013","01","21",NA,NA,"-42.989594","-22.510275","Liliopsida",NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4622820",NA
"221","2016-08-23 09:46:38-03","NHMLondon","NHM-LONDON-BOT","BM000032682","S","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","João Aguiar Nogueira Batista; Universidade Federal de Minas Gerais; Depto. Botânica #?# ICB; J.A.N","Anon.","S.N.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"2013","01","21",NA,NA,"-53.08982","-10.773109","Liliopsida",NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4622822",NA
"222","2016-08-23 09:46:38-03","NHMLondon","NHM-LONDON-BOT","BM001124078","S","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","João Aguiar Nogueira Batista; Universidade Federal de Minas Gerais; Depto. Botânica #?# ICB; J.A.N","Anon.","S.N.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"2013","01","21",NA,NA,"-53.08982","-10.773109","Liliopsida",NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4622823",NA
"223","2019-11-01 15:15:27-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Batista, JAN","Wanderley, MGL","284","1981","02","13","Southern America","Brasil","São Paulo","Cunha","Reserva do Florestal","-44.9599990844727","-23.0699996948242",NA,"Terrestre","UB0018553","UB0018553",NA,NA,NA,"2000","03",NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-08-20 14:54:47-03","UFSC","FLOR","50484","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Campestrini, S.","Campestrini, S.; Trevisan, R.; Weber, P. & Venturi, S.","346","2013","01","21",NA,"Brasil","Paraná","Coronel Domingos Soares","Interior de Palmas.","-51.899722","-26.394167",NA,"Campo natural seco e pedregoso. Erva com flores brancas.","FLOR0050484","FLOR0050484_v01 FLOR0050484_v02 FLOR0050484_v03 FLOR0050484_v04 FLOR0050484_v05","1060","1060",NA,"2013","10","31",NA,NA,"51º53'59''W","26º23'39''S",NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-08-20 14:54:47-03","UFSC","FLOR","41318","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Toscano de Brito, A.L.V.","Queiroz, L.P. de; Fraga, V.L.F.","3303","1993","07","02",NA,"Brasil","Bahia","Maracás","0,5, 1,0 km N de Maracás, na saída para Planaltino.","-40.4308013916016","-13.4411001205444",NA,"erva brejosa com túbera carnosa, flor sépalas, pétalas e labelo brancos, calcar creme, coluna creme, 1,2m altura. Brejo com plantação de capim de corte.Bainhas verdes, cartáceas.Brácteas verde-claras.","FLOR0041318",NA,NA,NA,NA,"2011","11","09","50558","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-03-04 15:42:05-03","IF","SPSF","03640","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Habenaria","juergensii","Habenaria juergensii",NA,NA,"I.G.Miguel",NA,"1949","01","17","América do Sul","Brasil","RS","Canoas","brejos","-51.1836013793945","-29.9178009033203",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"8037","auto",NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA
"227","2014-10-09 13:58:28-03","UHH","HBG","500120","S","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Pabst","Pabst, G.F.J.","1355","1952","02","10","South America","Brazil",NA,NA,"Rio Grande do Sul, ad viam Canela - Bom Jesus pr. Lageado Grande",NA,NA,NA,NA,"HBG500120",NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2014-10-09 13:58:28-03","UHH","HBG","500121","S","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne","Pabst","Pabst, G.F.J.","1355","1952","02","10","South America","Brazil",NA,NA,"Rio Grande do Sul, ad viam Canela, Bom Jesus pr. Lageado Grande",NA,NA,NA,NA,"HBG500121",NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2014-10-09 13:58:28-03","UHH","HBG","501132","S","Plantae",NA,NA,"Orchidaceae","Habenaria","macronectar","Habenaria macronectar","(Vell.) Hoehne",NA,"Hatschbach, G.","13679","1966","02","10","South America","Brazil",NA,NA,"Cabeceiras do Rio Iratim (Mun. General Carneiro), Paraná",NA,NA,NA,NA,"HBG501132","HBG501132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2014-10-09 13:58:28-03","UHH","HBG","501249","S","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl.",NA,"Ule, E.",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"HBG501249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2014-10-09 13:58:28-03","UHH","HBG","501250","S","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl.",NA,"Brade, A.C.","6200","1913","03",NA,"South America","Brazil",NA,NA,"S. Paulo, Moóca Sumpf",NA,NA,NA,"ex Herb. Kränzlin NEOTROP; Herbarium Hamburgense evacuated and inaccessible 1943-1992; HBG loan #1996 to UGDA (Gdansk Univ.) finished 23.03.2011","HBG501250","HBG501250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2017-09-11 17:11:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl.",NA,"Ule, EHG","1907",NA,NA,NA,"Southern America","Brazil","Santa Catarina",NA,"Habitat in prov. s. atharina ad campo de Capivare in serra Geral.",NA,NA,NA,NA,NA,"P03P4N0005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2017-09-11 17:11:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl.",NA,"Miers, J","676",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro ad Serra dos Orgaos.",NA,NA,NA,NA,NA,"P03P4N0005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2017-09-11 17:11:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl.",NA,"Gardner, G","s.n.",NA,NA,NA,"Southern America","Brazil","Pernambuco",NA,"in prov. pernambuco.secund cl. Kranzlin. etiam in surinam ad margines flum.Para prope palntationem onoribo:splitgerber.",NA,NA,NA,NA,NA,"P03P4N0005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2017-09-11 17:11:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl.",NA,"Moura, JT de","104",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Teresópolis","in paludosis ad thereopolin et ad Quebra-Frasco.","-42.9656","-22.4122",NA,NA,NA,"P03P4N0005",NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2017-09-11 17:11:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl.",NA,"Regnell, AF","ser. III1186",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas","in locis uliginosis prope Caldas et ad Pedra Branca.","-46.3861","-21.9236",NA,NA,NA,"P03P4N0005",NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2017-09-11 17:11:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl.",NA,"Moura, JT de","1057",NA,NA,NA,"Southern America","Brazil","São Paulo","Campos do Jordão","in prov. S. Paulo ad Campos do Jordão.","-45.59","-22.73",NA,NA,NA,"P03P4N0005",NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2017-09-11 17:11:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl.",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Lagoa Santa","in prov. Minas Geraes ad Lagoa Santa,in locubus et paludibus, saepe in ipsa aqua.","-43.8897","-19.6272",NA,NA,NA,"P03P4N0005",NA,NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2017-09-11 17:11:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl.",NA,"Mosén, CWH","1041",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas","in uliginosis apricis ad capivari et ripas amnis ribeirao dos burgres prope caldas.","-46.3861","-21.9236",NA,NA,NA,"P03P4N0005",NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2017-09-11 17:11:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl.",NA,"Mosén, CWH","4558",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas","in uliginosis apricis ad capivari et ripas amnis ribeirao dos burgres prope caldas.","-46.3861","-21.9236",NA,NA,NA,"P03P4N0005",NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2017-09-11 17:11:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl.",NA,"Glaziou, AFM","6916",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Macaé","in graminosis ad Alto Macahé.","-41.7869","-22.3708",NA,NA,NA,"P03P4N0005",NA,NA,NA,NA,NA,NA,"47209","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2017-09-11 17:11:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl.",NA,"Barbosa Rodrigues, J","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas","in campis humidis prope caldas eta serra de mantiqueira.","-46.3861","-21.9236",NA,NA,NA,"P03P4N0005",NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2017-09-11 17:11:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl.",NA,"Gardner, G","676",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro ad Serra dos Orgaos.",NA,NA,NA,NA,NA,"P03P4N0005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2017-09-11 17:11:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Habenaria","sartor","Habenaria sartor","Lindl.",NA,"Moura, JT de","68",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Teresópolis","in paludosis ad thereopolin et ad Quebra-Frasco.","-42.9656","-22.4122",NA,NA,NA,"P03P4N0005",NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-02-08 12:52:16-03","UFRGS","ICN","021134","S","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","cf. macronectar","Habenaria cf. macronectar","(Vell.) Hoehne","Batista, JAN","Lindeman, JC; Pott, A; et al",NA,"1972","12","20","América do Sul","Brasil","RS","Santiago","10 km SE de Santiago, estrada para Jaguari","-54.8671989440918","-29.1916999816895",NA,"botão floral esverdeado, labelo dentro com franjas brancas; brejo seco no campo",NA,NA,NA,NA,NA,"2016","03","04","56006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
