"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","relationshipType","fieldNumber","individualCount","sex"
"2622","2021-03-15 18:26:35-03","USP","SPF","210022","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Araújo, AC","Zappi, DC","1735","2009","03","05","Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Cachoeira do Quartel.","-43.77145","-18.974014","-43.77145","-18.974014",NA,NA,"Ervas crescendo dentro d'agua, verde-amareladas.; Cerrado degradado com muita Mimosa.","SPF00210022",NA,"2009","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2623","2019-11-13 11:18:35-03","USP","SPF","21222","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Araújo, AC","Harley, RM","19898","1977","03","24","Brasil","Bahia",NA,"Serra do Rio de Contas","-41.816667","-13.483333","-41.816667","-13.483333","1200","1200",NA,"SPF00021222",NA,"1992","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2624","2019-11-13 11:18:35-03","USP","SPF","21254","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Koyama, T","Harley, RM","17986","1977","01","16","Brasil","Bahia","Alcobaça",NA,"-39.216667","-17.483333","-39.216667","-17.483333",NA,NA,NA,"SPF00021254",NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2625","2019-11-13 11:18:35-03","USP","SPF","89640","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Simpson, DA","Harley, RM","26611","1988","11","26","Brasil","Bahia","Água Quente","Pico das Almas","-41.983333","-13.5","-41.983333","-13.5","1500","1500",NA,"SPF00089640",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2626","2019-11-13 11:18:35-03","USP","SPF","46246","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Araújo, AC","Thomas, WW","3932","1985","09","20","Brasil","Mato Grosso","Sinop",NA,"-55.533333","-12.3","-55.533333","-12.3",NA,NA,NA,"SPF00046246",NA,"1992","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2627","2019-11-13 11:18:35-03","USP","SPF","45302","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Araújo, AC","Cid Ferreira, CA","6256","1985","09","25","Brasil","Mato Grosso","Sinop","Estr. para Porto dos Gaúchos a 25 km da BR 163. Faz. Missionária, Rio Teles Pires.","-55.75","-11.666667","-55.75","-11.666667",NA,NA,NA,"SPF00045302",NA,"1992","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2628","2019-11-13 11:18:35-03","USP","SPF","64546","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Alves, M","Simão, R","CFCR11713","1988","01","08","Brasil","Minas Gerais","Datas",NA,"-43.683333","-18.433333","-43.683333","-18.433333","1300","1330",NA,"SPF00064546",NA,"1999","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2629","2019-11-13 11:18:35-03","USP","SPF","75434","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Anônimo","Luetzelburg, P","26586","1935","03",NA,"Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPF00075434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2630","2019-11-13 11:18:35-03","USP","SPF","94634","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Araújo, AC","Harley, RM","CFCR14067","1994","02","14","Brasil","Bahia","Lençóis",NA,"-41.428333","-12.462778","-41.428333","-12.462778","900","1000",NA,"SPF00094634",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2631","2019-11-13 11:18:35-03","USP","SPF","94787","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Araújo, AC","Harley, RM","CFCR14351","1994","02","21","Brasil","Bahia","Mucugê",NA,"-41.342222","-12.975","-41.342222","-12.975","1000","1200",NA,"SPF00094787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2632","2021-03-15 18:26:35-03","USP","SPF","68610","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan juncoides","(Lam.) Kük.","Vitta, FA","Pirani, JR","CFCR12873","1990","06","13","Brasil","Minas Gerais","Grão Mogol","Vale do córrego Escurona. Solo arenoso e seco.","-42.966667","-16.6","-42.966667","-16.6","750","750","Heliófila, com inflorescência acastanhada. Simpátrica com CFCR 12872.","SPF00068610",NA,"1991","12",NA,NA,NA,NA,NA,NA,"juncoides",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2633","2021-03-15 18:26:35-03","USP","SPF","68612","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan juncoides","(Lam.) Kük.","Vitta, FA","Zappi, DC","CFCR12875","1990","06","13","Brasil","Minas Gerais","Grão Mogol","Vale do córrego Escurona. Solo arenoso e seco, campo sujo.","-42.966667","-16.6","-42.966667","-16.6","750","750","Ervas. Inflorescências acastanhadas. Estreita simpátria com CFCR 12873.","SPF00068612",NA,"1991","12",NA,NA,NA,NA,NA,NA,"juncoides",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2634","2019-11-13 11:18:35-03","USP","SPF","67344","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Prata, AP","Moreira, IS","49","1987","10","22","Brasil","Alagoas","Piaçabuçu","Várzea do Fundão.","-36.434398651123","-10.4055995941162",NA,NA,NA,NA,NA,"SPF00067344",NA,"1998","12",NA,NA,NA,NA,NA,NA,NA,"16123","auto",NA,NA,NA,NA,NA,NA,NA
"2635","2019-11-13 11:18:35-03","USP","SPF","37092","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Simpson, DA","Harley, RM","CFCR7292","1984","12","20","Brasil","Bahia","Lençóis",NA,"-41.3899993896484","-12.563099861145",NA,NA,"1000","1000",NA,"SPF00037092",NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,"47385","auto",NA,NA,NA,NA,NA,NA,NA
"2636","2019-11-13 11:18:35-03","USP","SPF","150922","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Anônimo","Araújo, AC","1245","2000","01","28","Brasil","Bahia","Rio de Contas","Pico das Almas, Campo Queiroz.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,"SPF00150922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA
"2637","2019-11-13 11:18:35-03","USP","SPF","47983","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Araújo, AC","Oliveira, PI","486","1982","03","01","Brasil","Goiás","Alto Paraíso de Goiás",NA,"-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,NA,"SPF00047983",NA,"1992","07",NA,NA,NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA
"2638","2019-11-13 11:18:35-03","USP","SPF","150920","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Anônimo","Araújo, AC","900","1997","11","23","Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Trilha de acesso ao Rio Preto.","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,NA,"SPF00150920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA
"2639","2019-11-13 11:18:35-03","USP","SPF","75429","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Anônimo","Hunt, DR","6138","1966","06","22","Brasil","Goiás","Caiapônia",NA,"-51.8102989196777","-16.9566993713379",NA,NA,NA,NA,NA,"SPF00075429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77016","auto",NA,NA,NA,NA,NA,NA,NA
"2640","2019-11-13 11:18:35-03","USP","SPF","168199","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Tucker, GC","Irwin, HS","14234","1966","03","29","Brasil","Goiás","São Domingos","Serra Geral de Goiás","-46.3182983398438","-13.3983001708984",NA,NA,"950","950",NA,"SPF00168199",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,"73215","auto",NA,NA,NA,NA,NA,NA,NA
"2641","2019-11-13 11:18:35-03","USP","SPF","150921","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Anônimo","Araújo, AC","931","1997","11","26","Brasil","Mato Grosso","Alto Garças",NA,"-53.5280990600586","-16.9438991546631",NA,NA,NA,NA,NA,"SPF00150921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58359","auto",NA,NA,NA,NA,NA,NA,NA
"2642","2019-11-13 11:18:35-03","USP","SPF","162648","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Anônimo","Tameirão Neto, E","3558","2002","10","08","Brasil","Minas Gerais","Cabeceira Grande","Área de influência da UHE Queimado.","-47.0905990600586","-16.0296993255615",NA,NA,NA,NA,NA,"SPF00162648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31320","auto",NA,NA,NA,NA,NA,NA,NA
"2643","2019-11-13 11:18:35-03","USP","SPF","179213","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Mota, RC","Mota, RC","2978","2006","02","03","Brasil","Minas Gerais","Catas Altas","Mina do Fazendão.","-43.4075012207031","-20.0746994018555",NA,NA,"940","940",NA,"SPF00179213",NA,"2006","02",NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA
"2644","2019-11-13 11:18:35-03","USP","SPF","39833","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Alves, M","Mello-Silva, R","CFCR39833","1985","09","05","Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,NA,"SPF00039833",NA,"1999","06",NA,NA,NA,NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA
"2645","2021-03-15 18:26:35-03","USP","SPF","43716","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan juncoides","(Lam.) Kük.","Vitta, FA","Giulietti, AM","CFCR9814","1986","07","23","Brasil","Minas Gerais","Grão Mogol","Córrego Escurinha. Cerrado arbóreo aberto com estrato sub arbustivo e herbáceo ralo, em solo arenoso, adensando-se em direção à encosta rochosa, esta com pequenos arbustos e arvoretas em fendas e espécies rupículas. Em direção ao vale do rio Extrama,","-42.8897018432617","-16.5594005584717",NA,NA,"740","740","Planta crescendo no leito seco de riacho.","SPF00043716",NA,"1991",NA,NA,NA,NA,NA,NA,NA,"juncoides","67219","auto",NA,NA,NA,NA,NA,NA,NA
"2646","2021-03-15 18:26:35-03","USP","SPF","69437","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan juncoides","(Lam.) Kük.","Vitta, FA","Oliveira, AA","CFCR13102","1990","06","15","Brasil","Minas Gerais","Grão Mogol","Descida do Morro Papo da Ema para Jambeiro. Campo arenoso úmido.","-42.8897018432617","-16.5594005584717",NA,NA,"980","980","Ervas. Inflorescência acastanhada.","SPF00069437",NA,"1991","12",NA,NA,NA,NA,NA,NA,"juncoides","67219","auto",NA,NA,NA,NA,NA,NA,NA
"2647","2021-03-15 18:26:35-03","USP","SPF","39833","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan juncoides","(Lam.) Kük.","Vitta, FA","Mello-Silva, R","CFCR8504","1985","09","05","Brasil","Minas Gerais","Grão Mogol","Jambeiro, a 7 km de Grão Mogol.","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"Erva em campo brejoso seco, base do escapo vinaceas.","SPF00039833",NA,"1991","12",NA,NA,NA,NA,NA,NA,"juncoides","67219","auto",NA,NA,NA,NA,NA,NA,NA
"2648","2019-11-13 11:18:35-03","USP","SPF","213978","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Alves, M","Mello-Silva, R","CFSC11033","1988","01","11","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"SPF00213978",NA,"1999","06",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"2649","2019-11-13 11:18:35-03","USP","SPF","20174","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Mayo, SJ","Giulietti, AM","CFSC7347","1981","06","30","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"SPF00020174",NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"2650","2019-11-13 11:18:35-03","USP","SPF","93016","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Alves, M","Pirani, JR","CFSC12076","1991","03","26","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Elevação em frente à estátua do Velho Juca.","-43.7144012451172","-19.1688995361328",NA,NA,"1320","1370",NA,"SPF00093016",NA,"1999","06",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"2651","2019-11-13 11:18:35-03","USP","SPF","167582","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Costa, SM","Muniz, CFS","CFSC7851","1982","02","17","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Próximo Fazenda Boa Vista.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"SPF00167582",NA,"2016","07",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"2652","2019-11-13 11:18:35-03","USP","SPF","162650","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Araújo, AC","Araújo, AC","1084","1998","03","19","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira das Rolinhas.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,"SPF00162650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
"2653","2019-11-13 11:18:35-03","USP","SPF","162649","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Araújo, AC","Araújo, AC","1070","1998","03","19","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira das Rolinhas.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,"SPF00162649",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
"2654","2019-11-13 11:18:35-03","USP","SPF","162651","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Araújo, AC","Araújo, AC","1100","1998","03","19","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada de acesso para Casca Danta, próximo ao Mirante.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,"SPF00162651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
"2655","2019-11-13 11:18:35-03","USP","SPF","139674","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Araújo, AC","Araújo, GM","s.n.","1997","10","27","Brasil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"SPF00139674",NA,"2000","02",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"2656","2019-11-13 11:18:35-03","USP","SPF","170848","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Alves, M","Martins, S","85","2005","03","21","Brasil","Pernambuco","Agrestina","Pedra do Careca.","-35.9446983337402","-8.4580602645874",NA,NA,NA,NA,NA,"SPF00170848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13588","auto",NA,NA,NA,NA,NA,NA,NA
"2657","2019-11-13 11:18:35-03","USP","SPF","119147","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Luceño, M","Miranda, AM","1996","1994","09","03","Brasil","Pernambuco","Bonito","Estrada de barro para Palmares.","-35.7285995483398","-8.47027969360352",NA,NA,NA,NA,NA,"SPF00119147",NA,"1995","05",NA,NA,NA,NA,NA,NA,NA,"20932","auto",NA,NA,NA,NA,NA,NA,NA
"2658","2019-11-13 11:18:35-03","USP","SPF","115169","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Araújo, AC","Bernacci, LC","2114","1995","09","07","Brasil","São Paulo","Dracena",NA,"-51.5299987792969","-21.4799995422363",NA,NA,NA,NA,NA,"SPF00115169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23670","auto",NA,NA,NA,NA,NA,NA,NA
"2659","2019-11-13 11:18:35-03","USP","SPF","180478","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Alves, M","Fantinati, MR","19","2001","10","20","Brasil","São Paulo","Itirapina","Estação Ecológica de Itirapina, Lagoa do Tuiuiú.","-47.8199996948242","-22.25",NA,NA,"729","729",NA,"SPF00180478",NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA
"2660","2019-11-13 11:18:35-03","USP","SPF","219447","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Alves, M","Fantinati, MR","19","2001","10","20","Brasil","São Paulo","Itirapina","Estação Ecológica de Itirapina, Lagoa do Tuiuiú.","-47.8199996948242","-22.25",NA,NA,"729","729",NA,"SPF00219447",NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA
"2661","2019-11-13 11:18:35-03","USP","SPF","192115","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Alves, M","Foresto, EB","15","2002","02","27","Brasil","São Paulo","Itirapina","Estação Ecológica de Itirapina, Lagoa Nova.","-47.8199996948242","-22.25",NA,NA,"728","728",NA,"SPF00192115",NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA
"2662","2019-11-13 11:18:35-03","USP","SPF","16884","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Araújo, AC","Kleerekoper, H","s.n.",NA,NA,NA,"Brasil","São Paulo","Pirassununga","Emas. E. Exp. Caça e Pesca.","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,NA,"SPF00016884",NA,"1992","07",NA,NA,NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA
"2663","2019-11-13 11:18:35-03","USP","SPF","10105","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Eiten, LT","Hoehne, W","191","1933","04","13","Brasil","São Paulo","São Paulo","Cidade Jardim.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00010105","SPF00010105 SPF00010105_1","1962",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"2664","2019-11-13 11:18:35-03","USP","SPF","12848","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Hoehne, W","Hoehne, W","s.n.","1948","08","27","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00012848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"2665","2019-11-13 11:18:35-03","USP","SPF","16885","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Araújo, AC","Joly, AB","s.n.","1947","11","07","Brasil","São Paulo","São Paulo","Próximo a brejos do Butantã.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00016885",NA,"1992","07",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"2666","2019-11-13 11:18:35-03","USP","SPF","12852","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Hoehne, W","Hoehne, W","236","1933","05","04","Brasil","São Paulo","São Paulo","Vila Cerqueira Cesar.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00012852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"2667","2021-03-15 18:26:35-03","USP","SPF","15546","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan","L.","Hoehne, W","Hoehne, W","s.n.","1955","05","15","Brasil","São Paulo","São Vicente",NA,"-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,"Inflorescência curvadas, sem folhas.","SPF00015546",NA,"1955","05",NA,NA,NA,NA,NA,NA,NA,"25482","auto",NA,NA,NA,NA,NA,NA,NA
"2668","2021-03-15 18:26:35-03","USP","SPF","68610","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan juncoides","(Lam.) Kük.","Vitta, FA","Pirani, JR","CFCR12873","1990","06","13","Brasil","Minas Gerais","Grão Mogol","Vale do córrego Escurona. Solo arenoso e seco.","-42.966667","-16.6","-42.966667","-16.6","750","750","Heliófila, com inflorescência acastanhada. Simpátrica com CFCR 12872.","SPF00068610",NA,"1991","12",NA,NA,NA,NA,NA,NA,"juncoides",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2669","2021-03-15 18:26:35-03","USP","SPF","68612","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan juncoides","(Lam.) Kük.","Vitta, FA","Zappi, DC","CFCR12875","1990","06","13","Brasil","Minas Gerais","Grão Mogol","Vale do córrego Escurona. Solo arenoso e seco, campo sujo.","-42.966667","-16.6","-42.966667","-16.6","750","750","Ervas. Inflorescências acastanhadas. Estreita simpátria com CFCR 12873.","SPF00068612",NA,"1991","12",NA,NA,NA,NA,NA,NA,"juncoides",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2670","2021-03-15 18:26:35-03","USP","SPF","43716","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan juncoides","(Lam.) Kük.","Vitta, FA","Giulietti, AM","CFCR9814","1986","07","23","Brasil","Minas Gerais","Grão Mogol","Córrego Escurinha. Cerrado arbóreo aberto com estrato sub arbustivo e herbáceo ralo, em solo arenoso, adensando-se em direção à encosta rochosa, esta com pequenos arbustos e arvoretas em fendas e espécies rupículas. Em direção ao vale do rio Extrama,","-42.8897018432617","-16.5594005584717",NA,NA,"740","740","Planta crescendo no leito seco de riacho.","SPF00043716",NA,"1991",NA,NA,NA,NA,NA,NA,NA,"juncoides","67219","auto",NA,NA,NA,NA,NA,NA,NA
"2671","2021-03-15 18:26:35-03","USP","SPF","69437","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan juncoides","(Lam.) Kük.","Vitta, FA","Oliveira, AA","CFCR13102","1990","06","15","Brasil","Minas Gerais","Grão Mogol","Descida do Morro Papo da Ema para Jambeiro. Campo arenoso úmido.","-42.8897018432617","-16.5594005584717",NA,NA,"980","980","Ervas. Inflorescência acastanhada.","SPF00069437",NA,"1991","12",NA,NA,NA,NA,NA,NA,"juncoides","67219","auto",NA,NA,NA,NA,NA,NA,NA
"2672","2021-03-15 18:26:35-03","USP","SPF","39833","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","haspan","Cyperus haspan juncoides","(Lam.) Kük.","Vitta, FA","Mello-Silva, R","CFCR8504","1985","09","05","Brasil","Minas Gerais","Grão Mogol","Jambeiro, a 7 km de Grão Mogol.","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"Erva em campo brejoso seco, base do escapo vinaceas.","SPF00039833",NA,"1991","12",NA,NA,NA,NA,NA,NA,"juncoides","67219","auto",NA,NA,NA,NA,NA,NA,NA
