"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","relationshipType","infraspecificEpithet","fieldNumber","typeStatus","individualCount","sex"
"528","2020-12-17 17:07:09-03","UEM","HUEM","9247","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","R. Trevisan","2013","06","06","Milaneze-Gutierre, MA","2002","07","22","Brasil","Mato Grosso do Sul","Mundo Novo","Lagoa na margem do Rio Paraná","-54.2708015441895","-23.9381008148193","19849","Herbácea; inflorescência acastanhadas","HUEM000003475","auto","s.n.",NA,NA,NA,NA,NA,"HUEM000003475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2020-11-05 13:53:45-03","UNIRIO","HUNI","6149","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","S. Martins",NA,NA,NA,"B.M.B. Leite","2000","05","06","Brasil","Rio de Janeiro","Rio de Janeiro","Parque da Cidade, na Antiga Represa esvaziada","-43.2075004577637","-22.9027996063232","57442","Erva heliófila, com ca. 1,00 m de altura; inflorescência marrom-avermelhada. Habitat: Borda de córrego Habito: Erva","HUNI00006149","auto","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2020-03-05 13:57:17-03","UEL","FUEL","15618","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.",NA,NA,NA,NA,"Skvortzov, BV","1963","04","21","Brasil",NA,NA,NA,NA,NA,NA,NA,"FUEL019662",NA,"250",NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2020-03-05 13:57:17-03","UEL","FUEL","15607","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Trevisan, R","2013","06","04","Skvortzov, BV","1963","04","21","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"FUEL019661",NA,"240",NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2020-03-05 13:57:17-03","UEL","FUEL","32612","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Trevisan, R","2013","06","04","Lima, JM","1981","04","20","Brasil","Paraná","Tamarana",NA,"-51.0971984863281","-23.7233009338379","23681",NA,"FUEL019663","auto","s.n.",NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2019-11-01 15:13:51-03","UnB","UB","178469","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L. f.",NA,NA,NA,NA,"Strey, RG","1962","11","21","South Africa","KwaZulu-Natal","Durban",NA,NA,NA,NA,"Weed.; Berea. Wast land.","UB0009166",NA,"4558",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2019-11-01 15:13:51-03","UnB","UB","178519","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L. f.",NA,NA,NA,NA,"Skvortzov, B","1963","04","21","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273","53584",NA,"UB0005250","auto","250","Southern America",NA,NA,"Monocotyledonae",NA,"UB0005250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2019-11-01 15:13:51-03","UnB","UB","178415","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L. f.","Eiten, LT; Teles, AM","1970",NA,NA,"Skvortzov, B","1962","10","19","Brasil","São Paulo","São Paulo","6.5 - 7 km SW of center of São Paulo (Praça da Sé). Open fields along Rio Pinheiros, opposite Jockey Club.","-46.6300010681152","-23.5400009155273","53584",NA,"UB0005247","auto","10","Southern America",NA,NA,"Monocotyledonae",NA,"UB0005247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2019-11-01 15:13:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L. f.","Calazans, C","2007","12","03","Calazans, C","2007","11","18","Brasil","Sergipe","Nossa Senhora do Socorro","Pov. Pai André, Sítio Orlando. Ruderal","-37.1260986328125","-10.8549995422363","20647","Herbácea","UB0005243","auto","3","Southern America",NA,NA,"Monocotyledonae",NA,"UB0005243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2019-11-01 15:13:51-03","UnB","UB","158779","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L. f.","Koyama, TM","1970",NA,NA,"Irwin, HS; Santos, RR; Souza, R; Fonseca, SF","1969","01","16","Brasil","Minas Gerais",NA,"ca. 24 km S.W. of Diamantina on road to Gouveia.",NA,NA,NA,"Culms to ca. 1 m tall.; Gallery margin. Gallery forest and adjacent campo and cerrado.","UB0005251",NA,"22125","Southern America",NA,NA,"Monocotyledonae",NA,"UB0005251","1300","1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2019-11-01 15:13:51-03","UnB","UB","178468","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L. f.","Hoehne, W","1955",NA,NA,"Hoehne, W","1955","04","10","Brasil","São Paulo","São Vicente",NA,"-46.3899993896484","-23.9599990844727","25482","USP 5157; Marshy ground.","UB0005249","auto","4055","Southern America",NA,NA,"Monocotyledonae",NA,"UB0005249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2019-11-01 15:13:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L. f.","Costa, SM","2007",NA,NA,"Ibrahim, M; et al.","2006","09","15","Brasil","Sergipe","Itabaiana","Pov. Ribeira, Poções","-37.4253005981445","-10.6850004196167","16069","Erva. Inflorescência castanha, raiz aromática, base amarelada; Mata atlântica devastada","UB0005241","auto","20","Southern America",NA,NA,"Monocotyledonae",NA,"UB0005241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2019-11-01 15:13:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L. f.",NA,NA,NA,NA,"Lemos, IC; Costa, SM","2006","05","31","Brasil","Sergipe","São Cristóvão","Campus da UFS","-37.2064018249512","-11.0146999359131","23587","Base rósea, inflorescência esverdeada a castanho claro","UB0005245","auto","3","Southern America",NA,NA,"Monocotyledonae",NA,"UB0005245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2019-10-03 10:03:34-03","UFSCar","SORO","7594","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","S.Honda","2011","08","05","Pereira, F.G.; João","2011","06","02","Brasil","São Paulo","São Paulo","Parque Nove de Julho.","-46.6300010681152","-23.5400009155273","53584","Erva; frutos marrons. Foto.",NA,"auto","239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2021-04-05 20:16:29-03","UFSC","FLOR","61452","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Pereira-Silva, L.","2016","03","17","Pereira-Silva, L.; Trevisan, R.","2015","11","21","Brasil","Santa Catarina","Araranguá",NA,"-49.3975","-28.936944",NA,"Habitat: Brejo","FLOR0061452",NA,"16a",NA,NA,NA,NA,"Poales",NA,"10","10","49º23'51''W","28º56'13''S",NA,NA,NA,NA,NA,NA,NA,NA
"543","2021-04-05 20:16:29-03","UFSC","FLOR","61485","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Pereira-Silva, L.","2016","03","23","Pereira-Silva, L.; Trevisan, R.","2015","12","11","Brasil","Santa Catarina","Araquari",NA,"-48.711111","-26.555556",NA,"Habitat: Campo alagado, quase turfoso","FLOR0061485",NA,"60",NA,NA,NA,NA,"Poales",NA,"14","14","48º42'40''W","26º33'20''S",NA,NA,NA,NA,NA,NA,NA,NA
"544","2021-04-05 20:16:29-03","UFSC","FLOR","43312","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Trevisan, R.","2012",NA,NA,"Franke, R.A.M.","2011","12","11","Brasil","Santa Catarina","Florianópolis","Gramado próximo à Rua Desembargador Vitor Lima, atrás do Colégio Aplicação, na Universidade Federal de Santa Catarina. Ilha de Santa Catarina.","-48.525","-27.599167",NA,"herbáceo Habitat: gramado","FLOR0043312",NA,"44",NA,NA,NA,NA,"Poales",NA,NA,NA,"48º31'30''W","27º35'57''S",NA,NA,NA,NA,NA,NA,NA,NA
"545","2021-04-05 20:16:29-03","UFSC","FLOR","46856","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Trevisan, R.","2013",NA,NA,"França, F.; Melo, E.; Bezerra, M.; Gomes, D.","1997","05","04","Brasil","Bahia","Anguera","Lagoa 5.","-39.151944","-12.193889",NA,"erva ca. 1,40m, espiguetas marrons. Duplicata de HUEFS 27360 Habitat: solo submerso, água corrente","FLOR0046856",NA,"2236",NA,NA,NA,NA,"Poales",NA,NA,NA,"39º9'7''W","12º11'38''S",NA,NA,NA,NA,NA,NA,NA,NA
"546","2021-04-05 20:16:29-03","UFSC","FLOR","52535","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Weber, P.","2014","04","30","Nuernberg, A.; Mello, A.S.; Weber, P.","2014","04","30","Brasil","Santa Catarina","Blumenau","Margem direita do rio Itajaí-açu, próxima à Ponte do Badenfurf, APA (Área de Proteção Ambiental) das Ilhas Fluviais.","-49.138056","-26.893333",NA,"herbáceo Habitat: Floresta Ombrófila Densa","FLOR0052535",NA,"1352",NA,NA,NA,NA,"Poales",NA,"39","39","49º8'17''W","26º53'36''S",NA,NA,NA,NA,NA,NA,NA,NA
"547","2021-04-05 20:16:29-03","UFSC","FLOR","54957","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Trevisan, R.","2015","01",NA,"Medeiros, G.R.","2012","03",NA,"Brasil","Pará","Altamira","Lagoa do Maradona.","-52.224444","-3.437222",NA,"Envelope 6, ponto LA 05. Programa de Monitoramento Limnológico e de Qualidade da Água da Usina Hidrelétrica (UHE) Belo Monte - Projeto de Monitoramento e Controle de Macrófitas Aquáticas","FLOR0054957",NA,"s.n.",NA,NA,NA,NA,"Poales",NA,NA,NA,"52º13'28''W","3º26'14''S",NA,NA,NA,NA,NA,NA,NA,NA
"548","2021-04-05 20:16:29-03","UFSC","FLOR","55353","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Oliveira, D.G.","2012","09",NA,"Prata, A.P.; Oliveira, D.G.; Gomes, L.A.; Barbosa, P.; Santos, E.","2012","08","08","Brasil","Sergipe","Porto da Folha","Povoado Lagoa do Rancho, entrando do lado esquerdo em direção a fazenda do Sr. Emanuel.","-37.448611","-9.966944",NA,"Erva cespitosa com cerca de 0,7m, inflorescência castanha. Duplicata de ASE 25115 Habitat: caatinga","FLOR0055353",NA,"3169",NA,NA,NA,NA,"Poales",NA,NA,NA,"37º26'55''W","9º58'1''S",NA,NA,NA,NA,NA,NA,NA,NA
"549","2021-04-05 20:16:29-03","UFSC","FLOR","55370","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Menezes, I.R.N.","2011","09","21","Oliveira, D.G.; Gonçalves, F.B.; Almeida, E.S.","2011","09","01","Brasil","Sergipe","Porto da Folha","Povoado Lagoa Grande, fazenda São Pedro, lado esquerdo da estrada principal em direção ao Assentamento São Judas Tadeu, próximo a trilha principal do fragmento.","-37.409722","-10.036111",NA,"herbácea, inflorescência amarronzada, folhas glabras, concolor, altura cerca de 60cm. Duplicata de ASE 21089 Habitat: caatinga","FLOR0055370",NA,"283",NA,NA,NA,NA,"Poales",NA,NA,NA,"37º24'35''W","10º2'10''S",NA,NA,NA,NA,NA,NA,NA,NA
"550","2020-08-20 14:58:59-03","UFSC","FLOR","41642","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Hassemer, G.N.","2010","01","13","Hassemer, G.N.","2010","01","13","Brasil","Santa Catarina","Florianópolis","Campus da UFSC, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","27000","erva, flor acastanhada","FLOR0041642","auto","147",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2021-04-05 20:16:29-03","UFSC","FLOR","55795","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Ardissone, R.E.","2011",NA,NA,"Ardissone, R.E.; Trevisan, R.; Tavares, A.S.","2011","04","19","Brasil","Santa Catarina","Florianópolis","Praia dos Ingleses, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335","27000","Habitat: Terreno baldio com solo arenoso a cerca de 500m do mar","FLOR0055795","auto","16",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2021-04-05 20:16:29-03","UFSC","FLOR","55356","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Melo, L.M.S.","2012","11","10","Melo, L.M.S.; Santana, T.T.S.; Farias, M.C.V.; Deda, R.M.","2012","08","31","Brasil","Sergipe","Capela","Refúgio da Vida Silvestre Mata do Junco.","-37.0527992248535","-10.5032997131348","19889","herbácea com cerca de 1m, inflorescências verdes. Duplicata de ASE 25802 Habitat: solo argiloso, Mata Atlântica","FLOR0055356","auto","42",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2021-04-05 20:16:29-03","UFSC","FLOR","55599","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Costa, S.M.","2007",NA,NA,"Ibrahim, M.; et alii","2006","09","15","Brasil","Sergipe","Itabaiana","Povoado Ribeira, Poções.","-37.4253005981445","-10.6850004196167","16069","erva, inflorescência castanha, raiz aromática, base amarelada. Duplicata de ASE 9038 Habitat: Mata Atlântica devastada","FLOR0055599","auto","20",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2021-04-05 20:16:29-03","UFSC","FLOR","55365","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Menezes, I.R.N.",NA,NA,NA,"Machado, W.J.; Jesus, J.B.; Almeida, M.J.","2010","05","29","Brasil","Sergipe","Poço Redondo","Serra da Guia.","-37.684398651123","-9.80500030517578","32343","Duplicata de ASE 18581 Habitat: caatinga","FLOR0055365","auto","375",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2021-04-05 20:16:29-03","UFSC","FLOR","55372","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Costa, S.M.C.","2009","10",NA,"Costa, S.M.C.","2009","10","17","Brasil","Sergipe","Poço Redondo","Serra da Guia.","-37.684398651123","-9.80500030517578","32343","Erva de cerca de 0,5m, inflorescência avermelhada. Duplicata de ASE 15803 Habitat: caatinga, num olho dágua","FLOR0055372","auto","652",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2021-04-05 20:16:29-03","UFSC","FLOR","55352","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.","Menezes, I.R.N.",NA,NA,NA,"Menezes, I.R.N.; Machado, W.J.; Santos, L.A.S.","2010","07","23","Brasil","Sergipe","Poço Redondo","Serra da Guia.","-37.684398651123","-9.80500030517578","32343","Duplicata de ASE 19441 Habitat: margem de riacho, caatinga","FLOR0055352","auto","168",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2021-04-05 20:16:29-03","UFSC","FLOR","55601","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.",NA,NA,NA,NA,"Lemos, I.C.; Costa, S.M.C.","2006","05","31","Brasil","Sergipe","São Cristóvão","Campus da Universidade Federal do Sergipe (UFS).","-37.2064018249512","-11.0146999359131","23587","base rósea, inflorescência esverdeada à castanho claro. Duplicata de ASE 8866","FLOR0055601","auto","3",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2021-03-04 15:42:08-03","IF","SPSF","29264","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans",NA,NA,NA,NA,NA,"J.R.Guillaumon","2002","02","12","Brasil","SP","Vinhedo","estrada Vinhedo-Itatiba","-46.9700012207031","-23.0300006866455","9595","COLETA: XLS: SPSFAntigo; GEOGRAFIA: brejo proximo de mata ciliar&nf;;",NA,"auto",NA,"América do Sul",NA,NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA
"559","2017-09-11 17:09:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.",NA,NA,NA,NA,"Martius, CFP",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"in silvarum.; HABITAT: in silvarum.",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2021-02-08 12:51:03-03","UFRGS","ICN","178652","S","Plantae","Cyperaceae","Cyperus","cf. distans","Cyperus cf. distans","L.f.","Silva Filho, PJS","2014","07","28","Silva Filho, PJS","2014","03","01","Brasil","RS","Campo Bom",NA,"-51.044167","-29.661389",NA,"Erva de aprox 1,7m de altura; Em banhado bem conservado","ICN00004725",NA,"2048","América do Sul",NA,NA,"Monocotyledon",NA,"ICN00004725",NA,NA,"-51.044167","-29.661389",NA,NA,NA,NA,NA,NA,NA,NA
"561","2021-02-08 12:51:04-03","UFRGS","ICN","147068","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Hefler, SM","2004","01","10","Hefler, SM; Longhi-Wagner, HM","2004","01","10","Brasil","SC","Joinville","Piraberaba inicio da subida Dona Francisca SC 301 sentido Campo Alegre S 26°10'21.9 W 048°57'43.7","-48.961944","-26.1725",NA,"em terreno baldio, beira do asfalto","ICN00004749",NA,"316","América do Sul",NA,NA,"Monocotyledon",NA,"ICN00004749 ICN00004749_1",NA,NA,"-48.961944","-26.1725",NA,NA,NA,NA,NA,NA,NA,NA
"562","2021-02-08 12:51:04-03","UFRGS","ICN","147219","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Hefler, SM","2005","01","28","Hefler, SM; Silveira, GH","2005","01","28","Brasil","SC","Garopaba","próx. à saída da cidade S 20°04'02.4'' W 048°39'44.7","-48.662222","-28.067222",NA,"em vala úmida, terreno baldio","ICN00004739",NA,"714","América do Sul",NA,NA,"Monocotyledon",NA,"ICN00004739",NA,NA,"-48.662222","-28.067222",NA,NA,NA,NA,NA,NA,NA,NA
"563","2021-02-08 12:51:04-03","UFRGS","ICN","150410","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Araujo, AC","2006",NA,NA,"Zanin, A; et al.","2006","03","08","Brasil","SC","Urubici","Campo dos Padres em direção ao Morro Boa Vista","-49.3375","-27.9475",NA,"Doação Herbário FLOR.; Campo com gado.","ICN00004722",NA,"851","América do Sul",NA,NA,"Monocotyledon",NA,"ICN00004722 ICN00004722_1","1508","1508","-49.3375","-27.9475",NA,NA,NA,NA,NA,NA,NA,NA
"564","2021-02-08 12:51:04-03","UFRGS","ICN","150437","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Araujo, AC","2006",NA,NA,"Zanin, A; et al.","2006","03","08","Brasil","SC","Urubici","Campo dos Padres encosta do Morro Boa Vista","-49.3375","-27.9475",NA,"Doação Herbário FLOR.; Erva.; Em caminho; solo compacto.","ICN00004723",NA,"888","América do Sul",NA,NA,"Monocotyledon",NA,"ICN00004723 ICN00004723_1","1508","1508","-49.3375","-27.9475",NA,NA,NA,NA,NA,NA,NA,NA
"565","2021-02-08 12:51:04-03","UFRGS","ICN","065168","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Hefler, SM","2006","01","11","Sobral, M; Grabauska, C","1985","07",NA,"Brasil","ES","Vitória","Arredores da UFES","-40.3377990722656","-20.3194007873535","15291","Erva.; Em campo, em topo de colina.","ICN00004752","auto","4118","América do Sul",NA,NA,"Monocotyledon",NA,"ICN00004752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2021-02-08 12:51:04-03","UFRGS","ICN","150214","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Hefler, SM","2004","11","01","Hefler, SM; et al.","2004","11","01","Brasil","PR","Guaratuba",NA,"-48.5746994018555","-25.8827991485596","41937","CPPOM, gramado úmido, beira da estrada, solo arenoso, próximo da praia","ICN00004719","auto","506","América do Sul",NA,NA,"Monocotyledon",NA,"ICN00004719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2021-02-08 12:51:04-03","UFRGS","ICN","147349","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Hefler, SM","2005","03","06","Hefler, SM; Longhi-Wagner, HM","2005","03","06","Brasil","PR","Morretes","sentido Antonina","-48.834400177002","-25.476900100708","30514","beira de estrada, ruderal, ambiente úmido, beira de Floresta Ombrófila Densa","ICN00004738","auto","841","América do Sul",NA,NA,"Monocotyledon",NA,"ICN00004738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2021-02-08 12:51:04-03","UFRGS","ICN","134291","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Hefler, SM","2004","06",NA,"Hefler, SM; et al.","2004","01","10","Brasil","SC","Joinville","Piraberaba subida Dona Francisca SC 301 Km 85 5 sentido Campo Alegre","-48.8456001281738","-26.3043994903564","37150","em aterro (ambiente alterado), próximo a um riacho, rodeado por morros com floresta Ombrófila Densa","ICN00004745","auto","305","América do Sul",NA,NA,"Monocotyledon",NA,"ICN00004745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2021-02-08 12:51:06-03","UFRGS","ICN","150494","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Araujo, AC","2006",NA,NA,"Zanin, A; et al.","2006","03","10","Brasil","SC","Urubici","Campo dos Padres próximo a casa da Fazenda do Sr. Arno Philippe","-49.5917015075684","-28.0149993896484","30102","Doação Herbário FLOR.","ICN00004720","auto","1046","América do Sul",NA,NA,"Monocotyledon",NA,"ICN00004720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2021-02-08 12:51:04-03","UFRGS","ICN","134307","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Hefler, SM","2004","06",NA,"Hefler, SM; et al.","2004","01","18","Brasil","SC","Lebon Régis","entrada para São Sebastião do Sul SC 302 Lat. S 26°51'40.4 W050°49'55.8","-50.831944","-26.861111",NA,"perímetro urbano, beira de capão, em horta com plantio de feijão","ICN00005841",NA,"400","América do Sul",NA,NA,"Monocotyledon",NA,"ICN00005841",NA,NA,"-50.831944","-26.861111",NA,NA,NA,NA,NA,NA,NA,NA
"571","2021-02-08 12:51:04-03","UFRGS","ICN","143297","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Trevisan, R",NA,NA,NA,"Trevisan, R","2005","10","22","Brasil","SC","Presidente Getúlio","27° 03.830' S 49° 39.434' W","-49.657222","-27.063611",NA,"estrada de chão","ICN00004744",NA,"424","América do Sul",NA,NA,"Monocotyledon",NA,"ICN00004744",NA,NA,"-49.657222","-27.063611",NA,NA,NA,NA,NA,NA,NA,NA
"572","2021-02-08 12:51:04-03","UFRGS","ICN","142333","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Hefler, SM","2005","01","29","Hefler, SM","2005","01","29","Brasil","SC","Itajaí","BR 101 cerca do km 108","-48.684722","-26.826389",NA,"campo pastejado com muita Rhynchospora, em banhado, em meio à gramíneas e C. prolixus","ICN00004746",NA,"718","América do Sul",NA,NA,"Monocotyledon",NA,"ICN00004746",NA,NA,"-48.684722","-26.826389",NA,NA,NA,NA,NA,NA,NA,NA
"573","2021-02-08 12:51:04-03","UFRGS","ICN","147057","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Hefler, SM","2004","12","05","Hefler, SM; et al.","2003","12","05","Brasil","SC","Orleans","entrada da cidade beira de arroio S28°21'42.1 W049°19'10.4","-49.319444","-28.361667",NA,"ambiente com pedregulho","ICN00004747",NA,"279","América do Sul",NA,NA,"Monocotyledon",NA,"ICN00004747",NA,NA,"-49.319444","-28.361667",NA,NA,NA,NA,NA,NA,NA,NA
"574","2021-02-08 12:51:04-03","UFRGS","ICN","147220","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Hefler, SM","2005","01","28","Hefler, SM; Silveira, GH","2005","01","28","Brasil","SC","Paulo Lopes","BR 101 à 10 km da entrada de garopaba S 20°01'34.2'' W 048°42'09.9","-48.7025","-28.026111",NA,"beira da mata, muitas gramíneas","ICN00004740",NA,"715","América do Sul",NA,NA,"Monocotyledon",NA,"ICN00004740",NA,NA,"-48.7025","-28.026111",NA,NA,NA,NA,NA,NA,NA,NA
"575","2021-02-08 12:51:04-03","UFRGS","ICN","147299","S","Plantae","Cyperaceae","Cyperus","distans","Cyperus distans","L.f.","Hefler, SM","2005","01","29","Hefler, SM; Silveira, GH","2005","01","29","Brasil","SC","São Francisco do Sul","Bunge alimentos próx. ao Porto S 26°14'14.8'' W 048°37'46.7","-48.629444","-26.237222",NA,"beira do asfalto em vala úmida, com muitas gramíneas","ICN00004742",NA,"737","América do Sul",NA,NA,"Monocotyledon",NA,"ICN00004742",NA,NA,"-48.629444","-26.237222",NA,NA,NA,NA,NA,NA,NA,NA
