"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","locality","imagecode","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","identifiedBy","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1724","2020-11-19 14:06:23-03","Unimontes","MCMG","2713","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Arbóreo",NA,NA,NA,"(D.Don) Cogn.","Parque Nacional Serra do Cipó Usina",NA,"Minas Gerais","-43.7144012451172","-19.1688995361328",NA,NA,"Santana do Riacho","Santos, R.M.",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1725","2019-12-09 10:45:59-03","UFSJ","HUFSJ","2204","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Sobral, M; Gonçalves, J; Guimarães, R; Santos, ACP","14085","2011","07","01",NA,"Brasil",NA,NA,"Arbusto 2 m, em beira de mata; flores com corolas brancas e estames vermelhos.","HUFSJ002204",NA,NA,"(D.Don) Cogn.","Angola","HUFSJ002204_v00 HUFSJ002204_v01","Minas Gerais","-44.673389","-21.423917","101","101","Carrancas","Pacífico, R",NA,NA,NA,NA,"-44.673389","-21.423917","2017","08",NA,NA,NA,NA,NA,NA
"1726","2019-07-16 10:36:10-03","UFSJ","HUFSJ","9973","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Costa, MTR; Lombello, J","765","2017","03","11",NA,"Brasil",NA,NA,"Subarbusto, 0,5 m de altura, flores brancas.","HUFSJ009973",NA,NA,"(D.Don) Cogn.","Serra do Lenheiro, campo rupestre perto das antenas de transmissão.",NA,"Minas Gerais","-44.521611","-21.271225","113","113","São João del-Rei",NA,NA,NA,NA,NA,"-44.521611","-21.271225",NA,NA,NA,NA,NA,NA,NA,NA
"1727","2019-07-16 10:36:10-03","UFSJ","HUFSJ","9969","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Costa, MTR; et al.","1061","2017","08","05",NA,"Brasil",NA,NA,"Arbusto 0,4 m de altura, flores brancas.","HUFSJ009969",NA,NA,"(D.Don) Cogn.","Campo rupestre, Serra do Lenheiro.",NA,"Minas Gerais","-44.505478","-21.248486","119","119","São João del-Rei",NA,NA,NA,NA,NA,"-44.505478","-21.248486",NA,NA,NA,NA,NA,NA,NA,NA
"1728","2019-07-16 10:36:10-03","UFSJ","HUFSJ","9970","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Costa, MTR; et al.","1051","2017","07","17",NA,"Brasil",NA,NA,"Arbusto 1,7 m de altura, flores brancas.","HUFSJ009970",NA,NA,"(D.Don) Cogn.","Campo rupestre, acesso pela estrada para Trindade.",NA,"Minas Gerais","-44.499297","-21.230303","119","119","São João del-Rei",NA,NA,NA,NA,NA,"-44.499297","-21.230303",NA,NA,NA,NA,NA,NA,NA,NA
"1729","2019-07-16 10:36:10-03","UFSJ","HUFSJ","9971","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Costa, MTR; Souza, F; Costa, MA","1401","2018","03","03",NA,"Brasil",NA,NA,"Arbusto 0,3 m de altura, flores brancas, estames amarelos","HUFSJ009971",NA,NA,"(D.Don) Cogn.","Serra do Lenheiro, campo rupestre, acesso pelo Senhor dos Montes.",NA,"Minas Gerais","-44.457053","-21.216481","95","95","São João del-Rei",NA,NA,NA,NA,NA,"-44.457053","-21.216481",NA,NA,NA,NA,NA,NA,NA,NA
"1730","2021-04-08 17:12:58-03","UESB","HUESB","5805","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Guedes, M.L.; Loureiro, D.M.; Guaré, F.; et al.; Loureiro, D.M.; Guaré, F.; et al.","9780","2002","09","06",NA,"Brasil",NA,NA,"Subarbusto: 1,0m, ramos vináceos. Folhas cartáceas, discolores. Inflorescência axialres, pétalas alvas, estames alvos, anteras amarelas. Ocasional.",NA,"Dicotyledoneae",NA,"(D.Don) Cogn.","Chapada Diamantina, Caminho para a Cachoeira do Ferro Doido.",NA,"Bahia","-42.5","-11.55",NA,NA,"Morro do Chapéu","Guedes, M.L.",NA,NA,NA,NA,"-42.5","-11.55","2002","12",NA,NA,NA,NA,NA,NA
"1731","2019-11-13 16:04:50-03","UNISANTA","HUSC","10546","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Sampaio, P.S.P.","1104","2015","07","19",NA,"Brasil",NA,NA,"Arbusto com 1,5m de altura; flores brancas com tênues listras lilas-claro em cada pétala, filete lilás, conectivo vermelho.; Borda da Mata Ciliar.",NA,"Magnoliophyta",NA,"(D.Don) Cogn.","APA São Thomé, Vale do Canta Galo, próximo a cachoeira das panelas.",NA,"Minas Gerais","-44.961889","-21.728389","1020","1020","São Thomé das Letras","Sampaio, P.S.P.",NA,NA,NA,NA,"-44.961889","-21.728389","2015","07",NA,NA,NA,NA,NA,NA
"1732","2019-11-13 16:04:51-03","UNISANTA","HUSC","11399","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","P.S.P. Sampaio","1546","2016","07","23",NA,"Brasil",NA,NA,"Arvoreta com 3m de altura, flores brancas com listras vináceas.; Campo rupestre.",NA,"Magnoliophyta",NA,"(D.Don) Cogn.","Trilha do Defunto que inicia atras do campo de futebol indo até Sobradinho.",NA,"Minas Gerais","-44.977222","-21.717381","1320","1320","São Thomé das Letras","Sampaio, P.S.P.",NA,NA,NA,NA,"-44.977222","-21.717381","2016","08",NA,NA,NA,NA,NA,NA
"1733","2019-11-13 16:04:51-03","UNISANTA","HUSC","10575","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Sampaio, P.S.P.","1133","2015","07","25",NA,"Brasil",NA,NA,"Arbusto com 1,80m, flores brancas com listras lilás claro em cada pétala, filete lilás e conectivo vermelho.; Borda da Mata Ciliar.",NA,"Magnoliophyta",NA,"(D.Don) Cogn.","Trilha no Canta Galo, Panelas - Amelinha.",NA,"Minas Gerais","-44.9852981567383","-21.7222003936768",NA,NA,"São Thomé das Letras","Romero, R.",NA,NA,"16076","auto",NA,NA,"2015","09",NA,NA,NA,NA,NA,NA
"1734","2020-11-04 17:29:48-03","UEM","HUEM","24347","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Kinoshita, LS; Silveira, MF; Kazitoris, AR; Galvão, JC","10/29","2010","07","07",NA,"Brasil",NA,NA,NA,"HUEM000007419",NA,NA,"(D.Don) Cogn.","Vale do Céu, caminho para campo rupestre","HUEM000007419","Minas Gerais","-46.5","-20.466667",NA,NA,"São João Batista da Glória","Ricardo Pacifico",NA,NA,NA,NA,"-46.5","-20.466667","2015","06",NA,NA,NA,NA,NA,NA
"1735","2019-07-02 15:56:01-03","UEM","HUEM","24858","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Pacifico; A.Carmo","139","2015","04","28",NA,"Brasil",NA,NA,"Arvoreta, 2-3m de altura, frutos castanhos. Em floresta seca.","HUEM000014724",NA,NA,"(D.Don) Cogn.","Serra do Cipó, APA Morro da Pedreira, rodovia MG-0","HUEM000014724","Minas Gerais","-43.472028","-19.125556","845","845","Santana do Riacho","Ricardo Pacifico",NA,NA,NA,NA,"-43.472028","-19.125556","2015","04",NA,NA,NA,NA,NA,NA
"1736","2020-11-04 17:29:48-03","UEM","HUEM","24928","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","R.Gonçales; Souza, LA","03","2015","05","01",NA,"Brasil",NA,NA,"Subarbusto, cerca de 1,5m de altura; folhas pequenas; flor branca, 5 pétalas, estruturas internas em amarelo e rosa.","HUEM000014806",NA,NA,"(D.Don) Cogn.","Parque Estadual do Guartelá,, borda do capoeirão, lado direito no caminho de descida","HUEM000014806","Paraná","-50.25","-24.566667",NA,NA,"Tibagi","Meyer, F.S.",NA,NA,NA,NA,"-50.25","-24.566667","2017","08",NA,NA,NA,NA,NA,NA
"1737","2020-11-04 17:29:48-03","UEM","HUEM","24959","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","R.Gonçales; Souza, LA","47","2015","06","03",NA,"Brasil",NA,NA,"Subarbusto; flor branca, folhas pequenas.","HUEM000007418",NA,NA,"(D.Don) Cogn.","Parque Estadual do Guartelá,, borda do capoeirão, lado direito no caminho de descida","HUEM000007418","Paraná","-50.25","-24.566667",NA,NA,"Tibagi","R.Goldenberg",NA,NA,NA,NA,"-50.25","-24.566667","2015",NA,NA,NA,NA,NA,NA,NA
"1738","2020-11-04 17:29:48-03","UEM","HUEM","33152","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","R.Gonçales; Souza, LA","94","2017","09","14",NA,"Brasil",NA,NA,"Arbustiva, cerca de 1m. Folhas avermelhadas; flores de coloração rosa claro; frutos imaturos de coloração marrom avermelhado.","HUEM000015412",NA,NA,"(D.Don) Cogn.","Parque Estadual do Guartelá., Trilha das madeirinhas.",NA,"Paraná","-50.15235","-24.33498",NA,NA,"Tibagi","R.Goldenberg",NA,NA,NA,NA,"-50.15235","-24.33498","2018",NA,NA,NA,NA,NA,NA,NA
"1739","2020-11-04 17:29:48-03","UEM","HUEM","29832","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Romero, R; Versiane, AFA; Fontelas, JC; Vital, LP; Contro, FL","8629","2015","07","01",NA,"Brasil",NA,NA,"Cerrado; arbusto; ca. 2m de alt.; hipanto verde; corola de coloração branca; anteras maiores de coloração vinho e menores de coloração amarela.","HUEM000014588",NA,NA,"(D.Don) Cogn.","Serra do Cipó, Rodovia para Morro do Pilar,, próximo ao Km 205","HUEM000014588","Minas Gerais","-43.483056","-19.226389",NA,NA,NA,NA,NA,NA,NA,NA,"-43.483056","-19.226389",NA,NA,NA,NA,NA,NA,NA,NA
"1740","2020-11-04 17:29:48-03","UEM","HUEM","29839","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Romero, R; Versiane, AFA; Fontelas, JC; Vital, LP; Contro, FL","8621","2015","07","30",NA,"Brasil",NA,NA,"Campo arenoso-pedregoso; arvoreta; ca. 2m de alt.; hipanto verde; corola de coloração branca; anteras maiores de coloração vinho e as menores de coloração amarela.","HUEM000014572",NA,NA,"(D.Don) Cogn.","Serra do Cipó, Rodovia Cardeal Mota-Conceição do M, Km 125-126","HUEM000014572","Minas Gerais","-43.501944","-19.223889",NA,NA,NA,NA,NA,NA,NA,NA,"-43.501944","-19.223889",NA,NA,NA,NA,NA,NA,NA,NA
"1741","2019-07-02 15:56:01-03","UEM","HUEM","33132","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","R.Pacifico","413","2017","03","29",NA,"Brasil",NA,NA,"Arvoreta, aproximadamente 1,5m de altura. Pétalas brancas com rosado tênue, anteras bicoloridas.","HUEM000015579",NA,NA,"(D.Don) Cogn.","Serra da Canastra., Estrada que parte do Centro de Informações para Visitantes. Campo rupestre.","HUEM000015579","Minas Gerais","-46.42975","-20.255139","1401","1401","São Roque de Minas","R.Pacifico",NA,NA,NA,NA,"-46.42975","-20.255139","2017","03","29",NA,NA,NA,NA,NA
"1742","2020-11-04 17:29:48-03","UEM","HUEM","1477","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora heterostemon","Hatschbach, G; Silva, JM","49393","1985","06","14",NA,"Brasil",NA,NA,"Arbusto 1,5 m de altura; pétalas alvas, base rosada; filetes rosados, anteras amarelas","HUEM000007417",NA,NA,"(DC.) Cogn.","arredores; encostas de morro","HUEM000007417","Minas Gerais","-42.0335998535156","-20.2581005096436",NA,NA,"Manhuaçu","J.J.Wurdack","heterostemon",NA,"32626","auto",NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA
"1743","2019-07-02 15:56:01-03","UEM","HUEM","6139","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","F.T.Farah; R.M.Benini; C.A.Freitas","580","1998","12",NA,NA,"Brasil",NA,NA,"Arvoreta de 3 m de altura; grande população na área","HUEM000007421",NA,NA,"(D.Don) Cogn.","Fazendas DATERRA: Tabuões, campo úmido","HUEM000007421","Minas Gerais","-46.9925003051758","-18.9438991546631",NA,NA,"Patrocínio",NA,NA,NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1744","2019-07-02 15:56:01-03","UEM","HUEM","24777","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","R.Luque; N.L.Menezes","13","1991","07","28",NA,"Brasil",NA,NA,"Flores amarelas.","HUEM000014746",NA,NA,"(D.Don) Cogn.","estrada atrás da caixa d#?#água","HUEM000014746","Minas Gerais","-43.7144012451172","-19.1688995361328",NA,NA,"Santana do Riacho","M.L.Souza",NA,NA,"26557","auto",NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA
"1745","2019-07-02 15:56:01-03","UEM","HUEM","32914","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","R.Pacifico; C.A.Rossi; D.L.Estevam","191","2016","08","31",NA,"Brasil",NA,NA,"Arbusto ereto.","HUEM000016699",NA,NA,"(D.Don) Cogn.","Parque Nacional da Serra do Cipó., Base do ICMBio Alto do Palácio.","HUEM000016699","Minas Gerais","-43.7144012451172","-19.1688995361328",NA,NA,"Santana do Riacho","R.Pacifico",NA,NA,"26557","auto",NA,NA,"2016","09",NA,NA,NA,NA,NA,NA
"1746","2020-11-04 17:29:48-03","UEM","HUEM","24800","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Giulietti, AM; col.","CFSC7395","1981","07","01",NA,"Brasil",NA,NA,"Arvoreta de 3m, flores alvas com base rósea.","HUEM000014750",NA,NA,"(D.Don) Cogn.","Serra do Cipó., Ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Estrada da Usina","HUEM000014750","Minas Gerais","-43.7144012451172","-19.1688995361328",NA,NA,"Santana do Riacho","Wurdack, JJ",NA,NA,"26557","auto",NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA
"1747","2020-11-04 17:29:48-03","UEM","HUEM","33145","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","R.Gonçales; Souza, LA","87","2016","09","01",NA,"Brasil",NA,NA,"Subarbusto.","HUEM000015395",NA,NA,"(D.Don) Cogn.","Parque Estadual do Guartelá.",NA,"Paraná","-50.4136009216309","-24.5093994140625",NA,NA,"Tibagi","R.Goldenberg",NA,NA,"56988","auto",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA
"1748","2019-07-02 15:56:01-03","UEM","HUEM","2924","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","R.S. Moro","901","1992","06","09",NA,"Brasil",NA,NA,"Arbusto; corola branca; anteras mimosas; sobre arenitos; frequente.","HUEM000007420",NA,NA,"(D.Don) Cogn.","Parque Estadual do Guartelá, Riacho do Pedregulho.","HUEM000007420","Paraná","-50.4136009216309","-24.5093994140625",NA,NA,"Tibagi","R.S. Moro",NA,NA,"56988","auto",NA,NA,"1992","06",NA,NA,NA,NA,NA,NA
"1749","2015-02-26 09:29:52-03","NHMLondon","NHM-LONDON-BOT","BM000516950","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","K.F.P. Martius","931",NA,NA,NA,NA,"Brasil",NA,"NHMUK:ecatalogue:4970862",NA,NA,NA,NA,"(D.Don) Cogn.",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,"Isolectotype",NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA
"1750","2021-02-12 15:02:17-03","UFSCar","SPSC","6454","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","C. Urbanetz",NA,"2000","06","15",NA,"Brasil",NA,NA,"Cerrado",NA,NA,NA,"(D.Don) Cogn.","Cerrado UFSCar. Cerrado",NA,"São Paulo",NA,NA,NA,NA,"São Carlos",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"1751","2020-11-05 13:53:53-03","UNIRIO","HUNI","2716","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","V.F. Paiva; I.N.C. Azevedo; M. Oliveira; R.F. dos Santos.","517","2008","07","10",NA,"Brasil",NA,NA,"Material doado pelo HEPH. Árvore, flor roxo-claro. Habitat: Mata de galeria Habito: Árvore","HUNI00002716",NA,NA,"(D.Don) Cogn.","Captação 4 da CAESB, interior da mata.",NA,"Distrito Federal",NA,NA,NA,NA,"Lago Sul","R. Romero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1752","2020-11-12 17:01:47-03","UEL","FUEL","33840","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Dombrowski, LT; Scherer Neto, P","11237","1980","03","20",NA,"Brasil",NA,NA,NA,"FUEL005309","Tracheophyta","Myrtales","(D.Don) Cogn.","Chapada Santo Antônio",NA,"Paraná","-46.564722","-21.838889",NA,NA,"Arapoti","Dombrowski, LT",NA,NA,NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,NA
"1753","2020-11-12 17:01:47-03","UEL","FUEL","47109","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Aguiar, TH; et al.","95","2010","06","13",NA,"Brasil",NA,NA,NA,"FUEL005316","Tracheophyta","Myrtales","(D.Don) Cogn.","Parque Estadual do Cerrado, trilha do parque",NA,"Paraná","-49.65","-24.15","753","753","Jaguariaíva","Aguiar, TH",NA,NA,NA,NA,"-49.65","-24.15","2010","10","22",NA,NA,NA,NA,NA
"1754","2020-11-12 17:01:47-03","UEL","FUEL","50045","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Ferreira Jr, M; E.M. Francisco: J.A. Ferreira","340","2012","04","17",NA,"Brasil",NA,NA,NA,"FUEL010918","Tracheophyta","Myrtales","(D.Don) Cogn.","Sítio Pinheiro",NA,"Paraná","-50.309083","-24.1455","911","911","Ventania","Rossetto, EFS",NA,NA,NA,NA,"-50.309083","-24.1455","2018","04",NA,NA,NA,NA,NA,NA
"1755","2020-11-12 17:01:47-03","UEL","FUEL","22751","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Moura, LS; Vieira, MF","425","1983","05","15",NA,"Brasil",NA,NA,NA,"FUEL005306","Tracheophyta","Myrtales","(D.Don) Cogn.","Pico do Itacolomi",NA,"Minas Gerais","-43.5080986022949","-20.2875003814697",NA,NA,"Ouro Preto","Martins, E",NA,NA,"44599","auto",NA,NA,"1997","03","12",NA,NA,NA,NA,NA
"1756","2020-11-12 17:01:47-03","UEL","FUEL","29527","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Ferreira, AAA","s.n.","1985","05","12",NA,"Brasil",NA,NA,NA,"FUEL005308","Tracheophyta","Myrtales","(D.Don) Cogn.","Três Moinhos",NA,"Minas Gerais","-43.5080986022949","-20.2875003814697",NA,NA,"Ouro Preto","Martins, E",NA,NA,"44599","auto",NA,NA,"1997","03","12",NA,NA,NA,NA,NA
"1757","2020-11-12 17:01:47-03","UEL","FUEL","29819","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Farah, FT; et al.","580","1998","12",NA,NA,"Brasil",NA,NA,NA,"FUEL005304","Tracheophyta","Myrtales","(D.Don) Cogn.","Fazendas DATERRA, Tabuões",NA,"Minas Gerais","-46.9925003051758","-18.9438991546631",NA,NA,"Patrocínio","Farah, FT; Franco, G",NA,NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1758","2020-11-12 17:01:47-03","UEL","FUEL","31703","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Silva, JM; Campos, AR","3376","2001","06","15",NA,"Brasil",NA,NA,NA,"FUEL005307","Tracheophyta","Myrtales","(D.Don) Cogn.","Usina Hidrelétrica Parigot de Souza, Cota 800. Alto do morro",NA,"Paraná","-48.7118988037109","-25.4286003112793",NA,NA,"Antonina","Hatschbach, G",NA,NA,"38300","auto",NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA
"1759","2020-11-12 17:01:47-03","UEL","FUEL","38939","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Ribas, OS; Silva, JM; Andrade, CCA","6769","2005","03","29",NA,"Brasil",NA,NA,NA,"FUEL005303","Tracheophyta","Myrtales","(D.Don) Cogn.","Ouro Fino, orla da Floresta Ombrófila Densa",NA,"Paraná","-49.1150016784668","-25.2061004638672",NA,NA,"Bocaiúva do Sul","Hatschbach, G",NA,NA,"61623","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"1760","2020-11-12 17:01:47-03","UEL","FUEL","52030","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Ribas, OS; Silva, JM; Poliquesi, CB","8528","2012","03","30",NA,"Brasil",NA,NA,NA,"FUEL005293","Tracheophyta","Myrtales","(D.Don) Cogn.","Parque Estadual do Cerrado",NA,"Paraná","-49.7057991027832","-24.2511005401611",NA,NA,"Jaguariaíva","Barbosa, E",NA,NA,"44368","auto",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"1761","2020-11-12 17:01:47-03","UEL","FUEL","46016","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Estevan, DA; et al.","1817","2009","07","16",NA,"Brasil",NA,NA,NA,"FUEL005302","Tracheophyta","Myrtales","(D.Don) Cogn.","Parque Estadual do Cerrado",NA,"Paraná","-49.7057991027832","-24.2511005401611",NA,NA,"Jaguariaíva","Estevan, DA",NA,NA,"44368","auto",NA,NA,"2009","08","26",NA,NA,NA,NA,NA
"1762","2020-11-12 17:01:47-03","UEL","FUEL","48028","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Silva, JM; Cordeiro, J; Poliquesi, CB","6478","2008","04","20",NA,"Brasil",NA,NA,NA,"FUEL005313","Tracheophyta","Myrtales","(D.Don) Cogn.","Serra dos Mulatos, Pedra Branca, alto do morro",NA,"Paraná","-50.9494018554688","-24.2082996368408",NA,NA,"Ortigueira","Hatschbach, G",NA,NA,"46016","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"1763","2020-11-12 17:01:47-03","UEL","FUEL","22004","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Kinupp, VF; et al.","653","1997","07","26",NA,"Brasil",NA,NA,NA,"FUEL004806","Tracheophyta","Myrtales","(D.Don) Cogn.","perto do viaduto J. Murtinho",NA,"Paraná","-49.948600769043","-24.5261001586914",NA,NA,"Piraí do Sul","Meyer, FS",NA,NA,"37171","auto",NA,NA,"2017","08",NA,NA,NA,NA,NA,NA
"1764","2020-11-12 17:01:47-03","UEL","FUEL","6983","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Hatschbach, G; Silva, JM","51936","1988","04","23",NA,"Brasil",NA,NA,NA,"FUEL005294","Tracheophyta","Myrtales","(D.Don) Cogn.","Serra das Furnas",NA,"Paraná","-49.948600769043","-24.5261001586914",NA,NA,"Piraí do Sul","Hatschbach, G",NA,NA,"37171","auto",NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA
"1765","2020-11-12 17:01:47-03","UEL","FUEL","33448","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Carneiro, J","942","2000","04","30",NA,"Brasil",NA,NA,NA,"FUEL005310","Tracheophyta","Myrtales","(D.Don) Cogn.","Serra das Furnas, borda da Cuesta Devoniana",NA,"Paraná","-49.948600769043","-24.5261001586914",NA,NA,"Piraí do Sul","Hatschbach, G",NA,NA,"37171","auto",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA
"1766","2020-11-12 17:01:47-03","UEL","FUEL","4018","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Hatschbach, G","49351","1985","05","15",NA,"Brasil",NA,NA,NA,"FUEL005296","Tracheophyta","Myrtales","(D.Don) Cogn.","Serra Caetê, encosta de colinas",NA,"Paraná","-49.3142013549805","-25.1900005340576",NA,NA,"Rio Branco do Sul","Hatschbach, G",NA,NA,"37352","auto",NA,NA,"1985","07",NA,NA,NA,NA,NA,NA
"1767","2020-11-12 17:01:47-03","UEL","FUEL","28917","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Barros, JC; Ito, ET","s.n.","1997","09","12",NA,"Brasil",NA,NA,NA,"FUEL005300","Tracheophyta","Myrtales","(D.Don) Cogn.","Canion Guartelá",NA,"Paraná","-50.4136009216309","-24.5093994140625",NA,NA,"Tibagi","Aguiar, TH",NA,NA,"56988","auto",NA,NA,"2011","05","18",NA,NA,NA,NA,NA
"1768","2020-11-12 17:01:47-03","UEL","FUEL","17410","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Bellodi, SM; et al.","s.n.","1995","10","28",NA,"Brasil",NA,NA,NA,"FUEL005299","Tracheophyta","Myrtales","(D.Don) Cogn.","Canion Guartelá",NA,"Paraná","-50.4136009216309","-24.5093994140625",NA,NA,"Tibagi","Aguiar, TH",NA,NA,"56988","auto",NA,NA,"2011","05","18",NA,NA,NA,NA,NA
"1769","2020-11-12 17:01:47-03","UEL","FUEL","14180","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Buim, MB; et al.","s.n.","1994","11","04",NA,"Brasil",NA,NA,NA,"FUEL005298","Tracheophyta","Myrtales","(D.Don) Cogn.","Canion Guartelá",NA,"Paraná","-50.4136009216309","-24.5093994140625",NA,NA,"Tibagi","Aguiar, TH",NA,NA,"56988","auto",NA,NA,"2011","05","18",NA,NA,NA,NA,NA
"1770","2020-11-12 17:01:47-03","UEL","FUEL","28902","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Ito, ET; Domingos, JB","s.n.","1997","09","12",NA,"Brasil",NA,NA,NA,"FUEL004804","Tracheophyta","Myrtales","(D.Don) Cogn.","Canyon Guartelá",NA,"Paraná","-50.4136009216309","-24.5093994140625",NA,NA,"Tibagi","Meyer, FS",NA,NA,"56988","auto",NA,NA,"2017","08",NA,NA,NA,NA,NA,NA
"1771","2020-11-12 17:01:47-03","UEL","FUEL","23527","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","Moro, RS; Takeda, IJ","902","1992","04","13",NA,"Brasil",NA,NA,NA,"FUEL005297","Tracheophyta","Myrtales","(D.Don) Cogn.","Canyon Guartelá, próximo a cascata ponte-de-pedra",NA,"Paraná","-50.4136009216309","-24.5093994140625",NA,NA,"Tibagi","Moro, RS",NA,NA,"56988","auto",NA,NA,"1994","01",NA,NA,NA,NA,NA,NA
