"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"140","2020-12-21 16:11:13-03","MBM","MBM","143318","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox bicornutus","Zardini, E.M.; Velásquez, C.; Velásquez, C.","1989","02","17","Southern America","Paraguay",NA,NA,"Tree 7m; fruit green.; Forest on sothern slope of mountain.","MBM143318",NA,NA,"(Schinz & Autran) Botta","Liesner, R.","11047","Guaira","Cordillera de Ybytyruzú","Cerro Acaté","-56.25","-25.916667",NA,NA,"bicornutus","MBM143318","1990","-56.25","-25.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:11:13-03","MBM","MBM","143319","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox bicornutus","Zardini, E.M.; Velásquez, C.; Velásquez, C.","1989","05","28","Southern America","Paraguay",NA,NA,"Treelet 5m; fruit translucid.","MBM143319",NA,NA,"(Schinz & Autran) Botta","Liesner, R.","12360","Guairá","Cordillera de Ybytyruzú",NA,"-56.25","-25.916667",NA,NA,"bicornutus","MBM143319","1990","-56.25","-25.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:11:13-03","MBM","MBM","143320","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox bicornutus","Zardini, E.M.; Velásquez, C.; Velásquez, C.","1989","03","13","Southern America","Paraguay",NA,NA,"Tree 5m.; Gallery forest along eastern slopes creek.","MBM143320",NA,NA,"(Schinz & Autran) Botta","Liesner, R.","11408","Guairá","Melgarejo",NA,"-56.25","-25.916667",NA,NA,"bicornutus","MBM143320","1990","-56.25","-25.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:11:13-03","MBM","MBM","170465","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox bicornutus","Tressens, S.; Bohren, A.; Cabral, E.; Ferrucci, M.R.; Pompert, M.; Kehl, J.; Mar; Bohren, A.; Cabral, E.; Ferrucci, M.R.; Pompert, M.; Kehl, J.; Maruñak, V.; Sch","1994","03","15","Southern America","Argentina",NA,NA,"Arbol 8m; epífilo verde nitido.; Selva de laurel y guatambu; helechos arborecentes.","MBM170465",NA,NA,"(Schinz & Autran) Botta","Tressens, S.","4863","Misiones","Guarani","Predio Guarani, Oicada al Ayo","-54.205","-26.915556",NA,NA,"bicornutus","MBM170465","1994","-54.205","-26.915556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:11:13-03","MBM","MBM","176284","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox bicornutus","Cristóbal, C.L.","1975","09","28","Southern America","Argentina",NA,NA,"Arbolito 2m.; Bosque con quebracho.","MBM176284",NA,NA,"(Schinz & Autran) Botta",NA,"1254","Corrientes","San Luis del Palmar","Ruta 5",NA,NA,NA,NA,"bicornutus","MBM176284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:11:13-03","MBM","MBM","22830","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox bicornutus","Pedersen, T.M.","1971","09","10","Southern America","Argentina",NA,NA,"Tree like shrub, to about 4m, deciduous.; Woodland.","MBM022830",NA,NA,"(Schinz & Autran) Botta","Pedersen, T.M.","9832","Corrientes","Concepción","Carambola",NA,NA,NA,NA,"bicornutus","MBM022830","1971",NA,NA,"09","10",NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:11:13-03","MBM","MBM","356248","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox bicornutus","Burkart, A.","1960","12","17","Southern America","Argentina",NA,NA,NA,"MBM356248",NA,NA,"(Schinz & Autran) Botta",NA,"22170","Entre Rios","Diamante","Quebrada del cementerio.",NA,NA,NA,NA,"bicornutus","MBM356248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:11:13-03","MBM","MBM","143317","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox bicornutus","Zardini, E.M.","1989","01","13","Southern America","Paraguay",NA,NA,"Tree 6m.&nf;; Base of cerros forest.","MBM143317",NA,NA,"(Schinz & Autran) Botta","Liesner, R.","9438","Paraguari","Cordillera de Ybytyruzú","Cerro Peró","-56.25","-25.916667",NA,NA,"bicornutus","MBM143317","1990","-56.25","-25.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:11:13-03","MBM","MBM","39089","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox bicornutus","Krapovickas, A.","1975","03","12","Southern America","Argentina",NA,NA,"Arbolito 3m; flores verdosas.; Bosque abierto; suelo bajo, gredoso.","MBM039089",NA,NA,"(Schinz & Autran) Botta",NA,"27445","Corrientes","Esquina","La Blanca",NA,NA,NA,NA,"bicornutus","MBM039089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:11:13-03","MBM","MBM","48541","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox bicornutus","Schinini, A.; Cristobál, C.L.; Cristobál, C.L.","1976","10","24","Southern America","Argentina",NA,NA,"Árbol 5-7m; frutos verdes.; Quebrachal; suelo arcilloso.","MBM048541",NA,NA,"(Schinz & Autran) Botta",NA,"13541","Corrientes","San Luis del Palmar","Ruta 6",NA,NA,NA,NA,"bicornutus","MBM048541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:11:13-03","MBM","MBM","57859","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox bicornutus","Pedersen, T.M.","1977","10","05","Southern America","Argentina",NA,NA,"Shrub 2-3m.; Thicket on rather low ground.","MBM057859",NA,NA,"(Schinz & Autran) Botta","Pedersen, T.M.","11909","Entre Rios","Victoria","Laguna de los Pescados",NA,NA,NA,NA,"bicornutus","MBM057859","1977",NA,NA,"10","05",NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:11:13-03","MBM","MBM","162582","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox bicornutus","Schinini, A.; Vanni, R.; Cáceres, S.; Vanni, R.; Cáceres, S.","1993","03","25","Southern America","Paraguay",NA,NA,"Arbol 3m.; Selva marginal.","MBM162582",NA,NA,"(Schinz & Autran) Botta","Schinini, A.","27918","Guairá","Colonia Independencia","Mont Ord., Junction with FSR 1688.","25.666667",NA,NA,NA,"bicornutus","MBM162582","1993","25.666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:11:13-03","MBM","MBM","77556","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox bicornutus","Schinini, A.; Crovetto, R.M.; Crovetto, R.M.","1982","09","15","Southern America","Argentina",NA,NA,"Arbolito 2-3m; hojas verdes glauco; flores blanco-verdosas.","MBM077556",NA,NA,"(Schinz & Autran) Botta",NA,"22638","Corrientes","Capital","Ingenio Primer Correntino",NA,NA,NA,NA,"bicornutus","MBM077556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:11:13-03","MBM","MBM","8723","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox bicornutus","Krapovickas, A.; Cristóbal, C.L.; Cristóbal, C.L.","1968","01","03","Southern America","Argentina",NA,NA,"Arbolito 2m.","MBM008723",NA,NA,"(Schinz & Autran) Botta","Ribas, O.S.","13686","Misiones","El Dorado","Arroyo Piray Guazú",NA,NA,NA,NA,"bicornutus","MBM008723","2005",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:11:13-03","MBM","MBM","374586","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox bicornutus","Souza, V.C.","2004","01","13","Southern America","Brazil",NA,NA,"Arvoreta 2-3m; frutos alvos, translúcidos.; Mata ciliar do rio.","MBM374586",NA,NA,"(Schinz & Autran) Botta","Gissi, D.S.","29669","Paraná","Leópolis","Rio Tangará, Estrada para o Distrito de Primavera.","-50.7510986328125","-23.0799999237061",NA,NA,"bicornutus","MBM374586","2010",NA,NA,"07","16","22638","auto",NA,NA,NA,NA,NA
"155","2020-12-21 16:11:13-03","MBM","MBM","14123","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox obovatus","Pedersen, T.M.","1970","01","30","Southern America","Argentina",NA,NA,"Shrub or small, spreading tree sometimes leaning, fruit white transparent suculent.&nf;; Woodland on Sandy soil.","MBM014123",NA,NA,"(Schinz & Autran) Hauman","Pedersen, T.M.","9637","Corrientes","San Cosme",NA,NA,NA,NA,NA,"obovatus","MBM014123","1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-21 16:11:13-03","MBM","MBM","22827","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox obovatus","Pedersen, T.M.","1971","10","10","Southern America","Argentina",NA,NA,"large shrub.&nf;; Scrub.","MBM022827",NA,NA,"(Schinz & Autran) Hauman","Pedersen, T.M.","9884","Tucumán","Tafi",NA,NA,NA,NA,NA,"obovatus","MBM022827","1971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2015-09-29 02:45:52-03","MNHN","RECOLNAT_MNHN_P","P00743986","PreservedSpecimen",NA,"Achatocarpaceae","Achatocarpus","bicornutus","Achatocarpus bicornutus","Balansa, B.","1874","9","7",NA,"Paraguay","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00743986' target='other'> <mi>dwc_moreinfo</mi></a>","P00743986",NA,NA,"Schinz & Autran",NA,NA,NA,NA,"Ibitimi, dans les haies",NA,NA,NA,NA,NA,"P00743986_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype","2282 a",NA
"158","2015-09-29 02:45:55-03","MNHN","RECOLNAT_MNHN_P","P00743987","PreservedSpecimen",NA,"Achatocarpaceae","Achatocarpus","bicornutus","Achatocarpus bicornutus","Balansa, B.","1874","9","7",NA,"Paraguay","hb",NA,"reçu le 7 mai 1878 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00743987' target='other'> <mi>dwc_moreinfo</mi></a>","P00743987",NA,NA,"Schinz & Autran",NA,NA,NA,NA,"Ibitimi, dans les haies",NA,NA,NA,NA,NA,"P00743987_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype","2282 a",NA
"159","2015-09-04 16:43:58-03","MNHN","RECOLNAT_MNHN_P","P04992229","PreservedSpecimen",NA,"Achatocarpaceae","Achatocarpus","bicornutus","Achatocarpus bicornutus","Smith, L.B.|Klein, R.M.","1964","12","18",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04992229' target='other'> <mi>dwc_moreinfo</mi></a>","P04992229",NA,NA,"Schinz & Autran",NA,NA,"Santa Catarina","Itapiranga","Forest above Rio Uruguai, Barra Macaco Branco","-53.76667","-27.16667","150","250",NA,"P04992229_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14119",NA
"160","2015-09-04 16:14:28-03","MNHN","RECOLNAT_MNHN_P","P04596115","PreservedSpecimen",NA,"Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Fries, R.E.","1901","9","9",NA,"Argentina","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04596115' target='other'> <mi>dwc_moreinfo</mi></a>","P04596115",NA,NA,"Griseb.",NA,NA,NA,NA,"Jujuy, Esperança",NA,NA,NA,NA,NA,"P04596115_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"525",NA
"161","2021-02-11 17:17:46-03","UFPR","UPCB","17269","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Hunziker, A.T.","1964","10","06",NA,"Argentina",NA,NA,"Arbolito bajo, 3 a 4m altura. 700/800 m.s.m..",NA,NA,NA,"Griseb.",NA,"17515","Catamarca","El Alto","Sierra de Ancasti, Depto El Alto Provincia de Catamarca",NA,NA,"700","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-02-11 17:17:46-03","UFPR","UPCB","41208","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox var. bicornutus","Tressens, S.G.","1999","04","27",NA,"Argentina",NA,NA,"Árbol 4m, frutos opalescentes. Interior de selva..",NA,NA,NA,"Griseb.","Tressens, S.G.","6113","Misiones","Guaraní","Misiones, Dep. Guaraní, Predio Guaraní, 26°54'-59'S 54°12'-18'W, sendero CIFOR","-54.2","-26.9",NA,NA,"var. bicornutus",NA,"1999","-54.2","-26.9","01","01",NA,NA,NA,NA,NA,NA,NA
"163","2021-02-11 17:17:46-03","UFPR","UPCB","77276","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox var. bicornutus","Souza, V.C.","2004","01","13",NA,"Brasil",NA,NA,"Arvoreta, 2-3m alt.; frutos alvos, translucidos..",NA,NA,NA,"Griseb.","Gissi, D.S.","29669","Paraná","Leópolis","Estrada para o distrito de Primavera. Beira de mata cliar do Rio Tangará.","-50.7510986328125","-23.0799999237061",NA,NA,"var. bicornutus",NA,"2010",NA,NA,"07","16","22638","auto",NA,NA,NA,NA,NA
"164","2021-02-11 17:17:46-03","UFPR","UPCB","38561","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox var. bicornutus","Mikich, S.B.","1996","10","17",NA,"Brasil",NA,NA,"Árvore com fruto branco translúcido, em floresta..",NA,NA,NA,"Griseb.","Borgo, M.",NA,"Paraná","Fênix","Fazenda Cagibi","-51.9791984558105","-23.9160995483398",NA,NA,"var. bicornutus",NA,NA,NA,NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA
"165","2021-02-11 17:17:46-03","UFPR","UPCB","43418","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox var. bicornutus","Francisco, E.M.","1999","11","08",NA,"Brasil",NA,NA,"Árvore 3m, frutos verdes imaturos, mata ciliar. Nome vulgar: cabo de lança..",NA,NA,NA,"(Schinz & Autran) Botta","Andrade, S.F.",NA,"Paraná","Sertaneja","Fazenda Tangará","-50.8382987976074","-23.0368995666504",NA,NA,"var. bicornutus",NA,"2000",NA,NA,"01","01","31896","auto",NA,NA,NA,NA,NA
"166","2008-05-27 22:02:00-03","MO","MOBOT","1731007","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","bicornutus","Achatocarpus bicornutus","A. López",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Schinz & Autran",NA,"López 349","Cochabamba","Mizque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2013-10-09 05:41:00-03","MO","MOBOT","740676","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","bicornutus","Achatocarpus bicornutus","Elsa M. Zardini|Ramón Velásquez","1989","2","17","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Schinz & Autran","Ronald L. Liesner (MO)","Zardini 11047","Guairá",NA,"Cordillera de Ybytyruzú. Cerro Acatí. Forest on southern slope of mountain.","-56.25","-25.91666","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","6"
"168","2013-10-09 05:41:00-03","MO","MOBOT","740694","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","bicornutus","Achatocarpus bicornutus","Elsa M. Zardini|Ramón Velásquez","1989","2","17","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Schinz & Autran","Ronald L. Liesner (MO)","Zardini 11059","Guairá",NA,"Cordillera de Ybytyruzú. Cerro Acatí. Forest on southern slope of mountain.","-56.25","-25.91666","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","4"
"169","2014-07-31 11:49:00-03","MO","MOBOT","741078","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","bicornutus","Achatocarpus bicornutus","Elsa M. Zardini|Ramón Velásquez","1989","3","13","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Schinz & Autran","Ronald L. Liesner (MO)","Zardini 11408","Guairá",NA,"Road Melgarejo-Antena. Along eastern slopes creek, 6 kms south of Melgarejo.","-56.25","-25.9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","5"
"170","2008-05-27 22:02:00-03","MO","MOBOT","741163","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","bicornutus","Achatocarpus bicornutus","Elsa M. Zardini","1989","1","13","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Schinz & Autran","Ronald L. Liesner (MO)","Zardini 9421","Guairá",NA,"Cordillera de Ybytyruzú. Valley between Cerro Peró, Cerro Acatí and Cerro Muy Muy. Base of cerros forest.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","4"
"171","2008-05-27 22:02:00-03","MO","MOBOT","741179","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","bicornutus","Achatocarpus bicornutus","Elsa M. Zardini","1989","1","13","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Schinz & Autran","Ronald L. Liesner (MO)","Zardini 9438","Guairá",NA,"Cordillera de Ybytyruzú. Valley between Cerro Peró, Cerro Acatí and Cerro Muy Muy. Base of cerros forest.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","7"
"172","2013-10-09 05:41:00-03","MO","MOBOT","741869","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","bicornutus","Achatocarpus bicornutus","Elsa M. Zardini|Ramón Velásquez","1989","5","28","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Schinz & Autran","Ronald L. Liesner (MO)","Zardini 12360","Guairá",NA,"Cordillera de Ybytyruzú. Forest, 10 kms S of Melgarejo on road to the Antena.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92","5"
"173","2013-11-26 05:40:00-02","MO","MOBOT","100146805","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Martha Serrano|Jeaneth Villalobos|Ariel Lliully|J. Alberto Peñaranda|Reinaldo Lozano","2005","12","30","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","M. Serrano (HSB)","Serrano 7113","Tarija","O'Connor","Pasando el puente Aruma sobre el río Pilaya, hacia Timboy.","-64.1113889","-20.9152778","683.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"174","2009-06-03 12:07:00-03","MO","MOBOT","100192274","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","M.E. Suárez","2005","11","30","South America","Argentina",NA,NA,NA,NA,NA,NA,"Griseb.","M.E. Suárez","Suárez 68","Salta","Rivadavia","Coronel Juan Solá (Morillo).","-62.8833333","-23.4833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"175","2009-11-04 11:56:00-02","MO","MOBOT","100225500","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","J. de Egea Juvinel","2005","11","6","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Griseb.","J. de Egea","de Egea Juvinel 795","Ñeembucú",NA,"Estancia Redondo.","-58.0036111","-26.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"176","2009-11-06 09:24:00-02","MO","MOBOT","100226291","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","J. de Egea Juvinel","2004","10","20","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Griseb.","J. de Egea Juvinel","de Egea Juvinel 594","Presidente Hayes",NA,"Estancia Maroma.","-57.9425","-23.5813889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"177","2010-10-16 08:18:00-03","MO","MOBOT","100312901","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","G.A. Parada|V.D. Rojas","2010","5","31","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","G. A. Parada (USZ)","Parada-Gutierrez 2648","Santa Cruz","Vallegrande","Camino de Naranjos a Pampa Negra.","-64.2680556","-18.4694445","1689.00000000","1970.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-17","1"
"178","2013-04-25 12:00:00-03","MO","MOBOT","100345376","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","G.A. Parada|V.D. Rojas|M. Betancur|M. Huanca","2011","1","17","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","G. A. Parada (USZ), 2013","Parada-Gutierrez 2749","Santa Cruz","Vallegrande","Frente a la capilla de Chañara, suelo pedregoso.","-64.4094444","-18.2147222","1423.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-3","1"
"179","2011-02-15 14:47:00-02","MO","MOBOT","100347676","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","G.A. Parada|V.D. Rojas|M. Betancur|M. Huanca","2011","1","22","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","G. A. Parada (USZ) 2011","Parada-Gutierrez 2909","Santa Cruz","Vallegrande","Camino de Tipal a San Lorenzo (sobre el Río Grande).","-64.13","-18.9522222","1551.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-13","1"
"180","2012-01-22 09:04:00-02","MO","MOBOT","100443312","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","G.A. Parada|Y. Inturias|M. Betancur","2011","12","2","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","G. A. Parada (USZ) 2011","Parada-Gutierrez 3946","Santa Cruz","Vallegrande","Camino hacia el puente Santa Rosa.","-64.2747223","-18.7036111","1510.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-81","1"
"181","2017-05-18 09:56:00-03","MO","MOBOT","100476730","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","E. Mosqueira|I. Loza|E. Renjifo|R. Villanueva|Lander Cuevas","2012","4","24","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","L. Cayola (LPB)","Mosqueira 7","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Madidi, comunidad Virgen del Rosario, arroyo Yarimita.","-68.6901389","-14.5414444","984.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-02","2"
"182","2012-09-06 17:05:00-03","MO","MOBOT","100518708","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","E. Cervantes|Jeaneth Villalobos","2006","1","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","A. Lliully (HSB)","Cervantes 270","Tarija","O'Connor","Municipio de Entre Ríos, trayecto de San Josesito hacia el cantón Pescado.","-64.2469444","-21.1630556","1077.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"183","2012-10-22 15:10:00-02","MO","MOBOT","100535118","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","M. Lazarte|et al.","2008","3","11","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","D. Villarroel (USZ)","Lazarte 53","Santa Cruz","Nuflo de Chavez","Municipio de Cuatro Cañadas: ubicado a 100 km de la ciudad de Santa Cruz. La Empresa Desarrollos Agricolas S.A.-DESA, Propiedad San Rafael se encuentra distante a unos 35 km al sur de la carretera hacia el Dpto. de Bení. Campamento San Rafael, cortina 70.","-62.2825556","-17.2626111","258.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"184","2008-05-27 22:02:00-03","MO","MOBOT","1597993","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Antony Jardim|et al.","1994","11","10","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Griseb.","R.L. Liesner (MO)","Jardim 1130","Santa Cruz","Nuflo de Chavez","Bosque seco Chiquitano cerca Las Trancas","-61.85","-16.51666","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
