"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"723","2020-12-11 11:35:15-03","UFMG","BHCB","201303","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","neglectus","Cnidoscolus neglectus","Pohl",NA,"Oliveira, CC","506","2016","11","Southern America","Brasil","Minas Gerais","Jequitinhonha","Reserva Biológica da Mata Escura, Fazenda Porto Alegre","-41.0032997131348","-16.4339008331299",NA,NA,"BHCB201303","BHCB201303",NA,"15",NA,NA,"48921","auto",NA,NA,"2016","11","15",NA,NA,NA,NA,NA,NA
"724","2020-12-11 11:35:15-03","UFMG","BHCB","47021","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","neglectus","Cnidoscolus neglectus","Pohl",NA,"Pirani, JR; Furlan, A; Cordeiro, I","s.n.","1980","11","Southern America","Brasil","Minas Gerais","Santana do Riacho","Rodovia Belo Horizonte - Conceição do Mato Dentro, Km 101","-43.7144012451172","-19.1688995361328",NA,"Subarbusto 1m, flores alvas, entre pedras.; Afloramento de rochas calcárias. Mata mesófita","BHCB021150",NA,NA,"06",NA,NA,"26557","auto",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA,NA
"725","2020-12-11 11:35:15-03","UFMG","BHCB","47622","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) A.Alexander",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2020-12-11 11:35:15-03","UFMG","BHCB","82894","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) A.Alexander",NA,"Lombardi, JA; Stehmann, JR; Mota, RC da; Temponi, LG","5597","2003","08","Southern America","Brasil","Minas Gerais","Santa Maria do Salto","Estrada Santa Maria do Salto/Alto Cariri.","-40.043075","-16.260283",NA,"Arbusto a árvores, 1 - 2m, com látex, folhas papiráceas, tricomas urticantes, flores brancas, frutos imaturos verde-claros bandeados de verde-escuro; Base de afloramento rochoso de granito","BHCB021124",NA,NA,"26","235","235",NA,NA,"-40.043075","-16.260283","2018",NA,NA,NA,NA,NA,NA,NA,NA
"727","2020-12-11 11:35:15-03","UFMG","BHCB","51110","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) A.Alexander",NA,"Lombardi, JA; et al.","5172",NA,NA,"Southern America","Brasil","Minas Gerais","Caratinga",NA,"-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","2020-12-11 11:35:15-03","UFMG","BHCB","201258","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) A.Alexander",NA,"Oliveira, CC","447","2016","05","Southern America","Brasil","Paraíba","João Pessoa","Avenida General Aurélio de Lyra Tavares","-34.8630981445312","-7.11499977111816",NA,"Subarbusto 1 m","BHCB201258","BHCB201258",NA,"15",NA,NA,"15975","auto",NA,NA,"2016","05","15",NA,NA,NA,NA,NA,NA
"729","2020-12-11 11:35:15-03","UFMG","BHCB","201254","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) A.Alexander",NA,"Oliveira, CC","443","2016","05","Southern America","Brasil","Rio Grande do Norte","Natal","Avenida Senador Dinarte Mariz, Proximidades do Campus UFRN, Departamento de Oceanografia e Limnologia","-35.209400177002","-5.79500007629395",NA,NA,"BHCB201254","BHCB201254",NA,"14",NA,NA,"12751","auto",NA,NA,"2016","05","14",NA,NA,NA,NA,NA,NA
"730","2020-12-11 11:35:15-03","UFMG","BHCB","201249","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) A.Alexander",NA,"Oliveira, CC","435","2016","05","Southern America","Brasil","Ceará","Fortaleza","Bairro Sabiaguaba","-38.543098449707","-3.71722006797791",NA,NA,"BHCB201249","BHCB201249",NA,"12",NA,NA,"19924","auto",NA,NA,"2016","05","12",NA,NA,NA,NA,NA,NA
"731","2020-12-11 11:35:15-03","UFMG","BHCB","64344","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) A.Alexander",NA,"Magalhães, GM","894","1941","11","Southern America","Brasil","Minas Gerais","Governador Valadares","Base da Serra de Ibituruna","-41.9494018554688","-18.8511009216309",NA,"Árvore, 12,00 metros; muito frequente; Mata","BHCB044904",NA,NA,"29",NA,NA,"50833","auto",NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA
"732","2020-12-11 11:35:15-03","UFMG","BHCB","201256","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) A.Alexander",NA,"Oliveira, CC","445","2016","05","Southern America","Brasil","Paraíba","Mamanguape","BR - 101, Ca 150 m do Posto da Polícia Rodoviária Federal","-35.1260986328125","-6.83861017227173",NA,NA,"BHCB201256","BHCB201256",NA,"15",NA,NA,"36853","auto",NA,NA,"2016","05","15",NA,NA,NA,NA,NA,NA
"733","2020-12-11 11:35:15-03","UFMG","BHCB","201255","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) A.Alexander",NA,"Oliveira, CC","444","2016","05","Southern America","Brasil","Paraíba","Mamanguape","BR - 101, Km 5. De Natal para João Pessoa","-35.1260986328125","-6.83861017227173",NA,NA,"BHCB201255","BHCB201255",NA,"15",NA,NA,"36853","auto",NA,NA,"2016","05","15",NA,NA,NA,NA,NA,NA
"734","2020-12-11 11:35:15-03","UFMG","BHCB","201284","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) A.Alexander",NA,"Oliveira, CC","474","2016","06","Southern America","Brasil","Maranhão","Grajaú","BR - 226, Grajaú sentido Barra do Corda","-46.138599395752","-5.81943988800049",NA,"Subarbusto 1,5 m","BHCB201284","BHCB201284",NA,"15",NA,NA,"64236","auto",NA,NA,"2016","06","15",NA,NA,NA,NA,NA,NA
"735","2020-12-11 11:35:15-03","UFMG","BHCB","201287","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) A.Alexander",NA,"Oliveira, CC","477","2016","06","Southern America","Brasil","Maranhão","Governador Eugênio Barros","BR - 226, sentido Terezina","-44.2467002868652","-5.32306003570557",NA,NA,"BHCB201287","BHCB201287",NA,"15",NA,NA,"53302","auto",NA,NA,"2016","06","15",NA,NA,NA,NA,NA,NA
"736","2020-12-11 11:35:15-03","UFMG","BHCB","201259","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) A.Alexander",NA,"Oliveira, CC","448","2016","05","Southern America","Brasil","Paraíba","Cabedelo","BR - 230, Km 10","-34.8339004516602","-6.98111009597778",NA,"Subarbusto 1 m","BHCB201259","BHCB201259",NA,"15",NA,NA,"13213","auto",NA,NA,"2016","05","15",NA,NA,NA,NA,NA,NA
"737","2020-12-11 11:35:15-03","UFMG","BHCB","201268","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) A.Alexander",NA,"Oliveira, CC","457","2016","05","Southern America","Brasil","Ceará","Lavras da Mangabeira","BR - 230, sentido Farias Brito","-38.9644012451172","-6.75333023071289",NA,"Subarbusto 2 m","BHCB201268","BHCB201268",NA,"17",NA,NA,"29929","auto",NA,NA,"2016","05","17",NA,NA,NA,NA,NA,NA
"738","2020-12-11 11:35:15-03","UFMG","BHCB","201265","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) A.Alexander",NA,"Oliveira, CC","454","2016","05","Southern America","Brasil","Paraíba","Pombal","BR - 230, sentido Souza","-37.801700592041","-6.77027988433838",NA,NA,"BHCB201265","BHCB201265",NA,"16",NA,NA,"28929","auto",NA,NA,"2016","05","16",NA,NA,NA,NA,NA,NA
"739","2020-12-11 11:35:15-03","UFMG","BHCB","201253","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) A.Alexander",NA,"Oliveira, CC","442","2016","05","Southern America","Brasil","Rio Grande do Norte","Macaíba","BR - 304, em frente ao Posto da Polícia Rodoviária Federal","-35.3539009094238","-5.85832977294922",NA,"Subarbusto 1 m","BHCB201253","BHCB201253",NA,"14",NA,NA,"33221","auto",NA,NA,"2016","05","14",NA,NA,NA,NA,NA,NA
"740","2020-12-11 11:35:15-03","UFMG","BHCB","201251","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) A.Alexander",NA,"Oliveira, CC","440","2016","05","Southern America","Brasil","Rio Grande do Norte","Itajá ","BR - 304, Mossoró sentido Natal, próx a Cerâmica Leste Oeste","-36.8713989257812","-5.64416980743408",NA,"Subarbusto 1,5 m","BHCB201251","BHCB201251",NA,"14",NA,NA,"19587","auto",NA,NA,"2016","05","14",NA,NA,NA,NA,NA,NA
"741","2020-12-11 11:35:15-03","UFMG","BHCB","32788","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) A.Alexander",NA,"Brina, AE; Costa, LVC","s.n.","1995","10","Southern America","Brasil","Minas Gerais","Lagoa Santa","Carste de Lagoa Santa, APA","-43.8897018432617","-19.6271991729736",NA,"Mata estacional semidecidual","BHCB019435",NA,NA,NA,NA,NA,"12338","auto",NA,NA,"2014","02","24",NA,NA,NA,NA,NA,NA
"742","2020-12-11 11:35:15-03","UFMG","BHCB","201269","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) A.Alexander",NA,"Oliveira, CC","458","2016","05","Southern America","Brasil","Ceará","Farias Brito","CE - 386, Km 13 Farias Brito sentido Crato","-39.565601348877","-6.93056011199951",NA,NA,"BHCB201269","BHCB201269",NA,"17",NA,NA,"19601","auto",NA,NA,"2016","05","17",NA,NA,NA,NA,NA,NA
"743","2020-12-11 11:35:15-03","UFMG","BHCB","40701","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) A.Alexander",NA,NA,"s.n.",NA,NA,"Southern America","Brasil","Minas Gerais","Januária","Distrito de Fabião.","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","2020-12-11 11:35:15-03","UFMG","BHCB","64345","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) A.Alexander",NA,"Barreto, HLM","9960","1937","11","Southern America","Brasil","Minas Gerais","Diamantina","Dona Isabel, Fazenda do Sobrado","-43.6002998352051","-18.2493991851807",NA,"Herbácea, 1,00 metro; flor alva; frequência regular; Ruderal","BHCB044905",NA,NA,"20",NA,NA,"101169","auto",NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA
"745","2020-12-11 11:35:15-03","UFMG","BHCB","201267","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) A.Alexander",NA,"Oliveira, CC","456","2016","05","Southern America","Brasil","Paraíba","Cajazeiras","Estádio Perpétuo Correia Lima, Proximidades do estádio.","-38.5553016662598","-6.89027976989746",NA,NA,"BHCB201267","BHCB201267",NA,"16",NA,NA,"20201","auto",NA,NA,"2016","05","16",NA,NA,NA,NA,NA,NA
"746","2020-12-11 11:35:14-03","UFMG","BHCB","78494","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","cf. urens","Cnidoscolus cf. urens","A.Alexander",NA,"Melo, PHA de; Versieux, LM","227","2002","11","Southern America","Brasil","Minas Gerais","Iguatama","Fazenda Faroeste. Rio São Miguel.","-45.7113990783691","-20.1744003295898",NA,"Arbusto 1,5m, corola branca, látex leitoso.",NA,NA,NA,"16",NA,NA,"23336","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","2020-12-11 11:35:14-03","UFMG","BHCB","78282","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","cf. urens","Cnidoscolus cf. urens","A.Alexander",NA,"Melo, PHA de; Viana, PL","12","2002","08","Southern America","Brasil","Minas Gerais","Pains","Fazenda Massambará.","-45.6613998413086","-20.3705997467041",NA,"Sobre afloramento calcáreo. Arbusto. Flor branca. Tricomas urticantes.",NA,NA,NA,"08",NA,NA,"18263","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","2020-12-11 11:35:15-03","UFMG","BHCB","201288","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) A.Alexander",NA,"Oliveira, CC","478","2016","06","Southern America","Brasil","Maranhão","Caxias","MA - 034, sentido Caxias","-43.3560981750488","-4.85889005661011",NA,"Subarbusto 1 a 1,5 m","BHCB201288","BHCB201288",NA,"15",NA,NA,"72086","auto",NA,NA,"2016","06","15",NA,NA,NA,NA,NA,NA
"749","2020-12-11 11:35:15-03","UFMG","BHCB","201257","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) A.Alexander",NA,"Oliveira, CC","446","2016","05","Southern America","Brasil","Paraíba","Santa Rita","PB - 025, sentido Lucena, em frente plantação de coco","-34.978099822998","-7.11389017105103",NA,NA,"BHCB201257","BHCB201257",NA,"15",NA,NA,"25560","auto",NA,NA,"2016","05","15",NA,NA,NA,NA,NA,NA
"750","2020-12-11 11:35:15-03","UFMG","BHCB","201260","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) A.Alexander",NA,"Oliveira, CC","449","2016","05","Southern America","Brasil","Paraíba","João Pessoa","Rua Edvaldo Bezerra Cavalcanti Pinho, Proximidades da Praia de Cabo Branco","-34.8630981445312","-7.11499977111816",NA,"borda de mata","BHCB201260","BHCB201260",NA,"15",NA,NA,"15975","auto",NA,NA,"2016","05","15",NA,NA,NA,NA,NA,NA
"751","2020-12-11 11:35:15-03","UFMG","BHCB","201250","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) A.Alexander",NA,"Oliveira, CC","436","2016","05","Southern America","Brasil","Ceará","Beberibe","Rua Vicente Matias, caminho para Praia de Morro Branco","-38.1305999755859","-4.17971992492676",NA,NA,"BHCB201250","BHCB201250",NA,"13",NA,NA,"49277","auto",NA,NA,"2016","05","13",NA,NA,NA,NA,NA,NA
"752","2021-02-12 12:24:48-03","UFMA","MAR","10365","S","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"GUTERRES, A.V.F","27","2015","08",NA,"Brasil","Maranhão","São Luís","Praia da Guia","-44.348361","-2.527583",NA,"Erva ereta, caule piloso, flores brancas",NA,NA,NA,"26",NA,NA,NA,NA,"44º20'54.1W","2º31'39.3S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","2021-03-24 17:16:57-03","UFMA","MAR","8022","S","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Castelo, A.J; Brenlla, C.",NA,"2014","04",NA,"Brasil","Maranhão","São Luís","Praia da Guia, vegetação halófila-psamófila","-44.336722","-2.530833",NA,"Arbusto; tricomas urticantes; flor branca; 5 pétalas; gamopétala",NA,NA,NA,"19",NA,NA,NA,NA,"44º20'12.2W","02º31'51.0S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","2021-03-24 17:16:57-03","UFMA","MAR","9744","S","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"AMORIM, I. F. F","374","2016","02",NA,"Brasil","Maranhão","São Luís","Praia da Guia","-44.341778","-2.531389",NA,"Arbustos, subarbustos, tricomas urticantes, inflorescência em dicádio.",NA,NA,NA,"17",NA,NA,NA,NA,"44º20'30.4W","2º31'53S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","2021-03-24 17:16:57-03","UFMA","MAR","8070","S","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Castelo, A.J; Brenlla, C.",NA,"2014","04",NA,"Brasil","Maranhão","São Luís","Praia da Ponta d'Areia, vegetação halófila-psamófila","-44.314528","-2.501",NA,"Arbusto; tricomas urticantes; flor branca; 5 pétalas; gamopétala",NA,NA,"Castelo, A.J; Brenlla, C.","20",NA,NA,NA,NA,"44º18'52.3W","02º30'03.6S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","2021-02-12 12:24:48-03","UFMA","MAR","10446","S","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"AMORIM, I. F. F","438","2015","06",NA,"Brasil","Maranhão","Raposa","Ilha de Curupu","-44.021944","-2.4025",NA,"Arbustos, subarbustos, tricomas urticantes, inflorescência em dicásio",NA,NA,NA,"06",NA,NA,NA,NA,"44º1'19W","2º24'9S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","2021-02-12 12:24:48-03","UFMA","MAR","11460","S","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"GUTERRES, A.V.F.","190","2016","01",NA,"Brasil","Maranhão","São José de Ribamar","Praia do Caúra","-44.047278","-2.554222",NA,"Erva; presença de látex; tricomas urticantes; área de Restinga.",NA,NA,NA,"30",NA,NA,NA,NA,"44º02'50,2W","2º33'15.2S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","2021-03-24 17:16:57-03","UFMA","MAR","7682","S","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"ARAÚJO, A.C.M",NA,"2015","07",NA,"Brasil","Maranhão","São Luís","Praia de São Marcos","-44.266389","-2.485278",NA,"Subarbusto ~ 1 - 1,5m, flor branca",NA,NA,NA,"11",NA,NA,NA,NA,"44º15'59W","02º29'7S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","2021-02-12 12:24:48-03","UFMA","MAR","10337","S","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"GUTERRES, A.V.F","568","2016","08",NA,"Brasil","Maranhão","São Luís","Praia da Guia","-44.335556","-2.531278",NA,"Erva ereta, caule piloso, flores brancas",NA,NA,NA,"01",NA,NA,NA,NA,"44º20'08.0W","2º31'52.6S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","2021-02-12 12:24:48-03","UFMA","MAR","3070","S","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Barreto, L.",NA,"1988","05",NA,"Brasil","Maranhão","São Luís","Reserva Florestal do Sacavém (Mata da CAEMA)","-44.262222","-2.567703",NA,"Arbusto com 1m de altura, flores creme, frutos verde",NA,NA,NA,"13",NA,NA,NA,NA,"44º15'44W","02º34'3.73S","2016","01","22",NA,NA,NA,NA,NA,NA
"761","2021-03-24 17:16:57-03","UFMA","MAR","6803","S","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Vidigal, M.",NA,"2006","07",NA,"Brasil","Maranhão","São José de Ribamar","Panaquatira","-44.037778","-2.488333",NA,NA,NA,NA,"Lima, G. P.","06",NA,NA,NA,NA,"44º02'16W","02º29'18S","2014","11","19",NA,NA,NA,NA,NA,NA
"762","2021-03-24 17:16:57-03","UFMA","MAR","8186","S","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"LIMA, G. P.","538","2014","11",NA,"Brasil","Maranhão","Paço do Lumiar","Praia de Panaquatira","-44.053833","-2.473056",NA,"Arbusto com aproximadamente 80 cm de alt.; tricomas urticantes; presença de látex branco; flor branca",NA,NA,NA,"16",NA,NA,NA,NA,"44º03'13.8W","02º28'23S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","2021-03-24 17:16:57-03","UFMA","MAR","4007","S","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Vidigal, M.","7","2005","07",NA,"Brasil","Maranhão","São José de Ribamar","Panaquatira","-44.037778","-2.488333",NA,"Nome vulgar: Cansanção",NA,NA,NA,"02",NA,NA,NA,NA,"44º02'16W","02º29'18S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","2020-03-11 09:00:48-03","URCA","HCDAL","426","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Orlandi, P.R.","832","1988","02",NA,"Brasil","Bahia","Rodelas","Dunas de Surubabel","-38.7667007446289","-8.84556007385254",NA,"Erva lactíifera de 1m de altura; caule esverdeado quadrangular; flor branca; exsudado branco; frequência pequena; areias quatzosas; relevo ondulado.; Antropófila.",NA,NA,"Pereira Pinto, G.C.","24",NA,NA,"97635","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","2021-02-11 17:18:51-03","UFPR","UPCB","58717","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Cardoso, D.","156","2004","07",NA,"Brasil","Bahia","Tucano","Povoado Bizamum, ca. 23km de Tucano","-38.981944","-10.909444",NA,"Subarbusto pouco ramificado ca. 1,8m, folhas papiráceas pubescentes com tricomas hialinos e concolores verdes, flores com corola branca, cálice verde e androceu verde-claro. Com látex copioso. Caatinga arbustiva degradada, solo argiloso..",NA,NA,"Carneiro-Torres, D.S.","12","250","250",NA,NA,"-38.981944","-10.909444","2005","02",NA,NA,NA,NA,NA,NA,NA
"766","2021-02-11 17:18:51-03","UFPR","UPCB","83944","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"Lombardi, J.A.","9632","2012","12",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural da Vale, trilha Macanaúba Pele de Sapo. Floresta atlântica de restinga.","-40.019444","-19.165833",NA,"Arbusto ca. 1,3m, folhas papiráceas, urticantes, tubo do perianto na base verde, ápice e lobos brancos, frutos imaturos verdes.",NA,NA,"Siqueira, G.S.","05","76","76",NA,NA,"-40.019444","-19.165833","2014","09","10",NA,NA,NA,NA,NA,NA
"767","2020-05-25 15:13:54-03","FSU","FSU","000077503","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","urens","Cnidoscolus urens","(L.) Arthur",NA,"J. W. Grear, H. S. Irwin, R. Reis dos Santos, R. Souza","15116",NA,NA,NA,"Brazil",NA,NA,NA,"-53.09728997","-10.78430668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","2011-02-22 16:57:00-03","MO","MOBOT","2928674","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","infestus","Cnidoscolus infestus","Pax & K. Hoffm.",NA,"Scott A. Mori|Brian M. Boom","Mori 14217","1981","6","South America","Brazil",NA,NA,"Municipality to Paulo Afonso, 15-20 km NW of Paulo Afonso on airport road that eventually leads to PEtrolandia.",NA,NA,NA,NA,NA,NA,"F.J. Fernandez","6","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","2019-01-25 04:35:00-02","MO","MOBOT","1925826","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","neglectus","Cnidoscolus neglectus","Pohl",NA,"Luis Valenzuela G.|Efraín Suclli|Isau Huamantupa|Jim Farfán","Valenzuela Gamarra 1269","2003","1","South America","Peru","Cusco","Calca","Dist. Lares, Mantto, Colca, Quebrada.","-72.0558333","-13.0047222",NA,NA,NA,NA,"F.J.Fernandez Casas (MA)","24","2690.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"770","2020-04-21 16:00:00-03","MO","MOBOT","2158360","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","neglectus","Cnidoscolus neglectus","Pohl",NA,"L. Cayola|A. Antezana|F. Miranda|C. Cuevas|D. Cuevas","Cayola Pérez 878","2004","9","South America","Bolivia","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Madidi, 3 km al norte de Unapa.","-68.4938889","-14.5430555",NA,NA,NA,NA,"F.J. Fernández Casas","3","969.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-02","1",NA
"771","2014-03-24 11:05:00-03","MO","MOBOT","2740018","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","neglectus","Cnidoscolus neglectus","Pohl",NA,"Washington L. Galiano|Efraín Suclli|Percy Núñez V.|A. Rodríguez|V. Chama","Galiano 6075","2004","4","South America","Peru","Cusco","La Convención","Dist. Huayopata, Cachapampa. Cultivos.","-72.6277778","-13.1852777",NA,NA,NA,NA,"F.J.Fernandez Casas (MA)",NA,"1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"772","2019-01-25 04:35:00-02","MO","MOBOT","2747666","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Cnidoscolus","neglectus","Cnidoscolus neglectus","Pohl",NA,"Luis Valenzuela G.|Efraín Suclli|Isau Huamantupa|A. Carazas","Valenzuela Gamarra 2815","2004","2","South America","Peru","Cusco","Calca","Dist. Quebrada Versalles. Bosque Secundario.","-72.2986111","-12.7672223",NA,NA,NA,NA,"F.J.Fernandez Casas (MA)","22","2574.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
