"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus"
"103","2019-11-13 11:14:43-03","USP","SPF","193248","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Rodela, LG","1998","09",NA,NA,"Brasil",NA,NA,"Nº coleta 7e-1.","SPF00193248",NA,NA,"Cham.","Lucas, D","s.n.","Minas Gerais",NA,"Parque Estadual do Ibitipoca",NA,NA,NA,NA,"SPF00193248","2018","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-13 11:14:43-03","USP","SPF","19453","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Hatschbach, G","1981","01","14",NA,"Brasil",NA,NA,NA,"SPF00019453",NA,NA,"Cham.","Hatschbach, G","43503","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,"SPF00019453","1981",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA
"105","2019-11-13 11:14:43-03","USP","SPF","13709","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Hoehne, W","1942","01","14",NA,"Brasil",NA,NA,NA,"SPF00013709",NA,NA,"Cham.","Hoehne, W","s.n.","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"SPF00013709",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"106","2019-11-13 11:14:43-03","USP","SPF","148553","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Brade, AC","1912","11",NA,NA,"Brasil",NA,NA,NA,"SPF00148553",NA,NA,"Cham.","Wolff, PA","5990","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"SPF00148553",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"107","2019-11-13 11:14:43-03","USP","SPF","16154","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Semir, J","1968","01","25",NA,"Brasil",NA,NA,NA,"SPF00016154",NA,NA,"Cham.","Hell, KG","s.n.","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"SPF00016154",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"108","2019-11-13 11:14:43-03","USP","SPF","16155","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Joly, AB","1947","11","09",NA,"Brasil",NA,NA,NA,"SPF00016155",NA,NA,"Cham.","Joly, AB","519","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"109","2019-11-13 11:14:43-03","USP","SPF","10783","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Hoehne, W","1941","12","02",NA,"Brasil",NA,NA,NA,"SPF00010783",NA,NA,"Cham.","Hoehne, W","s.n.","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"SPF00010783",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"110","2014-04-04 18:26:07-03","PNFM","IRAI","5267","S","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Ristow, R.","2011","12","29",NA,"Brasil",NA,NA,"Herbácea, 70 cm, flor alba. Campo limpo seco","IRAI00005267","Magnoliophyta",NA,"Cham.","Cordeiro, J.; Santos, E.L. dos","2054","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-49.996028","-25.241194","940","940",NA,"2012","05",NA,NA,NA,"-49.996028","-25.241194",NA,NA,NA,NA
"111","2021-03-25 13:51:26-03","UNIVILLE","JOI","14149","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Gasper, A. L.","2014","02","25",NA,"Brasil",NA,NA,"Herbário Dr. Roberto Miguel Klein - 43787; HABITAT: campos antropizados; HABITO: erva terrícola; TIPO VEGETACIONAL: Campos naturais","JOI014149",NA,NA,"Cham.","Diober Lucas","3563","Santa Catarina","Campo Alegre","Campos do Quiriri.","-48.976944","-26.024722","1300","1300","JOI014149","2016","10","03",NA,NA,"48º58'37''W","26º1'29''S",NA,NA,NA,NA
"112","2019-10-07 09:10:49-03","UEFS","HUEFS","13993","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Hatschbach, G.","1984","12","27",NA,"Brasil",NA,NA,NA,"HUEFS0013993","Angiospermae","Apiales","Cham.","D.Lucas","48808","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,"HUEFS0013993","2017","07",NA,"27346","auto",NA,NA,"Asteranae",NA,NA,NA
"113","2019-10-07 09:10:49-03","UEFS","HUEFS","64367","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Hoehne, W.","1941","12","02",NA,"Brasil",NA,NA,NA,"HUEFS0064367","Angiospermae","Apiales","Cham.","D.Lucas",NA,"São Paulo","Campo de Congonhas",NA,NA,NA,NA,NA,"HUEFS0064367","2017","07",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"114","2019-10-07 09:10:49-03","UEFS","HUEFS","17493","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Silva, J.M.","1985","11","06",NA,"Brasil",NA,NA,NA,"HUEFS0017493","Angiospermae","Apiales","Cham.","D.Lucas","30","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,"HUEFS0017493","2017","07",NA,"27346","auto",NA,NA,"Asteranae",NA,NA,NA
"115","2020-11-12 16:58:00-03","UEL","FUEL","28623","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Hertel, R","1948","01","06",NA,"Brasil",NA,NA,NA,"FUEL010908","Tracheophyta","Apiales","Cham.","Cardozo, AL","203","Paraná","Campo Largo","Serra São Luiz","-49.5283012390137","-25.4585990905762",NA,NA,NA,"2016","06","13","53742","auto",NA,NA,NA,NA,NA,NA
"116","2019-11-01 14:52:30-03","UnB","UB","190748","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Krieger, L","1970","12","28","Southern America","Brasil",NA,NA,"Flores esverdeadas; No campo",NA,"Dicotyledoneae",NA,"Cham. & Schltdl.","Soldati, MR","9790","Paraná ","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,"1978","03","13","46557","auto",NA,NA,NA,NA,NA,NA
"117","2019-11-01 14:52:30-03","UnB","UB","158003","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Hoehne, W","1941","12","02","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Cham. & Schltdl.","Hoehne, W","s.n.","São Paulo","São Paulo","Campo de Congonhas","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"118","2019-05-06 11:51:58-03","UFU","HUFU","63299","S","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Krieger, L.","1971","12","18",NA,"Brasil",NA,NA,"Flores verde-amareladas.; em camo arenoso.","HUFU00002170",NA,NA,"Cham.",NA,"11172","Paraná","Vila Velha","Reserva Estadual",NA,NA,NA,NA,"HUFU00002170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-08-20 20:37:45-03","UFSC","FLOR","3560","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Smith, L.B.; Klein, R.M. & Hatschbach, G.","1965","01","14",NA,"Brasil",NA,NA,"F.I.C. (UMBE): 187. 1972","FLOR0003560",NA,"Apiales","Cham.","Hatschbach, G.","14439","Paraná","Balsa Nova","Serra de São Luiz, by the rodovia do Café.","-49.666667","-25.5","1100","1100","FLOR0003560","1970",NA,NA,NA,NA,"49º40'W","25º30'S",NA,NA,NA,NA
"120","2020-08-20 14:54:33-03","UFSC","FLOR","3565","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Smith, L.B.; Klein, R.M. & Hatschbach, G.","1965","01","16",NA,"Brasil",NA,NA,"Rocky campo and boggy brook. F.I.C. (UMBE): 187. 1972","FLOR0003565",NA,"Apiales","Cham.","Lucas, D.","14568","Paraná","Piraí do Sul","Serra das Furnas.","-49.866667","-24.433333","1100","1100","FLOR0003565","2016","06","02",NA,NA,"49º52'W","24º26'S",NA,NA,NA,NA
"121","2020-08-20 14:54:33-03","UFSC","FLOR","50338","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Campestrini, S.; Trevisan, R.; Weber, P. & Venturi, S.","2013","01","18",NA,"Brasil",NA,NA,"Erva com inflorescências brancas","FLOR0050338",NA,"Apiales","Cham.","Campestrini, S.","203","Paraná","Palmas","Refúgio de Vida Silvestre (REVIS) dos Campos de Palmas.","-51.606944","-26.535278","1309","1309","FLOR0050338","2013","01","18",NA,NA,"51º36'25''W","26º32'7''S",NA,NA,NA,NA
"122","2020-08-20 14:54:33-03","UFSC","FLOR","52119","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Gasper, A.L. de; Funez, L.A.","2014","02","25",NA,"Brasil",NA,NA,"erva terrícola. Projeto REFLORA FAPESC 14843/2011-1; Campos naturais. Habitat: campos eutropizados","FLOR0052119",NA,"Apiales","Cham.","Lucas, D.","3563","Santa Catarina","Campo Alegre","Campos do Quiriri.","-48.976944","-26.024722","1300","1300","FLOR0052119","2016","06","02",NA,NA,"48º58'37''W","26º1'29''S",NA,NA,NA,NA
"123","2020-08-20 14:54:33-03","UFSC","FLOR","15440","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Reitz, R.; Klein, R.M.","1965","12","12",NA,"Brasil",NA,NA,"Erva, flor branca. F.I.C. (UMBE): 187. 1972","FLOR0015440",NA,"Apiales","Cham.","Constance, L.","17456","Paraná","Balsa Nova","Serra de São Luiz.","-49.6356010437012","-25.5839004516602","1100","1100","FLOR0015440",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA
"124","2020-08-20 20:37:45-03","UFSC","FLOR","24333","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Silva, J.M.; Zelma, F.J.","1985","11","06",NA,"Brasil",NA,NA,"flor verde-pálido","FLOR0024333",NA,"Apiales","Cham.","Pedersen, T.M.","30","Paraná","Balsa Nova","Serra São Luis.","-49.6356010437012","-25.5839004516602",NA,NA,"FLOR0024333","1991",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA
"125","2020-08-20 14:54:33-03","UFSC","FLOR","3558","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Smith, L.B.; Klein, R.M.","1964","12","05",NA,"Brasil",NA,NA,"F.I.C. (UMBE): 187. 1972.","FLOR0003558",NA,"Apiales","Cham.","Lucas, D.","13630","Santa Catarina","Água Doce","Campos de Palmas, 3 km NW de Herciliópolis.","-51.5560989379883","-26.9978008270264","1100","1100","FLOR0003558","2016","06","02","52743","auto",NA,NA,NA,NA,NA,NA
"126","2020-08-20 14:54:33-03","UFSC","FLOR","311","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Reitz, R.; Klein, R.M.","1960","12","21",NA,"Brasil",NA,NA,"Erva. F.I.C. (UMBE): 187. 1972","FLOR0000311",NA,"Apiales","Cham.","Lucas, D.","10465","Santa Catarina","Garuva","Morro do Campo Alegre (antigamente São Francisco do Sul).","-48.8549995422363","-26.0266990661621","1200","1200","FLOR0000311","2016","06","02","22441","auto",NA,NA,NA,NA,NA,NA
"127","2021-03-04 15:42:16-03","IF","SPSF","01033","PreservedSpecimen","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","D.Bento Pickel","1942","02","24","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Apiales",NA,NA,NA,"SP","São Paulo","Bosque da Saude","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"128","2017-09-11 17:06:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Lund, PW",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Cham.",NA,"1001","São Paulo",NA,"Habitat in prov. S. Paulo in campis editis siccis prope Mugy",NA,NA,NA,NA,"P11P1N0090",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2017-09-11 17:06:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Riedel, L",NA,NA,NA,"Southern America","Brazil",NA,NA,"m. Nov. frutific.",NA,NA,NA,"Cham.",NA,"1406","São Paulo",NA,"Habitat in prov. S. Paulo in campis editis siccis prope Mugy",NA,NA,NA,NA,"P11P1N0090",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2017-09-11 17:06:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Sello, HL",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Cham.",NA,"5065",NA,NA,"in Brasilia australi loco non adnotato",NA,NA,NA,NA,"P11P1N0090",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-02-08 12:32:57-03","UFRGS","ICN","194356","S","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Külkamp, J","2016","11","17","América do Sul","Brasil",NA,NA,"Em campo aberto formando uma roseta em meio às gramas.",NA,"Dicotyledon",NA,"Cham.","Lucas, D","142","SC","Joinville","Campos de altitude do Quiriri","-49.638611","-26.040833",NA,NA,NA,"2017","03","01",NA,NA,"-49.638611","-26.040833",NA,NA,NA,NA
"132","2021-02-08 12:32:57-03","UFRGS","ICN","178579","S","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Silva Filho, PJS; Pasini, E; Soares, ELC","2014","01","28","América do Sul","Brasil",NA,NA,"Em campo seco e pedregoso",NA,"Dicotyledon",NA,"Cham.","Silva Filho, PJS","1975","SC","Garuva","Serra do Quiriri","-48.9825","-26.026111",NA,NA,NA,"2014","07","28",NA,NA,"-48.9825","-26.026111",NA,NA,NA,NA
"133","2020-10-22 10:12:33-03","IBt","SP","350026","S","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Hoehne, W",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Cham.",NA,"s.n.","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"134","2020-08-27 12:19:16-03","IBt","SP","7301","S","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Brade, AC","1912","11",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Cham.",NA,"s.n.","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"135","2020-10-22 10:12:33-03","IBt","SP","350090","S","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Joly, AB","1977","08","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Cham.",NA,"s.n.","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"136","2020-08-27 12:19:16-03","IBt","SP","303555","S","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Brade, AC","1912","11",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Cham.",NA,"s.n.","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"137","2014-09-23 10:56:40-03","G","G","G00367632","S","Plantae","Apiaceae","Eryngium","scirpinum","Eryngium scirpinum","Sellow, F.",NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=267741&base=img&lang=en","G00367632",NA,NA,"Cham.","Wolff, K. F. A. H.",NA,NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,"G00367632","1908","01","01",NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,"TYPUS of Eryngium scirpinum Cham."
