"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount","sex"
"1434","2020-10-26 09:32:28-03","UNEMAT","NX-FANEROGAMAS","3580","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","orbignyana","Byrsonima orbignyana",NA,"70","2001","11","08",NA,"Brasil",NA,NA,"[HABITAT=Cerrado Rupestre.]",NA,NA,NA,"A. juss.","Duarte W.M.G.","Mato Grosso","Nascente do Córrego Antártico.","-52.353099822998","-14.6732997894287",NA,"Nova Xavantina",NA,NA,NA,NA,NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA
"1435","2020-10-26 09:32:28-03","UNEMAT","NX-FANEROGAMAS","1658","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","orbignyana","Byrsonima orbignyana",NA,"ES44","1995","09","18",NA,"Brasil",NA,NA,"Relevo plano. Quando chove o local é tomado por muitas gramíneas. [HABITAT=Cerrado que alaga.]",NA,NA,NA,"A. juss.","Mariom B.S.","Mato Grosso","Proximidades da Lagoa do Saibre.","-52.353099822998","-14.6732997894287",NA,"Nova Xavantina",NA,NA,"1997","07",NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA
"1436","2020-10-26 09:32:28-03","UNEMAT","NX-FANEROGAMAS","1656","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","orbignyana","Byrsonima orbignyana","Lima E.S., Marimon B.S.","ES306","1997","11","26",NA,"Brasil",NA,NA,"Comum. Corola amarela.[HABITAT=Campo Cerrado]",NA,NA,NA,"A. juss.",NA,"Mato Grosso","Pantanal do Rio das Mortes. Rio Cristalino, imediações da sede da Fazenda Bom Jesus.","-50.787222222","-12.814166667",NA,"Cocalinho",NA,NA,NA,NA,NA,"-50.787222222","-12.814166667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1437","2021-03-03 22:00:02-03","FLAS","FLAS","189149","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","J. Richard Abbott","16116",NA,NA,NA,NA,"Bolivia","Preserved herbarium specimen",NA,NA,NA,NA,NA,"A. Juss.",NA,"Santa Cruz",NA,NA,NA,NA,"Chiquitos Province",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1438","2021-03-03 22:00:02-03","FLAS","FLAS","189149","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","J. Richard Abbott","16116",NA,NA,NA,NA,"Bolivia","Preserved herbarium specimen",NA,NA,NA,NA,NA,"A. Juss.",NA,"Santa Cruz",NA,NA,NA,NA,"Chiquitos Province",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1439","2021-03-03 22:00:02-03","FLAS","FLAS","220820","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","orbignyana","Byrsonima orbignyana","Maria Fernanda Zermoglio","434",NA,NA,NA,NA,"Bolivia","Preserved herbarium specimen",NA,"[Label note:] Voucher for: An empirical analysis of the relationship between biodiversity and landscape pattern in the savanna mosaics of Parque Nacional Noel Kempff Mercado, Bolivia. M.S. thesis, U.F. Geology Department, 2000.",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1440","2021-03-03 22:00:02-03","FLAS","FLAS","220819","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","orbignyana","Byrsonima orbignyana","Maria Fernanda Zermoglio","369",NA,NA,NA,NA,"Bolivia","Preserved herbarium specimen",NA,"[Label note:] Voucher for: An empirical analysis of the relationship between biodiversity and landscape pattern in the savanna mosaics of Parque Nacional Noel Kempff Mercado, Bolivia. M.S. thesis, U.F. Geology Department, 2000.",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1441","2021-03-03 22:00:02-03","FLAS","FLAS","220821","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","orbignyana","Byrsonima orbignyana","Maria Fernanda Zermoglio","546",NA,NA,NA,NA,"Bolivia","Preserved herbarium specimen",NA,"[Label note:] Voucher for: An empirical analysis of the relationship between biodiversity and landscape pattern in the savanna mosaics of Parque Nacional Noel Kempff Mercado, Bolivia. M.S. thesis, U.F. Geology Department, 2000.",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1442","2020-03-04 16:04:52-03","UNESP-IS","HISA","7012","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Artigiani, E.L","05","1997","11","15",NA,"Brasil",NA,NA,"Ruderal.Arbusto, ca 3m, flores amarelas.Nome vulgar: canjiqueira.",NA,"Magnoliophyta","Malpighiales","A.Juss.","Artigiani,E.L","São Paulo","Margem da estrada, rodovia Dorival da Silva Lousada, quilometro 01","-51.100278","-20.630556",NA,"Pereira Barreto",NA,NA,"1997","11","17","51W06'01","20S37'50",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1443","2020-03-04 16:04:52-03","UNESP-IS","HISA","7012","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Artigiani, E.L","05","1997","11","15",NA,"Brasil",NA,NA,"Ruderal.Arbusto, ca 3m, flores amarelas.Nome vulgar: canjiqueira.",NA,"Magnoliophyta","Malpighiales","A.Juss.","Artigiani,E.L","São Paulo","Margem da estrada, rodovia Dorival da Silva Lousada, quilometro 01","-51.100278","-20.630556",NA,"Pereira Barreto",NA,NA,"1997","11","17","51W06'01","20S37'50",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1444","2020-09-25 18:29:10-03","UFMT","CNMT","10320","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Giacoppini, D.R.; Almeida, G.; Zappani, M.; Siqueira A.","1166","2020","07","31",NA,"Brasil",NA,NA,"Biodiversidade do Parque Estadual do Xingu - SEMA - MT e UFMT Sinop.","CNMT010320","Angiosperma",NA,"A.Juss.","Giacoppini, D.R.","Mato Grosso","Parque Estadual do Xingu. Área de amortecimento, limite Leste do Parque. Trilha 2 - Projeto Monitora.","-52.441667","-9.804722",NA,"Santa Cruz do Xingu","262","262","2020","08","12","52°26'30W","9°48'17S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1445","2020-09-25 18:29:10-03","UFMT","CNMT","10276","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Giacoppini, D.R.; Almeida, G.; Zappani, M.; Siqueira A.","1118","2020","07","31",NA,"Brasil",NA,NA,"Biodiversidade do Parque Estadual do Xingu - SEMA - MT e UFMT Sinop.","CNMT010276","Angiosperma",NA,"A.Juss.","Giacoppini, D.R.","Mato Grosso","Parque Estadual do Xingu. Estrada principal Faz. Santa Fé do Xingu.","-52.402778","-9.783056",NA,"Santa Cruz do Xingu","258","258","2020","08","12","52°24'10W","9°46'59S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1446","2020-05-20 18:18:36-03","UFMT","CNMT","9719","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Giacoppini, D.R.; Córdova, M.O.","651","2018","02",NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Cangiqueira.","CNMT009719","Angiosperma",NA,"A.Juss.","Giacoppini, D.R.","Mato Grosso","RT - MT 222. Rio Teles Pires.","-55.658664","-11.894131",NA,"Sinop","315","315","2018","03",NA,"55°39'31.19W","11°53'38.87S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1447","2020-06-03 17:39:00-03","UFMT","CNMT","9760","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Giacoppini, D.R.; Córdova, M.O.","797","2020","04","10",NA,"Brasil",NA,NA,"Inflorescência pilosa ferruginosa.Estudo de Impacto Ambiental, das Pequenas Centrais Hidrelétricas (PCH's) Cumbuco e Geóloga Lucimar Gomes.","CNMT009760","Angiosperma",NA,"A.Juss.","Giacoppini, D.R.","Mato Grosso","Área de influência direta da PCH's Cumbuco e Geóloga Lucimar Gomes. Planta 12310.","-54.0425","-15.230278","CNMT009760_v02 CNMT009760_v03 CNMT009760_v04","Primavera do Leste","630","630","2020","04","11","54°02'33W","15°13'49S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1448","2020-09-25 18:29:10-03","UFMT","CNMT","10356","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Giacoppini, D.R.; Almeida, G.","1205","2020","08","01",NA,"Brasil",NA,NA,"Biodiversidade do Parque Estadual do Xingu - SEMA - MT e UFMT Sinop.","CNMT010356","Angiosperma",NA,"A.Juss.","Giacoppini, D.R.","Mato Grosso","Parque Estadual do Xingu. Estrada principal Faz. Santa Fé do Xingu.","-52.311667","-9.753333",NA,"Santa Cruz do Xingu","272","272","2020","08","12","52°18'42W","9°45'12S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1449","2020-06-03 17:39:00-03","UFMT","CNMT","9797","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Giacoppini, D.R.; Córdova, M.O.","834","2020","04","14",NA,"Brasil",NA,NA,"Botões florais com pilosidade ferruginosa.Estudo de Impacto Ambiental, Linha de Transmissão de Energia (LT).","CNMT009797","Angiosperma",NA,"A.Juss.","Giacoppini, D.R.","Mato Grosso","Área de influência de Linha de Transmissão de Energia, Vila União. Caminhamento.","-54.382778","-15.378056","CNMT009797_v02","Primavera do Leste","630","630","2020","04","15","54°22'58W","15°22'41S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1450","2020-04-30 16:07:11-03","UFMT","CNMT","5669","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Córdova, M.O.; Giacoppini, R.F.; Keffer, J.F.","365","2016","08","27",NA,"Brasil",NA,NA,"Frutos verdes imaturos com estigma persistente. Frequente.Biodiversidade da ESEC Rio Ronuro - SEMA - MT e UFMT Sinop.","CNMT005669","Angiosperma",NA,"A.Juss.","Macedo, F.A.","Mato Grosso","Estação Ecológica (ESEC) Rio Ronuro. RegiãoSul. Estrada de acesso. Na margem da estação.","-54.5153","-13.124169",NA,"Nova Ubiratã","379","379","2016","11",NA,"54°30'55.08W","13°7'27.01S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1451","2020-09-25 18:29:10-03","UFMT","CNMT","10320","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Giacoppini, D.R.; Almeida, G.; Zappani, M.; Siqueira A.","1166","2020","07","31",NA,"Brasil",NA,NA,"Biodiversidade do Parque Estadual do Xingu - SEMA - MT e UFMT Sinop.","CNMT010320","Angiosperma",NA,"A.Juss.","Giacoppini, D.R.","Mato Grosso","Parque Estadual do Xingu. Área de amortecimento, limite Leste do Parque. Trilha 2 - Projeto Monitora.","-52.441667","-9.804722",NA,"Santa Cruz do Xingu","262","262","2020","08","12","52°26'30W","9°48'17S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1452","2020-09-25 18:29:10-03","UFMT","CNMT","10276","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Giacoppini, D.R.; Almeida, G.; Zappani, M.; Siqueira A.","1118","2020","07","31",NA,"Brasil",NA,NA,"Biodiversidade do Parque Estadual do Xingu - SEMA - MT e UFMT Sinop.","CNMT010276","Angiosperma",NA,"A.Juss.","Giacoppini, D.R.","Mato Grosso","Parque Estadual do Xingu. Estrada principal Faz. Santa Fé do Xingu.","-52.402778","-9.783056",NA,"Santa Cruz do Xingu","258","258","2020","08","12","52°24'10W","9°46'59S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1453","2020-05-20 18:18:36-03","UFMT","CNMT","9719","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Giacoppini, D.R.; Córdova, M.O.","651","2018","02",NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Cangiqueira.","CNMT009719","Angiosperma",NA,"A.Juss.","Giacoppini, D.R.","Mato Grosso","RT - MT 222. Rio Teles Pires.","-55.658664","-11.894131",NA,"Sinop","315","315","2018","03",NA,"55°39'31.19W","11°53'38.87S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1454","2020-06-03 17:39:00-03","UFMT","CNMT","9760","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Giacoppini, D.R.; Córdova, M.O.","797","2020","04","10",NA,"Brasil",NA,NA,"Inflorescência pilosa ferruginosa.Estudo de Impacto Ambiental, das Pequenas Centrais Hidrelétricas (PCH's) Cumbuco e Geóloga Lucimar Gomes.","CNMT009760","Angiosperma",NA,"A.Juss.","Giacoppini, D.R.","Mato Grosso","Área de influência direta da PCH's Cumbuco e Geóloga Lucimar Gomes. Planta 12310.","-54.0425","-15.230278","CNMT009760_v02 CNMT009760_v03 CNMT009760_v04","Primavera do Leste","630","630","2020","04","11","54°02'33W","15°13'49S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1455","2020-09-25 18:29:10-03","UFMT","CNMT","10356","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Giacoppini, D.R.; Almeida, G.","1205","2020","08","01",NA,"Brasil",NA,NA,"Biodiversidade do Parque Estadual do Xingu - SEMA - MT e UFMT Sinop.","CNMT010356","Angiosperma",NA,"A.Juss.","Giacoppini, D.R.","Mato Grosso","Parque Estadual do Xingu. Estrada principal Faz. Santa Fé do Xingu.","-52.311667","-9.753333",NA,"Santa Cruz do Xingu","272","272","2020","08","12","52°18'42W","9°45'12S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1456","2020-06-03 17:39:00-03","UFMT","CNMT","9797","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Giacoppini, D.R.; Córdova, M.O.","834","2020","04","14",NA,"Brasil",NA,NA,"Botões florais com pilosidade ferruginosa.Estudo de Impacto Ambiental, Linha de Transmissão de Energia (LT).","CNMT009797","Angiosperma",NA,"A.Juss.","Giacoppini, D.R.","Mato Grosso","Área de influência de Linha de Transmissão de Energia, Vila União. Caminhamento.","-54.382778","-15.378056","CNMT009797_v02","Primavera do Leste","630","630","2020","04","15","54°22'58W","15°22'41S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1457","2020-04-30 16:07:11-03","UFMT","CNMT","5669","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Córdova, M.O.; Giacoppini, R.F.; Keffer, J.F.","365","2016","08","27",NA,"Brasil",NA,NA,"Frutos verdes imaturos com estigma persistente. Frequente.Biodiversidade da ESEC Rio Ronuro - SEMA - MT e UFMT Sinop.","CNMT005669","Angiosperma",NA,"A.Juss.","Macedo, F.A.","Mato Grosso","Estação Ecológica (ESEC) Rio Ronuro. RegiãoSul. Estrada de acesso. Na margem da estação.","-54.5153","-13.124169",NA,"Nova Ubiratã","379","379","2016","11",NA,"54°30'55.08W","13°7'27.01S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1458","2021-04-05 12:35:28-03","UNIVASF","HVASF","2117","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Marcondes Oliveira","2248","2006","03","21","América do Sul","Brasil",NA,NA,"árvore ± 6,0m alt.; frutos esverdeados. Freqüente.","HVASF002117",NA,NA,"A.Juss.","J.A. Siqueira Filho","Piauí","Cerradão.","-41.9","-4.519763",NA,"Capitão de Campos","125","125","2011","10","28","-41.900000","-4.519763",NA,NA,NA,NA,NA,NA,NA,NA,"U"
"1459","2021-04-05 12:35:28-03","UNIVASF","HVASF","19234","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","A.C.P. Oliveira","2218","2013","01","22","América do Sul","Brasil",NA,NA,"Árvore com ca. de 5,50m alt.. Folha simples, oposta, com a face adaxial verde e a face abaxial avermelhado. Fruto imaturo e verde.","HVASF019234",NA,NA,"A.Juss.","A.C.P. Oliveira","Pernambuco","Serra do Gravatá","-39.317647","-7.547938",NA,"Serrita","779","779","2013","02","20","-39.317647","-7.547938",NA,NA,NA,NA,NA,NA,NA,NA,"U"
"1460","2021-04-05 12:35:28-03","UNIVASF","HVASF","2117","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Marcondes Oliveira","2248","2006","03","21","América do Sul","Brasil",NA,NA,"árvore ± 6,0m alt.; frutos esverdeados. Freqüente.","HVASF002117",NA,NA,"A.Juss.","J.A. Siqueira Filho","Piauí","Cerradão.","-41.9","-4.519763",NA,"Capitão de Campos","125","125","2011","10","28","-41.900000","-4.519763",NA,NA,NA,NA,NA,NA,NA,NA,"U"
"1461","2021-04-05 12:35:28-03","UNIVASF","HVASF","19234","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","A.C.P. Oliveira","2218","2013","01","22","América do Sul","Brasil",NA,NA,"Árvore com ca. de 5,50m alt.. Folha simples, oposta, com a face adaxial verde e a face abaxial avermelhado. Fruto imaturo e verde.","HVASF019234",NA,NA,"A.Juss.","A.C.P. Oliveira","Pernambuco","Serra do Gravatá","-39.317647","-7.547938",NA,"Serrita","779","779","2013","02","20","-39.317647","-7.547938",NA,NA,NA,NA,NA,NA,NA,NA,"U"
"1462","2019-11-21 10:08:18-03","IBt","SP","470838","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Soares, AC; Oliveira, MS; Freire, E; Cavalcanti, RS","54","2013","10","10",NA,"Brasil",NA,NA,NA,"SP032608",NA,NA,"A.Juss.","Francener, A","Tocantins","Fazenda Santo Antonio, margem do rio Tamboril","-47.294722","-12.601667","SP032608","Arraias",NA,NA,"2015",NA,NA,"-47.294722","-12.601667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1463","2019-11-21 10:08:18-03","IBt","SP","471930","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Maciel, R","5","2010","11","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.Juss.","Mamede, MCH","Piauí",NA,"-45.162222","-10.443333",NA,"Correntes",NA,NA,"2016","05",NA,"-45.162222","-10.443333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1464","2019-11-21 10:08:18-03","IBt","SP","129644","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Eiten, G; Eiten, LT","8676","1968","09","09",NA,"Brasil",NA,NA,NA,"SP014662",NA,NA,"A.Juss.","Francener, A","Mato Grosso","Córrego do Gato","-51.75","-12.85","SP014662","Barra do Garças","450","450","2015",NA,NA,"-51.75","-12.85",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1465","2019-11-21 10:08:18-03","IBt","SP","106150","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Bommer, DFR","20","1967","03","02",NA,"Brasil",NA,NA,NA,"SP014682",NA,NA,"A.Juss.","Francener, A","Mato Grosso do Sul","Fazenda São Gonçalo, north bank of Rio Taquari, 100 km west of Coxim","-55.716667","-18.15","SP014682","Corumbá",NA,NA,"2015",NA,NA,"-55.716667","-18.15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1466","2019-11-21 10:08:18-03","IBt","SP","14560","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Pickel, B","604","1924","03","18",NA,"Brasil",NA,NA,NA,"SP014678",NA,NA,"A.Juss.","Niedenzu, F","Pernambuco",NA,NA,NA,NA,NA,NA,NA,"1928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1467","2019-11-21 10:08:18-03","IBt","SP","153117","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Cruz, ND; Shepherd, GJ","6185","1977","11","18",NA,"Brasil",NA,NA,NA,"SP014099",NA,NA,"A.Juss.","Mamede, MCH","Minas Gerais",NA,NA,NA,NA,"Furnas",NA,NA,"2003","04","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1468","2019-11-21 10:08:18-03","IBt","SP","153117a","Extra","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Cruz, ND; Shepherd, GJ","6185","1977","11","18",NA,"Brasil",NA,NA,NA,"SP014100",NA,NA,"A.Juss.","Mamede, MCH","Minas Gerais",NA,NA,NA,NA,"Furnas",NA,NA,"2003","04","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1469","2019-11-21 10:08:18-03","IBt","SP","174811","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Hunt, DR; Ramos, JF","5897","1966","06","09",NA,"Brasil",NA,NA,NA,"SP014654",NA,NA,"A.Juss.","Francener, A","Mato Grosso","Barra do Garças - Xavantina road, 25 km from Xavantina",NA,NA,"SP014654",NA,"600","1000","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1470","2019-11-21 10:08:18-03","IBt","SP","196567","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Murça Pires, J; Furtado, PP","17217","1980","10","21",NA,"Brasil",NA,NA,NA,"SP014647",NA,NA,"A.Juss.","Francener, A","Mato Grosso","Fazenda São Simão, margem da estrada do pantanal P 4 (RADAM)",NA,NA,"SP014647",NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1471","2019-11-21 10:08:18-03","IBt","SP","246355","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Nogueira Silva, PE; Bensusan, NR; Andahur, PV; Mendonça, RC","158","1990","08","27",NA,"Brasil",NA,NA,NA,"SP014557",NA,NA,"A.Juss.","Mamede, MCH","Minas Gerais","Estrada Pandeiros/Januária","-44.633333","-15.516667",NA,"Januária",NA,NA,"2010","05",NA,"-44.633333","-15.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1472","2019-11-21 10:08:18-03","IBt","SP","249656","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Pereira, BAS; Elias de Paula, J; Alvarenga, D; Gumiero, A","1650","1991","03","12",NA,"Brasil",NA,NA,NA,"SP014517",NA,NA,"A.Juss.","Francener, A","Bahia","Km 6 da Rodovia Ibotirama/Oliveira do Brejinho",NA,NA,"SP014517",NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1473","2019-11-21 10:08:18-03","IBt","SP","314695","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Pedralli, G; Pereira da Silva, G; Vieira, RC; Silva, JA","3360","1990","05","29",NA,"Brasil",NA,NA,NA,"SP015661",NA,NA,"A.Juss.","Francener, A","Tocantins","A 5 km S de Ponte Alta em direção a Taguatinga","-46.45","-12.133333","SP015661","Bom Jesus do Tocantins","530","530","2015",NA,NA,"-46.45","-12.133333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1474","2019-11-21 10:08:18-03","IBt","SP","257833","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Barbosa, AAA","296","1989","01","29",NA,"Brasil",NA,NA,NA,"SP014653",NA,NA,"A.Juss.","Francener, A","Mato Grosso","Margem da Rod. Transpantaneira, ca. 8 km do rio Pixaim em direção a Poconé",NA,NA,"SP014653",NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1475","2019-11-21 10:08:18-03","IBt","SP","259774","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Thomas, WW; Carvalho, AM; Amorim, AM; Sant'Ana, SC; Lisboa, S","9661","1993","01","31",NA,"Brasil",NA,NA,NA,"SP014693",NA,NA,"A.Juss.","Francener, A","Bahia","Morro do Cruzeiro, east of town","-40.333333","-10.5","SP014693","Campo Formoso",NA,NA,"2015",NA,NA,"-40.333333","-10.5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1476","2019-11-21 10:08:18-03","IBt","SP","274998","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Oliveira, FCA; Mendonça, RC; Cardoso, E","98","1994","09","08",NA,"Brasil",NA,NA,NA,"SP014702",NA,NA,"A.Juss.","Francener, A","Goiás","Chapada dos Veadeiros, Estrada GO-241 (Terezina de Goiás/Cavalcante) Km 4",NA,NA,"SP014702",NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1477","2019-11-21 10:08:18-03","IBt","SP","289077","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Guedes, ML; Santos, ES; Argolo, A; Paraguassu, LA; Silva, MP","PCD1458","1994","12","28",NA,"Brasil",NA,NA,NA,"SP014683",NA,NA,"A.Juss.","Francener, A","Bahia","Pai Inácio, Cercado","-41.466667","-12.433333","SP014683","Palmeiras","840","840","2015",NA,NA,"-41.466667","-12.433333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1478","2019-11-21 10:08:18-03","IBt","SP","289089","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Giulietti, AM","PCD1547","1995","02","04",NA,"Brasil",NA,NA,NA,"SP014692",NA,NA,"A.Juss.","Francener, A","Bahia","Morro do Pai Inácio","-41.466667","-12.45","SP014692","Palmeiras","1080","1080","2015",NA,NA,"-41.466667","-12.45",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1479","2019-11-21 10:08:18-03","IBt","SP","289090","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Melo, E; França, F; Oliveira, S; Sena, T; Souza, E; Ganev, W","PCD1339","1994","11","24",NA,"Brasil",NA,NA,NA,"SP014694",NA,NA,"A.Juss.","Francener, A","Bahia","Morro da Chapadinha","-41.416667","-12.45","SP014694","Lençóis","750","750","2015",NA,NA,"-41.416667","-12.45",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1480","2019-11-21 10:08:18-03","IBt","SP","289102","S","Plantae","Malpighiaceae","Byrsonima","cydoniifolia","Byrsonima cydoniifolia","Guedes, ML; Paraguassu, LA; Argolo, A; Santos, ES; Hudson, A; Pereira, M; Andrade, F","PCD2015","1995","06","29",NA,"Brasil",NA,NA,NA,"SP014696",NA,NA,"A.Juss.","Francener, A","Bahia","Pai Inácio, Caminho para o Cercado","-41.491667","-12.428611","SP014696","Palmeiras","870","870","2015",NA,NA,"-41.491667","-12.428611",NA,NA,NA,NA,NA,NA,NA,NA,NA
