"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1540","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita genuina","Sello, HL","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"genuina","Müll.Arg.",NA,"in pascuis siccis inter Cocaës et S. Cruz, in Alto do Morro d'Ouro branco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1541","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita genuina","Claussen, P","752",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"genuina","Müll.Arg.",NA,"in pascuis siccis inter Cocaës et S. Cruz, in Alto do Morro d'Ouro branco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1542","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita genuina","Burchell, WJ","82",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"genuina","Müll.Arg.",NA,"inter Natividade et Porto Imperial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1543","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita genuina","Pohl, JBE","1193",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"genuina","Müll.Arg.","Goiás","in prov. Goyaz, in campis aridis glareosis ad Corumbá, Corgo do Jaraguá, Ouro fino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1544","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita genuina","Pohl, JBE","1192",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"genuina","Müll.Arg.","Goiás","in prov. Goyaz, in campis aridis glareosis ad Corumbá, Corgo do Jaraguá, Ouro fino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1545","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita genuina","Pohl, JBE","477",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"genuina","Müll.Arg.","Minas Gerais","in prov. Minas Geraës montosis aridis Serra d'Urubú et COmarca do Rio dos Mortes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1546","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita genuina","Riedel, L","790pr. p.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"genuina","Müll.Arg.","Minas Gerais","ad Lagoas Santa","-43.8897","-19.6272",NA,NA,"Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA
"1547","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita genuina","Regnell, AF","1071pr. p.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"genuina","Müll.Arg.","Minas Gerais","prope Uberaba","-47.9319","-19.7483",NA,NA,"Uberaba",NA,NA,NA,NA,NA,NA,NA,NA,"73879","auto",NA,NA,NA,NA,NA
"1548","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita genuina","Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"genuina","Müll.Arg.","Minas Gerais","ad Lagoas Santa","-43.8897","-19.6272",NA,NA,"Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA
"1549","2020-10-26 09:32:14-03","UNEMAT","NX-FANEROGAMAS","1100","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita",NA,"AS3","2001","01","25",NA,"Brasil",NA,NA,"Flores com estames amarelos.",NA,NA,NA,NA,"(Spreng.) Mull. Arg.","Mato Grosso","Estrada do Antártico. Acesso à Ilha do Côco. Aproximadamente 10km do centro de Nova Xavantina.","-52.353099822998","-14.6732997894287",NA,"Cordeiro I.","Nova Xavantina",NA,NA,NA,"2006","03",NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA
"1550","2020-03-04 16:04:50-03","UNESP-IS","HISA","5669","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Hora,R.C&Valadão,R.R","07","1996","11","10",NA,"Brasil",NA,NA,"Cerrado.Subarbusto, ca 60cm, flores e botões esverdeados, frutos imaturos de cor verde, lactescentes.Nome vulgar: mandioca brava.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,"Noronha,M.R.P","Selvíria",NA,NA,NA,"1996","11",NA,"51w24'26''","20s21'40''",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1551","2020-03-04 16:04:50-03","UNESP-IS","HISA","5673","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Felício,E.S&Queiroz,D.R","07","1996","11","18",NA,"Brasil",NA,NA,"Cerrado.Subarbusto, ca 70cm, flores e botões bege, com látex.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,"Noronha,M.R.P","Selvíria",NA,NA,NA,"1996","11",NA,"51w24'26''","20s21'40''",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1552","2020-03-04 16:04:50-03","UNESP-IS","HISA","6384","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Encide,A.P","06","1998","11","07",NA,"Brasil",NA,NA,"Mata.Subarbusto, ca 80cm, flores esverdeadas e inodoras, frutos maturos verdes, com látex.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","São Paulo","Chácara Ana Paula","-50.540278","-20.260556",NA,"Noronha,M.R.P","Jales",NA,NA,NA,"1998","11","25","50W32'25","20S15'38",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1553","2020-03-04 16:04:50-03","UNESP-IS","HISA","7671","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Almeida,C.R","05","1995","11","03",NA,"Brasil",NA,NA,"Cerrado.Arbusto, ca 2,5m, flor coloração creme.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,"Noronha,M.R.P","Selvíria",NA,NA,NA,"1995","12","08","51w24'26''","20s21'40''",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1554","2020-03-04 16:04:50-03","UNESP-IS","HISA","271","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Brito,J.A.C et et al","10","1986","11","07",NA,"Brasil",NA,NA,"Margem de cerradão.Arbusto, ca 50cm, flores esverdeadas, látex abundante.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,"Noronha,M.R.P","Selvíria",NA,NA,NA,"1986","11","08","51w24'38''","20s23'40''",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1555","2019-12-05 10:14:37-03","UNESP-IS","HISA","10797","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","A. A. Rezende","2237","2016","02","05",NA,"Brasil",NA,NA,"Cerradão, arbusto, ca 1,3m, flores esverdeadas, frutos imaturos verdes, látex amarelado.",NA,NA,NA,NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira","-51.410556","-20.334722",NA,NA,"Selvíria",NA,NA,NA,NA,NA,NA,"51w24'38''","20s20'05''",NA,NA,NA,NA,NA,NA,NA
"1556","2020-03-04 16:04:50-03","UNESP-IS","HISA","8857","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Naruzawa,E","02","2001","10","26",NA,"Brasil",NA,NA,"Cerrado.Arbórea, ca 2,5m, flores verdes amareladas, frutos verdes.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,"Santos,J","Selvíria",NA,NA,NA,"2002","03","18","51w24'26''","20s21'40''",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1557","2019-12-05 10:14:37-03","UNESP-IS","HISA","10792","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","A. A. Rezende","1617","2015","01","28",NA,"Brasil",NA,NA,"Reserva Legal, arbusto, ca 0,8m, botões esverdeados, fruto imaturo verde.",NA,NA,NA,NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,NA,"Selvíria",NA,NA,NA,NA,NA,NA,"51w 24'26''","20s21'40''",NA,NA,NA,NA,NA,NA,NA
"1558","2020-03-04 16:04:50-03","UNESP-IS","HISA","1111","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Tititan, O & M. Paiva","302","1990","11","29",NA,"Brasil",NA,NA,"Cerrado bovino.Arbusto delgado, ca 1,50m, lactescente, flores branco esverdeadas.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.41","-20.394444",NA,"Tiritan,O","Selvíria",NA,NA,NA,"1991","05",NA,"51w24'36''","20s23'40''",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1559","2019-12-05 10:14:37-03","UNESP-IS","HISA","10796","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","A. A. Rezende","2218","2016","01","29",NA,"Brasil",NA,NA,"Reserva Legal, arbusto, ca 1,4m, flores esverdeadas, látex amarelo.",NA,NA,NA,NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,NA,"Selvíria",NA,NA,NA,NA,NA,NA,"51w 24'26''","20s21'40''",NA,NA,NA,NA,NA,NA,NA
"1560","2020-03-04 16:04:50-03","UNESP-IS","HISA","5671","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Souza,R.A.R&Souza,S.A","07","1996","11","10",NA,"Brasil",NA,NA,"Cerrado.Botões esverdeados inodora, frutos imaturos de cor verde, lactescente.Nome vulgar: mandioca brava.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,NA,"Selvíria",NA,NA,NA,NA,NA,NA,"51w24'26''","20s21'40''",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1561","2020-03-04 16:04:50-03","UNESP-IS","HISA","4178","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Nascimento,P.T et al","s/n","1994","12","17",NA,"Brasil",NA,NA,"Cerradão em regeneração.Arbusto, ca 2,5m, flores verdes, frequente.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Horto Barra do Moeda","-51.766667","-20.983333",NA,"Noronha,M.R.P","Três Lagoas",NA,NA,NA,"1995","01","10","51w46'","20s59'",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1562","2020-03-04 16:04:50-03","UNESP-IS","HISA","8856","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Castro,A","04","2001","10","26",NA,"Brasil",NA,NA,"Cerrado.Arbórea, ca 2,5m, flores verdes amareladas, folhas pilosas, trifoliolada, fruto verde tricoca.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,"Santos,J","Selvíria",NA,NA,NA,"2002","03","18","51w24'26''","20s21'40''",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1563","2020-03-04 16:04:50-03","UNESP-IS","HISA","9220","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Fioravanti,C.D","04","2002","05","01",NA,"Brasil",NA,NA,"Beira de mata.Subarbusto, ca 90cm, flores creme, com látex, frutos imaturos verdes.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","São Paulo","Fazenda Capoava","-47.130278","-23.300556",NA,"Noronha,M.R.P","Cabreúva",NA,NA,NA,"2002","07",NA,"47W07'49","23S18'02",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1564","2020-03-04 16:04:50-03","UNESP-IS","HISA","7030","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Conchal,R.R","05","1998","11","08",NA,"Brasil",NA,NA,"Cerrado.Arbusto, ca 1,5m, flores esverdeadas.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,"Santos,J","Selvíria",NA,NA,NA,"2002","02","06","51w24'26''","20s21'40''",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1565","2019-12-05 10:14:37-03","UNESP-IS","HISA","10798","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","A. A. Rezende","2249","2016","02","19",NA,"Brasil",NA,NA,"Cerradão, arbusto, ca 1,2m, flores brancas, frutos imaturos verdes, látex branco.",NA,NA,NA,NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira","-51.410556","-20.334722",NA,NA,"Selvíria",NA,NA,NA,NA,NA,NA,"51w24'38''","20s20'05''",NA,NA,NA,NA,NA,NA,NA
"1566","2020-03-04 16:04:50-03","UNESP-IS","HISA","1243","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Santos,J","198","1990","12","13",NA,"Brasil",NA,NA,"Cerrado bovino.Arbusto, ca 1,50m, flor esverdeada, com fruto e látex.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.41","-20.394444",NA,"Cordeiro,I","Selvíria",NA,NA,NA,"1993","04","06","51w24'36''","20s23'40''",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1567","2020-03-04 16:04:50-03","UNESP-IS","HISA","1315","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Cordeiro,I","282","1991","02","14",NA,"Brasil",NA,NA,"Cerrado bovino.Arbusto delgado, ca 1,50m, flores brancas e botões, com látex.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.41","-20.394444",NA,"Cordeiro,I","Selvíria",NA,NA,NA,"1993","04","06","51w24'36''","20s23'40''",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1568","2020-03-04 16:04:50-03","UNESP-IS","HISA","350","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Cesar,O et al","302","1984","10","22",NA,"Brasil",NA,NA,"Subarbusto, ca 80cm, flores esverdeadas.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Cerrado do Cros","-51.419167","-20.367778",NA,"Cesar,O","Selvíria",NA,NA,NA,"1984","10",NA,"51W25'09","20S22'04",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1569","2020-03-04 16:04:50-03","UNESP-IS","HISA","8413","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Silva,J.A","03 a","2000","12","02",NA,"Brasil",NA,NA,"Cerrado.Arbustiva, ca 85cm, flor verde avermelhada,com látex.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Margem da rodovia 158, KM 132","-51.678611","-20.751667",NA,"Santos,J","Três Lagoas",NA,NA,NA,"2002","02","06","51W40'43","20S45'06",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1570","2020-03-04 16:04:50-03","UNESP-IS","HISA","5780","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Oliveira,R.C","04","1996","11","09",NA,"Brasil",NA,NA,"Mata.Arbusto, ca 1,20m,,flores amarelas, claras, inodoras, fruto seco deiscente,lactescente.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","São Paulo","Estrada da Porteira Azul","-50.920278","-20.210556",NA,"Figueira,J.C","Santa Fé do Sul",NA,NA,NA,NA,NA,NA,"50W55'13","20S12'38",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1571","2019-12-05 10:14:37-03","UNESP-IS","HISA","10795","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","A. A. Rezende","2158","2016","01","08",NA,"Brasil",NA,NA,"Reserva Legal, arbusto, ca 1m, flor esverdeada, fruto imaturo verde, látex amarelo.",NA,NA,NA,NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,NA,"Selvíria",NA,NA,NA,NA,NA,NA,"51w 24'26''","20s21'40''",NA,NA,NA,NA,NA,NA,NA
"1572","2020-03-04 16:04:50-03","UNESP-IS","HISA","1176","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Tititan, O & M. Paiva","292","1990","11","22",NA,"Brasil",NA,NA,"Cerradão.Arbusto delgado, ca 1,20m, flor branca.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.41","-20.394444",NA,"Cordeiro,I","Selvíria",NA,NA,NA,"1993","04","06","51w24'36''","20s23'40''",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1573","2020-03-04 16:04:50-03","UNESP-IS","HISA","4086","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Maciel,M","1836","1994","10","24",NA,"Brasil",NA,NA,"Cerradão regenerado.Subarbusto, ca 30cm, caule 2cm, flores verdes, frequente.Nome vulgar: mandioquinha.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Horto Barra do Moeda","-51.766667","-20.983333",NA,"Caliente,A.D","Três Lagoas",NA,NA,NA,"1994","12","29","51w46'","20s59'",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1574","2020-03-04 16:04:50-03","UNESP-IS","HISA","9363","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Presotto, G.E","05","2002","11","08",NA,"Brasil",NA,NA,"Cerrado.Flor branca, ca 1m de altura.Nome vulgar: mandioca brava.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,"Santos,J","Selvíria",NA,NA,NA,"2002","11","20","51w24'26''","20s21'40''",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1575","2020-03-04 16:04:50-03","UNESP-IS","HISA","1108","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Tititan, O & M. Paiva","296","1990","11","29",NA,"Brasil",NA,NA,"Cerrado bovino.Arbusto, ca 1m, lactescente, flores branco esverdeadas.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.41","-20.394444",NA,"Tiritan,O","Selvíria",NA,NA,NA,"1991","05",NA,"51w24'36''","20s23'40''",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1576","2020-07-03 16:19:07-03","UNESP-IS","HISA","10794","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","A. A. Rezende","2089","2015","12","04",NA,"Brasil",NA,NA,"Cerradão, arbusto, ca 1,5m, flores brancas, frutos imaturos verdes, látex amarelo.",NA,NA,NA,NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira","-51.410556","-20.334722",NA,NA,"Selvíria",NA,NA,NA,NA,NA,NA,"51w24'38''","20s20'05''",NA,NA,NA,NA,NA,NA,NA
"1577","2020-03-04 16:04:50-03","UNESP-IS","HISA","5670","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Zaratin,C&Melo,L.P","01","1996","11","14",NA,"Brasil",NA,NA,"Cerrado.Subarbusto, ca 60cm, flores e botões esverdeados, frutos imaturos de cor verde, lactescentes.Nome vulgar: mandioca brava.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,"Noronha,M.R.P","Selvíria",NA,NA,NA,"1996","11",NA,"51w24'26''","20s21'40''",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1578","2020-03-04 16:04:50-03","UNESP-IS","HISA","3568","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita",NA,"1223","1993","10","14",NA,"Brasil",NA,NA,"Cerrado.Subarbusto, flores creme, odor suave.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Horto Barra do Moeda","-51.766667","-20.983333",NA,"Noronha,M.R.P","Três Lagoas",NA,NA,NA,"1993","12","21","51w46'","20s59'",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1579","2020-03-04 16:04:50-03","UNESP-IS","HISA","513","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita",NA,"34",NA,NA,NA,NA,"Brasil",NA,NA,"Subarbusto, ca 80cm, flores creme esverdeadas,",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Fazenda Cacildo Arantes","-51.419167","-20.367778",NA,"Martins,F et al","Selvíria",NA,NA,NA,"1985","11","05","51W25'09","20S22'04",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1580","2020-03-04 16:04:50-03","UNESP-IS","HISA","9217","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Ferreira,E.J.S","03","2002","06","07",NA,"Brasil",NA,NA,"Pastagem.Arbusto, ca 1,5m, flores esverdeadas,com látex.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Fazanda Sant'Ana","-54.760278","-18.507222",NA,"Santos,J","Coxim",NA,NA,NA,"2002","09",NA,"54W45'37","18S30'26",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1581","2020-03-04 16:04:50-03","UNESP-IS","HISA","8422","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Tanajura,L.M","02","2000","12","08",NA,"Brasil",NA,NA,"Subarbusto, ca 50cm, flores amarelas.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","São Paulo","Pomar da UNESP","-51.340278","-20.430556",NA,"Santos,J","Ilha Solteira",NA,NA,NA,"2002","02","06","51W20'25","20S25'50",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1582","2020-03-04 16:04:50-03","UNESP-IS","HISA","9936","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Silva,A.L","03","2003","10","15",NA,"Brasil",NA,NA,"Beira de estrada.Erva, ca 1,8m de altura.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","São Paulo","Pátio da Agronomia, UNESP","-51.340278","-20.430556",NA,"Santos,J","Ilha Solteira",NA,NA,NA,"2004","02",NA,"51W20'25","20S25'50",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1583","2020-03-04 16:04:50-03","UNESP-IS","HISA","8858","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Pogioni,C","04","2001","10","31",NA,"Brasil",NA,NA,"Cerrado.Arbórea, ca 2,5m, flores verdes amareladas, frutos verdes.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,"Santos,J","Selvíria",NA,NA,NA,"2002","03","18","51w24'26''","20s21'40''",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1584","2020-03-04 16:04:50-03","UNESP-IS","HISA","8863","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Angelini,G","02","2001","10","26",NA,"Brasil",NA,NA,"Cerrado.Arbórea, ca 2,5m, flores verde alaranjadas, trifolioladas, fruto verde tricoca.",NA,"Magnoliophyta","Malpighiales",NA,"(Spreng.) Müll.Arg.","Mato Grosso do Sul","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,"Santos,J","Selvíria",NA,NA,NA,"2002","03","18","51w24'26''","20s21'40''",NA,NA,"Magnoliopsida",NA,NA,NA,NA
