"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","maximumElevationInMeters","minimumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount","infraspecificEpithet","relatedCatalogItem","previousCatalogNumber"
"418","2020-09-12 05:00:02-03","US","US","3714062","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"G. Antar, G. Farhat, N. Young & E. Uesato","2015","12","30","Brazil","São Paulo",NA,"Ubatuba: Maranduba. Rio Maranduba. Rua do Ouro. Próximo ao Condomínio Jequitibá.","-45.2328","-23.545",NA,NA,"US03065887","US03065887_01",NA,"Myrtales","898","South America - Neotropics",NA,NA,NA,"1",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"419","2020-09-12 05:00:02-03","US","US","290420","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"E. Warming",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"US01903686","US01903686_01 US01903686_02",NA,"Myrtales","s.n.","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"420","2020-09-12 05:00:02-03","US","US","2619172","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"O. Handro","1963","11","12","Brazil","São Paulo","Ribeirão Pires","Biological Station of Alto da Serra, estrada do Vergueiro - Cultivada no Jardim Botânico de São Paulo","-46.4099998474121","-23.7099990844727",NA,NA,"US01903666","US01903666_01 US01903666_02",NA,"Myrtales","1072","South America - Neotropics",NA,NA,NA,NA,"10581","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"421","2020-09-12 05:00:02-03","US","US","1055622","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"P. K. Dusén","1901","11","10","Brazil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"US01903683","US01903683_01 US01903683_02",NA,"Myrtales","57","South America - Neotropics",NA,NA,NA,NA,"57442","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"422","2020-09-12 05:00:02-03","US","US","1361628","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"N. J. Andersson","1905","1","24","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US01903688","US01903688_01 US01903688_02",NA,"Myrtales","s.n.","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"423","2020-09-12 05:00:02-03","US","US","3217507","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"J. R. Pirani, I. Cordeiro, A. Furlan, J. Semir & N. Menezes","1981","7","21","Brazil","Bahia","Mucugê","Estrada Andaraí - Mucugê, próximo ao rio Paraguaçu","-41.3708000183105","-13.0052995681763",NA,NA,"US01903656","US01903656_01 US01903656_02",NA,"Myrtales","CFCR 1608","South America - Neotropics",NA,NA,NA,NA,"52493","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"424","2020-09-12 05:00:02-03","US","US","2728934","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"H. Strang & A. Castellanos","1967","3","12","Brazil","Rio de Janeiro","Rio de Janeiro","BR-6 perto Pedra Itaúna","-43.2075004577637","-22.9027996063232",NA,NA,"US01903661","US01903661_01 US01903661_02",NA,"Myrtales","26304","South America - Neotropics",NA,NA,NA,NA,"57442","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"425","2020-09-12 05:00:02-03","US","US","1600660","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"A. C. Brade","1931","3","7","Brazil","Rio de Janeiro","Rio de Janeiro","Gavea pequena.","-43.2075004577637","-22.9027996063232",NA,NA,"US01903679","US01903679_01 US01903679_02",NA,"Myrtales","9","South America - Neotropics",NA,NA,NA,NA,"57442","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"426","2020-09-12 05:00:02-03","US","US","920322","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"H. M. Curran","1905","3","29","Brazil","São Paulo","Santos",NA,"-46.3300018310547","-23.9599990844727",NA,NA,"US01903681","US01903681_01 US01903681_02",NA,"Myrtales","3","South America - Neotropics",NA,NA,NA,NA,"26836","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"427","2020-09-12 05:00:02-03","US","US","259805","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Riedel, --",NA,NA,NA,"Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,"US01903691","US01903691_01 US01903691_02",NA,"Myrtales","s.n.","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"428","2020-09-12 05:00:02-03","US","US","3498939","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"W. Hoehne","1951","1","21","Brazil","São Paulo","Mongaguá","Litoral","-46.6199989318848","-24.0799999237061",NA,NA,"US01903678","US01903678_01 US01903678_02",NA,"Myrtales","s.n.","South America - Neotropics",NA,NA,NA,NA,"12311","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"429","2020-09-12 05:00:02-03","US","US","2469224","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"N. Santos","1965","1","2","Brazil","Rio de Janeiro","Rio de Janeiro","Est. da Guanabara, Recreio dos Bandeirantes, Pedra de Itauna, BR-6.","-43.2075004577637","-22.9027996063232",NA,NA,"US01903663","US01903663_01 US01903663_02",NA,"Myrtales","5788","South America - Neotropics",NA,NA,NA,NA,"57442","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"430","2020-09-12 05:00:02-03","US","US","3382390","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"P. Hutchinson & L. Matthes","1985","8","27","Brazil","São Paulo",NA,"7 km northwest of Cananéia on the bridge road on the island.",NA,NA,NA,NA,"US01903653","US01903653_01 US01903653_02",NA,"Myrtales","9018","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"431","2020-09-12 05:00:02-03","US","US","1111100","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"E. Warming",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US01903687","US01903687_01 US01903687_02",NA,"Myrtales","s.n.","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"432","2020-09-12 05:00:02-03","US","US","65275","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Wilkes Explor. Exped.","1838",NA,NA,"Brazil","Rio de Janeiro",NA,"Rio",NA,NA,NA,NA,"US00828690","US00828690_01 US00828690_02",NA,"Myrtales","s.n.","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"433","2020-09-12 05:00:02-03","US","US","3239357","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"R. Romero & et al.","1991","12","29","Brazil","São Paulo","Ubatuba","Picinguaba. Trilha do Picadão da Barra (3 Lagoas)","-45.0699996948242","-23.4300003051758",NA,NA,"US01903651","US01903651_01 US01903651_02",NA,"Myrtales","451","South America - Neotropics",NA,NA,NA,NA,"34265","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"434","2020-09-12 05:00:02-03","US","US","3217220","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"J. R. Pirani, H. M. Longhi-Wagner, I. Cordeiro & N. Hensold","1982","3","20","Brazil","Minas Gerais","Santana de Pirapama","Fazenda Inhame (Serra Mineira). Serra do Cipó.","-43.9","-18.92",NA,NA,"US01903655","US01903655_01 US01903655_02",NA,"Myrtales","CFSC 7978","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"435","2020-09-12 05:00:02-03","US","US","2368155","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"E. Vainio","1905","2","27","Brazil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"US01903685","US01903685_01 US01903685_02",NA,"Myrtales","33482","South America - Neotropics",NA,NA,NA,NA,"57442","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"436","2020-09-12 05:00:02-03","US","US","2933254","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"F. Segadas-Vianna, L. Dau, W. T. Ormond, G. Machline & J. Lorêdo Jr.","1953","7","21","Brazil","Rio de Janeiro","Arraial do Cabo","Pontal beach","-42.0278015136719","-22.966100692749",NA,NA,"US01903673","US01903673_01 US01903673_02",NA,"Myrtales","487","South America - Neotropics",NA,NA,NA,NA,"25964","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"437","2020-09-12 05:00:02-03","US","US","1540553","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"L. Smith","1928","11","21","Brazil","Rio de Janeiro","Rio de Janeiro","Sea cliffs by Avenida Niemeyer","-43.25","-22.98",NA,NA,"US01903680","US01903680_01 US01903680_02",NA,"Myrtales","1301","South America - Neotropics",NA,NA,NA,"40",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"438","2020-09-12 05:00:02-03","US","US","2564112","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"J. J. Wurdack","1969","9",NA,"Brazil","São Paulo","Bertioga","Plant gown at Wurdack house, Beltsville, Md. from seed collected by L.B. Smith","-46.138599395752","-23.8544006347656",NA,NA,"US01903659","US01903659_01 US01903659_02",NA,"Myrtales","2587","South America - Neotropics",NA,NA,NA,NA,"37616","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"439","2020-09-12 05:00:02-03","US","US","2598002","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"M. Gay","1828","8",NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"US01903689","US01903689_01 US01903689_02",NA,"Myrtales","s.n.","South America - Neotropics",NA,NA,NA,NA,"57442","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"440","2020-09-12 05:00:02-03","US","US","2324746","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"S.C.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,"US01903676","US01903676_01 US01903676_02",NA,"Myrtales","s.n.","South America - Neotropics",NA,NA,NA,NA,"24916","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"441","2020-09-12 05:00:02-03","US","US","3341918","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"A. Conceição & A. Grillo","1996","8","17","Brazil","Bahia","Lençóis","Chapada Diamantina, Morro do Pai Inácio","-41.3899993896484","-12.563099861145",NA,NA,"US01903649","US01903649_01 US01903649_02",NA,"Myrtales","53","South America - Neotropics",NA,NA,NA,NA,"47385","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"442","2020-09-12 05:00:02-03","US","US","2579751","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"O. Handro","1963","11","12","Brazil","São Paulo",NA,"Alto da Serra, estrada do Vergueiro. Cultivada no Jardim Botânico de São Paulo.",NA,NA,NA,NA,"US01903667","US01903667_01 US01903667_02",NA,"Myrtales","1072","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"443","2020-09-12 05:00:02-03","US","US","3266750","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"R. Romero","1991","12","29","Brazil","São Paulo","Ubatuba","Picinguaba, trilha da Guarita","-45.0699996948242","-23.4300003051758",NA,NA,"US01903650","US01903650_01 US01903650_02",NA,"Myrtales","453","South America - Neotropics",NA,NA,NA,NA,"34265","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"444","2020-09-12 05:00:02-03","US","US","2580040","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"O. Handro","1963","11","12","Brazil","São Paulo",NA,"Alto da Serra, estrada do Vergeiro. Cultivada no Jardim Botânico de São Paulo.",NA,NA,NA,NA,"US01903668","US01903668_01 US01903668_02",NA,"Myrtales","1072","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"445","2020-09-12 05:00:02-03","US","US","2680799","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"F. R. Fosberg","1964","12","20","Brazil","São Paulo","Guarujá","Ilha de Santo Amaro, between km 18 and 19 on highway from Guaruja to Bertioga, NE of Santos","-46.25","-23.9899997711182",NA,NA,"US01903664","US01903664_01 US01903664_02",NA,"Myrtales","45970","South America - Neotropics",NA,NA,NA,"1","18989","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"446","2020-09-12 05:00:02-03","US","US","2849686","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"L. Dombrowski","1977","11","6","Brazil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,"US01903657","US01903657_01 US01903657_02",NA,"Myrtales","933","South America - Neotropics",NA,NA,NA,NA,"30514","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"447","2020-09-12 05:00:02-03","US","US","3060516","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"D. Araujo & M. Pereira","1985","1","20","Brazil","São Paulo","Cananéia","Parque Estadual da Ilha de Cardosoa","-47.9199981689453","-25.0100002288818",NA,NA,"US01903654","US01903654_01 US01903654_02",NA,"Myrtales","6586","South America - Neotropics",NA,NA,NA,NA,"37574","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"448","2020-09-12 05:00:02-03","US","US","2799690","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"G. Eiten & L. T. Eiten","1967","3","3","Brazil","São Paulo","São Vicente","15 km east of Mongaguá on main highway.","-46.48","-24.03",NA,NA,"US01903662","US01903662_01 US01903662_02",NA,"Myrtales","8042A","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"449","2020-09-02 16:33:22-03","Cenargen","CEN","55463","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","S. A. C. Chiea","Solange C. Mazzoni-Viveiros","1991","03","18","Brasil","SP","CUBATAO","Área da Indústria Ultrafertil.","-46.4199981689453","-23.8899993896484",NA,NA,"CEN00055463","CEN00055463",NA,NA,"90",NA,"Exsicatas","Doação do Instituto de Botânica - SP. São Paulo.",NA,NA,"15123","auto","1997",NA,NA,NA,NA,NA,"1",NA,NA,NA
"450","2020-09-02 16:33:22-03","Cenargen","CEN","70973","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.","E. A. Lopes","Enrique Forero","1980","10","08","Brasil",NA,NA,"Ilha do Cardoso. Restinga de Itacuruçá.",NA,NA,NA,NA,"CEN00070973","CEN00070973",NA,NA,"8651",NA,"Exsicatas","Cáliz verde con tinte rojizo, anteras amarillas. Doação do Instituto de Botânica. São Paulo - SP.",NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,"1",NA,NA,NA
"451","2020-09-02 16:33:22-03","Cenargen","CEN","70972","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.","S. A. C. Chiea","D. A. De Grande","1978","12","04","Brasil","SP","CANANEIA","Ilha do Cardoso, próximo ao laboratório do centro de pesquisas.","-47.9199981689453","-25.0100002288818",NA,NA,"CEN00070972","CEN00070972",NA,NA,"185",NA,"Exsicatas",NA,NA,NA,"37574","auto","1985","02",NA,NA,NA,NA,"1",NA,NA,NA
"452","2019-12-09 17:30:16-03","UFPR","EFC","7671","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Meyer, F.S.","Roderjan, C.V.","1997","11","22","Brasil","Paraná","Pontal do Paraná","Pontal do Sul","-48.3617","-25.5859","-48.3617","-25.5859","EFC007671",NA,NA,NA,"1442",NA,NA,"Herbácea até 1 m, comum e esparsa em áreas úmidas da restinga. Flores lilases.",NA,NA,NA,NA,"2007","09","01",NA,NA,NA,NA,NA,NA,NA
"453","2019-12-09 17:30:16-03","UFPR","EFC","12142","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Bizarro, O.M.R.","Bizarro, O.M.R.","2014","01","06","Brasil","Paraná","Paranaguá","Ilha do Mel","-48.3132","-25.5306","-48.3132","-25.5306","EFC012142",NA,NA,NA,"23",NA,NA,"Herbácea de 0,2 m de altura; Flores roxas; Dunas frontais.",NA,NA,NA,NA,"2014","02","12",NA,NA,NA,NA,NA,NA,NA
"454","2019-12-09 17:30:16-03","UFPR","EFC","4456","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Lima, R.X.","1993","12","06","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,"EFC004456",NA,NA,NA,"213",NA,NA,"__COMMOM_NAME__: Orelha de onca",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2019-12-09 17:30:16-03","UFPR","EFC","1486","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Meyer, F.S.","Kuniyoshi, Y.S.; Roderjan, C.V.","1987","12","04","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,"EFC001486",NA,NA,NA,"5243",NA,NA,"Arvoreta comum em restinga, cavas de areia.",NA,NA,"24916","auto","2007","09","01",NA,NA,NA,NA,NA,NA,NA
"456","2019-12-09 17:30:16-03","UFPR","EFC","4118","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Meyer, F.S.","Longhi, S.J.","1993","04","15","Brasil","Paraná","Pontal do Paraná","Pontal do Sul","-48.3617","-25.5859","-48.3617","-25.5859","EFC004118",NA,NA,NA,"1548",NA,NA,"Arvoreta 2m, sobre dunas litorâneas. Flores roxas.",NA,NA,NA,NA,"2007","09","01",NA,NA,NA,NA,NA,NA,NA
"457","2019-12-09 17:30:16-03","UFPR","EFC","5062","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Meyer, F.S.","Kuniyoshi, Y.S.; Miura, A.","1995","12","13","Brasil","Paraná","Paranaguá","Rio Guaraguaçu (PR - 407)","-48.5092010498047","-25.5200004577637",NA,NA,"EFC005062",NA,NA,NA,"5749",NA,NA,"Arbusto comum em local alterado, vegetação secundária, substrato arenoso. Flores roxas. __COMMOM_NAME__: Orelha-de-urso",NA,NA,"24916","auto","2007","09","01",NA,NA,NA,NA,NA,NA,NA
"458","2019-12-09 17:30:16-03","UFPR","EFC","1955","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Meyer, F.S.","Roderjan, C.V.","1990","01","14","Brasil","Paraná","Pontal do Paraná","Pontal do Sul","-48.3617","-25.5859","-48.3617","-25.5859","EFC001955",NA,NA,NA,"831",NA,NA,"Herbácea comum sobre dunas frontais.",NA,NA,NA,NA,"2007","09","01",NA,NA,NA,NA,NA,NA,NA
"459","2019-12-09 17:30:16-03","UFPR","EFC","7902","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Goldenberg, R.","Galucha, S.C.; Gatti, G.; Serathiuk, R.E.","1997","12","10","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5558","-25.5917","-48.5558","-25.5917","EFC007902",NA,NA,NA,"2",NA,NA,"Subarbusto de 1,2 m de altura com pétalas roxas. Beira de capoeira em solo não hidromórfico","20","20",NA,NA,"1999","01","01",NA,NA,NA,NA,NA,NA,NA
"460","2019-12-09 17:30:16-03","UFPR","EFC","8132","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Meyer, F.S.","Roderjan, A.M.","1998","11","01","Brasil","Paraná","Pontal do Paraná","Pontal do Sul","-48.3617","-25.5859","-48.3617","-25.5859","EFC008132",NA,NA,NA,"7",NA,NA,"Herbácea 60 cm, em manchas densas em abaciados úmidos da restinga herbácea. Flores roxas.",NA,NA,NA,NA,"2007","09","01",NA,NA,NA,NA,NA,NA,NA
"461","2019-12-09 17:30:16-03","UFPR","EFC","4800","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Kuniyoshi, Y.S.; Miura, A.","1995","12","12","Brasil","Paraná","Paranaguá","Estrada Alexandra Matinhos","-48.5092010498047","-25.5200004577637",NA,NA,"EFC004800",NA,NA,NA,"5722",NA,NA,"Arbusto com flores roxas. Solo arenoso. __COMMOM_NAME__: Orelha-de-onça",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2019-11-13 11:25:56-03","USP","SPF","105595","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Meyer, FS","Basso, ME","1994","09","08","Brasil","São Paulo","Cananéia",NA,"-47.9125","-25.017778","-47.9125","-25.017778","SPF00105595",NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,NA,"2014","05",NA,NA,NA,NA,NA,NA,NA,NA
"463","2019-11-13 11:25:56-03","USP","SPF","105605","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Meyer, FS","Nakagomi, MY","1994","09","06","Brasil","São Paulo","Cananéia",NA,"-47.84175","-24.900806","-47.84175","-24.900806","SPF00105605",NA,NA,NA,"21",NA,NA,NA,NA,NA,NA,NA,"2014","05",NA,NA,NA,NA,NA,NA,NA,NA
"464","2019-11-13 11:25:56-03","USP","SPF","116714","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Anônimo","Leitão Filho, HF","1996","02","04","Brasil","São Paulo","Ubatuba",NA,"-45.036556","-23.461111","-45.036556","-23.461111","SPF00116714",NA,NA,NA,"34654",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2019-11-13 11:25:56-03","USP","SPF","120036","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Woodgyer, EM","Ganev, W","1994","07","10","Brasil","Bahia","Abaíra","Engenho de Baixo.","-41.816667","-13.316667","-41.816667","-13.316667","SPF00120036",NA,NA,NA,"3490",NA,NA,NA,"1150","1150",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
