"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","yearIdentified","monthIdentified","dayIdentified","recordNumber","year","month","day","barcode","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","continentOcean","imagecode","infraspecificEpithet","class","typeStatus","preparationType","fieldNumber","individualCount","relatedCatalogItem","sex"
"190","2020-04-27 16:09:10-03","UFES","VIES","38057","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Dal col, A.C.S.","Dal col, A.C.S.","Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449","28401",NA,"auto","2015","05","24","337","2015","05","24","VIES038057",NA,NA,NA,NA,NA,"VIES038057",NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-04-27 16:09:10-03","UFES","VIES","38530","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Dal col, A.C.S.","Dal col, A.C.S.; Cardoso, W.C.","Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449","28401",NA,"auto","2015","06","07","388","2015","06","07","VIES038530",NA,NA,NA,NA,NA,"VIES038530",NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-04-27 16:09:10-03","UFES","VIES","38553","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Dal col, A.C.S.","Dal col, A.C.S.; Cardoso, W.C.","Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449","28401",NA,"auto","2015","06","07","381","2015","06","07","VIES038553",NA,NA,NA,NA,NA,"VIES038553",NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-04-27 16:09:10-03","UFES","VIES","38033","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Cardoso, W.C.","Dal col, A.C.S.; Cardoso, W.C.","Brasil","Espírito Santo","Guarapari","Morro da Pescaria.","-40.5110015869141","-20.6580009460449","28401",NA,"auto","2014","05","23","308","2014","05","23","VIES038033",NA,NA,NA,NA,NA,"VIES038033",NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-04-27 16:09:10-03","UFES","VIES","27786","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Cardoso, M.S.","Cardoso, M.S.","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449","28401",NA,"auto","1994","09","01","14","1994","09","01","VIES027786",NA,NA,NA,NA,NA,"VIES027786",NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-04-27 16:09:10-03","UFES","VIES","32480","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Dal col, A.C.S.","Dal col, A.C.S.; Rodrigues Filho, J.","Brasil","Espírito Santo","Guarapari","Parque Natural Municipal Morro da Pescaria.","-40.5110015869141","-20.6580009460449","28401",NA,"auto","2013","10","05","173","2013","10","05","VIES032480",NA,NA,NA,NA,NA,"VIES032480",NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-04-27 16:09:10-03","UFES","VIES","1807","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Zappi, D.C.","Pereira, O.J.; Gomes, J.M.L.","Brasil","Espírito Santo","Guarapari","Rodovia do Sol - ES 060 - Km 29 - 30.","-40.5110015869141","-20.6580009460449","28401",NA,"auto","1990","08",NA,"951","1987","08","19","VIES001807",NA,NA,NA,NA,NA,"VIES001807",NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-04-27 16:09:10-03","UFES","VIES","1796","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Zappi, D.C.","Pereira, O.J.; Gomes, J.M.L. & Fabris, L.C.","Brasil","Espírito Santo","Guarapari","Rodovia do Sol - ES 060 - Km 30 - 35.","-40.5110015869141","-20.6580009460449","28401",NA,"auto","1990","09",NA,"1012","1987","08","28","VIES001796",NA,NA,NA,NA,NA,"VIES001796",NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-06-27 10:24:25-03","UFES","VIES","3110","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Pereira, O.J.","Pereira, O.J.","Brasil","Espírito Santo","Guarapari","Rodovia do Sol - ES 060 - Km 32.","-40.5110015869141","-20.6580009460449","28401",NA,"auto","1990",NA,NA,"1844","1988","10","04","VIES003110",NA,NA,NA,NA,NA,"VIES003110",NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-04-27 16:09:10-03","UFES","VIES","1813","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Zappi, D.C.","Pereira, O.J.; Gomes, J.M.L. & Fabris, L.C.","Brasil","Espírito Santo","Guarapari","Rodovia do Sol - ES 060 - Km 32.","-40.5110015869141","-20.6580009460449","28401",NA,"auto","1990","09",NA,"1018","1987","09","01","VIES001813",NA,NA,NA,NA,NA,"VIES001813",NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-04-27 16:09:10-03","UFES","VIES","11227","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Cardoso, W.C.","Gomes, J.M.L.","Brasil","Espírito Santo","Guarapari","Três Ilhas.","-40.5110015869141","-20.6580009460449","28401",NA,"auto","2012","07","18","2259","1997","03","13","VIES011227",NA,NA,NA,NA,NA,"VIES011227",NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-04-27 16:09:10-03","UFES","VIES","11237","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Cardoso, W.C.","Gomes, J.M.L.","Brasil","Espírito Santo","Guarapari","Três Ilhas.","-40.5110015869141","-20.6580009460449","28401",NA,"auto","2012","07","18","2320","1997","03","13","VIES011237",NA,NA,NA,NA,NA,"VIES011237",NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-09-27 18:04:08-03","UFES","VIES","21240","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Couto, D.R.","Couto, D.R.","Brasil","Espírito Santo","Jerônimo Monteiro",NA,"-41.3950004577637","-20.789400100708","14151",NA,"auto","2010","11","10","1730","2010","11","10","VIES021240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-04-27 16:09:10-03","UFES","VIES","24045","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","L. Scheinvar","Folli, D.A.","Brasil","Espírito Santo","Linhares","Planta suculenta, crescendo isolada, no final da estrada.","-40.0722007751465","-19.3910999298096","48094",NA,"auto","1996","03","28","1473","1991","11","12","VIES024045",NA,NA,NA,NA,NA,"VIES024045",NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-04-27 16:09:10-03","UFES","VIES","11322","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Cardoso, W.C.","Assis, A.M.; Souza, R.L.D.","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096","48094",NA,"auto","2012","07","18","122","1996","04","18","VIES011322",NA,NA,NA,NA,NA,"VIES011322",NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-04-27 16:09:10-03","UFES","VIES","11320","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Souza, R.L.D.","Souza, R.L.D.; Assis, A.M.","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096","48094",NA,"auto","1996","08","08","74","1996","08","04","VIES011320",NA,NA,NA,NA,NA,"VIES011320",NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-09-27 18:04:08-03","UFES","VIES","11319","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Pereira, O.J.","Pereira, O.J.; Fraga, C.N.; Assis, A.M. & Souza, R.L.D.","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096","48094",NA,"auto","1995","10","26","5484","1995","10","26","VIES011319",NA,NA,NA,NA,NA,"VIES011319",NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-04-27 16:09:10-03","UFES","VIES","11318","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Assis, A.M.","Assis, A.M.; Souza, R.L.D.","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096","48094",NA,"auto","1996","01","16","55","1996","01","16","VIES011318",NA,NA,NA,NA,NA,"VIES011318",NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-09-27 18:04:08-03","UFES","VIES","11314","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Souza, R.L.D.","Souza, R.L.D.; Assis, A.M.","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096","48094",NA,"auto","1996","10","24","212","1996","10","24","VIES011314",NA,NA,NA,NA,NA,"VIES011314",NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-06-27 10:24:25-03","UFES","VIES","29325","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Jesus, M.C.F.","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096","48094",NA,"auto",NA,NA,NA,"452","2011","02","11","VIES029325",NA,NA,NA,NA,NA,"VIES029325",NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-06-27 10:24:25-03","UFES","VIES","29304","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Jesus, M.C.F.","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096","48094",NA,"auto",NA,NA,NA,"377","2010","11","01","VIES029304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-06-27 10:24:25-03","UFES","VIES","29303","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Jesus, M.C.F.","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096","48094",NA,"auto",NA,NA,NA,"509","2011","08","07","VIES029303",NA,NA,NA,NA,NA,"VIES029303",NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-04-27 16:09:10-03","UFES","VIES","4245","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Taylor, N.P.","Folli, D.A.","Brasil","Espírito Santo","Linhares","Reserva Biológica de Comboios.","-40.0722007751465","-19.3910999298096","48094",NA,"auto","1990","05","20","1075","1990","01","24","VIES004245",NA,NA,NA,NA,NA,"VIES004245",NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-04-27 16:09:10-03","UFES","VIES","6979","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Pereira, O.J.","Simonelli, M.","Brasil","Espírito Santo","Linhares","Reserva Indígena de Comboios.","-40.0722007751465","-19.3910999298096","48094",NA,"auto","1993","08",NA,"7","1993","08","11","VIES006979",NA,NA,NA,NA,NA,"VIES006979",NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-04-27 16:09:11-03","UFES","VIES","8120","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Weiler Júnior, I.","Weiler Júnior, I.","Brasil","Espírito Santo","Linhares","Reserva Indígena de Comboios.","-40.0722007751465","-19.3910999298096","48094",NA,"auto","1994","02",NA,"46","1994","02","15","VIES008120",NA,NA,NA,NA,NA,"VIES008120",NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-09-10 15:32:59-03","UFES","VIES","41161","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","W.C. Cardoso","Pena, N.T.L.; Alves-Araújo, A; Souza, W.O.","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante.","-40.4006004333496","-18.710599899292","42400",NA,"auto","2020","07","15","532","2015","11","06","VIES041161",NA,NA,NA,NA,NA,"VIES041161",NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-09-10 15:32:59-03","UFES","VIES","39045","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","W.C. Cardoso","Pena, N.T.L.; Alves-Araújo, A. & Sossai, B.G.","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante.","-40.4006004333496","-18.710599899292","42400",NA,"auto","2020","07","15","536","2015","12","08","VIES039045",NA,NA,NA,NA,NA,"VIES039045",NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-04-27 16:09:10-03","UFES","VIES","5278","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Cardoso, W.C.","Gomes, J.M.L.","Brasil","Espírito Santo","Presidente Kennedy","Praia das Neves.","-41.0466995239258","-21.0988998413086","24088",NA,"auto","2012","07","18","1334","1990","10","08","VIES005278",NA,NA,NA,NA,NA,"VIES005278",NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-06-27 10:24:25-03","UFES","VIES","27212","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Giaretta, A.O.","Brasil","Espírito Santo","São Mateus","Guriri.","-39.8588981628418","-18.716100692749","56510",NA,"auto",NA,NA,NA,"215","2008","02","13","VIES027212",NA,NA,"7","7",NA,"VIES027212",NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-04-27 16:09:10-03","UFES","VIES","10609","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Assis, A.M.","Botelho, R.M.; Assis, A.M. & Menezes, B.D.","Brasil","Espírito Santo","Serra","Mestre Álvaro.","-40.3078002929688","-20.1285991668701","16451",NA,"auto","2010","05","21","38","2010","05","21","VIES010609",NA,NA,"50","50",NA,"VIES010609",NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-04-27 16:09:10-03","UFES","VIES","16948","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Souza, F.B.C.","Souza, F.B.C.; et al.","Brasil","Espírito Santo","Vila Velha","Interlagos.","-40.2924995422363","-20.3297004699707","27156",NA,"auto","2007","08","06","1","2007","08","06","VIES016948",NA,NA,NA,NA,NA,"VIES016948",NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-04-27 16:09:10-03","UFES","VIES","11024","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Zambom, O.","Zambom, O.; Fraga, C.N. & Canal, M.","Brasil","Espírito Santo","Vila Velha","Interlagos.","-40.2924995422363","-20.3297004699707","27156",NA,"auto","1996","01","03","201","1996","01","03","VIES011024",NA,NA,NA,NA,NA,"VIES011024",NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-04-27 16:09:10-03","UFES","VIES","11007","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Zambom, O.","Zambom, O.; Zambom, O.","Brasil","Espírito Santo","Vila Velha","Interlagos.","-40.2924995422363","-20.3297004699707","27156",NA,"auto","1995","08","17","72","1995","08","17","VIES011007",NA,NA,NA,NA,NA,"VIES011007",NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-04-27 16:09:10-03","UFES","VIES","26408","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Cardoso, W.C.","Cardoso, W.C.; Valadares, R.T.","Brasil","Espírito Santo","Vila Velha","Morro do Moreno.","-40.2924995422363","-20.3297004699707","27156",NA,"auto","2011","08","21","12","2011","08","21","VIES026408",NA,NA,NA,NA,NA,"VIES026408",NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-09-27 18:04:08-03","UFES","VIES","22087","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Cardoso, W.C.","Cardoso, W.C.; Borges, W.S. & Santos, P.C.","Brasil","Espírito Santo","Vila Velha","Morro do Moreno.","-40.2924995422363","-20.3297004699707","27156",NA,"auto","2011","12","17","46","2011","12","17","VIES022087",NA,NA,NA,NA,NA,"VIES022087",NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-04-27 16:09:10-03","UFES","VIES","35846","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Cardoso, W.C.","Cardoso, W.C.; Dutra, V.F.; Silva, L.A.; Barros, P.H.D. & Iglesias, D.T.","Brasil","Espírito Santo","Vila Velha","Parque Natural Municipal de Jacarenema.","-40.2924995422363","-20.3297004699707","27156",NA,"auto","2012","02","07","59","2012","02","04","VIES035846",NA,NA,NA,NA,NA,"VIES035846",NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-02-12 18:12:00-03","UFES","VIES","35962","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Silva, L.A.; Barros, P.H.D. & Iglesias, D.T.","Brasil","Espírito Santo","Vila Velha","Parque Natural Municipal de Jacarenema.","-40.2924995422363","-20.3297004699707","27156",NA,"auto",NA,NA,NA,"105b","2012","03","01","VIES035962",NA,NA,NA,NA,NA,"VIES035962",NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-02-12 18:12:00-03","UFES","VIES","37125","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Cardoso, W.C.","Silva, L.A.; Ribeiro, K.S.","Brasil","Espírito Santo","Vila Velha","Parque Natural Municipal de Jacarenema.","-40.2924995422363","-20.3297004699707","27156",NA,"auto","2011","09",NA,"s.n.","2011","08","28","VIES037125",NA,NA,NA,NA,NA,"VIES037125",NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-02-12 18:12:00-03","UFES","VIES","37127","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Cardoso, W.C.","Silva, L.A.; Barros, P.H.D.","Brasil","Espírito Santo","Vila Velha","Parque Natural Municipal de Jacarenema.","-40.2924995422363","-20.3297004699707","27156",NA,"auto","2012","04",NA,"s.n.","2012","04","02","VIES037127",NA,NA,NA,NA,NA,"VIES037127",NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-04-27 16:09:10-03","UFES","VIES","24828","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Cardoso, W.C.","Cardoso, W.C.; Dutra, V.F.; Silva, L.A.; Barros, P.H.D.; Iglesias, D.T.","Brasil","Espírito Santo","Vila Velha","Parque Natural Municipal de Jacarenema, Km 12 da Rodovia do Sol.","-40.2924995422363","-20.3297004699707","27156",NA,"auto","2012","02","07","409","2012","02","07","VIES024828",NA,NA,NA,NA,NA,"VIES024828",NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-04-27 16:09:11-03","UFES","VIES","8520","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Simonelli, M.","Simonelli, M.; Martins, M.L.L.","Brasil","Espírito Santo","Vila Velha","Pedra da Concha.","-40.2924995422363","-20.3297004699707","27156",NA,"auto","1994","09",NA,"73","1994","09","03","VIES008520",NA,NA,NA,NA,NA,"VIES008520",NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-10-22 10:42:43-03","UFES","VIES","45850","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Andrade, J.P.Z.; Lovatti L.M.","Brasil","Espírito Santo","Vila Velha","Praia de Itaparica.","-40.2924995422363","-20.3297004699707","27156",NA,"auto",NA,NA,NA,"28","2019","05","23","VIES045850",NA,NA,NA,NA,NA,"VIES045850",NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-06-27 10:24:25-03","UFES","VIES","4326","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Pereira, O.J.","Brasil","Espírito Santo","Vila Velha","Reserva Biológica de Jacarenema.","-40.2924995422363","-20.3297004699707","27156",NA,"auto",NA,NA,NA,"2117","1990","05","21","VIES004326",NA,NA,NA,NA,NA,"VIES004326",NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-06-27 10:24:25-03","UFES","VIES","14573","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Lube, G.G.K.; Pereira, O.J.","Brasil","Espírito Santo","Vila Velha","Reserva Ecológica de Jacarenema.","-40.2924995422363","-20.3297004699707","27156",NA,"auto",NA,NA,NA,"148","2004","08","16","VIES014573",NA,NA,NA,NA,NA,"VIES014573",NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-02-12 18:12:00-03","UFES","VIES","22088","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Cardoso, W.C.","Cardoso, W.C.","Brasil","Espírito Santo","Vitória","Campus da UFES.","-40.3377990722656","-20.3194007873535","15291",NA,"auto","2012","03","03","87b","2012","03","03","VIES022088",NA,NA,NA,NA,NA,"VIES022088",NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-04-27 16:09:10-03","UFES","VIES","18688","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Assis, A.M.","Assis, A.M.","Brasil","Espírito Santo","Vitória","Reserva Ecológica de Camburi.","-40.3377990722656","-20.3194007873535","15291",NA,"auto","1998","02","09","413","1998","02","09","VIES018688",NA,NA,NA,NA,NA,"VIES018688",NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-04-27 16:09:10-03","UFES","VIES","18689","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Assis, A.M.","Assis, A.M.","Brasil","Espírito Santo","Vitória","Reserva Ecológica de Camburi.","-40.3377990722656","-20.3194007873535","15291",NA,"auto","1998","02","09","411","1998","02","09","VIES018689",NA,NA,NA,NA,NA,"VIES018689",NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-06-29 09:29:57-03","UFRRJ","RBR","34037","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"A.V.S. Couto; L.S. Sylvestre, M.V.L. Pereira-Moura, P. Germano-Filho","Brasil","Espírito Santo","Presidente Kennedy","levantamento fitossociológico linha 11, parcela 202 estrada praia das neves Praia das Neves- Marobá.","-40.951389","-21.231944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RBR00034037","40º57'5''W","21º13'55''S",NA,NA,NA,"RBR00034037",NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-06-29 09:29:57-03","UFRRJ","RBR","5280","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","M. Freitas, F.","H. Monteiro","Brasil","Rio de Janeiro","Cabo Frio",NA,"-42.0186004638672","-22.8794002532959","40069",NA,"auto","1991","05","24","4083","1953","11","16","RBR00005280",NA,NA,NA,NA,NA,"RBR00005280",NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-06-29 09:29:57-03","UFRRJ","RBR","35521","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","T.A. Amorim","G.V. Somner; M.M.T. Rosa, D.M. Braz, E.L. Jacques, A.V.S. Couto","Brasil","Espírito Santo","Presidente Kennedy","Praia das Neves, estrada a beira da praia, formação herbácea de cordão arenoso.","-41.0466995239258","-21.0988998413086","24088",NA,"auto","2012","12","06","1224","2008","07","27","RBR00035521",NA,NA,NA,NA,NA,"RBR00035521",NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-06-29 09:29:57-03","UFRRJ","RBR","5281","S","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","M. Freitas, F.","H. Monteiro","Brasil","Rio de Janeiro","Cabo Frio","restinga de cabo frio","-42.0186004638672","-22.8794002532959","40069",NA,"auto","1991","05","24","4084","1953","11","16","RBR00005281",NA,NA,NA,NA,NA,"RBR00005281",NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-03-21 19:33:24-03","UFC","EAC","48230","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.",NA,"Lemos, C.; Prata, A.P.; et al.","Brasil","Paraíba","Cabedelo",NA,"-34.833611","-7.028611",NA,"Arbusto, ca. 50cm, 4 costelas.; Restinga",NA,NA,NA,NA,"50","2006","07","22","EAC0048230","-34.833611","-7.028611",NA,NA,"Southern America","EAC0048230",NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-12-21 16:19:44-03","MBM","MBM","425607","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Fernandes, R.S.","Fernandes, R.S.","Brazil","Rio de Janeiro","Cabo Frio","Praia do Foguete, Próximo a Rua Valter Rolnan","-42.036389","-22.915278",NA,"Heliófila, Arbusto prostado; caule verde; flores com pecíolo verde, cálice verde e corola alva; comum no ambiente.; Restinga na vegetação psamófila reptante.",NA,"2014","08","25","67","2014","08","17","MBM425607","-42.036389","-22.915278",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-12-21 16:19:44-03","MBM","MBM","420799","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Mazziero, F.F.F.","Mazziero, F.F.F.; Bonin Junior, P.; Bonin Junior, P.","Brazil","Espírito Santo","Aracruz","Reserva Biológica de Comboios","-39.921944","-19.69",NA,"Suculenta crescendo no inteiror da restinga. Flores brancas.; Restinga herbácea e arbustiva",NA,"2019","02","01","4271","2019","01","31","MBM420799","-39.921944","-19.69","4","4","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-12-21 16:19:44-03","MBM","MBM","421201","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis","Lem.","Nardin, E.C.","Nardin, E.C.; Larocca, P.; Larocca, P.","Brazil","Espírito Santo","Linhares","Regência, ReBio Comboios","-39.830833","-19.652222",NA,"Em área de Restinga, arbusto de 60 cm. de altura com flores passadas e; Restinga herbácea e arbustiva",NA,"2019","02","28","105","2019","03","18","MBM421201","-39.830833","-19.652222","3","3","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-12-21 16:19:44-03","MBM","MBM","393801","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cereus","fernambucensis","Cereus fernambucensis fernambucensis","Lem.","Guedes, M.L.","Guedes, M.L.; Gomes, F.S.; Kelmo, F.; Gomes, F.S.; Kelmo, F.","Brazil","Bahia","Jandaíra","Dunas de São Francisco do Conde","-37.783333","-11.55",NA,"Arbustivo.; Restinga.",NA,"2013","12",NA,"20999","2013","07","20","MBM393801","-37.783333","-11.55",NA,NA,"Southern America","MBM393801","fernambucensis",NA,NA,NA,NA,NA,NA,NA
