"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","stateProvince","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"237","2008-05-27 22:02:00-03","MO","MOBOT","750323","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","H. Rainer (WU)","Elsa M. Zardini|et al.","1989","10","31","Paraguay",NA,"National Park Ybycui'í. Cerrado forest 5 kms North of Administration.","-56.8","-26.05",NA,NA,NA,NA,NA,NA,"Zardini 15434","South America",NA,NA,NA,NA,NA,"Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,"166","4"
"238","2011-06-09 17:35:00-03","MO","MOBOT","750902","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","G.E. Schatz (MO)","Elsa M. Zardini|Tulio Tillería","1993","11","18","Paraguay",NA,"Loreto - Paso Horqueta. 6 km north of Loreto. Cerrado scrub.","-57.18333","-23.21666",NA,NA,NA,NA,NA,NA,"Zardini 37380","South America",NA,NA,NA,NA,NA,"Concepción",NA,NA,NA,NA,NA,NA,NA,NA,"853","4"
"239","2008-05-27 22:02:00-03","MO","MOBOT","751557","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.",NA,"David R. Brunner","1985","11","16","Paraguay",NA,"Parque Nacional Cerro Cora. Cerrado vegetación al lado el camino entre la administración y el lugar de camping. Bosque bajo abierto sobre suelo arenoso.","-56.06666","-22.63333",NA,NA,"270.00000000",NA,NA,NA,"Brunner 1478","South America",NA,NA,NA,NA,NA,"Amambay",NA,NA,NA,NA,NA,NA,NA,NA,"85-27","2"
"240","2008-05-27 22:02:00-03","MO","MOBOT","752134","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","R.E. Spichiger (G)","Elsa M. Zardini|Leongino Guerrero","1993","2","10","Paraguay",NA,"National Park Ybycu'í. Northeastern area of park. Arroyo Corrientes. Cerrado scrub.","-56.76666","-26",NA,NA,NA,NA,NA,NA,"Zardini 34982","South America",NA,NA,NA,NA,NA,"Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,"804","4"
"241","2008-05-27 22:02:00-03","MO","MOBOT","755365","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","R. Spichiger (G)","Elsa M. Zardini|et al.","1988","12","21","Paraguay",NA,"Parque Nacional Ybycu'í. Campo cerrado en NE corner of the park on Arroyo Corrientes near Salto Mbocaruzú.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,"Zardini 8984","South America",NA,NA,NA,NA,NA,"Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,"88-139","4"
"242","2013-10-09 05:41:00-03","MO","MOBOT","755517","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","R. Spichiger (G)","Elsa M. Zardini|Ramón Velásquez","1989","3","18","Paraguay",NA,"National Park Ybycu'í. Campo cerrado 8 kms N of Administración.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,"Zardini 11650","South America",NA,NA,NA,NA,NA,"Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,"75","4"
"243","2008-05-27 22:02:00-03","MO","MOBOT","755557","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","R. Spichiger (G)","Elsa M. Zardini|R. Velázquez","1989","11","11","Paraguay",NA,"National Park Ybicu'í. Savanna. Northwestern of park.","-56.76666","-26.01666",NA,NA,NA,NA,NA,NA,"Zardini 15902","South America",NA,NA,NA,NA,NA,"Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,"178","4"
"244","2008-05-27 22:02:00-03","MO","MOBOT","755626","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","R.E. Spichiger (G)","Elsa M. Zardini|P. Aquino","1991","11","4","Paraguay",NA,"Pindoty. Cerrado Forest.","-57.51666","-25.61666",NA,NA,NA,NA,NA,NA,"Zardini 28477","South America",NA,NA,NA,NA,NA,"Central",NA,NA,NA,NA,NA,NA,NA,NA,"607","4"
"245","2008-05-27 22:02:00-03","MO","MOBOT","755742","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","W.J. Hahn (MO)","William J. Hahn|et al.","1983","3","23","Paraguay",NA,"Bella Vista, Ranch of Félix Ocariz. Disturbed forest and riparian vegetation along the Río Apa.","-56.5","-22.16666",NA,NA,NA,NA,NA,NA,"Hahn 1303","South America",NA,NA,NA,NA,NA,"Amambay",NA,NA,NA,NA,NA,NA,NA,NA,"83-24","2"
"246","2008-05-27 22:02:00-03","MO","MOBOT","755840","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","R.E. Spichiger (G)","Elsa M. Zardini|Tulio Tillería","1991","11","18","Paraguay",NA,"4 km SE of Emboscada on road to Nueva Colombia. Cerrado forest.","-57.23333","-25.15",NA,NA,NA,NA,NA,NA,"Zardini 28854","South America",NA,NA,NA,NA,NA,"Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,"618","4"
"247","2008-05-27 22:02:00-03","MO","MOBOT","755853","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","R. Spichiger (G)","Elsa M. Zardini|Rosa Degen","1987","12","16","Paraguay",NA,"Cerro Tobati. En el bosque.",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 4028","South America",NA,NA,NA,NA,NA,"Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,"87-87","5"
"248","2008-05-27 22:02:00-03","MO","MOBOT","755884","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","H. Rainer (WU)","Elsa M. Zardini|Tulio Tillería","1991","11","25","Paraguay",NA,"National Park Ybycu'i, NW corner of park along Arroyo Mina. Cerrado scrub.","-56.76666","-26.01666",NA,NA,NA,NA,NA,NA,"Zardini 28922","South America",NA,NA,NA,NA,NA,"Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,"621","5"
"249","2008-05-27 22:02:00-03","MO","MOBOT","755908","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","D. Brunner (MO)","Elsa M. Zardini|et al.","1988","1","7","Paraguay",NA,"Parque Nacional Cerro Corá. Cerrado en límite Oeste del Parque.",NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 4172","South America",NA,NA,NA,NA,NA,"Amambay",NA,NA,NA,NA,NA,NA,NA,NA,"88-6","2"
"250","2014-10-07 11:09:00-03","MO","MOBOT","755914","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","R. Spichiger (G)","Elsa M. Zardini|Constancio Velásquez","1989","1","27","Paraguay",NA,"Parque Nacional Ybycu'í. Cerrado on NW corner of the park.","-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,"Zardini 10388","South America",NA,NA,NA,NA,NA,"Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,"38","3"
"251","2008-05-27 22:02:00-03","MO","MOBOT","755926","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","R.E. Spichiger (G)","Elsa M. Zardini|P. Aquino","1991","11","25","Paraguay",NA,"National Park Ybycu'i, 5 km N of administration. Cerrado scrub.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,"Zardini 29014","South America",NA,NA,NA,NA,NA,"Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,"623","4"
"252","2008-05-27 22:02:00-03","MO","MOBOT","755950","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","R. Spichiger (G)","Elsa M. Zardini|A. Salina","1990","12","7","Paraguay",NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada, 1 km from the coast. Savanna.","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,"Zardini 24935","South America",NA,NA,NA,NA,NA,"Central",NA,NA,NA,NA,NA,NA,NA,NA,"499","8"
"253","2008-05-27 22:02:00-03","MO","MOBOT","756016","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","D. Brunner (MO)","Elsa M. Zardini","1988","12","14","Paraguay",NA,"Parque Nacional Ybycu'í. Campo cerrado 5 kms N of administration building on road to César Barrientos.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,"Zardini 8633","South America",NA,NA,NA,NA,NA,"Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,"88-130","4"
"254","2008-05-27 22:02:00-03","MO","MOBOT","756047","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","D. Brunner (MO)","Elsa M. Zardini","1988","12","14","Paraguay",NA,"Parque Nacional Ybycu'í. Campo cerrado 5 kms N of administration building on road to César Barrientos.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,"Zardini 8700","South America",NA,NA,NA,NA,NA,"Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,"88-130","4"
"255","2008-05-27 22:02:00-03","MO","MOBOT","763280","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","R.E. Spichiger (G)","Elsa M. Zardini|Leongino Guerrero","1992","3","12","Paraguay",NA,"National Park Ybycu'í. Northeastern area savanna and scrub.","-56.76666","-26.01666",NA,NA,NA,NA,NA,NA,"Zardini 31050","South America",NA,NA,NA,NA,NA,"Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,"663","4"
"256","2008-05-27 22:02:00-03","MO","MOBOT","935581","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","H. Rainer (WU)","Antony Jardim|R.C. Quevedo","1993","11","29","Bolivia","Velasco","Parque Nacional Noel Kempff Mercado. Las Torres. Pampa inundada con Panicum, Paspalum, Eleocharis, Carex, Annona, Himatanthus, Caperonia, Myrtaceae. Substrato aluvio reciente-fluviatil.","-60.81888","-13.65555",NA,NA,"200.00000000",NA,NA,NA,"Jardim 193","South America",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2008-05-27 22:02:00-03","MO","MOBOT","936123","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","H. Rainer (WU)","R.C. Quevedo|Timothy J. Killeen|Luzmila Arroyo P.|E. Gutiérrez|Antony Jardim","1993","11","22","Bolivia","Velasco","Parque Nacional Noel Kempff Mercado. Campamento La Torre; formaciones de pampas inundadas, islas de bosque, bosque alto de pie de monte y bosque seco semideciduo, el cual se distribuye en la pendiente de la meseta con afloramiento de roca, la vegetación baja de 8-10 m con algunas fajas o cejas de bosque alto y húmedo","-60.81805","-13.65555",NA,NA,"200.00000000",NA,NA,NA,"Quevedo Sopepí 2531","South America",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2013-02-13 05:33:00-02","MO","MOBOT","937845","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.",NA,"Bonifacio Mostacedo C.|Mario Saldias P.|René Guillén V.|E. Gutiérrez|Luzmila Arroyo P.","1993","11","3","Bolivia","Velasco","Parque Nacional Noel Kempff Mercado. Los Fierros, pampa La Toledo, parcela permanente cerrada.","-60.82361","-14.55",NA,NA,"250.00000000",NA,NA,NA,"Mostacedo C. 1030","South America",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2008-05-27 22:02:00-03","MO","MOBOT","941679","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.",NA,"Bonifacio Mostacedo C.|Luzmila Arroyo P.|S. Cabrera|H. Gonzáles|Juan Surubí","1994","5","12","Bolivia","Velasco","Parque Nacional Noel Kempff Mercado. Meseta de Caparuch, 1,5 km S de la pista. Vegetación cerrado alto, ecótono entre bosque alto y sabana arbolada (cerrado abierto). Con Duguetia furfuracea, Aristida riparia, Jacaranda sp. Suelo rojizo, arenoso.","-60.81277","-13.89861",NA,NA,"290.00000000",NA,NA,NA,"Mostacedo C. 1752","South America",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2013-01-28 05:13:00-02","MO","MOBOT","965262","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","H. Rainer (WU)","Timothy J. Killeen|René Guillén V.","1994","12","7","Bolivia","Velasco","Velasco, 10 Km al S de San Ignacio. Cerrado y matorral denso (Guapasal), con dose de 4 m, con emergentes a 12 m.","-60.9236111","-16.4394444",NA,NA,"400.00000000",NA,NA,NA,"Killeen 7290","South America",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"261","2012-03-22 10:17:00-03","MO","MOBOT","981291","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","W.D. Stevens","Nélida Soria","1993","6","26","Paraguay",NA,"Parque Nacional Cerro Corá, Límite con la Col. Lorito.",NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 6227","South America",NA,NA,NA,NA,NA,"Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"262","2012-03-22 10:26:00-03","MO","MOBOT","985758","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","W.D. Stevens","Nélida Soria","1992","11",NA,"Paraguay",NA,"Parque Nacional Cerro Corá, cerrado camino al Cerro Alambique.",NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 5699","South America",NA,NA,NA,NA,NA,"Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"263","2012-03-22 10:22:00-03","MO","MOBOT","985807","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","W.D. Stevens","Nélida Soria","1992","11",NA,"Paraguay",NA,"Parque Nacional Cerro Corá, Camino al Cerro Alambique.",NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 5563","South America",NA,NA,NA,NA,NA,"Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"264","2015-07-07 12:31:00-03","MO","MOBOT","1429338","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","H. Rainer (WU)","Elsa M. Zardini|Luciano Espinoza","2000","1","14","Paraguay",NA,"Estancia Arrecife.","-57.5188889","-22.1744445",NA,NA,NA,NA,NA,NA,"Zardini 53765","South America",NA,NA,NA,NA,NA,"Concepción",NA,NA,NA,NA,NA,NA,NA,NA,"1199","4"
"265","2008-05-27 22:02:00-03","MO","MOBOT","755715","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","R.E. Spichiger (G)","Elsa M. Zardini|P. Aquino","1991","11","18","Paraguay",NA,"5 km E of Río Salado basin on road to Emboscada. Cerrado forest.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,"Zardini 28730","South America",NA,NA,NA,NA,NA,"Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,"616","5"
"266","2008-05-27 22:02:00-03","MO","MOBOT","754305","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","H. Rainer (WU)","Timothy J. Killeen|K. Smith","1992","2","17","Bolivia","Gral. Ballivian","Pampa San Borja, 10 km sur-oeste de San Borja sobre la carretera hacia Yucumo. Savana inunda brevemente durante el año, formandose un mosaico con islas de matorral o bosque bajo. Suelos alluviales, con capa de arcilla, muy mal drenada. Muestras preservadas en alcohol.","-67.08333","-15",NA,NA,"350.00000000",NA,NA,NA,"Killeen 3660","South America",NA,NA,NA,NA,NA,"Beni",NA,NA,NA,NA,NA,NA,NA,NA,"34","2"
"267","2008-05-27 22:02:00-03","MO","MOBOT","1090825","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.","S. Leigh-Hunt","S. Leigh-Hunt|L. Mottram|N. Lorraine","1996","7","31","Bolivia","Mamore","San Joaquin, Vuelta Grande, edge of woodland cerrado and savanna cerrado adjoining forest island","-64.67138","-12.48638",NA,NA,"140.00000000",NA,NA,NA,"Leigh-Hunt 19","South America",NA,NA,NA,NA,NA,"Beni",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"268","2018-11-28 04:35:00-02","MO","MOBOT","1820415","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A. St.-Hil.",NA,"L. W. Chatrou|Michael D. Pirie|A. Saucedo","2001","11","5","Bolivia","Vaca Diez","Nazaret, 80 km SSW of Riberalta along road to La Paz","-66.25","-11.3666667",NA,NA,NA,NA,NA,NA,"Chatrou 377","South America",NA,NA,NA,NA,NA,"Beni",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"269","2020-08-31 09:11:56-03","INPA","INPA","153401","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.","Reiner, H","Ferreira, CAC","1987","03","31","Brasil","Costa Marques","Área militar do Forte Princípe da Beira, Área militar do Forte Princípe da Beira, próxima a margem direita do Rio Guaporé.","-64.45","-12.366667","-64.45","-12.366667",NA,NA,"INPA0153401","INPA0153401 INPA0153401_e INPA0153401_e1 INPA0153401_nd","8746","Southern America",NA,NA,NA,"Dicotyledon Magnoliids","Magnoliales","Rondônia","2014","01",NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-08-31 09:11:56-03","INPA","INPA","186019","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.","Pott, A; Pott, VJ","Cervi, AC","1993","12","08","Brasil",NA,"Corumbá Mato Grosso do Sul, Fazenda Sede Nhumirim, próximo a porteira da invernada 14",NA,NA,NA,NA,NA,NA,"INPA0186019","INPA0186019 INPA0186019_e","4216","Southern America",NA,NA,NA,"Dicotyledon Magnoliids","Magnoliales","Paraná","1993","12",NA,NA,NA,NA,NA,NA,NA,NA
"271","2021-01-10 20:48:42-03","INPA","INPA","186598","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.",NA,"Guarim Neto, G","1995","11","20","Brasil",NA,"Acarizal, Acarizal","-56.4","-15.1","-56.4","-15.1",NA,NA,"INPA0186598","INPA0186598 INPA0186598_e","1430","Southern America",NA,NA,NA,"Dicotyledon Magnoliids","Magnoliales","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-08-31 09:11:56-03","INPA","INPA","200186","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.","Rainer, H","Macêdo, M","1993","12","12","Brasil",NA,"Barra dos Bugres, MT-343, próximo ao Córrego Salobra, Porto Estrela.","-58.2","-14.2","-58.2","-14.2",NA,NA,"INPA0200186","INPA0200186 INPA0200186_e INPA0200186_nd","3537","Southern America",NA,NA,NA,"Dicotyledon Magnoliids","Magnoliales","Mato Grosso","2014","01",NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-08-31 09:11:56-03","INPA","INPA","204843","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.",NA,"Ratter, JA","1996","11","02","Brasil","Paranaíba","BR-158, 8 km W of Paranaíba on the road to São Pedro.","-51.333333","-19.333333","-51.333333","-19.333333",NA,NA,"INPA0204843","INPA0204843 INPA0204843_e","7594","Southern America",NA,NA,NA,"Dicotyledon Magnoliids","Magnoliales","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2021-01-10 20:48:42-03","INPA","INPA","83511","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.","Webber, AC","Maciel, AA","1978","12","28","Brasil","Poconé",NA,"-56.5","-16","-56.5","-16",NA,NA,"INPA0083511","INPA0083511 INPA0083511_e INPA0083511_e1","78-137","Southern America",NA,NA,NA,"Dicotyledon Magnoliids","Magnoliales","Mato Grosso","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-12-13 08:11:23-03","ICAUFMG","MCCA","1942","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.","IGLESIAS, D.T.","FONSECA, R.S.; SILVEIRA, J.E.; SILVA, D.D.","2017","02","01","Brasil","Bonito de Minas",NA,"-44.7543983459473","-15.3233003616333",NA,NA,NA,NA,"MCCA02000","MCCA02000 MCCA02000_01","1204",NA,NA,NA,"Área degradada em regeneração.",NA,NA,"Minas Gerais","2018","03","01","95199","auto",NA,NA,NA,NA,NA
"276","2020-06-15 15:28:20-03","UNESP-RC","HRCB","54784","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.",NA,"Morais, F.F.","2009","12","19","Brasil","Cáceres","Fazenda São Domingos",NA,"-4.016167","81º91'63.2W","03º60'58,2S",NA,NA,NA,NA,"259",NA,NA,NA,"Presença de frutos predados.",NA,NA,"Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-06-15 15:28:20-03","UNESP-RC","HRCB","47786","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica",NA,"Salis,S.","Christianini, A.V.","2002","12","15","Brasil","Aquidauana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"283",NA,NA,NA,"Arbusto, 2m alt., folhas simples, alternas, pilosa, com botões e flores abertas, sépalas e pétalas verdes",NA,NA,"Mato Grosso","2004","05",NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-06-15 15:28:20-03","UNESP-RC","HRCB","58160","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.",NA,"Morais, F.F.","2010","09","27","Brasil","Cáceres","BR 070, Fazenda São Domingos, Fronteira Brasil/ Bolívia","-58.306194","-16.352472","58º18'22.3W","16º21'8,9S",NA,NA,NA,NA,"368",NA,NA,NA,"Arbusto com 1,7 m.",NA,NA,"Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-06-15 15:28:20-03","UNESP-RC","HRCB","4677","PreservedSpecimen","Plantae","Annonaceae","Annona","dioica","Annona dioica","St-Hil.","Cesar, O.","Cesar, O.","1984","10","22","Brasil","Selviria",NA,"-51.4188995361328","-20.3672008514404",NA,NA,NA,NA,NA,NA,"293",NA,NA,NA,"Arbusto esgalhado até 1,3m, flor amarela",NA,NA,"Mato Grosso do Sul","1984","10",NA,"74358","auto",NA,NA,NA,NA,NA
"280","2019-05-23 11:07:30-03","UFLA","ESAL","4066","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.","D. A. C.","Carvalho, DA",NA,NA,NA,"Brasil","Rosário","Rosário",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"arbusto; 1.3; ;; cerrado",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2019-05-23 11:07:30-03","UFLA","ESAL","15247","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.","Valéria E. Gomes R.","Rodrigues, VEG",NA,NA,NA,"Brasil","Lavras",NA,"-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"s.n.",NA,NA,NA,"arbusto; 1,20; ;; cerrado",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-05-23 11:07:30-03","UFLA","ESAL","2211","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.",NA,"Vera Lúcia Perez",NA,NA,NA,"Brasil","Lavras","ESAL","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"s.n.",NA,NA,NA,"arbusto; 5.0; ;; cerrado",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-05-23 11:07:30-03","UFLA","ESAL","23941","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.","Massensini, Jr A","Mansanares, ME; Campos, CF; Lasmar, CJ; Pe","2011","11","19","Brasil","Itutinga","Ponto 17 - Afloramento próximo a estrada de terra para Carrancas","-44.6925","-21.352222","-44.6925","-21.352222",NA,NA,NA,NA,"2558",NA,NA,NA,"Projeto CSBC; Crescendo em solo arenoso. Arbusto com 50 cm. Flores com corola esverdeada.",NA,NA,"Minas Gerais","2016","07","12",NA,NA,NA,NA,NA,NA,NA
"284","2019-05-23 11:07:30-03","UFLA","ESAL","23942","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.",NA,"Mansanares, ME; Campos, CF; Lasmar, CJ; Pe","2011","11","19","Brasil","Itutinga","Ponto 17 - Afloramento próximo a estrada de terra para Carrancas","-44.6925","-21.352222","-44.6925","-21.352222",NA,NA,NA,NA,"2554",NA,NA,NA,"Projeto CSBC; Crescendo em afloramento, solo arenoso. Subarbusto com 50 cm. Flores com corola verde.",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-11-09 10:36:20-03","UFLA","ESAL","29886","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.",NA,"Mansanares, ME; Pifano, DS; Campos, CCF;","2010","04","30","Brasil","Lavras","Serra do Farias","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"1052",NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-05-23 11:07:30-03","UFLA","ESAL","3040","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.","Ary","Carvalho, DA",NA,NA,NA,"Brasil","Lavras","Campus da ESAL","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"s.n.",NA,NA,NA,"arbusto; 1.5; ;; cerrado",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-08-20 12:04:40-03","UFLA","ESAL","31554","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.","Arruda, I A C","Arruda, I A C; Martins, C P V; Biondi, M; Ribeiro, W S; Caproni, L","2016","01","30","Brasil","Itutinga","Serra da Chapada","-44.731028","-21.289083","-44.731028","-21.289083","945","945",NA,NA,"456",NA,NA,NA,"Arvoreta, 3m, fruto verde.; Cerrado Rupestre c/ solo arenoso.",NA,NA,"Minas Gerais","2016","12",NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-05-23 11:07:30-03","UFLA","ESAL","3354","S","Plantae","Annonaceae","Annona","dioica","Annona dioica","A.St.-Hil.",NA,"Márcio B. Gomide; et al.",NA,NA,NA,"Brasil","Lavras","ESAL","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"s.n.",NA,NA,NA,"árvore; ; amarelada;; cerrado",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
