"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"389","2020-09-12 05:00:02-03","US","US","3236435","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","M. Rimachi Y.","8889","1988","9","27","South America - Neotropics","Peru",NA,NA,NA,"US01220242",NA,"Malvales","(L.) Gaertn.",NA,"Loreto","Dtto. Indiana. Río Amazonas; comunidad de Pucallpa, approx. 2 horas de Iquitos, cerca a Musho Cocha, en terreno bajo, inundable, arcilloso.",NA,NA,NA,"95",NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"390","2020-09-12 05:00:02-03","US","US","1350699","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","E. P. Killip & A. C. Smith","14726","1926","11","26","South America - Neotropics","Colombia",NA,NA,NA,"US01220218",NA,"Malvales","(L.) Gaertn.",NA,"Magdalena","Gamarra. Riverside.",NA,NA,"US01220218_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"391","2020-09-12 05:00:02-03","US","US","1901082","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","E. L. Little Jr.","6614","1943","6","17","South America - Neotropics","Ecuador",NA,NA,NA,"US01220239",NA,"Malvales","(L.) Gaertn.",NA,"El Oro","At Piedras, circle walk of 20 kilometers South and East.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"392","2020-09-12 05:00:02-03","US","US","704023","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","Herbert H. Smith","1887","1898",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,"US01220222",NA,"Malvales","(L.) Gaertn.",NA,"Magdalena","Santa Marta",NA,NA,"US01220222_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"393","2020-09-12 05:00:02-03","US","US","531111","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","H. F. Pittier","919","1905","12",NA,"South America - Neotropics","Colombia",NA,NA,NA,"US01220219",NA,"Malvales","(L.) Gaertn.",NA,"Valle del Cauca","La Manuelita, near Palmira, eastern side of Cauca Valley",NA,NA,NA,"1100","1302","Palmira",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"394","2020-09-12 05:00:02-03","US","US","1833301","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","J. Cuatrecasas & R. D. Metcalf","30037","1942","2","17","South America - Neotropics","Colombia",NA,NA,NA,"US01220226",NA,"Malvales","(L.) Gaertn.",NA,"Antioquia","Banks of the Rio Cauca at Puerto Valdivia",NA,NA,NA,"240","260",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"395","2020-09-12 05:00:02-03","US","US","1616648","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","B. J. Pickel","3682","1934","9","20","South America - Neotropics","Brazil",NA,NA,NA,"US01220245",NA,"Malvales","(L.) Gaertn.",NA,"Pernambuco","Tapera, Pernambuco. Cult.",NA,NA,"US01220245_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"396","2020-09-12 05:00:02-03","US","US","2568528","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","A. H. Alston","7964","1939","4","11","South America - Neotropics","Colombia",NA,NA,NA,"US01220229",NA,"Malvales","(L.) Gaertn.",NA,"Cauca","El Valle, between Piendamor [= Piendamo? ] and Popayan.",NA,NA,NA,"1700",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"397","2020-09-12 05:00:02-03","US","US","1691142","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","B. A. Krukoff","5648","1933","8","25","South America - Neotropics","Brazil",NA,NA,NA,"US01220243",NA,"Malvales","(L.) Gaertn.",NA,"Acre","Brazilian Amazonia, Basin of Rio Purus, near mouth of Rio Macauhan (tributary of Rio Yaco), on terra firma.","-69","-9.33","US01220243_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"398","2020-09-12 05:00:02-03","US","US","2747592","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","J. Walker","258","1966","1","14","South America - Neotropics","Colombia",NA,NA,NA,"US01220223",NA,"Malvales","(L.) Gaertn.",NA,"Tolima","Tolima-Cundinamarca border: El Boqueron, road to Melgar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"399","2020-09-12 05:00:02-03","US","US","1708779","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","O. Haught","3958","1944","6","19","South America - Neotropics","Colombia",NA,NA,NA,"US01220225",NA,"Malvales","(L.) Gaertn.",NA,"Magdalena","La Paz, Dept. Magdalena.",NA,NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"400","2020-09-02 16:32:28-03","Cenargen","CEN","49073","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Leila de Paula Almeida - Pau Brasil","146","2002","08","07",NA,"Brasil","Exsicatas",NA,"Cálice verde, corola bege, antera amarela e filamentos brancos. Doação do Banco Genético do Pau Brasil (registro: 1279) - Coleção de Referência. EMBRAPA, CEPLAC e VERACEL.","CEN00049073",NA,NA,"(L.) Gaertn.","J. G. de Carvalho-Sobrinho","BA","Estação Pau Brasil - CEPLAC, próximo ao viveiro.","-39.181666","-16.387222","CEN00049073","80","80","PORTO SEGURO",NA,NA,"2011","05",NA,"-39.181666","-16.387222",NA,NA,NA,NA,"3",NA
"401","2019-11-13 11:24:45-03","USP","SPF","184194","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Ferreira, MC","1295","2002","05","07",NA,"Brasil",NA,NA,NA,"SPF00184194",NA,NA,"(L.) Gaertn.","Yoshikawa, VN","Bahia",NA,"-41.918611","-11.2425",NA,NA,NA,"Irecê",NA,NA,"2018","10",NA,"-41.918611","-11.2425",NA,NA,NA,NA,NA,NA
"402","2019-11-13 11:24:45-03","USP","SPF","171442","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Sant'Ana, SC","664","1998","08","18",NA,"Brasil",NA,NA,NA,"SPF00171442",NA,NA,"(L.) Gaertn.","Oliveira, FJ","Bahia",NA,"-39.0494003295898","-14.7889003753662",NA,NA,NA,"Ilhéus","61245","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2019-10-07 09:33:10-03","UEFS","HUEFS","222730","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Silvia, M.D.S.","26","2011","09","22",NA,"Brasil",NA,NA,NA,"HUEFS0222730","Angiospermae","Malvales","(L.) Gaertn.",NA,"Amazonas","Passeio do Mindu.","-60.012222","-3.090278","HUEFS0222730",NA,NA,"Manaus",NA,NA,NA,NA,NA,"60W0'44''","3S5'25''","Rosanae",NA,NA,NA,NA,NA
"404","2019-10-07 09:33:10-03","UEFS","HUEFS","222702","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Lewis, G.P.","1591","1987","03","30",NA,"Brasil",NA,NA,NA,"HUEFS0222702","Angiospermae","Malvales","(L.) Gaertn.",NA,"Roraima","Ilha de Maracá, SEMA Estação.","-61.833333","3.583333","HUEFS0222702",NA,NA,"Alto Alegre",NA,NA,NA,NA,NA,"61W50'","3N35'","Rosanae",NA,NA,NA,NA,NA
"405","2019-12-19 09:42:22-03","UEFS","HUEFS","167943","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Soares, E.A.","1321","2001","06","20",NA,"Brasil",NA,NA,"Mata ciliar.","HUEFS0167943","Angiospermae","Malvales",NA,NA,"Tocantins","Margem esquerda do Rio Tocantins, acima da Carreira Comprida.","-48.671111","-11.306111","HUEFS0167943",NA,NA,"Porto Nacional",NA,NA,NA,NA,NA,"48W40'16''","11S18'22''","Rosanae",NA,NA,NA,NA,NA
"406","2019-10-07 09:33:10-03","UEFS","HUEFS","122436","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Santos, R.M.","1499","2007","06","22",NA,"Brasil",NA,NA,"Caatinga arbórea.","HUEFS0122436","Angiospermae","Malvales","(L.) Gaertn.","L.P.de Queiroz & R.M.Santos","Piauí","Parque Nacional da Serra das Confusões.","-43.275556","-9.264444","HUEFS0122436","530","530","Caracol",NA,NA,"2007","09",NA,"43W16'32''","9S15'52''","Rosanae",NA,NA,NA,NA,NA
"407","2019-10-07 09:33:10-03","UEFS","HUEFS","174808","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Carvalho-Sobrinho, J.G.de","3127","2011","07","09",NA,"Brasil",NA,NA,"Área antropizada","HUEFS0174808","Angiospermae","Malvales","(L.) Gaertn.",NA,"Bahia","distrito de Salobrin faz. Perseverança, ca. 9km de Itabuna na BR-415, lado direito no sentido Itabuna-Ilhéus.","-39.182778","-14.794722","HUEFS0174808","25","25","Ilhéus",NA,NA,NA,NA,NA,"39W10'58''","14S47'41''","Rosanae",NA,NA,NA,NA,NA
"408","2019-10-07 09:33:10-03","UEFS","HUEFS","231861","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Queiroz, L.P.de","16527","2017","07","12",NA,"México",NA,NA,"Floresta Estacional Sazonalmente Seca","HUEFS0231861","Angiospermae","Malvales","(L.) Gaertn.",NA,"Yucatán","Zona Arqueológica de Uxmal","-89.806111","20.359167","HUEFS0231861","58","58","Uxmal",NA,NA,NA,NA,NA,"89W48'22''","20N21'33''","Rosanae",NA,NA,NA,NA,NA
"409","2019-10-07 09:33:10-03","UEFS","HUEFS","24283","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Mattos-Silva, L.A.","3445","1996","07","15",NA,"Brasil",NA,NA,NA,"HUEFS0024283","Angiospermae","Malvales","(L.) Gaertn.","R.M.Harley","Bahia",NA,"-39.166667","-14.8","HUEFS0024283","40","40","Ilhéus",NA,NA,"1998","08",NA,"39W10'","14S48'","Rosanae",NA,NA,NA,NA,NA
"410","2019-10-07 09:33:10-03","UEFS","HUEFS","229909","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Mota, A.C.","406","2011","07","08",NA,"Brasil",NA,NA,NA,"HUEFS0229909","Angiospermae","Malvales","(L.) Gaertn.",NA,"Baha","Lagoa do Abaeté, área urbanizada, sobre solo arenoso, árvore aprox. 12 m alt.","-39.038056","-14.385278",NA,NA,NA,"Salvador",NA,NA,NA,NA,NA,"39W2'17''","14S23'7''","Rosanae",NA,NA,NA,NA,NA
"411","2019-10-07 09:33:10-03","UEFS","HUEFS","69142","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Carvalho-Sobrinho, J.G.de","116","2002","08","12",NA,"Brasil",NA,NA,NA,"HUEFS0069142","Angiospermae","Malvales","(L.) Gaertn.",NA,"Bahia","Campus da UEFS, área do MT 3 e entre os módulos IV e V.","-38.966667","-12.25","HUEFS0069142",NA,NA,"Feira de Santana",NA,NA,NA,NA,NA,"38W58'","12S15'","Rosanae",NA,NA,NA,NA,NA
"412","2019-10-07 09:33:10-03","UEFS","HUEFS","6157","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Queiroz, L.P.de","413","1982","07","20",NA,"Brasil",NA,NA,NA,"HUEFS0006157","Angiospermae","Malvales","(L.) Gaertn.",NA,"Bahia","Dique do Tororó.","-38.966667","-12.25","HUEFS0006157",NA,NA,"Salvador",NA,NA,NA,NA,NA,"38W58'","12S15'","Rosanae",NA,NA,NA,NA,NA
"413","2019-10-07 09:33:10-03","UEFS","HUEFS","6158","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Queiroz, L.P.de","412","1982","07","13",NA,"Brasil",NA,NA,NA,"HUEFS0006158","Angiospermae","Malvales","(L.) Gaertn.",NA,"Bahia","Dique do Tororó.","-38.966667","-12.25","HUEFS0006158",NA,NA,"Salvador",NA,NA,NA,NA,NA,"38W58'","12S15'","Rosanae",NA,NA,NA,NA,NA
"414","2019-10-07 09:33:10-03","UEFS","HUEFS","51341","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Sant'Ana, S.C.","664","1998","08","18",NA,"Brasil",NA,NA,"Mata Higrófila Sul Baiana.","HUEFS0051341","Angiospermae","Malvales","(L.) Gaertn.",NA,"Bahia","BR 415, ca. 17 km no trecho Ilhéus/Itabuna, próximo ao distrito de Salobrinho.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"Ilhéus","61245","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"415","2019-10-07 09:33:10-03","UEFS","HUEFS","39383","PreservedSpecimen","Plantae","Malvaceae","Ceiba","pentandra","Ceiba pentandra","Sant'Ana, S.C.","664","1998","08","18",NA,"Brasil",NA,NA,"Região de mata higrófila sul baiana.","HUEFS0039383","Angiospermae","Malvales","(L.) Gaertn.",NA,"Bahia","BR-415, ca. 17 Km no trecho Ilhéus/Itabuna, próximo ao distrito de Salobrinho.","-39.0494003295898","-14.7889003753662","HUEFS0039383",NA,NA,"Ilhéus","61245","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"416","2018-03-24 11:06:08-03","F","FMNH-SEEDPLANTS","V0410143F","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","A. H. Gentry","27268","1979","10","28","South America","Peru",NA,NA,NA,"V0410143F","Spermatophyta",NA,NA,"RRC ID Flag","Madre de Dios",NA,"-70.25","-12","V0410143F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"27268",NA,NA
"417","2015-03-06 21:19:31-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","J. Cuatrecasas","15266",NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"418","2015-03-06 21:19:32-03","F","FMNH-SEEDPLANTS","V0088287F","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","J. G. Graham","2597","2003","4","8","South America","Peru",NA,NA,NA,"V0088287F","Spermatophyta",NA,NA,"W. S. Alverson","Ucayali","Dist. Calleria, Cuenca del Rio Utiquinia. Quebrada Espjoyacu, afluente de la quebrada Manuela.","-73.8936","-7.9444","V0088287F_01 V0088287F_02","300",NA,"Coronel Portillo",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"419","2019-06-11 12:44:10-03","F","FMNH-SEEDPLANTS","V0410136F","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","R. B. Foster","6848","1979","7","30","South America","Peru",NA,NA,NA,"V0410136F","Spermatophyta",NA,NA,"RRC ID Flag","Madre de Dios",NA,"-70.25","-12","V0410136F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"6848",NA,NA
"420","2019-06-11 12:36:39-03","F","FMNH-SEEDPLANTS","V0410137F","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","R. B. Foster","5458","1980","9","30","South America","Peru",NA,NA,NA,"V0410137F","Spermatophyta",NA,NA,"RRC ID Flag","Madre de Dios",NA,"-70.25","-12","V0410137F_01 V0410137F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"5458",NA,NA
"421","2018-03-24 11:05:41-03","F","FMNH-SEEDPLANTS","V0410144F","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","R. B. Foster","5798","1980","11","20","South America","Peru",NA,NA,NA,"V0410144F","Spermatophyta",NA,NA,"RRC ID Flag","Madre de Dios",NA,"-70.25","-12","V0410144F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"5798",NA,NA
"422","2018-03-24 11:05:59-03","F","FMNH-SEEDPLANTS","V0410140F","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","S. G. Beck","16473","1988","5","24","South America","Bolivia",NA,NA,NA,"V0410140F","Spermatophyta",NA,NA,"RRC ID Flag","Beni",NA,"-65.5","-14","V0410140F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"16473",NA,NA
"423","2019-01-25 15:42:26-02","IAC","IAC","1000","S","Plantae","Malvaceae-9.Bombacoideae","Ceiba","pentandra","Ceiba pentandra","J. Santoro","s/nº","1937","09","21",NA,"Brasil",NA,NA,"Nome popular: ceiba-lisa, suma-uma, sumaúma-comum, sumaúma-de-terra-firme (Amazonas)",NA,NA,NA,"(L.) Gaertn.","F.C. Hoehne","São Paulo","IAC, Fazenda Santa Elisa","-47.077171","-22.870251",NA,NA,NA,"Campinas",NA,NA,"1938","01","18","-47.077171","-22.870251",NA,NA,NA,NA,NA,NA
"424","2020-11-23 11:38:46-03","IAC","IAC","23266","S","Plantae","Malvaceae-9.Bombacoideae","Ceiba","pentandra","Ceiba pentandra","A. Rocha","s/nº","1976","07","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.","P.L.G. Abramides","Bahia",NA,"-39.3747","-11.2558",NA,NA,NA,"Santaluz",NA,NA,"1976","07","07","-39.3747","-11.2558",NA,NA,NA,NA,NA,NA
"425","2020-07-23 12:00:17-03","CEPLAC","CEPEC","45665","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","F. S. Santos","743","1987","12","08",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Paineira",NA,NA,NA,NA,"J. B. C.-Sobrinho","Bahia","Area da Estação Ecologica do Pau-brasil (ESPAB), Arboreto quadra no. 99.","-39.133333","-16.383333",NA,NA,NA,"SANTA CRUZ CABRÁLIA",NA,NA,NA,NA,NA,"39W8'","16S23'",NA,NA,"30/04/2004",NA,NA,NA
"426","2020-07-23 12:00:17-03","CEPLAC","CEPEC","70772","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","L. A. Mattos-Silva","3445","1996","07","15",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Barrigua-de-espinho, Paineira-rosa",NA,NA,NA,NA,"J. G. de C.-Sobrinho","Bahia","Campus da UESC, prox. a Torre Central.","-39.166667","-14.8",NA,NA,NA,"ILHÉUS",NA,NA,NA,NA,NA,"39W10'","14S48'",NA,NA,"05/07/2011",NA,NA,NA
"427","2020-07-23 12:00:17-03","CEPLAC","CEPEC","94580","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","J. G. de C.-Sobrinho","116","2002","06","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"J. G. de C.-Sobrinho","Bahia","Campus da UEFS, área do MT 3 e entre os módulos IV e V.","-38.966667","-12.25",NA,NA,NA,"FEIRA DE SANTANA",NA,NA,NA,NA,NA,"38W58'","12S15'",NA,NA,"30/12/2002",NA,NA,NA
"428","2020-07-23 12:00:17-03","CEPLAC","CEPEC","79564","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","S. C. de Sant'Ana","664","1998","08","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"F. J. de Oliveira","Bahia","BR-415. Ca. 17Km no trecho Ilhéus/Itabuna, prox. ao Salobrinho.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"ILHÉUS","61245","auto",NA,NA,NA,NA,NA,NA,NA,"05/10/1998",NA,NA,NA
"429","2020-07-23 12:00:17-03","CEPLAC","CEPEC","38787","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","L. A. Mattos-Silva","2079","1986","05","02",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Barriguda-de-espinho, Paineira-rosa",NA,NA,NA,NA,"J. G. Jardim","Bahia","Campus da UESC, prox. torre Administrativa.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"ILHÉUS","61245","auto",NA,NA,NA,"0W0'0","0S0'0",NA,NA,"30/12/1986",NA,NA,NA
"430","2020-07-23 12:00:17-03","CEPLAC","CEPEC","1091","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","R. P. Belém","1363","1965","07","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"J. Semir","Bahia","Margem do Rio Cachoeira.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"ILHÉUS","61245","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1986",NA,NA,NA
"431","2020-07-23 12:00:17-03","CEPLAC","CEPEC","60588","PreservedSpecimen","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","R. D. da Costa",NA,"1961","11","21",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Castanha-do-para, Barriguda, Paineira",NA,NA,NA,NA,"R. D. da Costa","Bahia","Bairro Campo Grande.","-38.510799407959","-12.9710998535156",NA,NA,NA,"SALVADOR","26018","auto",NA,NA,NA,NA,NA,NA,NA,"15/07/1969",NA,NA,NA
"432","2009-11-26 13:47:57-02","INPA","INPAW","8640","S","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","TFCV","0029",NA,NA,NA,NA,"M&#233;xico",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2009-11-26 13:47:57-02","INPA","INPAW","6734","S","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","Nilson","365","1975","10","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.",NA,"Par&#225;",NA,"-54.7083","-2.44306",NA,NA,NA,"Santar&#233;m","205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2009-11-26 13:47:57-02","INPA","INPAW","7907","S","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","Pierre, D.","454","1981","11","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.",NA,"Par&#225;",NA,"-49.6725","-3.76611",NA,NA,NA,"Tucuru&#237;","59618","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2009-11-26 13:47:57-02","INPA","INPAW","1909","S","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","Rodrigues, W.A.",NA,"1963","06","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.",NA,"Amazonas",NA,"-60.3692","-3.76806",NA,NA,NA,"Careiro","91135","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2009-11-26 13:47:57-02","INPA","INPAW","6733","S","Plantae","Bombacaceae","Ceiba","pentandra","Ceiba pentandra","Barbosa, M.","528","1975","12","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(L.) Gaertn.",NA,"Par&#225;",NA,"-54.7083","-2.44306",NA,NA,NA,"Santar&#233;m","205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-09-22 13:48:54-03","USP","SPFW","2108","PreservedSpecimen","Plantae","Malvaceae Bombacoideae","Ceiba","pentandra","Ceiba pentandra","Colecta","5145","1985",NA,NA,NA,"Nicaragua",NA,NA,"Coleção de 50 Madeiras da Nicaragua",NA,NA,NA,"(L.) Gaertn.",NA,"Momotombo",NA,NA,NA,NA,NA,NA,"Chontales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2020-09-22 13:48:54-03","USP","SPFW","3879","PreservedSpecimen","Plantae","Malvaceae Bombacoideae","Ceiba","pentandra","Ceiba pentandra","Nunes, I.N. Oliveira, D.B.","92","2003","01","30",NA,"Brasil",NA,NA,"mais informações na pasta Resex",NA,NA,NA,"(L.) Gaertn.","IPT","Rondônia","Reserva Extrativista Estadual Rio Cautário","-64.1415","-11.952",NA,NA,NA,"Costa Marques",NA,NA,NA,NA,NA,"64º08'29,4''W","11º57'07,2''S",NA,NA,NA,NA,NA,NA
"439","2020-09-22 13:48:54-03","USP","SPFW","3880","PreservedSpecimen","Plantae","Malvaceae Bombacoideae","Ceiba","pentandra","Ceiba pentandra","Nunes, I.N. Oliveira, D.B.","188","2003","05","30",NA,"Brasil",NA,NA,"mais informações na pasta Resex",NA,NA,NA,"(L.) Gaertn.","IPT","Rondônia","Reserva Extrativista Estadual Rio Cautário","-64.088056","-11.950139",NA,NA,NA,"Costa Marques",NA,NA,NA,NA,NA,"64º05'17''W","11º57'00,5''S",NA,NA,NA,NA,NA,NA
"440","2020-09-18 09:32:48-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Myristicace","Ceiba","pentandra","Ceiba pentandra","Daly, DC","7899",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,"Magnoliales","(Schott) Engl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-09-18 09:32:48-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Myristicace","Ceiba","pentandra","Ceiba pentandra","Daly, DC","8940",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"Magnoliales","(Schott) Engl.",NA,"Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2020-09-18 09:32:48-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Myristicace","Ceiba","pentandra","Ceiba pentandra","Maas, PJM","9048",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"Magnoliales","(Schott) Engl.",NA,"Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
