"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","recordNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","infraspecificEpithet","typeStatus","fieldNumber","individualCount","relatedCatalogItem","sex"
"591","2019-11-01 15:07:03-03","UnB","UB","43163","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Furlan, A",NA,"Argent, GCG","1967","10","02","Brasil","Mato Grosso",NA,"Base Camp","-51.766667","-12.816667","-51.766667","-12.816667",NA,NA,NA,"Southern America",NA,NA,"6597","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2019-11-01 15:07:03-03","UnB","UB","43162","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Furlan, A",NA,"Harley, RM",NA,NA,NA,"Brasil","Mato Grosso",NA,"Base Camp","-51.766667","-12.816667","-51.766667","-12.816667",NA,NA,NA,"Southern America",NA,NA,"10003","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2019-11-01 15:07:03-03","UnB","UB","43161","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Furlan, A",NA,"Harley, RM","1968","09","16","Brasil","Mato Grosso",NA,"Base Camp","-51.766667","-12.816667","-51.766667","-12.816667",NA,NA,NA,"Southern America",NA,NA,"10068","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2019-11-01 15:07:03-03","UnB","UB","43242","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Walter, BMT",NA,"Walter, BMT","1994","11",NA,"Brasil","Distrito Federal","Brasília","Fazenda Água Limpa","-47.916667","-15.95","-47.916667","-15.95",NA,NA,NA,"Southern America",NA,NA,"2290","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2019-11-01 15:07:03-03","UnB","UB","43247","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Proença, CEB",NA,"Kirkbride Junior, JH","1983","10","11","Brasil","Distrito Federal","Brasília","Córrego Fazendinha","-47.716667","-15.766667","-47.716667","-15.766667",NA,NA,NA,"Southern America",NA,NA,"5411","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2019-11-01 15:07:01-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Oliveira, CT","2018","Viana, G","2017","10","27","Brasil","Piauí","Eliseu Martins",NA,"-43.560008","-8.459997","-43.560008","-8.459997","Conglomerado PI-436. Subunidade 1. Subparcela 1. Indivíduo 8. F6; Árvore com 3m de altura e DAP: 6,3cm. Casca preta, fina e áspera, internamentet verde; Caatinga, solo arenoso","UB0126092","UB0126092","Southern America",NA,NA,"IFN-4361571.1","Dicotyledoneae",NA,NA,NA,NA,NA,"10","02",NA,NA,NA,NA,NA,NA,NA
"597","2019-11-01 15:07:03-03","UnB","UB","185110","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Furlan, A","1995","Eiten, G","1961","11","29","Brasil","São Paulo","São Carlos","5km SE of center of city of São Carlos. 100m west of main highway.","-47.85","-22.5","-47.85","-22.5","Shurb 2 1/2m tall, with 2 trunks of 5 cm. diam. Ripe fruit in clusters. Fruit prolate-spheroidal with truncate ends, 6-8mm diam & 8-9mm long, eggplant purple.; Thick shrubby cerrado (shrubs & small trees to 4m tall, erowns touching).",NA,NA,"Southern America",NA,NA,"3383","Dicotyledoneae",NA,"800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2019-11-01 15:07:03-03","UnB","UB","43233","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Furlan, A",NA,"Cobra, L","1963","09",NA,"Brasil","Distrito Federal","Brasília","Asa Norte","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"Southern America",NA,NA,"186","Dicotyledoneae",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2019-11-01 15:07:03-03","UnB","UB","43246","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Incógnito",NA,"Oldenburger, FHF","1975",NA,NA,"Brasil","Distrito Federal","Brasília","Campus da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"Southern America",NA,NA,"1557","Dicotyledoneae",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2019-11-01 15:07:03-03","UnB","UB","43288","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Furlan, A","1984","Ratter, JA","1976","09","19","Brasil","Distrito Federal","Brasília","Close to Escola Fazendária, c. 11 Km SE of the Brasília TV tower","-47.9296989440918","-15.7797002792358",NA,NA,"Twiggy shrubs, 1 m tall. Flowers green with white laciniate stigma; In dense cerrado",NA,NA,"Southern America",NA,NA,"3614","Dicotyledoneae",NA,NA,NA,"70570","auto","05","09",NA,NA,NA,NA,NA,NA,NA
"601","2019-11-01 15:07:03-03","UnB","UB","43245","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Furlan, A",NA,"Ratter, JA","1976","08","09","Brasil","Distrito Federal","Brasília","Escola Fazendária","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"Southern America",NA,NA,"3424","Dicotyledoneae",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2019-11-01 15:07:03-03","UnB","UB","43248","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Furlan, A",NA,"Proença, CEB","1984",NA,NA,"Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"Southern America",NA,NA,"406","Dicotyledoneae",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2019-11-01 15:07:03-03","UnB","UB","153326","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Proença, CEB","2007","Zanatta, MRV; Kutschenko, DC","2007","10","07","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília. Parcela de amostragem do projeto de metrado da Danielle Kutschenko. Localizada mais para o final da pista de cooper. &nf;Coleta realizada entre os transectos 1 e 2.","-47.9296989440918","-15.7797002792358",NA,NA,"Foto M.R.V. Zanatta; Arbusto 1,5m. Flor verde. Flores verdes, pequenas.; Cerrado denso",NA,NA,"Southern America",NA,NA,"133","Dicotyledoneae",NA,NA,NA,"70570","auto","10","07",NA,NA,NA,NA,NA,NA,NA
"604","2019-11-01 15:07:03-03","UnB","UB","75120","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Equipe Terracap",NA,"Equipe Terracap","2007","08","16","Brasil","Distrito Federal","Brasília","Setor Noroeste","-47.9296989440918","-15.7797002792358",NA,NA,"Árvore; Cerrado antropizado. Solo: Latossolo.",NA,NA,"Southern America",NA,NA,"Parcela 12s.n.","Dicotyledoneae",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2019-11-01 15:07:03-03","UnB","UB","175545","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Furlan, A","1995","Pereira, BAS; Alvarenga, D","1994","10","06","Brasil","Minas Gerais","Unaí","Lado esquerdo do trevo Unaí/ Bonfinópolis/ Garapuava. Km 55 da rodovia MG-202","-46.9061012268066","-16.3575000762939",NA,NA,"Árvore ca. 5m altura. Flores verde/avermelhadas; Cerrado. Solo cinza, arenoso.",NA,NA,"Southern America",NA,NA,"2663","Dicotyledoneae",NA,NA,NA,"97926","auto","02",NA,NA,NA,NA,NA,NA,NA,NA
"606","2019-11-01 15:07:01-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Figueira, M","2018","Neto, O","2017","12","09","Brasil","Bahia","Formosa do Rio Preto",NA,"-44.639722","-11.16","-44.639722","-11.16","Conglomerado BA-400. Subunidade 1. Subparcela 1. Indivíduo 7-RN. F8; Arbusto, altura 2,0m. Base reta; Solo arenoso, mata secundária","UB0124619","UB0124619","Southern America",NA,NA,"IFN-4008661.1","Dicotyledoneae",NA,NA,NA,NA,NA,"05","30",NA,NA,NA,NA,NA,NA,NA
"607","2019-11-01 15:07:03-03","UnB","UB","208331","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Zanatta, MRV","2015","Rios, MNS","2012","10","24","Brasil","Distrito Federal","Planaltina","Reserva da Embrapa Cerrados","-47.716667","-15.633333","-47.716667","-15.633333","Projeto Década; Árvore ca. de 3m; folhas opostas; frutos carnosos, roxos maduros; Cerrado sentido restrito",NA,NA,"Southern America",NA,NA,"26","Dicotyledoneae",NA,NA,NA,NA,NA,"04",NA,NA,NA,NA,NA,NA,NA,NA
"608","2019-11-01 15:07:03-03","UnB","UB","43178","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Fonseca, ML",NA,"Fonseca, ML","2003","10",NA,"Brasil","Goiás","Vila Propício","Vila Propício","-48.939444","-15.493889","-48.939444","-15.493889",NA,NA,NA,"Southern America",NA,NA,"4948","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2019-11-01 15:07:03-03","UnB","UB","43179","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Furlan, A",NA,"Irwin, HS","1965","10","19","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"9309","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2019-11-01 15:07:03-03","UnB","UB","106656","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Pinto, JRR; Lenza, E",NA,"Pinto, JRR; Lenza, E","2006","09","30","Brasil","Goiás","Caldas Novas","Parque Estadual da Serra de Caldas Novas","-48.706389","-14.729722","-48.706389","-14.729722","Árvore 2m x 3.5cm. Flor verde; Cerrado Rupestre. Solo: Solo litólico.",NA,NA,"Southern America",NA,NA,"366A","Dicotyledoneae",NA,"690","690",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2019-11-01 15:07:03-03","UnB","UB","109108","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Silva, JS",NA,"Silva, JS","2007","09","11","Brasil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85","Árvore 5m. Flor verde; Cerradão. Solo: Solo distrófico.",NA,NA,"Southern America",NA,NA,"12","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2019-11-01 15:07:03-03","UnB","UB","109154","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Silva, JS",NA,"Silva, JS","2007","10","02","Brasil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85","Frutos imaturos; Arbusto 4m. Fruto verde.; Cerradão. Solo: Solo distrófico.",NA,NA,"Southern America",NA,NA,"58","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2019-11-01 15:07:03-03","UnB","UB","109221","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Silva, JS","2007","Silva, JS; Ribeiro, GHPM; Solórzano, A","2007","10","05","Brasil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85","Arbusto 1,8m. Flor verde. Fruto roxo.; Cerradão. Solo: Solo distrófico.",NA,NA,"Southern America",NA,NA,"125","Dicotyledoneae",NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA
"614","2019-11-01 15:07:03-03","UnB","UB","109244","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Silva, JS",NA,"Silva, JS; Silveira, I; Solórzano, A","2007","10","22","Brasil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85","Arbusto 1,6m. Flor verde; Cerradão. Solo: Solo distrófico.",NA,NA,"Southern America",NA,NA,"148","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2019-11-01 15:07:03-03","UnB","UB","109683","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Silva, JS",NA,"Silva, JS; Alves, MM","2008","09","11","Brasil","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85","-47.816667","-15.85","Flores com odor adocicado muito agradável.&nf;Tronco principal morto com rebrota a 2m de altura; Árvore 2m. Flor verde; Cerradão. Solo: Solo distrófico.",NA,NA,"Southern America",NA,NA,"587","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2019-11-01 15:07:03-03","UnB","UB","121118","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Proença, CEB","2007","Kuhlmann, MP","2007","11","20","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.829131","-15.862644","-47.829131","-15.862644","Foto em www.frutosatrativosdocerrado.bio.br; Arvoreta 1,8m. Fruto roxo. Zoocórico; Cerradão",NA,NA,"Southern America",NA,NA,"16","Dicotyledoneae",NA,NA,NA,NA,NA,"11","20",NA,NA,NA,NA,NA,NA,NA
"617","2019-11-01 15:07:03-03","UnB","UB","13321","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Proença, CEB","2003","Guimarães, PH; Delgado, SM; Oliveira, RIR; Proença, CEB","2003","09","15","Brasil","Distrito Federal",NA,"Região da Saia Velha. Rodovia DF-495. Clube Águas Correntes","-47.933333","-16.05","-47.933333","-16.05","Folhas muito novas.; Arbusto 3m. Fruto verde.; Cerrado.",NA,NA,"Southern America",NA,NA,"1","Dicotyledoneae",NA,"950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2019-11-01 15:07:03-03","UnB","UB","142580","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Silva, MA","2008","Silva, MA; Dambrós, LA; Silva, SS","2007","10","17","Brasil","Goiás","Caiapônia","Bacia do RIo Caiapó. Margem do Rio São José, próximo a ponte","-51.579167","-17.043333","-51.579167","-17.043333","Folhas pubescentes discolores verdes.; Arbusto fino esgalhado 1,5m. Frutos maduros amarelados, imaturos verdes.; Margem de mata ciliar alterada",NA,NA,"Southern America",NA,NA,"6502","Dicotyledoneae",NA,"640","640",NA,NA,"04","10",NA,NA,NA,NA,NA,NA,NA
"619","2019-11-01 15:07:03-03","UnB","UB","185106","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Gottsberger, IS","1974","Gottsberger, IS","1970","09","01","Brasil","São Paulo","Botucatu","18 km ao norte de Botucatu, 14 km a leste de São Manuel, ao longo da estrada São Manuel- Piracicaba. Perto da estação 13 de Maio da antiga linha de trem.","-48.416667","-22.75","-48.416667","-22.75","Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,NA,"Southern America",NA,NA,"325","Dicotyledoneae",NA,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2019-11-01 15:07:03-03","UnB","UB","185107","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Gottsberger, IS","1974","Gottsberger, IS","1973","10","13","Brasil","São Paulo","Botucatu","18 km ao norte de Botucatu, 14 km a leste de São Manuel, ao longo da estrada São Manuel- Piracicaba. Perto da estação 13 de Maio da antiga linha de trem.","-48.416667","-22.75","-48.416667","-22.75","Tree.; Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,NA,"Southern America",NA,NA,"13R-131073","Dicotyledoneae",NA,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2019-11-01 15:07:03-03","UnB","UB","185108","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Furlan, A","1995","Rezende, AV; Andahur, JP; Silva, PEN","1990","11","07","Brasil","Bahia","Correntina","Fazenda Jatobá","-46","-13.833333","-46","-13.833333","Árvore, ca.3,00m, frutos imaturos verdes;maduros vermelhos.; Cerrado -ss.",NA,NA,"Southern America",NA,NA,"12","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2019-11-01 15:07:03-03","UnB","UB","185109","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Gottsberger, IS","1974","Gottsberger, IS","1973","10","18","Brasil","São Paulo","Botucatu","18 km ao norte de Botucatu, 14 km a leste de São Manuel, ao longo da estrada São Manuel- Piracicaba. Perto da estação 13 de Maio da antiga linha de trem.","-48.416667","-22.75","-48.416667","-22.75","Tree.; Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,NA,"Southern America",NA,NA,"16R-181073","Dicotyledoneae",NA,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2019-11-01 15:07:03-03","UnB","UB","185112","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Gottsberger, IS","1974","Gottsberger, IS","1971","06","11","Brasil","São Paulo","Botucatu","18 km ao norte de Botucatu, 14 km a leste de São Manuel, ao longo da estrada São Manuel- Piracicaba. Perto da estação 13 de Maio da antiga linha de trem.","-48.416667","-22.75","-48.416667","-22.75","Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,NA,"Southern America",NA,NA,"52-16m","Dicotyledoneae",NA,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2019-11-01 15:07:03-03","UnB","UB","185113","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Gottsberger, IS","1974","Gottsberger, IS","1972","09","28","Brasil","São Paulo","Botucatu","18 km ao norte de Botucatu, 14 km a leste de São Manuel, ao longo da estrada São Manuel- Piracicaba. Perto da estação 13 de Maio da antiga linha de trem.","-48.416667","-22.75","-48.416667","-22.75","Tree.; Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,NA,"Southern America",NA,NA,"11-28972","Dicotyledoneae",NA,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2019-11-01 15:07:03-03","UnB","UB","185114","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Gottsberger, IS","1974","Gottsberger, IS","1972","05","10","Brasil","São Paulo","Botucatu","18 km ao norte de Botucatu, 14 km a leste de São Manuel, ao longo da estrada São Manuel- Piracicaba. Perto da estação 13 de Maio da antiga linha de trem.","-48.416667","-22.75","-48.416667","-22.75","Tree.; Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,NA,"Southern America",NA,NA,"252-10572","Dicotyledoneae",NA,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2019-11-01 15:07:03-03","UnB","UB","185115","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Gottsberger, IS","1982","Gottsberger, IS","1974","10","10","Brasil","São Paulo","Botucatu","18 km ao norte de Botucatu, 14 km a leste de São Manuel, ao longo da estrada São Manuel- Piracicaba. Perto da estação 13 de Maio da antiga linha de trem.","-48.416667","-22.75","-48.416667","-22.75","Árvore 2m. de altura, somente flores femininas.; Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,NA,"Southern America",NA,NA,"16-101074","Dicotyledoneae",NA,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2019-11-01 15:07:03-03","UnB","UB","185117","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Gottsberger, IS","1974","Gottsberger, IS","1973","10","04","Brasil","São Paulo","Botucatu","18 km ao norte de Botucatu, 14 km a leste de São Manuel, ao longo da estrada São Manuel- Piracicaba. Perto da estação 13 de Maio da antiga linha de trem.","-48.416667","-22.75","-48.416667","-22.75","tree.; Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,NA,"Southern America",NA,NA,"12-41073","Dicotyledoneae",NA,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2019-11-01 15:07:03-03","UnB","UB","185118","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Gottsberger, IS","1974","Gottsberger, IS","1973","10","04","Brasil","São Paulo","Botucatu","18 km ao norte de Botucatu, 14 km a leste de São Manuel, ao longo da estrada São Manuel- Piracicaba. Perto da estação 13 de Maio da antiga linha de trem.","-48.416667","-22.75","-48.416667","-22.75","tree.; Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,NA,"Southern America",NA,NA,"12-41073","Dicotyledoneae",NA,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2019-11-01 15:07:03-03","UnB","UB","185119","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Furlan, A","1995","Gottsberger, IS","1973","10","04","Brasil","São Paulo","Botucatu","18 km ao norte de Botucatu, 14 km a leste de São Manuel, ao longo da estrada São Manuel- Piracicaba. Perto da estação 13 de Maio da antiga linha de trem.","-48.416667","-22.75","-48.416667","-22.75","Tree.; Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,NA,"Southern America",NA,NA,"12-41073","Dicotyledoneae",NA,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2019-11-01 15:07:03-03","UnB","UB","185120","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Furlan, A","1995","Gottsberger, IS","1971","09","30","Brasil","São Paulo","Botucatu","18 km ao norte de Botucatu, 14 km a leste de São Manuel, ao longo da estrada São Manuel- Piracicaba. Perto da estação 13 de Maio da antiga linha de trem.","-48.416667","-22.75","-48.416667","-22.75","Tree.; Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,NA,"Southern America",NA,NA,"1051","Dicotyledoneae",NA,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2019-11-01 15:07:03-03","UnB","UB","185121","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Furlan, A","1995","Gottsberger, IS","1973","10","04","Brasil","São Paulo","Botucatu","18 km ao norte de Botucatu, 14 km a leste de São Manuel, ao longo da estrada São Manuel- Piracicaba. Perto da estação 13 de Maio da antiga linha de trem.","-48.416667","-22.75","-48.416667","-22.75","Tree with female flowers.; Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,NA,"Southern America",NA,NA,"?3-41073","Dicotyledoneae",NA,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2019-11-01 15:07:03-03","UnB","UB","185122","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Furlan, A","2000","Hatschbach, G; Spichiger, R; Cervi, AC; Barbosa, E","1999","10","23","Brasil","Minas Gerais","Diamantina","BR 367, km 711","-43.6","-18.25","-43.6","-18.25","Arbusto, 1,50m.; Cerrado.",NA,NA,"Southern America",NA,NA,"69566","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2019-11-01 15:07:03-03","UnB","UB","185123","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","Gottsberger, IS","1974","Gottsberger, IS","1971","05","20","Brasil","São Paulo","Botucatu","18 km ao norte de Botucatu, 14 km a leste de São Manuel, ao longo da estrada São Manuel- Piracicaba. Perto da estação 13 de Maio da antiga linha de trem.","-48.416667","-22.75","-48.416667","-22.75","Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.",NA,NA,"Southern America",NA,NA,"24-4m","Dicotyledoneae",NA,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
