"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem","sex"
"200","2017-11-24 14:10:15-02","UFLA","ESAL","17074","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Carvalho, WAC","22",NA,NA,NA,NA,"Brasil","Minas Gerais","Piedade do Rio Grande",NA,"-44.1960983276367","-21.468599319458","1","1",NA,"árvore; 6m; ;; floresta",NA,NA,"Oliveira-Filho, AT",NA,"15268","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2017-11-24 14:10:15-02","UFLA","ESAL","11933","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Costa, MP; Pifano, DS; Melo, PHA","99",NA,NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","Parque Mun.Serra de São Domingos, encosta do Jardim Japonês","-46.5614013671875","-21.7877998352051","14","14",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2017-11-24 14:10:15-02","UFLA","ESAL","12352","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Mata Botelho","-44.7580986022949","-21.0331001281738",NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2017-11-24 14:10:15-02","UFLA","ESAL","22081","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Loures, L","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Inconfidentes","Boa Ventura","-46.3278007507324","-22.3169002532959",NA,NA,NA,"; ; roxa;",NA,NA,NA,NA,"13133","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2017-11-24 14:10:15-02","UFLA","ESAL","16390","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Rodrigues, LA; et al.","241",NA,NA,NA,NA,"Brasil","Minas Gerais","Luminárias","Mata do Galego","-44.9033012390137","-21.511100769043",NA,NA,NA,"árvore; 8m; ;; floresta",NA,NA,NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2017-11-24 14:10:15-02","UFLA","ESAL","12353","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Gavilanes, ML; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Madre de Deus","Faz. Patrimônio",NA,NA,NA,NA,NA,"árvore; 9.0m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2018-10-09 16:31:05-03","UFLA","ESAL","12796","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Almeida, RJ","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,"árvore; 7.0m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"207","2018-10-09 16:31:05-03","UFLA","ESAL","19347","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Machado, ELM","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata da Subestação","-44.999444","-21.245278",NA,NA,NA,"árvore; ; ;; floresta",NA,NA,"Ary Teixeira de Oliveira-Filho",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"208","2017-11-24 14:10:15-02","UFLA","ESAL","14929","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Martinho Campos","Mata do Rio Picão","-45.2369003295898","-19.3316993713379","5","5",NA,"árvore; 5.0m; ;; floresta",NA,NA,NA,NA,"32568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2014-11-06 16:16:39-02","UFPB","EAN","1203","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","heteroptila","Jacaranda heteroptila","K. Sch.",NA,NA,"1954","05","20",NA,"Brasil","Paraíba","Areia",NA,"-35.6917","-6.96333",NA,NA,NA,"Abusto ramoso.",NA,NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2014-11-06 16:16:39-02","UFPB","EAN","8082","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","heteroptila","Jacaranda heteroptila","K. Sch.",NA,NA,"1991","09","07",NA,"Brasil","Distrito Federal","Brazilândia",NA,NA,NA,NA,NA,NA,"Arvoreta; flores roxas em inflorescência..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2014-11-06 16:16:39-02","UFPB","EAN","4456","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","heteroptila","Jacaranda heteroptila","K. Sch.","L. P. Felix; G. V. Dorneles","1210","1986","12","18",NA,"Brasil","Paraíba","Areia","Pirauá","-35.6917","-6.96333",NA,NA,NA,"Arvoreta.",NA,NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2014-11-06 16:16:39-02","UFPB","EAN","1107","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","heteroptila","Jacaranda heteroptila","K. Sch.",NA,NA,"1954","04","14",NA,"Brasil","Pernambuco","Nazaré da Mata",NA,"-35.2278","-7.74167",NA,NA,NA,"Arbusto.",NA,NA,NA,NA,"9456","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-02-04 10:26:42-03","UFRPE","HST","12317","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","L.P.Félix","s.n.","1991","09","07",NA,"Brasil","Goiás","Distrito Federal","Brazilandia",NA,NA,NA,NA,NA,"Arvoreta; flores roxas, em inflorescência axilar. Ocasional","HST012317",NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-02-04 10:26:42-03","UFRPE","HST","17739","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","H.Adorno","s.n.","2010","04","22",NA,"Brasil","Bahia","Gongogi",NA,"-39.4646987915039","-14.3221998214722",NA,NA,NA,"Arbusto ca. 1,70 m alt.; flores e fruto.","HST017739",NA,"A.M.Miranda","2016","25835","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-02-04 10:26:42-03","UFRPE","HST","12316","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","L.P.Félix; et G.V.Dornelas","1210","1986","12","12",NA,"Brasil","Paraíba","Areia","Pirauá","-35.6916999816895","-6.96332979202271",NA,NA,NA,"Arvoreta; flores roxas.","HST012316",NA,NA,"2016","15425","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-02-09 10:12:19-03","UENF","HUENF","10675","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Archanjo, K.M.P.A.; Ferreira, E.T.","4259","2010","03","09",NA,"Brasil","Rio de Janeiro","Natividade","Córrego Alegre.","-41.9733009338379","-21.042200088501",NA,NA,NA,NA,"HUENF00011331",NA,NA,NA,"18409","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-02-09 10:12:19-03","UENF","HUENF","10979","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Archanjo, K.M.P.A.; Toledo, E.","3339","2010","01","20",NA,"Brasil","Rio de Janeiro","Natividade","Monte Alegre.","-41.9733009338379","-21.042200088501",NA,NA,NA,"Parcela 3","HUENF00011628",NA,NA,NA,"18409","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2014-07-30 10:40:48-03","CITSF","HXBH","011114","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha cham.","Jacaranda macrantha cham.",NA,"Meyer, S.T. et alii",NA,"1994","06","07",NA,"Brasil","MG","Nova Lima","APE Mutuca","-43.8467","-19.9856",NA,NA,NA,"Pétalas roxas",NA,NA,"S.T. Meyer",NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2014-07-30 10:40:48-03","CITSF","HXBH","012576","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha cham.","Jacaranda macrantha cham.",NA,"Tanure & Nunes",NA,"1995","08","07",NA,"Brasil","MG","Nova Lima","APE Mutuca","-43.8467","-19.9856",NA,NA,NA,NA,NA,NA,NA,"1995","29211","auto","08","01",NA,NA,NA,NA,NA,NA,NA,NA
"220","2014-07-30 10:40:48-03","CITSF","HXBH","011741","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha cham.","Jacaranda macrantha cham.",NA,"Meyer, S.T. et alii",NA,"1994","06","07",NA,"Brasil","MG","Nova Lima","APE Mutuca","-43.8467","-19.9856",NA,NA,NA,"Pétalas roxas",NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-02-25 10:12:29-03","CVRD","CVRD","2037","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Menandro, M.S.","124","1988","09","02","América do Sul","BRASIL","MG","Rio Vermelho","Estrada para Serra Azul de Minas.","-43.0092010498047","-18.2936000823975",NA,NA,NA,"<ll>dwc_commonname:</ll> Caroba vermelha","CVRD002037",NA,"A. H. Gentry","1992","26996","auto","05","01",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"222","2020-09-12 05:00:02-03","US","US","1690911","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Y. Mexia","4579","1930","4","8","South America - Neotropics","Brazil","Minas Gerais",NA,"Viçosa. Agricultural College lands; Barbado; swale above reservoir.",NA,NA,"675",NA,NA,NA,"US03204663","US03204663_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"223","2020-09-12 05:00:02-03","US","US","1615866","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Y. Mexia","5194-a","1930","10","17","South America - Neotropics","Brazil","Minas Gerais",NA,"Viçosa. Fazenda do Dezerto.",NA,NA,"720",NA,NA,NA,"US03204662","US03204662_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"224","2020-09-12 05:00:02-03","US","US","2820557","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","D. Sucre & P. I. S. Braga","1372","1969","1","24","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Vale Bonsucesso, Petrópolis.",NA,NA,"800",NA,NA,NA,"US03204661","US03204661_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"225","2020-09-02 16:22:04-03","Cenargen","CEN","74338","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","heteroptila","Jacaranda heteroptila","Bureau & K.Schum.","M. A. Figueiredo","20","1984","12","13",NA,"Brasil","SE","ITABAIANA","Serra de Itabaiana","-37.4253005981445","-10.6850004196167",NA,NA,"Exsicatas","Folhas compostas, flores grandes e vistosas, inflorescência tipo cacho, estaminódio muito desenvolvido e glandular. &nf;Doação do Herbário ASE. Universidade Federal de Sergipe. ASE 3983","CEN00074338",NA,"G. Viana","1986","16069","auto","04",NA,NA,NA,NA,NA,"1",NA,NA,NA
"226","2019-12-09 17:29:35-03","UFPR","EFC","11231","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Saueressig, D.; Henke, J.M.","1633","2011","11","05",NA,"Brasil","Santa Catarina","Rio Negrinho","Rio Negrinho/SC","-49.5182991027832","-26.2544002532959",NA,NA,NA,"__COMMOM_NAME__: caroba","EFC011231",NA,"Saueressig, D.","2011","51012","auto","12","02",NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-12-09 17:29:35-03","UFPR","EFC","12348","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Moro, R.S.",NA,"2003","11","14",NA,"Brasil","Paraná","Ponta Grossa","Buraco do Padre","-49.9692","-25.1727",NA,NA,NA,"Arvoreta, caroba lilás, HUPG 11.106 __COMMOM_NAME__: Caroba","EFC012348",NA,"Moro, R.S.","2014",NA,NA,"03","18","-49.9692","-25.1727",NA,NA,NA,NA,NA,NA
"228","2019-12-09 17:29:35-03","UFPR","EFC","894","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Kuniyoshi, Y.S.; Roderjan, C.V.","4966","1986","05","03",NA,"Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,"__COMMOM_NAME__: Caroba","EFC000894",NA,"Kuniyoshi, Y.S.",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-12-09 17:29:35-03","UFPR","EFC","2056","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Kuniyoshi, Y.S.","5389","1989","10","06",NA,"Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,"__COMMOM_NAME__: Caroba","EFC002056",NA,"Roderjan, C.V.",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-01-21 16:15:12-03","USP","SPF","11625","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Hoehne, W","2190","1946","07","03",NA,"Brasil","São Paulo",NA,"Próximo a Jaraguá","-46.792622","-23.437704",NA,NA,NA,NA,"SPF00011625",NA,"Hoehne, W",NA,NA,NA,NA,NA,"-46.792622","-23.437704",NA,NA,NA,NA,NA,NA
"231","2021-03-15 18:26:03-03","USP","SPF","13868","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Hoehne, W","2405","1947","02","14",NA,"Brasil","São Paulo",NA,"Próximo a Jaraguá","-46.792622","-23.437704",NA,NA,NA,"Arbusto Flores roxas","SPF00013868",NA,"Hoehne, W","1947",NA,NA,NA,NA,"-46.792622","-23.437704",NA,NA,NA,NA,NA,NA
"232","2020-01-21 16:15:12-03","USP","SPF","150745","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Rossi, L","2180","2000","09","21",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba, trilha da Poção, Mata ombrófila densa em regeneração, com Pinus","-45.412841","-23.620218","60","85",NA,NA,"SPF00150745",NA,"Rossi, L","2001",NA,NA,"02",NA,"-45.412841","-23.620218",NA,NA,NA,NA,NA,NA
"233","2020-01-21 16:15:12-03","USP","SPF","161543","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Valente, ASM","237","2003","02","05",NA,"Brasil","Minas Gerais","Barroso","Mata do Baú","-43.975683","-21.186885",NA,NA,NA,NA,"SPF00161543",NA,"Assis, LCS","2003",NA,NA,"08",NA,"-43.975683","-21.186885",NA,NA,NA,NA,NA,NA
"234","2021-03-15 18:26:03-03","USP","SPF","197829","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Santos, MF","227","2008","03","12",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","Distrito de Santana do Rio Preto (Cabeça de boi)APA do Parque Nacional da Serra do CipóMata nas terras do Nem, parte alta.","-43.401584","-19.396775",NA,NA,NA,"Árvore, 10 m. Ramos marrom-claros. Ráquis da inflorescência enegrecida. Frutos imaturos verdes. Material prensado em álcool.","SPF00197829",NA,"Santos, MF; Lohmann, LG","2008",NA,NA,NA,NA,"-43.401584","-19.396775",NA,NA,NA,NA,NA,NA
"235","2021-03-15 18:26:03-03","USP","SPF","197830","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Santos, MF","445","2007","05","20",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","Distrito de Santana do Rio Preto (Cabeça de boi)APA do Parque Nacional da Serra do Cipó.Margem do córrego Cipó, à meia altura da serra.","-43.431092","-19.414207",NA,NA,NA,"Árvore, 16 m. Frutos imaturos verdes. Material prensado em álcool.","SPF00197830",NA,"Santos, MF; Lohmann, LG","2008",NA,NA,NA,NA,"-43.431092","-19.414207",NA,NA,NA,NA,NA,NA
"236","2021-03-15 18:26:03-03","USP","SPF","200174","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Freitas, HS","218","2008","11","09",NA,"Brasil","São Paulo","São José do Barreiro","Fazendo AtibaiaAcesso pelo km 258 da rodovia dos tropeiros (SP 068).","-44.656557","-22.642622","504","504",NA,"Árvore 12 m alt., 40 cm de perímetro na altura do peito.","SPF00200174",NA,"Freitas, HS","2009",NA,NA,NA,NA,"-44.656557","-22.642622",NA,NA,NA,NA,NA,NA
"237","2020-01-21 16:16:12-03","USP","SPF","74821","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Kuhlmann, M","2363","1950","02","17",NA,"Brasil","São Paulo","Mogi das Cruzes","Estrada de rodagem para Casa Grande","-46.188251","-23.522677",NA,NA,NA,NA,"SPF00074821",NA,"Kuhlmann, M","1950",NA,NA,"05",NA,"-46.188251","-23.522677",NA,NA,NA,NA,NA,NA
"238","2020-01-21 16:16:12-03","USP","SPF","80042","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Kameyama, C","33","1993","03","18",NA,"Brasil","Minas Gerais","Serro","Córrego do AguapéChácara do amolar, ca 1 km de SerroLocal perturbado","-43.379234","-18.604644",NA,NA,NA,NA,"SPF00080042",NA,"Miyagi, PH","1995",NA,NA,"02",NA,"-43.379234","-18.604644",NA,NA,NA,NA,NA,NA
"239","2020-01-21 16:16:12-03","USP","SPF","83497","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Gehrt, A","s.n.","1939","03","01",NA,"Brasil","São Paulo","Itaquaquecetuba",NA,"-46.348087","-23.486065",NA,NA,NA,NA,"SPF00083497",NA,"Toledo, JF",NA,NA,NA,NA,NA,"-46.348087","-23.486065",NA,NA,NA,NA,NA,NA
"240","2020-01-21 16:16:12-03","USP","SPF","97975","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Ceccantini, GCT","450","1994","08","22",NA,"Brasil","Minas Gerais","Patrocínio","Serra do Salitre, Lagoa Campestre. Mata mesófila a L da lagoa.","-46.992349","-18.943715",NA,NA,NA,NA,"SPF00097975",NA,"Lohmann, LG","1995",NA,NA,"03",NA,"-46.992349","-18.943715",NA,NA,NA,NA,NA,NA
"241","2021-03-15 18:26:03-03","USP","SPF","189198","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Hatschbach, G","58022","1992","10","13",NA,"Brasil","Espírito Santo","Linhares","Lagoa Juparaná","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Árvore, 6m, flor vistosa.; Margens da lagoa.","SPF00189198",NA,"Lohmann, LG","2008","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-01-21 16:15:12-03","USP","SPF","182326","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Leoni, LS","6006","2004","09","21",NA,"Brasil","Espírito Santo","Pinheiros","Rebio Córrego dos VeadosPróximo à sede administrativa.","-40.2132987976074","-18.3703002929688","72","72",NA,NA,"SPF00182326",NA,"Lohmann, LG","2008","28525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-03-15 18:26:03-03","USP","SPF","197174","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Kollmann, L","4126","2001","07","10",NA,"Brasil","Espírito Santo","Santa Teresa","Valsugana Velha, Estação Biológica de Santa Lúcia, baixo da cachoeira","-40.6002998352051","-19.9356002807617",NA,NA,NA,"Arbusto 4m. Frutos verdes; No sol","SPF00197174",NA,"Lohmann, LG","2014","23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-03-15 18:26:03-03","USP","SPF","197509","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Stehmann, JR","3057","2002","03","24",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual o Rio Doce, trilha da Campolina","-42.7322006225586","-19.7122001647949",NA,NA,NA,"Arvoreta, na borda da mata; frutos imaturos verdes.","SPF00197509",NA,"Lohmann, LG","2014","28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-09-04 18:28:20-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha",NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA
"246","2017-05-17 13:40:29-03","F","FMNH-SEEDPLANTS","V0430303F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha",NA,"Y. Mexía","4874","1930","7","19","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0430303F","V0430303F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2017-05-17 13:40:29-03","F","FMNH-SEEDPLANTS","V0430301F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha",NA,"A. Saint-Hilaire","131",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0430301F","V0430301F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2017-05-17 13:40:29-03","F","FMNH-SEEDPLANTS","V0430302F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha",NA,"B. Maguire & G. Mendes Magalhães","49252","1960","8","17","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0430302F","V0430302F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2018-01-19 14:55:20-02","F","FMNH-SEEDPLANTS","V0430304F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha",NA,"Mello Barreto","1869","1934","6","20","South America","Brazil","Minas Gerais",NA,"Belo Horizonte, Jardim Botanico de Belo Horizonte",NA,NA,NA,NA,NA,NA,"V0430304F","V0430304F_01 V0430304F_02","W. Morawetz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2017-05-17 13:40:30-03","F","FMNH-SEEDPLANTS","V0430306F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha",NA,"Mello Barreto","2024","1934","3","10","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0430306F","V0430306F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2018-05-14 17:09:10-03","F","FMNH-SEEDPLANTS","V0445585F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha",NA,"Y. Mexía","5479","1930","4","8","South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,"V0445585F","V0445585F_01 V0445585F_02","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,"5479",NA,NA,NA,NA
"252","2018-09-11 11:49:06-03","F","FMNH-SEEDPLANTS","V0445586F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha",NA,"G. Bondar","3005",NA,NA,NA,"South America","Brazil","Bahia",NA,NA,"-42","-11",NA,NA,NA,NA,"V0445586F","V0445586F_01 V0445586F_02","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,"3005",NA,NA,NA,NA
"253","2020-04-29 16:29:39-03","UFVJM","HDJF","2391","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Marcial, SPS","09","2013","05","07","Southern America","Brasil","Minas Gerais","Simonésia","Córrego do Marreco","-41.998333","-19.9625",NA,NA,NA,NA,"HDJF002391","HDJF002391_01","Otoni, TJO; Mendes, JPG","2013",NA,NA,"12","16","-41.998333","-19.9625",NA,NA,NA,NA,NA,NA
"254","2020-04-29 16:29:39-03","UFVJM","HDJF","2392","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Marcial, SPS","09","2013","05","07","Southern America","Brasil","Minas Gerais","Simonésia","Córrego do Marreco","-41.998333","-19.9625",NA,NA,NA,NA,"HDJF002392","HDJF002392_01","Otoni, TJO; Mendes, JPG","2013",NA,NA,"12","16","-41.998333","-19.9625",NA,NA,NA,NA,NA,NA
"255","2020-10-14 16:35:23-03","UFVJM","HDJF","7826","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Jacaranda","macrantha","Jacaranda macrantha","Cham.","Paixão, FA","177P96","2019","07","20","Southern America","Brasil","Espírito Santo","Linhares","Rio Doce, Margem Esquerda","-40.298306","-19.491861","26","26",NA,NA,"HDJF007826","HDJF007826_01",NA,NA,NA,NA,NA,NA,"-40.298306","-19.491861",NA,NA,NA,NA,NA,NA
