"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","year","month","day","county","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"451","2008-05-27 22:02:00-03","MO","MOBOT","1863298","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"Manuel J. Macía|et al.","Macía 5318","South America","Bolivia","La Paz",NA,NA,NA,"2001","7","4","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme mediana pendiente, región de Tumupasa","-67.92194","-14.15972",NA,"conf. G.T. Prance (K)","1070.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2008-05-27 22:02:00-03","MO","MOBOT","1866070","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"Manuel J. Macía|et al.","Macía 5487","South America","Bolivia","La Paz",NA,NA,NA,"2001","7","9","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme fuerte pendiente, región de Tumupasa","-67.91083","-14.17027",NA,"conf. G.T. Prance (K)","925.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2008-05-27 22:02:00-03","MO","MOBOT","1866682","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"Manuel J. Macía|et al.","Macía 6540","South America","Bolivia","La Paz",NA,NA,NA,"2002","3","9","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme, en lo alto de un cerro, próximo al arroyo Aguapolo y al río Tuichi","-67.66805","-14.55694",NA,"conf. G.T. Prance (K)","420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2008-05-27 22:02:00-03","MO","MOBOT","1867385","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"Manuel J. Macía|et al.","Macía 6577","South America","Bolivia","La Paz",NA,NA,NA,"2002","3","10","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme, en lo alto de un cerro, próximo al arroyo Aguapolo y al río Tuichi","-67.66805","-14.55694",NA,NA,"420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2017-01-28 05:27:00-02","MO","MOBOT","3046343","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"Jorge Brand|M. Narvaez","Brand Mesa 1088","South America","Colombia","Antioquia",NA,NA,NA,"1984","4","25","Turbo",NA,NA,NA,NA,"G.T.Prance","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2011-04-10 13:12:00-03","MO","MOBOT","3168135","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"Stephan G. Beck|R. Chávez de Michel","Beck 20904","South America","Bolivia","Beni",NA,NA,NA,"1993","9","19","Yacuma","4 kms al S E de El Mirador. Bosque de quebrada, sobre el rio Benecito en Aguas Claras.",NA,NA,NA,"G.T. Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2011-06-22 21:15:00-03","MO","MOBOT","3168216","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"Euler Marín","Marín 757","South America","Venezuela","Amazonas",NA,NA,NA,"1990","2",NA,NA,"Dpto. Atabapo. Peniplanicie del Rio Padamo.","-65.23333","3.33333",NA,"G.T. Prance","190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2011-05-13 14:54:00-03","MO","MOBOT","3168285","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.","Isolectotype","Robert H. Schomburgk","Schomburgk 728","South America","Guyana",NA,NA,NA,NA,"1835",NA,NA,NA,"In Guiana Angela ad Pirararu.",NA,NA,NA,"G.T. Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"459","2009-06-29 10:20:00-03","MO","MOBOT","3168669","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"Julian A. Steyermark|Gerrit Davidse","Steyermark 116841","South America","Venezuela","Miranda",NA,NA,NA,"1978","3","20",NA,"Cerros del Bachiller, near east end: virgin evergreen forest, between base and simmit, above Quebrada Corozal, south of Santa Cruz, (by air) west of Cúpira.","-65.8","10.15",NA,"G.T. Prance","100.00000000","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2008-05-27 22:02:00-03","MO","MOBOT","3168743","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"Andres Castillo","Castillo 8998","South America","Venezuela","Amazonas",NA,NA,NA,"2001","2","22",NA,"Río Sipapo, cerca de Cerro pelota.","-67.71527","4.885",NA,"B. Camaripano & A. Castillo","242.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2012-02-28 17:36:00-03","MO","MOBOT","3168943","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"Benedito V. Rabelo|et al.","Rabelo 1686","South America","Brazil","Amapá",NA,NA,NA,"1983","10","19",NA,"Municipality of Macapá, Parque Florestal da Fazendinha, 12 km S of Macapá. Forest.",NA,NA,NA,"G.T. Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2013-05-07 06:03:00-03","MO","MOBOT","3168951","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"Ynés Mexia","Mexia 5409","South America","Brazil","Minas Gerais",NA,NA,NA,"1930","12","15",NA,"Vicosa. Argicultural College lands; hill northwest of Diretor's house; border of cut-over woods.",NA,NA,NA,"G.T.Prance","675.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2009-10-24 06:14:00-02","MO","MOBOT","3168124","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"Ezechias P. Heringer|George Eiten","Heringer 14074","South America","Brazil","Goiás",NA,NA,NA,"1974","12","18",NA,"Mpio. de Caldas Novas: at headwaters of the creek, Rio Quente, at the hotel, Pousada do Rio Quente, at foot of west side of the Serra de Caldas (a flat-topped batholithic dome), 13 km due WSW of city of Caldas Novas. Head of gallery forest near buildings, now considsting of scattered remnant original trees. Soil from quartzito, this frequently outcropping.","-48.75","-17.8",NA,"G.T. Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2008-05-27 22:02:00-03","MO","MOBOT","3169126","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"Ezechias P. Heringer","Heringer 5409","South America","Brazil","Distrito Federal",NA,NA,NA,"1980",NA,NA,NA,"Córrego Quilombo.",NA,NA,NA,"G.T. Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2008-05-27 22:02:00-03","MO","MOBOT","3169231","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"James A. Ratter","Ratter 1386","South America","Brazil","Mato Grosso do Sul",NA,NA,NA,"1968","5","11",NA,"½ km N of the Rio Suia-Missu Ferry (approx. 290 km N of Xavantina).",NA,NA,NA,"G.T. Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2014-04-08 05:36:00-03","MO","MOBOT","3169312","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"Ieda L. do Amaral|C.A. Cid Ferreira|José Guedes|J. Lima","Amaral 333","South America","Brazil","Amazonas",NA,NA,NA,"1982","11","5",NA,"Municipio de Maraã, rio Japurá, margem direita, Ati Paraná. Mata de várzea, solo argilo-arenoso.",NA,NA,NA,"G.T. Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2008-05-27 22:02:00-03","MO","MOBOT","3169426","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"J. de Bruijn","Bruijn 1729","South America","Venezuela","Bolívar",NA,NA,NA,"1967","4","15",NA,"N.E. of Upata. Primary forest near El Paraiso camp.",NA,NA,NA,"G.T. Prance","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2015-03-30 09:08:00-03","MO","MOBOT","3169480","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"Ieda L. do Amaral|Cornélio|J. Guedes|J. Lima","Amaral 602","South America","Brazil","Amazonas",NA,NA,NA,"1982","11","20",NA,"Vila Bittencourt, rio Japurá, margem esquer da, igarapé do Curupira. Mata de igapó, solo argiloso.",NA,NA,NA,"G.T. Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2008-05-27 22:02:00-03","MO","MOBOT","3169489","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"MOSES","MOSES 41","South America","Brazil","Maranhão",NA,NA,NA,"1932","11",NA,NA,"Boa Esperance. Maracassumé. High land, high forest.",NA,NA,NA,"G.T. Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2008-05-27 22:02:00-03","MO","MOBOT","3169892","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"Boris A. Krukoff","Krukoff 2004","South America","Brazil","Maranhão",NA,NA,NA,"1932","11","28",NA,"Campo de Boa Esperanca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2015-08-13 05:50:00-03","MO","MOBOT","3169941","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"R.M. Harley","Harley 10983","South America","Brazil","Mato Grosso do Sul",NA,NA,NA,"1968","11","9",NA,"Xavantina: Vale de Sonhas c. 93 km. S. from Xavantina on Aragarcas road. Dry forest on steep slope below sheer face of sanstne serra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2011-02-16 07:27:00-02","MO","MOBOT","3170091","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"Wilmer A. Díaz","Díaz 2401","South America","Venezuela","Bolívar",NA,NA,NA,"1994","5",NA,NA,"Mpio. Raul Leoni. Bajo Caroní - Sector III. BOsque tropófilo macrotérmico.","-63.21666","7.45",NA,"G.T. Prance","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2008-05-27 22:02:00-03","MO","MOBOT","3170765","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"M. Lizarralde","Lizarralde 267","South America","Venezuela","Zulia",NA,NA,NA,"1994","3","1",NA,"Barí: Asogbógba.","-72.91666","9.6",NA,"G.T. Prance","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2008-05-27 22:02:00-03","MO","MOBOT","3170933","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"G.M. Christenson","Christenson 1155","South America","Brazil","Mato Grosso do Sul",NA,NA,NA,"1979","9","13",NA,"50 km north of Coxim.",NA,NA,NA,"G.T. Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2008-05-27 22:02:00-03","MO","MOBOT","3171132","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"Ghillean T. Prance","Prance 21670","South America","Brazil","Amazonas",NA,NA,NA,"1974","8","27",NA,"INPA, Estrada do Aleixo, Km. 3, Manaus. Capoeira.",NA,NA,NA,"G.T. Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2011-01-27 11:26:00-02","MO","MOBOT","3171404","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"Ghillean T. Prance|Nilo T. Silva","Prance 59614","South America","Brazil","Goiás",NA,NA,NA,"1964","10","24",NA,"42 km. south of Caiaponia. Beside small creek.",NA,NA,NA,"G.T. Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2013-01-03 05:09:00-02","MO","MOBOT","3171473","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"Ghillean T. Prance|Eduardo Lleras|Dionizio F. Coêlho","Prance 19040","South America","Brazil","Amazonas",NA,NA,NA,"1973","10","15",NA,"Vicinity of Colegio Buriti, Chapada dos Guimarães. Open disturbed ground.",NA,NA,NA,"G.T. Prance","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2009-11-27 00:34:00-02","MO","MOBOT","3172382","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"Julian A. Steyermark|George S. Bunting|Carlos A. Blanco","Steyermark 101398","South America","Venezuela","Apure",NA,NA,NA,"1968","3","27",NA,"Reserva Forestal San Camilo: Selva stempreverde en las faldas pedregosas y en las zonas adyacentes planas al sur del caserio San Camilo (El Nula) hacia el Río Sarare.",NA,NA,NA,NA,"280.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2009-12-18 09:45:00-02","MO","MOBOT","3172629","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"D. Sabatier|M. F. Prévost","Sabatier 2824","South America","French Guiana","Cayenne",NA,NA,NA,"1989","7","20",NA,"Station des Nouragues - Basin de I'Arataye. Forêt primaire.","-52.7","4.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2010-03-15 21:45:00-03","MO","MOBOT","3172703","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"Brian M. Boom|Euler Marín","Boom 10609","South America","Venezuela","Bolívar",NA,NA,NA,"1992","3","19",NA,"Distrito Cedeño. Along Río Mawela, tributary of the Erebato.","-64.93333","5.13333",NA,"G.T. Prance","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2014-03-27 22:31:00-03","MO","MOBOT","3172722","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"Ángel Fernández","Fernández 5295","South America","Venezuela","Bolívar",NA,NA,NA,"1989","4",NA,NA,"Mpio. Cedeno. Lomas graniticas 30 km al Oeste del río Caura, 55 km al Sur de Jabillal.","-65.06666","6.81666",NA,"G.T. Prance","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2012-08-28 15:31:00-03","MO","MOBOT","3295812","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"M.J.P. Pires|Nilo T. Silva","Pires 1739","South America","Brazil",NA,NA,NA,NA,"1987","8","5",NA,"Estado: PA. Mun.: Almeirim. Mt. Dourado, gleba Mt. Dourado. Floresta tropical de t.f.","-52.5333333","-0.8666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"483","2018-06-26 05:23:00-03","MO","MOBOT","3297508","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"W. Wayt Thomas|J. Jardim|Jacquelyn A. Kallunki|Sérgio C. de Sant'Ana|J. Lima da Paixão","Thomas 12009","South America","Brazil","Bahia",NA,NA,NA,"1999","2","5",NA,"Porto Seguro: Parque Nacional Monte Pascoal, along road from entrance to vistor's center and road to E side of park. Southern Bahian wet forest. Coord: 16º 52' 02 S, 37º 24' 54 W.",NA,NA,NA,"G.T. Prance","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2012-03-09 05:17:00-03","MO","MOBOT","3347970","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"Douglas C. Daly|Ricardo Callejas|Milton G. da Silva|Edith L. Taylor|Carlos S. Rosário|M.R. dos Santos","Daly 1117","South America","Brazil","Pará",NA,NA,NA,"1981","10","31",NA,"Approx. 30-35 km from Tucurui; 25 km on old BR 422, then 5-10 km E on old railroad bed.","-49.61666","-3.96666",NA,"G.T. Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2012-02-29 05:11:00-03","MO","MOBOT","3384395","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"Benedito V. Rabelo|Jonas Cardoso","Rabelo 2885","South America","Brazil","Amapá",NA,NA,NA,"1984","12","5",NA,"Mun. de Oiapoque, BR156, 84 km SSE of Oiapoque. Non-inundated moist forest.","-51.51666","3.08333",NA,"G.T. Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2010-05-13 21:22:00-03","MO","MOBOT","3405673","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"Armando C. Cervi|Rodolphe E. Spichiger|Pierre A. Loizeau|E. Cottier","Cervi 7435","South America","Brazil","Alagoas",NA,NA,NA,"1994","2","22",NA,"Mpio de Qebrangulo. Reserva Biológica de Pedra Talhada. Agreste, Area de transiçao Florestas Estacional Semidecidual/Decidual. Contrafortes da Borborema, solos argilosos profundos com aflor. de rochas (gneiss).","-36.41666","-9.25",NA,"Spichiger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2008-05-27 22:02:00-03","MO","MOBOT","795613","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"Timothy J. Killeen","Killeen 4482","South America","Bolivia","Pando",NA,NA,NA,"1992","8","24","Madre de Dios","Concesión de Mobil Oil, Río Manupari, comunidad San Francisco, un hora arriba de Barraca Jatata por el Río Manuparí. Vegetación Ribereño. Muestras preservadas en alcohol.","-67.25","-11.83333",NA,"G.T. Prance (K)","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","4",NA
"488","2013-01-28 05:13:00-02","MO","MOBOT","940502","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"René Guillén V.|V. Choré","Guillén Villarroel 1720","South America","Bolivia","Santa Cruz",NA,NA,NA,"1994","5","7","Velasco","Campamento TOLEDO, a 250 m al SE de la casa. En Bosque húmedo anegado. Suelos arcillo arenosos pobremente drenados.","-61.15","-14.7",NA,"G.T. Prance (K)","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2013-01-28 05:13:00-02","MO","MOBOT","942568","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"René Guillén V.","Guillén Villarroel 1907","South America","Bolivia","Santa Cruz",NA,NA,NA,"1994","6","17","Velasco","Campamento EL REFUGIO, a 1500 m al SE de la casa, yendo al empalme Río Tarbo Paragúa. Bosque ribereño pionero. Suelos arcillosos con presencia de arena.","-61.02861","-14.77944",NA,"G.T. Prance (K)","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2008-05-27 22:02:00-03","MO","MOBOT","977248","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"Paul F. Foster|Nur Ritter|Juan Surubí|J. Guillén","Foster 274","South America","Bolivia","Santa Cruz",NA,NA,NA,"1995","9","26","Velasco","Parcela Montecristo 1. 1.5 km al N del camino El Divisorio y el arroyo Montecristo. Bosque inundado estacional hasta 2 m.","-61.15916","-14.66416",NA,"G.T. Prance (K)","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"491","2008-05-27 22:02:00-03","MO","MOBOT","996380","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"Paul F. Foster|Pablo Solíz|Juan Surubí","Foster 355","South America","Bolivia","Santa Cruz",NA,NA,NA,"1995","10","11","Velasco","Parcela Montecristo 2. Reserva Biológica El Refugio. 1 km al E. del campamento La Toledo al borde del arroyo Montecristo. Bosque inundudado hasta 1.5 m.","-61.1425","-14.70944",NA,"G.T. Prance (K)","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
"492","2008-05-27 22:02:00-03","MO","MOBOT","3383973","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"C.A. Cid Ferreira","Cid Ferreira 6477","South America","Brazil","Mato Grosso",NA,NA,NA,"1985","10","16",NA,"Mun. São Félix do Araguaia, MT. Área da Faz. Jamaica, 28 km S do cruzamento das estr. BR. 158 e MT-242 (Posto da Mata). Mata de terra firme, solo argiloso.","-51","-11",NA,"G.T. Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2008-05-27 22:02:00-03","MO","MOBOT","3169059","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"R.A. de Castro","Castro 10660","South America","Brazil","Mato Grosso do Sul",NA,NA,NA,"1968","10","14",NA,"Base Camp: 'Caripé'. Near base camp. Cerrado.","-51.76666","-12.81666",NA,"G.T. Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2015-11-19 19:19:00-02","MO","MOBOT","3172467","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"G.C.G. Argent","Argent 6662","South America","Brazil","Mato Grosso do Sul",NA,NA,NA,"1968","8","16",NA,"Base Camp. Dry forest at edge of camp.","-51.76666","-12.81666",NA,"G.T. Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2008-05-27 22:02:00-03","MO","MOBOT","935983","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook. f.",NA,"Antony Jardim|Quevedo|Timothy J. Killeen","Jardim 209","South America","Bolivia","Santa Cruz",NA,NA,NA,"1993","11","15","Velasco","Parque Nacional Noel Kempff Mercado. Las Torres. Bosque ribereño con Pera Coussarea, Mollia, Qualea. Substrato aluvio reciente-fluviatil.","-60.83333","-13.63277",NA,"G.T. Prance (K)","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2020-08-31 09:01:13-03","INPA","INPA","205569","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Hatschbach, GG","67453","Southern America","Brasil","Minas Gerais",NA,NA,"INPA0205569","1997","11","24","Alvorada de Minas","Itapanhoacanga","-43.3652992248535","-18.7360992431641","INPA0205569 INPA0205569_e","Prance, GT",NA,NA,"18475","auto",NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2020-08-31 09:01:13-03","INPA","INPA","5629","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Drees, EM","47","Southern America","Brasil","Amazonas",NA,NA,"INPA0005629","1956",NA,NA,"Benjamin Constant",NA,"-70.0310974121094","-4.38305997848511","INPA0005629 INPA0005629_e","Prance, GT",NA,NA,"293020","auto",NA,"1966",NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2020-08-31 09:01:13-03","INPA","INPA","95331","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Silva, IA da","94","Southern America","Brasil","Espírito Santo",NA,NA,"INPA0095331","1979","10","18","Linhares","Reserva Florestal da CVRD. Estrada 223, Km 0,040, lado direito. Próximo a Torre","-40.0722007751465","-19.3910999298096","INPA0095331 INPA0095331_e INPA0095331_e1","Prance, GT",NA,NA,"48094","auto",NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2020-08-31 09:01:13-03","INPA","INPA","138069","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.",NA,"Ferreira, CAC","6434","Southern America","Brasil","Mato Grosso",NA,NA,"INPA0138069","1985","10","13","Santa Terezinha","BR158 Rod. para Vila Rica, a 21 km S da Cidade., BR 158, Rodoviaria para Vila Rica, a 21 km sul da Cidade de Santa Teresinha, Serra da Cobrinha.","-50.85","-10.183333","INPA0138069 INPA0138069_e INPA0138069_e1","Prance, GT",NA,NA,NA,NA,NA,"1990",NA,NA,"-50.85","-10.183333",NA,NA,NA,NA,NA
