"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","dayIdentified","class","coordinatePrecision","geoFlag","individualCount","fieldNumber","sex"
"100","2021-02-08 12:36:46-03","UFRGS","ICN","051568","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Matzenbacher, NI","s.n.","1982","03","América do Sul","Brasil","RS","BR 116 km 32",NA,"Espécie ameaçada de extinção (Vulnerável).; Em campo pedregoso.",NA,NA,"20","Guaíba","-51.3250007629395","-30.113899230957",NA,"Freitas, KA","2014","05",NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA
"101","2021-02-08 12:36:46-03","UFRGS","ICN","047321","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Matzenbacher, NI","s.n.","1980","05","América do Sul","Brasil","RS","BR 116 Km 32",NA,"Espécie ameaçada de extinção (Vulnerável).; Em campo.",NA,NA,"18","Guaíba","-51.3250007629395","-30.113899230957",NA,"Freitas, KA","2014","05",NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA
"102","2021-02-08 12:36:46-03","UFRGS","ICN","157177","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Ritter, MR; Matzenbacher, NI","1474","2008","10","América do Sul","Brasil","RS","Fazenda São Maximiano BR-116 km 308",NA,"arbusto de cerca de 0,30 metros; próximo à sede da fazenda",NA,NA,"14","Guaíba","-51.3250007629395","-30.113899230957",NA,"Freitas, KA","2014","05",NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA
"103","2021-02-08 12:36:46-03","UFRGS","ICN","061436","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Matzenbacher, NI","s.n.","1984","12","América do Sul","Brasil","RS","Faz. Maximiano BR-116 Km 307",NA,"Em campo pedregoso",NA,NA,"25","Guaíba","-51.3250007629395","-30.113899230957",NA,"Freitas, KA","2014","05",NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA
"104","2021-02-08 12:36:46-03","UFRGS","ICN","044570","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Schweiger, E","s.n.","1923","04","América do Sul","Brasil","RS","Capoeira do Morro Santana",NA,NA,NA,NA,NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"Freitas, KA","2014","05",NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA
"105","2021-02-08 12:36:46-03","UFRGS","ICN","098427","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Mondin, CA","763","1993","03","América do Sul","Brasil","RS","Morro Teresópolis",NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"29","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"Freitas, KA","2014","05",NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA
"106","2021-02-08 12:36:46-03","UFRGS","ICN","015639","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Emrich, MK","s.n.","1938","01","América do Sul","Brasil","RS","Sta. Tereza",NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"15","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"Freitas, KA","2014","05",NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA
"107","2021-02-08 12:36:46-03","UFRGS","ICN","200144","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Schaefer, J; Furquim, FF","JS667","2017","01","América do Sul","Brasil","RS",NA,NA,NA,NA,NA,NA,"São Lourenço do Sul","-51.9782981872559","-31.3652992248535",NA,"Schaefer, J","2017","01",NA,NA,NA,NA,NA,"48842","auto",NA,NA,NA
"108","2021-02-08 12:36:46-03","UFRGS","ICN","086203","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Ritter, MR","11","1986","12","América do Sul","Brasil","RS","Morro Sapucaia",NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"07","Sapucaia do Sul","-51.1483001708984","-29.8246994018555",NA,"Freitas, KA","2014","05",NA,NA,NA,NA,NA,"7291","auto",NA,NA,NA
"109","2021-02-08 12:36:46-03","UFRGS","ICN","043326","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Taenius","s.n.","1978","12","América do Sul","Brasil","RS",NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"11","Viamão","-51.0233001708984","-30.0811004638672",NA,"Freitas, KA","2014","05",NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA
"110","2021-02-08 12:36:46-03","UFRGS","ICN","186447","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Schmidt-Silveira, F","464","2014","04","América do Sul","Brasil","RS","Águas Claras, Banhado dos Pachecos",NA,"Campo arenoso com braquiaria",NA,NA,"09","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA
"111","2021-02-08 12:36:46-03","UFRGS","ICN","094795","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Castro, LO; Mentz, LA","s.n.","1986","06","América do Sul","Brasil","RS","Est. Exper. Fototécnica de Viamão",NA,NA,NA,NA,NA,"Viamão","-51.0233001708984","-30.0811004638672",NA,"Freitas, KA","2014","05",NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA
"112","2021-02-08 12:36:46-03","UFRGS","ICN","110210","S","Plantae","Dicotyledon",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Mondin, CA","1018","1995","04","América do Sul","Brasil","RS","Parque Itapoa",NA,"Espécie ameaçada de extinção (Vulnerável).; No campo alto.",NA,NA,"20","Viamão","-51.0233001708984","-30.0811004638672",NA,"Freitas, KA","2014","05",NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA
"113","2021-02-18 17:08:21-03","FEPAGRO","BLA","15400","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Gochnatia","cordata",NA,"Gochnatia cordata","Less.",NA,"O. R. Camargo",NA,"1957","11",NA,"Brasil","Rio Grande do Sul","Bairro Petropolis",NA,"Habitat: No campo seco","BLA015400",NA,"19","Porto Alegre","-51.2299995422363","-30.0331001281738","4","B. Rambo",NA,NA,NA,NA,"4",NA,NA,"29946","auto",NA,NA,NA
"114","2020-08-26 10:47:55-03","MCN-FZBRS","HAS","12651","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Gochnatia","cordata",NA,"Gochnatia cordata","Less.",NA,"Bueno, O.","2864","1981","01",NA,"Brasil","Rio Grande do Sul","No Jardim Botânico,",NA,"Ca. de 90cm de altura, flor amarela clara de perfume forte, pouco numerosa e dispersa.","HAS0012651",NA,NA,"Porto Alegre","-51.178068","-30.051692","53",NA,NA,NA,"-51,178068","-30,051692","53",NA,NA,NA,NA,NA,NA,NA
"115","2020-08-26 10:47:55-03","MCN-FZBRS","HAS","19432","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Gochnatia","cordata",NA,"Gochnatia cordata","Less.",NA,"Neves, M.","375","1984","01",NA,"Brasil","Rio Grande do Sul","Estrada entre Encruzilhada do Sul e Dom Feliciano.",NA,"Erva com cerca de 80 cm de altura, bem aveludada, com inflorescência amarela, folhas na parte inferior bem aveludadas e na parte superior, coriácea. Pouco numerosa, dispersa, em campo pedregoso sujo e em beira de estrada.","HAS0019432",NA,NA,"Entre Encruzilhada do Sul e Dom Feliciano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-08-26 10:47:55-03","MCN-FZBRS","HAS","47517","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Gochnatia","cordata",NA,"Gochnatia cordata","Less.",NA,"Senna, R.M.","1388","2009","03",NA,"Brasil","Rio Grande do Sul","Depressão Central; Morro Sta Teresa, FASE CASE PADRE CACIQUE.",NA,"; erva no campo; folhas discolores;","HAS0047517",NA,NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"Senna, R. M.",NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA
"117","2020-08-26 10:47:55-03","MCN-FZBRS","HAS","1848","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Gochnatia","cordata",NA,"Gochnatia cordata","Less.",NA,"Menegheti, J.","s.n.","1975","05",NA,"Brasil","Rio Grande do Sul","Morro do Chapéu,",NA,NA,"HAS0001848",NA,NA,"Sapucaia do Sul","-51.1483001708984","-29.8246994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7291","auto",NA,NA,NA
"118","2020-08-26 10:47:58-03","MCN-FZBRS","HAS","8417","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Aguiar, L.","s.n.","1978","07",NA,"Brasil","Rio Grande do Sul","Morro das Cabras",NA,"habitat campo; subarbusto com 80 cm de altura e abundante no morro","HAS0008417",NA,NA,"Gravataí","-50.9919013977051","-29.9444007873535",NA,"Freitas, K. A.","2014","03",NA,NA,NA,"10",NA,"25424","auto",NA,NA,NA
"119","2020-08-26 10:47:58-03","MCN-FZBRS","HAS","11341","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Bueno, O.","2183","1980","03",NA,"Brasil","Rio Grande do Sul","No Jardim Botânico,",NA,"Ca. de 40 cm de altura. Flor amarela esverdeada. Pouco numerosa e agrupada.","HAS0011341",NA,NA,"Porto Alegre","-51.178068","-30.051692","53","Freitas, K. A.","2014","03","-51,178068","-30,051692","53","10",NA,NA,NA,NA,NA,NA
"120","2020-08-26 10:47:58-03","MCN-FZBRS","HAS","62619","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Mattos, J.","6043","1958","08",NA,"Brasil","Rio Grande do Sul","Jardim Botânico",NA,"No campo nativo.","HAS0062619",NA,NA,"Porto Alegre","-51.178068","-30.051692",NA,"Freitas, K. A.","2014","03","-51,178068","-30,051692",NA,"10",NA,NA,NA,NA,NA,NA
"121","2020-08-26 10:47:58-03","MCN-FZBRS","HAS","9495","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Bueno, O.","1393","1979","05",NA,"Brasil","Rio Grande do Sul","Morro Tapera",NA,"acesso pela estrada Juca Batista; ereta; altura da planta 80 cm; altitude 200 m; pouco numerosa; dispersa; campo limpo; relevo no topo; solo granpitico; aveludada","HAS0009495",NA,NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"Freitas, K. A.","2014","03",NA,NA,NA,"10",NA,"29946","auto",NA,NA,NA
"122","2020-08-26 10:47:58-03","MCN-FZBRS","HAS","62618","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Mattos, J.","22391","1981","01",NA,"Brasil","Rio Grande do Sul","No Km 57 da rodovia POA - S. Gabriel",NA,"No campo sujo.","HAS0062618",NA,NA,"São Jerônimo","-51.7221984863281","-29.9591999053955",NA,"Freitas, K. A.","2014","03",NA,NA,NA,"10",NA,"78415","auto",NA,NA,NA
"123","2020-08-26 10:47:58-03","MCN-FZBRS","HAS","62617","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Moquiniastrum","cordatum",NA,"Moquiniastrum cordatum","(Less.) G. Sancho",NA,"Silveira, N.","2295","1985","02",NA,"Brasil","Rio Grande do Sul","No Cerro do Emboaba.",NA,"Inflorescência amarelada.","HAS0062617",NA,NA,"Tapes","-51.3958015441895","-30.6732997894287",NA,"Freitas, K. A.","2014","03",NA,NA,NA,"10",NA,"25762","auto",NA,NA,NA
"124","2019-11-21 10:00:38-03","IBt","SP","35033","S","Plantae",NA,NA,"Asteraceae","Gochnatia","cordata",NA,"Gochnatia cordata","Less.",NA,"Rambo, B","s.n.","1932","02",NA,"Brasil","Rio Grande do Sul","Morro Santa Terezinha",NA,NA,NA,NA,"04","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"Monge, M","2010","12",NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA
"125","2019-11-21 10:00:38-03","IBt","SP","50198","S","Plantae",NA,NA,"Asteraceae","Gochnatia","cordata",NA,"Gochnatia cordata","Less.",NA,"Cristovão, J","s.n.","1949","04",NA,"Brasil","Rio Grande do Sul","Morro Santa Terezinha",NA,NA,NA,NA,"01","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"Monge, M","2010","12",NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA
"126","2019-11-21 10:00:38-03","IBt","SP","49195","S","Plantae",NA,NA,"Asteraceae","Gochnatia","cordata",NA,"Gochnatia cordata","Less.",NA,"Eugenio Leite, J","2783","1941","01",NA,"Brasil","Rio Grande do Sul","Morro Terezópolis",NA,NA,NA,NA,NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"Monge, M","2010","12",NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA
"127","2020-02-21 15:08:52-03","UM","RECOLNAT_UM_MPU","MPU012350","PreservedSpecimen",NA,NA,NA,"Asteraceae","Gochnatia","cordata","mollissima","Gochnatia cordata mollissima","Hassl.","isotype","Hassler, E.",NA,"1905","3",NA,"Paraguay",NA,"In viciniis Caaguazu","hb","<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu012350' target='other'> <mi>dwc_moreinfo</mi></a>","MPU012350","MPU012350_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9327",NA
"128","2015-09-05 08:16:26-03","UM","RECOLNAT_UM_MPU","MPU012351","PreservedSpecimen",NA,NA,NA,"Asteraceae","Gochnatia","cordata","mollissima","Gochnatia cordata mollissima","Hassl.","isotype","Hassler, E.",NA,"1905","3",NA,"Paraguay",NA,"In viciniis Caaguazu","hb","<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu012351' target='other'> <mi>dwc_moreinfo</mi></a>","MPU012351","MPU012351_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9327 a",NA
"129","2010-08-16 16:37:26-03","GH","HU-HERB","GH 00008400","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Gochnatia","cordata","mollissima","Gochnatia cordata mollissima","Hassler","Isotype","E. Hassler","9327","1905","3","South America","Paraguay","Caaguazú","In viciniis Caaguazú","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9327","undetermined"
