"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","class","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"157","2020-07-01 21:21:03-03","UNESP-IBILCE","SJRP","18421","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"V. Stranghetti & P. Guimarães","75.0","1991","07","América do Sul","Brasil",NA,NA,NA,NA,NA,"03","São Paulo","Itirapina","-47.8199996948242","-22.25","22843","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"158","2020-07-01 21:21:03-03","UNESP-IBILCE","SJRP","09662","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"V. Stranghetti & P. Guimarães","70.0","1991","07","América do Sul","Brasil",NA,NA,NA,NA,NA,"03","São Paulo","Itirapina","-47.8199996948242","-22.25","22843","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"159","2021-01-26 13:56:24-03","IMA","MAC","21931","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","R.Goldenberg","M.Kuhlmann; -","4265","1957","10",NA,"Brasil","Fazenda Campininha, Reserva Florestal.",NA,"Arbusto. Subosque do capão.","MAC0021931","MAC0021931","30","São Paulo","Mogi Guaçu","-47.573611","-22.622839",NA,NA,"2010",NA,"-47.573611","-22.622839",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-09-12 05:00:02-03","US","US","2523182","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"M. Mattos & N. F. Mattos",NA,"1960","11","South America - Neotropics","Brazil","Fazenda Campininha, 7km NNW de Pádua Sales",NA,NA,"US01917946","US01917946_01 US01917946_02","17","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207","39309","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"161","2020-09-12 05:00:02-03","US","US","1341743","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"A. Regnell",NA,"1862","12","South America - Neotropics","Brazil",NA,NA,NA,"US01917953","US01917953_01 US01917953_02","1","Minas Gerais","Caldas","-46.386100769043","-21.9235992431641","25710","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"162","2020-09-12 05:00:02-03","US","US","2750867","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"W. Anderson",NA,"1974","3","South America - Neotropics","Brazil","Fazenda Lagôa, ca 20 Km N of Cianorte",NA,NA,"US01917945","US01917945_01 US01917945_02","19","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"163","2020-09-12 05:00:02-03","US","US","1361423","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"A. Regnell",NA,"1869","12","South America - Neotropics","Brazil",NA,NA,NA,"US01917954","US01917954_01 US01917954_02","10","Minas Gerais","Caldas","-46.386100769043","-21.9235992431641","25710","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"164","2020-09-12 05:00:02-03","US","US","2577101","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"G. Eiten & L. T. Eiten",NA,"1961","7","South America - Neotropics","Brazil","Ca 1-2 Km west e a little north of the intersection of the Brotas/Itirapina road with the road to Campo Alegre",NA,NA,"US01917950","US01917950_01 US01917950_02","11","São Paulo","Brotas","-47.93","-22.28",NA,NA,NA,NA,NA,NA,"700",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"165","2020-09-12 05:00:02-03","US","US","1341587","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"A. Regnell",NA,"1859","12","South America - Neotropics","Brazil",NA,NA,NA,"US01917958","US01917958_01 US01917958_02","28","Minas Gerais","Caldas","-46.386100769043","-21.9235992431641","25710","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"166","2020-09-12 05:00:02-03","US","US","389759","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"J. Novães",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01917949","US01917949_01 US01917949_02",NA,"São Paulo","Santo Antônio do Jardim","-46.6800003051758","-22.1100006103516","8522","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"167","2020-09-12 05:00:02-03","US","US","1341742","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"S. C. Henschen",NA,"1869","4","South America - Neotropics","Brazil","Enter Alferes et Centro",NA,NA,"US01917943","US01917943_01 US01917943_02","29","Minas Gerais","Caldas","-46.386100769043","-21.9235992431641","25710","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"168","2020-09-12 05:00:02-03","US","US","2770466","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"G. Hatschbach",NA,"1976","11","South America - Neotropics","Brazil","Arredores",NA,NA,"US01917948","US01917948_01 US01917948_02","20","Paraná","Joaquim Távora","-49.9047012329102","-23.4993991851807","21735","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"169","2020-09-12 05:00:02-03","US","US","2900057","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"M. Vavrek","161","1981","1","South America","Paraguay","Parque Nacional Cerro Cora, el Departamento Amambay.",NA,NA,"US02941813","US02941813_01","26","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"300",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"170","2020-09-12 05:00:02-03","US","US","2964955","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"G. Hatschbach",NA,"1982","12","South America - Neotropics","Brazil","Rio Pirai",NA,NA,"US01917952","US01917952_01 US01917952_02","10","Mato Grosso do Sul","Iguatemi","-54.5611000061035","-23.6802997589111","71460","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"171","2020-09-12 05:00:02-03","US","US","2983289","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"G. Hatschbach",NA,"1983","12","South America - Neotropics","Brazil","Rod. MT-642, 20km L de Amambaí",NA,NA,"US01917944","US01917944_01 US01917944_02","13","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"172","2020-09-12 05:00:02-03","US","US","2898283","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"A. Schinini & E. Bordas","20229",NA,NA,"South America","Paraguay","Dep. Amambay, Cerro Corá.",NA,NA,"US02941815",NA,NA,"Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"173","2020-09-12 05:00:02-03","US","US","2369446","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"I. Válio",NA,"1960","12","South America - Neotropics","Brazil","Estrada S. Paulo-Itapetininga, Km 163. Bacia do Rio Tatuí",NA,NA,"US01917959","US01917959_01 US01917959_02","27","São Paulo","São Paulo","-47.88","-23.35",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"174","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"-. Martius","6435",NA,NA,"South America - Neotropics","Brazil","Brasilia Province.",NA,NA,NA,NA,NA,"Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"175","2020-09-12 05:00:02-03","US","US","3498954","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"W. Hoehne",NA,"1951","11","South America - Neotropics","Brazil","Prox. a Limeira",NA,NA,"US01917956","US01917956_01 US01917956_02","19","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"176","2020-09-12 05:00:02-03","US","US","3323744","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"A. Schinini & G. Caballero Marmori","29971",NA,NA,"South America","Paraguay","Dep. Alto Parana. 24-26 Km E de Itaquyry.",NA,NA,"US02941814","US02941814_01",NA,"Alto Parana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"250",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"177","2020-09-12 05:00:02-03","US","US","2615231","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"O. Handro",NA,"1959","11","South America - Neotropics","Brazil","Reserva Florestal, perto de Pádua Sales",NA,NA,"US01917947","US01917947_01 US01917947_02","13","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207","39309","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"178","2020-09-12 05:00:02-03","US","US","3505801","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"R. Goldenberg",NA,"1992","8","South America - Neotropics","Brazil","Estação Experimental- Instituto Florestal",NA,NA,"US01917951","US01917951_01 US01917951_02","10","São Paulo","Itirapina","-47.8199996948242","-22.25","22843","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"179","2020-09-12 05:00:02-03","US","US","3219757","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"G. Hatschbach, M. M. Hatschbach & D. Guimarães",NA,"1991","2","South America - Neotropics","Brazil","Bem Querer",NA,NA,"US01917955","US01917955_01 US01917955_02","10","Minas Gerais","Cristália","-42.8622016906738","-16.8003005981445","30029","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"180","2020-09-12 05:00:02-03","US","US","3498953","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.",NA,"W. Hoehne",NA,"1951","11","South America - Neotropics","Brazil","Prox. a Limeira",NA,NA,"US01917957","US01917957_01 US01917957_02","19","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"181","2020-09-02 16:33:09-03","Cenargen","CEN","55480","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","S. A. C. Chiea","Celi F. S. Muniz","337","1981","03",NA,"Brasil","Mata Sete Mil.","Exsicatas","Doação do Instituto de Botânica; São Paulo - Brasil.","CEN00055480","CEN00055480","13","SP","TEODORO SAMPAIO","-52.1599998474121","-22.5300006866455","54606","auto","1985","12",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"182","2020-09-02 16:33:13-03","Cenargen","CEN","97183","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","R. Goldenberg","Anderson Cássio Sevilha","5001","2008","12",NA,"Brasil","Vereda Funda.","Exsicatas","Pétalas brancas, estames amarelos e cálice verde. Vegetação regenerando, em área de Eucalipto.","CEN00097183","CEN00097183","11","MG","RIO PARDO DE MINAS","-42.466111","-15.963888",NA,NA,"2019","09","-42.466111","-15.963888","977","977",NA,NA,NA,NA,"4",NA,NA
"183","2019-11-13 11:25:38-03","USP","SPF","13994","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Goldenberg, R","Hoehne, W","s.n.","1951","11",NA,"Brasil","Prox. Limeira",NA,NA,"SPF00013994",NA,"19","São Paulo",NA,NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-13 11:25:38-03","USP","SPF","101528","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Goldenberg, R","Tamashiro, JY","1066","1995","06",NA,"Brasil",NA,NA,NA,"SPF00101528",NA,"12","São Paulo","Lençóis Paulista","-48.8675","-22.651111",NA,NA,"2011",NA,"-48.8675","-22.651111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-13 11:25:38-03","USP","SPF","98491","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Goldenberg, R","Martins, AB","31465","1994","03",NA,"Brasil",NA,NA,NA,"SPF00098491",NA,"21","São Paulo","Águas da Prata","-47.333333","-21.866667",NA,NA,"2011",NA,"-47.333333","-21.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-13 11:25:38-03","USP","SPF","101526","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Goldenberg, R","Tamashiro, JY","1149","1995","06",NA,"Brasil",NA,NA,NA,"SPF00101526",NA,"13","São Paulo","Iaras","-49.093361","-23.021556",NA,NA,"2011",NA,"-49.093361","-23.021556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-13 11:25:38-03","USP","SPF","108661","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Goldenberg, R","Souza, VC","5044","1994","01",NA,"Brasil",NA,NA,NA,"SPF00108661",NA,"11","Minas Gerais","Jacuí","-46.7411003112793","-21.0167007446289","16705","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-11-13 11:25:38-03","USP","SPF","40942","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Goldenberg, R","Cesar","s.n.","1982","11",NA,"Brasil",NA,NA,NA,"SPF00040842",NA,"12","São Paulo","Anhembi","-48.1199989318848","-22.7800006866455","25656","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-13 11:25:38-03","USP","SPF","164984","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Goldenberg, R","Mantovani, W","1260","1980","11",NA,"Brasil","Reserva Biológica da Fazenda Campininha",NA,NA,"SPF00164984",NA,"17","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207","39309","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-13 11:25:38-03","USP","SPF","83156","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Goldenberg, R","Handro, O","894","1959","11",NA,"Brasil","Reserva Florestal, perto de Pádua Sales.",NA,NA,"SPF00083156",NA,"13","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207","39309","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-11-13 11:25:38-03","USP","SPF","97151","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Goldenberg, R","Franco, GADC","1298","1994","12",NA,"Brasil","Parque Estadual Morro do Diabo",NA,NA,"SPF00097151",NA,"06","São Paulo","Teodoro Sampaio","-52.1599998474121","-22.5300006866455","54606","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-10-07 09:34:31-03","UEFS","HUEFS","178715","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.",NA,"Cavalcanti, D.C.","461","1999","11",NA,"Brasil","Fazenda Pedra Vermelha.",NA,"Floresta Estacional Semidecidual.","HUEFS0178715","HUEFS0178715","29","São Paulo","Analândia","-47.6599998474121","-22.1200008392334","14271","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"193","2019-10-07 09:34:31-03","UEFS","HUEFS","36249","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","R.Goldenberg","Melo, E.","2582","1998","11",NA,"Brasil","Estrada para Pardinho.",NA,"Mata ciliar alterada, ao lado de uma plantação de eucalipto.","HUEFS0036249","HUEFS0036249","28","Bahia","Santana do Riacho","-48.504167","-22.983333",NA,NA,"2011","03","48W30'15''","22S59'0''","855","855","Rosanae",NA,NA,NA,NA,NA,NA
"194","2019-09-04 19:54:31-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens",NA,NA,"C. F. P. von Martius",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA,NA
"195","2015-03-07 08:54:23-03","F","FMNH-SEEDPLANTS","V0148821F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0148821F","V0148821F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"196","2015-03-07 08:54:23-03","F","FMNH-SEEDPLANTS","V0148822F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0148822F","V0148822F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"197","2015-03-07 08:54:23-03","F","FMNH-SEEDPLANTS","V0148823F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0148823F","V0148823F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"198","2015-03-07 08:54:23-03","F","FMNH-SEEDPLANTS","V0148824F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0148824F","V0148824F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"199","2018-05-14 17:33:16-03","F","FMNH-SEEDPLANTS","V0181223F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens",NA,"RRC ID Flag","G. Hatschbach","47215",NA,NA,"South America","Brazil",NA,NA,NA,"V0181223F","V0181223F_01 V0181223F_02",NA,"Mato Grosso do Sul",NA,"-55","-21",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"47215",NA,NA,NA
"200","2018-05-14 17:17:47-03","F","FMNH-SEEDPLANTS","V0181469F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens",NA,"RRC ID Flag","J. R. Mattos","8513",NA,NA,"South America","Brazil",NA,NA,NA,"V0181469F","V0181469F_01 V0181469F_02",NA,"São Paulo",NA,"-49","-22",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"8513",NA,NA,NA
"201","2019-09-04 19:23:39-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Miconia","riedelii","Miconia riedelii",NA,NA,"L. Riedel","4",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA,NA
"202","2019-01-25 15:42:42-02","IAC","IAC","27104","S","Plantae",NA,NA,"Melastomataceae-2.Melastomoideae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","J.C. Novaes","J.C. Novaes","s/nº","1897","11",NA,"Brasil",NA,NA,"Planta doada por José de Campos Novaes",NA,NA,"28","São Paulo","Espírito Santo do Pinhal","-46.6828","-22.1158",NA,NA,"1897","11","-46.6828","-22.1158",NA,NA,NA,"28",NA,NA,NA,NA,NA
"203","2019-01-25 15:42:42-02","IAC","IAC","24046","S","Plantae",NA,NA,"Melastomataceae-2.Melastomoideae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","R. Goldenberg","H.F. Leitão Filho","s/nº","1968","03",NA,NA,NA,NA,"nome popular: lixinha",NA,NA,"15",NA,NA,NA,NA,NA,NA,"1998","06",NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA
"204","2019-01-25 15:42:42-02","IAC","IAC","3074","S","Plantae",NA,NA,"Melastomataceae-2.Melastomoideae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","A. Gehrt","O. Zagatto & A. Vetorato","s/nº","1938","12",NA,"Brasil","Fazenda Campo Grande",NA,"Folhas no herbário; 3º excursão botânica",NA,NA,"04","São Paulo","Campinas","-47.169767","-22.922308",NA,NA,"1939","09","-47.169767","-22.922308",NA,NA,NA,"30",NA,NA,NA,NA,NA
"205","2019-01-25 15:42:42-02","IAC","IAC","31665","S","Plantae",NA,NA,"Melastomataceae-2.Melastomoideae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","R. Goldenberg","G.F. Árbocz","322","1994","04",NA,"Brasil","Estrada do ferro velho",NA,"Frutificação abril-maio",NA,NA,"16","São Paulo","Lindóia","-46.65","-22.5231",NA,NA,"1994","09","-46.6500","-22.5231",NA,NA,NA,"20",NA,NA,NA,NA,NA
"206","2019-01-25 15:42:42-02","IAC","IAC","45070","S","Plantae",NA,NA,"Melastomataceae-2.Melastomoideae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","W. Mantovani","A. Custódio Filho","473","1980","11",NA,"Brasil","Fazenda Campininha",NA,NA,NA,NA,"18","São Paulo","Mogi Guaçu","-46.9422","-22.3722",NA,NA,"1981","05","-46.9422","-22.3722",NA,NA,NA,"18",NA,NA,NA,NA,NA
"207","2019-01-25 15:42:42-02","IAC","IAC","4648","S","Plantae",NA,NA,"Melastomataceae-2.Melastomoideae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","A.C. Brade","O.T. Mendes Sobrinho","140","1938","11",NA,"Brasil","mato de Joaquim Leonel",NA,"Folhas no herbário",NA,NA,"07","São Paulo","Pindorama","-48.9072","-21.1858",NA,NA,"1940","12","-48.9072","-21.1858",NA,NA,NA,"02",NA,NA,NA,NA,NA
"208","2019-01-25 15:42:42-02","IAC","IAC","56012","S","Plantae",NA,NA,"Melastomataceae-2.Melastomoideae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","C.F. Nardin et al.","C.F. Nardin; J.F. Benedito & L.C. Bernacci","231","2014","05",NA,"Brasil","Fragmento A",NA,"coordenadas originais: 23°04#?#43S, 46°52#?#19W",NA,NA,"14","São Paulo","Louveira","-46.871944","-23.078611",NA,NA,"2014","05","-46.871944","-23.078611",NA,NA,NA,"14",NA,NA,NA,NA,NA
"209","2019-01-25 15:42:42-02","IAC","IAC","6288","S","Plantae",NA,NA,"Melastomataceae-2.Melastomoideae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","A.S. Lima","H.P. Krug","s/nº","1941","03",NA,"Brasil","IAC, Estação Experimental",NA,NA,NA,NA,"16","São Paulo","Pindorama","-48.901072","-21.220292",NA,NA,"1941","06","-48.901072","-21.220292",NA,NA,NA,"17",NA,NA,NA,NA,NA
"210","2019-01-25 15:42:42-02","IAC","IAC","7338","S","Plantae",NA,NA,"Melastomataceae-2.Melastomoideae","Miconia","langsdorffii","Miconia langsdorffii","Cogn.","R. Goldenberg","A.S. Lima","s/nº","1943","11",NA,"Brasil",NA,NA,"Folhas no herbário",NA,NA,"12","São Paulo","Itirapina","-47.8228","-22.2528",NA,NA,"1994","06","-47.8228","-22.2528",NA,NA,NA,"09",NA,NA,NA,NA,NA
"211","2020-07-23 12:13:21-03","CEPLAC","CEPEC","106361","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens",NA,"R. Goldenberg","M. Kuhlmann","4530","2008","05",NA,"Brasil","Fazenda Barreiro Rico.",NA,NA,NA,NA,"02","São Paulo","anhembi","-48.1199989318848","-22.7800006866455","25656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2014",NA
"212","2020-07-23 12:13:21-03","CEPLAC","CEPEC","103475","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens",NA,"R. Goldenberg","W. Mantovani","1351","1980","11",NA,"Brasil","Martinho Prado. Reserva Biológica da Fazenda Campininha.",NA,NA,NA,NA,"19","São Paulo","MOGI GUAÇÚ","-46.9421997070312","-22.372200012207","39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2014",NA
"213","2019-11-13 16:04:50-03","UNISANTA","HUSC","8979","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Miconia","paucidens","Miconia paucidens","DC.","Rodrigues, R.R.","Souza, V.C.; Souza, F.M.","2157","1993","02",NA,"Brasil","Bairro Campestre.",NA,"Arbusto, 2m de altura, frutos imaturos verdes, passando a arroxeados.; Mata Ciliar. Interior da Mata.",NA,NA,"02","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545","44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
