"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"622","2020-09-02 16:34:08-03","Cenargen","CEN","103537","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Anderson Cássio Sevilha","6595","2017","03","18",NA,"Brasil","Exsicatas",NA,"Projeto Bem Diverso.","CEN00103537","MG",NA,NA,NA,"Cambess.","J. E. Q. Faria Júnior","MONTEZUMA","Sítio 13. Ponto 2.","-42.47","-15.078333","996","996","CEN00103537",NA,"2018","-42.47","-15.078333","12",NA,NA,NA,NA,NA,"3",NA
"623","2020-09-02 16:34:08-03","Cenargen","CEN","95506","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Marcelo Fragomeni Simon","2901","2016","04","12",NA,"Brasil","Exsicatas",NA,"Subarbusto crescendo de xilopódio, vários ramos da mesma base, 40 cm. Fruto maduro avermelhado.","CEN00095506","MA",NA,NA,NA,"Cambess.","J. E. Q. Faria Júnior","CAROLINA","Parque Nacional Chapada das Mesas. Acesso no km 596 da BR - 230, 7 km E em estrada vicinal.","-47.370277","-7.1258333","290","290","CEN00095506",NA,"2018","-47.370277","-7.1258333","12",NA,NA,NA,NA,NA,"6",NA
"624","2020-09-02 16:34:08-03","Cenargen","CEN","96296","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Carlos Romero Martins","2311","2016","10","23",NA,"Brasil","Exsicatas",NA,"Doação Flora do Brasil - Distrito Federal.","CEN00096296","DF",NA,NA,NA,"Cambess.","C. E. B. Proença","BRASILIA","Parque Nacional de Brasília - Entorno da estrada de acesso à Cascalheira do Exército.","-47.939444","-15.737777",NA,NA,"CEN00096296",NA,"2016","-47.939444","-15.737777","11",NA,NA,NA,NA,NA,"1",NA
"625","2020-09-02 16:34:08-03","Cenargen","CEN","96912","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Carlos Romero Martins","490","2004","10","16",NA,"Brasil","Unicata",NA,"Presença de capim-gordura na área. Doação Flora do Brasil - Distrito Federal.","CEN00096912","DF",NA,NA,NA,"Cambess.","C. E. B. Proença","BRASILIA","Parque Nacional de Brasília. Próximo à antiga pista de ultraleve.","-47.926944","-15.731666",NA,NA,"CEN00096912",NA,"2010","-47.926944","-15.731666","10",NA,NA,NA,NA,NA,"1",NA
"626","2020-09-02 16:34:08-03","Cenargen","CEN","97296","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Anderson Cássio Sevilha","5043","2008","12","12",NA,"Brasil","Exsicatas",NA,NA,"CEN00097296","MG",NA,NA,NA,"Cambess.","J. E. Q. Faria Júnior","RIO PARDO DE MINAS","Vereda Funda. Parcela 08.","-42.576666","-15.951111","946","946","CEN00097296",NA,"2018","-42.576666","-15.951111","12",NA,NA,NA,NA,NA,"2",NA
"627","2020-09-02 16:34:08-03","Cenargen","CEN","97736","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Anderson Cássio Sevilha","5568","2015","10","25",NA,"Brasil","Exsicatas",NA,NA,"CEN00097736","MA",NA,NA,NA,"Cambess.","J. E. Q. Faria Júnior","CAROLINA","Parque Nacional Chapada das Mesas. Gleba I.","-47.326666","-7.0988888","285","285","CEN00097736",NA,"2018","-47.326666","-7.0988888","12",NA,NA,NA,NA,NA,"4",NA
"628","2020-09-02 16:34:08-03","Cenargen","CEN","57105","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Alexandro Pires da Silva","128","1997","01","08",NA,"Brasil","Exsicatas",NA,NA,"CEN00057105","DF",NA,NA,NA,"Cambess.","B. M. T. Walter","BRASILIA","Coletas no Parque Olhos d#?#Água.","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00057105",NA,"2013",NA,NA,"12",NA,"70570","auto",NA,NA,"4",NA
"629","2020-09-02 16:34:08-03","Cenargen","CEN","12164","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Ana Maria Goulart de Azevedo Tozzi","105","1985","11","05",NA,"Brasil","Exsicatas",NA,"Flores brancas, caule liso. II Reunião de Taxonomistas e Ecólogos (04 a 08 novembro 1985). Promoção: Sociedade Botânica de São Paulo. Departamento de Biologia - UNESP - Ilha Solteira.","CEN00012164","MS",NA,NA,NA,"Cambess.","C. E. B. Proença","SELVIRIA","Fazenda do Sr. Cacildo Arantes.","-51.4188995361328","-20.3672008514404",NA,NA,"CEN00012164",NA,"1991",NA,NA,NA,NA,"74358","auto",NA,NA,"1",NA
"630","2020-09-02 16:34:08-03","Cenargen","CEN","54209","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Miguel Dall#?#agnol","346","1986","04","11",NA,"Brasil","Unicata",NA,"Fruto baga multiseminado.","CEN00054209","SC",NA,NA,NA,"Cambess.","J. E. Q. Faria Júnior","CAMPOS NOVOS","Beira de estrada BR 282, Joaçaba - C. Novos, barranco, 200 m após parque de exposições, direita da estrada.","-51.2249984741211","-27.4016990661621",NA,NA,"CEN00054209",NA,"2012",NA,NA,"09",NA,"43319","auto",NA,NA,"1",NA
"631","2020-09-02 16:34:08-03","Cenargen","CEN","102829","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe var. argenteum","Anderson Cássio Sevilha","6167","2016","12","04",NA,"Brasil","Unicata",NA,"Projeto Bem Diverso.","CEN00102829","MG",NA,NA,"var. argenteum","Cambess.","J. E. Q. Faria Júnior","SALINAS","Sítio 6 - Ponto 5.","-41.908333","-16.129444","917","917","CEN00102829",NA,"2018","-41.908333","-16.129444","01",NA,NA,NA,NA,NA,"1",NA
"632","2020-09-02 16:34:08-03","Cenargen","CEN","96909","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe var. australe","Carlos Romero Martins","175","2003","12","12",NA,"Brasil","Exsicatas",NA,"Presença de capim-gordura na área. Flora do Brasil. Distrito Federal.","CEN00096909","DF",NA,NA,"var. australe","Cambess.","C. E. B. Proença","BRASILIA","Parque Nacional de Brasília, Próximo da antiga pista de Ultraleve","-47.926666","-15.731388",NA,NA,"CEN00096909",NA,"2010","-47.926666","-15.731388","10",NA,NA,NA,NA,NA,"1",NA
"633","2020-09-02 16:34:08-03","Cenargen","CEN","102829","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe var. argenteum","Anderson Cássio Sevilha","6167","2016","12","04",NA,"Brasil","Unicata",NA,"Projeto Bem Diverso.","CEN00102829","MG",NA,NA,"var. argenteum","Cambess.","J. E. Q. Faria Júnior","SALINAS","Sítio 6 - Ponto 5.","-41.908333","-16.129444","917","917","CEN00102829",NA,"2018","-41.908333","-16.129444","01",NA,NA,NA,NA,NA,"1",NA
"634","2020-10-16 10:36:31-03","UFG","HJ","4801","S","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Souza, L.F.; Pereira, F.C.","4290","2009","11","07",NA,"Brasil",NA,NA,"Campo úmido com inundação na estação chuvosa. Solos hidromórficos do tipo gleissolo","HJ00004801","Goiás",NA,NA,NA,"Cambess.","Jair Eustáquio Quintino de Faria Júnior","Jataí","Fazenda Boa Vista","-52.078611","-17.97","867","867",NA,NA,NA,"52º4'43''W","17º58'12''S",NA,NA,NA,NA,NA,NA,NA,NA
"635","2020-10-16 10:36:34-03","UFG","HJ","4849","S","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Souza, L.F.; Pereira, F.C.","4113","2009","09","19",NA,"Brasil",NA,NA,"Campo úmido com inundação na estação chuvosa. Solos hidromórficos do tipo gleissolo","HJ00004849","Goiás",NA,NA,NA,"Cambess.","Jair Eustáquio Quintino de Faria Júnior","Jataí","Fazenda Boa Vista","-52.078611","-17.97","873","873",NA,NA,NA,"52º4'43''W","17º58'12''S",NA,NA,NA,NA,NA,NA,NA,NA
"636","2020-10-16 10:36:31-03","UFG","HJ","4813","S","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Souza, L.F.; Pereira, F.C.","4284","2009","11","07",NA,"Brasil",NA,NA,"Campo úmido com inundação na estação chuvosa. Solos hidromórficos do tipo gleissolo","HJ00004813","Goiás",NA,NA,NA,"Cambess.","Jair Eustáquio Quintino de Faria Júnior","Jataí","Fazenda Boa Vista","-52.078611","-17.97","867","867",NA,NA,NA,"52º4'43''W","17º58'12''S",NA,NA,NA,NA,NA,NA,NA,NA
"637","2020-10-16 10:36:31-03","UFG","HJ","4800","S","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Souza, L.F.; Pereira, F.C.","4305","2009","11","07",NA,"Brasil",NA,NA,"Campo úmido com inundação na estação chuvosa. Solos hidromórficos do tipo gleissolo","HJ00004800","Goiás",NA,NA,NA,"Cambess.","Jair Eustáquio Quintino de Faria Júnior","Jataí","Fazenda Boa Vista","-52.078611","-17.97","867","867",NA,NA,NA,"52º4'43''W","17º58'12''S",NA,NA,NA,NA,NA,NA,NA,NA
"638","2020-10-16 10:36:34-03","UFG","HJ","4847","S","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Souza, L.F.; Pereira, F.C.","4148","2009","09","19",NA,"Brasil",NA,NA,"Campo úmido com inundação na estação chuvosa. Solos hidromórficos do tipo gleissolo","HJ00004847","Goiás",NA,NA,NA,"Cambess.","Jair Eustáquio Quintino de Faria Júnior","Jataí","Fazenda Boa Vista","-52.078611","-17.97","865","865",NA,NA,NA,"52º4'43''W","17º58'12''S",NA,NA,NA,NA,NA,NA,NA,NA
"639","2020-10-16 10:36:31-03","UFG","HJ","4844","S","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Souza, L.F.; Pereira, F.C.","4160","2009","09","19",NA,"Brasil",NA,NA,"Campo úmido com inundação na estação chuvosa. Solos hidromórficos do tipo gleissolo","HJ00004844","Goiás",NA,NA,NA,"Cambess.","Jair Eustáquio Quintino de Faria Júnior","Jataí","Fazenda Boa Vista","-52.078611","-17.97","865","865",NA,NA,NA,"52º4'43''W","17º58'12''S",NA,NA,NA,NA,NA,NA,NA,NA
"640","2020-10-16 10:36:31-03","UFG","HJ","4845","S","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Souza, L.F.; Pereira, F.C.","4134","2009","09","19",NA,"Brasil",NA,NA,"Campo úmido com inundação na estação chuvosa. Solos hidromórficos do tipo gleissolo","HJ00004845","Goiás",NA,NA,NA,"Cambess.","Jair Eustáquio Quintino de Faria Júnior","Jataí","Fazenda Boa Vista","-52.078611","-17.97","868","868",NA,NA,NA,"52º4'43''W","17º58'12''S",NA,NA,NA,NA,NA,NA,NA,NA
"641","2020-10-16 10:36:31-03","UFG","HJ","4807","S","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Souza, L.F.; Pereira, F.C.","4276","2009","11","07",NA,"Brasil",NA,NA,"Campo úmido com inundação na estação chuvosa. Solos hidromórficos do tipo gleissolo","HJ00004807","Goiás",NA,NA,NA,"Cambess.","Jair Eustáquio Quintino de Faria Júnior","Jataí","Fazenda Boa Vista","-52.078611","-17.97","867","867",NA,NA,NA,"52º4'43''W","17º58'12''S",NA,NA,NA,NA,NA,NA,NA,NA
"642","2020-10-16 10:36:31-03","UFG","HJ","4846","S","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Souza, L.F.; Pereira, F.C.","4188","2009","09","19",NA,"Brasil",NA,NA,"Campo úmido com inundação na estação chuvosa. Solos hidromórficos do tipo gleissolo","HJ00004846","Goiás",NA,NA,NA,"Cambess.","Jair Eustáquio Quintino de Faria Júnior","Jataí","Fazenda Boa Vista","-52.078611","-17.97","867","867",NA,NA,NA,"52º4'43''W","17º58'12''S",NA,NA,NA,NA,NA,NA,NA,NA
"643","2020-10-16 10:36:31-03","UFG","HJ","4806","S","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Souza, L.F.; Pereira, F.C.","4258","2009","11","07",NA,"Brasil",NA,NA,"Campo úmido com inundação na estação chuvosa. Solos hidromórficos do tipo gleissolo","HJ00004806","Goiás",NA,NA,NA,"Cambess.","Jair Eustáquio Quintino de Faria Júnior","Jataí","Fazenda Boa Vista","-52.078611","-17.97","867","867",NA,NA,NA,"52º4'43''W","17º58'12''S",NA,NA,NA,NA,NA,NA,NA,NA
"644","2019-12-09 17:30:26-03","UFPR","EFC","10289","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Kozera, C.; Kozera, O.P.","3339","2006","11","25",NA,"Brasil",NA,NA,"Arbusto, cerca de 80cm, flores brancas com perfume, campo seco.","EFC010289","Paraná",NA,NA,NA,"Cambess.","Sobral, M.","Balsa Nova","Ponte dos Arcos","-49.8071","-25.5527","830","830",NA,NA,"2007","-49.8071","-25.5527","01","01",NA,NA,NA,NA,NA,NA
"645","2019-10-29 10:08:15-03","UFPR","EFC","17760","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Souza, I.","384","2019","01","28",NA,"Brasil",NA,NA,"Subarbusto 30 cm, frutos imaturos verdes.","EFC017760","PR",NA,NA,NA,"Cambess.","Souza, I.","Curitiba","Campo de Santana","-49.313343","-25.578901","922","922",NA,NA,"2019","-49.313343","-25.578901","01","29",NA,NA,NA,NA,NA,NA
"646","2019-12-09 17:30:26-03","UFPR","EFC","15712","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Brotto, M.L.","1622","2014","05","15",NA,"Brasil",NA,NA,"Subarbusto 30cm; frutos verdes. Estepe Gramíneo-lenhosa","EFC015712","Paraná",NA,NA,NA,"Cambess.","Cordeiro, J.","Ponta Grossa",NA,"-49.9572","-25.1511","1020","1020",NA,NA,"2014","-49.9572","-25.1511","08","04",NA,NA,NA,NA,NA,NA
"647","2020-10-15 09:54:00-03","UFPR","EFC","16524","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Souza, I.","245","2017","04","11",NA,"Brasil",NA,NA,"Subarbusto 15 cm, frutos imaturos verdes, frutos maduros amarelado-esverdeados com estrias roxas. Estepe Gramíneo-Lenhosa __COMMOM_NAME__: Araçá-do-campo","EFC016524","Paraná",NA,NA,NA,"Cambess.","Souza, I.","Curitiba","Campo Natural do CIFLOMA","-49.2369","-25.4465","912","912",NA,NA,"2018","-49.2369","-25.4465","03","22",NA,NA,NA,NA,NA,NA
"648","2019-12-09 17:30:26-03","UFPR","EFC","2202","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Kuniyoshi, Y.S.; Roderjan, C.V.","5535","1990","05","25",NA,"Brasil",NA,NA,"Arbusto frequente em campo natural, 1000m s.n.m. Frutos maduros. __COMMOM_NAME__: Araçá-do-campo","EFC002202","Paraná",NA,NA,NA,"Cambess.","Sobral, M.","Tibagi","P.E. do Guartelá","-50.2444","-24.5745","1000","1000",NA,NA,"1997","-50.2444","-24.5745","09","12",NA,NA,NA,NA,NA,NA
"649","2019-12-09 17:30:26-03","UFPR","EFC","15373","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Souza, I.",NA,"2016","12","09",NA,"Brasil",NA,NA,"Estepe gramíneo lenhosa arbusto, frutos imaturos 60 cm","EFC015373","Paraná",NA,NA,NA,"Cambess.","Souza, I.","Ponta Grossa","P.E. de Vila Velha","-50.0212","-25.2463","800","800",NA,NA,"2017","-50.0212","-25.2463","03","10",NA,NA,NA,NA,NA,NA
"650","2019-11-13 11:27:21-03","USP","SPF","109823","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Aragaki, S","182","1994","11","24",NA,"Brasil",NA,NA,NA,"SPF00109823","São Paulo",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Pirassununga","Cerrado de Emas","-47.5","-22.033333",NA,NA,NA,NA,"2010","-47.5","-22.033333",NA,NA,NA,NA,NA,NA,NA,NA
"651","2019-11-13 11:27:21-03","USP","SPF","109824","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Aragaki, S","178","1994","11","24",NA,"Brasil",NA,NA,NA,"SPF00109824","São Paulo",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Pirassununga","Cerrado de Emas","-47.5","-22.033333",NA,NA,NA,NA,"2010","-47.5","-22.033333",NA,NA,NA,NA,NA,NA,NA,NA
"652","2019-11-13 11:27:21-03","USP","SPF","128342","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Rapini, A","518","1998","03","01",NA,"Brasil",NA,NA,NA,"SPF00128342","Minas Gerais",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Congonhas do Norte","Estrada para Costa Sena.","-43.678611","-18.751111","1050","1050",NA,NA,"2010","-43.678611","-18.751111",NA,NA,NA,NA,NA,NA,NA,NA
"653","2019-11-13 11:27:21-03","USP","SPF","131611","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Batalha, MA","877","1995","11","06",NA,"Brasil",NA,NA,NA,"SPF00131611","São Paulo",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Santa Rita do Passa Quatro","ARIE Cerrado Pé-de-Gigante","-47.566667","-21.6",NA,NA,NA,NA,"2010","-47.566667","-21.6",NA,NA,NA,NA,NA,NA,NA,NA
"654","2019-11-13 11:27:21-03","USP","SPF","163490","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Forzza, RC","2464","2003","11","27",NA,"Brasil",NA,NA,NA,"SPF00163490","Goiás",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Pirenópolis","Morro do Frota","-48.973333","-15.83","896","896",NA,NA,"2010","-48.973333","-15.83",NA,NA,NA,NA,NA,NA,NA,NA
"655","2019-11-13 11:27:21-03","USP","SPF","185566","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Cardim, RH","49","2007","01","26",NA,"Brasil",NA,NA,NA,"SPF00185566","São Paulo",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Pedra Bela","Sítio ZM.","-46.399442","-22.745069","1103","1103",NA,NA,"2010","-46.399442","-22.745069",NA,NA,NA,NA,NA,NA,NA,NA
"656","2021-03-15 18:29:03-03","USP","SPF","219445","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Fantinati, MR","22","2001","10","20",NA,"Brasil",NA,NA,"Arbusto entre 50-80 cm alt. Folhas discolores. Cálice verde. Corola e estames alvos.; Cerrado, campo limpo, lagoa temporária.","SPF00219445","São Paulo",NA,NA,"argenteum","(O.Berg) Landrum","Giaretta, A","Itirapina","Estação Ecológica de Itirapina, Caminho estrada de ferro-ponte do Ribeirão do Lobo, distante 1500 m da referida ponte.","-47.895833","-22.238611","733","733",NA,NA,"2015","-47.895833","-22.238611","11",NA,NA,NA,NA,NA,NA,NA
"657","2019-11-13 11:27:21-03","USP","SPF","77199","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Arbo, MM","5627","1992","11","20",NA,"Brasil",NA,NA,NA,"SPF00077199","Bahia",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Caetité",NA,"-42.533333","-14.033333","1090","1090",NA,NA,"2010","-42.533333","-14.033333",NA,NA,NA,NA,NA,NA,NA,NA
"658","2019-11-13 11:27:22-03","USP","SPF","180429","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe australe","Torezan, JM","685","1997","12","16",NA,"Brasil",NA,NA,NA,"SPF00180429","São Paulo",NA,NA,"australe","Cambess.","Proença, C","Itararé",NA,"-49.259722","-24.270556",NA,NA,NA,NA,"2010","-49.259722","-24.270556",NA,NA,NA,NA,NA,NA,NA,NA
"659","2019-11-13 11:27:22-03","USP","SPF","109803","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe suffruticosum","Aragaki, S","188","1994","11","24",NA,"Brasil",NA,NA,NA,"SPF00109803","São Paulo",NA,NA,"suffruticosum","(O.Berg) Landrum","Proença, C","Pirassununga","Cerrado de Emas","-47.5","-22.033333",NA,NA,NA,NA,"2010","-47.5","-22.033333",NA,NA,NA,NA,NA,NA,NA,NA
"660","2019-11-13 11:27:22-03","USP","SPF","132658","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe suffruticosum","Souza, VC","8002","1995","03","08",NA,"Brasil",NA,NA,NA,"SPF00132658","Minas Gerais",NA,NA,"suffruticosum","(O.Berg) Landrum","Proença, C","Lagoa Dourada","8 km de Lagoa Dourada em direção a Entre Rios de Minas. Fazenda do Bom Retiro.","-44.058472","-20.861278",NA,NA,NA,NA,"2010","-44.058472","-20.861278",NA,NA,NA,NA,NA,NA,NA,NA
"661","2019-11-13 11:27:21-03","USP","SPF","37218","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Stannard, BL","CFCR7418","1984","12","21",NA,"Brasil",NA,NA,NA,"SPF00037218","Bahia",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Piatã",NA,"-41.7728004455566","-13.1519002914429",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"41184","auto",NA,NA,NA,NA
"662","2019-11-13 11:27:21-03","USP","SPF","49114","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Harley, RM","24250","1987","02","15",NA,"Brasil",NA,NA,NA,"SPF00049114","Bahia",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Piatã","Ca. 9 km de Piatã. Campos Gerais.","-41.7728004455566","-13.1519002914429","1250","1250",NA,NA,"2010",NA,NA,NA,NA,"41184","auto",NA,NA,NA,NA
"663","2019-11-13 11:27:21-03","USP","SPF","195822","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Paula-Souza, J","8276","2006","10","11",NA,"Brasil",NA,NA,NA,"SPF00195822","Goiás",NA,NA,"argenteum","(O.Berg) Landrum","Tuler, AC","Chapadão do Céu","Parque Nacional das Emas","-52.548900604248","-18.4074993133545",NA,NA,NA,NA,"2015",NA,NA,"10","29","44163","auto",NA,NA,NA,NA
"664","2019-11-13 11:27:21-03","USP","SPF","171867","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Hatschbach, G","76182","2003","10","11",NA,"Brasil",NA,NA,NA,"SPF00171867","Mato Grosso do Sul",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Bonito",NA,"-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA
"665","2019-11-13 11:27:21-03","USP","SPF","35999","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Giulietti, AM","CFCR6399","1984","11","23",NA,"Brasil",NA,NA,NA,"SPF00035999","Minas Gerais",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA
"666","2019-11-13 11:27:21-03","USP","SPF","35999","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Giulietti, AM","CFCR6399","1984","11","23",NA,"Brasil",NA,NA,NA,"SPF00035999","Minas Gerais",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA
"667","2019-11-13 11:27:22-03","USP","SPF","81214","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe suffruticosum","Mattos, J","15196","1967","11","25",NA,"Brasil",NA,NA,NA,"SPF00081214","Minas Gerais",NA,NA,"suffruticosum","(O.Berg) Landrum","Proença, C","Olímpio Noronha","Fazenda dos Criminosos.","-45.2639007568359","-22.0678005218506",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"8924","auto",NA,NA,NA,NA
"668","2019-11-13 11:27:21-03","USP","SPF","97814","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Ceccantini, GCT","259","1994","03","24",NA,"Brasil",NA,NA,NA,"SPF00097814","Minas Gerais",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Patrocínio","Serra do Salitre","-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"44638","auto",NA,NA,NA,NA
"669","2019-11-13 11:27:22-03","USP","SPF","97791","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe suffruticosum","Ceccantini, GCT","202","1994","03","23",NA,"Brasil",NA,NA,NA,"SPF00097791","Minas Gerais",NA,NA,"suffruticosum","(O.Berg) Landrum","Proença, C","Patrocínio","Serra do Salitre","-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"44638","auto",NA,NA,NA,NA
"670","2019-11-13 11:27:21-03","USP","SPF","38321","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Kawasaki, ML","CFSC9102","1983","03","19",NA,"Brasil",NA,NA,NA,"SPF00038321","Minas Gerais",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA
"671","2019-11-13 11:27:21-03","USP","SPF","38382","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Pirani, JR","CFSC9221","1983","11","14",NA,"Brasil",NA,NA,NA,"SPF00038382","Minas Gerais",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA
"672","2019-11-13 11:27:22-03","USP","SPF","78356","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe australe","Sciamarelli, A","318","1989","10","09",NA,"Brasil",NA,NA,NA,"SPF00078356","São Paulo",NA,NA,"australe","Cambess.","Tuler, AC","Cajuru",NA,"-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21243","auto",NA,NA,NA,NA
"673","2019-11-13 11:27:22-03","USP","SPF","164726","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe australe","Mazine, FF","1047","2003","11","14",NA,"Brasil",NA,NA,NA,"SPF00164726","São Paulo",NA,NA,"australe","Cambess.","Proença, C","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA
"674","2019-11-13 11:27:21-03","USP","SPF","41453","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Cesar, O","265","1984","10","29",NA,"Brasil",NA,NA,NA,"SPF00041453","São Paulo",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA
