"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","stateProvince","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","previousCatalogNumber","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"279","2020-08-31 08:59:59-03","INPA","INPA","251828","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs",NA,NA,NA,NA,"Martini, A","29258","1993","11","11","Brasil","Ubatuba","Praia de Puruba.","-44.966667","-23.35","-44.966667","-23.35",NA,NA,NA,"INPA0251828","INPA0251828 INPA0251828_e","São Paulo","Dicotyledon Asterids","Solanales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-07-10 09:49:29-03","MBML","MBML-HERBARIO","53191",NA,"Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs",NA,NA,NA,NA,"A.D. Ferreira","306","2018","04","21","Brasil","Santa Teresa","RPPN Macaco Barbado. Trilha Angela Roncom","-40.609514","-19.990989","40W36'34,25","19S59'27,56",NA,NA,"Trepadeira de 2m, frutos amarelos","MBML053191",NA,"Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-07-15 14:43:46-03","UNESP-RC","HRCB","9616","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","João Renato Stehmann",NA,NA,NA,"Furlan, A.",NA,NA,NA,NA,"Brasil","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"282","2017-11-24 14:12:31-02","UFLA","ESAL","17899","S","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","L.L.Giacomin",NA,NA,NA,"Fabiana Muniz","s.n.",NA,NA,NA,"Brasil","Espírito Santo do Dourado",NA,"-45.9508018493652","-22.0464000701904",NA,NA,NA,NA,"rastejante; 5,5 m; roxa'; laranja avermelhado; cerrado",NA,NA,"Minas Gerais",NA,NA,NA,NA,"21951","auto",NA,NA,NA,NA,NA,NA,NA
"283","2021-01-26 14:13:00-03","CPACT","ECT","2573","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","G.Vendruscolo","2007","03","01","R.Wasum; G.Heiden | D.Alessandretti","3084","2005","11","05","Brasil","São Mateus do Sul","Estrada para Ponta Grossa. Orla da Mata. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","-50.384167","-25.868056","50º23'3''W","25º52'5''S","779","779",NA,"ECT0002573","ECT0002573","Paraná","Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-03-01 11:52:37-03","UFPE","UFP","35406","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Stehmann, JR","2006",NA,NA,"Yano, O; Marcelli, P","17759","1992","12","14","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto no barranco com flores lilases.; Arbusto no barranco com flores lilases.","UFP035406",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2021-03-01 11:52:37-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Stehmann, JR","2006",NA,NA,"Yano, O; Marcelli, P","17759","1992","12","14","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto no barranco com flores lilases.; Arbusto no barranco com flores lilases.",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-09-12 05:00:02-03","US","US","2580192","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"J. Fontella & C. Moura","110","1961","11","8","Brazil","Caraguatatuba","No alto da Serra de Caraguatatuba, a 7 km do limite doun. de Paraíbuna e a 13 km do Rio Santo Antônio.","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,"US01935913","US01935913_01 US01935913_02","São Paulo",NA,"Solanales","South America - Neotropics",NA,"30093","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"287","2020-09-12 05:00:02-03","US","US","2568836","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"A. Gevieski","50","1953","11","27","Brazil","Ibirama","Horto Florestal, I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"200",NA,NA,"US01935919","US01935919_01 US01935919_02","Santa Catarina",NA,"Solanales","South America - Neotropics",NA,"18533","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"288","2020-09-12 05:00:02-03","US","US","1616853","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"A. Loefgren","4088","1898","9","8","Brazil","Santos","Praia Grande.","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,"US01935928","US01935928_01 US01935928_02","São Paulo",NA,"Solanales","South America - Neotropics",NA,"26836","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"289","2020-09-12 05:00:02-03","US","US","2564373","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"G. Hatschbach","13204","1965","11","30","Brazil","Antonina","Rio Cotia","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"US01935909","US01935909_01 US01935909_02","Paraná",NA,"Solanales","South America - Neotropics",NA,"38300","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"290","2020-09-12 05:00:02-03","US","US","3204404","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"R. Kummrow & A. Soares","3095","1988","11","21","Brazil","Curitiba","Parque Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"US01935905","US01935905_01 US01935905_02","Paraná",NA,"Solanales","South America - Neotropics",NA,"25180","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"291","2020-09-12 05:00:02-03","US","US","2828496","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"J. Fontella & C. Moura","110","1961","11","8","Brazil","Caraguatatuba","No alto na Serra de Caraguatatuba, à 7km do limite doun. de Paraibuna e à 13km do Rio Santo Antônio","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,"US01935914","US01935914_01 US01935914_02","São Paulo",NA,"Solanales","South America - Neotropics",NA,"30093","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"292","2020-09-12 05:00:02-03","US","US","1570314","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"A. Sampaio","1021","1909","10",NA,"Brazil","Itaperuna",NA,"-41.8877983093262","-21.2049999237061",NA,NA,NA,NA,NA,"US01935927","US01935927_01 US01935927_02","Rio de Janeiro",NA,"Solanales","South America - Neotropics",NA,"32377","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"293","2020-09-12 05:00:02-03","US","US","1616725","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"F. C. Hoehne","3480","1919","11","15","Brazil",NA,"Cantaneira.",NA,NA,NA,NA,NA,NA,NA,"US01935925","US01935925_01 US01935925_02","São Paulo",NA,"Solanales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"294","2020-09-12 05:00:02-03","US","US","3146057","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"J. M. Silva & J. Cordeiro","426","1987","11","9","Brazil","Curitiba","Recanto das Araucárias.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"US01935906","US01935906_01 US01935906_02","Paraná",NA,"Solanales","South America - Neotropics",NA,"25180","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"295","2020-09-12 05:00:02-03","US","US","2323728","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"R. Reitz & D. Klein","8038","1958","12","16","Brazil","Laurouller","Novo Horizonte",NA,NA,NA,NA,"400",NA,NA,"US01935915","US01935915_01 US01935915_02","Santa Catarina",NA,"Solanales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"296","2020-09-12 05:00:02-03","US","US","2405228","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"G. Hatschbach","9678","1962","12","13","Brazil","Guaratuba","Pedra Branca de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,"50","150",NA,"US01935910","US01935910_01 US01935910_02","Paraná",NA,"Solanales","South America - Neotropics",NA,"41937","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"297","2020-09-12 05:00:02-03","US","US","2686010","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"R. Reitz & D. Klein","12700","1962","4","20","Brazil","Papanduva","Serra do Espigão","-50.144401550293","-26.3703002929688",NA,NA,"1000",NA,NA,"US01935912","US01935912_01 US01935912_02","Santa Catarina",NA,"Solanales","South America - Neotropics",NA,"49621","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"298","2020-09-12 05:00:02-03","US","US","1544781","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"A. C. Brade","8002","1916","4","16","Brazil",NA,"Morro das Pedras",NA,NA,NA,NA,NA,NA,NA,"US01935926","US01935926_01 US01935926_02","São Paulo",NA,"Solanales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"299","2020-09-12 05:00:02-03","US","US","2527777","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"T. Capriglioni","1657","1966","11","18","Brazil","Curitiba","Bairro São Nicolau","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"US01935908","US01935908_01 US01935908_02","Paraná",NA,"Solanales","South America - Neotropics",NA,"25180","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"300","2020-09-12 05:00:02-03","US","US","2323546","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"R. Reitz & D. Klein","7636","1958","11","25","Brazil","Rio do Sul","Serra doatador","-49.6431007385254","-27.2141990661621",NA,NA,"550",NA,NA,"US01935916","US01935916_01 US01935916_02","Santa Catarina",NA,"Solanales","South America - Neotropics",NA,"15163","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"301","2020-09-12 05:00:02-03","US","US","2902169","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"Klein, -- & -- Bresolin","8064","1968","12","19","Brazil","Florianópolis","Morro do Rio Vermelho","-48.5491981506348","-27.596700668335",NA,NA,"200",NA,NA,"US01935907","US01935907_01 US01935907_02","Santa Catarina",NA,"Solanales","South America - Neotropics",NA,"27000","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"302","2020-09-12 05:00:02-03","US","US","1616746","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"F. C. Hoehne","s.n.","1920","12","23","Brazil",NA,"Alto da Serra.",NA,NA,NA,NA,NA,NA,NA,"US01935924","US01935924_01 US01935924_02","São Paulo",NA,"Solanales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"303","2020-09-12 05:00:02-03","US","US","2271776","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"R. Reitz & D. Klein","5692","1957","11","25","Brazil","Ibirama","Horto Florestal, I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"300",NA,NA,"US01935917","US01935917_01 US01935917_02","Santa Catarina",NA,"Solanales","South America - Neotropics",NA,"18533","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"304","2020-09-12 05:00:02-03","US","US","2120107","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"Eq. Ecologia","s.n.","1952","1","22","Brazil","Brusque","Mata do Hoffmann","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,NA,"US01935920","US01935920_01 US01935920_02","Santa Catarina",NA,"Solanales","South America - Neotropics",NA,"19684","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"305","2020-09-12 05:00:02-03","US","US","1617131","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"P. Goncalves","s.n.","1932","11","10","Brazil",NA,"Serra da Cantareira",NA,NA,NA,NA,NA,NA,NA,"US01935923","US01935923_01 US01935923_02","São Paulo",NA,"Solanales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"306","2020-09-12 05:00:02-03","US","US","2456482","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"R. M. Klein","3754","1962","12","11","Brazil","Canoinhas","Barra Grande","-50.3899993896484","-26.1772003173828",NA,NA,"750",NA,NA,"US01935911","US01935911_01 US01935911_02","Santa Catarina",NA,"Solanales","South America - Neotropics",NA,"50616","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"307","2020-09-12 05:00:02-03","US","US","2492167","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"L. Smith & R. Klein","10824","1957","2","5","Brazil","Porto União","21 km South of Pôrto União","-51.0783004760742","-26.2381000518799",NA,NA,"750",NA,NA,"US01935918","US01935918_01 US01935918_02","Santa Catarina",NA,"Solanales","South America - Neotropics",NA,"41804","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"308","2020-09-12 05:00:02-03","US","US","1998113","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"G. Hatschbach","1514","1949","10","3","Brazil","Cerro Azul",NA,"-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"US01935922","US01935922_01 US01935922_02","Paraná",NA,"Solanales","South America - Neotropics",NA,"32006","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"309","2020-09-12 05:00:02-03","US","US","2568837","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"R. M. Klein","255","1952","1","22","Brazil","Brusque","Mata do Hoffmann","-48.9174995422363","-27.0981006622314",NA,NA,"50",NA,NA,"US01935921","US01935921_01 US01935921_02","Santa Catarina",NA,"Solanales","South America - Neotropics",NA,"19684","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"310","2019-12-09 17:30:59-03","UFPR","EFC","533","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","fragrans","Cyphomandra fragrans","(Hook.) Sendtn.",NA,NA,NA,NA,"Muniz, J.S.","5","1984","11","21","Brasil","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"Arvoreta em beira de estrada (BR 116), flores lilases. __COMMOM_NAME__: Baga-de-bugre","EFC000533",NA,"Paraná",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"311","2019-12-09 17:30:59-03","UFPR","EFC","13883","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Blum, C.T.","2013","12","20","Hoffmann, P.M.",NA,"2013","12","20","Brasil","Fernandes Pinheiro",NA,"-50.4755","-25.5461","-50.4755","-25.5461",NA,NA,"Arvoreta com 4 m. Com flores lilases.","EFC013883",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2019-12-09 17:30:59-03","UFPR","EFC","11800","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Hoffmann, P.M.","2013","12","03","Hoffmann, P.M.; Gurski, E.",NA,"2013","11","08","Brasil","Fernandes Pinheiro","Fazenda Benfica","-50.4755","-25.5461","-50.4755","-25.5461","850","850","Arbusto de 3 metros, botões. Projeto conservação de espécies raras e ameaçadas da Floresta Ombrófila Mista.","EFC011800",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-12-09 17:30:59-03","UFPR","EFC","18003","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Völtz, R.R.","2019","03","05","Völtz, R.R.; Serejo, S.V.","2039","2019","02","26","Brasil","São Mateus do Sul",NA,"-50.51472","-25.95361","-50.51472","-25.95361","785","785","Arvoreta 1,5 m alt.; frutos verdes com manchas mais claras; interior de Floresta Ombrófila Mista pastejada.","EFC018003",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2019-12-09 17:31:00-03","UFPR","EFC","15358","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Souza, I.","2016","11","28","Souza, I.",NA,"2016","11","27","Brasil","Mandirituba","Mato Branco dos Carvalhos","-49.3284","-25.7769","-49.3284","-25.7769","900","900","Arvoreta, 4m, flores roxas, passando para creme quando velhas __COMMOM_NAME__: Baga-de-bugre, baga-de-veado","EFC015358",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2019-12-09 17:31:00-03","UFPR","EFC","15496","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Souza, I.","2017","03","26","Souza, I.",NA,"2017","03","26","Brasil","Mandirituba","Mato Branco","-49.3281","-25.7724","-49.3281","-25.7724","897","897","Arvoreta, 2,5 m, frutos verdes, Floresta Ombrófila Mista.","EFC015496",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-10-15 09:54:06-03","UFPR","EFC","18794","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","DALL AGNOL, R. T.","2019","10","05","DALL AGNOL, R. T.; BOLZANI, G. F.","1060","2019","10","05","Brasil","Campina Grande do Sul","Próximo a Igreja de Mandassaia.","-49.038513","-25.280949","-49.038513","-25.280949","893","893","Arvoreta, 2,5 m; cimeiras axilares com botões arroxeados. Borda de floresta.","EFC018794",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-11-13 11:32:08-03","USP","SPF","143736","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.","Hatschbach, G","2000",NA,NA,"Ribas, OS","2854","1999","12","22","Brasil","Campina Grande do Sul",NA,"-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"SPF00143736",NA,"Paraná",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"318","2019-11-13 11:32:08-03","USP","SPF","132527","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.","Hatschbach, G","1998",NA,NA,"Ribas, OS","2204","1997","12","31","Brasil","Tijucas do Sul",NA,"-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"SPF00132527",NA,"Paraná",NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"319","2019-11-13 11:32:08-03","USP","SPF","153420","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.","Carvalho, LAF","1981",NA,NA,"Barros, F","596","1980","12","17","Brasil","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00153420",NA,"São Paulo",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"320","2019-11-13 11:32:09-03","USP","SPF","184221","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","fragrans","Cyphomandra fragrans","(Hook.) Sendtn.","Leite, EC",NA,NA,NA,"Leite, EC","29258","1993","11","11","Brasil","Ubatuba",NA,"-44.966667","-23.35","-44.966667","-23.35",NA,NA,NA,"SPF00184221",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2021-03-25 13:53:40-03","UNIVILLE","JOI","15253","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","M. Sobral","2010","01","25","A. Stival-Santos","1454","2009","12","14","Brasil","São João Batista","Canudos.","-48.8675","-27.359722","48º52'3''W","27º21'35''S","231","231","; HABITAT: roça; HABITO: arbustiva; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI015253",NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2021-03-25 13:53:40-03","UNIVILLE","JOI","11205","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","J.R. Stehmamn","2011","06","28","Meyer, F.S.","695","2008","04","25","Brasil","São Bento do Sul","Arredores CEPA Rugendas - Univille, Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"; HABITAT: capoeira; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI011205",NA,"Santa Catarina",NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA
"323","2021-03-25 13:53:40-03","UNIVILLE","JOI","11806","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) Bohs","Meyer, F.S.","2010","11","10","Meyer, F.S.","120","2004","11","10","Brasil","São Bento do Sul","Arredores do Centro de Estudos e Pesquisas Ambientais - CEPA Rugendas - Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"; HABITAT: coletado em local aberto ensolarado; HABITO: arbusto; TIPO VEGETACIONAL: FOD montana","JOI011806",NA,"Santa Catarina",NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA
"324","2019-10-07 09:18:08-03","UEFS","HUEFS","9834","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"Soares, A.A.",NA,"1988","12","13","Brasil","Joinvile",NA,"-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,NA,"HUEFS0009834","HUEFS0009834","Santa Catarina","Angiospermae","Solanales",NA,NA,"37150","auto","Asteranae",NA,NA,NA,NA,NA,NA
"325","2019-10-07 09:18:08-03","UEFS","HUEFS","34116","PreservedSpecimen","Plantae","Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"Silva, J.M.","2227","1997","11","26","Brasil","Morretes","Parque Estadual Marumbi, próximo da Estação Marumbi.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Floresta atlântica degradada.","HUEFS0034116","HUEFS0034116","Paraná","Angiospermae","Solanales",NA,NA,"30514","auto","Asteranae",NA,NA,NA,NA,NA,NA
