"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","typeStatus","continentOcean","preparationType","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"477","2015-03-06 21:32:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata",NA,NA,"H. S. Irwin & et al.","18092",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"478","2015-03-07 03:57:35-03","F","FMNH-SEEDPLANTS","V0218884F","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0218884F","V0218884F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"479","2015-03-07 03:57:35-03","F","FMNH-SEEDPLANTS","V0218887F","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0218887F","V0218887F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"480","2015-03-07 03:57:35-03","F","FMNH-SEEDPLANTS","V0218889F","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0218889F","V0218889F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"481","2015-03-07 03:57:35-03","F","FMNH-SEEDPLANTS","V0218891F","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0218891F","V0218891F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"482","2015-03-07 03:57:35-03","F","FMNH-SEEDPLANTS","V0218892F","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0218892F","V0218892F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"483","2019-06-11 13:08:23-03","F","FMNH-SEEDPLANTS","V0354052F","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata",NA,"RRC ID Flag","H. S. Irwin","8905","1965","10","3","Brazil","Distrito Federal",NA,NA,"-47.75","-15.75",NA,NA,NA,NA,"V0354052F","V0354052F_01 V0354052F_02","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"8905",NA,NA
"484","2019-09-04 19:48:31-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Magnoliaceae","Talauma","sellowiana","Talauma sellowiana",NA,NA,"A. Saint-Hilaire",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"Holotype","South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"485","2019-01-23 10:17:20-02","F","FMNH-SEEDPLANTS","V0077437F","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","sellowiana","Talauma sellowiana",NA,NA,"A. Saint-Hilaire","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0077437F","V0077437F_01","Spermatophyta",NA,"Isotype","South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"486","2020-04-29 16:30:00-03","UFVJM","HDJF","6066","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","P.Parm.","Machado, ELM","Soares, CCC; Barbalho, PPG; Silva, LFA","77","2018","03","22","Brasil","Minas Gerais","Conceição do Mato Dentro","CAVA SA3","-43","-19","-43","-19","719","719","HDJF006066","HDJF006066_01","Dicotyledoneae",NA,NA,"Southern America",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2019-01-25 15:42:04-02","IAC","IAC","11142","S","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","J. Kuntz-Galvão","J.A. Cunha","65","1949","08","20","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,NA,NA,NA,NA,NA,"nome popular: pinho do brejo","2011","10","20",NA,NA,NA,NA,NA,NA,NA
"488","2019-01-25 15:42:04-02","IAC","IAC","20136","S","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","J.R.K.G. França","H.F. Leitão Filho","531","1968","04","26","Brasil","São Paulo","Ubatuba",NA,"-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","10","26",NA,NA,NA,NA,NA,NA,NA
"489","2019-06-24 08:13:00-03","IAC","IAC","50333","S","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","488","2007","11","13","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009","-45.083511","-23.367009",NA,NA,NA,NA,NA,NA,NA,NA,NA,"subparcela 56, indivíduo I 1114.","2007","11","13",NA,NA,NA,NA,NA,NA,NA
"490","2019-01-25 15:42:04-02","IAC","IAC","50380","S","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","J.A.M.A. Gomes et al.","J.A.M.A. Gomes; F. Benedetti; J.F. Benedito & O. Santos","s/nº","2008","04","03","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.082249","-23.373315","-45.082249","-23.373315",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Subparcela 59, Indivíduo H0882","2008","04","03",NA,NA,NA,NA,NA,NA,NA
"491","2019-01-25 15:42:04-02","IAC","IAC","46962","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil","R.B. Torres et al.","R.B. Torres; M.S. Dechoum; E.L. João; A. Simão & I.C.M. Ferreira","s/nº","2005","03","23","Brasil","São Paulo","Campinas","Tozan I","-47.038459","-22.783459","-47.038459","-22.783459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005","03","23",NA,NA,NA,NA,NA,NA,NA
"492","2019-01-25 15:42:04-02","IAC","IAC","7959","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","s/det.","s/col.","s/nº","1945","11","01","Brasil","São Paulo","São Paulo","Bairro Rio Bonito, Represa Santo Amaro, Capital","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1945","11","01",NA,NA,NA,NA,NA,NA,NA
"493","2019-01-25 15:42:04-02","IAC","IAC","8066","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","s/det.","s/col.","s/nº","1946","04","05","Brasil","São Paulo","Campinas","Fazenda Santa Elisa - IAC","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1946","04","05",NA,NA,NA,NA,NA,NA,NA
"494","2020-02-17 11:29:43-03","UEG","HUEG","6950","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","P.Parm.",NA,"Morais, I.L.","4924","2017","06","18","Brasil","Goiás","Quirinópolis",NA,"-50.421389","-18.657222","-50.421389","-18.657222",NA,NA,"HUEG006950",NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"Árvore com 8 m, frutos verdes.; Borda de mata de galeria, Córrego Formiga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2020-11-19 14:06:19-03","Unimontes","MCMG","1222","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.Hil.) Spreng.","Santos, R. M.","Bahia, T.O. | Àvila,M.A. | Braga,L.L. | Matos,F.S. | Mota,G.S. | Mota,N.M. | Nunes,Y.R.F. | Oliveira,M.H. | Silva,M.A.P. | Souza, S.R. |",NA,NA,NA,NA,"Brasil","Minas Gerais","Januária","APA do Rio PandeirosVereda Agua doce","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbóreo",NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA
"496","2013-02-07 10:18:52-02","UMC","HUMC","4514","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil",NA,"Equipe FEPAF","36","2005","11","16","Brazil","São Paulo","Biritiba Mirim","Entorno da Barragem de Biritiba.","-46.102222","-23.636944","46W06'08","23S38'13","761","761",NA,NA,NA,NA,NA,"Southern America",NA,"Arbórea. Flor branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2020-09-22 13:48:52-03","USP","SPFW","4984","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Serviço Florestal","Sem coletor","s.n.",NA,NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2020-09-22 13:48:52-03","USP","SPFW","263","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.",NA,"Sem coletor","s.n.",NA,NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2020-09-22 13:48:52-03","USP","SPFW","117","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.",NA,"Sem coletor","s.n.",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2016-08-23 10:59:44-03","NHMLondon","NHM-LONDON-BOT","BM000574769","S","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","St. Hil.",NA,"George Gardner; b.1812; d.1849; Gardner","305",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"Type",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/4ae6253e5c35d39fc22c7e95459f9830702a37e2/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4980362"
"501","2021-02-12 15:02:14-03","UFSCar","SPSC","5343","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.",NA,NA,NA,"1992","01","15","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2021-02-12 15:02:14-03","UFSCar","SPSC","3966","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.",NA,NA,NA,"1992","01","15","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2021-02-12 15:02:14-03","UFSCar","SPSC","6663","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","M.I.S. Lima","D.C. Sudam",NA,"1995","01","12","Brasil","São Paulo","São Carlos","Cerrado UFSCar. Trilha da Natureza",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mata de galeria <ll>dwc_commonname:</ll> Pinha do brejo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2021-02-12 15:02:14-03","UFSCar","SPSC","7198","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2020-11-05 13:53:51-03","UNIRIO","HUNI","2739","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","M. Oliveira","R.F. do Rosário; G.C. Reis; M. Tiberi","27","2010","10","07","Brasil","Distrito Federal","Guará","EPTG. Área de Preservação Permanente Guará (APP Guará)",NA,NA,NA,NA,NA,NA,"HUNI00002739",NA,NA,NA,NA,NA,NA,"Material doado pelo HEPH. Árvore de 7 m de altura, flor amarela, botões verde. Brejo área úmida, comum no local. Habitat: Mata de galeria Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2020-11-12 17:00:54-03","UEL","FUEL","25296","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.",NA,"Amaral Jr, A; et al.","s.n.","1998","10","14","Brasil","Mato Grosso do Sul","Brasilândia","Brasilândia-Bataguassu, Bataguassu","-52.0368995666504","-21.2558002471924",NA,NA,NA,NA,NA,NA,"Tracheophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,"124730","auto",NA,NA,NA,NA,NA
"507","2020-11-12 17:00:54-03","UEL","FUEL","36533","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","Estevan, DA","Estevan, DA; et al.","407","2004","07","23","Brasil","Paraná","Ventania","Campo de Fora","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,"Tracheophyta","Magnoliales",NA,NA,NA,NA,"2004",NA,NA,"32424","auto",NA,NA,NA,NA,NA
"508","2020-11-12 17:00:54-03","UEL","FUEL","30672","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","Dias, MC","Pavão, OC; et al.","s.n.","2000","12","06","Brasil","Paraná","Ventania","Sítio Pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,"Tracheophyta","Magnoliales",NA,NA,NA,NA,"2001",NA,NA,"32424","auto",NA,NA,NA,NA,NA
"509","2020-11-12 17:00:54-03","UEL","FUEL","23670","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","Vieira, AOS","Francisco, EM; Fadelli, L","s.n.","1999","03","30","Brasil","Paraná","Ventania","Sítio Pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,"Tracheophyta","Magnoliales",NA,NA,NA,NA,"1999",NA,NA,"32424","auto",NA,NA,NA,NA,NA
"510","2020-11-12 17:00:54-03","UEL","FUEL","31485","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","Franco, GADC","Souza, LC","194","1997","11","29","Brasil","São Paulo","Itapetininga","Estação Experimental-banhado, banhado","-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,NA,NA,"Tracheophyta","Magnoliales",NA,NA,NA,NA,"1998",NA,NA,"40712","auto",NA,NA,NA,NA,NA
"511","2019-11-01 15:02:34-03","UnB","UB","11055","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","P.Parm.","Anunciação, EA","Caires, CS; Ramalho, CL; Mendes, VC","69","2002","03","19","Brasil","Distrito Federal","Guará","EPTG entre Guará e Taguatinga, margem do córrego Vicente Pires (próximo a ponte)","-48","-15.8","-48","-15.8","1082","1082",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"Hospedeiro de Phoradendron crassifolium (Pohl ex DC.) Eichl. (68).; Árvore; Mata ciliar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2019-11-01 15:02:34-03","UnB","UB","143764","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","P.Parm.",NA,"Anderson, WR; Stieber, M; Kirkbride Junior, JH","36210","1972","02","18","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"Tree 6m. Fruit green.; Rocky campo and cerrado, sloping down to wet-sand meadow adjacent to gallery forest along stream; sandy soil and sandstone outcrops.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2019-11-01 15:02:34-03","UnB","UB","143766","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","P.Parm.",NA,"Bridgewater, S; Garcia, AI","441","1996","10","25","Brasil","Minas Gerais",NA,"Mata de Ciro; Casca D#?#anta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"Bole round and smooth, covered in moss; slash yellow/cream with aromatic scent; flowers large and white. Very visible from outside the forest.; Tree 12m.; Mesophytic forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2019-11-01 15:02:34-03","UnB","UB","146495","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","P.Parm.","Kuhlmann, M","Kuhlmann, MP","107","2009","09","01","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília.","-47.842542","-15.890003","-47.842542","-15.890003",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 10m de altura. Fruto verde. Flor branca. Zoocórico; Mata de Galeria","2009","09","01",NA,NA,NA,NA,NA,NA,NA
"515","2019-11-01 15:02:34-03","UnB","UB","93771","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","P.Parm.","Soares-Silva, LH","Paula, JE","1516","1982","02","11","Brasil","Goiás","Planaltina","Planaltina","-47.6142","-15.4528","-47.6142","-15.4528",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2019-11-01 15:02:34-03","UnB","UB","2940","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","P.Parm.",NA,"Ramos, PCM","64","1990","10","03","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília. Mata em volta da piscina velha","-47.933333","-15.883333","-47.933333","-15.883333","1020","1250",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"25 cm da P. Casca lisa com cicatrizes dos ramos. Folhas grandes coriáceas, glabras. Sépalas verde claro, pétalas carnosas.; Árvore 8m. Flor creme; Mata. Solo: Úmido.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2019-11-01 15:02:34-03","UnB","UB","143767","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","P.Parm.",NA,"Amaral, IL; et al.","1197","1983","05","07","Brasil","Pará","Itaituba","Estrada Santarém-Cuiabá, BR-163, entre os Km 887 a 876, Serra do Cachimbo, margem esquerda do Rio Curuá próximo a uma campina","-54.916667","-8.75","-54.916667","-8.75",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"Semente preta com cobertura vermelha, muito aromática.; Árvore 20m. Frutos marrom-esverdeado.; Ilha de mata de cerrado, solo arenoso úmido",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2019-11-01 15:02:34-03","UnB","UB","3853","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","P.Parm.","Calago, K","Walter, BMT","2166","1994","07","07","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, Córrego da Onça a 150m do Córrego Taquara","-47.9","-15.933333","-47.9","-15.933333",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"Casca amarelada, craquenta; folhas às xs >55 cm; frutos 9x9 cm, 300g; sem. com arilo vermelho e testa preta.; Árvore 9m x 7,4 cm. Fruto verde.; Cabeça de mata de galeria semi-encharcada na seca. Solo: Solo areno-argiloso com muita serrapilheira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2019-11-01 15:02:34-03","UnB","UB","4284","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","P.Parm.","MacLeish, NFF","Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","18092","1966","06","08","Brasil","Distrito Federal",NA,"10 Km ao norte de Brasília-DF, Rio Torto",NA,NA,NA,NA,"1000","1000",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"Frutos separados.; Árvore 8m x 12cm. Fruto verde.; Mata de galeria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2019-11-01 15:02:34-03","UnB","UB","93772","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","P.Parm.","Bringel, JBA","Prance, GT","59697","1964","10","27","Brasil","Goiás",NA,"42km ao S de Caiapônia",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2019-11-01 15:02:34-03","UnB","UB","93776","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","P.Parm.","Soares-Silva, LH","Prance, GT","58998","1964","09","12","Brasil","Distrito Federal",NA,"Rua Brasília-Taguatinga",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2019-11-01 15:02:34-03","UnB","UB","93779","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","P.Parm.",NA,"Guarino, ESG","335","2000","08","02","Brasil","Distrito Federal",NA,"Margem esquerda do Córrego Bananal",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2019-11-01 15:02:34-03","UnB","UB","93780","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","P.Parm.","Silva, JS","Irwin, HS","8905","1965","10","03","Brasil","Distrito Federal","Planaltina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2019-11-01 15:02:34-03","UnB","UB","93781","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","P.Parm.","Silva, JS","Ratter, JA","3519","1976","09","01","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"525","2019-11-01 15:02:34-03","UnB","UB","93775","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","P.Parm.","Bringel, JBA","Heringer, EP","8726","1961","10","10","Brasil","Distrito Federal","Brasília","Fundação Zoobotânica","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"526","2019-11-01 15:02:34-03","UnB","UB","107029","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","P.Parm.","Proença, CEB","Proença, CEB; Campos, MBS; Mendes, VC","3244","2007","03","29","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília.","-48.023056","-15.689167","-48.023056","-15.689167",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"Árvore 7m x 25cm CAP.; Árvore 7m. Fruto imaturo.; Mata de galeria inundável.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2019-11-01 15:02:34-03","UnB","UB","143763","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","P.Parm.",NA,"Harley, RM; et al.","25459","1988","10","30","Brasil","Minas Gerais","Diamantina","3km da estrada Diamantina-Belo Horizonte na estrada para Conselheiro Mata","-43.716667","-18.25","-43.716667","-18.25",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"Botões florais verdes.; Árvore 6m. Frutos secos, castanhos.; Mata de galeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2019-11-01 15:02:34-03","UnB","UB","7945","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","P.Parm.","Anunciação, EA","Bridgewater, S","460","1996","10","27","Brasil","Minas Gerais","São Roque de Minas","Casca Danta","-46.516667","-20.316667","-46.516667","-20.316667",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"Árvore 15m. Flor branca; Mata mesophytic.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2019-11-01 15:02:34-03","UnB","UB","93778","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","P.Parm.","Soares-Silva, LH","Sampaio, AB","127","1997","08","18","Brasil","Distrito Federal","Riacho Fundo","Fazenda Sucupira (CENARGAN/EMBRAPA)",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2019-11-01 15:02:34-03","UnB","UB","93782","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","P.Parm.","Silva, JS","Heringer, EP","10629","1965","10","09","Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2019-11-01 15:02:34-03","UnB","UB","93777","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","P.Parm.","Silva, JS","Ratter, JA","3702","1976","10","07","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
