"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","infraspecificEpithet","typeStatus"
"235","2019-11-21 14:46:19-03","UFJF","CESJ","67373","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","L.D. Santana","2016","04","01","J.H.C. Ribeiro; L.D. Santana; P.L. Luiz; N. Caldeira","552","2016","04","01","Brasil","MInas Gerais","Baependi","-44.8899993896484","-21.9589004516602",NA,NA,"CESJ067373",NA,"Parque Estadual da Serra do Papagaio, Trilha do Vale das Araucárias.",NA,NA,"Árvore na Floresta Ombrófila Mista. Frutos verdes com receptáculo acizentado. Folhas discolores.","Angiosperma",NA,"América do Sul",NA,"29865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-11-21 14:46:19-03","UFJF","CESJ","66920","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","L.D. Santana","2015","03","23","L.D. Santana; J.H.C. Ribeiro; M. Landroz; C.M. Alves-Vallez","90","2015","03","23","Brasil","MInas Gerais","Baependi","-44.8899993896484","-21.9589004516602",NA,NA,"CESJ066920",NA,"Parque Estadual da Serra do Papagaio, Vale do Rio Santo Angostinho/ Interior da FOM Aluvial",NA,NA,"Árvore, ca 3m. Cálice persiste, frutos alvos, folhas discolores. Dentro da parcela 19 da fitossociologia, indivíduo 727. Próximo ao curso d'água. Altitude 1650 m.s.m.","Angiosperma",NA,"América do Sul",NA,"29865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-11-21 14:46:19-03","UFJF","CESJ","41263","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","G. Hatschbach","1994",NA,NA,"P.Carvalho","144","1972","07","14","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"CESJ041263",NA,"Chácara Brustolin",NA,NA,"Árvore da mata.","Angiosperma",NA,"América do Sul",NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-04-07 11:48:59-03","UFMS","CGMS","35356","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","M.G. Caxambu","2007","10","16","M.G. Caxambu; A.R. Silva","1700","2007","09","27","Brasil","Paraná","Campo Mourão","-52.3138889","-24.1094444","-52,3138889","-24,1094444","CGMS1064755",NA,"Parque Estadual Lago Azul (PELA).","609","609","Botões florais esverdeados eFlores alvas. Habitat: Relevo: Suave-ondulado. Habito: Árvore. 10,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-04-07 11:48:59-03","UFMS","CGMS","17786","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","G. Hatschbach",NA,NA,NA,"P. Carvalho","144","1972","07","14","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"CGMS1047081",NA,"Chácara Bustolin.",NA,NA,"Duplicata do MBM Habitat: Mata. Habito: Árvore.",NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-04-07 11:48:59-03","UFMS","CGMS","78445","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"G. Hatschbach","3148","1952","11","13","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"CGMS1111456",NA,"Fazenda Monte Alegre. Jaguatirica.",NA,NA,"Flor alva. Base do tronco 40 cm. Habitat: Mata da Araucaria. Habito: Árvore, 14 m de altura.",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-03-01 16:42:12-03","UNICAMP","UEC","144477","S","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.",NA,NA,NA,NA,"Fritsch, PW; Aranha, JLM","1800","2005","10","13","Brazil","Paraná","Curitiba","-49.202833","-25.482","-49.202833","-25.482","UEC073380","UEC073380","Conjunto Marumbí.",NA,NA,"Tree 6 m tall. Bark shreddy. Inner bark red. Buds and immature fruit green. Rare.; Disturbed woodlot with no regenaration; surronded by residencial area.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-03-01 16:42:12-03","UNICAMP","UEC","150917","S","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.","Verdi, M","2009","03","09","Verdi, M; Hasckel, RP; Klemz, G","1516","2009","03","09","Brazil","Santa Catarina","Anita Garibaldi","-51.136667","-27.690833","-51.136667","-27.690833","UEC073397","UEC073397","Centro de Anita Garibaldi.","341","341","Arbórea, flor branca.; Floresta Ombrófila Mista.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-03-01 16:42:12-03","UNICAMP","UEC","163469","S","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.","Pinho-Ferreira, MA","2007","04","03","Coelho, RLG; Delfini-Feliciano, C; Pinho-Ferreira, MA; Shimizu, GH; Barbosa, TDM","111","2007","04","03","Brazil","Santa Catarina","Urupema","-49.879167","-27.916667","-49.879167","-27.916667","UEC028072","UEC028072","Fazenda Farofa, trilhado pasto sujo, atrás da sede.","1400","1400","Árvore, 3m. Frutos jovens.; Floresta Ombrófila Mista.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-03-01 16:42:12-03","UNICAMP","UEC","53105","S","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.","Webster, GL",NA,NA,NA,"Webster, GL; Dehgan, B; Sobral, M","25919","1986","12","04","Brazil","Rio Grande do Sul","Jaguari","-54.533333","-29.5","-54.533333","-29.5","UEC073388","UEC073388","10 km E. of Jaguari.","100","100","Common shrubby tree 3-5 m high; fls. white.; Araucaria woods with Eugenia, Ocotea, Prunus, Styrax, et al.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-03-01 16:42:12-03","UNICAMP","UEC","23892","S","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.","Vaz, AMSF","1988","05",NA,"Rubens, AAB","189","1980","11","20","Brazil","São Paulo","Campos do Jordão","-45.483333","-22.7","-45.483333","-22.7","UEC073398","UEC073398","EFE-01.","1570","1570","Planta de 4,50 m, frutos verdes de maturação verde.&nf;Árvore nº 36 a 38.; Floresta Ombrófila Densa Mista.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-03-01 16:42:12-03","UNICAMP","UEC","26196","S","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.","Fritsch, PW","2009","03",NA,"Tamashiro, JY; Martins, FR","1651","1981","10","30","Brazil","Minas Gerais","Poços de Caldas","-46.564722","-21.838889","-46.564722","-21.838889","UEC073378","UEC073378","Estrada para Mata da Colina.",NA,NA,"Arvoreta 3 m, botões amarelo-esverdeados, frutos imaturos glaucos, mais velho verdes.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-03-01 16:42:12-03","UNICAMP","UEC","31174","S","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.","Fritsch, PW","2004",NA,NA,"Gabrielli, AC; Martins, FR; Shepherd, GJ; Tamashiro, JY","2081","1983","09","06","Brazil","Minas Gerais","Poços de Caldas","-46.564722","-21.838889","-46.564722","-21.838889","UEC073390","UEC073390","Córrego do meio.",NA,NA,"Árvore de 6 m, frutos verdes.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-03-01 16:42:12-03","UNICAMP","UEC","33371","S","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.",NA,NA,NA,NA,"Martins, FR","2144","1983","12","02","Brazil","Minas Gerais","Poços de Caldas","-46.564722","-21.838889","-46.564722","-21.838889","UEC073382","UEC073382","Estrada para Mata da Colina.",NA,NA,"Arvoreta 5 m, na mata à beira da estrada. Cálice verde-ferrugíneo, pétalas brancas.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-03-01 16:42:12-03","UNICAMP","UEC","97894","S","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.","Souza, VC","1998","01",NA,"Torezan, JMD; Arima, LIA; Pimenta, JA; Resende, JCF; Sifuentes, DVO; Rodrigues, RR","627","1997","12","13","Brazil","São Paulo","Apiaí","-49.076944","-24.335278","-49.076944","-24.335278","UEC073374","UEC073374","Estrada para Pinhalzinho/Apiaí, 11 km de Bom Sucesso do Itararé.&nf;Beira da estrada.",NA,NA,"Árvore com 10 m, botões florais cor creme, frutos maduros cinza-chumbo.; Floresta Ombrófila Mista.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-03-01 16:42:12-03","UNICAMP","UEC","120648","S","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.","Meireles, LD","2001","12",NA,"Meireles, LD; Breier, TB; Belinello, R","535","2001","08","23","Brazil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,"UEC087330","UEC087330","Monte Verde.",NA,NA,"Arvoreta, 3 m, folhas com face abaxial prateada, frutos prateados com cálice esverdeado.; Floresta Ombrófila Mista.","Magnoliopsida",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2021-03-01 16:42:12-03","UNICAMP","UEC","124456","S","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.","Meireles, LD","2002","06",NA,"Meireles, LD; Belinello, R","811","2001","12","13","Brazil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,"UEC087329","UEC087329","Monte Verde - Serra da Mantiqueira.",NA,NA,"Árvore, 3 m, folhas discolores, flores creme-esverdeadas.; Mata de Araucária.","Magnoliopsida",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-03-01 16:42:12-03","UNICAMP","UEC","124462","S","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.","Meireles, LD","2002","06",NA,"Meireles, LD; Belinello, R","828","2001","12","13","Brazil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,"UEC087327","UEC087327","Monte Verde - Serra da Mantiqueira.",NA,NA,"Árvore, 3 m, folhas discolores, frutos verdes a vináceos.; Mata de Araucária.","Magnoliopsida",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2021-03-01 16:42:12-03","UNICAMP","UEC","21138","S","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.","Fritsch, PW","2009","03",NA,"Leitão Filho, HF; Stubblebine, WH; Martins, FR","11010","1980","03","06","Brazil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,"UEC073392","UEC073392","Nativo em mata próximo à cidade.",NA,NA,"Arvoreta até 5 m, flores brancacentas.","Magnoliopsida",NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2021-03-01 16:42:12-03","UNICAMP","UEC","8445","S","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.","Hatschbach, G","1979","01",NA,"Hatschbach, G","40747","1978","01","03","Brazil","Paraná","Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,"UEC073386","UEC073386","Bateias.",NA,NA,"Árvore 5 m, flor alvacenta.; Mata secundária.","Magnoliopsida",NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2021-03-01 16:42:12-03","UNICAMP","UEC","63522","S","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.","Hatschbach, G","1991",NA,NA,"Ribas, OS; Giberti, GC","319","1990","11","06","Brazil","Paraná","Clevelândia","-52.4707984924316","-26.3957996368408",NA,NA,"UEC073384","UEC073384","Orla do capão.",NA,NA,"Árvore 4 m, frutos imaturos.","Magnoliopsida",NA,NA,NA,"30860","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2021-03-01 16:42:12-03","UNICAMP","UEC","8444","S","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.","Hatschbach, G","1979","09",NA,"Hatschbach, G","41943","1979","01","18","Brazil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"UEC073371","UEC073371","Lagoa Grande.",NA,NA,"Árvore 6 m, flor alva, anteras amarelas.; Mata secundária.","Magnoliopsida",NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2021-03-01 16:42:12-03","UNICAMP","UEC","56927","S","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.","Hatschbach, G","1991",NA,NA,"Kummrow, R; Cordeiro, J","3243","1991","01","03","Brazil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"UEC073395","UEC073395","Fda. Sombrero.",NA,NA,"Árvore 4 m, flor com pétalas alvas.; Mata.","Magnoliopsida",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-03-01 16:42:12-03","UNICAMP","UEC","48852","S","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.","Motta, JT",NA,NA,NA,"Britez, RM","1289","1987","01","10","Brazil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,"UEC073396","UEC073396","Fazenda do Durgo.",NA,NA,"Árvore de 10 m, com flores brancas em floresta de Araucária.","Magnoliopsida",NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-03-01 16:42:12-03","UNICAMP","UEC","177793","S","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.","Verdi, M","2012","12","01","Verdi, M; Jarenkow, JA","6303","2012","12","01","Brazil","Rio Grande do Sul","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,"UEC023776","UEC023776","30º35' 35,30''S&nf;52º47'26,40''O&nf;Altitude: 480m",NA,NA,"Arbórea, 5m de altura.; Estepe estacional.","Magnoliopsida",NA,NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-03-01 16:42:12-03","UNICAMP","UEC","55075","S","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.","Aguiar, L","1980","09",NA,"Soares, Z","139","1979","10","16","Brazil","Rio Grande do Sul","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"UEC073394","UEC073394","Morro Araçá, Itapoã.",NA,NA,"Árvore com cerca de 5 m de altura, flor com botões verdes, fruto verde, pouco numerosa, dispersa, encontrada no mato, na beira do mato,na encosta, no vale, em solo granítico.","Magnoliopsida",NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2021-03-01 16:42:12-03","UNICAMP","UEC","105502","S","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook. & Arn.","Capistrano, TR","2012","05",NA,"Freitas, L; Ramos, RM","555","1999","01","22","Brazil","São Paulo","São José do Barreiro","-44.5699996948242","-22.6399993896484",NA,NA,"UEC045864",NA,"Fazenda Cristo Rei, estrada para o bairro dos Macacos",NA,NA,"arvoreta ca. 5m; flores pêndulas com odor de mel, corola reflexa branca, anteras amarelo.; floresta ombrófila densa alto montana","Magnoliopsida",NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-04-22 16:25:40-03","UFPB","JPB","33474","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook & Arn.","Dias, MC","1999",NA,NA,"Pavão, OC; et al.","FUEL27285","1998","11","25","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"Beira da estrada.",NA,NA,"; DESC: Árvore 2m; botões e flores brancas.","Angiosperma","Dicotyledon","Southern America",NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-12-04 13:19:46-03","UDESC","LUSC","7469","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Verdi, M.",NA,NA,NA,"Verdi, M.; Jarenkow, J.A.","6303","2015","01","12","Brasil","Rio Grande do Sul","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,"LUSC001261","LUSC001261",NA,NA,NA,NA,NA,NA,NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-12-04 13:19:46-03","UDESC","LUSC","6137","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Correia J.",NA,NA,NA,"Batista F.; Correia J. & Pereira J.P.",NA,"2010","12","17","Brasil","Santa Catarina","Alfredo Wagner","-49.3335990905762","-27.7003002166748",NA,NA,"LUSC001258","LUSC001258","Fazenda Corote.","610","610","Ecótono Floresta O. Densa e F.O. Mista;;;.",NA,NA,NA,NA,"19935","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-12-04 13:19:46-03","UDESC","LUSC","7584","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Higuchi, P.","2013","10","25","Souza,K.","52","2015","02","23","Brasil","Santa Catarina","Capão Alto","-50.5119018554688","-27.9368991851807",NA,NA,"LUSC001257","LUSC001257","Próximo a Divisa do Estado de SC e RS (Rio Pelotas).",NA,NA,NA,NA,NA,NA,NA,"41668","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-12-04 13:19:46-03","UDESC","LUSC","8678","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Maidel, R.",NA,NA,NA,"Smekatz, R.C.",NA,"2016","01","11","Brasil","Santa Catarina","Grão Pará","-49.2146987915039","-28.1849994659424",NA,NA,"LUSC001252","LUSC001252",NA,NA,NA,NA,NA,NA,NA,NA,"24844","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-12-04 13:19:46-03","UDESC","LUSC","2353","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Silva, A.C. & Higuchi, P.",NA,NA,NA,"Aguiar, M.D.",NA,"2009","09","01","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,"LUSC001264","LUSC001264",NA,NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-12-04 13:19:46-03","UDESC","LUSC","7672","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Silva, A.C.",NA,NA,NA,"Larsen, J.G.",NA,"2015","02","21","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,"LUSC001256","LUSC001256","Pedras Brancas.",NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-12-04 13:19:46-03","UDESC","LUSC","8168","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Stedille, L.I.B.",NA,NA,NA,"Stedille, L.I.B.","62","2015","01","23","Brasil","Santa Catarina","Otacílio Costa","-50.121898651123","-27.4831008911133",NA,NA,"LUSC001254","LUSC001254","Fazenda Campo de Dentro.",NA,NA,NA,NA,NA,NA,NA,"48988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-12-04 13:19:46-03","UDESC","LUSC","8180","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Stedille, L.I.B.",NA,NA,NA,"Stedille, L.I.B.","35","2014","02","18","Brasil","Santa Catarina","Ponte Alta","-50.380298614502","-27.4841995239258",NA,NA,"LUSC001251","LUSC001251","Fazenda Poço Grande.",NA,NA,NA,NA,NA,NA,NA,"33166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-12-04 13:19:46-03","UDESC","LUSC","6517","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","R. Tsuji et al.","2009","05","04","R. Tsuji et al.","2909","2009","05","04","Brasil","Santa Catarina","Rio Rufino","-49.7792015075684","-27.8605995178223",NA,NA,"LUSC001266","LUSC001266","Fazenda das Nascentes. região hidrográfica Planalto de Lages.",NA,NA,NA,NA,NA,NA,NA,"29300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-12-04 13:19:46-03","UDESC","LUSC","6597","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Floriani, M.M.P.",NA,NA,NA,"Floriani, M.M.P.","52","2011","04","26","Brasil","Santa Catarina","Rio Rufino","-49.7792015075684","-27.8605995178223",NA,NA,"LUSC001970","LUSC001970","Fazenda Santo Antônio.",NA,NA,NA,NA,NA,NA,NA,"29300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-12-04 13:19:46-03","UDESC","LUSC","6801","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Floriani, M.M.P.","256","2012","09","12","Brasil","Santa Catarina","Rio Rufino","-49.7792015075684","-27.8605995178223",NA,NA,"LUSC004743","LUSC004743","Fazenda Santo Antônio.",NA,NA,NA,NA,NA,NA,NA,"29300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-12-04 13:19:46-03","UDESC","LUSC","6150","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Correia J.",NA,NA,NA,"Batista F.; Correia J. & Pereira J.P.",NA,NA,NA,NA,"Brasil","Santa Catarina","Santa Cecília","-50.4268989562988","-26.9608001708984",NA,NA,"LUSC001255","LUSC001255","Fazenda Palmital do Areião.","1150","1150","Floresta Ombrófila Mista;;;.",NA,NA,NA,NA,"37034","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-12-04 13:19:46-03","UDESC","LUSC","5710","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Higuchi, P.",NA,NA,NA,"Negrini, M.",NA,NA,NA,NA,"Brasil","Santa Catarina","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"LUSC001253","LUSC001253",NA,NA,NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-12-04 13:19:46-03","UDESC","LUSC","6309","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Marcon, A.","2013","11","06","Steiner, F.",NA,"2013","11","04","Brasil","Santa Catarina","Vargem","-50.9749984741211","-27.489200592041",NA,NA,"LUSC001259","LUSC001259","Canteiro de obras da UHE São Roque.","74","74",NA,NA,NA,NA,NA,"16238","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-12-04 13:19:46-03","UDESC","LUSC","6311","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Steiner, F.","2013","11","04","Mariot, A.",NA,"2013","11","04","Brasil","Santa Catarina","Vargem","-50.9749984741211","-27.489200592041",NA,NA,"LUSC001260","LUSC001260","Canteiro de obras da UHE São Roque.","744.7","744.7",NA,NA,NA,NA,NA,"16238","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-12-04 13:19:46-03","UDESC","LUSC","6310","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Marcon, A.","2013","11","04","Mariot, A.",NA,"2013","11","04","Brasil","Santa Catarina","Vargem","-50.9749984741211","-27.489200592041",NA,NA,"LUSC001262","LUSC001262","Canteiro de obras da UHE São Roque.","743.9","743.9",NA,NA,NA,NA,NA,"16238","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-01-17 11:25:15-02","PUCRS","MPUC","12665","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Equipe do Projeto","2002","01","01","S.M. Nunes",NA,"2002","01","04","Brasil","RS","Triunfo","-51.7180555556","-29.9433333333","-51.7180555556","-29.9433333333",NA,NA,".",NA,NA,NA,NA,"Ericales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA,NA,NA,NA
"280","2019-01-17 11:25:15-02","PUCRS","MPUC","16853","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","C.A. Mondin","2010","01","01",NA,NA,"2009","01","01","Brasil","RS","Viamão","-51.0155556","-30.2766667","-51.0155556000","-30.2766667000",NA,NA,"Entorno do lago",NA,NA,NA,NA,"Ericales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA,NA,NA,NA
