"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","previousCatalogNumber","class","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus","relatedCatalogItem","sex","infraspecificEpithet"
"46","2020-02-08 08:50:01-03","NBC","NL-BOTANY","U.1132376","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera",NA,NA,NA,NA,"Osten C",NA,"1891","11","17","Uruguay",NA,NA,"Dept. Soriano; Mercedes. Near Sarandi.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1132376 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1132376","NL-U1132376",NA,"Asterales",NA,NA,NA,"Southern America",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"47","2020-02-08 08:50:01-03","NBC","NL-BOTANY","L.3747266","PreservedSpecimen","Plantae","Compositae","Holocheilus","hieracioides","Holocheilus hieracioides","(D.Don) Cabrera",NA,NA,NA,NA,"Pedersen TM",NA,"1984","11","03","Argentina",NA,NA,"c. 10 km from Perico del Carmen, on road to Salta.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3747266 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3747266","NL-L3747266",NA,"Asterales",NA,NA,NA,"Southern America",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"48","2020-02-08 08:50:01-03","NBC","NL-BOTANY","U.1132377","PreservedSpecimen","Plantae","Compositae","Holocheilus","hieracioides","Holocheilus hieracioides","(D.Don) Cabrera",NA,NA,NA,NA,"Rodriguez",NA,"1911","12","01","Argentina",NA,NA,"Provincia Salta, Dep. Orán. Rio de Las Piechas.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1132377 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1132377","NL-U1132377",NA,"Asterales",NA,NA,NA,"Southern America",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"49","2020-02-08 08:50:01-03","NBC","NL-BOTANY","U.1132378","PreservedSpecimen","Plantae","Compositae","Holocheilus","hieracioides","Holocheilus hieracioides","(D.Don) Cabrera",NA,NA,NA,NA,"Pedersen TM",NA,"1949","11","21","Argentina",NA,NA,"Estancia near Rio Santa Lucia 'Santa Maria'. Dep. Mburucuyá. Prov. Corrientes.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1132378 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1132378","NL-U1132378",NA,"Asterales",NA,NA,NA,"Southern America",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"50","2020-02-08 08:50:01-03","NBC","NL-BOTANY","U.1132379","PreservedSpecimen","Plantae","Compositae","Holocheilus","hieracioides","Holocheilus hieracioides","(D.Don) Cabrera",NA,NA,NA,NA,"Unreadable",NA,"1939","10","05","Argentina",NA,NA,"Provincia Santa Fé. Villa Muillermina.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1132379 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1132379","NL-U1132379",NA,"Asterales",NA,NA,NA,"Southern America",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"51","2020-02-08 08:50:01-03","NBC","NL-BOTANY","WAG.1345123","PreservedSpecimen","Plantae","Compositae","Holocheilus","hieracioides","Holocheilus hieracioides","(D.Don) Cabrera",NA,NA,NA,NA,"Pedersen TM",NA,"1984","11","03","Argentina",NA,NA,"c. 10 km from Perico del Carmen, on road to Salta.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1345123 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1345123","NL-WAG1345123",NA,"Asterales",NA,NA,NA,"Southern America",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"52","2020-02-08 08:51:55-03","NBC","NL-BOTANY","AMD.46625","PreservedSpecimen","Plantae","Compositae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"Herter WG",NA,"1931","11","01","Uruguay",NA,NA,"Dep de Rocha, Castillas.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/AMD.46625 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-AMD46625","NL-AMD46625",NA,"Asterales",NA,NA,NA,"Southern America",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"53","2020-02-08 08:51:55-03","NBC","NL-BOTANY","L.1595527","PreservedSpecimen","Plantae","Compositae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"Rambo B",NA,"1949","09","20","Brazil",NA,NA,"Rio G. do Sul, Gloria, pr, P. Alegre.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1595527 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1595527","NL-L1595527",NA,"Asterales",NA,NA,NA,"Southern America",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"54","2020-02-08 08:51:55-03","NBC","NL-BOTANY","L.1595528","PreservedSpecimen","Plantae","Compositae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.",NA,NA,NA,NA,"Sellow F",NA,"1833","01","01","Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1595528 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1595528","NL-L1595528",NA,"Asterales",NA,NA,NA,"Southern America",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"55","2020-02-08 08:51:55-03","NBC","NL-BOTANY","L.1595019","PreservedSpecimen","Plantae","Compositae","Trixis","hieracioides","Trixis hieracioides","DC.",NA,NA,NA,NA,"Rocha R",NA,"1949","02","14","Argentina",NA,NA,"Provincia Tucuman. Dep. Tafi. R aco.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1595019 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1595019","NL-L1595019",NA,"Asterales",NA,NA,NA,"Southern America",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"56","2020-02-08 08:51:55-03","NBC","NL-BOTANY","L.1595020","PreservedSpecimen","Plantae","Compositae","Trixis","hieracioides","Trixis hieracioides","DC.",NA,NA,NA,NA,"Aguilar RM",NA,"1946","10","16","Argentina",NA,NA,"Gob. Chaco. Dep. Resistencia. Margarita Belen.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1595020 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1595020","NL-L1595020",NA,"Asterales",NA,NA,NA,"Southern America",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"57","2020-02-08 08:51:55-03","NBC","NL-BOTANY","L.1595024","PreservedSpecimen","Plantae","Compositae","Trixis","lessingii","Trixis lessingii","DC.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1960","09","02","Brazil",NA,NA,"Santa Catarina. Monte Crista, Garuva.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1595024 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1595024","NL-L1595024",NA,"Asterales",NA,NA,NA,"Southern America",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:01:41-03","ESALQ","ESA","36321","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabr.","Hatschbach, G.",NA,NA,NA,"Ribas, O.S. ; Luz, M.F.","1561.0","1996","10","28","Brasil","Paraná","Palmeira",NA,"-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"ESA036321","ESA036321","Magnoliophyta",NA,"35166",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:01:41-03","ESALQ","ESA","31277","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabr.","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.","1448.0","1989","11","19","Brasil","Rio Grande do Sul","Piratini",NA,"-53.1041984558105","-31.4480991363525",NA,NA,NA,NA,NA,"ESA031277","ESA031277","Magnoliophyta",NA,"62286",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:02:26-03","ESALQ","ESA","12673","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Souza, V.C.",NA,NA,NA,"Souza, V.C. et al.","4778.0","1993","11","27","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"ESA012673","ESA012673","Magnoliophyta",NA,"27729",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:02:26-03","ESALQ","ESA","88002","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Hatschbach, G.","2003","01","01","Cordeiro, J.","2140.0","2003","11","12","Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"ESA088002",NA,"Magnoliophyta",NA,"12577",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:02:26-03","ESALQ","ESA","25833","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Souza, V.C.",NA,NA,NA,"Souza, V.C. et al.","7288.0","1994","11","14","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"ESA025833","ESA025833","Magnoliophyta",NA,"27729",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:02:26-03","ESALQ","ESA","25624","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Souza, V.C.",NA,NA,NA,"Souza, V.C. et al.","7200.0","1994","11","13","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"ESA025624","ESA025624","Magnoliophyta",NA,"27729",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:02:26-03","ESALQ","ESA","53716","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Nakajima, J.",NA,NA,NA,"Lucas, E.J. et al.","716.0","2006","11","25","Brasil","Minas Gerais","Araponga",NA,"-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,NA,"ESA053716",NA,"Magnoliophyta",NA,"16385",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:02:26-03","ESALQ","ESA","12455","PreservedSpecimen","Plantae","Asteraceae","Trixis","lessingii","Trixis lessingii","DC.","Scaramuzza, C.A. de","2003","06","28","Souza, V.C. et al.","4719.0","1993","11","27","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"ESA012455","ESA012455","Magnoliophyta",NA,"27729",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-02-15 11:34:39-02","IPA","IPA","10581","S","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","(L.) DC.","Gehrt, A.",NA,NA,NA,"Pickel, B.","4786","1939","12","07","Brasil","São Paulo","São Paulo","Bosque, no campo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"IPA0010581",NA,"Plantae",NA,"53584",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-08-27 13:27:33-03","IAP","PACA-AGP","108191","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","Christ, A.L.","2019","05","09","Marchioretto, M. S.","505","2010","11","11","Brasil","RS","Vacaria","estrada para São Pedro","-50.863067","-28.38265","50° 51.784'W","28° 22.959'S",NA,NA,"Habitat: Em beira de estrada no campo seco","PACA108191",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"68","2019-08-27 13:27:33-03","IAP","PACA-AGP","108192","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","Christ, A.L.","2019","05","09","Marchioretto, M. S.","506","2010","11","11","Brasil","RS","Vacaria","Estrada para São Pedro","-50.863067","-28.38265","50° 51.784'W","28° 22.959'S",NA,NA,"Habitat: em beira de estrada no campo seco","PACA108192",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"69","2019-08-27 13:27:33-03","IAP","PACA-AGP","30493","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","C. A. Mondin","1994","02",NA,"Reitz, R.",NA,"1943","12","28","Brasil","RS","Araranguá","Serra da Pedra",NA,NA,NA,NA,NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA030493",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"70","2019-08-27 13:27:33-03","IAP","PACA-AGP","4740","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","C. A. Mondin","1994","02",NA,"Rambo, B.",NA,"1939","10","25","Brasil","RS",NA,"Fronteira",NA,NA,NA,NA,NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA004740",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"71","2019-08-27 13:27:33-03","IAP","PACA-AGP","85871","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","R.A. Wasum",NA,NA,NA,"R.A. Wasum","1251","2001","11","23","Brasil","RS","Bom Jesus","estrada para Fazenda Casa Branca","-50.4166984558105","-28.6678009033203",NA,NA,"950","950","HUCS 18248 Habitat: em beira de caminho","PACA085871",NA,"Magnoliophyta","Asterales","55856",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"72","2019-08-27 13:27:33-03","IAP","PACA-AGP","70953","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera",NA,NA,NA,NA,"Sehnem, A.",NA,"1950","01","19","Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Habitat: in campestribus paludosis","PACA070953",NA,"Magnoliophyta","Asterales","55856",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"73","2019-08-27 13:27:33-03","IAP","PACA-AGP","92090","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","C. Mondin","2004","05",NA,"Mondin, C.","2067","2000","10","20","Brasil","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"HASU 15753.","PACA092090",NA,"Magnoliophyta","Asterales","29946",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"74","2019-08-27 13:27:33-03","IAP","PACA-AGP","29205","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","C. A. Mondin","1994","02",NA,"Rambo, B.",NA,"1945","10","03","Brasil","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA029205",NA,"Magnoliophyta","Asterales","29946",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"75","2019-08-27 13:27:33-03","IAP","PACA-AGP","27288","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","C. A. Mondin","1994","02",NA,"Rambo, B.",NA,"1944","10",NA,"Brasil","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor","PACA027288",NA,"Magnoliophyta","Asterales","29946",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"76","2019-08-27 13:27:33-03","IAP","PACA-AGP","11828","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","C. A. Mondin","1994","02",NA,"Emrich, K.",NA,"1943",NA,NA,"Brasil","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor","PACA011828",NA,"Magnoliophyta","Asterales","29946",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"77","2019-08-27 13:27:33-03","IAP","PACA-AGP","92085","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","C. Mondin","2001","10",NA,"C. Mondin & A. Iob","2357","2001","10","15","Brasil","RS","Porto Alegre","Morro Teresópolis","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Capítulos brancos. Freqüente. HASU 15380. Habitat: campo Hábito: erva","PACA092085",NA,"Magnoliophyta","Asterales","29946",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"78","2019-08-27 13:27:33-03","IAP","PACA-AGP","53053","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","C. A. Mondin","1994","02",NA,"Rambo, B.",NA,"1952","11","17","Brasil","RS","Santo Ângelo",NA,"-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA053053",NA,"Magnoliophyta","Asterales","25915",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"79","2019-08-27 13:27:33-03","IAP","PACA-AGP","92084","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","C. Mondin","2001","10",NA,"C. Mondin & A. Iob","2319","2001","10","12","Brasil","RS","São Francisco de Paula","entre a RS 020 e a FLONA","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Flores com lábio superior branco e inferior com interior amarelo. HASU 15384. Habitat: na beira de estrada Hábito: erva","PACA092084",NA,"Magnoliophyta","Asterales","76715",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"80","2019-08-27 13:27:33-03","IAP","PACA-AGP","92089","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","C. Mondin","2001","10",NA,"C. Mondin et al.","2410","2001","10","30","Brasil","RS","São Francisco de Paula","Pró-Mata da PUC","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA 15388. Habitat: vassoural","PACA092089",NA,"Magnoliophyta","Asterales","76715",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"81","2019-08-27 13:27:33-03","IAP","PACA-AGP","57465","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","C.A. Mondin","1994","02",NA,"Rambo, B.",NA,"1955","10","09","Brasil","RS","São Leopoldo","in summo monte Sapucaia","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Habitat: in rupestribus herbosis Fenofase: flor","PACA057465",NA,"Magnoliophyta","Asterales","10287",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"82","2019-08-27 13:27:33-03","IAP","PACA-AGP","43945","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","C. A. Mondin","1994","02",NA,"Rambo, B.",NA,"1949","10","17","Brasil","RS","São Leopoldo","Sapucaia","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor","PACA043945",NA,"Magnoliophyta","Asterales","10287",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"83","2019-08-27 13:27:33-03","IAP","PACA-AGP","31911","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","C. A. Mondin","1994","02",NA,"Reitz, R.",NA,"1945","10","09","Brasil","SC","Araranguá","Sombrio","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA031911",NA,"Magnoliophyta","Asterales","19353",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"84","2019-08-27 13:27:33-03","IAP","PACA-AGP","48272","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","C. A. Mondin","1994","02",NA,"Hatschbach, G.","1034","1948","10","17","Brasil","PR","Lapa","Eng. Bley","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA048272",NA,"Magnoliophyta","Asterales","49965",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"85","2019-08-27 13:27:33-03","IAP","PACA-AGP","63838","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","C. Mondin","1949","09",NA,"M. Sacco","12","1944","02",NA,"Brasil","RS","Passo Fundo",NA,"-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,"Habitat: In campestribus Fenofase: flor","PACA063838",NA,"Magnoliophyta","Asterales","25060",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"86","2019-08-27 13:27:33-03","IAP","PACA-AGP","92091","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","C. Mondin","1994","06","09","V. F. Nunes",NA,"1988","10","21","Brasil","RS","Porto Alegre","Morro do Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Flores brancas. HASU 693. Habitat: campo Hábito: erva","PACA092091",NA,"Magnoliophyta","Asterales","29946",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"87","2019-08-27 13:27:33-03","IAP","PACA-AGP","43701","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","C. A. Mondin","1994","02",NA,"Rambo, B.",NA,"1949","10","03","Brasil","RS","Porto Alegre","Morro Santa Teresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor","PACA043701",NA,"Magnoliophyta","Asterales","29946",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"88","2019-08-27 13:27:33-03","IAP","PACA-AGP","92086","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","C. Mondin","2001","10",NA,"Mondin, C.","2371","2001","10","23","Brasil","RS","Porto Alegre","Parque Saint-Hilaire","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Capítulos brancos. HASU 15387. Habitat: campo Hábito: erva","PACA092086",NA,"Magnoliophyta","Asterales","29946",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"89","2019-08-27 13:27:33-03","IAP","PACA-AGP","670","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","C. A. Mondin","1994","02",NA,"Rambo, B.",NA,"1933","09","16","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in campestribus subhumidis Fenofase: flor","PACA000670",NA,"Magnoliophyta","Asterales","29946",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"90","2019-08-27 13:27:33-03","IAP","PACA-AGP","57287","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","(L.) Cabrera","C. A. Mondin","1994","02",NA,"Rambo, B.",NA,"1955","09","24","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in campestribus Fenofase: flor","PACA057287",NA,"Magnoliophyta","Asterales","29946",NA,"auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
