"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount"
"100","2020-08-03 12:10:45-03","CEPLAC","CEPEC","117517","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia",NA,"M. L. Guedes","M. L. Guedes","12062","2006","01","11",NA,"Brasil","Bahia","MONTE SANTO","Nordeste da Bahia.","-39.316667","-10.433333",NA,NA,NA,NA,NA,NA,NA,NA,"39W19'","10S26'",NA,"30/05/2006",NA,NA,NA,NA,NA
"101","2019-11-01 15:04:54-03","UnB","UB","106694","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché","Nogueira, LC","Nogueira, LC; Antezana, FL","23","2006","05","19","Southern America","Brasil","Distrito Federal","Brasília","APA de Cafuringa, Dolina da Garapa.","-47.9296989440918","-15.7797002792358",NA,"Exudação leitosa abundante, folhas bem grandes discolores.; SubArbusto; Mata.",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-01 15:04:54-03","UnB","UB","160152","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché","Junqueira, DI","Junqueira, DI","646","2010","01","24","Southern America","Brasil","Goiás","Caldas Novas","Parque Estadual Serra de Caldas Novas","-48.625","-17.74169921875",NA,"Árvore 12m. Fruto verde.; Mata de galeria",NA,NA,"36612","auto","2010","01",NA,NA,NA,NA,"24",NA,NA,NA,NA
"103","2019-11-01 15:04:54-03","UnB","UB","37130","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché","Silva, DB","Silva, JCS","2023","2000",NA,NA,"Southern America","Brasil","Distrito Federal","Planaltina","22km da ponte do Rio Itiquira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-01 15:04:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché",NA,"Bassoli, RL; et al.","50","2016","11","17","Southern America","Brasil","Minas Gerais","Unaí","Fazenda Cachoeira, 7 Km do centro da cidade de Unaí, rodovia sentido frigorífico","-46.878056","-16.349167",NA,"Árvore 5m. Látex branco; Mata de galeria, córrego seco, próximo a pasto formado",NA,NA,NA,NA,NA,NA,"-46.878056","-16.349167",NA,NA,NA,NA,NA,NA,NA
"105","2021-03-04 15:45:53-03","IF","SPSF","43546","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Ficus","catappifolia","Ficus catappifolia","(Bouché)","N.M.Ivanauskas","N.M.Ivanauskas",NA,NA,NA,NA,"América do Sul","Brasil","MT","Gaúcha do Norte",NA,"-53.0797004699707","-13.2421998977661",NA,NA,NA,NA,"152955","auto","1999","08",NA,NA,"Magnoliopsida",NA,"13",NA,NA,NA,NA
"106","2020-10-26 09:32:39-03","UNEMAT","NX-FANEROGAMAS","13451","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","kunth. & Bouché",NA,"Iduarte G.P., Fetter P.; Fernandes-Bulhão C.; Cozer-Leal A.C.","GPI14","2010","11","15",NA,"Brasil","Mato Grosso","Nova Xavantina","Ilha 26","-52.353099822998","-14.6732997894287",NA,"Látex cor café com leite abundante, casca lisa branca, entrecasca amarela.",NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-10-26 09:32:39-03","UNEMAT","NX-FANEROGAMAS","2088","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth. & Bouché ex Kunth.","Romaniuc Neto S.",NA,"BS372","1999","06","16",NA,"Brasil","Mato Grosso","Nova Xavantina","Ilha Bela. Cerca de 12km de Nova Xavantina. Rio das Mortes.","-52.353099822998","-14.6732997894287",NA,"Ocasional. Casca lisa e cinza. Látex branco.[HABITAT=Mata Ciliar.]",NA,NA,"79739","auto","2000","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-10-26 09:32:39-03","UNEMAT","NX-FANEROGAMAS","7570","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth. & Bouché ex Kunth.","Marimom B.S.","Stefanello D., Silva F.S.; Lima H.","DS127","2005","07","31",NA,"Brasil","Mato Grosso","Querência","Fazenda 2 Americanos.","-52.1996994018555","-12.5968999862671",NA,"Folhas simples alternas, glabras bem cutinizadas. Frutos jovens.",NA,NA,"188860","auto","2006","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-09-17 10:41:20-03","UEPA","MFS","002806","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché","Silva, CAS da","Rocha, T.T.","100",NA,NA,NA,NA,"Brasil","Pará","Soure","Praia do Cajú - Una, Quintais Caju - Una.","-48.507464","-0.667394",NA,"Árvore de 12m de altura com exudato branco. Frutos de cor verde.Presença de accúleos no pecíolo.","MFS002806","MFS002806 MFS002806_e",NA,NA,NA,NA,"-48.507464","-0.667394",NA,NA,NA,NA,NA,NA,NA
"110","2020-09-17 10:41:20-03","UEPA","MFS","002319","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché","Silva, CAS de","Silva, C.A.S. da","s.n.",NA,NA,NA,NA,"Brasil","Pará","Curuçá","Ilha Ipomonga","-47.866667","-0.616667",NA,"Árvore de 5 m de altura. Frutos imaturos verdes.","MFS002319","MFS002319 MFS002319_e",NA,NA,NA,NA,"-47.866667","-0.616667",NA,NA,NA,NA,NA,NA,NA
"111","2020-11-19 09:29:31-03","IBt","SP","363091","S","Plantae",NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché",NA,"Marimon, BS","372","1999","06","16",NA,"Brasil","Mato Grosso","Nova Xavantina",NA,"-52.353099822998","-14.6732997894287",NA,NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-08-13 18:02:24-03","IBt","SP","299432","S","Plantae",NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché",NA,"Andrade-Lima, D","68-5379","1968","05","08",NA,"Brasil","Pernambuco","Fernando de Noronha",NA,"-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,"8269","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-07-02 08:40:51-03","IBt","SP","279830","S","Plantae",NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché",NA,"Rodrigues, EA","326","1995","06","27",NA,"Brasil","São Paulo","Jaboticabal",NA,"-48.3199996948242","-21.25",NA,NA,NA,NA,"22420","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-09-17 08:58:29-03","IBt","SP","317055","S","Plantae",NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia","Kunth & Bouché",NA,"Rodrigues, EA","365","1997","08","15",NA,"Brasil","São Paulo","Jaboticabal",NA,"-48.3199996948242","-21.25",NA,NA,NA,NA,"22420","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-08-07 17:11:37-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia",NA,NA,"Costa Neto, SV","742",NA,NA,NA,NA,"Brasil","Amapá","Macapá","Curiaú","-51.033333","-0.133333",NA,NA,NA,NA,NA,NA,NA,NA,"-51.033333","-0.133333",NA,NA,NA,NA,NA,NA,NA
"116","2020-08-07 17:11:37-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia",NA,NA,"Austin, DF","7023","1979","10","14",NA,"Brasil","Amapá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-08-07 17:11:37-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","catappifolia","Ficus catappifolia",NA,NA,"Rabelo, BV","1191","1981","04","25",NA,"Brasil","Amapá","Macapá",NA,"-51.0663986206055","-0.366667002439499",NA,NA,NA,NA,"225229","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
