"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","locality","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","infraspecificEpithet","relationshipType","relatedCatalogItem","individualCount","typeStatus","eventTime","fieldNumber"
"46","2020-12-15 11:14:50-03","FUNED","FUNED-POL","2122","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis",NA,NA,NA,NA,NA,NA,"1990","02","14","Brasil","MG",NA,NA,NA,NA,NA,NA,NA,NA,"POL002122",NA,NA,"PAMG/FUNED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-12-15 11:14:50-03","FUNED","FUNED-POL","2123","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis",NA,NA,NA,NA,NA,"LAOC","1983","03","08","Brasil","MG",NA,NA,NA,NA,NA,NA,NA,NA,"POL002123","POL002123_p01 POL002123_p02 POL002123_p03 POL002123_p04",NA,"UFV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-11-19 15:44:41-03","UNEB","HUNEB","1376","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Nunes, M.T.G.","1998","01","29","Brasil","Bahia","Uruçuca","-39.2844009399414","-14.5930995941162",NA,NA,NA,NA,NA,"HUNEB0001376",NA,"1","Faz. Cachoeira Alta, pomar.",NA,NA,NA,"Angiospermae","Florideophycidae","33791","auto","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:45:49-03","EAO","IAN","73264","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","bracteolaris","Eugenia bracteolaris","Lam.",NA,NA,NA,NA,"Lamarck",NA,NA,NA,"Guiana","Caiena",NA,NA,NA,NA,NA,NA,NA,NA,"IAN073264",NA,"s.n.",NA,NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:45:49-03","EAO","IAN","103758","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Kuhlmann, JG",NA,NA,NA,"Pessoal do Horto Florestal","1927","12","08","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Árvore de 5-8m. de altura, flores alvas, fruto negro.","IAN103758",NA,"541","Horto Florestal da Gávea, (in cultis).","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:45:49-03","EAO","IAN","116202","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Kawasaki, ML","1989",NA,NA,"Oliveira, E","1965","02","23","Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,"Árvore de 2-3m. Frutos.","IAN116202",NA,"3243","Cultivado no terreno do IPEAN, atraz da Estação.","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:45:49-03","EAO","IAN","120653","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Mattos, JR de","1963","05",NA,"Kuhlmann, M","1951","11","05","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"IAN120653",NA,"2727","Cultivado no Jardim Botânico de S. Paulo.","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:45:49-03","EAO","IAN","73265","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Jussieu, H",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN073265",NA,"s.n.",NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:45:49-03","EAO","IAN","115160","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Mazine, FF","2003","07","01","Oliveira, E","1963","02","06","Brasil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"Planta cultivada de 3 a 4m. de altura, frutos ainda verdes.","IAN115160",NA,"2374","IAN.","Southern America",NA,NA,"Dicotiledônea",NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:45:49-03","EAO","IAN","115160","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Mazine, FF","2003","07","01","Oliveira, E","1963","02","06","Brasil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"Planta cultivada de 3 a 4m. de altura, frutos ainda verdes.","IAN115160",NA,"2374","IAN.","Southern America",NA,NA,"Dicotiledônea",NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:45:49-03","EAO","IAN","115158","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Mazine, FF","2003","06","30","Oliveira, E","1962","01","17","Brasil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"Planta cultivada, de 3 a 4m. Flor branca.","IAN115158",NA,"2372","IAN.","Southern America",NA,NA,"Dicotiledônea",NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:45:49-03","EAO","IAN","115158","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Mazine, FF","2003","06","30","Oliveira, E","1962","01","17","Brasil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"Planta cultivada, de 3 a 4m. Flor branca.","IAN115158",NA,"2372","IAN.","Southern America",NA,NA,"Dicotiledônea",NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:45:53-03","EAO","IAN","26651","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","ubensis","Eugenia ubensis","Cambess.",NA,NA,NA,NA,"Saint-Hilaire",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN026651",NA,"s.n.",NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2014-08-26 09:10:39-03","EBDA","BAH","586","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Stadnik, A.","2014","07",NA,"Dinorá R. Espinosa","1953","11","06","Brasil","Bahia","Salvador","-38.5108","-12.9711",NA,NA,NA,NA,NA,NA,NA,NA,"Ondina.",NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2013-07-03 11:16:14-03","EBDA","BAH","7519","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","M. Sobral","1987","03",NA,"D.A. Folli","1983","09","20","Brasil","Espirito Santo","Linhares","-40.0722","-19.3911",NA,NA,NA,NA,"Árvore ca. 11m de altura e fuste de ca. 5m, DAP 15cm, copa ca. 8m, com flor branca e botão verde. Fuste achatado e casca sulcada.",NA,NA,"461","Reserva Florestal da CVRD. Estação Parajú ant. 211, km 0,019, lado esquerdo.",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"61","2014-08-26 09:10:39-03","EBDA","BAH","5476","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Stadnik, A.","2014","07",NA,"Matos-Silva L. A.","2001","10","25","Brasil","Bahia","Ilhéus","-39.166667","-14.8","39w 10' 00","14s 48' 00",NA,NA,"Arbusto de aprox.2,20m de altura, ramificado desde a base. Folhas com a face adaxial verde escuro e brilhante e a abaxial verde-claro e opaca. Flores com estames esbranquiçados, anteras creme a amarelo-pálido. Frutos imaturos, cor verde.",NA,NA,"4501","Campus da Universidade Estadual de Santa Cruz (UESC), km 16 da rodovia Ilhéus/Itabuna (BR 415).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2014-08-26 09:10:39-03","EBDA","BAH","3042","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Stadnik, A.","2014","07",NA,"Grupo Pedra do Cavalo","1980","09",NA,"Brasil","Bahia","Cachoeira","-38.9558","-12.6183",NA,NA,NA,NA,"Árvore com cerca de 5m de altura; folhas semicoriáceas; flores com cálice persistente, em inflorescências corimbosas axilares.",NA,NA,"781","Mata a NE da B. Bananeiras",NA,NA,NA,NA,NA,"26884","auto",NA,NA,NA,NA,NA,NA,NA,NA
"63","2013-07-03 11:16:14-03","EBDA","BAH","639","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Clotildes F. da Costa","1953","11",NA,"Dinorá R. Espinosa","1953","11","06","Brasil","Bahia","Salvador","-38.5108","-12.9711",NA,NA,NA,NA,NA,NA,NA,NA,"Ondina.",NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA
"64","2013-07-03 11:16:14-03","EBDA","BAH","7533","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","M. Sobral","1987","03",NA,"L.A. Mattos Silva","1984","10","25","Brasil","Bahia","Nilo Peçanha","-39.1069","-13.5994",NA,NA,NA,NA,"Árvore, 10m x 25cm. Flores brancas com anteras marrons.",NA,NA,"1793","Km 3 da Rodovia Nilo Peçanha/Cairu (BA250).",NA,NA,NA,NA,NA,"39303","auto",NA,NA,NA,NA,NA,NA,NA,NA
"65","2014-08-26 09:10:39-03","EBDA","BAH","1507","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Stadnik, A.","2014","07",NA,"Milton Mello","1960","09","14","Brasil","Bahia","Salvador","-38.5108","-12.9711",NA,NA,NA,NA,NA,NA,NA,NA,"Ondina",NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-01-20 14:40:43-03","UPM","MACK","2673","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","R. Araujo","2015","05","15","A. R. Balbin; R. Araujo","2015","05","15","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273","S","W",NA,NA,"Bosque da arquitetura",NA,NA,"35","UPM, Campus Higienópolis.",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-01-20 14:40:42-03","UPM","MACK","2729","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","E. H. P. Barreto","2016","04","15","A. R. Balbin","2016","04","05","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273","S","W",NA,NA,"Bosque da arquitetura",NA,NA,"106","UPM, Campus Higienópolis.",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-12-12 15:31:46-03","UFABC","HUFABC","000101","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Vitorino, DA",NA,NA,NA,"Vitorino, D A","2011","02","10","Brasil","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Arvoreta com casca marrom, folhas simples, opostas e verdes. Flor aromática branca e anteras amarelas. Fruto amarelo esverdeado redondo.","HUFABC000101","HUFABC000101","27","Parque Regional da Criança, Na trilha perto da Rua Aracanga em frente ao lago perto da administração.",NA,NA,NA,"Angiospermas",NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-12-04 15:25:30-03","PUCPR","HUCP","15003","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Cordeiro, MF",NA,NA,NA,"Shirata, MT","1991","12","05","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"HUCP00015441","HUCP00015441","024","Ilha do Rabelo",NA,NA,NA,"Eudicotiledonea",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-12-04 15:25:30-03","PUCPR","HUCP","15004","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Cordeiro, MF",NA,NA,NA,"Rohn, RH","1984","10","14","Brasil","Paraná","Pontal do Paraná","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,NA,"HUCP00015389","HUCP00015389","011","Praia de Leste",NA,NA,NA,"Eudicotiledonea",NA,"19508","auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-12-04 15:25:30-03","PUCPR","HUCP","15005","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Cordeiro, MF",NA,NA,NA,"Schiochet, CLL","1984","10","13","Brasil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,NA,"HUCP00015337","HUCP00015337","091","Rua Tiradentes, N° 597.",NA,NA,NA,"Eudicotiledonea",NA,"18533","auto",NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-12-04 15:25:30-03","PUCPR","HUCP","24108","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Selusniaki, M",NA,NA,NA,"Lima, MR","2012","09","24","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,"HUCP00015257","HUCP00015257","093",NA,NA,NA,NA,"Eudicotiledonea",NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:21:12-03","UFBA","ALCB","121395","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Gomes, FS","2013","12",NA,"Gomes, FS","2013","04","15","Brasil","Bahia","Una","-39.078056","-15.249444","-39.078056","-15.249444",NA,NA,"Folhas cartáceas, discolores. 78.1, parcela 04.","ALCB052573","ALCB052573","1613",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:21:12-03","UFBA","ALCB","15603","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Sobral, M","1985","09","05","Santos, FS","1984","01","11","Brasil","Bahia","Eunapólis","-39.5802993774414","-16.3775005340576",NA,NA,NA,NA,"Árvore, 4 m de altura. Flores brancas com estames cremes.","ALCB057783",NA,"98",NA,"Southern America",NA,NA,"Dicotyledon",NA,"37596","auto",NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-10-09 11:21:12-03","UFBA","ALCB","058836","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Sobral, M","2012","03",NA,"Mattos Silva, LA; B.R.dos, Santos","2001","03","22","Brasil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"Arvorezinha em crescimento, com1,30 m de altura. Folhas quebradiças, face adaxial verde-escuro e a abaxial mais clara, ambas brilhantes. Flores em botões. Frutos jovens, cor verde, com cálices arroxeados.","ALCB057786",NA,"4303",NA,"Southern America",NA,NA,"Dicotyledon",NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-10-09 11:21:12-03","UFBA","ALCB","021554","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Giaretta, A","2014","10",NA,"Equipe do X ERBOT","1988","11","22","Brasil","Bahia","Salvador","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"10 m x 25 cm. Flores em botões. frutos comestíveis. Introduzida no local.","ALCB057782",NA,"14","Região Metropolitana Salvador, caminho em frente à entrada principal do Parque Zoobotânico.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-10-09 11:21:12-03","UFBA","ALCB","121160","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Gomes, FS","2013","11",NA,"Gomes, FS","2013","04","15","Brasil","Bahia","Una","-39.045278","-15.249444","-39.045278","-15.249444",NA,NA,"Material Estéril.","ALCB049512","ALCB049512","1379",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-10-09 11:21:12-03","UFBA","ALCB","54270","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Stadnik, A","2014","10",NA,"Pereira, PA de; Guedes, ML; Lima, SS dos","1999","03","29","Brasil","Bahia","Eunápolis","-39.05","-16.433333","-39.05","-16.433333",NA,NA,"1,50 m. Folhas coriáceas, discolores. Inflorescência axilar, flores alvas. Frutos maduros vermelhos.; vegetação de mussununga, porte herbáceo-arbustivo recobrindo solo podzol hidromórfico ou espodossolo.","ALCB057784",NA,"58","Extremo Sul, trecho de Mata Atlântica, entre Eunápolis e Porto Seguro, na RPPN (Veracel)","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-02-14 14:10:41-03","UFBA","ALCB","56946","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Sobral, M","2016",NA,NA,"Guedes, ML; Santana, DL; Loureiro, DM; Alves, L. de J.","2001","09","03","Brasil","Bahia","Ituberá","-39.133333","-13.716667","-39.133333","-13.716667",NA,NA,"8m. Folhas coriáceas, discolores. Botões axilares verdes. Ocasional.","ALCB038441","ALCB038441","9438","Litoral Sul, Assentamento Lucas Dantas","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-10-09 11:21:12-03","UFBA","ALCB","58595","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Sobral, M","2012","03",NA,"Mattos Silva, LA; Santos, BR dos","2001","10","25","Brasil","Bahia","Ilhéus","-39.166667","-14.8","-39.166667","-14.8","40","40","Ca. 2,2 m de altura ramificado desde a base. Folhas com as faces adaxial verde-escuro e brilhante e a abaxial verde-clara e opaca. Flores com estames esbranquiçados, anteras creme e amarelo-pálido. Frutos imaturos verde. (= Mattos-Sil","ALCB057787",NA,"4501","Litoral Sul, Campus da Universidade Estadual de Santa Cruz (UESC), km 16 da Rod. Ilhéus Itabuna (BR 415). Solo argiloso. Coletada na parcela nº 09 do Arboreto","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-11-25 16:51:17-03","UFBA","ALCB","138372","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Coutinho, K","2016","11",NA,"Stadnik, A; Tuller, A; Gandara, A; Coutinho, K","2016","11","12","Brasil","Bahia","Porto Seguro","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"ca. 2m. Folhas discolores. Frutos verdes imaturos. Sépalas verdes.","ALCB069211","ALCB069211","413","RPPN Veracel.","Southern America",NA,NA,"Dicotyledon",NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-10-09 11:21:12-03","UFBA","ALCB","82649","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Nunes, AT","2008","03",NA,"Nunes, AT; Filho, NMO de","2008","03","22","Brasil","Bahia","Salvador","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"Árvore: perenifólia de copa densa, ca. 20 m alt., folhas discolores, cartáceas, glabras em ambas as faces, fruto imaturo verde e maduro vinho.","ALCB057785",NA,"74",NA,"Southern America",NA,NA,"Dicotyledon",NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-02-08 21:32:50-03","UFBA","ALCB","133445","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Grings, M","2008",NA,NA,"Lopes, PZ","2008","08","27","Brasil","Rio Grande do Sul","São Jerônimo","-51.7221984863281","-29.9591999053955",NA,NA,NA,NA,"Mais ou menos m altura, folhas escuras lustrosas, ovaladas, flores 4 pétalas brancas, frutos globosos negro-violáceos c/ sépalas violáceas.","ALCB053311","ALCB053311","s/n","Na sede da fazenda Panoramas Citros.","Southern America",NA,NA,"Dicotyledon",NA,"78415","auto",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-02-08 21:32:50-03","UFBA","ALCB","11753","PreservedSpecimen","Plantae","Myrtaceae","Stenocalyx","brasiliensis","Stenocalyx brasiliensis","(Lam.) O. Berg",NA,NA,NA,NA,"s.col.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALCB015444","ALCB015444","s/n","De quase todo o Brasil","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-02-08 21:32:50-03","UFBA","ALCB","11754","PreservedSpecimen","Plantae","Myrtaceae","Stenocalyx","brasiliensis","Stenocalyx brasiliensis","(Lam.) O. Berg",NA,NA,NA,NA,"s.col.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALCB015445","ALCB015445","s/n","De quase todo o Brasil","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-02-08 10:06:08-03","NBC","NL-BOTANY","L.2503928","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Hatschbach GG","1957","10","12","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2503928 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2503928","NL-L2503928",NA,"Est. Parana. Mun. Campina Grande do Sul. Morro Anhangava, base leste.","Southern America",NA,NA,NA,"Myrtales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"87","2020-02-08 10:06:08-03","NBC","NL-BOTANY","L.2503929","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Unreadable","1912","09","01","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2503929 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2503929","NL-L2503929",NA,"Rio de Janeiro.","Southern America",NA,NA,NA,"Myrtales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"88","2020-02-08 10:06:08-03","NBC","NL-BOTANY","L.2503930","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Herb Persoon",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2503930 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2503930","NL-L2503930",NA,NA,"Southern America",NA,NA,NA,"Myrtales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"89","2020-02-08 10:06:08-03","NBC","NL-BOTANY","L.2503931","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Herb Persoon",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2503931 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2503931","NL-L2503931",NA,NA,"Southern America",NA,NA,NA,"Myrtales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"90","2020-02-08 10:06:08-03","NBC","NL-BOTANY","L.2503933","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Klein RM","1955","11","03","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2503933 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2503933","NL-L2503933",NA,"Morro da Fazenda, ItajaíMata Arvoreta","Southern America",NA,NA,NA,"Myrtales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"91","2020-02-08 10:07:35-03","NBC","NL-BOTANY","U.1441604","PreservedSpecimen","Plantae","Myrtaceae","Stenocalyx","brasiliensis","Stenocalyx brasiliensis silvestris",NA,NA,NA,NA,NA,"Riedel L","1824","09","01","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1441604 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1441604","NL-U1441604",NA,"Brasilia: Pr. Aguas quentes 'M. Geraes.","Southern America",NA,NA,NA,"Myrtales",NA,NA,"Magnoliopsidae","silvestris",NA,NA,NA,NA,NA,NA
"92","2020-02-08 10:07:35-03","NBC","NL-BOTANY","U.1441604","PreservedSpecimen","Plantae","Myrtaceae","Stenocalyx","brasiliensis","Stenocalyx brasiliensis silvestris",NA,NA,NA,NA,NA,"Riedel L","1824","09","01","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1441604 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1441604","NL-U1441604",NA,"Brasilia: Pr. Aguas quentes 'M. Geraes.","Southern America",NA,NA,NA,"Myrtales",NA,NA,"Magnoliopsidae","silvestris",NA,NA,NA,NA,NA,NA
