"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"197","2009-12-06 08:39:00-02","MO","MOBOT","3171093","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","William R. Anderson|Mary T. Kalin Arroyo|Steven R. Hill|R. Reis dos Santos|R. Souza","1973","3","18","South America","Brazil",NA,NA,NA,NA,NA,"Anderson 7420",NA,NA,"(Hook. f.) Fritsch","G. T. Prance","Goiás","Chapada dos Veadeiros. 20 km by road S of Terezina; mesophytic woods along stream, seeping sedge meadow just above stream, and cerado on higher, drier slopes.",NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2015-08-10 05:49:00-03","MO","MOBOT","3171236","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Amaro Macedo","1948","7","4","South America","Brazil",NA,NA,NA,NA,NA,"Macedo 1128",NA,NA,"(Hook. f.) Fritsch","G. T. Prance","Minas Gerais","Localidate: [F..] Municipio: ..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2010-10-07 15:18:00-03","MO","MOBOT","3171261","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","1966","6","10","South America","Brazil",NA,NA,NA,NA,NA,"Irwin 16888",NA,NA,"(Hook. f.) Fritsch","G. T. Prance","Mato Grosso","Drainage of the upper Rio Araguaia. Cerrado, ca. 25 km S. of Xavantina",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2015-11-19 19:19:00-02","MO","MOBOT","3171498","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","G.C.G. Argent","1968","9","10","South America","Brazil",NA,NA,NA,NA,NA,"Argent 6902",NA,NA,"(Hook. f.) Fritsch","G. T. Prance","Mato Grosso","Expedition Base Camp. (Brejo plot II, tree 261) Swampy gallery forest","-51.76666","-12.81666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2009-12-05 06:38:00-02","MO","MOBOT","3172020","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Gert G. Hatschbach|A. Pott|V. Pott|J.M. Silva","1995","5","10","South America","Brazil",NA,NA,NA,NA,NA,"Hatschbach 62599",NA,NA,"(Hook. f.) Fritsch","G. T. Prance","Mato Grosso","Rio Branco, Salto das Nuvens (mun. Salto do Céu)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2010-10-07 15:18:00-03","MO","MOBOT","3172211","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","1966","6","28","South America","Brazil",NA,NA,NA,NA,NA,"Irwin 17923",NA,NA,"(Hook. f.) Fritsch","G. T. Prance","Goiás","Serra Do Caiapó. Gallery forest, ca. 45 km. S. of Caiapônia, road to Jataí.",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2015-02-22 15:15:00-03","MO","MOBOT","3172581","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Howard S. Irwin|R. Souza|R. Reis dos Santos|J.W. Grear, Jr.","1966","6","10","South America","Brazil",NA,NA,NA,NA,NA,"Irwin 16888",NA,NA,"(Hook. f.) Fritsch","G. T. Prance","Mato Grosso","Drainage of the upper Rio ARaguaia. Cerrado, ca. 25 km. S. Of Xavantina, Mato Grosso.",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2008-05-27 22:02:00-03","MO","MOBOT","3172746","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Gert G. Hatschbach","1994","7","19","South America","Brazil",NA,NA,NA,NA,NA,"Hatschbach 34575",NA,NA,"(Hook. f.) Fritsch","G. Hatschbach","Goiás","Rio Meia Ponte (mun. Bom Jesus)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2018-07-25 08:51:00-03","MO","MOBOT","3172748","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","F.C. Hoehne","1911","5",NA,"South America","Brazil",NA,NA,NA,NA,"Lectotype","Hoehne 4262",NA,NA,"(Hook. f.) Fritsch",NA,"Mato Grosso","Coxim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"206","2008-05-27 22:02:00-03","MO","MOBOT","3202388","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Gert G. Hatschbach","1994","7","19","South America","Brazil",NA,NA,NA,NA,NA,"Hatschbach 34575",NA,NA,"(Hook. f.) Fritsch",NA,"Goiás","Mun. Bom Jesus. Rio Meia Ponte, arvore 5m, flor alvescente, mata de galeria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2014-09-17 05:30:00-03","MO","MOBOT","3297196","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Jomar G. Jardim|André M. de Carvalho|M. Silvia Ferrucci|Sérgio C. de Sant'Ana","1996","8","9","South America","Brazil",NA,NA,NA,NA,NA,"Jardim 886",NA,NA,"(Hook. f.) Fritsch","G.T. Prance","Bahia","Mun. de Correntina. Cidade de Correntina, margem do Rio Corrente nas Sete Ilhas. Região de Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2008-05-27 22:02:00-03","MO","MOBOT","3297868","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Gert G. Hatschbach|Aurelio Schinini|E.L. Barbosa","1997","8","21","South America","Brazil",NA,NA,NA,NA,NA,"Hatschbach 67046",NA,NA,"(Hook. f.) Fritsch","G.T. Prance","Mato Grosso","Rio Amaral, Cachoeira da Fumaca (Mun. Jaciara)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2008-05-27 22:02:00-03","MO","MOBOT","3331846","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Gert G. Hatschbach|O. Guimarães","1970","8","12","South America","Brazil",NA,NA,NA,NA,NA,"Hatschbach 24595",NA,NA,"(Hook. f.) Fritsch","G.T. Prance","Mato Grosso","Col. Paxixi (mun. Aquidauana).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2012-03-18 05:12:00-03","MO","MOBOT","940476","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","E. Gutiérrez|R.C. Quevedo|Fabiana Mamani M.|N. García","1994","5","21","South America","Bolivia",NA,NA,NA,NA,NA,"Gutiérrez Crespo 1023",NA,NA,"(Hook. f.) Fritsch","G.T. Prance (K)","Santa Cruz","Parque Nacional Noel Kempff Mercado. Serranía La Torre. Bosque seco.","-60.83111","-14.65388",NA,"Velasco","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2012-03-18 05:12:00-03","MO","MOBOT","943099","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","E. Gutiérrez|R.C. Quevedo|Fabiana Mamani M.","1994","5","25","South America","Bolivia",NA,NA,NA,NA,NA,"Gutiérrez Crespo 1167",NA,NA,"(Hook. f.) Fritsch","G.T. Prance (K)","Santa Cruz","Parque Nacional Noel Kempff Mercado. Pampa Flor de Oro. Pampa húmeda. SW del campamento.","-61.05861","-13.55083",NA,"Velasco","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2013-03-02 14:40:00-03","MO","MOBOT","3171770","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","D. Philcox|A. Ferreira","1968",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Philcox 4148",NA,NA,"(Hook. f.) Fritsch","G. T. Prance","Mato Grosso","Espedition Base Camp. Km. 271 Xavantina-Cachimbo road. Cerrado","-51.76666","-12.81666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2008-05-27 22:02:00-03","MO","MOBOT","3384476","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","C.A. Cid Ferreira","1985","9","25","South America","Brazil",NA,NA,NA,NA,NA,"Cid Ferreira 6228",NA,NA,"(Hook. f.) Fritsch","G.T. Prance","Mato Grosso","Mun. Sinop, MT. Estr. para Porto dos Gaúchos a 25 km da BR 163. Faz. Missionária. Rio Teles Pires. Cachoeira Cachoeirão. Mata de beira rio, solo areno-pedreg.","-55.75","-11.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2015-12-20 17:06:00-02","MO","MOBOT","3172459","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","José F. Ramos|R. Sousa","1967",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Ramos 34",NA,NA,"(Hook. f.) Fritsch","G. T. Prance","Mato Grosso","Xavantina-Cachimbo Expedition. Collected near the base camp of the expedition. c. 270 km N of Xavantina.","-51.86666","-12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2013-08-23 04:12:00-03","MO","MOBOT","100174406","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","W. Wayt Thomas|C.A. Cid Ferreira|José Guedes|J. Ramos","1985","10","8","South America","Brazil",NA,NA,NA,NA,NA,"Thomas 4309",NA,NA,"(Hook. f.) Fritsch","G.T. Prance","Mato Grosso do Sul","Mun. Luciara: lake 2 km NW of Luicara. Cerradão forest and marsh.","-50.7333333","-11.1833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"216","2013-01-28 05:13:00-02","MO","MOBOT","941205","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","R.C. Quevedo|René Guillén V.|E. Gutiérrez|Antony Jardim|B. Vacadiez","1993","7","22","South America","Bolivia",NA,NA,NA,NA,NA,"Quevedo Sopepí 1026",NA,NA,"(Hook. f.) Fritsch","G.T. Prance (K)","Beni","Serranía de San Simón; Formaciones de pampa arbolada y algunas islas grandes de bosque alto; paisaje montañoso muy visible por explotación de oro en la zona; actualmente se destruyen estas formaciones por la quema inducida.","-62.23333","-13.63333",NA,"Itenez","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-08-31 09:01:09-03","INPA","INPA","137863","S","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Ferreira, CAC","1985","09","25","Southern America","Brasil",NA,NA,NA,"INPA0137863",NA,"6228","Dicotyledon Com-Clade","Malpighiales","(Hook.f.) Fritsch","Prance, GT","Mato Grosso","BR163 Estr. para Porto dos gaúchos a 25 km da BR., Estrada para o porto dos gaúchos a 25 km da BR 163. Fazenda Missionária. Rio Teles Pires, Cachoeira Cachoeirão.","-55.75","-11.666667","INPA0137863 INPA0137863_e INPA0137863_e1","Sinop",NA,NA,"1990",NA,NA,"-55.75","-11.666667",NA,NA,NA,NA,NA,NA,NA
"218","2020-08-31 09:01:09-03","INPA","INPA","233393","S","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Haidar, RF","2007","08","06","Southern America","Brasil",NA,NA,NA,"INPA0233393",NA,"90","Dicotyledon Com-Clade","Malpighiales","(Hook.f.) Fritsch",NA,"Goiás","Mata ciliar.","-50.883611","-15.264722","INPA0233393 INPA0233393_e","Rio Verde",NA,NA,NA,NA,NA,"-50.883611","-15.264722",NA,NA,NA,NA,NA,NA,NA
"219","2020-08-31 09:01:09-03","INPA","INPA","150782","S","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Thomas, WW","1985","10","08","Southern America","Brasil",NA,NA,NA,"INPA0150782",NA,"4309","Dicotyledon Com-Clade","Malpighiales","(Hook.f.) Fritsch","Prance, GT","Mato Grosso","Lake 2 km NW of Luciára., Lake 2 Km NW of Luciara","-50.733333","-11.183333","INPA0150782 INPA0150782_e INPA0150782_e1","Luciara",NA,NA,"1986",NA,NA,"-50.733333","-11.183333",NA,NA,NA,NA,NA,NA,NA
"220","2020-08-31 09:01:09-03","INPA","INPA","200783","S","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Hatschbach, GG","1997","08","21","Southern America","Brasil",NA,NA,NA,"INPA0200783",NA,"67046","Dicotyledon Com-Clade","Malpighiales","(Hook.f.) Fritsch","Prance, GT","Mato Grosso","Rio Amaral, Cachoeira da Fumaça, Rio Amaral. Cachoeira da Fumaça.","-54.9681","-15.9656","INPA0200783 INPA0200783_e","Jaciara",NA,NA,"1998",NA,NA,"-54.9681","-15.9656",NA,NA,NA,NA,NA,NA,NA
"221","2020-08-31 09:01:09-03","INPA","INPA","53235","S","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Lisbôa, PLB","1975","10","06","Southern America","Brasil",NA,NA,NA,"INPA0053235",NA,"717","Dicotyledon Com-Clade","Malpighiales","(Hook.f.) Fritsch","Prance, GT","Mato Grosso","Dardanelos, Ilha dos Patos, Dardanelos, Cachoeira dos Patos","-59.4","-10.1","INPA0053235","Aripuanã",NA,NA,"1975",NA,NA,"-59.4","-10.1",NA,NA,NA,NA,NA,NA,NA
"222","2020-06-15 15:29:58-03","UNESP-RC","HRCB","38083","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Ivanauskas, N.M.","1999","12","03",NA,"Brasil",NA,NA,"Árvore de 6m. Frutos imaturos verdes",NA,NA,"4218",NA,NA,"(Hook.f.) Fritsch","Ivanauskas, N.M.","Mato Grosso","Área Urbana","-55.233333","-13.166667",NA,"Gaúcha do Norte",NA,NA,"2000","07",NA,"55º14'W","13º10'S",NA,NA,NA,NA,NA,NA,NA
"223","2019-12-19 11:18:06-03","UFG","UFG","9963","S","Plantae","Chrysobalanaceae","Licania","gardneri","Licania gardneri","Rizzo, J.A.","1974","09","08",NA,"Brasil",NA,NA,"Árvore de 6 m, corola esverdeada, folha coriácea.","UFG0009963",NA,"9963",NA,NA,"(Hook.f.) Fritsch","Prance, G.T.","Tocantins","Atravessando o rio Javaé até a fazenda São Pedro às margens do rio Araguaia. A 200m da sede. Cerrado.","-49.5289001464844","-11.7966995239258",NA,"Formoso do Araguaia",NA,NA,"1985",NA,NA,NA,NA,"161471","auto",NA,NA,NA,NA,NA
"224","2020-09-12 05:00:02-03","US","US","2569800","PreservedSpecimen","Plantae","Rosaceae","Licania","gardneri","Licania gardneri","H. S. Irwin, R. Souza, J. W. Grear & R. R. Santos","1966","6","12","South America - Neotropics","Brazil",NA,NA,NA,"US01352277",NA,"17034",NA,"Rosales","(Hook. f.) Fritsch",NA,NA,"Ca. 20km S of Xavanitna",NA,NA,"US01352277_01",NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"225","2020-09-12 05:00:02-03","US","US","2055630","PreservedSpecimen","Plantae","Rosaceae","Licania","gardneri","Licania gardneri","A. Macedo","1950","9","3","South America - Neotropics","Brazil",NA,NA,NA,"US01352286",NA,"2550",NA,"Rosales","(Hook. f.) Fritsch",NA,"Ituiutaba","Praias.",NA,NA,"US01352286_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"226","2020-09-12 05:00:02-03","US","US","2569359","PreservedSpecimen","Plantae","Rosaceae","Licania","gardneri","Licania gardneri","H. S. Irwin, R. Souza, J. W. Grear & R. R. Santos","1966","6","7","South America - Neotropics","Brazil",NA,NA,NA,"US01352279",NA,"16718",NA,"Rosales","(Hook. f.) Fritsch",NA,NA,"Drainage of the upper Rio Araguaia. Ca. 2 km NE of Xavantina",NA,NA,"US01352279_01",NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"227","2020-09-12 05:00:02-03","US","US","2744767","PreservedSpecimen","Plantae","Rosaceae","Licania","gardneri","Licania gardneri","G. Hatschbach","1973","8","27","South America - Neotropics","Brazil",NA,NA,NA,"US01352272",NA,"32418",NA,"Rosales","(Hook. f.) Fritsch",NA,"Rio Verde de Mato Grosso","7 Quedas.",NA,NA,"US01352272_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"228","2020-09-12 05:00:02-03","US","US","2744756","PreservedSpecimen","Plantae","Rosaceae","Licania","gardneri","Licania gardneri","G. Hatschbach & O. Guimarães","1970","8","12","South America - Neotropics","Brazil",NA,NA,NA,"US01352274",NA,"24595",NA,"Rosales","(Hook. f.) Fritsch",NA,"Aquidauana","Col. Paxixi",NA,NA,"US01352274_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"229","2020-09-12 05:00:02-03","US","US","2457233","PreservedSpecimen","Plantae","Rosaceae","Licania","gardneri","Licania gardneri","B. Maguire, J. M. Pires, C. K. Maguire & N. Silva","1963","8","13","South America - Neotropics","Brazil",NA,NA,NA,"US01352285",NA,"56160",NA,"Rosales","(Hook. f.) Fritsch",NA,NA,"Between Cristalandia and Gurupi, Belém-Brasília Highway",NA,NA,"US01352285_01",NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"230","2020-09-12 05:00:02-03","US","US","2457077","PreservedSpecimen","Plantae","Rosaceae","Licania","gardneri","Licania gardneri","G. T. Prance & N. Silva","1964","8","5","South America - Neotropics","Brazil",NA,NA,NA,"US01352284",NA,"58569",NA,"Rosales","(Hook. f.) Fritsch",NA,NA,"West of Filadelfia, Serra de Mamoneira. Foothills of serra along stream",NA,NA,"US01352284_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"231","2020-09-12 05:00:02-03","US","US","3306949","PreservedSpecimen","Plantae","Rosaceae","Licania","gardneri","Licania gardneri","D. Alvarenga","1994","10","24","South America - Neotropics","Brazil",NA,NA,NA,"US01352267",NA,"868",NA,"Rosales","(Hook. f.) Fritsch",NA,"Goianésia","Parcela 1. Próximo a parcela 3. A margem do córrego",NA,NA,"US01352267_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"232","2020-09-12 05:00:02-03","US","US","3027223","PreservedSpecimen","Plantae","Rosaceae","Licania","gardneri","Licania gardneri","R. M. Harley, G. L. Bromley, A. M. Carvalho, A. M. Carvalho & H. S. Brito","1980","4","23","South America - Neotropics","Brazil",NA,NA,NA,"US01352271",NA,"21645",NA,"Rosales","(Hook. f.) Fritsch",NA,NA,"Chapadão Ocidental da Bahia. Islets and banks of the Rio Corrente by Correntina. F3","-44.63","-13.33","US01352271_01",NA,"580",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"233","2020-09-12 05:00:02-03","US","US","1573959","PreservedSpecimen","Plantae","Rosaceae","Licania","gardneri","Licania gardneri","L. Riedel","1827","8",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01352287",NA,"1111",NA,"Rosales","(Hook. f.) Fritsch",NA,NA,"Pr. Capipó-guaçu",NA,NA,"US01352287_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"234","2020-09-12 05:00:02-03","US","US","2457018","PreservedSpecimen","Plantae","Rosaceae","Licania","gardneri","Licania gardneri","G. T. Prance & N. Silva","1964","10","15","South America - Neotropics","Brazil",NA,NA,NA,"US01352281",NA,"59441",NA,"Rosales","(Hook. f.) Fritsch",NA,NA,"Road Xavantina to Barra do Garças, 55 Km north of Barra do Garças",NA,NA,"US01352281_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"235","2020-09-12 05:00:02-03","US","US","2569799","PreservedSpecimen","Plantae","Rosaceae","Licania","gardneri","Licania gardneri","H. S. Irwin, R. Souza, J. W. Grear & R. R. Santos","1966","6","10","South America - Neotropics","Brazil",NA,NA,NA,"US01352278",NA,"16888",NA,"Rosales","(Hook. f.) Fritsch",NA,NA,"25 km S of Xavantina.",NA,NA,"US01352278_01",NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"236","2020-09-12 05:00:02-03","US","US","USw38532","PreservedSpecimen","Plantae","Rosaceae","Licania","gardneri","Licania gardneri","B. Maguire",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"56160",NA,"Rosales","(Hook. f.) Fritsch",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"237","2020-09-12 05:00:02-03","US","US","2569452","PreservedSpecimen","Plantae","Rosaceae","Licania","gardneri","Licania gardneri","H. S. Irwin, R. Souza, J. W. Grear & R. R. Santos","1966","6","28","South America - Neotropics","Brazil",NA,NA,NA,"US01352275",NA,"17923",NA,"Rosales","(Hook. f.) Fritsch",NA,NA,"Serra do Caiapó. Ca. 45 km S of Caiapônia, road to Jataí",NA,NA,"US01352275_01",NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"238","2020-09-12 05:00:02-03","US","US","2569792","PreservedSpecimen","Plantae","Rosaceae","Licania","gardneri","Licania gardneri","H. S. Irwin, R. Souza & R. R. Santos","1966","6","24","South America - Neotropics","Brazil",NA,NA,NA,"US01352276",NA,"17707",NA,"Rosales","(Hook. f.) Fritsch",NA,NA,"Ca. 6 Km NW of Piranhas",NA,NA,"US01352276_01",NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"239","2020-09-12 05:00:02-03","US","US","2845135","PreservedSpecimen","Plantae","Rosaceae","Licania","gardneri","Licania gardneri","H. S. Irwin & T. R. Soderstrom","1964","10","10","South America - Neotropics","Brazil",NA,NA,NA,"US01352282",NA,"6744",NA,"Rosales","(Hook. f.) Fritsch",NA,NA,"Vicinity of Xavantina. Ca. 70 km N of Xavantina","-52.33","-14.67","US01352282_01",NA,"300","400",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"240","2020-09-12 05:00:02-03","US","US","3369573","PreservedSpecimen","Plantae","Rosaceae","Licania","gardneri","Licania gardneri","M. Fonseca, M. A. Silva, D. Alvarenga & A. Santos","1998","6","24","South America - Neotropics","Brazil",NA,NA,NA,"US01352265",NA,"1929",NA,"Rosales","(Hook. f.) Fritsch",NA,"Campinorte","Fazenda Barro Vermelho, proprietário Sr. Joaquim Rocha, ca. 14 km do asfalto. Folha Uruaçú SD-22-Z-B","-48.8769","-14.5544","US01352265_01",NA,"535",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"241","2020-09-12 05:00:02-03","US","US","2845292","PreservedSpecimen","Plantae","Rosaceae","Licania","gardneri","Licania gardneri","W. Anderson, M. Arroyo, S. R. Hill, S. R. Hill & R. Souza","1973","3","18","South America - Neotropics","Brazil",NA,NA,NA,"US01352273",NA,"7420",NA,"Rosales","(Hook. f.) Fritsch",NA,NA,"Chapada dos Veadeiros. 20 km by road S of Terezina",NA,NA,"US01352273_01",NA,"1200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"242","2020-09-12 05:00:02-03","US","US","2457079","PreservedSpecimen","Plantae","Rosaceae","Licania","gardneri","Licania gardneri","G. T. Prance & N. Silva","1964","10","19","South America - Neotropics","Brazil",NA,NA,NA,"US01352280",NA,"59514",NA,"Rosales","(Hook. f.) Fritsch",NA,NA,"20 Km south of Caiaponia, road to Jatai Beside smal creek",NA,NA,"US01352280_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"243","2020-09-12 05:00:02-03","US","US","3136815","PreservedSpecimen","Plantae","Rosaceae","Licania","gardneri","Licania gardneri","M. Pereira Neto, B. Walter, B. J. Dias & N. R. Oliveira","1989","7","27","South America - Neotropics","Brazil",NA,NA,NA,"US01352268",NA,"386",NA,"Rosales","(Hook. f.) Fritsch",NA,"Correntina","Margem do Rio Correntina ilha",NA,NA,"US01352268_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"244","2020-09-12 05:00:02-03","US","US","3092335","PreservedSpecimen","Plantae","Rosaceae","Licania","gardneri","Licania gardneri","C. A. Cid Ferreira","1985","9","25","South America - Neotropics","Brazil",NA,NA,NA,"US01352270",NA,"6228",NA,"Rosales","(Hook. f.) Fritsch",NA,"Sinop","Estr. para Porto dos Gaúchos a 25 km da BR-163, Faz. Missionária. Rio Teles Pires. Cachoeira Cachoeirão.","-55.75","-11.67","US01352270_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"245","2020-09-12 05:00:02-03","US","US","3331747","PreservedSpecimen","Plantae","Rosaceae","Licania","gardneri","Licania gardneri","B. A. S. Pereira & D. Alvarenga","1995","8","17","South America - Neotropics","Brazil",NA,NA,NA,"US01352266",NA,"2879",NA,"Rosales","(Hook. f.) Fritsch",NA,"Nova Roma","Margem direita do Rio das Pedras, localidade Ourominas, km 35 da estrada GO-118, Nova Roma.","-46.83","-13.83","US01352266_01",NA,"600",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"246","2020-09-12 05:00:02-03","US","US","3097552","PreservedSpecimen","Plantae","Rosaceae","Licania","gardneri","Licania gardneri","W. Thomas, C. A. Cid Ferreira, J. Guedes & J. Ramos","1985","10","8","South America - Neotropics","Brazil",NA,NA,NA,"US01352269",NA,"4309",NA,"Rosales","(Hook. f.) Fritsch",NA,"Luciara","Lake 2 km NW of Luciara","-50.73","-11.18","US01352269_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"247","2020-09-12 05:00:02-03","US","US","2457116","PreservedSpecimen","Plantae","Rosaceae","Licania","gardneri","Licania gardneri","G. T. Prance, N. Silva & J. M. Pires","1964","9","25","South America - Neotropics","Brazil",NA,NA,NA,"US01352283",NA,"59117",NA,"Rosales","(Hook. f.) Fritsch",NA,"Nova Xavantina","Vicinity of Chavantina, margins of Rio Mortes.",NA,NA,"US01352283_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
