"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","dayIdentified","typeStatus","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","verbatimLongitude","verbatimLatitude"
"104","2019-05-06 12:01:44-03","UFU","HUFU","20699","S","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"Lemos, M.T.O.","s.n.","1999","05","28",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga, Vereda 4, meio do lado esquerdo.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Vereda.","HUFU00032138","HUFU00032138","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-05-06 12:01:44-03","UFU","HUFU","19034","S","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Oliveira, R.C.","Barbosa, A.A.A.; Barbosa, A.A.A.","1744","1999","02","05",NA,"Brasil","Minas Gerais","Reserva do Clube Caça e Pesca Itororó, Fundo esquerdo da vereda.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Vereda.","HUFU00032135","HUFU00032135","Uberlândia","58223","auto","2000","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-05-06 12:01:44-03","UFU","HUFU","21639","S","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"Araújo, G.M.; Amaral, A.F.","2857","1999","11","05",NA,"Brasil","Minas Gerais","Estrada para Campo Florido, Meio direito da vereda 2.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Erva om fruto.; Vereda.","HUFU00032139","HUFU00032139","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-05-06 12:01:44-03","UFU","HUFU","32251","S","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Viana, P.L.","Barbosa, A.A.A.","s.n.","2000","08","07",NA,"Brasil","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Erva.; Vereda.","HUFU00032136","HUFU00032136","Uberlândia","58223","auto","2006","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-05-06 12:01:44-03","UFU","HUFU","16676","S","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"Araújo, G.M.","1499","1997","09","22",NA,"Brasil","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Vereda.","HUFU00032137","HUFU00032137","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-05-06 12:01:44-03","UFU","HUFU","16660","S","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"Araújo, G.M.","1483","1997","10","03",NA,"Brasil","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Vereda.","HUFU00032141","HUFU00032141","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-05-06 12:01:44-03","UFU","HUFU","27847","S","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Viana, P.L.","Amaral, A.F.","s.n.","2000","12","01",NA,"Brasil","Minas Gerais","Reserva do Clube Caça e Pesca Itroró","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00032140","HUFU00032140","Uberlândia","58223","auto","2006","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-04 15:42:13-03","IF","SPSF","52871","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"R.T.Shirasuna","3284","2014","03","10","América do Sul","Brasil","SP",NA,"-46.425556","-23.391111","773","773",NA,"COLETA: Herbácea com aprox. 60cm de altura. Inflorescência passada castanha.; GEOGRAFIA: Em brejo. Rodoanel norte, lote 6, OAE 604.;",NA,NA,"Guarulhos",NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"112","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"?","s.n.",NA,NA,NA,NA,"?",NA,"in cultis graminosis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"Lund, PW","s.n.",NA,NA,NA,NA,"?",NA,"in campis humidis paludibusque prov. Minaum, e. gr. ad Jardim, in Serra da Caraça, prope Lagoa Santa, ad Cachoeira do Campo etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in ,,Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia","et in ruderalis ad Bahiam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in ,,Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"Deloche","Herb. BucHs.n.",NA,NA,NA,"Southern America","Uruguay",NA,"Etiam prope Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"Deloche","Herb. BucHs.n.",NA,NA,NA,"Southern America","Uruguay",NA,"Etiam prope Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"Deloche","herb. Buchs.n.",NA,NA,NA,"Southern America","Uruguay",NA,"Etiam prope Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"Martius, CFP","s.n.",NA,NA,NA,NA,"?",NA,"et in ruderatis a Bahiam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"?","s.n.",NA,NA,NA,NA,"?",NA,"prope Corridentes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"D'Orbigny","49",NA,NA,NA,"Southern America","Argentina",NA,"prope Corrientes lectum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in ,,Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"Lund, PW","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in campis humidis paludibusque prov. Minarum, e. gr. ad Jardim, in Serra da Caraça, prope Lagoa Santa, ad Cachoeira do Campo etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in campis humidis paludibusque prov. Minaum, e. gr. ad Jardim, in Serra da Caraça, prope Lagoa Santa, ad Cachoeira do Campo etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"Widgren, JF","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in campis humidis paludibusque prov. Minaum, e. gr. ad Jardim, in Serra da Caraça, prope Lagoa Santa, ad Cachoeira do Campo etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"Guillemin, JBA","560",NA,NA,NA,"Southern America","Brazil","São Paulo","in prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia","in cultis graminosis et in ruderalis ad Bahiam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in campis humidis paludibusque prov. Minarum, e. gr. ad Jardim, in Serra da Caraça, prope Lagoa Santa, ad Cachoeira do Campo etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in campis humidis paludibusque prov. Minaum, e. gr. ad Jardim, in Serra da Caraça, prope Lagoa Santa, ad Cachoeira do Campo etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in campis humidis paludibusque prov. Minarum, e. gr. ad Jardim, in Serra da Caraça, prope Lagoa Santa, ad Cachoeira do Campo etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"Widgren, JF","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in campis humidis paludibusque prov. Minarum, e. gr. ad Jardim, in Serra da Caraça, prope Lagoa Santa, ad Cachoeira do Campo etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"D'Orbigny, A","49",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"?","s.n.",NA,NA,NA,NA,"?",NA,"in cultis graminosis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2017-09-11 17:13:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"?","s.n.",NA,NA,NA,NA,"?",NA,"prope Corridentes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-02-08 12:54:06-03","UFRGS","ICN","190401","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"de Paula, CC; Aniceto, D; da Silva, RR","655","2003","02","02","América do Sul","Brasil","MG","Serra do Ouro Branco 20°30'20S 43°38'0 1W","-43.633333","-20.505556","1275","1275",NA,"Erva de 0,18 m; frequência abundante; folhas verdes; escapo forma ângulo de 45° em relação ao solo; anteras esbranquiçadas.; Terrestre; campo brejoso.",NA,NA,"Ouro Branco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.633333","-20.505556"
"137","2021-02-08 12:54:06-03","UFRGS","ICN","133234","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Krieger, L","Krieger, L","14368","1976","12","26","América do Sul","Brasil","PR","Uvaia","-50.1618995666504","-25.0949993133545",NA,NA,NA,"doação UFJF.",NA,NA,"Ponta Grossa","46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-02-08 12:54:06-03","UFRGS","ICN","112048","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Oliveira, R","Zanin, A","382",NA,NA,NA,"América do Sul","Brasil","RS","Em direção a Passo Fundo, próximo a ponte sobre o rio Ligeiro","-51.5257987976074","-28.2085990905762",NA,NA,NA,"Beira de estrada",NA,NA,"Lagoa Vermelha","42261","auto","2001","02",NA,"09",NA,NA,NA,NA,NA,NA,NA
"139","2021-02-18 17:09:17-03","FEPAGRO","BLA","12500","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","C. R. Dillenburg","H. Longhi-Wagner","608","1978","12","04",NA,"Brasil","Rio Grande do Sul","BR 290 - Km 467","-55.7919006347656","-29.7831001281738",NA,NA,NA,"Habitat: Local úmido, beira de estrada","BLA012500",NA,"Alegrete","89305","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-05-19 11:39:10-03","FEPAGRO","BLA","4135","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","I. L. Barreto","Flávio & H. D. Paim",NA,"1964","01","28",NA,"Brasil","Rio Grande do Sul","Estrada para Sarandi - Fazenda das Amoras","-52.7863998413086","-28.283899307251",NA,NA,NA,"Habitat: Campo nativo","BLA004135",NA,"Carazinho","35233","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-02-18 17:09:17-03","FEPAGRO","BLA","2019","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","I. L. Barreto","A. A. Araújo",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Fazenda Roseira","-52.4067001342773","-28.2628002166748",NA,NA,NA,"Data de Coleta: 12/1958.Habitat: Em margens de banhado","BLA002019",NA,"Passo Fundo","25060","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-21 10:16:25-03","IBt","SP","348487","S","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Krieger, L","Krieger, L","14368","1976","12","26",NA,"Brasil","Paraná","Ponta Grossa - Uvaia.",NA,NA,NA,NA,NA,NA,"SP036519","SP036519",NA,NA,NA,"1989","05",NA,"05",NA,NA,NA,NA,NA,NA,NA
"143","2019-11-21 10:16:25-03","IBt","SP","370174","S","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Pimenta, KM","Sasaki, D; et al.","284","2003","04","16",NA,"Brasil","São Paulo","Parque Estadual Furnas do Bom Jesus, Próximo à sede, abaixo da estrada de terra.","-47.460278","-20.247778","1000","1000",NA,NA,"SP036517","SP036517","Pedregulho",NA,NA,"2013","02",NA,"28",NA,NA,NA,NA,NA,"-47.460278","-20.247778"
"144","2019-11-21 10:16:25-03","IBt","SP","412501","S","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Shirasuna, RT","Shirasuna, RT","2257","2009","03","24",NA,"Brasil","São Paulo","Serra da Bocaina, Morro da Boa Vista.","-44.639444","-22.7475","1791","1791",NA,NA,"SP036521","SP036521","São José do Barreiro",NA,NA,"2009","04",NA,NA,NA,NA,NA,NA,NA,"-44.639444","-22.7475"
"145","2019-11-21 10:16:25-03","IBt","SP","488139","S","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Shirasuna, RT","Shirasuna, RT","3284","2014","03","10",NA,"Brasil","São Paulo","OAE 604, Lote 6.","-46.425444","-23.391194","773","773",NA,NA,NA,NA,"Guarulhos",NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,"-46.425444","-23.391194"
"146","2019-11-21 10:16:25-03","IBt","SP","121599","S","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Davidse, G","Irwin, HS; Harley, RM; Onishi, E","29278","1971","01","27",NA,"Brasil","Minas Gerais","Serra do Espinhaço, Lower slopes of Serra da Caraca, ca. 12 km W of Barão de Cocais.","-43.4872016906738","-19.94580078125","1500","1500",NA,NA,NA,NA,"Barão de Cocais","21378","auto","1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-11-21 10:16:25-03","IBt","SP","161625","S","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Sendulsky, T; Burman, AG","Burman, AG","214","1978","03","21",NA,"Brasil","Minas Gerais","Serra do Cipó, Ao longo da rodovia Lagoa Santa- Conceição do Mato Dentro- Diamantina.","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,"Jaboticatubas","31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-21 10:16:25-03","IBt","SP","161624","S","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Sendulsky, T; Burman, AG","Burman, AG","216","1978","03","21",NA,"Brasil","Minas Gerais","Serra do Cipó, Ao longo da rodovia Lagoa Santa- Conceição do Mato Dentro- Diamantina.","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,"Jaboticatubas","31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-21 10:16:25-03","IBt","SP","161619","S","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Sendulsky, T; Burman, AG","Burman, AG","215","1978","03","21",NA,"Brasil","Minas Gerais","Serra do Cipó, Ao longo da rodovia Lagoa Santa- Conceição do Mato Dentro- Diamantina.","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,"Jaboticatubas","31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-11-21 10:16:25-03","IBt","SP","161613","S","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Sendulsky, T; Burman, AG","Burman, AG","200","1978","03","21",NA,"Brasil","Minas Gerais","Serra do Cipó, Ao longo da rodovia Lagoa Santa- Conceição do Mato Dentro- Diamantina.","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,"Jaboticatubas","31264","auto","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-21 10:16:25-03","IBt","SP","2963","S","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.",NA,"Hoehne, FC","s.n.","1919","01","31",NA,"Brasil","Minas Gerais",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"SP036516","SP036516","Poços de Caldas","23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-11-21 10:16:25-03","IBt","SP","159564","S","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Burman, AG","Davidse, G; D'Arcy, WG","10593","1976","02","25",NA,"Brasil","Minas Gerais","19 km NE of the intersection of highways 381 and 459 (ca. 12 km SW of São Gonçalo do Sapucaí).","-45.5952987670898","-21.8922004699707","870","870",NA,NA,NA,NA,"São Gonçalo do Sapucaí","18245","auto","1982","07",NA,"02",NA,NA,NA,NA,NA,NA,NA
"153","2019-11-21 10:16:25-03","IBt","SP","9734","S","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Chase, A","Loefgren, A","CGG2320","1894","03","27",NA,"Brasil","São Paulo","Pinhal, Bocaina, campo úmido.","-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,"SP010099","SP010099","São José do Barreiro","30784","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-21 10:16:25-03","IBt","SP","1160","S","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Valls, JFM; Oliveira, RC","Hoehne, FC","s.n.","1917","12","28",NA,"Brasil","São Paulo","Butantan.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP036520","SP036520","São Paulo","53584","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-21 10:16:25-03","IBt","SP","9760","S","Plantae",NA,NA,"Poaceae","Paspalum","falcatum","Paspalum falcatum","Nees ex Steud.","Valls, JFM; Oliveira, RC","Usteri, A","s.n.","1907","12","29",NA,"Brasil","São Paulo","Cambucy.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"São Paulo","53584","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
