"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"105","2008-05-27 22:02:00-03","MO","MOBOT","3216263","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Daniel G. Debouck","Debouck 1981","1986","8","17","South America","Peru","Cajamarca","Chota","Valle de Cochabamba y en Santa Isolina (2.0 Km N y E de Cochabamba). Misión colaborativa entre el Centro Internacional de Agricultura Tropical (Cali Colombia) y el Instituto Nacional de Investigación Y Promotion Agropecuaría (INPA)","-78.88333","-6.46666",NA,NA,NA,NA,NA,"George F. Freytag","1720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2008-05-27 22:02:00-03","MO","MOBOT","3216287","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","J.S. de la Cruz","de la Cruz 2448","1922","10","12","South America","Guyana",NA,NA,"Vicinity of Wismar, on the Demerara River.",NA,NA,NA,NA,NA,NA,NA,"Alfonso Delgado S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2008-05-27 22:02:00-03","MO","MOBOT","3216291","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","* PICKERSGILL","PICKERSGILL 13","1972","1","24","South America","Brazil","Pernambuco",NA,"10 km S.W. Brejao Cachoerinha.","-36.51666","-9.16666",NA,NA,NA,NA,NA,"Alfonso Delgado S","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2008-05-27 22:02:00-03","MO","MOBOT","3216729","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","J.S. de la Cruz","de la Cruz 4202","1923","7","11","South America","Guyana",NA,NA,"Kamakusa, upper Mazaruni River.",NA,NA,NA,NA,NA,NA,NA,"Alfonso Delgado S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2010-02-09 21:42:00-02","MO","MOBOT","3216960","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Luis E. Forero|Henry León","Forero Pinto 111","1976","3","5","South America","Colombia","Chocó",NA,"Parque Nacional de Los Katios; al sur de Tilupo.","-77.143102","7.881692",NA,NA,NA,NA,NA,"Alfonso Delgado S.","190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2014-11-02 13:08:00-02","MO","MOBOT","3217037","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Isidoro M. Sánchez V.|A. Miranda","Sánchez Vega 6367","1992","6","27","South America","Peru","Cajamarca","Chota","A 8 km de Cochabamba, si guiendo la ruta a Lajas. Bosque.",NA,NA,NA,NA,NA,NA,NA,"D.G. Debouck","1850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2008-08-01 03:32:00-03","MO","MOBOT","3217321","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","J.S. de la Cruz","de la Cruz 2189","1922","9","22","South America","Guyana",NA,NA,"Upper Mazaruni River, Long.",NA,NA,NA,NA,NA,NA,NA,"Alfonso Delgado S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","3441069","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","P. Francia","Francia 32","1986","5",NA,"South America","Peru","Ancash","Casma","Fundo Carrizal, off Pan American Highway, about 2 km SE of the City of Casma.","-78.28333","-9.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2011-06-09 17:10:00-03","MO","MOBOT","84147","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Calaway H. Dodson|et al.","Dodson 8848",NA,NA,NA,"South America","Ecuador","Los Ríos","Vinces","Jauneche forest, km 70 Quevedo-Palenque, via Mocachi.","-79.7","-1.26666",NA,NA,NA,NA,NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2018-09-26 04:37:00-03","MO","MOBOT","956259","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Dario A. Sánchez S.","Sánchez S. 1842","1992","9","7","South America","Colombia","Magdalena",NA,"Minca.","-74.1","11.13333",NA,NA,NA,NA,NA,"D. Sanchez (MEDEL)","800.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2011-01-03 09:52:00-02","MO","MOBOT","978478","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Antony Jardim|G. Moscoso","Jardim 1744","1995","3","13","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Las Trancas, Lomerio, parcelas de Bolfor, Las Trancas '95. Bosque seco chiquitano de Anadenanthera. Suelos lateríticos.","-61.84805","-16.52166",NA,NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2008-05-27 22:02:00-03","MO","MOBOT","80457","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Elsa M. Zardini|U. Velázquez","Zardini 21498","1990","6","23","South America","Paraguay","Paraguarí",NA,"Arroyo Yuquity, 7 km E of Nueva Italia. Gallery forest.","-57.41666","-25.6",NA,NA,NA,NA,NA,"Ronald L. Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"368",NA,"4"
"117","2008-05-27 22:02:00-03","MO","MOBOT","1085080","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus lunatus",NA,"Jens E. Madsen","Madsen 63552","1987",NA,NA,"South America","Ecuador","Guayas",NA,"Isla Puná. Finca near Puná Nueva. Crops and weeds.","-79.91666","-2.75",NA,NA,NA,NA,"lunatus","D. Debouck","0E8","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2010-06-18 15:02:00-03","MO","MOBOT","1130799","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus lunatus",NA,"Alicia A. de Delgado","Delgado 73","1964","8","2","South America","Ecuador","Guayas","Guayaquil","Guayaquil","-79.8833333","-2.1666667",NA,NA,NA,NA,"lunatus","Alfonso Delgado (MEXU)","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"119","2012-07-12 11:43:00-03","MO","MOBOT","1130804","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus lunatus",NA,"Bruce MacBryde","MacBryde 538","1971","7","4","South America","Ecuador","Esmeraldas",NA,"Playa E of Súa; sandy with shrubs toward bank; sea level.","-79.8666667","0.8666667",NA,NA,NA,NA,"lunatus","Alfonso Delgado (TEX)","0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"120","2020-09-04 04:40:00-03","MO","MOBOT","3213882","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus lunatus",NA,"Herbert H. Smith","Smith 691","1898",NA,NA,"South America","Colombia","Magdalena","Santa Marta","Santa Marta",NA,NA,NA,NA,NA,NA,"lunatus","A. Delgado S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"121","2008-05-27 22:02:00-03","MO","MOBOT","93154","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus lunatus",NA,"Calaway H. Dodson|Alwyn H. Gentry","Dodson 6364","1976","10","2","South America","Ecuador","Los Ríos","Quevedo","Río Palenque Biological Station, km 56 Quevedo-Santo Domingo.","-79.36666","-0.58333",NA,NA,NA,NA,"lunatus","Alfonso Delgado (TEX)","150.00000000","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2009-09-20 15:42:00-03","MO","MOBOT","1735164","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus lunatus",NA,"B.B. Larsen|Bente Eriksen","Larsen 45163","1983","9","17","South America","Ecuador","Azuay",NA,"Baños: Field crops, ornamentals and weeks from a small farm on the northern hillside of Baños.","-79.08333","-1.9",NA,NA,NA,NA,"lunatus","D. Debouck","2700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2016-10-13 05:58:00-03","MO","MOBOT","1120556","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus silvester","Baudet","Calaway H. Dodson|David A. Neill","Dodson 15550","1985","2","2","South America","Ecuador","Pichincha",NA,"Centinela, 12 km oeste de Patricia Pilar que queda en km 45 Santo Domingo a Quevedo. Plantas recolectada en la cima de las Montanas de Ila. Bosque Pluvial.","-79.3","-0.61666",NA,NA,NA,NA,"silvester","Alfonso Delgado Salinas","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2008-05-27 22:02:00-03","MO","MOBOT","1436626","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus silvester","Baudet","J.L. Toro|et al.","Toro OT-822","1996","1","11","South America","Colombia","Caldas",NA,"Corregimiento Arma, Vereda Goteras, 18 km W of Aguadas, 2 km E Arma.","-75.53333","5.61666",NA,NA,NA,NA,"silvester","J.O. Toro","1485.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2008-05-27 22:02:00-03","MO","MOBOT","3214864","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus silvester","Baudet","August G. Schulz","Schulz 18760","1974",NA,NA,"South America","Argentina","Chaco",NA,"Col. Benítez. Cultivado, procede de Chaco, pte. río de Oro, ruta 90, entre El Zapallar Y El Colorado.",NA,NA,NA,NA,NA,NA,"silvester","D.G. Debouck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2008-05-27 22:02:00-03","MO","MOBOT","3215086","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus silvester","Baudet","August G. Schulz","Schulz 17225","1969",NA,NA,"South America","Argentina","Chaco",NA,"Col. Benítez. Cultivado, procede de semillas cosechadas en pte. río de Oro, ruta 90, entre El Zapallar y El Colorado.",NA,NA,NA,NA,NA,NA,"silvester","D.G. Debouck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-09-04 04:40:00-03","MO","MOBOT","3216427","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus silvester","Baudet","Herbert H. Smith","Smith 2053","1898",NA,NA,"South America","Colombia",NA,NA,"Plants of Santa Marta,",NA,NA,NA,NA,NA,NA,"silvester","Alfonso Delgado S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2011-12-12 05:08:00-02","MO","MOBOT","3216714","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus silvester","Baudet","C. Vogl","Vogl 592","1928",NA,NA,"South America","Venezuela",NA,NA,"Maracay.",NA,NA,NA,NA,NA,NA,"silvester","D.G. Debouck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"129","2009-11-12 16:52:00-02","MO","MOBOT","3216968","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus silvester","Baudet","Julian A. Steyermark|Victor Carreño E.","Steyermark 108748","1973","12","27","South America","Venezuela","Lara",NA,"Distrito Jiménez: Paso de Angostura: Sitio de represa de Yacambú, en la confluencia de la Quebrada Honda con el Río Yacambú. 33 Km. Sureste de Sanare.","-69.51666","9.68333",NA,NA,NA,NA,"silvester","Alfonso Deldago S.","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2013-09-05 21:16:00-03","MO","MOBOT","3216804","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus silvester","Baudet","Erich Werdermann","Werdermann 2349","1926",NA,NA,"South America","Bolivia","Beni",NA,"Trinidad-Missiones Guarayos.","-63.19","-15.89",NA,NA,NA,NA,"silvester","Alfonso Delgado S.","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"131","2020-09-09 13:31:22-03","UNESP-IBILCE","SJRP","10649","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Valéria Stranghetti",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,"Trepadeira, flor roxa, fruto.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.516667","-19.916667",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"132","2015-05-20 10:35:43-03","UFERSA","MOSS","3548","S","Plantae",NA,NA,"Leguminosae-Pap.","Phaseolus","lunatus","Phaseolus lunatus","L.","Oliveira, O.F. de","1444","1980","10","15","América do Sul","Brasil","Rio Grande do Norte","Cel. João Pessoa","próx. a Mata Redonda.","-38.383333","-6.266667",NA,"trepadeira; coletada na capoeira de milho; solo areno-argiloso; frequente; flor lilás.",NA,NA,NA,NA,"750","750",NA,NA,NA,"38W23'00","6S16'00",NA,NA,NA,NA,NA,NA,NA
"133","2021-03-04 11:05:34-03","UFRB","HURB","7835","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Phaseolus","lunatus","Phaseolus lunatus","L.","Araújo, S.S.; Oliveira, J.G. & Anunciação, J. C.",NA,"2013","08","08",NA,"Brasil","Bahia","Santa Teresinha",NA,"-39.5233001708984","-12.771900177002",NA,"Etnobotânica. <ll>dwc_commonname:</ll> mangalô-branco","HURB000007835","HURB000007835",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25196","auto",NA,NA,NA,NA,NA
"134","2021-03-04 11:06:40-03","UFRB","HURB","1117","PreservedSpecimen","Plantae","Anthophyta",NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Aona, L.Y.S.; Santos, L.M.; Matos, L.H.A;Santos,F.J.O.; et al.","1222","2009","05","11",NA,"Brasil","Bahia","Santo Antônio de Jesus","entrada p/BA-028,Faz. Saveluma, próx. do Benfica;","-39.2613983154297","-12.9688997268677",NA,"1222A. <ll>dwc_commonname:</ll> mangalô","HURB000001117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16527","auto",NA,NA,NA,NA,NA
"135","2016-06-27 16:09:54-03","UFPB","EAN","469","S","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.",NA,NA,"1945","08","20",NA,"Brasil","Paraíba","Areia",NA,"-35.6917","-6.96333",NA,"Planta cultivada, sementes comestíveis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA
"136","2016-09-13 10:29:10-03","UFPB","EAN","12396","S","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.",NA,NA,"2007","01","21",NA,"Brasil","Paraíba","Pilões","Cultivada em um Engenho próximo a cidade","-35.953222","-6.881028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35°57'11,6W","6°52'51,7S",NA,NA,NA,NA,NA,NA,NA
"137","2016-06-27 16:09:54-03","UFPB","EAN","10809","S","Plantae",NA,NA,"Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.",NA,"9","2005","04","06",NA,"Brasil","Paraíba","Areia","Chã de Jardim","-35.6917","-6.96333",NA,"Trepadeira volúvel, flores brancas.Habitat: Terrestre",NA,NA,NA,"Francisco de Assis P. Leonardo",NA,NA,"2005","04","15",NA,NA,"15425","auto",NA,NA,NA,NA,NA
"138","2021-03-01 11:54:12-03","UFPE","UFP","35981","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Papi.","Phaseolus","lunatus","Phaseolus lunatus","L.","Rocha, SK da","104","2003","05","31",NA,"Brasil","Pernambuco","Ouricuri",NA,"-40.0816993713379","-7.88250017166138",NA,"Liana, flor em forma de taça branca.; Liana, flor em forma de taça branca.","UFP035981",NA,NA,"Alves, M",NA,NA,"2003","07","14",NA,NA,"56078","auto",NA,NA,NA,NA,NA
"139","2020-09-12 05:00:02-03","US","US","2282885","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","G. Hatschbach","5895","1959","4","8","South America","Brazil","Paraná",NA,"Mun. Leanda [interpreted], Porto Sao Jose",NA,NA,NA,NA,"US02351548","US02351548_01",NA,NA,"246",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"140","2020-09-12 05:00:02-03","US","US","1065653","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","P. Jörgensen","7217","1919","4",NA,"South America","Argentina","Formosa",NA,"Bei al corte del norte Guagalle [interpreted]",NA,NA,NA,NA,"US02351588","US02351588_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"141","2020-09-12 05:00:02-03","US","US","3210171","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","G. Schmeda","1518","1991","12",NA,"South America","Paraguay","Alto Paraguay",NA,"Kugeha. Poroto manteca, Isla Alta",NA,NA,NA,NA,"US02351561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"142","2020-09-12 05:00:02-03","US","US","1801365","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","F. Tamayo","1518","1940","12","29","South America - Neotropics","Venezuela","Aragua",NA,"Carretera Los Teques, Guayas, Aragua",NA,NA,NA,NA,"US02351564","US02351564_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"143","2020-09-12 05:00:02-03","US","US","3708695","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","W. Meier & B. Kostyk","16284","2009","12","28","South America - Neotropics","Venezuela","Yaracuy","San Felipe","Cordillera de la Costa: Zona Protectora Macizo de Nirgua: al nornoreste de Nirgua: Serrania de Santa Maria: vertiente norte: Union: pastizales y conucos entre las dos carreteras","-68.525","10.225",NA,NA,"US01921700","US01921700_01",NA,"Avendaño, N.","1100","1150",NA,NA,NA,"68 31 30 O","10 13 30 N",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"144","2020-09-12 05:00:02-03","US","US","1231808","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","J. S. de la Cruz","3886","1923","5","10","South America - Neotropics","Guyana","Barima-Waini",NA,"Wanama R., NW District","-60.25","7.75",NA,NA,"US00654519",NA,NA,"Lackey, J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"145","2020-09-12 05:00:02-03","US","US","1067845","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","B. Heriberto","326","1920",NA,NA,"South America - Neotropics","Colombia",NA,NA,"Vicinity of Cartagena",NA,NA,NA,NA,"US02351582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"146","2020-09-12 05:00:02-03","US","US","704548","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","H. M. Curran","124","1915","10","1","South America - Neotropics","Brazil","Bahia",NA,"Forests of Rio Grongogy Basin",NA,NA,NA,NA,"US02351549","US02351549_01",NA,NA,"100","500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"147","2020-09-12 05:00:02-03","US","US","1443071","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Bro. Elias","750","1929","1",NA,"South America - Neotropics","Colombia",NA,NA,"Barranquilla and vicinity",NA,NA,NA,NA,"US02351570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"148","2020-09-12 05:00:02-03","US","US","534001","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Herbert H. Smith","2053","1898",NA,NA,"South America - Neotropics","Colombia",NA,NA,"Santa Marta",NA,NA,NA,NA,"US02351586","US02351586_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"149","2020-09-12 05:00:02-03","US","US","1900990","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","J. Cuatracasas","23078","1946","11","22","South America - Neotropics","Colombia","Caldas",NA,"Departamento de Caldas. Chinchina, terrenos de la granja del Centro Nacional de Investigaciones del Cafey cercanias de la localidad",NA,NA,NA,NA,"US02351562",NA,NA,NA,"1350","1400",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"150","2020-09-12 05:00:02-03","US","US","3168369","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","D. Debouck & J. Liñan Jara","2316","1987","5","21","South America - Neotropics","Peru","Cusco",NA,"Quillabamba, Quilabamba, 1 km W de Huayopata, 7 km E de Chaullay","-72.53","-13",NA,NA,"US02351579","US02351579_01",NA,NA,"1370",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"151","2020-09-12 05:00:02-03","US","US","1022071","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","J. N. Rose & G. Rose","22418","1918","8","28","South America - Neotropics","Ecuador",NA,NA,"Vicinity of Huigra, mostly on the Hacienda de Licay",NA,NA,NA,NA,"US02351580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"152","2020-09-12 05:00:02-03","US","US","3168368","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","D. Debouck, J. Liñan Jara & A. Campana Sierra","1945","1986","8","10","South America - Neotropics","Peru","Cajamarca",NA,"Santa Cruz de Succhubamba, Chancay, 5.0 Km E de Chancay Banos","-78.88","-6.62",NA,NA,"US02351575","US02351575_01",NA,NA,"1750",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"153","2020-09-12 05:00:02-03","US","US","1708145","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","O. L. Haught","3443","1942","8","1","South America - Neotropics","Ecuador",NA,NA,"Prov. Manati, In overgrown pasture near El Retiro, 12 km. east of Jipijapa",NA,NA,NA,NA,"US02351545","US02351545_01",NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"154","2020-09-12 05:00:02-03","US","US","704060","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Herbert H. Smith","2056","1898",NA,NA,"South America - Neotropics","Colombia",NA,NA,"Santa Marta",NA,NA,NA,NA,"US02351584","US02351584_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"155","2020-09-12 05:00:02-03","US","US","3168367","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","D. Debouck, J. Liñan Jara & A. Campana Sierra","1981","1986","9","13","South America - Neotropics","Peru","Cajamarca",NA,"Chota, valle de Cochabamba y en Santa Isolina (2.0 Km N y F de Cochabamba)","-78.88","-6.47",NA,NA,"US02351576","US02351576_01",NA,NA,"1720",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"156","2020-09-12 05:00:02-03","US","US","3669621","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","A. Gehrt","s. n.","1935","7","12","South America - Neotropics","Brazil",NA,NA,"Pinheiros",NA,NA,NA,NA,"US01188312","US01188312_01 US01188312_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"157","2020-09-12 05:00:02-03","US","US","1423708","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","Bro. Elias","629","1928","12",NA,"South America - Neotropics","Colombia",NA,NA,"Barranquilla and vicinity",NA,NA,NA,NA,"US02351573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"158","2020-09-12 05:00:02-03","US","US","1800735","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","A. Dugand & H. García Barriga","02486","1940","1","20","South America - Neotropics","Colombia","Magdalena",NA,"Aracataca, hacienda de Macaraquilla, en terrenos cultivados y a la orilla de los canales de irrigacion",NA,NA,NA,NA,"US02351574",NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"159","2020-09-12 05:00:02-03","US","US","1663371","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Phaseolus","lunatus","Phaseolus lunatus","L.","W. A. Archer","2891","1934","12","13","South America - Neotropics","Suriname",NA,NA,"Carolina and vicinity, Surinam River","-55.06","5.4",NA,NA,"US00654539",NA,NA,"Lackey, J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
