"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","class","individualCount","typeStatus","fieldNumber"
"108","2020-12-21 16:39:50-03","MBM","MBM","406835","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hassemer, G.N.","2015","01","12","Hassemer, G.N.; Motta, J.T.; Motta, J.T.","763","2015","01","12","Brazil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha, Lagoa Dourada","-50.051694","-25.241694","-50.051694","-25.241694","Erva; flores castanhas.; Campo limpo e seco.","MBM406835",NA,NA,NA,"Southern America","861","861",NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:39:50-03","MBM","MBM","406866","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hassemer, G.N.","2015","01","12","Hassemer, G.N.; Motta, J.T.; Motta, J.T.","765","2015","01","12","Brazil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha, trilha seguindo depois da capela","-49.994389","-25.240389","-49.994389","-25.240389","Erva; flores castanhas.; Solo seco e arenoso.","MBM406866",NA,NA,NA,"Southern America","972","972",NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:39:50-03","MBM","MBM","410373","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Barboza, E.","2016","02","17","Zanin, A.C.","4","2014","08","28","Brazil","Paraná","Curitiba","Universidade Federal do Paraná, Centro Politécnico, Reserva Mata Viva","-49.233889","-25.446667","-49.233889","-25.446667","Rasteira. Flor asterídea, coloração marrom, sem cheiro. Polinizada pelo vento. Dicotiledônea.; Ambiente ruderal.","MBM410373","MBM410373",NA,NA,"Southern America","900","900",NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:39:50-03","MBM","MBM","414193","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Barboza, E.","2018",NA,NA,"Barboza, E.","4484","2016","09","03","Brazil","Paraná","Curitiba","Parque dos Peladeiros","-49.191667","-25.481944","-49.191667","-25.481944","Herbácea. Espigas alvas.; Campo Nativo.","MBM414193","MBM414193",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:39:50-03","MBM","MBM","416555","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Mazine, P.C.S.","2019","02","05","Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","3212","2018","11","20","Brazil","Paraná","Balsa Nova","São Luiz do Purunã","-49.638889","-25.469444","-49.638889","-25.469444","Erva; inflorescência castanha.; Estepe Gramíneo-lenhosa (campo de altitude subtropical).","MBM416555",NA,NA,NA,"Southern America","1190","1190",NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:39:50-03","MBM","MBM","426876","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Maciel, T.A.",NA,NA,NA,"Burda T.M.; Maciel, T.A.; Martins, B.R.; Labiak, P.; Goldenberg, R.; Maciel, T.A.; Martins, B.R.; Labiak, P.; Goldenberg, R.","3","2016","08","26","Brazil","Paraná","Curitiba","Campus Centro Politécnico, UFPR","-49.231944","-25.446667","-49.231944","-25.446667","Erva, 10 cm.","MBM426876",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:39:50-03","MBM","MBM","89132","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Souza, J de P",NA,NA,NA,"Arguelles, E.","1753",NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,"MBM089132","MBM089132",NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:39:50-03","MBM","MBM","4121","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hatschbach, G.",NA,NA,NA,"Maack, R.","s.n.",NA,NA,NA,"Brazil","Paraná","Campo Largo","Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,NA,"MBM004121","MBM004121",NA,NA,"Southern America",NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA
"116","2020-12-21 16:39:50-03","MBM","MBM","4120","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hatschbach, G.",NA,NA,NA,"Maack, E.","s.n.",NA,NA,NA,"Brazil","Paraná","Campo Largo","São Luís","-49.5283012390137","-25.4585990905762",NA,NA,NA,"MBM004120","MBM004120",NA,NA,"Southern America",NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA
"117","2020-12-21 16:39:50-03","MBM","MBM","4122","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hatschbach, G.",NA,NA,NA,"Tessmann, G.","s.n.",NA,NA,NA,"Brazil","Paraná","Campo Largo","São Luís","-49.5283012390137","-25.4585990905762",NA,NA,NA,"MBM004122","MBM004122",NA,NA,"Southern America",NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA
"118","2020-12-21 16:39:50-03","MBM","MBM","38671","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Rahn, K.",NA,NA,NA,"Hatschbach, G.","1450",NA,NA,NA,"Brazil","Paraná","Piraquara","Florestal","-49.0633010864258","-25.4416999816895",NA,NA,NA,"MBM038671","MBM038671",NA,NA,"Southern America",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"119","2020-12-21 16:39:50-03","MBM","MBM","253841","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hassemer, G.","2014","05","06","Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","71636a","2000","12","08","Brazil","Santa Catarina","Urubici","Subida ao Morro da Igreja","-49.5917015075684","-28.0149993896484",NA,NA,"Campo de altitude; solo rochoso.","MBM253841","MBM253841",NA,NA,"Southern America","1350","1350",NA,"30102","auto",NA,NA,NA,NA,NA
"120","2020-12-21 16:39:50-03","MBM","MBM","243453","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Ribas, O.S.",NA,NA,NA,"Dombrowski, L.T.","9725",NA,NA,NA,"Brazil","Paraná","Balsa Nova","São Luís do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,"MBM243453","MBM243453",NA,NA,"Southern America",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA
"121","2020-12-21 16:39:50-03","MBM","MBM","395994","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hassemer, G.","2015","02","04","Engels, M.E.; Lozano, E.D.; Lozano, E.D.","2166","2013","12","12","Brazil","Paraná","Candói","entrada para fazenda Capão Redondo","-52.0558013916016","-25.5722007751465",NA,NA,"Folhas verdes com tricomas que dão aparência meio prateada.; Floresta Ombrófila Mista, sobre afloramento rochoso basáltico.","MBM395994",NA,NA,NA,"Southern America",NA,NA,NA,"42664","auto",NA,NA,NA,NA,NA
"122","2020-12-21 16:39:50-03","MBM","MBM","29126","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Rahn, K.",NA,NA,NA,"Hatschbach, G.","30791",NA,NA,NA,"Brazil","Paraná","Clevelândia","2km a leste","-52.4707984924316","-26.3957996368408",NA,NA,NA,"MBM029126","MBM029126",NA,NA,"Southern America",NA,NA,NA,"30860","auto",NA,NA,NA,NA,NA
"123","2020-12-21 16:39:50-03","MBM","MBM","243454","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Ribas, O.S.",NA,NA,NA,"Dombrowski, L.T.; et al.; et al.","4042",NA,NA,NA,"Brazil","Paraná","Curitiba","Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM243454","MBM243454",NA,NA,"Southern America",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"124","2020-12-21 16:39:50-03","MBM","MBM","29127","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Rahn, K.",NA,NA,NA,"Kummrow, R.","39",NA,NA,NA,"Brazil","Paraná","Curitiba","Capanema","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM029127","MBM029127",NA,NA,"Southern America",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"125","2020-12-21 16:39:50-03","MBM","MBM","243452","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Ribas, O.S.",NA,NA,NA,"Dombrowski, L.T.","309",NA,NA,NA,"Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM243452","MBM243452",NA,NA,"Southern America",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"126","2020-12-21 16:39:50-03","MBM","MBM","243456","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Ribas, O.S.",NA,NA,NA,"Dombrowski, L.T.; et al.; et al.","723",NA,NA,NA,"Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM243456","MBM243456",NA,NA,"Southern America",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"127","2020-12-21 16:39:50-03","MBM","MBM","9313","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hatschbach, G.",NA,NA,NA,"Lindeman, J.; et al.; et al.","2443",NA,NA,NA,"Brazil","Paraná","Curitiba","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM009313","MBM009313",NA,NA,"Southern America",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"128","2020-12-21 16:39:50-03","MBM","MBM","8778","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,NA,NA,NA,"Rahn, K.","s.n.",NA,NA,NA,"Brazil","Paraná","Jaguariaíva","Fazenda Cajuru","-49.7057991027832","-24.2511005401611",NA,NA,NA,"MBM008778","MBM008778",NA,NA,"Southern America",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"129","2020-12-21 16:39:50-03","MBM","MBM","3768","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,NA,NA,NA,"Hatschbach, G.","14782",NA,NA,NA,"Brazil","Paraná","Lapa","Gruta do Monge","-49.7158012390137","-25.7696990966797",NA,NA,NA,"MBM003768","MBM003768",NA,NA,"Southern America",NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA
"130","2020-12-21 16:39:50-03","MBM","MBM","3769","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Knud Rahn",NA,NA,NA,"Hatschbach, G.","17090",NA,NA,NA,"Brazil","Paraná","Palmeira","Colônia Witmarsum","-50.0064010620117","-25.4293994903564",NA,NA,NA,"MBM003769","MBM003769",NA,NA,"Southern America",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"131","2020-12-21 16:39:50-03","MBM","MBM","385926","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Lozano, E.D.","2013",NA,NA,"Lozano, E.D.; Canestraro, B.K.; Canestraro, B.K.","1319","2013","07","07","Brazil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,"Herbácea, 25 cm, flores creme.; Solo arenoso, a beira de caminho.","MBM385926","MBM385926",NA,NA,"Southern America",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"132","2020-12-21 16:39:50-03","MBM","MBM","143794","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hassemer, G.","2014","05","06","Wasum, R.","s.n.","1989","11",NA,"Brazil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,"Sobre rochedos, junto ao mar.","MBM143794","MBM143794",NA,NA,"Southern America","6","6",NA,"20837","auto",NA,NA,NA,NA,NA
"133","2020-12-21 16:39:50-03","MBM","MBM","307205","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hassemer, G.","2014","05","06","Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","71578a","2000","12","07","Brazil","Santa Catarina","Alfredo Wagner","Morro do Trombudo, Rodovia BR-282","-49.3335990905762","-27.7003002166748",NA,NA,"Campo; solo rochoso.","MBM307205","MBM307205",NA,NA,"Southern America","1150","1150",NA,"19935","auto",NA,NA,NA,NA,NA
"134","2020-12-21 16:39:50-03","MBM","MBM","253846","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hassemer, G.","2014","05","06","Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","71607a","2000","12","07","Brazil","Santa Catarina","Urubici","Radovia Manoel Correa Neto, 10km ao S de Vaca Gorda","-49.5917015075684","-28.0149993896484",NA,NA,"Campo limpo; solo turfoso.","MBM253846","MBM253846",NA,NA,"Southern America",NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA
"135","2019-11-01 15:28:33-03","PUC-RIO","FCAB","2204","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,NA,NA,NA,"P. Capell S.J.","s.n.","1953","09","25","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,"e Fournis Coll. Fund. Vargas.","002204",NA,NA,"Angiospermae",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"136","2018-02-21 09:26:36-03","MNHN","RECOLNAT_MNHN_P","P00609829","PreservedSpecimen",NA,"Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,NA,NA,NA,"Guillemin",NA,"1839","2",NA,"Brésil",NA,NA,"S. Paul",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00609829' target='other'> <mi>dwc_moreinfo</mi></a>","P00609829","P00609829_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"syntype","Cat. 379"
"137","2018-02-21 09:26:36-03","MNHN","RECOLNAT_MNHN_P","P00609830","PreservedSpecimen",NA,"Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,NA,NA,NA,"Gaudichaud, C.",NA,"1833",NA,NA,"Brésil",NA,NA,"Prov. de Rio-Grande",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00609830' target='other'> <mi>dwc_moreinfo</mi></a>","P00609830","P00609830_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"syntype","396"
"138","2015-09-20 21:31:16-03","MNHN","RECOLNAT_MNHN_P","P00609831","PreservedSpecimen",NA,"Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,NA,NA,NA,"s.c.",NA,NA,NA,NA,"Brasilia",NA,NA,"lorrijo",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00609831' target='other'> <mi>dwc_moreinfo</mi></a>","P00609831","P00609831_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"syntype",NA
"139","2015-09-04 14:41:28-03","MNHN","RECOLNAT_MNHN_P","P03838398","PreservedSpecimen",NA,"Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,NA,NA,NA,"Kuhn, E.",NA,"1949","11","25","Brasil","São Paulo","Campos do Jordão","Fazenda da Guarda.","-45.5900001525879","-22.7299995422363",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03838398' target='other'> <mi>dwc_moreinfo</mi></a>","P03838398","P03838398_01",NA,NA,NA,"1600",NA,"hb","21048","auto",NA,NA,NA,NA,"2172"
"140","2015-09-04 14:35:14-03","MNHN","RECOLNAT_MNHN_P","P04213871","PreservedSpecimen",NA,"Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hassemer",NA,NA,NA,"Reitz|Klein",NA,"1965","12","16","Brasil","Paraná","Guarapuava","Fazenda Três Capões.","-51.4580993652344","-25.395299911499",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04213871' target='other'> <mi>dwc_moreinfo</mi></a>","P04213871","P04213871_01",NA,NA,NA,"1000",NA,"hb","53832","auto",NA,NA,NA,NA,"17765"
"141","2020-12-11 11:40:16-03","UFMG","BHCB","53739","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,"2017",NA,NA,"França, GS; Stehmann, JR","121","2000","10","12","Brasil","Minas Gerais","Camanducaia","Mata do Altair.","-46.936667","-22.713889","-46.936667","-22.713889","Herbáceo; próximo à estrada","BHCB041183",NA,"Dicotyledon",NA,"Southern America","1900","1900",NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-11 11:40:16-03","UFMG","BHCB","114227","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,"2017",NA,NA,"Mota, NFO; Viana, PL; Andrade, LE","959","2007","11","07","Brasil","Minas Gerais","Itamonte","Parque Estadual do Papagaio, Bairro Rural, Colina. Alto da Boa Vista","-44.7575","-22.2975","-44.7575","-22.2975","Campo de altitude antropizado","BHCB041179",NA,"Dicotyledon",NA,"Southern America","2152","2152",NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-11 11:40:16-03","UFMG","BHCB","147714","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,"2017",NA,NA,"Giacomin, LL; Massensini Júnior, A; A.; Assis, FC; Paixão, LC; Batista, JAN","1466","2011","03","17","Brasil","Minas Gerais","Delfim Moreira","Fazenda da Onça (área mantida pelo Exército Brasil, Trilha de subida para o Pico do Carrasco.","-45.33775","-22.612917","-45.33775","-22.612917","Preensado em álcool.; Erva rastejante. Inflorescências eretas com flores verdes.; Em campo de altitude.","BHCB041174",NA,"Dicotyledon",NA,"Southern America","1936","1936",NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-11 11:40:16-03","UFMG","BHCB","76390","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,NA,NA,NA,"Hatschbach, G","21358","1969","04","18","Brasil","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA
"145","2020-12-11 11:40:16-03","UFMG","BHCB","47121","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.",NA,"2017",NA,NA,"Stehmann, JR; Franceschinelli, EV; Santos, FAM dos; Werneck, MS","2502","1999","03","29","Brasil","Minas Gerais","Córrego do Bom Jesus","Serra de São Domingos","-46.0200004577637","-22.6303005218506",NA,NA,"Árvore, ca 6 metros de altura; Floresta Ombrófila Alto Montana","BHCB041172",NA,"Dicotyledon",NA,"Southern America","2050","2050",NA,"11135","auto",NA,NA,NA,NA,NA
"146","2021-02-11 17:21:15-03","UFPR","UPCB","67631","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Meirelles, J.","2009","01","01","Rigon, J.","45","2009","09","26","Brasil","Paraná","Balsa Nova","Serra São Luiz do Purunã.","-49.633333","-25.466667","-49.633333","-25.466667","Erva, ca. 25cm de altura..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-02-11 17:21:15-03","UFPR","UPCB","46535","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hefler, S.M.","2002","12","22","Souza, J.P.","163","1995","04",NA,"Brasil","São Paulo","São Bento do Sapucaí","Bauzinho","-45.7299995422363","-22.6800003051758",NA,NA,"Erva, flores verdes, frutos. Campo ca. 1800m s.n.m..",NA,NA,NA,NA,NA,NA,NA,NA,"18089","auto",NA,NA,NA,NA,NA
"148","2021-02-11 17:21:15-03","UFPR","UPCB","45285","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hefler, S.M.","2002","04","05","Cervi, A.C.","8120","2000","12","21","Brasil","Paraná","Ponta Grossa","Fazenda Cabrijumoss","-50.1618995666504","-25.0949993133545",NA,NA,"Folhas em roseta, do campo..",NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"149","2021-02-11 17:21:15-03","UFPR","UPCB","46541","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hefler, S.M.","2002","12","22","Souza, V.C.","4157",NA,NA,NA,"Brasil","São Paulo","Itararé","Fazenda Espinho","-49.3400001525879","-24.1100006103516",NA,NA,"Erva, flores castanho-claras..",NA,NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"150","2021-02-11 17:21:15-03","UFPR","UPCB","44743","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hefler, S.M.","2001","10","29","Hefler, S.M.","13","2000","09","26","Brasil","Paraná","Curitiba","Jardim Botânico, próximo ao trevo Cajuru","-49.2731018066406","-25.4277992248535",NA,NA,"Na grama, beira da calçada..",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"151","2021-02-11 17:21:15-03","UFPR","UPCB","44740","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hefler, S.M.","2001","10","29","Hefler, S.M.","57","2001","08","03","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"Próximo ao capão Fortaleza, em campo seco e rochoso..",NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"152","2021-02-11 17:21:15-03","UFPR","UPCB","44892","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hefler, S.M.","2001","12","14","Hefler, S.M.","68","2001","11","01","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha, Fazenda Cambijou","-50.1618995666504","-25.0949993133545",NA,NA,"No campo seco..",NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"153","2021-02-11 17:21:15-03","UFPR","UPCB","44887","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hefler, S.M.","2001","10","30","Hefler, S.M.","21","2000","10","26","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,"Campo seco, em meio a gramíneas..",NA,NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"154","2021-02-11 17:21:15-03","UFPR","UPCB","80851","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Cordeiro, J.",NA,NA,NA,"Cordeiro, J.","471","2007","09","18","Brasil","Paraná","Guarapuava","Parque Municipal das Araucárias","-51.4580993652344","-25.395299911499",NA,NA,"Herbácea com 0,2m, inflorescências maduras, em afloramento rochoso, em campo pós-fogo.",NA,NA,NA,NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA
"155","2021-02-11 17:21:15-03","UFPR","UPCB","44865","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hefler, S.M.","2001","10","30","Hefler, S.M.","56","2001","05","31","Brasil","Paraná","Ponta Grossa","Passo dos Pupo","-50.1618995666504","-25.0949993133545",NA,NA,"Em campo rochoso..",NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"156","2021-02-11 17:21:15-03","UFPR","UPCB","13823","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hefler, S.M.","2001","12","12","Sbalchiero, D.","82","1985","04","01","Brasil","Paraná","Curitiba","R. Agostinho Leão Jr.","-49.2731018066406","-25.4277992248535",NA,NA,"Ruderal..",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"157","2021-02-11 17:21:15-03","UFPR","UPCB","44741","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hefler, S.M.","2001","10","30","Hefler, S.M.","20","2000","10","11","Brasil","Paraná","Palmeira","Recanto dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,"Alt.: 1100m s.n.m..",NA,NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"158","2021-02-11 17:21:15-03","UFPR","UPCB","18914","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hefler, S.M.","2001","12","12","Barbola, I.F.",NA,"1990","10","21","Brasil","Paraná","Lapa","Reserva Florestal Passa Dois","-49.7158012390137","-25.7696990966797",NA,NA,"Herbácea. Campo, solo seco..",NA,NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA
"159","2021-02-11 17:21:15-03","UFPR","UPCB","44739","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hefler, S.M.","2001","10","30","Petean, M.P.",NA,"2001","03","19","Brasil","Paraná","Piraquara","Reserva SANEPAR","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"160","2021-02-11 17:21:15-03","UFPR","UPCB","44886","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","guilleminiana","Plantago guilleminiana","Decne.","Hefler, S.M.","2001","10","30","Hefler, S.M.","44","2001","02","06","Brasil","Paraná","Campo Largo","São Luis do Purunã, próximo ao Cristo","-49.5283012390137","-25.4585990905762",NA,NA,"Em campo seco e rochoso..",NA,NA,NA,NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA
