"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","scientificNameAuthorship","recordNumber","year","month","day","imagecode","decimalLongitude","decimalLatitude","class","order","identifiedBy","county","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","individualCount","fieldNumber","sex"
"105","2020-05-17 19:37:36-03","UNESP-IBILCE","SJRP-BRYOPHYTA","14465","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"M. de Lucca Jr. & all","América do Sul","Brasil","São Paulo",NA,NA,NA,NA,NA,"Marchantiophyta","(L.) Dumort.","53","1995","09","01",NA,"-48.4900016784668","-21.2600002288818","Jungermanniopsida","Metzgeriales","D.F. Peralta","Monte Alto",NA,NA,NA,NA,"2015","07","30","21949","auto",NA,NA,NA
"106","2020-05-17 19:37:36-03","UNESP-IBILCE","SJRP-BRYOPHYTA","18284","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"L. Manzato","América do Sul","Brasil","São Paulo","Sítio Santo Antônio, aproximadamente 6Km do centro da cidade.",NA,NA,"Local úmido, à margem do córrego que corta o sítio Santo Antônio.",NA,"Marchantiophyta","(L.) Dumort.","5","1996","11","11",NA,"-50.0299987792969","-20.6900005340576","Jungermanniopsida","Metzgeriales","D. F. Peralta","Nhandeara",NA,NA,NA,NA,"2016","05",NA,"20767","auto",NA,NA,NA
"107","2020-05-19 18:50:24-03","UNESP-IBILCE","SJRP-BRYOPHYTA","24292","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"D.F. Peralta","América do Sul","Brasil","São Paulo","Fazenda Santa Emília",NA,NA,"Mata ciliar, terrestre em barranco próximo ao riacho;",NA,"Marchantiophyta","(L.) Dumort.","869","2000","05","18",NA,"-49.7099990844727","-21.1599998474121","Jungermanniopsida","Metzgeriales","D.F. Peralta","Ubarana","49°45'","21°13'",NA,NA,"2016","05",NA,"18296","auto",NA,NA,NA
"108","2020-05-17 19:37:36-03","UNESP-IBILCE","SJRP-BRYOPHYTA","22293","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"D.F. Peralta","América do Sul","Brasil","São Paulo",NA,NA,NA,NA,NA,"Marchantiophyta","(L.) Dumort.","634","1999","12","03",NA,"-50.0499992370605","-21.0499992370605","Jungermanniopsida","Metzgeriales","D.F. Peralta","Zacarias",NA,NA,NA,NA,"2015","07","30","20292","auto",NA,NA,NA
"109","2020-05-17 19:37:36-03","UNESP-IBILCE","SJRP-BRYOPHYTA","22330","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"D.F. Peralta & F.R. Nonato","América do Sul","Brasil","São Paulo","Mata localizada na rodovia que liga Planalto a Zacarias. Ca. de 5 Km da cidade de Planalto.",NA,NA,"Interior da mata, lado esquerdo da rodovia, terrestre em solo úmido.",NA,"Marchantiophyta","(L.) Dumort.","635","1999","12","03",NA,"-50.0499992370605","-21.0499992370605","Jungermanniopsida","Metzgeriales","D.F. Peralta","Zacarias","49°59'54,3","21°03'26,1",NA,NA,"2016","05",NA,"20292","auto",NA,NA,NA
"110","2019-11-13 16:03:48-03","UNISANTA","HUSC","652","PreservedSpecimen","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Mello, Z.R.",NA,"Brasil","São Paulo","Praia do Itaguaré, fazenda pintos",NA,NA,"Sobre tronco de Coqueiro",NA,NA,"(L.) Dumort.","637","1999","03","11",NA,"-46.138889","-23.855",NA,NA,NA,"Bertioga","-46.138889","-23.855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-11-04 17:28:24-03","UEM","HUEM","29968","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Borella, TA; A.P.Freitas",NA,"Brasil","Paraná","Parque do Ingá., final do gabião",NA,NA,"Briófita; substrato: terra.","HUEM000021501",NA,"(L.) Dumort.","s.n.","2015","08","31",NA,"-52.556189","-23.717919",NA,NA,NA,"Maringá","-52.556189","-23.717919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-11-04 17:28:24-03","UEM","HUEM","29956","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Borella, TA; A.P.Freitas",NA,"Brasil","Paraná","Parque do Ingá., final do gabião",NA,NA,"Briófita; substrato: terra.","HUEM000021499",NA,"(L.) Dumort.","s.n.","2015","08","31",NA,"-52.556189","-23.717919",NA,NA,NA,"Maringá","-52.556189","-23.717919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-02-08 12:50:09-03","UFRGS","ICN","010705","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Vianna, EC","América do Sul","Brasil","SC","Morro dos Conventos",NA,NA,"em barranco úmido",NA,"Marchantiophyta","(L.) Dumort.","705","1970","11","19",NA,"-49.4858016967773","-28.934700012207",NA,NA,"Peralta, DF","Araranguá",NA,NA,NA,NA,"2014","11",NA,"19353","auto",NA,NA,NA
"114","2021-02-08 12:50:09-03","UFRGS","ICN","012350","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Vianna, EC","América do Sul","Brasil","RJ","Cachoeira Veu da Noiva",NA,NA,NA,NA,"Marchantiophyta","(L.) Dumort.","2350","1967","02","03",NA,"-44.5633010864258","-22.4960994720459",NA,NA,"Peralta, DF","Itatiaia",NA,NA,NA,NA,"2015","11",NA,"19648","auto",NA,NA,NA
"115","2021-02-08 12:50:09-03","UFRGS","ICN","012478","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Vianna, EC","América do Sul","Brasil","RJ","Picada Barbosa Rodrigues",NA,NA,NA,NA,"Marchantiophyta","(L.) Dumort.","2478","1967","02","03",NA,"-44.5633010864258","-22.4960994720459",NA,NA,"Peralta, DF","Itatiaia",NA,NA,NA,NA,"2014","08","01","19648","auto",NA,NA,NA
"116","2021-02-08 12:50:09-03","UFRGS","ICN","012352","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Vianna, EC","América do Sul","Brasil","RJ","Veu da Noiva",NA,NA,NA,NA,"Marchantiophyta","(L.) Dumort.","2352","1969","02","03",NA,"-44.5633010864258","-22.4960994720459",NA,NA,"Peralta, DF","Itatiaia",NA,NA,NA,NA,"2018",NA,NA,"19648","auto",NA,NA,NA
"117","2021-02-08 12:50:09-03","UFRGS","ICN","012457","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Vianna, EC","América do Sul","Brasil","RJ","véu da noiva",NA,NA,NA,NA,"Marchantiophyta","(L.) Dumort.","2457","1967","02","03",NA,"-44.5633010864258","-22.4960994720459",NA,NA,"Peralta, DF","Itatiaia",NA,NA,NA,NA,"2014","08","01","19648","auto",NA,NA,NA
"118","2021-02-08 12:50:09-03","UFRGS","ICN","012462","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Vianna, EC","América do Sul","Brasil","RJ","véu da noiva",NA,NA,NA,NA,"Marchantiophyta","(L.) Dumort.","2462","1967","02","03",NA,"-44.5633010864258","-22.4960994720459",NA,NA,"Peralta, DF","Itatiaia",NA,NA,NA,NA,"2014","08","01","19648","auto",NA,NA,NA
"119","2021-02-08 12:50:09-03","UFRGS","ICN","039899","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Bueno, RM","América do Sul","Brasil","RS","Estação Ecologica Aracuri",NA,NA,NA,NA,"Marchantiophyta","(L.) Dumort.","3063","1983","06","30",NA,"-51.190299987793","-28.0536003112793",NA,NA,"Peralta, DF","Esmeralda",NA,NA,NA,NA,"2014","08","01","38649","auto",NA,NA,NA
"120","2021-02-08 12:50:09-03","UFRGS","ICN","039900","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Bueno, RM","América do Sul","Brasil","RS","Estação Ecologica Aracuri",NA,NA,NA,NA,"Marchantiophyta","(L.) Dumort.","3083","1983","06","30",NA,"-51.190299987793","-28.0536003112793",NA,NA,"Peralta, DF","Esmeralda",NA,NA,NA,NA,"2014","08","01","38649","auto",NA,NA,NA
"121","2021-02-08 12:50:09-03","UFRGS","ICN","039904","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Bueno, RM","América do Sul","Brasil","RS","Estação Ecologica Aracuri",NA,NA,NA,NA,"Marchantiophyta","(L.) Dumort.","3087","1983","06","30",NA,"-51.190299987793","-28.0536003112793",NA,NA,"Peralta, DF","Esmeralda",NA,NA,NA,NA,"2014","08","01","38649","auto",NA,NA,NA
"122","2021-02-08 12:50:09-03","UFRGS","ICN","039932","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Bueno, RM","América do Sul","Brasil","RS","Estação Ecologica Aracuri",NA,NA,NA,NA,"Marchantiophyta","(L.) Dumort.","3121","1983","06","30",NA,"-51.190299987793","-28.0536003112793",NA,NA,"Peralta, DF","Esmeralda",NA,NA,NA,NA,"2014","08","01","38649","auto",NA,NA,NA
"123","2021-02-08 12:50:09-03","UFRGS","ICN","039938","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Bueno, RM","América do Sul","Brasil","RS","Estação Ecologica Aracuri",NA,NA,NA,NA,"Marchantiophyta","(L.) Dumort.","3127","1983","06","30",NA,"-51.190299987793","-28.0536003112793",NA,NA,"Peralta, DF","Esmeralda",NA,NA,NA,NA,"2014","08","01","38649","auto",NA,NA,NA
"124","2021-02-08 12:50:09-03","UFRGS","ICN","039960","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Bueno, RM","América do Sul","Brasil","RS","Estação Ecologica Aracuri",NA,NA,NA,NA,"Marchantiophyta","(L.) Dumort.","3149","1983","06","30",NA,"-51.190299987793","-28.0536003112793",NA,NA,"Peralta, DF","Esmeralda",NA,NA,NA,NA,"2014","08","01","38649","auto",NA,NA,NA
"125","2021-02-08 12:50:09-03","UFRGS","ICN","039961","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Bueno, RM","América do Sul","Brasil","RS","Estação Ecologica Aracuri",NA,NA,NA,NA,"Marchantiophyta","(L.) Dumort.","3150","1983","06","30",NA,"-51.190299987793","-28.0536003112793",NA,NA,"Peralta, DF","Esmeralda",NA,NA,NA,NA,"2014","08","01","38649","auto",NA,NA,NA
"126","2021-02-08 12:50:09-03","UFRGS","ICN","039716","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Bueno, RM","América do Sul","Brasil","RS","Estação Ecológica Aracuri",NA,NA,NA,NA,"Marchantiophyta","(L.) Dumort.","2596","1983","05","06",NA,"-51.190299987793","-28.0536003112793",NA,NA,"Peralta, DF","Esmeralda",NA,NA,NA,NA,"2014","08","01","38649","auto",NA,NA,NA
"127","2021-02-08 12:50:09-03","UFRGS","ICN","039736","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Bueno, RM","América do Sul","Brasil","RS","Estação Ecológica Aracuri",NA,NA,NA,NA,"Marchantiophyta","(L.) Dumort.","2616","1983","05","06",NA,"-51.190299987793","-28.0536003112793",NA,NA,"Peralta, DF","Esmeralda",NA,NA,NA,NA,"2014","08","01","38649","auto",NA,NA,NA
"128","2021-02-08 12:50:09-03","UFRGS","ICN","039740","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Bueno, RM","América do Sul","Brasil","RS","Estação Ecológica Aracuri",NA,NA,NA,NA,"Marchantiophyta","(L.) Dumort.","2620","1983","05","06",NA,"-51.190299987793","-28.0536003112793",NA,NA,"Peralta, DF","Esmeralda",NA,NA,NA,NA,"2014","08","01","38649","auto",NA,NA,NA
"129","2021-02-08 12:50:09-03","UFRGS","ICN","037337","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Vianna, EC","América do Sul","Brasil","RS","Reserva Florestal da ASPRAN",NA,NA,NA,NA,"Marchantiophyta","(L.) Dumort.","4337","1980","06","05",NA,"-51.5830993652344","-30.3525009155273",NA,NA,"Peralta, DF","Mariana Pimentel",NA,NA,NA,NA,"2015","11",NA,"20931","auto",NA,NA,NA
"130","2021-02-08 12:50:09-03","UFRGS","ICN","011405","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Oliveira, P","América do Sul","Brasil","RS","Passo do Inferno",NA,NA,NA,NA,"Marchantiophyta","(L.) Dumort.","s.n.","1971","04","07",NA,"-50.5835990905762","-29.4480991363525",NA,NA,"Peralta, DF","São Francisco de Paula",NA,NA,NA,NA,"2014","11",NA,"76715","auto",NA,NA,NA
"131","2021-02-08 12:50:09-03","UFRGS","ICN","039174","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Bueno, RM","América do Sul","Brasil","RS","Reserva do IBDF",NA,NA,"Em tronco podre",NA,"Marchantiophyta","(L.) Dumort.","1415","1982","04","19",NA,"-50.5835990905762","-29.4480991363525",NA,NA,"Peralta, DF","São Francisco de Paula",NA,NA,NA,NA,"2015","06",NA,"76715","auto",NA,NA,NA
"132","2021-02-08 12:50:09-03","UFRGS","ICN","037107","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Bueno, RM","América do Sul","Brasil","RS","Reserva do IBDF",NA,NA,NA,NA,"Marchantiophyta","(L.) Dumort.","161","1979","12","27",NA,"-50.5835990905762","-29.4480991363525",NA,NA,"Peralta, DF","São Francisco de Paula",NA,NA,NA,NA,"2014","08","01","76715","auto",NA,NA,NA
"133","2021-02-08 12:50:09-03","UFRGS","ICN","012817","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Vianna, EC","América do Sul","Brasil","RS","Parque Saint Hilaire",NA,NA,NA,NA,"Marchantiophyta","(L.) Dumort.","2817","1974","01","31",NA,"-51.0233001708984","-30.0811004638672",NA,NA,"Peralta, DF","Viamão",NA,NA,NA,NA,"2014","08","01","41667","auto",NA,NA,NA
"134","2021-02-08 12:50:09-03","UFRGS","ICN","176365","S","Plantae","Aneuraceae","Aneura","pinguis","Aneura pinguis",NA,"Michel, EL","América do Sul","Brasil","RS","Parque Saint Hilaire",NA,NA,"Sobre barranco úmido, local sombrio, beira de estrada, no mato",NA,"Marchantiophyta","(L.) Dumort.","s.n.","1994","06","09",NA,"-51.0233001708984","-30.0811004638672",NA,NA,"Peralta, DF","Viamão",NA,NA,NA,NA,"2013","08","01","41667","auto",NA,NA,NA
