"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","preparationType","occurrenceRemarks","barcode","imagecode","geoFlag","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount"
"103","2020-12-21 16:35:48-03","MBM","MBM","167663","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Pirani, J.R.","Mello-Silva, R.; et al.; et al.","547","1991","09","21","Southern America","Brazil","São Paulo","Bragança Paulista","Fazenda Santo Antônio","-46.5400009155273","-22.9500007629395","17597",NA,NA,"MBM167663","MBM167663","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:46:44-03","MBM","MBM","418728","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Marinero, F.; Nardin, E.C.","Marinero, F.; Nardin, E.C.; Nardin, E.C.","988","2018","11","14","Southern America","Brazil","Minas Gerais","Rio Casca","Beira de Estrada, Rio Doce","-42.760278","-20.068889",NA,NA,"Árvore 5 m; inflorescência ferrugínea.; Vegetação Secundária Estágio Inicial","MBM418728",NA,NA,"286","286","-42.760278","-20.068889","2018","11","14",NA,NA,NA,NA,NA
"105","2020-12-21 16:35:48-03","MBM","MBM","172513","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Romaniuc Neto, S.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","61188","1994","10","10","Southern America","Brazil","Espírito Santo","Domingos Martins","Paraju","-40.6591987609863","-20.3633003234863","48150",NA,NA,"MBM172513","MBM172513 MBM172513_1","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:35:48-03","MBM","MBM","96899","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Berg, C.C.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","48598","1984","12","04","Southern America","Brazil","Minas Gerais","Manhuaçu","Rod. BR-262","-42.0335998535156","-20.2581005096436","32626",NA,NA,"MBM096899","MBM096899 MBM096899_1","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:35:48-03","MBM","MBM","123626","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Romaniuc Neto, S.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","52174","1988","07","15","Southern America","Brazil","Minas Gerais","Teófilo Otoni","Rod. BR-116, 5-10kn N de Teófilo Otoni","-41.505298614502","-17.8575000762939","62594",NA,NA,"MBM123626","MBM123626 MBM123626_1","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:35:48-03","MBM","MBM","105716","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Hatton, J.","Martinelli, G.; Dalcin, E.; Dalcin, E.","9908","1984","10","02","Southern America","Brazil","Rio de Janeiro","Magé","Paraíso","-43.040599822998","-22.6527996063232","20531",NA,NA,"MBM105716","MBM105716","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-08-15 09:04:21-03","UESC","UESC","23475","S","Plantae","Angiospermae","Florideophycidae","Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miguel",NA,"Barreto, R.M.F.","158","2006","10","20",NA,"Brasil","Bahia","Una",NA,"-39.037222","-15.19",NA,NA,"Árvore com fruto e flor.; I3.","UESC0023475",NA,NA,NA,NA,"39W2'14''","15S11'24''",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"110","2020-03-04 18:44:05-03","UESC","UESC","24857","S","Plantae","Angiospermae","Florideophycidae","Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Vânia L. de Souza","14","2019","03","27",NA,"Brasil","Bahia","Eunápolis",NA,"-39.608889","-16.399722",NA,NA,"Planta arbórea com frutos. Altura aproximadamente 5m e CAP 29cm.","UESC0024857",NA,NA,"65","65","39W36'32''","16S23'59''",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"111","2019-08-15 09:03:05-03","UESC","UESC","11122","S","Plantae",NA,NA,"Liceaceae","Cecropia","hololeuca","Cecropia hololeuca",NA,NA,NA,NA,"2005","10","13",NA,"Brasil","Bahia","Buerarema",NA,"-39.293333","-15.063333",NA,NA,"Árvore, DAP 11,4 cm. Possui médio porte com 6-12 m de altura.; Fenologia: Floresce com mais intensidade nos meses de outubro a janeiro. E os frutos amadurecem de julho a novembro.","UESC0011122",NA,NA,NA,NA,"39W17'36''","15S3'48''",NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-08-15 09:04:21-03","UESC","UESC","20290","S","Plantae","Angiospermae","Florideophycidae","Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Adeilma N. Carvalho","2","2015","01","14",NA,"Brasil","Bahia","Arataca",NA,"-39.170556","-14.797222",NA,NA,"Arbórea, aproximadamente 20 m de altura; coleta efetuada no broto.","UESC0020290",NA,NA,NA,NA,"39W10'14''","14S47'50''",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"113","2017-03-08 12:21:18-03","MNHN","RECOLNAT_MNHN_P","P06754381","PreservedSpecimen",NA,NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Gaudichaud",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Bresil. Brasil, América do Sul",NA,NA,NA,"hb",". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06754381' target='other'> <mi>dwc_moreinfo</mi></a>","P06754381","P06754381_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67",NA
"114","2017-03-08 12:21:18-03","MNHN","RECOLNAT_MNHN_P","P06754382","PreservedSpecimen",NA,NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil. Brasil, América do Sul",NA,NA,NA,"hb",". s.d. Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06754382' target='other'> <mi>dwc_moreinfo</mi></a>","P06754382","P06754382_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2017-03-08 12:21:18-03","MNHN","RECOLNAT_MNHN_P","P06754383","PreservedSpecimen",NA,NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Glaziou",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Brésil, Corcovado. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232","57442","hb",". s.d. Herbier de A. Glaziou donné par Mme Smard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06754383' target='other'> <mi>dwc_moreinfo</mi></a>","P06754383","P06754383_01","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18498",NA
"116","2017-03-08 12:21:18-03","MNHN","RECOLNAT_MNHN_P","P06754384","PreservedSpecimen",NA,NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Glaziou, A.",NA,"1891","1","21",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Brésil. Corcovado. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232","57442","hb",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06754384' target='other'> <mi>dwc_moreinfo</mi></a>","P06754384","P06754384_01","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18498",NA
"117","2017-03-08 12:21:18-03","MNHN","RECOLNAT_MNHN_P","P06754386","PreservedSpecimen",NA,NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Glaziou, A.",NA,"1890","10","19",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Brésil. Gávea, près de Rio de Janeiro. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232","57442","hb",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06754386' target='other'> <mi>dwc_moreinfo</mi></a>","P06754386","P06754386_01","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2017-03-08 12:21:18-03","MNHN","RECOLNAT_MNHN_P","P06754389","PreservedSpecimen",NA,NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Glaziou, A.",NA,"1890","10","19",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Brésil. Gávea, près de Rio -Janeiro. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232","57442","hb",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06754389' target='other'> <mi>dwc_moreinfo</mi></a>","P06754389","P06754389_01","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2017-03-08 12:21:18-03","MNHN","RECOLNAT_MNHN_P","P06754388","PreservedSpecimen",NA,NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Glaziou, A.",NA,"1890","10","19",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Brésil. Gávea. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232","57442","hb",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06754388' target='other'> <mi>dwc_moreinfo</mi></a>","P06754388","P06754388_01","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2017-03-08 12:21:18-03","MNHN","RECOLNAT_MNHN_P","P06754379","PreservedSpecimen",NA,NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Glaziou, A.",NA,"1891","1","4",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Brésil (Rio Jan) Corcovado, Guanabara. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232","57442","hb",". . donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06754379' target='other'> <mi>dwc_moreinfo</mi></a>","P06754379","P06754379_01","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18498",NA
"121","2017-03-08 12:21:15-03","MNHN","RECOLNAT_MNHN_P","P06754377","PreservedSpecimen",NA,NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Glaziou, A.",NA,"1891","1","4",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Brésil, (Rio Janeiro) Corcovado. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232","57442","hb",". . donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06754377' target='other'> <mi>dwc_moreinfo</mi></a>","P06754377","P06754377_01","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18498",NA
"122","2017-03-08 12:21:18-03","MNHN","RECOLNAT_MNHN_P","P06754380","PreservedSpecimen",NA,NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Glaziou, A.",NA,"1890","8","31",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232","57442","hb",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06754380' target='other'> <mi>dwc_moreinfo</mi></a>","P06754380","P06754380_01","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18497",NA
"123","2017-03-08 12:20:20-03","MNHN","RECOLNAT_MNHN_P","P06754390","PreservedSpecimen",NA,NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Glaziou, A.",NA,"1890","10","19",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Gávea prés de Rio de Janeiro. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232","57442","hb",". . donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06754390' target='other'> <mi>dwc_moreinfo</mi></a>","P06754390","P06754390_01","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2017-03-08 12:21:18-03","MNHN","RECOLNAT_MNHN_P","P06754387","PreservedSpecimen",NA,NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Glaziou, A.",NA,"1890","9","4",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Laranjeiras- Brésil. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232","57442","hb",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06754387' target='other'> <mi>dwc_moreinfo</mi></a>","P06754387","P06754387_01","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-10-01 14:24:45-03","JBB","HEPH","20732","S","Plantae","Dicotyledon","Rosales","Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","Sr.Canela","Salles, AEH","3036","2004","07","24","Southern America","Brasil","Minas Gerais",NA,"Beira de estrada sentido Parque Estadual do Rio Doce",NA,NA,NA,NA,"Carpoteca numero 216.",NA,NA,NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"126","2020-12-11 11:42:39-03","UFMG","BHCB","39908","PreservedSpecimen","Plantae","Dicotyledon",NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-11 11:42:39-03","UFMG","BHCB","43541","PreservedSpecimen","Plantae","Dicotyledon",NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-11 11:42:39-03","UFMG","BHCB","45061","PreservedSpecimen","Plantae","Dicotyledon",NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-11 11:42:39-03","UFMG","BHCB","21119","PreservedSpecimen","Plantae","Dicotyledon",NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Spósito, TC","s.n.","1991","09","27","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-11 11:42:39-03","UFMG","BHCB","6437","PreservedSpecimen","Plantae","Dicotyledon",NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,NA,"s.n.","1984","06","20","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434","49886",NA,"Mata atlântica;arbóreo-8m;",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-11 11:42:39-03","UFMG","BHCB","31911","PreservedSpecimen","Plantae","Dicotyledon",NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949","28215",NA,NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-11 11:42:39-03","UFMG","BHCB","93218","PreservedSpecimen","Plantae","Dicotyledon",NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Mota, NFO; Viana, PL","182","2005","04","30","Southern America","Brasil","Minas Gerais","Carandaí","Pedra do Sino Hotel Fazenda.","-43.8064002990723","-20.9535999298096","23079",NA,"Árvore em interior de mata, 10m de altura",NA,NA,"auto","1050","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-11 11:42:39-03","UFMG","BHCB","61859","PreservedSpecimen","Plantae","Dicotyledon",NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Oliveira, PP de","EM1","2001","04","01","Southern America","Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-41.9449996948242","-22.5268993377686","17620",NA,"Mata atlântica. Frutos maduros",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-11 11:42:39-03","UFMG","BHCB","67170","PreservedSpecimen","Plantae","Dicotyledon",NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Mota, RC da","978","2000","10","08","Southern America","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555","11966",NA,"Planta coletada em mata semidecídua; árvore.",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2008-05-27 22:02:00-03","MO","MOBOT","3092550","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"POHL","POHL 4660",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2009-08-05 08:37:00-03","MO","MOBOT","100205151","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"D.S. Farias","Farias 294","1994","8","30","South America","Brazil","Rio de Janeiro",NA,"Silva Jardim. Reserva Biológica Poço das Antas. Trilha acima da Casa da Porteira. Área FP040.","-42.25","-22.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"137","2013-05-07 06:03:00-03","MO","MOBOT","3092891","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","C.C. Berg","Ynés Mexia","Mexia 4389","1930","2","24","South America","Brazil","Minas Gerais",NA,"Hill northwest of main buildings, cut-over woods.",NA,NA,NA,NA,NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2009-12-04 16:24:00-02","MO","MOBOT","3093154","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","C.C. Berg","Gert G. Hatschbach|J.M. Silva","Hatschbach 48598","1984","12","4","South America","Brazil","Minas Gerais",NA,"Rod. BR-262 (mun. Manhuacu).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2009-10-24 06:14:00-02","MO","MOBOT","3093347","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","C.C. Berg","Ezechias P. Heringer|George Eiten","Heringer 15057","1975","9","19","South America","Brazil","Minas Gerais",NA,"Municipio de Marliéria: Parque Estadual Do Rio doce. At Salão Dourado entrance. Primary forest (or old secondary).","-42.58333","-19.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-05-30 04:37:00-03","MO","MOBOT","3092661","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","C.C. Berg","Ernst Üle","Üle 4863",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-06-22 14:19:01-03","UNESP-IBILCE","SJRP","29223","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Crasso B. Breviglieri",NA,"2005","10","12","América do Sul","Brasil","São Paulo","Pindorama","Córrego dos Tenentes","-48.9000015258789","-21.1800003051758","14884",NA,NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"142","2020-08-31 09:17:29-03","INPA","INPA","221936","S","Plantae","Dicotyledon Rosids","Rosales","Urticaceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.",NA,"Lima, HC de","4985","1995","01","11","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"INPA0221936","INPA0221936 INPA0221936_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","11201",NA,"Plantae",NA,NA,"Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","P. Carauta","Cintia C. Chamas; et al","150","1995","04","10",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,"Árvore, tronco com textura vertical. Trilha Palmito.","MBML011201","MBML011201_1 MBML011201_2",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","11209",NA,"Plantae",NA,NA,"Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","P. Carauta","Cintia C. Chamas; et al","151","1994","04","11",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,"Árvore, DAP 14cm, tronco com textura vertical e cicatrizes horizontal, pecíolo e face abaxial com pilosidade branca, espata com pilosidade branca. Trilha Bonita.","MBML011209","MBML011209_1 MBML011209_2",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","15859",NA,"Plantae",NA,NA,"Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","V. Demuner/07-05-2003","L. Kollmann; et al","5514","2002","02","06",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"Árvore 13m. DAP 25cm. Fuste 6m. Folhas prateadas. Inflorescência preta.","MBML015859","MBML015859_1 MBML015859_2",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","17169",NA,"Plantae",NA,NA,"Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","V. Demuner/07-05-2003","R.R. Vervloet; et al","705","2002","08","13",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"Árvore com 20m de altura, pecíolo com tegumento branco, folhas parte ventral verde claro, dorsal de cor branca, espiga de cor negras.","MBML017169","MBML017169",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","20642",NA,"Plantae",NA,NA,"Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","V. Demuner/27-05-2003","R.R. Vervloet; et al","2387","2003","05","07",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"Árvore de 16m, folhas discolor, parte ventral verde, dorsal branca, pecíolo vinho, inflorescência vinho escuro. Baixada, borda de mata.","MBML020642","MBML020642_1 MBML020642_2",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","20851",NA,"Plantae",NA,NA,"Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","V. Demuner/04-06-2003","V. Demuner","1588","2003","06","04",NA,"Brasil","Espírito Santo","Santa Teresa","Estrada de Santa Lúcia","-40.512222","-19.970278",NA,NA,"Árvore 10 metros, DAP 25cm, fuste 7m, inflorescência vinácea, estípula e pecíolo pilosos de cor branca. Folha de face abaxial cor branca, adaxial cor verde, folha jovem com face abaxial branca e adaxial cor laranja. Mata secundária, pr","MBML020851","MBML020851_1 MBML020851_2",NA,NA,NA,"40W30'44","19S58'13",NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","21386",NA,"Plantae",NA,NA,"Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","M.D.M.Vianna Filho/XII-2005","J. Rossini; et al","428","2003","08","14",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"Árvore de 20m, DAP 45cm, fuste 10m. Pecíolo com pilosidade branca. Folha verde escura na face adaxial, verde clara com pêlos brancos na face abaxial. Frutos marrons. Meia-encosta.","MBML021386","MBML021386",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","26299",NA,"Plantae",NA,NA,"Moraceae","Cecropia","hololeuca","Cecropia hololeuca","Miq.","V. Demuner & L.F.S. Magnago","V. Demuner; L.F.S. Magnago, M. Belizário, Elias Bausen","1746","2006","01","19",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água.Viva, Pedra do Cruzeiro), Prop.: Aguilar A. Lovucini","-40.551111","-19.348333",NA,NA,"Árvore 13m, fuste 6m, DAP 40cm, inflorescência vinácea, bráctea e folha cinza. Área aberta, afloramentos rochosos (Gruta a base da mata).","MBML026299","MBML026299",NA,"150","150","40W33'4","19S20'54","2006","02","08",NA,NA,NA,NA,NA
