"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1670","2020-09-12 05:00:02-03","US","US","1496324","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigillatum","Cestrum strigillatum calycinum","Ruiz & Pav.",NA,"W. Jameson","570","1846","4",NA,"Ecuador",NA,NA,NA,NA,NA,NA,"US02845245","US02845245_01","Guayaquil riviera.",NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Solanales",NA,"calycinum","Dicotyledonae",NA,NA,"1",NA,NA
"1671","2020-09-12 05:00:02-03","US","US","1185710","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigillatum","Cestrum strigillatum calycinum","Ruiz & Pav.",NA,"H. H. Rusby","1303","1921","10","24","Bolivia",NA,NA,NA,NA,NA,NA,"US02845225","US02845225_01","Amazon Basin. Vic. Reyes.","305",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Solanales",NA,"calycinum","Dicotyledonae",NA,NA,"1",NA,NA
"1672","2020-09-12 05:00:02-03","US","US","1357962","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigillatum","Cestrum strigillatum calycinum","Ruiz & Pav.",NA,"E. P. Killip & A. C. Smith","23216","1929","5","5","Peru","Ayacucho",NA,NA,NA,NA,NA,"US02845248","US02845248_01","Dept. Ayacucho: Ccarrapa, between Huanta and Río Apurimac.","1000",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Solanales",NA,"calycinum","Dicotyledonae",NA,NA,"1",NA,NA
"1673","2020-09-12 05:00:02-03","US","US","1185769","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigillatum","Cestrum strigillatum calycinum","Ruiz & Pav.",NA,"Collector illegible","1795","1921","11","24","Bolivia",NA,NA,NA,NA,NA,NA,"US02845228","US02845228_01","Rurrenabaque.","305",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Solanales",NA,"calycinum","Dicotyledonae",NA,NA,"1",NA,NA
"1674","2020-09-12 05:00:02-03","US","US","3493966","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigillatum","Cestrum strigillatum calycinum","Ruiz & Pav.",NA,"J. L. Clark, D. Menuz & S. Quinn","9359","2005","8","16","Ecuador","Morona-Santiago",NA,"-77.8283","-1.9164",NA,NA,"US02845236",NA,"Morona-Santiago. Cantón: Palora. Remnant patch of forest near Río Pastaza at bridge between prov. Pastaza and Prov. Morona-Santiago.","720",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Solanales",NA,"calycinum","Dicotyledonae",NA,NA,"1",NA,NA
"1675","2020-09-12 05:00:02-03","US","US","1335383","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigillatum","Cestrum strigillatum calycinum","Ruiz & Pav.",NA,"H. H. Rusby","817","1886","5",NA,"Bolivia",NA,NA,NA,NA,NA,NA,"US02845227",NA,"Guanai.","610",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Solanales",NA,"calycinum","Dicotyledonae",NA,NA,"1",NA,NA
"1676","2020-09-12 05:00:02-03","US","US","1562726","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigillatum","Cestrum strigillatum calycinum","Ruiz & Pav.",NA,"J. C. B. Mutis","1054","1760",NA,NA,"Ecuador",NA,NA,NA,NA,NA,NA,"US02845244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Solanales",NA,"calycinum","Dicotyledonae",NA,NA,"1",NA,NA
"1677","2020-09-12 05:00:02-03","US","US","2140922","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigillatum","Cestrum strigillatum calycinum","Ruiz & Pav.",NA,"E. L. Little Jr.","9271","1945","1","15","Colombia","Huila",NA,NA,NA,NA,NA,"US02845239",NA,"Canyon of Río Neiva, NE. of Algeciras. Depto. de Huila. Cordillera Oriental.","1036",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Solanales",NA,"calycinum","Dicotyledonae",NA,NA,"1",NA,NA
"1678","2020-09-12 05:00:02-03","US","US","2647721","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigillatum","Cestrum strigillatum calycinum","Ruiz & Pav.",NA,"M. Nee & S. Mori","3872","1971","3","31","Colombia","Antioquia",NA,"-75.5","6.27",NA,NA,"US02845234",NA,"Departamento de Antioquia.","2200","2600",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Solanales",NA,"calycinum","Dicotyledonae",NA,NA,"1",NA,NA
"1679","2020-09-12 05:00:02-03","US","US","1176799","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigillatum","Cestrum strigillatum calycinum","Ruiz & Pav.",NA,"O. Buchtien","720","1917","12",NA,"Bolivia",NA,NA,NA,NA,NA,NA,"US02845222","US02845222_01","Miluguaya.",NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Solanales",NA,"calycinum","Dicotyledonae",NA,NA,"1",NA,NA
"1680","2020-09-12 05:00:02-03","US","US","1462021","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigillatum","Cestrum strigillatum calycinum","Ruiz & Pav.",NA,"E. P. Killip & A. C. Smith","28441","1929","8","28","Peru","Loreto",NA,NA,NA,NA,NA,"US02845254","US02845254_01","Dept. Loreto: Balsapuerto (lower Rio Huallaga basin).","150","350",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Solanales",NA,"calycinum","Dicotyledonae",NA,NA,"1",NA,NA
"1681","2020-09-12 05:00:02-03","US","US","2646503","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigillatum","Cestrum strigillatum calycinum","Ruiz & Pav.",NA,"C. Vargas Calderón","16532","1965","9","3","Peru","Cusco",NA,NA,NA,NA,NA,"US02845246","US02845246_01","Departamento Cuzco. Provincia Quispicanchis, entre Inambari y 15 mil.","500","650",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Solanales",NA,"calycinum","Dicotyledonae",NA,NA,"1",NA,NA
"1682","2020-09-12 05:00:02-03","US","US","701829","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigillatum","Cestrum strigillatum calycinum","Ruiz & Pav.",NA,"-. Velasco","s.n.",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,"US02845232","US02845232_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Solanales",NA,"calycinum","Dicotyledonae",NA,NA,"1",NA,NA
"1683","2020-09-12 05:00:02-03","US","US","1176748","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigillatum","Cestrum strigillatum calycinum","Ruiz & Pav.",NA,"R. S. Williams","311","1902","2","26","Bolivia",NA,NA,NA,NA,NA,NA,"US02845223","US02845223_01","Apolo.",NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Solanales",NA,"calycinum","Dicotyledonae",NA,NA,"1",NA,NA
"1684","2020-09-12 05:00:02-03","US","US","1458546","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigillatum","Cestrum strigillatum calycinum","Ruiz & Pav.",NA,"G. Klug","4130","1935","4",NA,"Peru","San Martin",NA,NA,NA,NA,NA,"US02845249",NA,"Mt. -Forest, Department of San Martin: Chazuta, Rio Huallaga.","260",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Solanales",NA,"calycinum","Dicotyledonae",NA,NA,"1",NA,NA
"1685","2020-09-12 05:00:02-03","US","US","1461855","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigillatum","Cestrum strigillatum calycinum","Ruiz & Pav.",NA,"E. P. Killip & A. C. Smith","28223","1929","8","26","Peru","Loreto",NA,NA,NA,NA,NA,"US02845250",NA,"Dept. Loreto: Between Yurimaguas and Balsapuerto (lower Rio Huallaga basin).","135","150",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Solanales",NA,"calycinum","Dicotyledonae",NA,NA,"1",NA,NA
"1686","2020-09-12 05:00:02-03","US","US","1195224","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigillatum","Cestrum strigillatum calycinum","Ruiz & Pav.",NA,"A. S. Hitchcock","20234","1923","6","30","Ecuador","Guayas",NA,NA,NA,NA,NA,"US02845243","US02845243_01","Milagro.","50",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Solanales",NA,"calycinum","Dicotyledonae",NA,NA,"1",NA,NA
"1687","2020-09-12 05:00:02-03","US","US","3640445","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigillatum","Cestrum strigillatum calycinum","Ruiz & Pav.",NA,"R. Fonnegra G. & Estudiantes de Taxonomía de Plant. Vasculares sem., II/94","5149","1994","9","14","Colombia","Nariño",NA,"-75.05","5.57",NA,NA,"US02845233",NA,"Municipio Nariño: Carretera a Termales Espíritu Santo.","700",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Solanales",NA,"calycinum","Dicotyledonae",NA,NA,"1",NA,NA
"1688","2020-09-12 05:00:02-03","US","US","701830","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigillatum","Cestrum strigillatum laxiflorum","Kuntze",NA,"O. Kuntze","s.n.","1892","4",NA,"Bolivia",NA,NA,NA,NA,NA,NA,"US00028047","US00028047_01","Mapiri","800","800",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Solanales","Isosyntype","laxiflorum","Dicotyledonae",NA,NA,"1",NA,NA
"1689","2020-09-12 05:00:02-03","US","US","1335389","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigillatum","Cestrum strigillatum tenuiflorum","Francey",NA,"H. F. A. von Eggers","14274","1892","1",NA,"Ecuador","Guayas",NA,NA,NA,NA,NA,"US00604494",NA,"Balao.",NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Solanales","Isosyntype","tenuiflorum","Dicotyledonae",NA,NA,"1",NA,NA
"1690","2020-09-02 16:39:59-03","Cenargen","CEN","111982","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","Maurício Figueira","Maurício Figueira","14","2010","08","02","Brasil","RS","SANTA MARIA","-53.718055","-29.719166","-53.718055","-29.719166","CEN00111982","CEN00111982","Bairro Camobi, Campus da UFSM.",NA,NA,"Frequente em bordas de fragmentos florestais, aprox. 1,5 m de alt., corola de aspecto verde-amarelado. Doação Universidade Federal de Santa Maria - Herbário HDCF nº 6156.",NA,NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1691","2020-09-02 16:39:59-03","Cenargen","CEN","18373","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Vignoli-Silva","Bruno Machado Teles Walter","2156","1994","06","29","Brasil","DF","BRASILIA","-47.916666","-15.95","-47.916666","-15.95","CEN00018373","CEN00018373","FAL/UnB. Mata de galeria do córrego da Onça. Cabeceira da mata, próximo ao córrego.","1060","1060","Planta apoia-se em diversas espécies, dando-lhe um aspecto de cipó. Corola velha, amarelo esverdeada, cálice creme. Espécie em final de floração. Folhas discolores. Doação da Flora do Brasil. Distrito Federal.","2009","03",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1692","2020-09-02 16:39:59-03","Cenargen","CEN","96399","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","J. B. Pereira","Bernardo Rocha Teixeira","100","2008","06","27","Brasil","DF","BRASILIA","-47.977222","-15.744444","-47.977222","-15.744444","CEN00096399","CEN00096399","Parque Nacional de Brasília.","1103","1103",NA,"2015","06",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA
"1693","2020-09-02 16:39:59-03","Cenargen","CEN","39437","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Vignoli-Silva","Ernestino de S. Gomes Guarino","338","2000","08","02","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00039437","CEN00039437","Mata do Bananal, abaixo do CENARGEN.",NA,NA,NA,"2009","03",NA,"70570","auto",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"1694","2020-09-02 16:39:59-03","Cenargen","CEN","79989","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Vignoli-Silva","Jair Eustáquio Quintino de Faria Jr.","1249","2011","05","26","Brasil","GO","ANAPOLIS","-48.9528007507324","-16.3267002105713",NA,NA,"CEN00079989","CEN00079989","Brasil - Goiás - Anápolis, Campus UEG Anápolis, Mata de Galeria da nascente do córrego Barreiro.",NA,NA,"HERBÁRIO UB - Goiás.","2012","10",NA,"31830","auto",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1695","2020-09-02 16:39:59-03","Cenargen","CEN","17377","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Vignoli-Silva","Bruno Machado Teles Walter","1652","1992","07","06","Brasil","GO","BARRO ALTO","-48.9157981872559","-14.9708003997803","-4905000.0","-1471667.0","CEN00017377","CEN00017377","Fazenda Buritizinho, cerca de 9 km da GO - 342, em local próximo ao córrego Pombal no rio das Almas, margem direita.","440","440","Cálice esverdeado. Bacia de inundação da UHE Serra da Mesa.","2012","10",NA,"39532","auto",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"1696","2020-09-02 16:39:59-03","Cenargen","CEN","32106","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Vignoli-Silva","Bruno Machado Teles Walter","3854","1997","08","08","Brasil","GO","COLINAS DO SUL","-48.0783004760742","-14.1513996124268","-4826667.0","-1393333.0","CEN00032106","CEN00032106","Região próxima à foz do Rio Tocantinzinho no Rio Tocantins. Reservatório em formação do AHE Serra da Mesa.","450","450","Planta coletada na borda da Mata.","2009","03",NA,"58154","auto",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"1697","2020-09-02 16:39:59-03","Cenargen","CEN","21460","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Vignoli-Silva","Sebastião Pinheiro Cordovil da Silva","398","1995","09","12","Brasil","GO","IPAMERI","-48.1596984863281","-17.7219009399414","-4815000.0","-1771667.0","CEN00021460","CEN00021460","Próximo a antiga sede da Fazenda Fundão.","760","760","Coleta realizada próximo a nascente do Córrego Epidendron.","2012","10",NA,"102542","auto",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"1698","2019-06-05 10:34:06-03","UFG","HJ","2296","S","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.",NA,"Pereira, J.D. et al.","305","2008","07","04","Brasil","Mato Grosso do Sul","Ribas do Rio Pardo","-53.389167","-19.834444","53º23'21''W","19º50'4''S","HJ00002296",NA,"PCH Verde 4.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1699","2019-12-09 17:30:59-03","UFPR","EFC","17352","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","Dall Agnol, R.T.","Dall Agnol, R.T.","535","2018","07","25","Brasil","Rio Grande do Sul","Pelotas","-52.5462","-31.8776","-52.5462","-31.8776","EFC017352",NA,"Zona rural de Pelotas",NA,NA,"Arvoreta, 2 m, flores esverdeadas. Em borda de Sistema Agroflorestal. Área alterada __COMMOM_NAME__: coerana","2018","10","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1700","2020-10-15 09:54:06-03","UFPR","EFC","12244","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.",NA,"Carmo, M.R.B.",NA,"2001","09","10","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,"EFC012244",NA,"Fazenda Doralice",NA,NA,"Mata riparia, árvore 7m alt., flores, bot. florais e frutos maduros de cor verde (HUPG 14227)","2014","03","11","20625","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1701","2019-11-13 11:32:07-03","USP","SPF","102935","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","Vignoli-Silva, M","Silva, MR","1328","1994","08","04","Brasil","Mato Grosso do Sul","Bonito","-56.466667","-21.133333","-56.466667","-21.133333","SPF00102935",NA,NA,"500","600",NA,"2009","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1702","2019-11-13 11:32:07-03","USP","SPF","48286","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","Vignoli-Silva, M","Krapovickas, A","41179","1987","03","05","Argentina","Corrientes","Ituzaingó","-56.066667","-27.05","-56.066667","-27.05","SPF00048286",NA,NA,NA,NA,NA,"2009","04",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1703","2019-11-13 11:32:07-03","USP","SPF","48389","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","Krapovickas, A","Krapovickas, A","41118","1987","03","04","Argentina","Corrientes","Ituzaingó","-56.066667","-27.05","-56.066667","-27.05","SPF00048389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1704","2019-11-13 11:32:07-03","USP","SPF","153412","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","Vignoli-Silva, M","Correa Gomes Jr, J","1982","1964","06","22","Brasil","Mato Grosso do Sul","Três Lagoas","-48.783333","-21.916667","-48.783333","-21.916667","SPF00153412",NA,NA,NA,NA,NA,"2009","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1705","2019-11-13 11:32:07-03","USP","SPF","154031","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","Melo, E","Melo, E","1564","1996","03","31","Brasil","Bahia","Itatim","-39.7","-12.716667","-39.7","-12.716667","SPF00154031",NA,"Morro do Agenor","280","280",NA,"1996","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1706","2019-11-13 11:32:07-03","USP","SPF","175466","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","Vignoli-Silva, M","Ceccantini, GCT","2672","2006","03","28","Brasil","Minas Gerais","Matozinhos","-44.015167","-19.477194","-44.015167","-19.477194","SPF00175466",NA,NA,"702","702",NA,"2009","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1707","2019-11-13 11:32:07-03","USP","SPF","193808","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","Pieszko, GE","Ferrucci, MS","2184","2004","12","28","Argentina","Corrientes","Mburucuyá",NA,NA,NA,NA,"SPF00193808",NA,"Parque Nacional Mburucuyá",NA,NA,NA,"2005",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1708","2019-11-13 11:32:07-03","USP","SPF","143528","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","Stehmann, JR; Kamino, LHY","Catharino, ELM","1875","1992","11","28","Brasil","Mato Grosso do Sul","Anaurilândia","-52.7178001403809","-22.1875",NA,NA,"SPF00143528",NA,NA,NA,NA,NA,"2000","02",NA,"52338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1709","2019-11-13 11:32:07-03","USP","SPF","143527","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","Stehmann, JR; Kamino, LHY","Cordeiro, I","994","1992","11","21","Brasil","Mato Grosso do Sul","Bataguassu","-52.4221992492676","-21.7141990661621",NA,NA,"SPF00143527",NA,NA,NA,NA,NA,"2000","02",NA,"65610","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1710","2019-11-13 11:32:07-03","USP","SPF","80680","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","Stehmann, JR","Pirani, JR","CFSC13269","1993","07","22","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00080680","SPF00080680","Morro da Pedreira",NA,NA,NA,"2008",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1711","2019-11-13 11:32:07-03","USP","SPF","205524","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","Lovato, MC","Vieira, AOS","16","2004","03","04","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"SPF00205524",NA,NA,NA,NA,NA,"2004",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1712","2019-11-13 11:32:07-03","USP","SPF","78782","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","Galassi, SC","Pirani, JR","2624","1992","11","28","Brasil","São Paulo","Penápolis","-50.0699996948242","-21.4200000762939",NA,NA,"SPF00078782",NA,NA,NA,NA,NA,NA,NA,NA,"25555","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1713","2019-11-13 11:32:07-03","USP","SPF","120473","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","Vignoli-Silva, M","Pereira-Noronha, MR","1562","1995","08","04","Brasil","São Paulo","Sud Mennucci","-50.9199981689453","-20.6900005340576",NA,NA,"SPF00120473",NA,NA,NA,NA,NA,"2009","04",NA,"22019","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1714","2019-11-13 11:32:07-03","USP","SPF","121354","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","Vignoli-Silva, M","Pereira-Noronha, MR","1330","1995","08","04","Brasil","São Paulo","Sud Mennucci","-50.9199981689453","-20.6900005340576",NA,NA,"SPF00121354",NA,NA,NA,NA,NA,"2009","04",NA,"22019","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1715","2018-10-08 09:56:53-03","UFSS","REAL","720","S","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","Hiroki, J.","Silva, C.M.L.; Andrade, E.J.F.; Andrade, C.; Andrade, E.J.F.; Andrade, C.","02","2016","05","14","Brasil","Paraná","Salto do Lontra","-53.333417","-25.8345","-53.333417","-25.8345",NA,NA,"Linha Sede da Luz",NA,NA,NA,"2016","08","02",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1716","2018-10-08 09:56:53-03","UFSS","REAL","699","S","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","Hiroki, J.","Françeschi, M.M.","02","2015","09","20","Brasil","Paraná","Santa Izabel do Oeste","-53.671111","-26.240833","-53.671111","-26.240833",NA,NA,"Propriedade particular de Adelmo Fagundes",NA,NA,NA,"2016","08","01",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1717","2014-04-04 18:28:41-03","PNFM","IRAI","2578","S","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","Cordeiro, J.; Barbosa, E.","Temponi, L.G.","662","2009","10","12","Brasil","Paraná","Foz do Iguaçu",NA,NA,NA,NA,"IRAI00002578",NA,"Parque Nacional do Iguaçu, Trilha das Bananeiras",NA,NA,"Arbusto, 2.4 m, flor creme esverdeada. Floresta Estacional Semidecidual","2010","01","01",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1718","2014-04-04 18:28:41-03","PNFM","IRAI","7512","S","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","Caxambu, M.G.","Caxambu, M.G.","4248","2012","10","03","Brasil","Paraná","Luiziana","-52.459528","-24.520667","-52.459528","-24.520667","IRAI00007512",NA,"Estação Ecológica Luiziana","645","645","Arbusto semi-ciófilo, ca. 180 m. Flores verdes. Relevo suave ondulado","2012","10","18",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1719","2014-04-04 18:28:41-03","PNFM","IRAI","7561","S","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","Caxambu, M.G.","Siqueira, E.L.","622","2012","12","06","Brasil","Paraná","Fênix","-52.069417","-23.966222","-52.069417","-23.966222","IRAI00007561",NA,"Estação Ecológica Municipal de Fênix","350","350","Arbusto heliófito, ca. 1,30 m. Frutos imaturos verdes e maduros pretos. Relevo suave-ondulado. Vegetação floresta estacional semidecidual submontana","2012","12","20",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1720","2020-12-02 09:07:47-03","UNITINS","HUTO","6515","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","Pereira, J.B.","Texeira, B.R.","100","2008","06","27","Brasil","Distrito Federal","Brasília","-47.977222","-15.744444","-47.977222","-15.744444","HUTO006515",NA,"Parque Nacional de Brasília.","1103","1103","Arbusto com 1,50 m de altura. Flor creme.; Mata de galeria (meio). Relevo plano no local.","2015","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
