"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","infraspecificEpithet","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","previousCatalogNumber","individualCount","fieldNumber"
"408","2008-05-27 22:02:00-03","MO","MOBOT","1942770","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","M. Quintana (PY)","PIN","1992","10","9","Paraguay","Itapúa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIN 437","South America","Isla Talavera - Bosque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2008-05-27 22:02:00-03","MO","MOBOT","2184673","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Caballero (Itaipu)","Caballero","1979","9","13","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caballero 486","South America","Ciudad de Hernandarias.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2009-12-23 06:59:00-02","MO","MOBOT","2186833","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Karl Fiebrig",NA,NA,NA,"Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fiebrig 165","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2013-01-28 05:13:00-02","MO","MOBOT","2198356","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Johnson, A. E.","Andres E. Johnson","2003","10","12","Argentina","Misiones","General Manuel Belgrano","-54.11666","-25.96666",NA,NA,NA,NA,NA,NA,"Johnson 1076","South America","RVS Urugua-í, camino de acceso",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2011-12-22 05:01:00-02","MO","MOBOT","2216450","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Teodoro Rojas","1939","10",NA,"Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rojas 8649","South America","Jardin Botanico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2009-07-27 09:22:00-03","MO","MOBOT","2430927","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Ulibarri, E. A., / /","Fernando O. Zuloaga|Osvaldo Morrone","1997","9","21","Argentina","Misiones","Apóstoles","-55.7","-28.08333",NA,NA,NA,NA,NA,NA,"Zuloaga 6431","South America","Ruta Prov. 40 y Arroyo Chimiray, bosque en galería",NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2008-05-27 22:02:00-03","MO","MOBOT","2452663","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"* CASTIGLIONI","1945","8","26","Argentina","Misiones","Oberá",NA,NA,NA,NA,NA,NA,NA,NA,"CASTIGLIONI s.n.3","South America","Campo Viera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2008-05-27 22:02:00-03","MO","MOBOT","2452681","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Burkart, A.","* CASTIGLIONI","1944","11","1","Argentina","Misiones","Oberá",NA,NA,NA,NA,NA,NA,NA,NA,"CASTIGLIONI s.n.4","South America","Campo Viera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2009-07-09 17:05:00-03","MO","MOBOT","2455861","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Burkart, A.","Gert G. Hatschbach","1951","8","25","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 2480","South America","Paranaguá. Rio Cachoeirinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2012-04-12 05:10:00-03","MO","MOBOT","2673019","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","A. Fuentes (LPB)","Alfredo F. Fuentes|et al.","2005","4","19","Bolivia","La Paz","Muñecas","-68.69611","-15.21027",NA,NA,NA,NA,NA,NA,"Fuentes Claros 7009","South America","Carpa antes de llegar al pueblo desde Charazani, subiendo al S de Carretera. Bosque subandino superior estacional con Trichilia spp y Cedrela sp. Inventario fitosociologico Madidi 8.",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","05-10"
"418","2012-04-12 05:10:00-03","MO","MOBOT","2673160","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","A. Fuentes (LPB)","Alfredo F. Fuentes|et al.","2005","4","20","Bolivia","La Paz","Muñecas","-68.67472","-15.22277",NA,NA,NA,NA,NA,NA,"Fuentes Claros 7043","South America","Antes de Marumpampa, subiendo ladera con pendiente fuerte al lado de arroyo. Bosque subandino estacional con Luehea, Trichilia spp y Astronium urundeuva. Inventario fitosociologico Madidi 9.",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","05-11"
"419","2012-04-12 05:10:00-03","MO","MOBOT","2674062","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","A. Fuentes (LPB)","Alfredo F. Fuentes|et al.","2005","4","21","Bolivia","La Paz","Bautista Saavedra","-68.65611","-15.21833",NA,NA,NA,NA,NA,NA,"Fuentes Claros 7078","South America","ANMI Apolobamba, Marumpampa, al frente pasando el rio Camata. Bosque subandino estacional subhumedo con Myrtaceae, Maclura tinctorea y Trichilia elegans. Inventario fitosociologico Madidi 11.",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","05-13"
"420","2012-04-12 05:10:00-03","MO","MOBOT","2764344","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","A. Fuentes (LPB)","Alfredo F. Fuentes|et al.","2005","6","30","Bolivia","La Paz","Franz Tamayo","-68.90027","-14.56805",NA,NA,NA,NA,NA,NA,"Fuentes Claros 9152","South America","Parque Nacional Madidi, Carjata, bosque subandino superior estacional humedo con Juglans boliviana, Ficus spp. y Nectandra spp. Inventario fitosociologico Madidi 51. Plantas alcoholizadas.",NA,NA,"1712.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","05-86"
"421","2014-11-28 18:43:00-02","MO","MOBOT","3203613","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","G. Hatschbach","J.M. Silva|O.S. Ribas","1994","9","1","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Silva 1381","South America","Rodovia para o Parque das Lauráceas, Rio Capivari (mun. Bocaiuva do Sul).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2009-11-20 06:16:00-02","MO","MOBOT","3207033","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","G. Hatschbach","Gert G. Hatschbach|R. Kummrow","1984","10","12","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 48383","South America","Ibema (mun. Catanduvas).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2009-09-03 15:59:00-03","MO","MOBOT","3207149","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Elbert L. Little|J. Rombold","1984","2","10","Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Little 40175","South America","Yvyra paje, incienso, Leguminosae (Faboideae). Bosque subtropical húmedo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2008-05-27 22:02:00-03","MO","MOBOT","3207347","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Stutz","Moysés Kuhlmann","1958","5","31","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kuhlmann 4422","South America","Mpio. de Areias.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2008-05-27 22:02:00-03","MO","MOBOT","3207369","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Émile Hassler",NA,NA,NA,"Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 7335","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2008-05-27 22:02:00-03","MO","MOBOT","3207455","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Émile Hassler","1913",NA,NA,"Paraguay","Central",NA,"-57.35","-25.33",NA,NA,NA,NA,NA,NA,"Hassler 12228","South America","In regione lacus Ypacaray.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2008-05-27 22:02:00-03","MO","MOBOT","3207856","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","A. Burkart","Gert G. Hatschbach","1969","9","3","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 22125","South America","Floresta (mun. Morretes).",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2008-05-27 22:02:00-03","MO","MOBOT","3208004","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Sara G. Tressens","1982","3","10","Argentina","Corrientes","Santo Tomé",NA,NA,NA,NA,NA,NA,NA,NA,"Tressens 1979","South America","Ruta 38, 17 km NW de ruta 14. Borde de isleta de selva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2008-05-27 22:02:00-03","MO","MOBOT","3208814","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","G. Hatschbach","J.M. Silva","1998","8","29","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Silva 2448","South America","Serra da prata, trilha para o pico Torre da prata (Mun. Morretes).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2008-05-27 22:02:00-03","MO","MOBOT","90981","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","W.J. Hahn (MO)","William J. Hahn","1984","7","22","Paraguay","Paraguarí",NA,"-56.83333","-26.08333",NA,NA,NA,NA,NA,NA,"Hahn 2638","South America","Parque Nacional Ybycui. Forest. Some artificial light present.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","84-36"
"431","2011-12-22 05:00:00-02","MO","MOBOT","96584","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Teodoro Rojas","1915","8",NA,"Paraguay","Cordillera",NA,"-57.31666","-25.26666",NA,NA,NA,NA,NA,NA,"Rojas 1338","South America","San Bernardino.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2008-05-27 22:02:00-03","MO","MOBOT","991234","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Percy Núñez V.|et al.","1993","2","14","Peru","Madre de Dios","Manu","-70.68333","-12.45",NA,NA,NA,NA,NA,NA,"Núñez Vargas 15182","South America","Blanquillo Forests; Río Madre de Dios. Upland, Scheelea butyracea and floodplain.",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","102"
"433","2020-06-22 14:18:04-03","UNESP-IBILCE","SJRP","12407","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Fr. Allem.","G. Hatschbach","G. Hatschbach",NA,NA,NA,"Brasil","Espírito Santo","Conceição do Castelo","-41.2439002990723","-20.3682994842529",NA,NA,NA,NA,"Tracheophyta","Fabales",NA,"América do Sul","Alto Bananal",NA,"Pequena árvore odorífera, flores cremes;",NA,NA,NA,"17824","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"434","2019-03-29 10:41:25-03","UFSM","HDCF","6075","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Scipioni, M. C.","Scipioni, M. C.","2007","08","24","Brasil","Rio Grande do Sul","Nova Roma do Sul","-51.4081001281738","-28.9902992248535",NA,NA,NA,NA,NA,NA,NA,"América","UHE-Castro Alves",NA,NA,NA,NA,"2007","9715","auto",NA,"08","24",NA,NA,NA,NA,NA,NA
"435","2019-03-29 10:41:25-03","UFSM","HDCF","4246","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Longhi, S. J.","Araújo, M. M.","2002","02","28","Brasil","Rio Grande do Sul","Cachoeira do Sul","-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,"Mata ciliar tese da coletora (Araujo 011)",NA,NA,"2002","71201","auto",NA,"03","20",NA,NA,NA,NA,NA,NA
"436","2019-03-29 10:41:25-03","UFSM","HDCF","6056","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Figueira, M.","Scipioni, M. C.","2006","01","20","Brasil","Rio Grande do Sul","Itaara","-54.358125","-29.900922","-54.358125","-29.900922",NA,NA,NA,NA,NA,"América","Reserva Ecológica do Ibicuí-Mirim",NA,"Duplicata",NA,NA,"2013",NA,NA,NA,"09","27",NA,NA,NA,NA,NA,NA
"437","2019-03-29 10:41:25-03","UFSM","HDCF","1936","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Marchiori, J. N. C.","Marchiori, J. N. C.","1985","10","14","Brasil","Rio Grande do Sul","Jaguari","-54.689998626709","-29.4974994659424",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,"Excicata com flores; Flores em racemos amarelados",NA,NA,"1985","27649","auto",NA,"10","14",NA,NA,NA,NA,NA,NA
"438","2019-03-29 10:41:25-03","UFSM","HDCF","4271","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Sobral, M.","Alberti, L. F.",NA,NA,NA,"Brasil","Rio Grande do Sul","Santa Maria","-53.785556","-29.702778","-53.785556","-29.702778",NA,NA,NA,NA,NA,"América","Cerrito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2019-03-29 10:41:25-03","UFSM","HDCF","6215","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Gatto, D.","Gatto, D.","2011","04","23","Brasil","Rio Grande do Sul","David Canabarro","-51.8480987548828","-28.3875007629395",NA,NA,NA,NA,NA,NA,NA,"América","Capela São Judas",NA,NA,NA,NA,"2011","13613","auto",NA,"04","23",NA,NA,NA,NA,NA,NA
"440","2019-03-29 10:41:25-03","UFSM","HDCF","312","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Andrae, F. H.","Andrae, F. H.","1972","11","15","Brasil","Rio Grande do Sul","Faxinal do Soturno","-53.4446983337402","-29.5746994018555",NA,NA,NA,NA,NA,NA,NA,"América","Faxinal do Soturno",NA,NA,NA,NA,"1972","11227","auto",NA,"11","15",NA,NA,NA,NA,NA,NA
"441","2018-09-12 14:48:12-03","UNIOESTE","UNOP","3615","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Barboza, E.","Felitto, G.; Roher, D.; Gomes, J.A.; Nascimento, J.C.; Roher, D.; Gomes, J.A.; Nascimento, J.C.","2015","09","17","Brasil","Paraná","Palmital","-52.440556","-24.747222","-52.440556","-24.747222",NA,NA,NA,NA,"983",NA,"PCH Cantu 2, área de supressão do futuro reservatório",NA,"Árvore, 10m, flores alvas-amareladas. Floresta Estacional Semidecidual.","410","410","2015",NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"442","2018-09-12 14:48:12-03","UNIOESTE","UNOP","2272","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Cielo-Filho, R.","Cielo-Filho, R.","2014","10","09","Brasil","Paraná","Matelândia","-53.971944","-25.265","-53.971944","-25.265",NA,NA,NA,NA,"1538",NA,"Estrada Matelândia-Marquesita",NA,"Árvore, 7m, fruto imaturo verde.","444","444","2014",NA,NA,NA,"10","14",NA,NA,NA,NA,NA,NA
"443","2018-09-12 14:48:12-03","UNIOESTE","UNOP","2238","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Cielo-Filho, R.","Periotto, F.; Cielo-Filho, R.; Cielo-Filho, R.","2014","11","05","Brasil","Paraná","Matelândia","-53.957778","-25.296111","-53.957778","-25.296111",NA,NA,NA,NA,"59",NA,"Estrada Matelância-Marquesita",NA,"Árvore, 6m, fruto maduro cor de palha.","360","360","2014",NA,NA,NA,"11","11",NA,NA,NA,NA,NA,NA
"444","2020-08-31 09:16:11-03","INPA","INPA","127708","S","Plantae","Leguminosae-Pap","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Pires, JM","Silva, MG da","1977","03","31","Brasil","Pará","Marabá","-50","-6","-50","-6","INPA0127708",NA,"Dicotyledon Rosids","Fabales","2969","Southern America","Serra dos Carajás, Serra dos Carajás, arredores da serraria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2020-08-31 09:16:11-03","INPA","INPA","200989","S","Plantae","Leguminosae-Pap","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Hatschbach, GG","Silva, JM da","1998","08","29","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"INPA0200989",NA,"Dicotyledon Rosids","Fabales","2448","Southern America","Serra da Prata, trilha para o pico Torre da Prata.",NA,NA,NA,NA,"1998","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2020-08-31 09:16:11-03","INPA","INPA","189551","S","Plantae","Leguminosae-Pap","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Specht, A","1989","10","31","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,"INPA0189551",NA,"Dicotyledon Rosids","Fabales","932","Southern America","Salvador do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2020-08-31 09:16:11-03","INPA","INPA","127635","S","Plantae","Leguminosae-Pap","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Silva, MG da","Pires, JM","1978","08","13","Brasil","Mato Grosso",NA,"-58.916667","-13.866667","-58.916667","-13.866667","INPA0127635",NA,"Dicotyledon Rosids","Fabales","16616","Southern America","Sararé, 10 km E do Campo Base.",NA,NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2020-08-31 09:16:11-03","INPA","INPA","141101","S","Plantae","Leguminosae-Pap","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Pires, JM","Santos, DV","1981","11","27","Brasil","Maranhão",NA,"-46.4011","-4.3458","-46.4011","-4.3458","INPA0141101",NA,"Dicotyledon Rosids","Fabales","4","Southern America","Buritucupu",NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2020-08-31 09:16:11-03","INPA","INPA","132351","S","Plantae","Leguminosae-Pap","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Hatschbach, GG","Hatschbach, GG","1984","10","12","Brasil","Paraná","Catanduvas","-53.1567001342773","-25.2031002044678",NA,NA,"INPA0132351",NA,"Dicotyledon Rosids","Fabales","48383","Southern America","Ibema.",NA,NA,NA,NA,"1984","23657","auto",NA,"11",NA,NA,NA,NA,NA,NA,NA
"450","2021-01-04 11:29:46-03","UEMA","SLUI","2209","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"F. H. Muniz","1995","01","04","Brasil","Maranhão","Buriticupu","-46.670533","-4.546028","46°40'13.92W","4°32'45.70S","SLUI002209",NA,"Angiospermae",NA,NA,NA,"Reserva Florestal de Buriticupu",NA,NA,"200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2021-01-04 11:29:46-03","UEMA","SLUI","2126","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"F. H. Muniz","1994","12","01","Brasil","Maranhão","Buriticupu","-46.670533","-4.546028","46°40'13.92W","4°32'45.70S","SLUI002126",NA,"Angiospermae",NA,NA,NA,"Reserva Florestal de Buriticupu",NA,NA,"200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2021-01-04 11:29:46-03","UEMA","SLUI","1944","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"F. H. Muniz","1994","11","01","Brasil","Maranhão","Buriticupu","-46.670533","-4.546028","46°40'13.92W","4°32'45.70S","SLUI001944",NA,"Angiospermae",NA,NA,NA,"Reserva Florestal de Buriticupu",NA,NA,"200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2021-01-04 11:29:46-03","UEMA","SLUI","1962","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"F. H. Muniz","1994","11","02","Brasil","Maranhão","Buriticupu","-46.670533","-4.546028","46°40'13.92W","4°32'45.70S","SLUI001962",NA,"Angiospermae",NA,NA,NA,"Reserva Florestal de Buriticupu",NA,NA,"200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2021-01-09 21:48:31-03","UNICENTRO","HUCO","6417","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Saueressig, D.","Albuquerque, J. .M.; Janiski, A.","2014","10","27","Brasil","Paraná","Rebolças",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2021-01-09 21:48:31-03","UNICENTRO","HUCO","2590","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Lopes, G.L.","Vinícius, Y.","2006","05","13","Brasil","Paraná","Faxinal","-51.3194007873535","-24.0002994537354",NA,NA,"HUCO002590",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"2010","22912","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2021-01-09 21:48:31-03","UNICENTRO","HUCO","3593","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Veres, Q. .J.L.","2011","09","16","Brasil","Paraná","São josé das Palmeiras","-54.0635986328125","-24.8374996185303",NA,NA,"HUCO003593",NA,NA,NA,"s.n.",NA,NA,NA,"Dissertação; FES; HABITAT: FES",NA,NA,NA,"14468","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2021-01-09 21:48:31-03","UNICENTRO","HUCO","1435","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Blum, C.T.","Blum, C.T.; Costa, J.M.; Lantas, R.; Costa, J.M.; Lantas, R.","2002","11","20","Brasil","Paraná","Candói","-52.0558013916016","-25.5722007751465",NA,NA,"HUCO001435",NA,NA,NA,"s.n.",NA,"Reservatório Santa Clara",NA,"Altitude 800 metros; Arbóreo, 18 metros, fruto verde; Floresta de encosta; HABITAT: Floresta de encosta; DESC: Arbóreo, 18 metros, fruto verde",NA,NA,NA,"42664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2021-01-09 21:48:31-03","UNICENTRO","HUCO","6217","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Brandalize, H. .D.","Brandalize, H. .D.","2014","01","13","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"FOM; HABITAT: FOM",NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2021-01-09 21:48:31-03","UNICENTRO","HUCO","7318","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Lima, F. .F.","Babiuk, A.","2016","01","07","Brasil","Paraná","Rio Bonito do Iguaçu","-52.5257987976074","-25.4906005859375",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,"2016","26511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2017-11-24 14:10:55-02","UFLA","ESAL","14481","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Ary T. Oliveira Filho","Van den Berg, E",NA,NA,NA,"Brasil","Minas Gerais","Itutinga","-44.6577987670898","-21.2980995178223",NA,NA,NA,NA,NA,NA,"EB 70",NA,NA,NA,"árvore; ; ;; ripário","9","9",NA,"24458","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2021-01-26 13:54:55-03","IMA","MAC","6904","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","D.Andrade-Lima","G.L.Esteves; D.Andrade-Lima","1981","06","09","Brasil","Alagoas","Traipu","-37.009167","-10.618333","-37.009167","-10.618333","MAC0006904",NA,NA,NA,"660",NA,"Serra das Mãos.",NA,"Arbusto com ca. 2m de alt. Flores perfumadas, pétalas alvas, estames amarelos.; Caatinga baixa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2021-01-26 13:54:55-03","IMA","MAC","24327","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"R.P.Lyra-Lemos; et al.","2006","03","24","Brasil","Alagoas","Água Branca","-37.914872","-9.266139","-37.914872","-9.266139","MAC0024327",NA,NA,NA,"9367",NA,"Fazenda Cobras, Área próximo a zona urbana, Serra em frente a Casa branca antinga.",NA,"Árvore ca. de 6 m de altura.; Caatinga arbórea úmida com matações.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
