"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"263","2021-02-25 10:11:55-03","CVRD","CVRD","354","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Ariane Luna Peixoto","Silva, I.A.","82","1979","10","05","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD000354",NA,"48094","auto",NA,NA,NA,NA,"1979","10","24","Magnoliopsida",NA,NA,NA
"264","2021-02-25 10:11:55-03","CVRD","CVRD","373","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Ariane Luna Peixoto","Folli, D.A.","96","1979","08","30","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD000373",NA,"48094","auto",NA,NA,NA,NA,"1979","10","24","Magnoliopsida",NA,NA,NA
"265","2021-02-25 10:11:55-03","CVRD","CVRD","324","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Ariane Luna Peixoto","Silva, I.A.","52","1979","08","17","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD000324",NA,"48094","auto",NA,NA,NA,NA,"1979","10","24","Magnoliopsida",NA,NA,NA
"266","2021-02-25 10:11:55-03","CVRD","CVRD","325","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Ariane Luna Peixoto","Silva, I.A.","53","1979","08","17","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD000325",NA,"48094","auto",NA,NA,NA,NA,"1979","10","24","Magnoliopsida",NA,NA,NA
"267","2021-02-25 10:11:55-03","CVRD","CVRD","327","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Ariane Luna Peixoto","Silva, I.A.","55","1979","08","17","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD000327",NA,"48094","auto",NA,NA,NA,NA,"1979","10","24","Magnoliopsida",NA,NA,NA
"268","2021-02-25 10:11:55-03","CVRD","CVRD","341","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Ariane Luna Peixoto","Silva, I.A.","69","1979","08","30","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD000341",NA,"48094","auto",NA,NA,NA,NA,"1979","10","24","Magnoliopsida",NA,NA,NA
"269","2021-02-25 10:11:55-03","CVRD","CVRD","340","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Ariane Luna Peixoto","Silva, I.A.","68","1979","08","30","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD000340",NA,"48094","auto",NA,NA,NA,NA,"1979","10","24","Magnoliopsida",NA,NA,NA
"270","2021-02-25 10:11:55-03","CVRD","CVRD","403","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Ariane Luna Peixoto","Folli, D.A.","126","1979","09","27","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD000403",NA,"48094","auto",NA,NA,NA,NA,"1979","10","24","Magnoliopsida",NA,NA,NA
"271","2021-02-25 10:11:55-03","CVRD","CVRD","374","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Ariane Luna Peixoto","Folli, D.A.","97","1979","08","30","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD000374",NA,"48094","auto",NA,NA,NA,NA,"1979","10","24","Magnoliopsida",NA,NA,NA
"272","2021-02-25 10:11:55-03","CVRD","CVRD","345","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Ariane Luna Peixoto","Silva, I.A.","73","1979","09","04","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD000345",NA,"48094","auto",NA,NA,NA,NA,"1979","10","24","Magnoliopsida",NA,NA,NA
"273","2021-02-25 10:11:55-03","CVRD","CVRD","388","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Ariane Luna Peixoto","Folli, D.A.","111","1979","08","17","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD000388",NA,"48094","auto",NA,NA,NA,NA,"1979","10","24","Magnoliopsida",NA,NA,NA
"274","2021-02-25 10:11:55-03","CVRD","CVRD","337","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Ariane Luna Peixoto","Silva, I.A.","65","1979","08","28","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD000337","CVRD000337","48094","auto",NA,NA,NA,NA,"1979","10","24","Magnoliopsida",NA,NA,NA
"275","2021-02-25 10:11:55-03","CVRD","CVRD","402","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Ariane Luna Peixoto","Folli, D.A.","125","1979","09","28","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD000402",NA,"48094","auto",NA,NA,NA,NA,"1979","10","24","Magnoliopsida",NA,NA,NA
"276","2021-02-25 10:11:55-03","CVRD","CVRD","404","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Ariane Luna Peixoto","Folli, D.A.","127","1979","09","27","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD000404",NA,"48094","auto",NA,NA,NA,NA,"1979","10","24","Magnoliopsida",NA,NA,NA
"277","2021-02-25 10:11:55-03","CVRD","CVRD","326","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Ariane Luna Peixoto","Silva, I.A.","54","1979","08","17","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD000326",NA,"48094","auto",NA,NA,NA,NA,"1979","10","24","Magnoliopsida",NA,NA,NA
"278","2021-02-25 10:11:55-03","CVRD","CVRD","396","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Ariane Luna Peixoto","Folli, D.A.","119","1979","09","18","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD000396",NA,"48094","auto",NA,NA,NA,NA,"1979","10","24","Magnoliopsida",NA,NA,NA
"279","2021-02-25 10:11:55-03","CVRD","CVRD","383","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Ariane Luna Peixoto","Folli, D.A.","106","1979","09","03","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD000383",NA,"48094","auto",NA,NA,NA,NA,"1979","10","24","Magnoliopsida",NA,NA,NA
"280","2021-02-25 10:11:55-03","CVRD","CVRD","349","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Ariane Luna Peixoto","Silva, I.A.","77","1979","09","14","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD000349",NA,"48094","auto",NA,NA,NA,NA,"1979","10","24","Magnoliopsida",NA,NA,NA
"281","2021-02-25 10:11:55-03","CVRD","CVRD","410","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Ariane Luna Peixoto","Folli, D.A.","133","1979","10","05","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD000410",NA,"48094","auto",NA,NA,NA,NA,"1979","10","24","Magnoliopsida",NA,NA,NA
"282","2021-02-25 10:11:55-03","CVRD","CVRD","380","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Ariane Luna Peixoto","Folli, D.A.","103","1979","09","03","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD000380",NA,"48094","auto",NA,NA,NA,NA,"1979","10","24","Magnoliopsida",NA,NA,NA
"283","2021-02-25 10:11:55-03","CVRD","CVRD","625","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Grady L. Webster","Folli, D.A.","247","1980","09","10","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD000625",NA,"48094","auto",NA,NA,NA,NA,"1991","06","21","Magnoliopsida",NA,NA,NA
"284","2021-02-25 10:11:55-03","CVRD","CVRD","13242","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Geovane S. Siqueira","Flores, T.B.","966","2010","10","29","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD013242",NA,"48094","auto",NA,NA,NA,NA,"2010","10","30","Magnoliopsida",NA,NA,NA
"285","2021-02-25 10:11:55-03","CVRD","CVRD","343","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Ariane Luna Peixoto","Silva, I.A.","71","1979","09","04","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD000343",NA,"48094","auto",NA,NA,NA,NA,"1979","10","24","Magnoliopsida",NA,NA,NA
"286","2021-02-25 10:11:55-03","CVRD","CVRD","406","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Ariane Luna Peixoto","Folli, D.A.","129","1979","10","01","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD000406",NA,"48094","auto",NA,NA,NA,NA,"1979","10","24","Magnoliopsida",NA,NA,NA
"287","2021-02-25 10:11:55-03","CVRD","CVRD","306","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Ariane Luna Peixoto","Folli, D.A.","84","1979","07","26","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD000306",NA,"48094","auto",NA,NA,NA,NA,"1979","12","22","Magnoliopsida",NA,NA,NA
"288","2021-02-25 10:11:55-03","CVRD","CVRD","409","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Ariane Luna Peixoto","Folli, D.A.","132","1979","10","01","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD000409",NA,"48094","auto",NA,NA,NA,NA,"1979","10","24","Magnoliopsida",NA,NA,NA
"289","2021-02-25 10:11:55-03","CVRD","CVRD","15211","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Geovane S. Siqueira","Vieira, L.P.","1","2013","10","08","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD015211",NA,"48094","auto",NA,NA,NA,NA,"2013","10","08","Magnoliopsida",NA,NA,NA
"290","2021-02-25 10:11:55-03","CVRD","CVRD","384","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Ariane Luna Peixoto","Folli, D.A.","107","1979","09","03","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD000384",NA,"48094","auto",NA,NA,NA,NA,"1979","10","24","Magnoliopsida",NA,NA,NA
"291","2021-02-25 10:11:55-03","CVRD","CVRD","352","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Ariane Luna Peixoto","Silva, I.A.","80","1979","09","14","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD000352",NA,"48094","auto",NA,NA,NA,NA,"1979","10","24","Magnoliopsida",NA,NA,NA
"292","2021-02-25 10:11:55-03","CVRD","CVRD","1702","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Graziela M. Barroso","Martinelli, G.","12210","1987","09","17","América do Sul","BRASIL","ES","Linhares","30-60m/ms.","-40.0722007751465","-19.3910999298096",NA,"Folhas discolores infl. verde com flores com cálice verde , corola alva com látex alvacento. <ll>dwc_commonname:</ll> Boleira","CVRD001702",NA,"48094","auto",NA,NA,NA,NA,"1987","09","30","Magnoliopsida",NA,NA,NA
"293","2021-02-25 10:11:55-03","CVRD","CVRD","5078","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Domingos A. Folli","Folli, D.A.","2441","1994","12","26","América do Sul","BRASIL","ES","Linhares","Ao lado do Viveiro de espera.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD005078",NA,"48094","auto",NA,NA,NA,NA,"1994","12","26","Magnoliopsida",NA,NA,NA
"294","2021-02-25 10:11:55-03","CVRD","CVRD","16794","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","K.S. Valdemarin","Valdemarin, K. S.","164","2016","10","02","América do Sul","BRASIL","ES","Linhares","Mata alta","-40.0722007751465","-19.3910999298096",NA,"Col. Adic.: T.B. Flores, G.D. Colletta, F.S. Scaravelli <ll>dwc_commonname:</ll> Boleira","CVRD016794",NA,"48094","auto",NA,NA,"-40.072.404","-19.151.477","2016","10","02","Magnoliopsida",NA,NA,NA
"295","2021-02-25 10:11:55-03","CVRD","CVRD","11592","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Ogrzewalska M., Uezu A.","Romão, G.O.","1292","2006","04","09","América do Sul","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD011592",NA,"48094","auto",NA,NA,NA,NA,"2006","04","13","Magnoliopsida",NA,NA,NA
"296","2021-02-25 10:11:55-03","CVRD","CVRD","10902","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Paciencia, M.","Paciencia, M.B.","2353","2006","04","07","América do Sul","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,"árvore, 13m alt, base digitada, ritidoma fino-fissurado, rosa-acinzentado, lenticelas longit; casca ext esverdeada, interna laranja claro; resina vermelha densa <ll>dwc_commonname:</ll> Boleira","CVRD010902",NA,"48094","auto",NA,NA,NA,NA,"2006","04","13","Magnoliopsida",NA,NA,NA
"297","2021-02-25 10:11:55-03","CVRD","CVRD","11716","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Viani, R.A.G","Ferreira-Pinho, M.A.","521","2006","04","05","América do Sul","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,"Fruto imaturo verde com pintas marrom claro. Látex vermelho no tronco. <ll>dwc_commonname:</ll> Boleira","CVRD011716",NA,"48094","auto",NA,NA,NA,NA,"2006","04","05","Magnoliopsida",NA,NA,NA
"298","2021-02-25 10:11:55-03","CVRD","CVRD","8860","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Domingos A. Folli","Luz, A.A. da","226","2004","09","01","América do Sul","BRASIL","MG","Santa Rita do Itueto",NA,"-41.3800010681152","-19.3596992492676",NA,"<ll>dwc_commonname:</ll> Boleira","CVRD008860",NA,"22522","auto",NA,NA,NA,NA,"2004","09","01","Magnoliopsida",NA,NA,NA
"299","2021-03-01 11:55:01-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Nunes, E","Cavalcanti, FS; Silveira, E","s.n.","1999","08","26",NA,"Brasil","Ceará","Ubajara",NA,"-40.9211006164551","-3.85443997383118",NA,"Arvoreta, flor branca; Arvoreta, flor branca",NA,NA,"27385","auto",NA,NA,NA,NA,"1999","09","08",NA,NA,NA,NA
"300","2021-03-01 11:55:01-03","UFPE","UFP","50391","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Nunes, E","Cavalcanti, FS; Silveira, E","s.n.","1999","08","26",NA,"Brasil","Ceará","Ubajara",NA,"-40.9211006164551","-3.85443997383118",NA,"Arvoreta, flor branca; Arvoreta, flor branca","UFP050391",NA,"27385","auto",NA,NA,NA,NA,"1999","09","08",NA,NA,NA,NA
"301","2015-08-20 11:24:21-03","CPQBA","CPMA","1169","S","Plantae","Magnoliophyta","Euphorbiales","Euphorbiaceae¹","Joannesia","princeps","Joannesia princeps","Vell",NA,"Narciso",NA,"1983","05","03",NA,"Brasil","SP","Mogi Mirim",NA,"-46.957778","-22.431944",NA,NA,NA,NA,NA,NA,NA,NA,"46º 57' 28 W","22º 25' 55 S",NA,NA,NA,"Magnoliopsida",NA,"CPQBA 732",NA
"302","2020-09-12 05:00:02-03","US","US","3698305","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Guedes, M.-L.","L. J. Alves et al.","s.n.","2008","10","21","South America - Neotropics","Brazil","Bahia",NA,"Itagiba. Litoral Sul, Mata do Campo Verde","-39.7222","-14.1722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"303","2020-09-12 05:00:02-03","US","US","920221","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"H. M. Curran","347","1915","11",NA,"South America - Neotropics","Brazil","Río de Janeiro",NA,"Botanical Garden and vicinity.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"304","2020-09-12 05:00:02-03","US","US","762749","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Mrs. J.N. Rose & P. G. Russell","20736","1915","8","7","South America - Neotropics","Brazil","Río de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"305","2020-09-12 05:00:02-03","US","US","1570464","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Museu Nacional Rio de Janeiro","3994","1925",NA,NA,"South America - Neotropics","Brazil","São Paulo",NA,"Sampaio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"306","2020-09-12 05:00:02-03","US","US","2402932","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"R. Klein","2707","1961","10","13","South America","Brazil","Santa Catarina",NA,"Florianopolis.",NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"307","2020-09-12 05:00:02-03","US","US","1459994","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"E. Delgado","226","1939","3","22","South America - Neotropics","Venezuela",NA,NA,"Avenida del Cementerio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"308","2020-09-12 05:00:02-03","US","US","77231","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Riedel, --","s.n.","1800",NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"309","2020-09-12 05:00:02-03","US","US","2750983","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"A. Macedo","5335","1974","8","18","South America - Neotropics","Brazil","Goias",NA,"Faz. Reunidas do Planalto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"310","2020-09-12 05:00:02-03","US","US","2343663","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"ex herb. Mus. Paris","s.n.","1927","2",NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
