"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","occurrenceRemarks","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"570","2020-09-22 13:48:58-03","USP","SPFW","3408","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand;Kausel) D.Legrand","Tomy Fisher",NA,NA,NA,"Melo Jr, J.C.F. Andreacci, F.; Weiers, M.S.; Gouveia, C.; Ronchi, E.K.; Raimundo, C.M.","2007","12","20","Brasil","Santa Catarina",NA,"-48.821139","-26.447972","48º49'16,1''W","26º26'52,7''S",NA,NA,NA,NA,NA,NA,NA,NA,"711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2019-11-13 16:04:53-03","UNISANTA","HUSC","10114","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Kawasaki, M.L.","1996","01",NA,"Moraes, P.L.R.; Ivanauskas, N.M.","1995","01","18","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"Parque Estadual Carlos Botelho","Arvoreta, ca 4m alt., floes em botçao e flores brancas","Magnoliophyta",NA,"1134",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"572","2019-11-13 16:04:53-03","UNISANTA","HUSC","10107","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D.Legrand","Kawasaki, M.L.","1996","01",NA,"Moraes, P.L.R.; Ivanauskas, N.M.","1995","01","17","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"Parque Nacional de Carlos Botelho","Arvoreta, ca 4m alt., final de floração","Magnoliophyta",NA,"1098",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"573","2019-07-02 15:56:10-03","UEM","HUEM","13751","S","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(Kaus. & D.Legrand) D.Legrand","E.J. Lucas","2003","11","08","E.J.Lucas; J.M.Silva; F.F. Mazine; F. Capello",NA,NA,NA,"Brasil","Paraná","Guaratuba","-48.70325","-26.004889","-48.70325","-26.004889",NA,NA,"HUEM000008686","HUEM000008686","Praia de Coroado","Árvore; 5 m de altura; pétalas jovens em gemas verdes.; Restinga arbórea.",NA,NA,"190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2020-11-04 17:30:01-03","UEM","HUEM","31208","S","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(Kaus. & D.Legrand) D.Legrand","Brotto, ML","2016","11","22","Silva, JM","2016","05","16","Brasil","Paraná","Guaratuba","-48.587222","-25.933056","-48.587222","-25.933056",NA,NA,"HUEM000011397","HUEM000011397","Balneário Nereidas.","Arbusto com 3 m de altura; frutos verdes. Formação Pioneira com Influência Marinha ( restinga arbórea)",NA,NA,"9356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2020-11-04 17:30:01-03","UEM","HUEM","13887","S","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(Kaus. & D.Legrand) D.Legrand",NA,NA,NA,NA,"Lucas, EJ; Souza, VC; Mazine, FF; Forster, W; Udulutsch, RG","2003","01","23","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"HUEM000008688","HUEM000008688","Ilha do Cardoso, Moderately dense, tall forest in low level, swampy restinga.","IC: 143. Well branched, sturdy tree to 5 m.; trunk diam. c. 20 cm.; immature fruits green; DNA",NA,NA,"61",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"576","2020-11-04 17:30:01-03","UEM","HUEM","6765","S","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(Kaus. & D.Legrand) D.Legrand","F.F.Mazine","2003","01",NA,"Moraes, PLR; Ivanauskas, NM","1995","01","17","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"HUEM000008687","HUEM000008687","Parque Estadual Carlos Botelho","Arvoreta ca. de 4 m de altura; final de floração",NA,NA,"1098",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"577","2020-11-04 17:30:01-03","UEM","HUEM","7216","S","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(Kaus. & D.Legrand) D.Legrand","F.F.Mazine","2003","01",NA,"Moraes, PLR","1994","09","06","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"HUEM000008690","HUEM000008690","Parque Estadual Carlos Botelho","Arbusto ca. de 4 m de altura; frutos verdes; subosque",NA,NA,"1059",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"578","2020-11-04 17:30:01-03","UEM","HUEM","7214","S","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(Kaus. & D.Legrand) D.Legrand","F.F.Mazine","2003","01",NA,"Moraes, PLR","1994","08","07","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"HUEM000008685","HUEM000008685","Parque Estadual Carlos Botelho","Arvoreta ca. de 3 m de altura; frutos verdes; subosque",NA,NA,"1043",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"579","2020-11-04 17:30:01-03","UEM","HUEM","7110","S","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(Kaus. & D.Legrand) D.Legrand","F.F.Mazine","2003","01",NA,"Moraes, PLR; Ivanauskas, NM","1995","01","19","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"HUEM000008684","HUEM000008684","Parque Estadual Carlos Botelho","Arvoreta ca. de 3 m de altura; flores e botões brancos; subosque",NA,NA,"1148",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"580","2020-11-04 17:30:01-03","UEM","HUEM","7109","S","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(Kaus. & D.Legrand) D.Legrand","F.F.Mazine","2003","01",NA,"Moraes, PLR; Ivanauskas, NM","1995","01","18","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"HUEM000008691","HUEM000008691","Parque Estadual Carlos Botelho","Arvoreta ca. de 4 m de altura; flores em botão e flores brancas",NA,NA,"1134",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"581","2020-11-04 17:30:01-03","UEM","HUEM","7107","S","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(Kaus. & D.Legrand) D.Legrand","F.F.Mazine","2003","01",NA,"Moraes, PLR; Ivanauskas, NM","1995","01","19","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"HUEM000008693","HUEM000008693","Parque Estadual Carlos Botelho","Arvoreta ca. de 4 m de altura; botões brancos",NA,NA,"1168",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"582","2020-11-04 17:30:01-03","UEM","HUEM","7105","S","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(Kaus. & D.Legrand) D.Legrand","F.F.Mazine","2003","01",NA,"Moraes, PLR; Ivanauskas, NM","1995","01","18","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"HUEM000008692","HUEM000008692","Parque Estadual Carlos Botelho","Arvoreta ca. de 4 m de altura; botões esverdeados",NA,NA,"1135",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"583","2020-11-04 17:30:01-03","UEM","HUEM","13817","S","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(Kaus. & D.Legrand) D.Legrand",NA,NA,NA,NA,"Lucas, EJ; Souza, VC; Mazine, FF; Forster, W; Udulutsch, RG","2003","01","25","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"HUEM000008689","HUEM000008689","Parque Estadual Carlos Botelho, Mata Atlântica","CB:A3-07; sprawling tree to 5m, spreading to a width of c. 3m from 2 principal trunks; flowers entirely white",NA,NA,"81",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"584","2020-11-12 17:02:00-03","UEL","FUEL","45773","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Lannoy, LC","2018","11","30","Gasper, AL; Brogni, E","2008","02","28","Brasil","Santa Catarina","Taió","-50.22","-27.0925","-50.22","-27.0925","802","802","FUEL007963",NA,"Sentido Fazenda Bretzke","Latitude 577317 S. Longitude 7003080.","Tracheophyta","Myrtales","1548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2020-11-12 17:02:00-03","UEL","FUEL","49200","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Lannoy, LC","2018","11","30","Korte, A; Kniess, A","2009","12","07","Brasil","Santa Catarina","Rio do Sul","-49.68","-27.18","-49.68","-27.18","625","625","FUEL007962",NA,"Fundo Canoas, Floresta Ombrófila Densa; Estádio Suces: Inicial de regeneração",NA,"Tracheophyta","Myrtales","1433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2020-11-12 17:02:00-03","UEL","FUEL","34391","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Lannoy, LC","2018","11","30","Ribas, OS; Silva, JM","2002","02","06","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"FUEL007961",NA,"Colônia Pereira",NA,"Tracheophyta","Myrtales","4309",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"587","2019-10-16 14:14:00-03","UEL","FUEL","9942","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Lannoy, LC","2018","11","30","Silva, SM; Britez, RM","1987","04","17","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"FUEL007967",NA,"Ilha do Mel",NA,"Tracheophyta","Myrtales","1323",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"588","2020-11-12 17:02:00-03","UEL","FUEL","10089","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Lannoy, LC","2018","11","30","Silva, SM; Britez, RM","1988","04","16","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"FUEL007965",NA,"Ilha do Mel, Reserva Ecológica",NA,"Tracheophyta","Myrtales","1526",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"589","2020-11-12 17:02:00-03","UEL","FUEL","47727","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Lannoy, LC","2018","11","30","Vieira, FCS","2004","07","04","Brasil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"FUEL007964",NA,"Monte Crista",NA,"Tracheophyta","Myrtales","407",NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"590","2020-11-12 17:02:00-03","UEL","FUEL","2077","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","Lannoy, LC","2018","11","30","Francisco das Chagas e Silva; et al.","1986","03","09","Brasil","São Paulo","Iporanga","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"FUEL007966",NA,"Interior da mata",NA,"Tracheophyta","Myrtales","1074",NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA
"591","2019-11-01 15:05:54-03","UnB","UB","129961","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D. Legrand & Kausel) D. Legrand","Lourenço, AR","2013","12","05","Figueiredo, N","1983","01","18","Brasil","São Paulo","Iguapé","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"Estação Ecológica de Juréia","Flores amareladas.; Árvore 8m.","Dicotyledoneae",NA,"14400","Southern America",NA,"55628","auto",NA,NA,NA,NA,NA,NA
"592","2019-11-01 15:05:54-03","UnB","UB","129989","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D. Legrand & Kausel) D. Legrand","Lourenço, AR","2013","12","05","Moraes, PLR","1993","01","21","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"Parque Estadual de Carlos Botelho","Flores brancas.; Arvoreta 3m.","Dicotyledoneae",NA,"794","Southern America",NA,"27904","auto",NA,NA,NA,NA,NA,NA
"593","2019-10-03 10:04:15-03","UFSCar","SORO","1279","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel) D. Legrand",NA,NA,NA,NA,NA,"1993","01","21","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"Parque Estadual de Carlos Botelho","Arvoreta, aproximadamente 3m de altura, flores brancas, troncos cinza, sem escames, meio de encostas, subbosque.",NA,NA,"794",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"594","2019-10-03 10:04:15-03","UFSCar","SORO","4468","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D. Legrand & Kausel) D.Legrand",NA,NA,NA,NA,NA,"2012","11","21","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"Parque Estadual Carlos Botelho","818m",NA,NA,"79",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"595","2019-10-03 10:04:15-03","UFSCar","SORO","1205","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides",NA,NA,NA,NA,NA,NA,"1995","10",NA,"Brasil","São Paulo","Pariquera-Açu","-47.876944","-24.608333","47°52'37''W","24°36'30''S",NA,NA,NA,NA,"Estação Experimental do Instituto Agronômico","árvore de 10 m. Troco descamante em placas grandes, quase esfoliante. Ramificações dicotômica. Flores.",NA,NA,"1120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2019-10-03 10:04:15-03","UFSCar","SORO","1206","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","A.R.Duarte",NA,NA,NA,NA,"Medeiros D.A.; Silva D.G.R., Damasceno A.C.F.; França E.J., Rodrigues R.R., Souza V.C.; Tamashiro J.Y., Paula-Souza J., Muniz M.R.A.","2003","04","20","Brasil","São Paulo","Ribeirão Grande","-48.416667","-24.266667","48°25'W","24°16'S",NA,NA,NA,NA,"Trilha da Caçadinha, com início na estrada do Carmo, 780 m alt., Parque Estadual Intervales.","Árvore, frutos imaturos verdes",NA,NA,"121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2019-10-03 10:04:15-03","UFSCar","SORO","1271","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides",NA,NA,NA,NA,NA,"Gorestein M.R.; Souza F.M., Betini G.S., Costa C.G., Garrote V., Franco G.","1999","01","07","Brasil","São Paulo","Iguape","-47.7","-24.783333","47°42'W","24°47'S",NA,NA,NA,NA,"Estação Ecológica de Chauás","Árvore 5m tese Tati.",NA,NA,"51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2019-12-05 14:48:38-03","UFSCar","SORO","7866","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(D.Legrand & Kausel)D.Legrand","E.H.P. Barretto & M.F.Santos","2017","01",NA,"Barretto, E.H.P.; Garcia, R.J.F.; Pascalicchio, F.F.; Carvalho, A.G.","2016","12","20","Brasil","São Paulo","São Paulo","-46.74","-23.838889","46°44'24''W","23°50'20''S","899","899",NA,NA,"Parelheiros, Estr. de marsilac. Mata.","Arvoreta, 1,5m alt., casca lisa, folhas novas amarronzadas; botões e flores; frutos verdes.",NA,NA,"1142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2019-10-03 10:04:15-03","UFSCar","SORO","1280","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","eugeniopsoides","Marlierea eugeniopsoides","(O.Berg) McVaugh",NA,NA,NA,NA,NA,"1995","10","21","Brasil","São Paulo","Paraqui-Açu","-47.876944","-24.608333","47°52'37''W","24°36'30''S",NA,NA,NA,NA,"Estação Experimental do Instituto Agronômico","Árvore de 3m. Frutos vermelhos",NA,NA,"512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2019-10-03 10:04:17-03","UFSCar","SORO","1204","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","Kausel & D. Legrand",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras","-47.924722","-24.166667","47°55'29''W","24°10'S",NA,NA,NA,NA,"Parque Estadual de Carlos Botelho","Árvore nº 6034; fruto cotovelo no pedicelo.",NA,NA,"534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2019-10-03 10:04:17-03","UFSCar","SORO","4762","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D. Legrand & Kausel) Mazine",NA,NA,NA,NA,NA,"2000","09","05","Brasil","São Paulo",NA,"-46.632889","-23.437222","46°37'58,4W","23°26'14S",NA,NA,NA,NA,"Parque estadual da Cantareira, Núcleo Pedra Grande","Árvore, 6m, frutos imaturos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2019-12-05 14:48:39-03","UFSCar","SORO","7756","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D.Legrand & Kausel) Mazine","F.F.Mazine","2019","09",NA,"Medeiros, D.A.; Silva, D.G.R.; Damasceno, A.C.F.; França, E.J.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Paula-Souza, J.; Muniz, M.R.A.","2003","04","20","Brasil","São Paulo","Ribeirão Grande","-48.416667","-24.266667","48°25'W","24°16'S","780","780",NA,NA,"Trilha da Caçadinha, com início na estrada do Carmo. Parque Estadual Intervales. Vegetalçao Secundária de Floresta Ombrófila Densa Alto Montana com intensa exploração de palmito e madeira.","Árvore; frutos imaturos verdes.",NA,NA,"121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2019-10-03 10:04:17-03","UFSCar","SORO","1180","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides",NA,NA,NA,NA,NA,NA,"1990","05","09","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"Ilha do Cardoso, base do morro Três Irmãos, na trilha da captação para Ipanema","arvoreta ca. 5 m alt. Frutos Verdes a arroxeados.",NA,NA,"1834",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"604","2019-10-03 10:04:17-03","UFSCar","SORO","6959","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","eugeniopsoides","Myrcia eugeniopsoides","(D. Legrand & Kausel) Mazine",NA,NA,NA,NA,"Sant'ana, G.Z.; Valdemarin, K.S.; Flores, T.B.; Mazine, F.F.","2017","04","11","Brasil","São Paulo","Tapiraí","-47.5","-23.9599990844727",NA,NA,NA,NA,NA,NA,"Legado das Águas - Reserva Votorantim - Trilha do Poço do Cambuci.","Árvore; Floresta Ombrófila Densa.",NA,NA,"2",NA,NA,"41034","auto",NA,NA,NA,NA,NA,NA
"605","2020-08-20 14:58:12-03","UFSC","FLOR","1585","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","eugeniopsoides","Calyptranthes eugeniopsoides","D.Legrand & Kausel",NA,NA,NA,NA,"Klein, R.M.","1967","02","15","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"300","300","FLOR0001585",NA,"Morro Costa da Lagoa, Ilha de Santa Catarina.","arvoreta, flor branca, 4m altura",NA,"Myrtales","7242",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"606","2020-08-20 20:40:23-03","UFSC","FLOR","5609","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","eugeniopsoides","Calyptranthes eugeniopsoides","D.Legrand & Kausel","Legrand, C.D.","1976",NA,NA,"Bresolin, A.","1971","10","12","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"300","300","FLOR0005609",NA,"Morro das Aranhas, Ilha de Santa Catarina.","arbusto, Fruto Maduro, preto, 3m altura Habitat: capão do morro",NA,"Myrtales","368",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"607","2020-08-20 14:58:12-03","UFSC","FLOR","1586","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","eugeniopsoides","Calyptranthes eugeniopsoides","D.Legrand & Kausel",NA,NA,NA,NA,"Klein, R.M.","1967","02","14","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"350","350","FLOR0001586",NA,"Morro do Ribeirão, Ilha de Santa Catarina.","arbusto, flor branca, 3m altura",NA,"Myrtales","7168",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"608","2020-08-20 14:58:12-03","UFSC","FLOR","1590","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","eugeniopsoides","Calyptranthes eugeniopsoides","D.Legrand & Kausel",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","1966","06","21","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"250","250","FLOR0001590",NA,"Ribeirão, Ilha de Santa Catarina.","arvoreta, Fruto Imaturo, verde, 4m altura",NA,"Myrtales","6751",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"609","2020-08-20 14:58:12-03","UFSC","FLOR","2100","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","eugeniopsoides","Calyptranthes eugeniopsoides","D.Legrand & Kausel",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","1971","05","19","Brasil","Santa Catarina","Governador Celso Ramos","-48.5592002868652","-27.3146991729736",NA,NA,"150","150","FLOR0002100",NA,"Jordão.","arvoreta, Fruto Imaturo, verde, 4m altura",NA,"Myrtales","9456",NA,NA,"13751","auto",NA,NA,NA,NA,NA,NA
"610","2020-08-20 20:40:23-03","UFSC","FLOR","5496","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","eugeniopsoides","Calyptranthes eugeniopsoides","D.Legrand & Kausel","Legrand, C.D.","1976",NA,NA,"Bresolin, A.","1971","08","11","Brasil","Santa Catarina","Governador Celso Ramos","-48.5592002868652","-27.3146991729736",NA,NA,"5","5","FLOR0005496",NA,"Vargem do Macário.","arbusto, Fruto Imaturo, verde, 3m altura",NA,"Myrtales","238",NA,NA,"13751","auto",NA,NA,NA,NA,NA,NA
"611","2020-08-20 20:40:23-03","UFSC","FLOR","5611","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","eugeniopsoides","Calyptranthes eugeniopsoides","D.Legrand & Kausel","Legrand, C.D.","1976",NA,NA,"Bresolin, A.","1972","01","19","Brasil","Santa Catarina","Governador Celso Ramos","-48.5592002868652","-27.3146991729736",NA,NA,"5","5","FLOR0005611",NA,"Vargem Macário.","arvoreta, 5m altura",NA,"Myrtales","484",NA,NA,"13751","auto",NA,NA,NA,NA,NA,NA
"612","2020-08-20 20:40:23-03","UFSC","FLOR","3475","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","eugeniopsoides","Calyptranthes eugeniopsoides","D.Legrand & Kausel","Legrand, C.D.","1974",NA,NA,"Bresolin, A.","1971","08","20","Brasil","Santa Catarina","Palhoça","-48.6678009033203","-27.645299911499",NA,NA,"120","120","FLOR0003475",NA,"Morro do Cambirela.","arbusto, Fruto Maduro, roxo, 3m altura",NA,"Myrtales","318",NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA
"613","2020-08-20 14:58:12-03","UFSC","FLOR","2376","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","eugeniopsoides","Calyptranthes eugeniopsoides","D.Legrand & Kausel",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","1973","02","19","Brasil","Santa Catarina","Paulo Lopes","-48.6836013793945","-27.9617004394531",NA,NA,"500","500","FLOR0002376",NA,"Bom Retiro.","arvoreta, flor branca, 4m altura",NA,"Myrtales","10830",NA,NA,"23385","auto",NA,NA,NA,NA,NA,NA
"614","2020-08-20 14:58:12-03","UFSC","FLOR","2101","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","eugeniopsoides","Calyptranthes eugeniopsoides","D.Legrand & Kausel",NA,NA,NA,NA,"Klein, R.M.","1971","05","20","Brasil","Santa Catarina","Paulo Lopes","-48.6836013793945","-27.9617004394531",NA,NA,"200","200","FLOR0002101",NA,"Costa de Paulo Lopes.","arbusto, Fruto Imaturo, verde, 2m altura",NA,"Myrtales","9512",NA,NA,"23385","auto",NA,NA,NA,NA,NA,NA
"615","2020-08-20 14:58:12-03","UFSC","FLOR","852","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","eugeniopsoides","Calyptranthes eugeniopsoides","D.Legrand & Kausel",NA,NA,NA,NA,"Reitz, R.; Klein, R.M.","1958","03","26","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"10","10","FLOR0000852",NA,"Mina Velha, Garuva.","arbusto, Fruto Imaturo, verde, 3m altura",NA,"Myrtales","6619",NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"616","2020-08-20 14:58:12-03","UFSC","FLOR","853","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","eugeniopsoides","Calyptranthes eugeniopsoides","D.Legrand & Kausel",NA,NA,NA,NA,"Reitz, R.; Klein, R.M.","1957","12","21","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"10","10","FLOR0000853",NA,"Porto do Palmital, Garuva.","arvoreta, flor branca, 4m altura",NA,"Myrtales","5816",NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
