"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","previousCatalogNumber","sex"
"257","2019-11-13 11:22:29-03","USP","SPF","198871","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Santos, MF","127","2007","05","22",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","Santana do Rio Preto (Cabeça de Boi).","-43.432861","-19.431861",NA,NA,"SPF00198871",NA,"Borges, LM",NA,NA,NA,"2008",NA,"-43.432861","-19.431861",NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-11-13 11:22:29-03","USP","SPF","81497","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Martens, LA","593","1993","09","01",NA,"Brasil","Minas Gerais","Brumadinho",NA,"-44.216667","-20.133333",NA,NA,"SPF00081497",NA,"Fernandes, JM","1400","1400",NA,"2010","11","-44.216667","-20.133333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-11-13 11:22:29-03","USP","SPF","204484","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Pereira, E","9146","1964","09","12",NA,"Brasil","Minas Gerais","Barbacena",NA,"-43.7736015319824","-21.2257995605469",NA,NA,"SPF00204484",NA,"Irwin, HS",NA,NA,NA,"1967",NA,NA,NA,"27982","auto",NA,NA,NA,NA,NA,NA,NA
"260","2019-11-13 11:22:29-03","USP","SPF","196991","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Krieger, L","CESJ9100","1970","09","07",NA,"Brasil","Minas Gerais","Entre Rios de Minas",NA,"-44.065601348877","-20.6707992553711",NA,NA,"SPF00196991",NA,"Fernandes, JM",NA,NA,NA,"2010","04",NA,NA,"20620","auto",NA,NA,NA,NA,NA,NA,NA
"261","2019-11-13 11:22:29-03","USP","SPF","70768","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Hatschbach, G","49759","1985","09","16",NA,"Brasil","Minas Gerais","Gouveia",NA,"-43.7407989501953","-18.4543991088867",NA,NA,"SPF00070768",NA,"Garcia, FCP",NA,NA,NA,"1999","08",NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA
"262","2019-11-13 11:22:29-03","USP","SPF","117841","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Stehmann, JR","s.n.","1990","09","10",NA,"Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,"SPF00117841",NA,"Possette, RFS",NA,NA,NA,"2007","07",NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA
"263","2019-11-13 11:22:29-03","USP","SPF","73870","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Giulietti, AM","CFSC12577","1991","07","27",NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00073870",NA,"Borges, LM","1400","1500",NA,"2007","09",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"264","2019-11-13 11:22:29-03","USP","SPF","80637","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Pirani, JR","CFSC13169","1993","07","20",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00080637",NA,"Borges, LM",NA,NA,NA,"2007","09",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"265","2021-03-15 18:27:51-03","USP","SPF","138623","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Drecker, A","s.n.","1939","10","02",NA,"Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,"Árvore regular, flor rosea.","SPF00138623",NA,"Handro, O",NA,NA,NA,"1953","05",NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA,NA
"266","2019-11-13 11:22:29-03","USP","SPF","138620","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Brade, AC","5675","1912","10","06",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"SPF00138620",NA,"Handro, O",NA,NA,NA,"1953","05",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"267","2019-11-13 11:22:29-03","USP","SPF","146201","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Gehrt, A","s.n.","1926","08",NA,NA,"Brasil","São Paulo","São Paulo","Butantan.","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00146201",NA,"Pennington, TD",NA,NA,NA,"1996",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"268","2019-11-13 11:22:29-03","USP","SPF","138624","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Sendulsky, T","848",NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00138624",NA,"Garcia, FCP",NA,NA,NA,"1999","02",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"269","2019-11-13 11:22:29-03","USP","SPF","11301","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Hoehne, W","s.n.","1944","08","08",NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00011301",NA,"Garcia, FCP",NA,NA,NA,"1999","08",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"270","2021-03-15 18:27:51-03","USP","SPF","138622","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Gehrt, A","s.n.","1939","09","26",NA,"Brasil","São Paulo","São Paulo","São João Climaco.","-46.6300010681152","-23.5400009155273",NA,"Árvore da beira de estrada, flor rosea.","SPF00138622",NA,"Handro, O",NA,NA,NA,"1953","05",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"271","2020-05-08 11:10:32-03","UEFS","HUEFS","8731","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Pinto, G.C.P.","ALCB4779","1956","09",NA,NA,"Brasil","Bahia","São Felipe",NA,"-39.0894012451172","-12.8472003936768",NA,NA,"HUEFS0008731","HUEFS0008731","F.C.P.Garcia",NA,NA,NA,"1999","02",NA,NA,"15122","auto","Rosanae",NA,NA,NA,NA,NA,NA
"272","2020-05-08 11:10:32-03","UEFS","HUEFS","39824","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Hatschbach, G.","68247","1998","07","25",NA,"Brasil","Minas Gerais","Serro","Cascata do Moinho de Esteira.Mragem do córrego.","-43.3793983459473","-18.604700088501",NA,"Campo rupestre.","HUEFS0039824","HUEFS0039824",NA,NA,NA,NA,NA,NA,NA,NA,"37754","auto","Rosanae",NA,NA,NA,NA,NA,NA
"273","2020-05-08 11:10:32-03","UEFS","HUEFS","50887","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Fiaschi, P.","401","2000","07","31",NA,"Brasil","Minas Gerais","Diamantina","Estrada de Diamantina para Couto de Magalhães de Minas, ca. 8 Km Diamantina.","-43.05","-18.166667",NA,"Mata Ciliar do lado esquerdoda estrada.","HUEFS0050887","HUEFS0050887","L.P.de Queiroz",NA,NA,NA,"2001","08","43W3'","18S10'",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"274","2020-05-08 11:10:32-03","UEFS","HUEFS","77401","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Andrade, I.M.","1591","2003","09","11",NA,"Brasil","Minas Gerais","Itacambira","Mata à direita na estrada para Diamantina.","-43.550278","-18.168056",NA,NA,"HUEFS0077401","HUEFS0077401","F.C.P.Garcia","1242","1242",NA,"2012","06","43W33'1''","18S10'5''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"275","2020-05-08 11:10:32-03","UEFS","HUEFS","124354","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Silva-Castro, M.M.","1315","2007","08","27",NA,"Brasil","Minas Gerais","São Thomé das Letras","Estrada para Pico dos Gaviões. Cachoeira Shangui-lá.","-44.963611","-21.640556",NA,NA,"HUEFS0124354","HUEFS0124354",NA,"3089","3089",NA,NA,NA,"44W57'49''","21S38'26''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"276","2020-05-08 11:10:32-03","UEFS","HUEFS","231075","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Gontijo, F.D.","884","2014","08","25",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro",NA,"-43.2925","-19.353333",NA,"Floresta estacional semidecidual.","HUEFS0231075",NA,"L.Constâncio","864","864",NA,"2015","05","43W17'33''","19S21'12''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"277","2020-05-08 11:10:32-03","UEFS","HUEFS","234238","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Nunes, S.C.P.","93","2005","10","06",NA,"Brasil","Minas Gerais","Diamantina","Campus II da Universidade Federal dos Vales do Jequitinhonha e Mucuri.","-43.6","-18.25",NA,"Campo rupestre.","HUEFS0234238",NA,"L.M.Borges","1296","1296",NA,NA,NA,"43W36'","18S15'",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"278","2020-05-08 11:10:32-03","UEFS","HUEFS","251198","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","vulpina","Inga vulpina","Mart.ex Benth.","Valduga, E.","750","2017","01","15",NA,"Brasil","Rio Grande do Sul","Dom Pedro de Alcântara.",NA,"-49.875833","-29.366944",NA,NA,"HUEFS0251198",NA,NA,NA,NA,NA,NA,NA,"49W52'33''","29S22'1''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"279","2020-05-08 11:10:32-03","UEFS","HUEFS","51047","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Guedes, M.L.S.","5470","1997","11","08",NA,"Brasil","Bahia","Palmeiras","Cercado","-41.466667","-12.433333",NA,NA,"HUEFS0051047","HUEFS0051047","L.P.de Queiroz",NA,NA,NA,"2001","12","41W28'","12S26'",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"280","2020-05-08 11:10:32-03","UEFS","HUEFS","9874","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Silva, J.M.","611","1989","01","31",NA,"Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,"HUEFS0009874","HUEFS0009874","F.C.P.Garcia","950","950",NA,"1999","02",NA,NA,"17116","auto","Rosanae",NA,NA,NA,NA,NA,NA
"281","2019-09-04 19:12:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","guilleminiana","Inga guilleminiana",NA,"J. B. A. Guillemin","511","1839",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Syntype",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"282","2019-09-04 18:43:23-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","guilleminiana","Inga guilleminiana",NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Syntype",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"283","2019-09-04 18:53:00-03","F","FMNH-SEEDPLANTS","V0058165F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","guilleminiana","Inga guilleminiana",NA,"J. B. A. Guillemin","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0058165F","V0058165F_01",NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"284","2015-03-07 01:39:36-03","F","FMNH-SEEDPLANTS","V0160852F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","guilleminiana","Inga guilleminiana",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0160852F","V0160852F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"285","2019-01-23 09:54:41-02","F","FMNH-SEEDPLANTS","V0360908F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","guilleminiana","Inga guilleminiana",NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0360908F","V0360908F_01",NA,NA,NA,"Isolectotype",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"286","2015-03-07 01:37:27-03","F","FMNH-SEEDPLANTS","V0162613F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","vulpina","Inga vulpina",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0162613F","V0162613F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"287","2019-09-04 18:53:02-03","F","FMNH-SEEDPLANTS","V0058225F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","vulpina","Inga vulpina",NA,"P. C. D. Clausen","815",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0058225F","V0058225F_01",NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"288","2019-09-04 18:53:02-03","F","FMNH-SEEDPLANTS","V0058226F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","vulpina","Inga vulpina",NA,"P. C. D. Clausen","815",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0058226F","V0058226F_01",NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"289","2015-03-07 01:37:27-03","F","FMNH-SEEDPLANTS","V0162614F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","vulpina","Inga vulpina",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0162614F","V0162614F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"290","2018-05-14 16:05:54-03","F","FMNH-SEEDPLANTS","V0162615F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","vulpina","Inga vulpina",NA,"A. Gehrt","18937",NA,NA,NA,"South America","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,"V0162615F","V0162615F_01 V0162615F_02","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"18937",NA,NA,NA
"291","2018-05-14 17:44:30-03","F","FMNH-SEEDPLANTS","V0162616F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","vulpina","Inga vulpina",NA,"G. Hatschbach","19553",NA,NA,NA,"South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"V0162616F","V0162616F_01 V0162616F_02","RRC ID Flag","500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"19553",NA,NA,NA
"292","2015-03-07 01:37:27-03","F","FMNH-SEEDPLANTS","V0162617F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","vulpina","Inga vulpina",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0162617F","V0162617F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"293","2015-03-07 01:37:27-03","F","FMNH-SEEDPLANTS","V0162618F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","vulpina","Inga vulpina",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0162618F","V0162618F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"294","2015-03-07 01:37:27-03","F","FMNH-SEEDPLANTS","V0162619F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Inga","vulpina","Inga vulpina",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0162619F","V0162619F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"295","2020-04-29 16:29:50-03","UFVJM","HDJF","2082","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Pena, FSR","CMD161","2011","10",NA,"Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava do Sapo","-43.433056","-18.904444",NA,NA,"HDJF002082","HDJF002082_01",NA,NA,NA,NA,NA,NA,"-43.433056","-18.904444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-06-24 08:11:30-03","IAC","IAC","25214","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","s/col.","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F.C.P. Garcia",NA,NA,NA,"1997","07",NA,NA,NA,NA,NA,NA,"31",NA,NA,NA,NA
"297","2020-01-27 18:24:16-03","IAC","IAC","41068","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","A. Custódio Filho","2244","1984","02","03",NA,"Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.889778","-23.653806",NA,"altitude de 890 a 950 m, sendo originalmente indicada como Biritiba-Mirim",NA,NA,"T.D. Pennington",NA,NA,NA,"1991","12","-45.889778","-23.653806",NA,NA,NA,NA,"03",NA,NA,NA,NA
"298","2019-01-25 15:35:01-02","IAC","IAC","41069","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","A. Custódio Filho","1183",NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6361","-23.5475",NA,NA,NA,NA,"T.D. Pennington",NA,NA,NA,"1996","06","-46.6361","-23.5475",NA,NA,NA,NA,"30",NA,NA,NA,NA
"299","2019-01-25 15:35:01-02","IAC","IAC","43124","S","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","L.C. Bernacci; G.F. Árbocz; V.S. Ramos & E. Furlan","3417","2001","12","06",NA,"Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Nelson; indivíduo O 17.4","-47.100922","-23.710157",NA,NA,NA,NA,"L.C. Bernacci et al.",NA,NA,NA,"2001","12","-47.100922","-23.710157",NA,NA,NA,NA,"06",NA,NA,NA,NA
"300","2020-07-23 12:14:20-03","CEPLAC","CEPEC","8398","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","guilleminiana","Inga guilleminiana",NA,"A. Eupunino","211","1972","02","08",NA,"Brasil","Bahia","PORTO SEGURO","Km 9 da Rod. Porto Seguro/Eunapolis.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"G. P. Lewis",NA,NA,NA,NA,NA,"0W0'0","0*0'0","68835","auto",NA,"09/04/1980",NA,NA,NA,NA,NA
"301","2020-07-23 12:14:20-03","CEPLAC","CEPEC","67106","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","guilleminiana","Inga guilleminiana",NA,"W. Boone","384","1985","04","17",NA,"Brasil","Espírito Santo","SANTA TERESA","Est. Bio. da Caixa D'Agua.","-40.6002998352051","-19.9356002807617",NA,"<ll>dwc_commonname:</ll> Inga-cabelo",NA,NA,"J. G. Jardim",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,"30/01/1996",NA,NA,NA,NA,NA
"302","2020-07-23 12:14:26-03","CEPLAC","CEPEC","48629","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","vulpina","Inga vulpina",NA,"G. Hatschbach","52963","1989","05","20",NA,"Brasil","Minas Gerais","CONGONHAS DO NORTE","Alves-MG. Marg. de corrego.","-43.6814002990723","-18.8071994781494",NA,NA,NA,NA,"G. Hatschbach",NA,NA,NA,NA,NA,"0*0'0","0*0'0","30386","auto",NA,"30/12/1989",NA,NA,NA,NA,NA
"303","2020-07-23 12:14:26-03","CEPLAC","CEPEC","80318","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","vulpina","Inga vulpina",NA,"G. Hatschbach","68247","1992","01","30",NA,"Brasil","Minas Gerais","serro","Cascata do Moinho de Esteira, margens de corrego.","-43.3793983459473","-18.604700088501",NA,NA,NA,NA,"G. Hatschbach",NA,NA,NA,NA,NA,NA,NA,"37754","auto",NA,"30/12/1998",NA,NA,NA,NA,NA
"304","2020-11-19 14:06:13-03","Unimontes","MCMG","5889","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Oliveira,O.S .; Tolentino, G.S.",NA,"2017","03","21",NA,"Brasil","Minas Gerais","Mariana",NA,"-43.4160995483398","-20.377799987793",NA,"Mata Atlântica",NA,NA,NA,NA,NA,NA,NA,NA,"43°25#?#50,0#?##?# W","20° 16#?#34,0#?##?#","33524","auto",NA,NA,NA,NA,NA,NA,NA
"305","2019-11-13 16:04:43-03","UNISANTA","HUSC","10792","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Sampaio, P.S.P.; Sampaio, A.F.P.","1214","2015","09","06",NA,"Brasil","Minas Gerais","São Thomé das Letras","Parque Municipal Antônio Rosa.","-44.982678","-21.724942",NA,"Arvoreta 2m com flores rosa.; Transição Floresta Estacional Semidecidua Montana para o Campo rupestre.",NA,NA,"Sampaio, P.S.P.","1400","1400",NA,"2015","09","-44.982678","-21.724942",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2015-02-26 09:29:38-03","NHMLondon","NHM-LONDON-BOT","BM000541195","S","Plantae",NA,NA,"Leguminosae","Inga","vulpina","Inga vulpina",NA,"K.F.P. Martius","1097",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"Isolectotype",NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4974779",NA
"307","2020-11-12 16:59:31-03","UEL","FUEL","33731","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Lombardi, JA","2391","1998","09","09",NA,"Brasil","Minas Gerais","Moeda","Serra da Moeda","-43.953611","-20.288056",NA,NA,"FUEL001537",NA,"Possette, RFS",NA,NA,NA,"2007","02","-43.953611","-20.288056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-11-12 16:59:31-03","UEL","FUEL","33730","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Mota, RC","s.n.","1998","08","27",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"FUEL001536",NA,"Possette, RFS",NA,NA,NA,"2007","01",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"309","2019-11-01 14:59:53-03","UnB","UB","128935","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Irwin, HS","22811","1969","01","29","Southern America","Brasil","Minas Gerais",NA,"Ca. 7km NE of Diamantina, road to Mendanha",NA,NA,NA,"Fruit yellow, with ferrugineous pubescence.; Shrub 3m.; Gallery forest",NA,NA,"Garcia, FCP",NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-11-01 14:59:53-03","UnB","UB","38948","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Cardoso, F","283","1979","06",NA,"Southern America","Brasil","Goiás","Santa Isabel","Ilha do Bananal","-49.426700592041","-15.2981004714966",NA,NA,NA,NA,"Garcia, FCP",NA,NA,NA,NA,NA,NA,NA,"36732","auto",NA,NA,NA,NA,NA,NA,NA
"311","2019-11-01 14:59:53-03","UnB","UB","113588","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Inga","vulpina","Inga vulpina","Mart. ex Benth.","Anderson, WR; Stieber, M; Kirkbride Junior, JH","35680","1972","02","09","Southern America","Brasil","Minas Gerais",NA,"South-eastern drainage of Pico de Itambé, about 5km directly west and north of Santo Antonio de Itambé",NA,NA,NA,"Tree 4m. Fruto yellow.; .",NA,NA,"Garcia, FCP","950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
