"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","previousCatalogNumber"
"140","2017-01-24 15:15:35-02","MNHN","RECOLNAT_MNHN_P","P00614904","PreservedSpecimen",NA,NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Killip","Weddell, H.A.",NA,"1844","11","1",NA,"Brésil",NA,NA,"Entre Goyas et Cujaba",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00614904' target='other'> <mi>dwc_moreinfo</mi></a>","P00614904","Mast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3025",NA,NA
"141","2020-12-11 11:39:59-03","UFMG","BHCB","64897","PreservedSpecimen","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Campos Neto, FC","4505","2001","10","09","Southern America","Brasil","Minas Gerais","Pitangui",NA,NA,NA,NA,NA,"BHCB008716","Mast.","-44.883333","-19.666667",NA,"2005","12",NA,"-44.883333","-19.666667",NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-11 11:39:59-03","UFMG","BHCB","62256","PreservedSpecimen","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Campos, F","s.n.","2001","05","01","Southern America","Brasil","Minas Gerais","Pitangui",NA,NA,NA,NA,"Borda de mata","BHCB008715","Mast.","-44.8903007507324","-19.6828002929688",NA,"2005","12",NA,NA,NA,"28574","auto",NA,NA,NA,NA,NA,NA
"143","2021-02-11 17:21:10-03","UFPR","UPCB","12527","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Rizzo, J.A.","207","1968","04","11",NA,"Brasil","Goiás",NA,"De Goiânia a Leopoldo de Bulhões, 18km de Goiânia",NA,NA,NA,"Trepadeira, fruto seco. Raro. Mata e capoeira..",NA,"Mast.",NA,NA,NA,"1983","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-02-11 17:21:10-03","UFPR","UPCB","19092","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Santos, J.dos","S257","1991","01","10",NA,"Brasil","São Paulo",NA,"Selviria, Fazenda de Ensino e Peqsquisa da UNESP - Campus de Ilha Solteira.",NA,NA,NA,"Trepadeira, flor branca, semelhante à flor de maracujá. Cerradão..",NA,"Mast.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-02-11 17:21:10-03","UFPR","UPCB","19093","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Pereira-Noronha, M.R","M741","1989","10","12",NA,"Brasil","São Paulo",NA,"Fazenda de Ensino e Pesquisa da UNESP - Campus de Ilha Solteira",NA,NA,NA,"Trepadeira, flor branca. Cerrado, à margem da estrada..",NA,"Mast.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-02-11 17:21:10-03","UFPR","UPCB","26704","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Pott, A.","7756","1996","04","28",NA,"Brasil","Mato Grosso do Sul","Corumbá","Estação Ecológica Nhumirim, Fazenda Nhumirim, Nhecolândia, Pantanal","90","90",NA,"Trepadeira, fruto preto. rara. Capão de cerrado, transição com Caronal (Elyonurus), solo arenoso, relevo plano. Área perturbada, sob Hymenae stigonocarpa, em que aves pousadas deixaram sementes..",NA,"Mast.","-56.65","-18.983333",NA,"1996","05","09","-56.65","-18.983333",NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-02-11 17:21:10-03","UFPR","UPCB","26705","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Pott, A.","7750","1996","04","28",NA,"Brasil","Mato Grosso do Sul","Corumbá","Estação Ecológica Nhumirim, Fazenda Nhumirim, Nhecolândia, Pantanal","90","90",NA,"Trepadeira, algumas folhas com mancha prateada. Rara. Borda de cerrado, solo arenoso, relevo plano convexo. Também observada em solo perturbado sob Hymenaea stignocarpa, de sementes deixadas por aves..",NA,"Mast.","-56.65","-18.983333",NA,"1996","05","09","-56.65","-18.983333",NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-02-11 17:21:10-03","UFPR","UPCB","28164","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Folli, D.A.","2605","1995","05","09",NA,"Brasil","Espírito Santo","Linhares","BLOQUEADO",NA,NA,NA,"Herbácea, terrestre, flor branca, botão verde. Seiva incolor. Mata de tabuleiro. Nome vulgar: maracujá borboleta..",NA,"Mast.",NA,NA,NA,"1996","10","10","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-02-11 17:21:10-03","UFPR","UPCB","34039","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Santos, A.A.","98","1998","05","06",NA,"Brasil","Tocantins","Uruaçu","Vale do Rio Maranhão - ao S de Uruaçu",NA,NA,NA,"Liana sobre Attalea speciosa. Flores verde/alvas, estames alvos, anteras roxas, cálice verde-amarelado. Frutos imaturos verdes. Folhas novas vináceas. Mata parcialmente submersa..",NA,"Mast.",NA,NA,NA,"1998","08","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-02-11 17:21:10-03","UFPR","UPCB","78673","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Pott, V.Y.","4650","2001","05","07",NA,"Brasil","Mato Grosso do Sul","Corumbé","Ilha Insua, Reserva indígena dos índios Guatós, Pantanal do Rio Paraguai; Mata Semidecídua, ao longo da trilha; solo calcário; relevo plano",NA,NA,NA,"Mancha branca ao longo das nervuras principais (+ ou - 1/2 cm de largura) da folha, em plantas jovens; corona branca; Material para DNA; flor esverdeada; trepadeira, 1m alt.; fruto verde imaturo.",NA,NA,"-54.743","-17.576",NA,NA,NA,NA,"-54.743","-17.576",NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-02-11 17:21:10-03","UFPR","UPCB","46309","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Campos, F.C.",NA,"2001","10","09",NA,"Brasil","Minas Gerais","Pitangui",NA,NA,NA,NA,NA,NA,"Mast.","-44.8903007507324","-19.6828002929688",NA,"2002","11","27",NA,NA,"28574","auto",NA,NA,NA,NA,NA,NA
"152","2021-02-11 17:21:10-03","UFPR","UPCB","18159","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Goetzke, S.","348","1988","05","01",NA,"Brasil","Paraná","Amaporã",NA,NA,NA,NA,"Fruto roxo, mais ou menos 1 x 1,5cm maduro..",NA,"Mast.","-52.7874984741211","-23.0958003997803",NA,"1988","06","28",NA,NA,"23154","auto",NA,NA,NA,NA,NA,NA
"153","2021-02-11 17:21:10-03","UFPR","UPCB","43544","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Melo, N.F.","PAS1602",NA,NA,NA,NA,"Brasil","São Paulo","São José do Rio Preto",NA,NA,NA,NA,"Escandente de flores creme. Capoeira..",NA,"Mast.","-49.3699989318848","-20.8199996948242",NA,"2001","04",NA,NA,NA,"20305","auto",NA,NA,NA,NA,NA,NA
"154","2021-02-11 17:21:10-03","UFPR","UPCB","17391","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Kranz, W.M.","431","1989","02","20",NA,"Brasil","Paraná","Palmital","15km de Palmital para Marquinhos, próximo à (futura) BR 158","750","750",NA,"Trepadeira, 3m, flor branca, rara. Capoeira. Nome vulgar: maracujá..",NA,"Mast.","-52.2028007507324","-24.8931007385254",NA,"1989","07","26",NA,NA,"30294","auto",NA,NA,NA,NA,NA,NA
"155","2021-02-11 17:21:10-03","UFPR","UPCB","15996","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Kranz, W.M.","196","1988","03","28",NA,"Brasil","Paraná","Figueira","15km S de Figueira no bairro do Taboão","800","800",NA,"Trepadeira, flor branca. semi-perene, em lavoura de café..",NA,"Mast.","-50.4030990600586","-23.8491992950439",NA,"1988","06","23",NA,NA,"13612","auto",NA,NA,NA,NA,NA,NA
"156","2021-02-11 17:21:10-03","UFPR","UPCB","53638","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Pott, A.","9999","2002","05","07",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Aldeia Limão Verde, córrego João Dias, 20°19'05S 55°40'30W",NA,NA,NA,"Trepadeir ocasional..",NA,"Mast.","-55.7872009277344","-20.4710998535156",NA,"2004","02","13",NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA
"157","2021-02-11 17:21:10-03","UFPR","UPCB","15997","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Kranz, W.M.","193","1988","03","16",NA,"Brasil","Paraná","Loanda","Arredores","500","500",NA,"Trepadeira, , flor branca. Semi-perene, em lavoura de café..",NA,"Mast.","-53.1371994018555","-22.9230995178223",NA,NA,NA,NA,NA,NA,"25556","auto",NA,NA,NA,NA,NA,NA
"158","2021-02-11 17:21:10-03","UFPR","UPCB","51415","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Dornelas, M.",NA,"2005","06","12",NA,"Brasil","São Paulo","Araçatuba","Bairro Água Limpa",NA,NA,NA,"Trepadeira sobre uma Myrtaceae, flores brancas, borda da floresta e beira de um riacho..",NA,"Mast.","-50.4300003051758","-21.2000007629395",NA,"2005","06","30",NA,NA,"59490","auto",NA,NA,NA,NA,NA,NA
"159","2021-02-11 17:21:10-03","UFPR","UPCB","53641","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Pott, A.","10821","2002","11","17",NA,"Brasil","Mato Grosso do Sul","Bonito","Ca. 300m E da Fábrica de Cimento Camargo Correa, 20°28'36S 56°44'02W",NA,NA,NA,"Trepadeira ocasional, flor branca, anteras amarelas, corona branca..",NA,"Mast.","-56.4818992614746","-21.1210994720459",NA,"2004","02","13",NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA
"160","2021-02-11 17:21:10-03","UFPR","UPCB","18276","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Chagas e Silva, F.","721","1985","04","05",NA,"Brasil","Paraná","Londrina","Campus da UEL",NA,NA,NA,"Trepadeira ruderal, flor e botão floral creme. Escassa na área..",NA,"Mast.","-51.1627998352051","-23.3103008270264",NA,"1986","06","11",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"161","2021-02-11 17:21:10-03","UFPR","UPCB","53637","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Pott, V.J.","6034","2002","11","25",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Embrapa, próx. a casa 5, ca. de 600m da guarita, 20°26'43S 54°43'05,4W",NA,NA,NA,"Trepadeira, frequente, flor branca, fruto maduro preto, estigma e estames verdes..",NA,"Mast.","-54.6464004516602","-20.4428005218506",NA,"2004","02","13",NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"162","2021-02-11 17:21:10-03","UFPR","UPCB","53640","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Pott, A.","8562","2001","03","05",NA,"Brasil","Mato Grosso do Sul","Miranda","Fazenda Sanguessuga, 20°09'31S 56°19'14W",NA,NA,NA,"Trepadeira ocasional, flor esbranquiçada..",NA,"Mast.","-56.3782997131348","-20.2406005859375",NA,"2004","02","13",NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA
"163","2021-02-11 17:21:10-03","UFPR","UPCB","20008","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"M.B.C.G.","42","1991","11","29",NA,"Brasil","São Paulo","Araraquara","Instituto de Química, UNESP",NA,NA,NA,NA,NA,"Mast.","-48.1699981689453","-21.7900009155273",NA,NA,NA,NA,NA,NA,"29178","auto",NA,NA,NA,NA,NA,NA
"164","2021-02-11 17:21:10-03","UFPR","UPCB","13698","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Hatschbach, G.","46158","1983","02","12",NA,"Brasil","Mato Grosso do Sul","Ponta Porã","Ponto Alto","650","650",NA,"Escandente, flor alvescente (botão verde), fruto preto. Orla da mata..",NA,"Mast.","-55.7256011962891","-22.5361003875732",NA,"1985","01","01",NA,NA,"102608","auto",NA,NA,NA,NA,NA,NA
"165","2021-02-11 17:21:10-03","UFPR","UPCB","53639","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, A.C.","Pott, A.","9797","2002","04","25",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Reserva Ecológica do Parque dos Poderes, 20°27'05S 54°33'40W",NA,NA,NA,"Trepadeira, frequente, fruto imaturo verde..",NA,"Mast.","-54.6464004516602","-20.4428005218506",NA,"2004","01","01",NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"166","2012-11-23 14:47:00-02","MO","MOBOT","100545070","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. A. Milward-de-Azevedo","Peter E. Gibbs|et al.","Gibbs 2697","1976","9","7","South America","Brazil","Goiás","Inhumas",NA,NA,NA,NA,NA,NA,"Mast.","-49.4961013793945","-16.3577995300293",NA,NA,NA,NA,NA,NA,"22031","auto",NA,NA,"1",NA,NA,NA
"167","2012-11-23 14:35:00-02","MO","MOBOT","100545066","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. A. Milward-de-Azevedo","M. Macedo|S. Assumpcao","Macedo 2939","1990","10","17","South America","Brazil","Mato Grosso","Cuiabá",NA,NA,NA,NA,NA,NA,"Mast.","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,NA,NA,"74875","auto",NA,NA,"1",NA,NA,NA
"168","2012-11-23 14:56:00-02","MO","MOBOT","100545072","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. A. Milward-de-Azevedo","W. G. Garcia","Garcia 13703","1979",NA,NA,"South America","Brazil","Mato Grosso do Sul","Amambaí",NA,NA,NA,NA,NA,NA,"Mast.","-55.2257995605469","-23.1042003631592",NA,NA,NA,NA,NA,NA,"73676","auto",NA,NA,"1",NA,NA,NA
"169","2012-11-23 15:09:00-02","MO","MOBOT","100545076","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. A. Milward-de-Azevedo","Mitzi Brandão","Brandão Ferreira 20850","1992","7","10","South America","Brazil","Minas Gerais","Araxá",NA,NA,NA,NA,NA,NA,"Mast.","-46.940601348877","-19.5932998657227",NA,NA,NA,NA,NA,NA,"29994","auto",NA,NA,"1",NA,NA,NA
"170","2012-11-23 15:12:00-02","MO","MOBOT","100545077","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. A. Milward-de-Azevedo","Mitzi Brandão","Brandão Ferreira 15256","1989","4","20","South America","Brazil","Minas Gerais","Coromandel",NA,NA,NA,NA,NA,NA,"Mast.","-47.2002983093262","-18.4733009338379",NA,NA,NA,NA,NA,NA,"60859","auto",NA,NA,"1",NA,NA,NA
"171","2015-08-10 05:49:00-03","MO","MOBOT","100545080","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. A. Milward-de-Azevedo","Amaro Macedo","Macedo 4868","1956","10","28","South America","Brazil","Minas Gerais","Ituiutaba",NA,NA,NA,NA,NA,NA,"Mast.","-49.4650001525879","-18.968900680542",NA,NA,NA,NA,NA,NA,"50022","auto",NA,NA,"1",NA,NA,NA
"172","2014-05-01 05:49:00-03","MO","MOBOT","100545087","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. A. Milward-de-Azevedo","A.A. Arantes|et al.","Arantes 73","1993","10","6","South America","Brazil","Minas Gerais","Uberlândia",NA,NA,NA,NA,NA,NA,"Mast.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,"1",NA,NA,NA
"173","2012-11-23 16:57:00-02","MO","MOBOT","100545111","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. A. Milward-de-Azevedo","S. Goetzke","Goetzke s.n.(UPCB15963)","1987","10","22","South America","Brazil","Paraná","Amaporã",NA,NA,NA,NA,NA,NA,"Mast.","-52.7874984741211","-23.0958003997803",NA,NA,NA,NA,NA,NA,"23154","auto",NA,NA,"1",NA,NA,NA
"174","2012-11-23 17:00:00-02","MO","MOBOT","100545112","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. A. Milward-de-Azevedo","W. M. Kranz","Kranz 195","1988","3","16","South America","Brazil","Paraná","Loanda",NA,NA,NA,NA,NA,NA,"Mast.","-53.1371994018555","-22.9230995178223",NA,NA,NA,NA,NA,NA,"25556","auto",NA,NA,"1",NA,NA,NA
"175","2012-11-23 16:09:00-02","MO","MOBOT","100545093","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. A. Milward-de-Azevedo","A. P. Bertoncini|M. P. Bertoncini","Bertoncini 1006","1999","3","9","South America","Brazil","São Paulo","Avaí",NA,NA,NA,NA,NA,NA,"Mast.","-49.3300018310547","-22.1399993896484",NA,NA,NA,NA,NA,NA,"23140","auto",NA,NA,"1",NA,NA,NA
"176","2012-11-23 16:12:00-02","MO","MOBOT","100545094","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. A. Milward-de-Azevedo","J.Y. Tamashiro|et al.","Tamashiro 172","1994","5","26","South America","Brazil","São Paulo","Bauru",NA,NA,NA,NA,NA,NA,"Mast.","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,NA,"29186","auto",NA,NA,"1",NA,NA,NA
"177","2012-11-23 16:14:00-02","MO","MOBOT","100545095","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. A. Milward-de-Azevedo","T. Sendusky","Sendusky 865","1968","11","22","South America","Brazil","São Paulo","Botucatu",NA,NA,NA,NA,NA,NA,"Mast.","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,NA,NA,"40412","auto",NA,NA,"1",NA,NA,NA
"178","2012-11-23 16:17:00-02","MO","MOBOT","100545096","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. A. Milward-de-Azevedo","R. Neves","Neves 140","1993","3","13","South America","Brazil","São Paulo","Fernandópolis",NA,NA,NA,NA,NA,NA,"Mast.","-50.2400016784668","-20.2800006866455",NA,NA,NA,NA,NA,NA,"25028","auto",NA,NA,"1",NA,NA,NA
"179","2012-11-23 16:55:00-02","MO","MOBOT","100545110","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","M. A. Milward-de-Azevedo","O.T. Aguiar","Aguiar 535","1994","12","7","South America","Brazil","São Paulo","Teodoro Sampaio",NA,NA,NA,NA,NA,NA,"Mast.","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,"54606","auto",NA,NA,"1",NA,NA,NA
"180","2009-05-28 10:12:00-03","MO","MOBOT","100190716","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","E.P. Killip","G.E. White","White s.n.",NA,NA,NA,"South America","Bolivia","Beni",NA,"Rio Ivon",NA,NA,NA,NA,NA,"Mast.","-66.1333333","-11.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"181","2009-05-28 10:06:00-03","MO","MOBOT","100190708","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","E.P. Killip","L. Cárdenas","Cardenas s.n.",NA,NA,NA,"South America","Bolivia","Beni",NA,"Reyes.",NA,NA,NA,NA,NA,"Mast.","-67.3833333","-14.3166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"182","2020-03-05 15:43:00-03","MO","MOBOT","1476584","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","John M. MacDougal (MO)","Elsa M. Zardini|Leongino Guerrero","Zardini 54323","2000","5","10","South America","Paraguay","Concepción",NA,"Trail from Bella Vista Norte to Sargento José E. López. Cerrado forest.","300.00000000",NA,NA,NA,NA,"Mast.","-56.5272223","-22.2961111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1205",NA,NA
"183","2016-02-25 16:05:00-03","MO","MOBOT","100143511","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","J. Da Costa Sacco","Howard S. Irwin|R. Reis dos Santos","Irwin 11030","1965","12","3","South America","Brazil","Goiás",NA,"Serra dos Pirineus.ca 12 Km S of Corumbá de Goiás.","1000.00000000",NA,NA,NA,NA,"Mast.","-48.8358333","-1.9936111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"184","2015-11-23 16:31:00-02","MO","MOBOT","100255083","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","N. Deginami","Aurelio Schinini|Guillermo Norrmann|Malvina Urbani","Schinini Cacace 29376","1995","4","20","South America","Paraguay","San Pedro",NA,"Cororo, 56 30 w, 23 20 s. Enselva inundable y campos cerrados cerca nos del rio Ipane.",NA,NA,NA,NA,NA,"Mast.","-56.5","-23.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"185","2015-09-28 17:37:00-03","MO","MOBOT","1598244","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Vasquez R","Sarah DeWalt","DeWalt 870","1995","11","30","South America","Bolivia","La Paz","Abel Iturralde","Buena Vista de Tacana","180.00000000",NA,NA,NA,NA,"Mast.","-67.55","-14.3666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"186","2015-11-23 16:29:00-02","MO","MOBOT","100255066","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","A. C. Cervi","Gert G. Hatschbach","Hatschbach 46214","1983","2","14","South America","Brazil","Mato Grosso do Sul","Amambaí","Amambaik rodovia para Tacuru, km 30, Mato Grosso do Sul",NA,NA,NA,NA,NA,"Mast.","-55.2147222","-3.3902777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"187","2015-09-28 16:42:00-03","MO","MOBOT","276495","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","R. Vaiguez","David N. Smith|Valentín García","Smith 13764","1989","10","30","South America","Bolivia","Beni","Gral. Ballivian","Carretera Carinavi-San Borja, cumbre de la Serrania del Pilón Lajas. Bosque primario sub-andino; suelos derivados de arenisca. Especimenes preservados en alcohol.","965.00000000",NA,NA,NA,NA,"Mast.","-67.0666667","-15.2833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","75",NA,NA
