"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","fieldNumber","individualCount","previousCatalogNumber","sex"
"266","2020-09-12 05:00:02-03","US","US","1593596","PreservedSpecimen","Plantae",NA,"Geraniales","Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.",NA,"S. Vasconcellos","4091",NA,"South America - Neotropics","Brazil","Pernambuco",NA,NA,"US01853600","US01853600_01 US01853600_02",NA,NA,"Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"18865","auto",NA,NA,"1",NA,NA
"267","2020-09-12 05:00:02-03","US","US","3350302","PreservedSpecimen","Plantae",NA,"Geraniales","Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.",NA,"D. C. Daly, M. J. Balick & J. C. Solomon","2037","1982","South America - Neotropics","Bolivia","Pando",NA,NA,"US03295291",NA,"8","1",NA,"Depto. Pando, Prov. Manuripi. Rio Madre de Dios: approx. 20 min. by motorboat upstream from Riberalta.","-66.13","-10.92","220",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"268","2019-11-13 11:27:50-03","USP","SPF","191468","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","Fiaschi, P","Kollmann, L","10649",NA,NA,"Brasil","Espírito Santo",NA,NA,"SPF00191468",NA,NA,NA,"Cariacica","Reserva Biológica de Duas Bocas","-40.481944","-20.3025","500","500",NA,NA,NA,"-40.481944","-20.3025","2010","02",NA,NA,NA,NA,NA,NA,NA
"269","2019-11-13 11:27:50-03","USP","SPF","205178","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","Fiaschi, P","Maciel, JR","1099","2009",NA,"Brasil","Ceará",NA,NA,"SPF00205178",NA,"04","30","Brejo Santo",NA,"-38.896889","-7.640778","449","449",NA,NA,NA,"-38.896889","-7.640778","2016","03",NA,NA,NA,NA,NA,NA,NA
"270","2019-11-13 11:27:50-03","USP","SPF","205179","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","Maciel, JR","Maciel, JR","1017","2009",NA,"Brasil","Ceará",NA,NA,"SPF00205179",NA,"04","28","Barbalha",NA,"-39.3185","-7.335167","580","580",NA,NA,NA,"-39.3185","-7.335167","2009","11",NA,NA,NA,NA,NA,NA,NA
"271","2019-11-13 11:27:50-03","USP","SPF","77265","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis paraguayensis","(R.Knuth) Lourteig","Lourteig, A","Mello-Silva, R","642","1992",NA,"Brasil","Minas Gerais",NA,NA,"SPF00077265",NA,"11","19","Botumirim",NA,"-43.05","-16.916667","970","970","paraguayensis",NA,NA,"-43.05","-16.916667","1993",NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-11-13 11:27:50-03","USP","SPF","121430","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","Anônimo","Weyland Vieira, MC","297","1982",NA,"Brasil","Minas Gerais",NA,NA,"SPF00121430",NA,"02","21","Monte Belo",NA,"-46.3675003051758","-21.3264007568359",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16667","auto",NA,NA,NA,NA,NA
"273","2019-11-13 11:27:50-03","USP","SPF","177565","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","Abreu, MC","Arbo, MM","7861","1997",NA,"Brasil","Pernambuco",NA,NA,"SPF00177565",NA,"02","10","Recife","Dois Irmão.","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,NA,"2009","01","18865","auto",NA,NA,NA,NA,NA
"274","2019-11-13 11:27:50-03","USP","SPF","145436","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","Fiaschi, P","Accorsi, WR","s.n.","1941",NA,"Brasil","São Paulo",NA,NA,"SPF00145436",NA,"01","03","Piracicaba","Escola Superior de Agricultura Luiz de Queiroz","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,NA,"2004","08","44778","auto",NA,NA,NA,NA,NA
"275","2019-11-13 11:27:50-03","USP","SPF","114601","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","Conceição, AA","Bernacci, LC","1714","1995",NA,"Brasil","São Paulo",NA,NA,"SPF00114601",NA,"05","16","Votuporanga","Estação Experimental do IAC","-49.9700012207031","-20.4200000762939",NA,NA,NA,NA,NA,NA,NA,"1998","06","20562","auto",NA,NA,NA,NA,NA
"276","2019-11-13 11:27:50-03","USP","SPF","77265","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis paraguayensis","(R.Knuth) Lourteig","Lourteig, A","Mello-Silva, R","642","1992",NA,"Brasil","Minas Gerais",NA,NA,"SPF00077265",NA,"11","19","Botumirim",NA,"-43.05","-16.916667","970","970","paraguayensis",NA,NA,"-43.05","-16.916667","1993",NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-03-05 14:13:24-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Magnoliidae","Oxalidales","Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","Carniello, MA","Carniello, MA; Campos, MJ; Alexandre, RF; Silva, DR; Cruz, WJA; Pedroga, JA; Toribe, SL","3626","2010","América","Brasil","Mato Grosso",NA,NA,NA,NA,"06","06","Cáceres","Baía do Malheiros, Fragmento vegetal e área antropizada no entorno da margem esquerda do Rio Paraguai","-57.686833","-16.058833",NA,NA,NA,NA,NA,"-57.686833","-16.058833","2010","06",NA,NA,"06",NA,NA,NA,NA
"278","2019-10-07 09:36:18-03","UEFS","HUEFS","182751","PreservedSpecimen","Plantae","Angiospermae","Oxalidales","Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","J.L.Costa-Lima","Melo, E.","11032","2012",NA,"Brasil","Paraíba",NA,"Mata de capoeira, com pastagem, beira da estrada.","HUEFS0182751","HUEFS0182751","03","08","Alagoa Nova","Brejo Paraibano.","-35.068333","-7.0325","413","413",NA,NA,"Rosanae","35W4'6''","7S1'57''","2016","08",NA,NA,NA,NA,NA,NA,NA
"279","2019-10-07 09:36:18-03","UEFS","HUEFS","80444","PreservedSpecimen","Plantae","Angiospermae","Oxalidales","Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","J.L.Costa-Lima","Marreira, E.M.","180","2011",NA,"Brasil","Ceará",NA,"Veg. Cerradão","HUEFS0080444","HUEFS0080444","05","23","Chapada do Araripe - Barbalha","Estrada Barbalha - Jardim.","-39.335278","-7.370278","812","812",NA,NA,"Rosanae","39W20'7''","7S22'13''","2016","08",NA,NA,NA,NA,NA,NA,NA
"280","2019-10-07 09:36:18-03","UEFS","HUEFS","152745","PreservedSpecimen","Plantae","Angiospermae","Oxalidales","Oxalidaceae","Oxalis","cratensis","Oxalis cratensis var. paraguayensis","(R.Knuth) Lourteig","J.L.Costa-Lima","Takahasi, A.","1126","2005",NA,"Brasil","Mato Grosso do Sul",NA,NA,"HUEFS0152745","HUEFS0152745","05","13","Corumbá","Fazenda Banda Alta.","-57.578333","-19.149167","85","85","var. paraguayensis",NA,"Rosanae","57W34'42''","19S8'57''","2015","03",NA,NA,NA,NA,NA,NA,NA
"281","2019-10-07 09:36:18-03","UEFS","HUEFS","189170","PreservedSpecimen","Plantae","Angiospermae","Oxalidales","Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","J.L.Costa-Lima","Guedes, M.L.","19481","2012",NA,"Brasil","Paraíba",NA,"Floresta estádio secundária.","HUEFS0189170","HUEFS0189170","03","06","Alagoa Nova","Fazenda Capim - açú.","-35.209167","-6.969444","339","339",NA,NA,"Rosanae","35W12'33''","6S58'10''","2017","05",NA,NA,NA,NA,NA,NA,NA
"282","2019-10-07 09:36:18-03","UEFS","HUEFS","146408","PreservedSpecimen","Plantae","Angiospermae","Oxalidales","Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","J.L.Costa-Lima","Carvalho, P.D.","446","2009",NA,"Brasil","Bahia",NA,"Caatinga","HUEFS0146408","HUEFS0146408","01","15","Poções","Bom Jesus da Serra Próximo à área com afloramento de serpentinito. Rejeito.","-40.516667","-14.4",NA,NA,NA,NA,"Rosanae","40W31'0''","14S24'0''","2015","03",NA,NA,NA,NA,NA,NA,NA
"283","2019-10-07 09:36:18-03","UEFS","HUEFS","90162","PreservedSpecimen","Plantae","Angiospermae","Oxalidales","Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","P.Fiaschi","Lyra-Lemos, R.P.","7528","2003",NA,"Brasil","Alagoas",NA,"Mata Atlântica.","HUEFS0090162","HUEFS0090162","03","20","São Miguel dos Campos","Área da reserva da Atol cimentos.","-36.157778","-9.691667",NA,NA,NA,NA,"Rosanae","36W9'28''","9S41'30''","2011","07",NA,NA,NA,NA,NA,NA,NA
"284","2019-10-07 09:36:18-03","UEFS","HUEFS","152745","PreservedSpecimen","Plantae","Angiospermae","Oxalidales","Oxalidaceae","Oxalis","cratensis","Oxalis cratensis var. paraguayensis","(R.Knuth) Lourteig","J.L.Costa-Lima","Takahasi, A.","1126","2005",NA,"Brasil","Mato Grosso do Sul",NA,NA,"HUEFS0152745","HUEFS0152745","05","13","Corumbá","Fazenda Banda Alta.","-57.578333","-19.149167","85","85","var. paraguayensis",NA,"Rosanae","57W34'42''","19S8'57''","2015","03",NA,NA,NA,NA,NA,NA,NA
"285","2019-06-11 13:49:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis",NA,"RRC ID Flag","R. B. Foster","12472","1988","South America","Bolivia","Beni",NA,NA,NA,NA,"11","23",NA,NA,"-65.5","-14",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"12472",NA,NA,NA
"286","2019-09-04 18:35:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Oxalidaceae","Oxalis","delicata","Oxalis delicata",NA,NA,"J. B. E. Pohl","1550",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"Type [status unknown]","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-09-04 18:35:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Oxalidaceae","Oxalis","delicata","Oxalis delicata",NA,NA,"A. Glaziou","10447",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"Type [status unknown]","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2016-08-23 11:00:03-03","NHMLondon","NHM-LONDON-BOT","BM000797266","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv.","Alicia Lourteig; b.1913; d.2003; Lourteig","George Gardner; b.1812; d.1849; Gardner","1506","1838",NA,"Brasil","Ceará",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/b0432dba7d39dcfe84dbc58df87694bdf75dcc1b/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"09",NA,NA,NA,"-39.3206","-5.4983",NA,NA,NA,"Isotype",NA,"-39.3206","-5.4983","1957",NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4990113",NA
"289","2019-11-01 15:07:32-03","UnB","UB","138873","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","Abreu, MC","Eiten, G; Eiten, LT","3902","1962","Southern America","Brasil","Maranhão",NA,"Upper half of petals dark or ligth pink, below white. Each petal with 2 golden-yellow lines at throat. Or petals all white each with 2 golden-yellow lines a throat.",NA,NA,"03","28","Loreto","About 40km south of Loreto. Near the place called Picada, north side of creek, Riacho da Picada.","-45.116667","-7.433333","250","250",NA,NA,NA,"-45.116667","-7.433333","2010","01",NA,NA,"12",NA,NA,NA,NA
"290","2019-11-01 15:07:32-03","UnB","UB","138876","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","Lourteig, A","Macedo, A","616","1944","Southern America","Brasil","Minas Gerais",NA,"Flores amarelas com fundo róseo.",NA,NA,"12","07",NA,"Fazenda Santa Terezinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1956",NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-11-01 15:07:32-03","UnB","UB","139031","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","Abreu, MC","Oliveira, E","1246","1960","Southern America","Brasil","Pará",NA,"Arbusto. Flores brancas, pequenas.; Terreno arenoso, capoeirão",NA,NA,"12","18",NA,"Rio Tocantins-Região de São Joaquim de Itaquara",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","01",NA,NA,"15",NA,NA,NA,NA
"292","2019-11-01 15:07:32-03","UnB","UB","192530","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","Paris","Eugenio, J","705","1937","Southern America","Brasil","Ceará",NA,NA,NA,NA,"11","09",NA,"Serra do Baturité (Sítio Caridade)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1956",NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-11-01 15:07:32-03","UnB","UB","192531","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.",NA,"Sobrinho, V","38","1936","Southern America","Brasil",NA,NA,"FLORES VIOLETA AROXEADAS, CLARO.; Terreno silicoso sombreado",NA,NA,"02",NA,NA,"Parque do T.P.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2019-11-01 15:07:32-03","UnB","UB","27948","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","Abreu, MC","Harley, RM","10964","1968","Southern America","Brasil","Mato Grosso",NA,NA,NA,NA,"11","09",NA,"47 Km S de Xavantina para Aragarças",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","01",NA,NA,"12",NA,NA,NA,NA
"295","2019-11-01 15:07:32-03","UnB","UB","37251","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","Abreu, MC","Sevilha, AC","1901","1999","Southern America","Brasil","Goiás",NA,NA,NA,NA,"12","16","São Domingos","São Domingos","-46.742222","-13.628333",NA,NA,NA,NA,NA,"-46.742222","-13.628333","2010","01",NA,NA,"12",NA,NA,NA,NA
"296","2019-11-01 15:07:32-03","UnB","UB","14010","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","Abreu, MC","Macedo, M; Godinho, R; Souza, E","3284","1993","Southern America","Brasil","Mato Grosso",NA,"Folhas opostas; botões florais.; .",NA,NA,"09","15","Cuiabá ","Campus UFMT. Bloco A - CCS - Guarita 1","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,NA,NA,NA,"2010","01","74875","auto","12",NA,NA,NA,NA
"297","2019-11-01 15:07:32-03","UnB","UB","138875","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis paraguayen","(R. Knuth)","Lourteig, A","Silva, RM; Arbo, MM; Nunes, JVC","642","1992","Southern America","Brasil","Minas Gerais",NA,"Ramos vináceos. Folhas verdes com face abaxial vinácea. Cálice verde-vináceo. Pétalas lilases com fauce amarela.; Erva.",NA,NA,"11","19","Botumirim","Serra da Canastra. Extremidade norte da Serra, próximo a estrada para Itacambia, base da Serra.","-43.010799407959","-16.872200012207",NA,NA,"paraguayen",NA,NA,NA,NA,"1993",NA,"39434","auto",NA,NA,NA,NA,NA
"298","2019-11-01 15:07:32-03","UnB","UB","190579","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis paraguayensis","(R. Knuth) Lourteig","Lourteig, A","Woolston, AL","1126","1959","Southern America","Paraguay",NA,NA,"Perennial herb 10-50 cm, fls, pink, orange yellow in throat;; Low campo, bordering low wood;",NA,NA,"09","20",NA,"Alto Paraguay, San Pedro",NA,NA,NA,NA,"paraguayensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-11-01 15:07:32-03","UnB","UB","192536","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.",NA,"Moraes, JC","1814A","1956","Southern America","Brasil","Paraíba",NA,"FLORES ROSEAS C/ FAUCE COROLINA AMARELO-OURO.",NA,NA,"10","20","Areia",NA,"-35.6916999816895","-6.96332979202271",NA,NA,NA,NA,NA,NA,NA,"1961",NA,"15425","auto",NA,NA,NA,NA,NA
"300","2019-11-01 15:07:32-03","UnB","UB","192547","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","Lourteig, A","Vasconcelos, JM","61","1944","Southern America","Brasil","Paraíba",NA,"Possue flores de cor rosea, folhas com face dorsal meio arroxeadas; Herva colhida em lugares altos e pouco humido",NA,NA,"10","15","Areia","Escola de Agronomia do Nordeste.","-35.6916999816895","-6.96332979202271",NA,NA,NA,NA,NA,NA,NA,"1978","03","15425","auto",NA,NA,NA,NA,NA
"301","2019-11-01 15:07:32-03","UnB","UB","138874","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","Abreu, MC","Gottsberger, IS; Gottsberger, GK","11425171","1971","Southern America","Brasil","São Paulo",NA,"Brejo",NA,NA,"01","25","Botucatu","Estrada antiga para Itatinga, Rio Pardo","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,NA,NA,NA,"2010","01","40412","auto","12",NA,NA,NA,NA
"302","2019-11-01 15:07:32-03","UnB","UB","190579","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis paraguayensis","(R. Knuth) Lourteig","Lourteig, A","Woolston, AL","1126","1959","Southern America","Paraguay",NA,NA,"Perennial herb 10-50 cm, fls, pink, orange yellow in throat;; Low campo, bordering low wood;",NA,NA,"09","20",NA,"Alto Paraguay, San Pedro",NA,NA,NA,NA,"paraguayensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-08-20 14:58:42-03","UFSC","FLOR","60645","PreservedSpecimen","Plantae",NA,"Oxalidales","Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","Costa-Lima, J.L.","Costa-Lima, J.L.; Pessoa, E.; Amorim, B.S. & Maciel, J.R.","911","2013",NA,"Brasil","Ceará",NA,"Herbáceo. Folíolos membranáceos, verde-escuros. Flores lilases. Material tratado com álcool 70% + cânfora.","FLOR0060645","FLOR0060645","04","22","Guaramiranga","Orla da mata no Vale das Nuvens, próximo ao Sítio Venezuela.","-38.92","-4.271111","892","892",NA,NA,NA,"38º55'12''W","4º16'16''S","2013","04",NA,NA,NA,NA,NA,NA,NA
"304","2020-08-20 14:58:42-03","UFSC","FLOR","68366","PreservedSpecimen","Plantae",NA,"Oxalidales","Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","Fiaschi, P.","Silva, M.A.; Gomes-Klein, V.L.; Dutra, I.F.; Lutz, B.E.; Cardoso, I.M.; Resende, L.S.; Monteiro, C.L.","8492","2015",NA,"Brasil","Goiás",NA,"Erva ca. 0,6m de altura; folhas membranáceas, discolores verdes, face abaxial das folhas basais verde-vináceas; flor com cálice verde-vináceo, corola rosada, fauce amarelo, estígma esverdeado, estames amarelos; botões florais amarelos","FLOR0068366",NA,"12","05","Formosa","Próximo à Cachoeira do Itiquira. Córrgo Itiquira. Folha : SD-23-Y-C.","-47.451389","-15.360278",NA,NA,NA,NA,NA,"47º27'5''W","15º21'37''S","2020","01",NA,NA,NA,NA,NA,NA,NA
"305","2020-08-20 20:40:52-03","UFSC","FLOR","9075","PreservedSpecimen","Plantae",NA,"Oxalidales","Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","Bautista, H.P.; Pinto, G.C.P.","Bautista, H.P.; Salgado, O.A.","896","1984",NA,"Brasil","Bahia",NA,"erva (terófita), flor amarela, 0,4m altura. Frequente","FLOR0009075",NA,"03","29","Morpará","Faz. São Domingos.","-43.2807998657227","-11.5586004257202","430","430",NA,NA,NA,NA,NA,"1984",NA,"65114","auto",NA,NA,NA,NA,NA
"306","2020-08-20 14:58:42-03","UFSC","FLOR","52965","PreservedSpecimen","Plantae",NA,"Oxalidales","Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","Queiroz, V.V.","Oliveira, F.C.A.; et alii","1119","2000",NA,"Brasil","Goiás",NA,"erva ciófila, flor amarela, 0,4m altura. Folhas cor verde, membranáceas. Comum.","FLOR0052965",NA,"10","28","São Domingos","Fazenda do Sr. Rivaldo, próximo à fazenda Mata Serena.","-46.3182983398438","-13.3983001708984","420","420",NA,NA,NA,NA,NA,"2012","05","73215","auto","16",NA,NA,NA,NA
"307","2021-04-05 12:36:36-03","UNIVASF","HVASF","3501","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","J.R. Maciel","Marcondes Oliveira","3585","2008","América do Sul","Brasil","Pernambuco",NA,"subarbusto. Flores amarelas. Ocasional.","HVASF003501",NA,"09","12","Saloá","Fazenda São José, Propriedade do Sr. José Roberto Godoy. Brejo de Altitude.","-36.738761","-8.990991","1065","1065",NA,NA,NA,"-36.738761","-8.990991","2009","11",NA,NA,"12",NA,NA,NA,"U"
"308","2021-04-05 12:36:36-03","UNIVASF","HVASF","4135","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","P. Fiaschi","J.R. Maciel","1099","2009","América do Sul","Brasil","Ceará",NA,"Erva ereta. Botões verdes. Flor lilás com fauce amarela.","HVASF004135",NA,"04","30","Jati","Reservatório Porcos. Caatinga arbustiva-arbórea densa. Solo areno-argiloso pedregoso. Área alterada.","-38.896888","-7.640777","449","449",NA,NA,NA,"-38.896888","-7.640777","2011","06",NA,NA,"27",NA,NA,NA,"U"
"309","2021-04-05 12:36:36-03","UNIVASF","HVASF","4051","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","P. Fiaschi","J.R. Maciel","1017","2009","América do Sul","Brasil","Ceará",NA,"Erva ereta. Flores brancas com fauce amarela. Frutos verdes.","HVASF004051","HVASF004051_v01 HVASF004051_v02 HVASF004051_v03","04","28","Barbalha","Estrada na subida para Caldas, mata úmida. Solo argiloso profundo. Próximo ao Riacho do Meio.","-39.3185","-7.335166","580","580",NA,NA,NA,"-39.318500","-7.335166","2011","06",NA,NA,"27",NA,NA,NA,"U"
"310","2019-11-21 10:13:57-03","IBt","SP","18664","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","Lourteig, A","Pickel, B","560","1925",NA,"Brasil","Pernambuco",NA,NA,NA,NA,"06",NA,NA,"Escola",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1956",NA,NA,NA,NA,NA,NA,NA,NA
"311","2019-11-21 10:13:57-03","IBt","SP","85063","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis paraguayensis","(R.Knuth) Lourteig","Lourteig, A","Woolston, AL","1126","1959",NA,"Paraguai","San Pedro",NA,NA,NA,NA,"09","20","Alto Paraguay",NA,NA,NA,NA,NA,"paraguayensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2021-01-07 09:34:37-03","IBt","SP","454410","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.",NA,"Shirasuna, RT","3028","2012",NA,"Brasil","São Paulo",NA,NA,NA,NA,"06","13","Mogi Guaçu",NA,"-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA
"313","2020-11-05 09:52:28-03","IBt","SP","289357","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","Fiaschi, P","Bernacci, LC; Schiamarelli, A; Moreira; Andrade, JC; Belinello; Silva; Soares","1714","1995",NA,"Brasil","São Paulo",NA,NA,NA,NA,"05","16","Votuporanga","Estação Experimental do IAC","-49.9700012207031","-20.4200000762939",NA,NA,NA,NA,NA,NA,NA,"2005","09","20562","auto","14",NA,NA,NA,NA
"314","2019-11-21 10:13:57-03","IBt","SP","85063","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis paraguayensis","(R.Knuth) Lourteig","Lourteig, A","Woolston, AL","1126","1959",NA,"Paraguai","San Pedro",NA,NA,NA,NA,"09","20","Alto Paraguay",NA,NA,NA,NA,NA,"paraguayensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2014-09-23 10:59:03-03","G","G","G00383226","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv.","?","Gardner, G.","1506","1846","AMERIQUE DU SUD","Brazil","Ceará",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00383226",NA,NA,"00",NA,NA,"-39.32527778","-5.40277778",NA,NA,NA,"TYPUS of Oxalis cratensis Oliv.",NA,"-39.32527778","-5.40277778",NA,NA,NA,NA,NA,NA,NA,NA,NA
