"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"397","2020-12-21 16:25:15-03","MBM","MBM","187437","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Benth.) Burkart","Barneby, R.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","63422",NA,NA,NA,"Southern America","Brazil","Estrada Ecológica, Serra de Maracaju",NA,NA,"MBM187437","MBM187437","Mato Grosso do Sul","-55.7872009277344","-20.4710998535156",NA,NA,"Aquidauana","212961","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2020-12-21 16:25:15-03","MBM","MBM","109278","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Benth.) Burkart","Lima, H.C.; Iganci, J.","Leite, P.F.; et al.; et al.","19","1986","05","14","Southern America","Brazil","Estrada para a Fazenda Baunilha",NA,"Árvore com 15m de altura diâmetro à altura do peito 30 cm, diâmetro da copa 10m. Tronco liso creme. rara. O ponto situa-se em Floresta Residual. Vegetação Floresta Semidecidual. Solo arenoso. Relevo suave ondulado.","MBM109278","MBM109278","Mato Grosso do Sul","-54.185001373291","-23.4743995666504",NA,NA,"Itaquiraí","44527","auto",NA,NA,NA,"2009","06","17",NA,NA,NA,NA,NA
"399","2020-12-21 16:25:15-03","MBM","MBM","124687","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Benth.) Burkart","Barneby, R.","Hatschbach, G.; Hatschbach, M.; Cervi, A.C.; Hatschbach, M.; Cervi, A.C.","54401",NA,NA,NA,"Southern America","Brazil","Rod. BR-163",NA,NA,"MBM124687","MBM124687","Mato Grosso do Sul","-54.185001373291","-23.4743995666504",NA,NA,"Itaquiraí","44527","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2020-12-21 16:25:15-03","MBM","MBM","411890","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","Temponi, L.G.; Borges, J.P.","Borges, J.P.; Tiscoski, T.L.; Tiscoski, T.L.","83","2012","11","11","Southern America","Brazil","Parque Ecológico Paulo Gorski",NA,"Arbórea, cerca de 5 m. Inflorescência creme.","MBM411890","MBM411890","Paraná","-53.4552993774414","-24.9557991027832",NA,NA,"Cascavel","47841","auto",NA,NA,NA,"2013","06","24",NA,NA,NA,NA,NA
"401","2020-12-21 16:25:15-03","MBM","MBM","229774","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Benth.) Burkart","Barneby, R.","Silva, J.M.; Barboza, E.; Abe, L.M.; Barboza, E.; Abe, L.M.","2534",NA,NA,NA,"Southern America","Brazil","Estação Ecológica de Caiuá",NA,NA,"MBM229774","MBM229774","Paraná","-52.8596992492676","-22.656400680542",NA,NA,"Diamante do Norte","16110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2020-12-21 16:25:15-03","MBM","MBM","78526","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Benth.) Burkart","Ribas, O.S.","Buttura, E.","625",NA,NA,NA,"Southern America","Brazil","Rio Paraná",NA,NA,"MBM078526","MBM078526","Paraná","-54.5881004333496","-25.5478000640869",NA,NA,"Foz do Iguaçu","39570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2020-12-21 16:25:15-03","MBM","MBM","109281","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Benth.) Burkart","Lima, H.C.; Iganci, J.","Leite, P.F.; et al.; et al.","59","1986","05","26","Southern America","Brazil","Reserva do IAPAR, a 8 km de Palotina, a Sudoeste da cidade",NA,"Árvore com 15m de altura, diâmetro à altura do peito 30cm, diâmetro da copa 6m. Pouco frequente. vegetação Floresta semidecidual. Solo arenoso. relevo aplainado","MBM109281","MBM109281","Paraná","-53.8400001525879","-24.283899307251",NA,NA,"Palotina","20826","auto",NA,NA,NA,"2009","06","17",NA,NA,NA,NA,NA
"404","2020-12-21 16:25:15-03","MBM","MBM","57701","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Benth.) Burkart","Barneby, R.","Hatschbach, G.","40546",NA,NA,NA,"Southern America","Brazil","Porto Verde",NA,NA,"MBM057701","MBM057701","Paraná","-54.3328018188477","-24.8603000640869",NA,NA,"Santa Helena","23937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2020-12-21 16:25:15-03","MBM","MBM","233721","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Benth.) Burkart","Tamashiro, J.","Pinheiro, M.H.O.","244",NA,NA,NA,"Southern America","Brazil","Jardim Botânico do Bauru",NA,NA,"MBM233721","MBM233721","São Paulo","-49.060001373291","-22.3099994659424",NA,NA,"Bauru","29186","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2020-12-21 16:25:15-03","MBM","MBM","216070","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Benth.) Burkart","Queiróz, L.P. de","Queiróz, L.P. de","4732",NA,NA,NA,"Southern America","Brazil","Campus da USP",NA,NA,"MBM216070","MBM216070","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"São Paulo","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2020-12-21 16:27:48-03","MBM","MBM","15837","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pithecellobium","niopoides",NA,"Pithecellobium niopoides","Spruce ex Benth.","Barneby, R.","Hatschbach, G.","25304",NA,NA,NA,"Southern America","Brazil","Porto Alvorada",NA,NA,"MBM015837","MBM015837","Paraná","-51.2310981750488","-22.7803001403809",NA,NA,"Alvorada do Sul","20708","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2020-12-21 16:27:48-03","MBM","MBM","29236","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pithecellobium","niopoides",NA,"Pithecellobium niopoides","Spruce ex Benth.","Barneby, R.","Hatschbach, G.","33368",NA,NA,NA,"Southern America","Brazil","Tupaciguara",NA,NA,"MBM029236","MBM029236","Minas Gerais","-48.7050018310547","-18.5921993255615",NA,NA,"Tupaciguara","41604","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2019-11-12 14:46:56-03","IFGoiano","IFRV","135","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","Fabiana L. Ranzato Fillardi",NA,NA,NA,NA,NA,NA,"Brasil","Faz. Gameleira.",NA,"cerrado","IFRV00000135",NA,"Goiás","-51.3967018127441","-16.0077991485596",NA,NA,"Montes Claros de Goiás","65664","auto",NA,"-513066667.0","-161383333.0","2014","01","30",NA,NA,NA,NA,NA
"410","2015-09-04 02:53:49-03","MNHN","RECOLNAT_MNHN_P","P03098982","PreservedSpecimen",NA,NA,NA,"Fabaceae","Albizia","hassleri",NA,"Albizia hassleri","(Chodat) Burkart","Burkart","Hassler, E.",NA,NA,"1",NA,NA,"Paraguay","In silva San Bernardino","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03098982' target='other'> <mi>dwc_moreinfo</mi></a>","P03098982","P03098982_01 P03098982_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3719",NA,NA
"411","2020-10-01 14:16:35-03","JBB","HEPH","5671","S","Plantae","Dicotyledon","Fabales","Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","Iganci","Hatschbach, G; et al.","25304","1970","10","29","Southern America","Brasil","Porto Alvorada",NA,NA,NA,NA,"Paraná ","-51.2310981750488","-22.7803001403809",NA,NA,"Alvorada do Sul","20708","auto",NA,NA,NA,"2008","01",NA,NA,NA,NA,NA,NA
"412","2020-12-11 11:35:35-03","UFMG","BHCB","54007","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Albizia","hassleri",NA,"Albizia hassleri","(Chodat) Burkart",NA,"Mendonça Filho, CV; Belinello, R","671","2000","11","15","Southern America","Brasil",NA,NA,"transição mata mesófila-cerrado.Árvore ca. 15 m",NA,NA,"Minas Gerais","-43.814998626709","-17.1077995300293",NA,NA,"Bocaiúva","90741","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2020-12-11 11:35:35-03","UFMG","BHCB","180379","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart",NA,"Mendes, MS; Pirani, A","s.n.","2012","10","15","Southern America","Brasil","Região da PCH Cachoeira do Meia Ponte, Região do baixo curso do rio Meia Ponte",NA,"Árvore; Vegetação Ciliar- Faixa estreita Floresta Estacional Semidecidual",NA,NA,"Goiás","-49.848889","-18.240278","480","480","Goiatuba",NA,NA,NA,"-49.848889","-18.240278",NA,NA,NA,NA,NA,NA,NA,NA
"414","2021-02-11 17:18:55-03","UFPR","UPCB","75671","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.)","Selusniaki, M.","Adenesky-Filho, E.","sn","2011",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"Paraná","-50.6156005859375","-24.3239002227783",NA,NA,"Telêmaco Borba","35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2021-02-11 17:18:55-03","UFPR","UPCB","18566","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","Barneby, R.C.","Hatschbach, G.","52401","1988","10","19",NA,"Brasil","BR 163",NA,"Árvore, tronco liso, cinzento, 10m, flor creme. Mata pluvial..",NA,NA,"Mato Grosso do Sul","-54.185001373291","-23.4743995666504",NA,NA,"Itaquiraí","44527","auto",NA,NA,NA,"1989","01","01",NA,NA,NA,NA,NA
"416","2008-05-27 22:02:00-03","MO","MOBOT","1055643","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","hassleri",NA,"Albizia hassleri","(Chodat) Burkart",NA,"Rosa Degen","Degen 2260","1991","10","23","South America","Paraguay","Estancia Villa Sana Potrero bufin.",NA,NA,NA,NA,"Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2008-05-27 22:02:00-03","MO","MOBOT","1917217","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","hassleri",NA,"Albizia hassleri","(Chodat) Burkart",NA,"Mueller","Mueller 81",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,"Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2015-02-23 13:27:00-03","MO","MOBOT","2222498","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","hassleri",NA,"Albizia hassleri","(Chodat) Burkart","Keel","S. Keel","Keel 1116","1987","10","3","South America","Paraguay","Estancia Sosa, la Capilla.",NA,NA,NA,NA,"Presidente Hayes","-57.7166667","-25.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"419","2008-05-27 22:02:00-03","MO","MOBOT","2877751","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","hassleri",NA,"Albizia hassleri","(Chodat) Burkart","H.G. Lima","Gert G. Hatschbach","Hatschbach 15796","1967","1","21","South America","Brazil","Rio Paraná, Barra do Ivai (mun. Icaraima).",NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2012-04-12 13:05:00-03","MO","MOBOT","1917216","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","hassleri",NA,"Albizia hassleri","(Chodat) Burkart",NA,"Lidia Pérez de Molas","Pérez de Molas 223","1984","2","4","South America","Paraguay","Asuncion",NA,NA,NA,NA,"Central","-57.6666667","-25.2666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2008-05-27 22:02:00-03","MO","MOBOT","91308","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","hassleri",NA,"Albizia hassleri","(Chodat) Burkart","Zardini (MO)","Elsa M. Zardini","Zardini 6404","1988","8","3","South America","Paraguay","Cerro Palacios. Forest on Western side of the mountain.",NA,NA,NA,NA,"Paraguarí","-57.16666","-25.41666","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-69","5",NA
"422","2008-05-27 22:02:00-03","MO","MOBOT","89219","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","hassleri",NA,"Albizia hassleri","(Chodat) Burkart","Zardini (MO)","Elsa M. Zardini","Zardini 8165","1988","12","1","South America","Paraguay","Cerro Palacios. On forest.",NA,NA,NA,NA,"Paraguarí","-57.16666","-25.41666","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-114","4",NA
"423","2009-08-21 07:09:00-03","MO","MOBOT","2220857","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","hassleri",NA,"Albizia hassleri","(Chodat) Burkart","Zardini (MO)","Elsa M. Zardini","Zardini 5716","1988","7","14","South America","Paraguay","Macizo Acahay. In forest on Eastern peak.",NA,NA,NA,NA,"Paraguarí","-57.15","-26.9","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-50",NA,NA
"424","2008-05-27 22:02:00-03","MO","MOBOT","87730","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","hassleri",NA,"Albizia hassleri","(Chodat) Burkart","Zardini (MO)","Elsa M. Zardini","Zardini 5897","1988","7","21","South America","Paraguay","Macizo Acahay. In forest on Western side of Eastern peak.",NA,NA,NA,NA,"Paraguarí","-57.15","-26.9","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-56","6",NA
"425","2013-10-09 05:40:00-03","MO","MOBOT","80192","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","hassleri",NA,"Albizia hassleri","(Chodat) Burkart","Zardini (MO)","Elsa M. Zardini|Ramón Velásquez","Zardini 13189","1989","6","24","South America","Paraguay","Palacios Mountain. Forest on slopes.",NA,NA,NA,NA,"Paraguarí","-57.16666","-25.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"118","5",NA
"426","2010-10-05 10:15:00-03","MO","MOBOT","3329207","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","hassleri",NA,"Albizia hassleri","(Chodat) Burkart","R. de Michel","German Caity","Caity Lero 148","1994","8","17","South America","Bolivia","Prov. Gral. Ballivián y Yacuma, Estación Biológica del Beni, comunidad Puerto Mendez, en la orilla de la laguna.",NA,NA,NA,NA,"Beni","-66.6166667","-14.5","200.00000000",NA,"Gral. Ballivian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"427","2009-05-15 13:24:00-03","MO","MOBOT","2876585","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","D. Neill","Pedro Jörgensen","Jörgensen 4189",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2009-07-17 07:39:00-03","MO","MOBOT","2876651","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","D. Neill","Émile Hassler","Hassler 12364","1913",NA,NA,"South America","Paraguay","In regione lacus Ypacaray.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2014-11-13 12:22:00-02","MO","MOBOT","106192","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","D.A. Neill","Blas Pérez","Pérez Maricerich 369","1991","1",NA,"South America","Paraguay","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,"Central","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","3",NA
"430","2008-09-25 08:04:00-03","MO","MOBOT","100150415","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart",NA,"A.L. Woolston","Woolston 851","1957","8","9","South America","Paraguay","Primavera.",NA,NA,NA,NA,"San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"431","2013-11-26 05:40:00-02","MO","MOBOT","100219124","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","L. Cayola (LPB)","Javier Quisbert|Julia Gutiérrez R.|Concepción Miranda|Alejandro Noa","Quisbert Quispe 1032","2008","7","11","South America","Bolivia","Parque Nacional Madidi, Sumpulo, 8 km al NW de la comunidad Virgen del Rosario. Bosque de yungas montano pluvial, con Lauraceae y Moraceae. Ladera levemente pronunciada, pendiente 20º, exposición NW, parcela temporal de muestreo ( 0,1 ha), plantas secadas en campo.",NA,NA,NA,NA,"La Paz","-68.7794445","-14.5766667","1096.00000000",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08-12","5",NA
"432","2012-09-02 07:46:00-03","MO","MOBOT","100515282","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","G. A. Parada (USZ) 2012","G.A. Parada|M. Betancur|M.T. Martinez","Parada-Gutierrez 4893","2012","8","22","South America","Bolivia","Río Grande, a 2 km de la junta del Ñancahuasu.",NA,NA,NA,NA,"Santa Cruz","-63.6763889","-19.0702778","526.00000000",NA,"Vallegrande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-36","1",NA
"433","2013-09-19 05:28:00-03","MO","MOBOT","100619022","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","A. Fuentes (LPB)","Alfredo F. Fuentes|J. Nina|M. Yucra|R. Humerez|V. Gonzales|D. Mamani|Lorenzo Sanchez|Guzmán Jove","Fuentes Claros 18005","2013","7","18","South America","Bolivia","Parque Nacional Madidi, Asariamas, sector San Martin.",NA,NA,NA,NA,"La Paz","-68.7242167","-14.1551917","1216.00000000",NA,"Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13-03","1",NA
"434","2020-10-15 15:37:00-03","MO","MOBOT","101228954","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart",NA,"Michael H. Nee","Nee 56937","2009","11","21","South America","Bolivia","Dirt road toward Puerto Frerking, 3.2 km NE of junction with Minero-San Pedro Highway.",NA,NA,NA,NA,"Santa Cruz","-63.2063889","-16.9297223","255.00000000",NA,"Obispo Santiesteban",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"435","2010-07-13 13:17:00-03","MO","MOBOT","103833","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","D.A. Neill","Alwyn H. Gentry","Gentry 71072","1990","6","10","South America","Bolivia","Chaquimayo, 17 km NW of Apolo near Río Machariapo, seasonally dry forest. Transect 2",NA,NA,NA,NA,"La Paz","-68.4666667","-14.5666667","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"370","3",NA
"436","2008-05-27 22:02:00-03","MO","MOBOT","1055659","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","J. Ebinger & D. Seigler (EIU)","Elias Meneces|Waldo Terceros","Meneces 445","1976","12","2","South America","Bolivia","Ciudad, jardin Min-Agricultura.",NA,NA,NA,NA,"Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2016-01-21 12:56:00-02","MO","MOBOT","106227","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","D.A. Neill","Blas Pérez","Pérez Maricerich 679","1991","3",NA,"South America","Paraguay","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,"Central","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3",NA
"438","2018-10-11 09:39:00-03","MO","MOBOT","106569","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","D. A. Neill","Walter H. Lewis|Memory Elvin-Lewis|M. C. Gnerre","Lewis 10200","1985","12","3","South America","Peru","Hermosa and vicinity, Río Corrientes, 1 km S of junction with Río Macusari.",NA,NA,NA,NA,"Loreto","-75.8333333","-3.25","160.00000000",NA,"Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-3","3",NA
"439","2008-05-27 22:02:00-03","MO","MOBOT","1074607","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","D. Neill (MO)","E. Kohn","Kohn 1271","1990","7","18","South America","Ecuador","Río Blanco comm. Headwaters of Río Huambuno, 6 Km NNW of Ahuano. Tropical wet forest life zone.",NA,NA,NA,NA,"Napo","-77.73333","-1","440.00000000",NA,"Tena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2008-05-27 22:02:00-03","MO","MOBOT","107603","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","A. Gentry (MO)","Alwyn H. Gentry|Marielos Peña|Bonifacio Mostacedo C.","Gentry 73959","1991","5","16","South America","Bolivia","Quiapaca, 10 km N of Santiago, valley of Río Tucuvaca dry forest. Transects 7-8.",NA,NA,NA,NA,"Santa Cruz","-59.5","-18.33333","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"624","4",NA
"441","2008-05-27 22:02:00-03","MO","MOBOT","108249","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","L. Rico","Israel G. Vargas C.|et al.","Vargas Caballero 1211","1991","11","15","South America","Bolivia","Parque Nacional Amboró, Río Yapojé y Saguayo, 8 km SW de la Localidad El Carmen. Bosque alto, primario no alterado. Terraza antigua 30 m W del Río Saguayo. Alrededores de la parcela permanente de estudio.",NA,NA,NA,NA,"Santa Cruz","-63.73333","-17.55138","360.00000000",NA,"Ichilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"121","5",NA
"442","2019-06-16 04:36:00-03","MO","MOBOT","110248","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","D. Neill","Walter A. Palacios|Galo A. Tipaz|Carlos Aulestia","Palacios Cuenca 10487",NA,NA,NA,"South America","Ecuador","Estación Biológica Jatun Sacha. 8 Km al este de Misahuallí. Suelos aluviales. Parcela Permanente 05",NA,NA,NA,NA,"Napo","-77.6","-1.06666","450.00000000",NA,"Tena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92-50","3",NA
"443","2008-05-27 22:02:00-03","MO","MOBOT","1196449","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","M. Menacho","M. Menacho|A. Jiménez","Menacho Viruez 788","1996","3","2","South America","Bolivia","Ciudad de Santa Cruz, Campus Univ. de Veterinaria (U.A.G.R.M.), suelos arenosos.",NA,NA,NA,NA,"Santa Cruz","-63.18333","-17.76666","400.00000000",NA,"Andrés Ibáñez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"444","2008-05-27 22:02:00-03","MO","MOBOT","1205453","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","D.A. Neill","José Campos de la Cruz|et al.","Campos de la Cruz 3050","1996","11","28","South America","Peru","Distrito Camporrendondo: Anexo: Tullanya.",NA,NA,NA,NA,"Amazonas","-78.35138","-6.15194","1250.00000000","1400.00000000","Luya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","8",NA
"445","2008-05-27 22:02:00-03","MO","MOBOT","1212083","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart",NA,"Wilson Devia A.|J. Adarve","Devia Alvarez 5571","1997","8","28","South America","Colombia","Corregimiento Galicia a 12 km via Bugalagrande-Galicia, en potrero.",NA,NA,NA,NA,"Valle del Cauca",NA,NA,"1400.00000000",NA,"Bucalagrande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2008-05-27 22:02:00-03","MO","MOBOT","1213177","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart",NA,"Wilson Devia A.|J. Adarve","Devia Alvarez 5527","1997","5","15","South America","Colombia","Vereda Hato Viejo, vía Panorama, hacienda San Bernardo, familia holguin.",NA,NA,NA,NA,"Valle del Cauca","-76.23333","4.20555","960.00000000",NA,"Riofrio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2014-04-04 05:49:00-03","MO","MOBOT","1239617","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","D.A. Neill","Rodolfo Vásquez|et al.","Vásquez Martínez 25129","1997","12","7","South America","Peru","Namballe, Vega del Toro. Bosque primario, con tala selectiva.",NA,NA,NA,NA,"Cajamarca","-79.08361","-4.97944","800.00000000","1000.00000000","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
