"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","eventTime","sex"
"342","2021-03-30 12:46:02-03","EAO","IAN","172299","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.",NA,NA,NA,NA,"Grogan, J","476","1997","10","17","Brasil","Pará","Pau D'arco","Marajoara","-50.0443992614746","-7.83305978775024",NA,NA,NA,NA,"Habit: Treelet < 10m Obs: divisa-side Flowers: white Leaves: opp simple, similar to Myrt05, but with discernible double margin Stem: shrubby.","IAN172299",NA,"50942","auto",NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2021-03-30 12:46:02-03","EAO","IAN","116980","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","Rosário, AS","2010","12","07","Prance, GT; Pennington, TD","1302","1965","09","12","Brasil","Pará","Portel","White sand savanna (campipna). 10km. East of Portel.","-50.8210983276367","-1.93555998802185",NA,NA,NA,NA,"Shrub, 1,5m. tall. Flowers white.","IAN116980",NA,"184936","auto",NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2021-03-30 12:46:02-03","EAO","IAN","155092","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","Cordeiro, MR","1998","08",NA,"Rodrigues, IA; Dantas, M","455","1979","03","03","Brasil","Pará","Santarém",NA,"-54.7083015441895","-2.44305992126465",NA,NA,NA,NA,"Estrada para Alter-do-Chão, margem da estrada.","IAN155092",NA,"205258","auto",NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2021-03-30 12:46:02-03","EAO","IAN","181984","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.",NA,NA,NA,NA,"Souza, MAD de; Borgheti, F; ER; Borghetti, C","1636","2000","10","17","Brasil","Pará","Santarém","Alter do Chão. Na trilha para o morro, no sopé. Vegetação típica de campinarana/campina (sensu prox. Manaus), com elementos de terra firme. Dossel baixo (ca. 5m no máximo), solo de areia branca com liteira e raízes superficiais. Crescendo em sub-bosq","-54.7083015441895","-2.44305992126465",NA,NA,NA,NA,"Arbusto aprox. 2m de alturaBotões esverdeados, flores brancas","IAN181984",NA,"205258","auto",NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2021-03-30 12:46:02-03","EAO","IAN","186950","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","Soares-Silva, LH",NA,NA,NA,"Francisco, EM; Alves, J","24587","1998","11","10","Brasil","Paraná","Reserva","Sítio Anta Gorda","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,"Arvoreta 3m.; botões florais esverdeados.","IAN186950",NA,"43627","auto",NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2021-03-30 12:46:02-03","EAO","IAN","183269","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","Kawasaki, ML","1994",NA,NA,"Souza, VC","4477","1993","10","30","Brasil","São Paulo","Itararé","Estrada para a fazenda São Nicolau, a cerca de 1Km da rodovia Itararé-Itapeva e do rio Verde. Cerradão.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"Arvoreta, 4m de altura; flores creme.","IAN183269",NA,"27729","auto",NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2021-03-30 12:46:02-03","EAO","IAN","93747","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","ovalifolia","Myrcia ovalifolia","Berg",NA,NA,NA,NA,"Glaziou, AFM","13880",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN093747",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2021-03-30 12:46:02-03","EAO","IAN","93972","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","ovalifolia","Myrcia ovalifolia","Berg",NA,NA,NA,NA,"Glaziou, AFM","9430","1907",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN093972",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2021-03-30 12:46:03-03","EAO","IAN","163143","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","sphaerocarpa","Myrcia sphaerocarpa","DC.","Rosário, CS",NA,NA,NA,"Rosário, CS; Santos, MR dos","1138","1988","09","02","Brasil","Pará","Santarém","Margem direita do Rio Curua-úna. Reserva da SUDAM. Localidade Barreirinha.","-54.7083015441895","-2.44305992126465",NA,NA,NA,NA,"Árvore de 6m. de altura, flores alvas.","IAN163143",NA,"205258","auto",NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-01-20 14:40:42-03","UPM","MACK","1396","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess","M. Sobral","2010","01","25","A. Korte; A. Kruger","1343","2009","12","03","Brasil","SC","Ituporanga","Alto Rio Bonito, floresta ombrófila densa, interior do fragmento.","-49.6025009155273","-27.414400100708","S","W",NA,NA,NA,NA,NA,"24812","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-01-20 14:40:43-03","UPM","MACK","922","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","O. T. Aguiar",NA,NA,NA,"R. C. Filho","932","2008","02","26","Brasil","SP","Itapeva","Estação Ecológica.","-48.8699989318848","-23.9799995422363",NA,NA,NA,NA,NA,NA,NA,"42926","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-12-04 15:25:31-03","PUCPR","HUCP","12412","S","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","Borgo, M",NA,NA,NA,"Borgo, M","529","1999","11","27","Brasil","Paraná","Paranaguá","Ilha de Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Nº 40199.","HUCP00015923","HUCP00015923","24916","auto",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-12-04 15:25:31-03","PUCPR","HUCP","3502","S","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","Souza, WS","1987","02","14","Souza, WS","569",NA,NA,NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Posto de Saúde.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"HUCP00015844","HUCP00015844","24916","auto",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-12-04 15:25:31-03","PUCPR","HUCP","3527","S","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","Barroso, GM","1987","02","06","Souza, WS; Silva, SM","1226",NA,NA,NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Reserva Ecológica 1.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"HUCP00015834","HUCP00015834","24916","auto",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-12-04 15:25:31-03","PUCPR","HUCP","11957","S","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","Cervi, AC",NA,NA,NA,"Cervi, AC","5961","1995","09","16","Brasil","Paraná","Ponta Grossa","Lagoa Dourada","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"N° 33551.","HUCP00015740","HUCP00015740","46557","auto",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2019-12-04 15:25:31-03","PUCPR","HUCP","13137","S","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","Sobral, M",NA,NA,NA,"Medri, C","s.n.","1998","10","31","Brasil","Paraná","Sapopema",NA,"-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Nº 26471.","HUCP00015611","HUCP00015611","21990","auto",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2019-12-04 15:25:31-03","PUCPR","HUCP","12378","S","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","Silva, SM",NA,NA,NA,"Silva, SM","259","1998","12","16","Brasil","Paraná","Guaratuba","Lagoa do Parado","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Nº 36387.","HUCP00015788","HUCP00015788","41937","auto",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2019-12-04 15:25:31-03","PUCPR","HUCP","6177","S","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","Vargas, LA",NA,NA,NA,"Vargas, LA","077","1992",NA,NA,"Brasil","Parana","Telêmaco Borba","Parque Ecológico Klabin","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,"HUCP00015688","HUCP00015688","35037","auto",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2019-12-04 15:25:31-03","PUCPR","HUCP","22936","S","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","Bonaldi, R",NA,NA,NA,"Bonaldi, R","709","2013","03","28","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"HUCP00015765","HUCP00015765","37295","auto",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2019-12-04 15:25:31-03","PUCPR","HUCP","4517","S","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","Jaszczerski, JC",NA,NA,NA,"Britez, RM","001",NA,NA,NA,"Brasil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"HUCP00015886","HUCP00015886","24916","auto",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2019-12-04 15:25:31-03","PUCPR","HUCP","3501","S","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","Souza, WS","1987","03","06","Britez, RM","1377",NA,NA,NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Praia Grande.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"HUCP00015892","HUCP00015892","24916","auto",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2019-12-04 15:25:31-03","PUCPR","HUCP","3449","S","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","Silva, SM","1988","04","01","Silva, SM; Britez, RM","1513/1880",NA,NA,NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Reserva Ecológica 1.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"HUCP00015757","HUCP00015757","24916","auto",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2019-12-04 15:25:31-03","PUCPR","HUCP","5359","S","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.",NA,NA,NA,NA,"Kummrow, R","2067","1982","11","04","Brasil","Paraná","Piraquara","Roça Nova","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-12-04 15:25:31-03","PUCPR","HUCP","15743","S","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","Hatschbach, GG",NA,NA,NA,"Wilberg, DQ","047","1998","12","04","Brasil","Paraná","São José dos Pinhais","Nutrimental","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"HUCP00015975","HUCP00015975","45291","auto",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2021-03-02 16:29:05-03","CPAN-UFMS","COR","4290","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","Proença, C.","1993","11","12","Proença, C.","1000","1993","11","12","Brasil","Goiás","Caiapônia","Estrada para Dovelândia; fazenda Maracanã do Sr. Marcos","-51.810556","-16.957222","51º48'38''W","16º57'26''S",NA,NA,"Árvore, 3-4 m de altura; frutos imaturos verde claríssimo; casca soltando placas Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2020-11-26 18:08:58-03","CPAN-UFMS","COR","7477","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","Maria L. Kawasaki",NA,NA,NA,"O.S. Ribas & L. B. S. Pereira.","1827","1997","02","09","Brasil","Paraná","Jaguariaíva","Fazenda Barros. Orla da mata de galeria; ;.","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Com fruto:negros",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2020-11-26 18:08:58-03","CPAN-UFMS","COR","13946","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(Lam.) DC.","M. Sobral",NA,NA,NA,"A.M.Miranda","3067","1998","11","16","Brasil","Pernambuco","Triunfo","Boa Vista.","-38.1016998291016","-7.83805990219116",NA,NA,NA,NA,"Com Flor: infloresc~encia em botões alvos",NA,NA,"14606","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2019-10-09 11:21:12-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Ribas, OS","2004",NA,NA,"Ribas, OS; Labiak, P; Petean, MP","6207","2004","04","10","Brasil","Paraná","Capitão Leônidas Marques","Margens do Rio Iguaçu","-53.614200592041","-25.4792003631592",NA,NA,NA,NA,"4m, flor alva.",NA,NA,"14258","auto",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2019-10-09 11:21:12-03","UFBA","ALCB","036532","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Faria Júnior, JEQ de","2010","09","17","Stannard, B; Saar, E; Passos Júnior, LA; Guedes, ML","PCD5438","1997","02","11","Brasil","Bahia","Caetité","Serra Geral, Caminho para Brejinho de Ametista","-42.541389","-14.08","-42.541389","-14.08","960","960","2,0 m. Folhas semicrassas, discolores. Botões esverdeados, flores com pétalas e estames alvos.","ALCB057915",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2019-10-09 11:21:12-03","UFBA","ALCB","80726","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Sobral, M","2005",NA,NA,"Hatschbach, G","24250","1970","05","14","Brasil","Mato Grosso","Bataguaçu","BR-267",NA,NA,NA,NA,NA,NA,"1 m. Flor alva.","ALCB057914",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2019-10-09 11:21:12-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Sobral, M","2005",NA,NA,"Hatschbach, G","24250","1970","05","14","Brasil","Mato Grosso","Bataguaçu","BR-267",NA,NA,NA,NA,NA,NA,"1 m. Flor alva.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2019-10-09 11:21:12-03","UFBA","ALCB","71047","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Ribas, OS","2004",NA,NA,"Ribas, OS; Labiak, P; Petean, MP","6207","2004","04","10","Brasil","Paraná","Capitão Leônidas Marques","Margens do Rio Iguaçu","-53.614200592041","-25.4792003631592",NA,NA,NA,NA,"4m, flor alva.","ALCB057913",NA,"14258","auto",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2019-10-09 11:21:28-03","UFBA","ALCB","129199","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(H.J.Lam.) DC.",NA,NA,NA,NA,"Almeida, SV","63","2009","01","18","Brasil","Bahia","Jeremoabo","Comunidade Baixa dos Quelés, 351 km de Salvador.","-38.438611","-9.981944","-38.438611","-9.981944",NA,NA,"ca 3 m; Área de transição caatinga e cerrado","ALCB046674","ALCB046674",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2021-02-24 18:14:02-03","UFBA","ALCB","50156","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(H.J.Lam.) DC.","Kawasaki, ML","1997",NA,NA,"Silva, JM; Cordeiro, J; Poliquesi, CB","1801","1996","12","13","Brasil","Paraná","Tibagi","Cnion Guartel ","-50.4","-24.5","-50.4","-24.5",NA,NA,"3,0 m. Frutos imaturos verdes.","ALCB059680",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2019-10-09 11:21:28-03","UFBA","ALCB","58876","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(H.J.Lam.) DC.","Sobral, M","2012","03",NA,"Mattos Silva, LA; Rocha, EA; Menezes, L; Araújo, R; Santos, BR dos","PCD4205","2000","10","05","Brasil","Bahia","Mucurí","Extremo Sul, Rodovia Mucuri/Nova Viçosa (BA 001), Km 8.","-39.509444","-18.171389","-39.509444","-18.171389",NA,NA,"Ca. 1,2 m de altura. Frequente. Flores com cálice verde, pétalas e estames brancos.","ALCB059678",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2021-02-24 18:14:02-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(H.J.Lam.) DC.","Kawasaki, ML","1997",NA,NA,"Silva, JM; Cordeiro, J; Poliquesi, CB","1801","1996","12","13","Brasil","Paraná","Tibagi","Cnion Guartel ","-50.4","-24.5","-50.4","-24.5",NA,NA,"3,0 m. Frutos imaturos verdes.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2019-10-09 11:21:28-03","UFBA","ALCB","74702","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(H.J.Lam.) DC.","Stadnik, A; Melo, JDO; Lucresia, L","2019","06",NA,"Rigueira, D; Guedes, ML; Guedes, ML; Guedes, ML; Estagiários; Alunos de Botânica III; Aluno","s/n","2006","10","13","Brasil","Bahia","Piatã","Chapada Diamantina, Fazenda Beija Flor","-41.6","-13.15","-41.6","-13.15",NA,NA,"de ca 2m. Folhas cartáceas, discolores. Inflorescência axilar, botões, pétalas, estames e estígma alvos.","ALCB060305",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2019-10-09 11:21:28-03","UFBA","ALCB","64188","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(H.J.Lam.) DC.","Melo, JDO","2019","03",NA,"Guedes, ML; et al.","10616","2003","11","02","Brasil","Bahia","Santa Cruz Cabrália",NA,"-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,"Árvore: de ca. 3 m. Folhas cartáceas. Frutos jovens.","ALCB060267",NA,"49584","auto",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2019-10-09 11:21:28-03","UFBA","ALCB","34124","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(H.J.Lam.) DC.","Sobral, M","1996",NA,NA,"Ribas, OS; Barbosa, E; Pereira, LB","1067","1996","01","20","Brasil","Paraná","Paranaguá","Balneário Shangri-lá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Ca. 4 m de altura, frutos imaturos.; Solo arenoso.","ALCB059679",NA,"24916","auto",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2019-10-09 11:21:28-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(H.J.Lam.) DC.","Sobral, M","2005",NA,NA,"Silva, JM; Lucas, E; Mazine, FF; Sakuragui, CM","3902","2003","10","29","Brasil","Paraná","São José dos Pinhais","Zinco","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"4m, flor alva.",NA,NA,"45291","auto",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2019-10-09 11:21:28-03","UFBA","ALCB","71057","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","multiflora","Myrcia multiflora","(H.J.Lam.) DC.","Sobral, M","2005",NA,NA,"Silva, JM; Lucas, E; Mazine, FF; Sakuragui, CM","3902","2003","10","29","Brasil","Paraná","São José dos Pinhais","Zinco","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"4m, flor alva.","ALCB059681",NA,"45291","auto",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-02-08 10:05:39-03","NBC","NL-BOTANY","L.2510641","PreservedSpecimen","Plantae","Myrtaceae","Aulomyrcia","multiflora","Aulomyrcia multiflora","(Rich.) DC.",NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,"Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2510641 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2510641","NL-L2510641",NA,NA,NA,"Southern America",NA,NA,NA,"Myrtales",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"384","2020-02-08 10:05:39-03","NBC","NL-BOTANY","L.2510642","PreservedSpecimen","Plantae","Myrtaceae","Aulomyrcia","multiflora","Aulomyrcia multiflora","(Rich.) DC.",NA,NA,NA,NA,"Leprieur FMR",NA,NA,NA,NA,"French Guiana",NA,NA,"Guyane franciase.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2510642 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2510642","NL-L2510642",NA,NA,NA,"Southern America",NA,NA,NA,"Myrtales",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"385","2020-02-08 10:05:39-03","NBC","NL-BOTANY","U 0005159","PreservedSpecimen","Plantae","Myrtaceae","Aulomyrcia","vinacea","Aulomyrcia vinacea","Steyerm.","Steyermark JA",NA,NA,NA,"Steyermark JA",NA,"1945","04","28","Venezuela","Sucre",NA,"State of Sucre: in valley of Cocollar",NA,NA,NA,NA,NA,NA,"rocky upland chapparal and savanna in valley<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200005159 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0005159","NL-U0005159",NA,NA,"isotype","Southern America",NA,NA,NA,"Myrtales",NA,"Magnoliopsidae","33620 B",NA,NA,NA,NA,NA,NA
"386","2020-02-08 10:06:19-03","NBC","NL-BOTANY","L.2513127","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.",NA,NA,NA,NA,"Hatschbach GG",NA,"1964","04","11","Brazil",NA,NA,"Es5t Parana, Mun. Bocaiuva do sul, Tunas.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2513127 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2513127","NL-L2513127",NA,NA,NA,"Southern America",NA,NA,NA,"Myrtales",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"387","2020-02-08 10:06:19-03","NBC","NL-BOTANY","L.2513128","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.",NA,NA,NA,NA,"Hatschbach GG; Guimarães OA",NA,"1966","09","06","Brazil",NA,NA,"Est. Parana, Mun Tibagi, Rio Tibagi.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2513128 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2513128","NL-L2513128",NA,NA,NA,"Southern America",NA,NA,NA,"Myrtales",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"388","2020-02-08 10:06:19-03","NBC","NL-BOTANY","L.2513129","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.",NA,NA,NA,NA,"Pedersen TM",NA,"1961","04","26","Paraguay",NA,NA,"Estancia,,La Soledad' , Santigo, Dep. Misiones.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2513129 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2513129","NL-L2513129",NA,NA,NA,"Southern America",NA,NA,NA,"Myrtales",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
