"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","year","month","identifiedBy","day","county","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","typeStatus"
"47","2019-08-27 13:27:33-03","IAP","PACA-AGP","43945","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Rambo, B.",NA,"Brasil","RS","Sapucaia",NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor","PACA043945",NA,"Magnoliophyta","Asterales","1949","10","C. A. Mondin","17","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,"(L.) Cabrera",NA,NA,"Magnoliatae","10287","auto","1994","02",NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-08-27 13:27:33-03","IAP","PACA-AGP","31911","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Reitz, R.",NA,"Brasil","SC","Sombrio",NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA031911",NA,"Magnoliophyta","Asterales","1945","10","C. A. Mondin","09","Araranguá","-49.4858016967773","-28.934700012207",NA,"(L.) Cabrera",NA,NA,"Magnoliatae","19353","auto","1994","02",NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-08-27 13:27:33-03","IAP","PACA-AGP","48272","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Hatschbach, G.",NA,"Brasil","PR","Eng. Bley",NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA048272","1034","Magnoliophyta","Asterales","1948","10","C. A. Mondin","17","Lapa","-49.7158012390137","-25.7696990966797",NA,"(L.) Cabrera",NA,NA,"Magnoliatae","49965","auto","1994","02",NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-08-27 13:27:33-03","IAP","PACA-AGP","63838","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","M. Sacco",NA,"Brasil","RS",NA,NA,NA,"Habitat: In campestribus Fenofase: flor","PACA063838","12","Magnoliophyta","Asterales","1944","02","C. Mondin",NA,"Passo Fundo","-52.4067001342773","-28.2628002166748",NA,"(L.) Cabrera",NA,NA,"Magnoliatae","25060","auto","1949","09",NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-08-27 13:27:33-03","IAP","PACA-AGP","92091","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","V. F. Nunes",NA,"Brasil","RS","Morro do Santana",NA,NA,"Flores brancas. HASU 693. Habitat: campo Hábito: erva","PACA092091",NA,"Magnoliophyta","Asterales","1988","10","C. Mondin","21","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"(L.) Cabrera",NA,NA,"Magnoliatae","29946","auto","1994","06","09",NA,NA,NA,NA,NA,NA,NA
"52","2019-08-27 13:27:33-03","IAP","PACA-AGP","43701","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Rambo, B.",NA,"Brasil","RS","Morro Santa Teresa",NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor","PACA043701",NA,"Magnoliophyta","Asterales","1949","10","C. A. Mondin","03","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"(L.) Cabrera",NA,NA,"Magnoliatae","29946","auto","1994","02",NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-08-27 13:27:33-03","IAP","PACA-AGP","92086","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Mondin, C.",NA,"Brasil","RS","Parque Saint-Hilaire",NA,NA,"Capítulos brancos. HASU 15387. Habitat: campo Hábito: erva","PACA092086","2371","Magnoliophyta","Asterales","2001","10","C. Mondin","23","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"(L.) Cabrera",NA,NA,"Magnoliatae","29946","auto","2001","10",NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-08-27 13:27:33-03","IAP","PACA-AGP","670","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Rambo, B.",NA,"Brasil","RS","Vila Manresa",NA,NA,"Habitat: in campestribus subhumidis Fenofase: flor","PACA000670",NA,"Magnoliophyta","Asterales","1933","09","C. A. Mondin","16","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"(L.) Cabrera",NA,NA,"Magnoliatae","29946","auto","1994","02",NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-08-27 13:27:33-03","IAP","PACA-AGP","57287","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Rambo, B.",NA,"Brasil","RS","Vila Manresa",NA,NA,"Habitat: in campestribus Fenofase: flor","PACA057287",NA,"Magnoliophyta","Asterales","1955","09","C. A. Mondin","24","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"(L.) Cabrera",NA,NA,"Magnoliatae","29946","auto","1994","02",NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-08-27 13:27:33-03","IAP","PACA-AGP","11942","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Rambo, B.",NA,"Brasil","RS","Vila Manresa",NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA011942",NA,"Magnoliophyta","Asterales","1943",NA,"C. A. Mondin",NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"(L.) Cabrera",NA,NA,"Magnoliatae","29946","auto","1994","02",NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-08-27 13:27:33-03","IAP","PACA-AGP","92088","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","C. Mondin et al.",NA,"Brasil","RS",NA,NA,NA,"Capítulos brancos. HASU 15383. Habitat: capoeira Hábito: erva","PACA092088","2479","Magnoliophyta","Asterales","2001","11","C. Mondin","17","Rosário do Sul","-54.9141998291016","-30.25830078125",NA,"(L.) Cabrera",NA,NA,"Magnoliatae","71660","auto","2001","11",NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-08-27 13:27:33-03","IAP","PACA-AGP","92087","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Mondin, C.",NA,"Brasil","RS","Rodovia RS 453",NA,NA,"HASU 10584.","PACA092087","2110","Magnoliophyta","Asterales","2000","12","C. Mondin","01","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,"(L.) Cabrera",NA,NA,"Magnoliatae","76715","auto","2000","12",NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-08-27 13:27:33-03","IAP","PACA-AGP","35408","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Henz, E.",NA,"Brasil","RS",NA,NA,NA,"Habitat: in humidis dumetosis Fenofase: flor","PACA035408",NA,"Magnoliophyta","Asterales","1946","11","C. A. Mondin","06","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,"(L.) Cabrera",NA,NA,"Magnoliatae","10287","auto","1994","02",NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-08-27 13:27:33-03","IAP","PACA-AGP","35542","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Henz, E.",NA,"Brasil","RS",NA,NA,NA,"Habitat: in humidis dumetosis Fenofase: flor","PACA035542",NA,"Magnoliophyta","Asterales","1946","10","C. A. Mondin","10","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,"(L.) Cabrera",NA,NA,"Magnoliatae","10287","auto","1994","02",NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-08-27 13:27:33-03","IAP","PACA-AGP","1740","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Rambo, B.",NA,"Brasil","RS","ad montem Sapucaia",NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor","PACA001740",NA,"Magnoliophyta","Asterales","1934","10","C. A. Mondin","17","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,"(L.) Cabrera",NA,NA,"Magnoliatae","10287","auto","1994","02",NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-08-27 13:27:33-03","IAP","PACA-AGP","38650","PreservedSpecimen","Plantae","Compositae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Rambo, B.",NA,"Brasil","RS","Rio dos Sinos",NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA038650",NA,"Magnoliophyta","Asterales","1948","12","C. A. Mondin","10","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,"(L.) Cabrera",NA,NA,"Magnoliatae","10287","auto","1994","02",NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-08-27 13:27:33-03","IAP","PACA-AGP","92092","PreservedSpecimen","Plantae","Compositae","Holocheilus","hieracioides","Holocheilus hieracioides","C. Mondin et al.",NA,"Brasil","RS","na beira do Rio Uruguai",NA,NA,"HASU 15381. EM PERIGO. Habitat: Na margem de mata. Hábito: erva","PACA092092","2502","Magnoliophyta","Asterales","2001","11","C. Mondin","18","Barra do Quaraí","-57.5546989440918","-30.2071990966797",NA,"(D. Don) Cabrera",NA,NA,"Magnoliatae","42332","auto","2001","11",NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-08-27 13:28:01-03","IAP","PACA-AGP","36319","PreservedSpecimen","Plantae","Compositae","Trixis","brasiliensis","Trixis brasiliensis","Rambo, B.",NA,"Brasil","RS","Cambara",NA,NA,"SEM MATERIAL Habitat: in campestribus graminosis Fenofase: flor","PACA036319",NA,"Magnoliophyta","Asterales","1948","02","Emrich-Rambo",NA,"São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,"(L.) DC.",NA,NA,"Magnoliatae","76715","auto","1954","07","10",NA,NA,NA,NA,NA,NA,NA
"65","2019-08-27 13:28:01-03","IAP","PACA-AGP","7960","PreservedSpecimen","Plantae","Compositae","Trixis","brasiliensis","Trixis brasiliensis","F. Theissen SJ",NA,"Brasil","RS",NA,NA,NA,"SEM MATERIAL Habitat: in graminosis subhumidis Fenofase: flor","PACA007960",NA,"Magnoliophyta","Asterales","1907",NA,"Emrich-Rambo",NA,"São Leopoldo","-51.1472015380859","-29.7602996826172",NA,"(L.) DC.",NA,NA,"Magnoliatae","10287","auto","1954","07","10",NA,NA,NA,NA,NA,NA,NA
"66","2019-08-27 13:28:01-03","IAP","PACA-AGP","109429","PreservedSpecimen","Plantae","Compositae","Trixis","brasiliensis","Trixis brasiliensis","Jesuíta não identificado",NA,"Brasil","RS","Cume",NA,NA,NA,"PACA109429",NA,"Magnoliophyta","Asterales","1941","10",NA,"22","Sapucaia do Sul","-51.1483001708984","-29.8246994018555",NA,"(L.) DC.",NA,NA,"Magnoliatae","7291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-08-27 13:28:01-03","IAP","PACA-AGP","43294","PreservedSpecimen","Plantae","Compositae","Trixis","brasiliensis","Trixis brasiliensis","Rambo, B.",NA,"Brasil","RS","Estação Azevedo",NA,NA,"SEM MATERIAL Habitat: in campestribus graminosis Fenofase: flor","PACA043294",NA,"Magnoliophyta","Asterales","1949","09","Emrich-Rambo","05","Montenegro","-51.4611015319824","-29.6886005401611",NA,"(L.) DC.",NA,NA,"Magnoliatae","21601","auto","1954","07","10",NA,NA,NA,NA,NA,NA,NA
"68","2019-08-27 13:28:01-03","IAP","PACA-AGP","43598","PreservedSpecimen","Plantae","Compositae","Trixis","brasiliensis","Trixis brasiliensis","Rambo, B.",NA,"Brasil","RS","Morro da Polícia",NA,NA,"SEM MATERIAL Habitat: in campestribus alte graminosis Fenofase: flor","PACA043598",NA,"Magnoliophyta","Asterales","1949","09","Emrich-Rambo","29","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"(L.) DC.",NA,NA,"Magnoliatae","29946","auto","1954","07","10",NA,NA,NA,NA,NA,NA,NA
"69","2019-08-27 13:28:01-03","IAP","PACA-AGP","54456","PreservedSpecimen","Plantae","Compositae","Trixis","brasiliensis","Trixis brasiliensis","Rambo, B.",NA,"Brasil","RS","Vila Manresa",NA,NA,"SEM MATERIAL Habitat: in agro Fenofase: flor","PACA054456",NA,"Magnoliophyta","Asterales","1953","11","B. Rambo SJ","12","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"(L.) DC.",NA,NA,"Magnoliatae","29946","auto","1954","07","10",NA,NA,NA,NA,NA,NA,NA
"70","2019-08-27 13:28:01-03","IAP","PACA-AGP","48830","PreservedSpecimen","Plantae","Compositae","Trixis","brasiliensis","Trixis brasiliensis","Rambo, B.",NA,"Brasil","RS","Vila Manresa",NA,NA,"SEM MATERIAL Habitat: in campestribus graminosis Fenofase: flor","PACA048830",NA,"Magnoliophyta","Asterales","1950","11","Emrich-Rambo","22","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"(L.) DC.",NA,NA,"Magnoliatae","29946","auto","1954","07","10",NA,NA,NA,NA,NA,NA,NA
"71","2019-08-27 13:28:01-03","IAP","PACA-AGP","43497","PreservedSpecimen","Plantae","Compositae","Trixis","brasiliensis","Trixis brasiliensis","Rambo, B.",NA,"Brasil","RS","Vila Manresa",NA,NA,"SEM MATERIAL Habitat: in campestribus dumetosis Fenofase: flor","PACA043497",NA,"Magnoliophyta","Asterales","1949","09","Emrich-Rambo","20","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"(L.) DC.",NA,NA,"Magnoliatae","29946","auto","1954","07","10",NA,NA,NA,NA,NA,NA,NA
"72","2019-08-27 13:28:01-03","IAP","PACA-AGP","37741","PreservedSpecimen","Plantae","Compositae","Trixis","brasiliensis","Trixis brasiliensis","Rambo, B.",NA,"Brasil","RS","Vila Manresa",NA,NA,"SEM MATERIAL Habitat: in campestribus dumetosis Fenofase: flor","PACA037741",NA,"Magnoliophyta","Asterales","1948","09","Emrich-Rambo","22","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"(L.) DC.",NA,NA,"Magnoliatae","29946","auto","1954","07","10",NA,NA,NA,NA,NA,NA,NA
"73","2019-08-27 13:28:01-03","IAP","PACA-AGP","27132","PreservedSpecimen","Plantae","Compositae","Trixis","brasiliensis","Trixis brasiliensis","Rambo, B.",NA,"Brasil","RS","Vila Manresa",NA,NA,"SEM MATERIAL Habitat: in graminosis subhumidis Fenofase: flor","PACA027132",NA,"Magnoliophyta","Asterales","1944","10","Emrich-Rambo",NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"(L.) DC.",NA,NA,"Magnoliatae","29946","auto","1954","07","10",NA,NA,NA,NA,NA,NA,NA
"74","2019-08-27 13:28:01-03","IAP","PACA-AGP","109424","PreservedSpecimen","Plantae","Compositae","Trixis","brasiliensis","Trixis brasiliensis","Jesuíta não identificado",NA,"Brasil","RS","Cume Sapucaia.",NA,NA,NA,"PACA109424","1740","Magnoliophyta","Asterales","1934","10",NA,"17","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,"(L.) DC.",NA,NA,"Magnoliatae","10287","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-08-27 13:28:01-03","IAP","PACA-AGP","109425","PreservedSpecimen","Plantae","Compositae","Trixis","brasiliensis","Trixis brasiliensis","Jesuíta não identificado",NA,"Brasil","RS","Meio Portão. Via Férrea.",NA,NA,NA,"PACA109425","2440","Magnoliophyta","Asterales","1940","08",NA,NA,"São Leopoldo","-51.1472015380859","-29.7602996826172",NA,"(L.) DC.",NA,NA,"Magnoliatae","10287","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-08-27 13:28:01-03","IAP","PACA-AGP","43578","PreservedSpecimen","Plantae","Compositae","Trixis","brasiliensis","Trixis brasiliensis","Rambo, B.",NA,"Brasil","RS","Portao",NA,NA,"SEM MATERIAL Habitat: in campestribus dumetosis Fenofase: flor","PACA043578",NA,"Magnoliophyta","Asterales","1949","09","Emrich-Rambo","23","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,"(L.) DC.",NA,NA,"Magnoliatae","10287","auto","1954","07","10",NA,NA,NA,NA,NA,NA,NA
"77","2019-08-27 13:28:01-03","IAP","PACA-AGP","50713","PreservedSpecimen","Plantae","Compositae","Trixis","brasiliensis","Trixis brasiliensis","Reitz, R.",NA,"Brasil","SC","Campo dos Padres",NA,NA,"SEM MATERIAL Habitat: in paludosis dumetosis","PACA050713","3701","Magnoliophyta","Asterales","1948","12","L. B. Smith","16","Bom Retiro","-49.489200592041","-27.7971992492676",NA,"(L.) DC.",NA,NA,"Magnoliatae","35974","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-08-27 13:28:01-03","IAP","PACA-AGP","51533","PreservedSpecimen","Plantae","Compositae","Trixis","brasiliensis","Trixis brasiliensis","Rambo, B.",NA,"Brasil","RS","Passo do Socorro",NA,NA,"SEM MATERIAL Habitat: in campestribus graminosis Fenofase: flor","PACA051533",NA,"Magnoliophyta","Asterales","1951","12","Emrich-Rambo","26","Vacaria","-50.9338989257812","-28.5121994018555",NA,"(L.) DC.",NA,NA,"Magnoliatae","63451","auto","1954","07","10",NA,NA,NA,NA,NA,NA,NA
"79","2019-08-27 13:28:01-03","IAP","PACA-AGP","70954","PreservedSpecimen","Plantae","Compositae","Trixis","hieracioides","Trixis hieracioides","Sehnem, A.",NA,"Brasil","RS","Taimbezinho",NA,NA,"Habitat: in campo paludoso","PACA070954",NA,"Magnoliophyta","Asterales","1950","12",NA,"19","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,"(D. Don) DC.",NA,NA,"Magnoliatae","76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-08-27 13:28:01-03","IAP","PACA-AGP","54550","PreservedSpecimen","Plantae","Compositae","Trixis","hieracioides","Trixis hieracioides","Rambo, B.",NA,"Brasil","RS","Taimbezinho",NA,NA,"SEM MATERIAL Habitat: in paludosis dumetosis Fenofase: flor","PACA054550",NA,"Magnoliophyta","Asterales","1953","11","B. Rambo SJ","13","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,"(D. Don) DC.",NA,NA,"Magnoliatae","76715","auto","1954","07","10",NA,NA,NA,NA,NA,NA,NA
"81","2019-08-27 13:28:01-03","IAP","PACA-AGP","44583","PreservedSpecimen","Plantae","Compositae","Trixis","hieracioides","Trixis hieracioides","Rambo, B.",NA,"Brasil","RS","Vila Oliva",NA,NA,"SEM MATERIAL Habitat: in paludosis dumetosis Fenofase: flor","PACA044583",NA,"Magnoliophyta","Asterales","1949","12","Emrich-Rambo","03","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,"(D. Don) DC.",NA,NA,"Magnoliatae","49662","auto","1954","07","10",NA,NA,NA,NA,NA,NA,NA
"82","2019-08-27 13:28:01-03","IAP","PACA-AGP","60052","PreservedSpecimen","Plantae","Compositae","Trixis","hieracioides","Trixis hieracioides","Rambo, B.",NA,"Brasil","SC","Campo dos Padres",NA,NA,"SEM MATERIAL Habitat: in paludosis alte graminosis Fenofase: flor","PACA060052",NA,"Magnoliophyta","Asterales","1957","01","Emrich-Rambo","24","Bom Retiro","-49.489200592041","-27.7971992492676",NA,"(D. Don) DC.",NA,NA,"Magnoliatae","35974","auto","1957","05","01",NA,NA,NA,NA,NA,NA,NA
"83","2020-10-22 11:00:16-03","ASU","ASU-PLANTS","ASU0108103","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Keller H.A., Ríos, C.R. & Krauczuk, E.R.",NA,"Argentina","Santa Fe","Gral. Obligado, Ruta Nacional 11",NA,NA,"Hierba, capítulos blancos.",NA,"10994","Magnoliophyta","Asterales","2012","10",NA,"24",NA,"-59.851028","-29.285556",NA,"(D.Don) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-01 16:24:23-03","UNICAMP","UEC","141048","S","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Moraes, MD",NA,"Brazil","Santa Catarina","BR 116, ca. 50 km S de Lages.",NA,NA,"Flores brancas, as dos centro geralmente com lábio menor amarelo na base.; Baixada úmida, próximo a brejo.","UEC086957","798","Magnoliopsida",NA,"2005","11","Monge, M","13",NA,NA,NA,"UEC086957","(L.) Cabrera",NA,NA,NA,NA,NA,"2010","03",NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-01 16:24:23-03","UNICAMP","UEC","200268","S","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Trevisan, R",NA,"Brazil","Santa Catarina","Parque Nacional (PARNA) São Joaquim.",NA,NA,"Capítulos brancos.; Campo Úmido.","UEC160821","1410","Magnoliopsida",NA,"2013","12","et al.; Trevisan, R","08","Urubici","-49.612889","-28.162083",NA,"(L.) Cabrera","1624","1624",NA,NA,NA,"2013","12","18","-49.612889","-28.162083",NA,NA,NA,NA,NA
"86","2019-08-20 10:05:48-03","UNICAMP","UEC","200269","S","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Silva, FA",NA,"Brazil","Mato Grosso","Morro Santana",NA,NA,NA,"UEC160820","482","Magnoliopsida",NA,"1985","09",NA,"27","Porto Alegre",NA,NA,"UEC160820","(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-01 16:24:23-03","UNICAMP","UEC","178465","S","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Ribas, OS; et al.",NA,"Brazil","Paraná","recanto dos Papagaios.",NA,NA,"Ereta, até 60cm, capítulos alvescentes.&nf;Campo limpo, seco.","UEC009764","1561","Magnoliopsida",NA,"1996","10",NA,"28","Palmeira","-50.0064010620117","-25.4293994903564","UEC009764","(L.) Cabrera",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-01 16:24:23-03","UNICAMP","UEC","141049","S","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Moraes, MD",NA,"Brazil","Santa Catarina","Santa Catarina, BR 116, ca. 38 km S de Lages.",NA,NA,"Flores brancas, lábio menor amarelo na base.; Morro com pedras, área de campo e Araucária.","UEC086956","796","Magnoliopsida",NA,"2005","11","Monge, M","13","Lages","-50.326099395752","-27.8160991668701","UEC086956","(L.) Cabrera",NA,NA,NA,"70701","auto","2010","03",NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-04 13:18:57-03","UDESC","LUSC","2065","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Martins, D.",NA,"Brasil","Santa Catarina","Fazenda das Nascentes.",NA,NA,NA,"LUSC006386",NA,NA,NA,"2007","09","Mondin, C.A.","17","Urupema","-49.8731002807617","-27.9528007507324","LUSC006386","(L.) Cabrera",NA,NA,NA,"23096","auto","2015","04","14",NA,NA,NA,NA,NA,NA,NA
"90","2020-01-24 17:51:12-03","PUCRS","MPUC","21924","S","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis",NA,"South America","Brasil","RS","Morro São Pedro, Lami",NA,NA,"SP2P4",NA,NA,NA,"Asterales","2016","09","C. Vogel Ely","19","Porto Alegre","-51.1105555556","-30.1777777778",NA,"(L.) Cabrera",NA,NA,"Magnoliopsida",NA,NA,"2017","01","01","-51.1105555556","-30.1777777778","12","12","1",NA,NA
"91","2019-01-17 11:24:29-02","PUCRS","MPUC","17580","S","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","M. Grings","South America","Brasil","RS",".",NA,NA,NA,NA,NA,NA,"Asterales","2010","11","P.J.S. Silva Filho","01","Quaraí","-56.4513888889","-30.3877777778",NA,"(L.) Cabrera",NA,NA,"Magnoliopsida",NA,NA,"2011","01","01","-56.4513888889","-30.3877777778",NA,NA,"1","1173",NA
"92","2019-01-17 11:24:29-02","PUCRS","MPUC","14767","S","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides",NA,"South America","Brasil","RS","Fazenda São Maximiliano",NA,NA,"Coleta em campo pedregoso, cerro granítico, mais ou menos 3 m de altitude (nota de livro de registro)",NA,NA,NA,"Asterales","1976","11","N.I. Matzenbacher","02","Guaíba","-51.3280556","-30.1011667",NA,"(D. Don) Cabrera",NA,NA,"Magnoliopsida",NA,NA,"1976","01","01","-51.3280556000","-30.1011667000",NA,NA,"1",NA,NA
