"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","locality","decimalLongitude","decimalLatitude","recordedBy","year","month","day","minimumElevationInMeters","identifiedBy","maximumElevationInMeters","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"94","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","20348",NA,"Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"2212",NA,"Brasil",NA,"Terrestre, brácteas de cor verde, flores com sépalas verdes, pétalas brancas. Fundo de vale, dossel 10m.","MBML020348","MBML020348","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","R.R. Vervloet; et al","2003","04","10",NA,"L. Kollmann/26-03-2004",NA,"Santa Teresa",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA
"95","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","20520",NA,"Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"2273",NA,"Brasil",NA,"Terrestre, flores e frutos de cor verde. Baixada, dossel 15m.","MBML020520","MBML020520","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","R.R. Vervloet; et al","2003","04","22",NA,"L. Kollmann/26-03-2004",NA,"Santa Teresa",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA
"96","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","20938",NA,"Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"549",NA,"Brasil",NA,"Terrestre, flores com sépalas verdes com margens brancas, pétalas brancas, labelo com base branca e lóbulos com ápice verde.","MBML020938","MBML020938","Espírito Santo","São Lourenço","-40.620556","-19.931111","A. P. Fontana; et al","2003","03","29",NA,"A. P. Fontana. 24-03-2004",NA,"Santa Teresa",NA,NA,NA,NA,NA,"40W37'14","19S55'52",NA,NA,NA,NA,NA
"97","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","21002",NA,"Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"565",NA,"Brasil",NA,"Terrestre; flores com sépalas verdes com margens brancas; pétalas brancas e labelo com base e ápice verde.","MBML021002","MBML021002","Espírito Santo","Goiapaba-Açu","-40.472222","-19.914167","A. P. Fontana; et al","2003","05","03",NA,"A. P. Fontana. 24-03-2004",NA,"Fundão",NA,NA,NA,NA,NA,"40W28'20","19S54'51",NA,NA,NA,NA,NA
"98","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","24555",NA,"Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Bar. Rodr.",NA,"7709",NA,"Brasil",NA,"Terrestre, flores verdes.","MBML024555","MBML024555","Espírito Santo","25 de Julho, Bela Vista","-40.604167","-19.780556","L. Kollmann; et al","2005","04","29",NA,"C.N. Fraga, L. Kollmann & A. P. Fontana/23-04-2013",NA,"Santa Teresa",NA,NA,NA,NA,NA,"40W36'15","19S46'50",NA,NA,NA,NA,NA
"99","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","24556",NA,"Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Bar. Rodr.",NA,"7708",NA,"Brasil",NA,"Terrestre. Flores verdes.","MBML024556","MBML024556","Espírito Santo","25 de Julho, Bela Vista","-40.604167","-19.780556","L. Kollmann; et al","2005","04","29",NA,"C.N. Fraga, L. Kollmann & A. P. Fontana/23-04-2013",NA,"Santa Teresa",NA,NA,NA,NA,NA,"40W36'15","19S46'50",NA,NA,NA,NA,NA
"100","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","3",NA,"Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"533",NA,"Brasil",NA,"Terrestre, flores alvas, clorofila, capoeirão.","MBML000003","MBML000003","Espírito Santo","Nova Lombardia","-40.510556","-19.823611","W. Boone","1985","06","04",NA,"J. A. N. Batista/Dez.1998",NA,"Santa Teresa",NA,NA,NA,NA,NA,"40W30'38","19S49'25",NA,NA,NA,NA,NA
"101","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","30964",NA,"Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"3861",NA,"Brasil",NA,"Terrestre sépalas verdes, pétalas brancas. Subida do afloramento rochoso.","MBML030964","MBML030964","Espírito Santo","Pedra de Santa Luzia, prop.: Firmino Sottele","-40.461944","-19.281667","V. Demuner; T. Cruz, R. R. Vervloet, M. Belisario e Elias Bausen.","2007","04","26","350","R. R. Vervloet/17-X-2007","350","Governador Lindenberg",NA,NA,NA,NA,NA,"40W27'43","19S16'54",NA,NA,NA,NA,NA
"102","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","33750",NA,"Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"1841",NA,"Brasil",NA,"Herbácea, terrestre, heliófila, flores verdes. Material prensado em álcool.","MBML033750","MBML033750","Espírito Santo","Reserva Biológica Duas Bocas","-40.519444","-20.291389","C. N. de Fraga; (*a) et al","2008","02","15",NA,"L. Kollmann/11-11-2008",NA,"Cariacica",NA,NA,NA,NA,NA,"40W31'10","20S17'29",NA,NA,NA,NA,NA
"103","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","4",NA,"Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"366",NA,"Brasil",NA,"Planta terrestre, flores alvas, labelo esverdeado.","MBML000004","MBML000004","Espírito Santo","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","W. Boone","1985","04","15",NA,"J. A. N. Batista/Dez.1998",NA,"Santa Teresa",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"104","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","6211",NA,"Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"86",NA,"Brasil",NA,"Flor verde. Pétalas brancas. Vide herbário.","MBML006211","MBML006211","Espírito Santo","Estrada de Recreio","-40.645556","-19.946111","L. Kollmann","1991","03","15",NA,"J. A. N. Batista/Dez.1998",NA,"Santa Teresa",NA,NA,NA,NA,NA,"40W38'44","19S56'46",NA,NA,NA,NA,NA
"105","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","9903",NA,"Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"2526",NA,"Brasil",NA,"Mata de encosta. Planta 40cm. Pétalas brancas. Parte superior do labelo branca, parte inferior verde.","MBML009903","MBML009903","Espírito Santo","Santo Antônio","-40.589167","-19.922222","L. Kollmann; E. Bausen, W. Pizziolo & W. P. Lopes","1999","04","27",NA,"J. A. N. Batista/Jun.2001",NA,"Santa Teresa",NA,NA,NA,NA,NA,"40W35'21","19S55'20",NA,NA,NA,NA,NA
"106","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","39750",NA,"Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Bar. Rodr.",NA,"6008",NA,"Brasil",NA,"Terrestre na sonmbra. Flores com calcar, sépalas e labelo verdes. Pétalas brancas.","MBML039750","MBML039750","Espírito Santo","Valsugana Velha, Estação Biológica de Santa Lúcia, trilha do Túmulo.","-43.521389","-19.995278","A. P. Fontana; P. Maas, H. Maas, L. Westra, U. Scharf, T. van Andal, M. Jansen & G. Bernard.","2009","05","05","645","C.N. Fraga, L. Kollmann & A. P. Fontana/23-04-2013","645","Santa Teresa",NA,NA,NA,NA,NA,"43W31'17","19S59'43",NA,NA,NA,NA,NA
"107","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","23200",NA,"Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"880",NA,"Brasil",NA,"Terrestre, flores com sépalas verdes, labelo branco.","MBML023200","MBML023200","Espírito Santo","Estrada p/ Alto Santo Antônio","-40.6002998352051","-19.9356002807617","A. P. Fontana","2004","03","31",NA,"A. P. Fontana/31-03-2004",NA,"Santa Teresa","23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2014-11-06 16:18:28-02","UFPB","EAN","9232","S","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb. Rodr.",NA,NA,NA,"Brasil",NA,"Folhas plicadas; sépalas verdes, pétalas alvas, labelo de base alva, lobos verdes. Campos Gerais..",NA,NA,"Bahia",NA,"-41.2847","-13.4106",NA,"1986","01","15",NA,"L. P. Felix",NA,"Ibicoara","34188","auto","1996","02","16",NA,NA,NA,NA,NA,NA,NA
"109","2020-09-12 05:00:02-03","US","US","2106500","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb. Rodr.",NA,"25544","South America - Neotropics","Colombia",NA,NA,NA,NA,"Santander",NA,NA,NA,"N. C. Fassett","1944","7","29",NA,"Szlachetko, D. L., (POLAND)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"110","2020-09-12 05:00:02-03","US","US","3204749","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb. Rodr.",NA,"11374","South America - Neotropics","French Guiana",NA,NA,NA,NA,"Cayenne",NA,NA,NA,"G. Cremers & M. Hoff","1990","5","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"111","2020-09-12 05:00:02-03","US","US","2106507","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb. Rodr.",NA,"25582","South America - Neotropics","Colombia",NA,NA,NA,NA,"Santander",NA,NA,NA,"N. C. Fassett","1944","8","3",NA,"Szlachetko, D. L., (POLAND)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"112","2020-09-12 05:00:02-03","US","US","3060746","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb. Rodr.",NA,"5608","South America - Neotropics","French Guiana",NA,NA,NA,NA,"Cayenne",NA,NA,NA,"L. E. Skog, C. Feuillet, R. Gradstein & A. Aptroot","1985","3","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"113","2020-09-12 05:00:02-03","US","US","2949723","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb. Rodr.",NA,"2292","South America - Neotropics","Brazil",NA,NA,"US00247455","US00247455_01","Rio de Janeiro",NA,NA,NA,"D. Sucre","1968","2","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"114","2020-09-12 05:00:02-03","US","US","2602104","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb. Rodr.",NA,"11193","South America - Neotropics","Brazil",NA,NA,"US00247233","US00247233_01","Distrito Federal",NA,NA,NA,"H. S. Irwin, R. G. P. Santos & R. Souza","1965","12","11","975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"115","2020-09-12 05:00:02-03","US","US","3567261","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb. Rodr.",NA,"2527","South America - Neotropics","Guyana",NA,NA,NA,NA,"Cuyuni-Mazaruni",NA,NA,NA,"K. M. Redden, M. Lyle, C. Perry & C. Paul","2004","2","4","470","Szlachetko, D. L., (POLAND)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"116","2020-09-12 05:00:02-03","US","US","2107350","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb. Rodr.",NA,"25581","South America - Neotropics","Colombia",NA,NA,NA,NA,"Santander",NA,NA,NA,"N. C. Fassett","1944","8","2",NA,"Szlachetko, D. L., (POLAND)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"117","2020-09-12 05:00:02-03","US","US","3663522","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb. Rodr.",NA,"607","South America - Neotropics","Guyana",NA,NA,NA,NA,"Barima-Waini",NA,NA,NA,"T. Hollowell & W. Hinds","2001","10","22","5","Romero, Gustavo A.","10",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"118","2020-09-02 16:35:13-03","Cenargen","CEN","15011","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"77",NA,"Brasil","Exsicatas","Sépalas verdes, pétalas e labelos esbranquiçados.","CEN00015011","CEN00015011","DF","Parque Nacional de Brasília. Borda de mata.","-47.9296989440918","-15.7797002792358","João Aguiar Nogueira Batista","1990","04","04",NA,"J. A. N. Batista",NA,"BRASILIA","70570","auto","1996","11",NA,NA,NA,NA,NA,NA,"1",NA
"119","2020-09-02 16:35:13-03","Cenargen","CEN","15012","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"168",NA,"Brasil","Exsicatas","Início de floração. A maior parte das plantas só com botões. Projeto Bio Bio Cerrado; Long: 49, Lat: 16; qd: b; Coordenadas aprox. Papavero & Vanzolini, 1968.","CEN00015012","CEN00015012","GO","Área da Serra dos Pireneus. Próximo ao Morro dos Cabeludos.","-48.9592018127441","-15.852499961853","João Aguiar Nogueira Batista","1991","01","16",NA,"J. A. N. Batista",NA,"PIRENOPOLIS","40887","auto","1996","11",NA,NA,NA,NA,NA,NA,"1",NA
"120","2020-09-02 16:35:13-03","Cenargen","CEN","18132","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"243",NA,"Brasil","Exsicatas","Somente observado um pequeno conjunto, localizado as margens de um pequeno curso de escoamento d#?# água. Local bastante úmido. Cobertura graminosa espessa. Projeto Bio Bio Cerrado; Long: 49, Lat: 16, qd: b; Coordenadas aprox. Papavero & Vanzolini, 1968.","CEN00018132","CEN00018132","GO","Área do Morro do Cabeludo.","-48.9592018127441","-15.852499961853","João Aguiar Nogueira Batista","1992","01","17",NA,"J. A. N. Batista",NA,"PIRENOPOLIS","40887","auto","1996","11",NA,NA,NA,NA,NA,NA,"1",NA
"121","2020-09-02 16:35:13-03","Cenargen","CEN","51734","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"38",NA,"Brasil","Exsicatas","Doação do herbário UEC - Universidade Estadual de Campinas.","CEN00051734","CEN00051734","MG","Estrada que liga Datas a Diamantina. Sentido Datas, ao lado esquerdo da pista, próximo ao km 614, em frente a um morro recoberto por pedras. Limite de municípios entre Datas e Gouveia.","-43.6557998657227","-18.4456005096436","L. Mickeliunas","2004","01","17",NA,"J. A. N. Batista",NA,"DATAS","23532","auto","2004","02",NA,NA,NA,NA,NA,NA,"1",NA
"122","2020-09-02 16:35:13-03","Cenargen","CEN","51249","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"1419",NA,"Brasil","Exsicatas","Erva terrestre, em barranco na margem de estrada de terra. Rara; Obsrevado somente três exemplares. Dois exemplares com frutos quase maduros, outro com as flores ainda em botão. Sépalos verde claro com as margens e a base esbranquiçadas, as nervuras do meio para o ápice destacadas em verde mais intenso. Pétalos e labelo brancos. Conectivo verde claro, restante da coluna toda branca. Doação Flora do Brasil - Estado de Minas Gerais.","CEN00051249","CEN00051249","MG","Região do Pico do Itambé.","-43.3067016601562","-18.465799331665","João Aguiar Nogueira Batista","2003","04","01",NA,"J. A. N. Batista",NA,"SANTO ANTONIO DO ITAMBE","19014","auto","2003","04",NA,NA,NA,NA,NA,NA,"1",NA
"123","2020-09-02 16:35:13-03","Cenargen","CEN","50471","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"1471",NA,"Brasil","Exsicatas","Erva em barranco seco a beira da estrada, crescendo entre capim gordura; Observado somente um pequeno grupo com cerca de 8 plantas. Em inicio de floração. Ovário e pedicelo verdes. Calcar com a base esbranquiçada, para o ápice verde claro. Sépalos verdes com a margem esbranquiçada, para o ápice verde claro. Verde pouco mais escuro do que os pétalos, mas mais claro do que os sépalos. Conectivo verde . Anteras e auriculos brancos. Rostelo e estigmas esbranquiçados. Demais informações na exsicata.","CEN00050471","CEN00050471 CEN00050471_1","RJ","Na estrada entre Itaipava e Teresópolis, ca. de 12 km de Itaipava.","-43.2075004577637","-22.9027996063232","João Aguiar Nogueira Batista","2004","01","24",NA,"J. A. N. Batista",NA,"RIO DE JANEIRO","57442","auto","2004","01",NA,NA,NA,NA,NA,NA,"2",NA
"124","2020-09-02 16:35:13-03","Cenargen","CEN","50472","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"1472",NA,"Brasil","Exsicatas","Erva em campo seco com gramíneas e ciperáceas. Rara; Observado este único exemplar. Em plena floração. Ovário e pedicelo verdes. Calcar com a base esbranquiçada, para o ápice verde claro. Sépalos verdes com a margem esbranquiçada. Pétalo anterior com a base branca, os segmentos verde claro. Labelo com a base esbranquiçada, para o ápice verde claro; verde pouco mais escuro do que os pétalos, mas mais claro do que os sépalos. Demais informações na exsicata.","CEN00050472","CEN00050472","RJ","BR-040, na descida da serra, entre Petrópolis e o Rio de Janeiro. Campo ao lado de um mirante com a estrutura de concreto armado abandonada.","-43.2075004577637","-22.9027996063232","João Aguiar Nogueira Batista","2004","01","24",NA,"J. A. N. Batista",NA,"RIO DE JANEIRO","57442","auto","2004","01",NA,NA,NA,NA,NA,NA,"1",NA
"125","2021-03-15 18:29:06-03","USP","SPF","210774","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"2700",NA,"Brasil",NA,"Ervas eretas, 25-30 cm alt., flores verdes com listras alvas.; Campo limpo com gramíneas.","SPF00210774",NA,"Minas Gerais","Serra do Cipó, Trilha do João Carrinho, saindo pela trilha da captação da Faz. Toucan Cipó, acesso por Inhame.","-43.733356","-19.024682","Zappi, DC","2009","11","28",NA,"Milliken, W",NA,"Santana de Pirapama",NA,NA,"2010","12",NA,"-43.733356","-19.024682",NA,NA,NA,NA,NA
"126","2019-10-07 09:20:03-03","UEFS","HUEFS","137147","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"2894",NA,"Brasil",NA,"Mata de encosta.","HUEFS0137147","HUEFS0137147","Bahia","Base da Serra Cadombá, próximo à Pousada Cadombá.","-41.5","-12.616667","Conceição, A.A.","2008","06","10","870","J.A.N.Batista","870","Palmeiras",NA,NA,"2013","12",NA,"41W30'","12S37'","Lilianae",NA,NA,NA,NA
"127","2019-10-07 09:20:03-03","UEFS","HUEFS","139844","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"1516",NA,"Brasil",NA,"Campo rupestre.","HUEFS0139844","HUEFS0139844","Minas Gerais","Estrada Lapinha #?# Congonhas do Norte, entre a fazenda Cacheira e a RPPN Ermo Gerais.","-43.7","-19.016667","Rapini, A.","2008","01","29","1280","J.A.N.Batista","1280","Santana do Riacho",NA,NA,"2013","12",NA,"43W42'","19S1'","Lilianae",NA,NA,NA,NA
"128","2019-10-07 09:20:05-03","UEFS","HUEFS","158364","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"629",NA,"Brasil",NA,NA,"HUEFS0158364","HUEFS0158364","Bahia","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.","-38.033333","-12.016667","Popovkin, A.V.","2009","10","10",NA,"J.A.N.Batista",NA,"Entre Rios",NA,NA,"2013","12",NA,"38W2'","12S1'","Lilianae",NA,NA,NA,NA
"129","2019-10-07 09:20:05-03","UEFS","HUEFS","175576","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"10013",NA,"Brasil",NA,NA,"HUEFS0175576","HUEFS0175576","Bahia","Estrada para Bonito, 32 Km até entrada para Alto da MR, à esquerda mais 4 Km.","-41.185556","-11.833056","Melo, E.","2011","06","18","990","J.A.N.Batista","990","Morro do Chapéu",NA,NA,"2013","12",NA,"41W11'8''","11S49'59''","Lilianae",NA,NA,NA,NA
"130","2019-10-07 09:20:05-03","UEFS","HUEFS","182431","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"914",NA,"Brasil",NA,"Atlantic forest.","HUEFS0182431","HUEFS0182431","Bahia","Imbé.","-38","-12.05","Popovkin, A.V.","2011","08","17",NA,"J.A.N.Batista",NA,"Entre Rios",NA,NA,"2013","12",NA,"38W0'","12S3'","Lilianae",NA,NA,NA,NA
"131","2019-10-07 09:20:03-03","UEFS","HUEFS","55739","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"994",NA,"Brasil",NA,"Caatinga.","HUEFS0055739","HUEFS0055739","Bahia","Margem da rodovia.","-41.168333","-12.0325","Nonato, F.R.","2001","08","05","782","J.A.N.Batista","782","Utinga",NA,NA,"2006","02",NA,"41W10'6''","12S1'57''","Lilianae",NA,NA,NA,NA
"132","2020-07-23 12:17:19-03","CEPLAC","CEPEC","5174","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis",NA,NA,"404",NA,"Brasil",NA,NA,NA,NA,"Bahia","6Km a leste da cidade.","-39.9707984924316","-13.5305995941162","J. A. de Jesus","1969","05","22",NA,"J. A. N. Batista",NA,"jaguaquara","34448","auto",NA,NA,NA,NA,NA,NA,"15/05/1998",NA,NA,NA
"133","2020-07-23 12:17:19-03","CEPLAC","CEPEC","14158","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis",NA,NA,"10045",NA,"Brasil",NA,NA,NA,NA,"Bahia","13 a 22Km ao S Maracas, antiga estr. p/ Jequie.","-40.4308013916016","-13.4411001205444","S. A. Mori","1978","04","27",NA,"G. Pabst",NA,"MARACÁS","50558","auto",NA,NA,NA,NA,NA,NA,"30/10/1978",NA,NA,NA
"134","2019-11-01 15:15:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb. Rodr.",NA,"101","Southern America","Brasil",NA,"Flores verdes; Terrestre","UB0018659","UB0018659","São Paulo","Sítio Irapuã, km 348.5 da BR-116","-47.4599990844727","-24.2800006866455","Martuscelli, P","1985","03","02",NA,"Batista, JAN",NA,"Miracatu","43974","auto","2000","03",NA,NA,NA,NA,NA,NA,NA,NA
"135","2014-10-09 13:58:27-03","UHH","HBG","501047","S","Plantae",NA,NA,"Orchidaceae","Habenaria","corcovadensis","Habenaria corcovadensis","Kraenzl.",NA,"4006","South America","Brazil",NA,"ex Herbar E. Ule: Brasilien HBG loan #1996 to UGDA (Gdansk Univ.) finished 23.03.2011","HBG501047","HBG501047",NA,"im Walde des Carcovado",NA,NA,"Ule, E.","1895","01",NA,NA,"Cogniaux, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2014-10-09 13:58:27-03","UHH","HBG","501039","S","Plantae",NA,NA,"Orchidaceae","Habenaria","corcovadensis","Habenaria corcovadensis","Kraenzl.","Isotype",NA,"South America","Brazil",NA,"ex Herb. Kränzlin 168; collector unknown NEOTROP; Herbarium Hamburgense evacuated and inaccessible 1943-1992; HBG loan #1996 to UGDA (Gdansk Univ.) finished 23.03.2011","HBG501039","HBG501039",NA,"in monte Corcovado",NA,NA,NA,NA,NA,NA,NA,"Christenson, E.A.",NA,NA,NA,NA,"1993","05",NA,NA,NA,NA,NA,NA,NA,NA
"137","2017-09-11 17:11:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Habenaria","corcovadensis","Habenaria corcovadensis","Kraenzl.",NA,"9","Southern America","Brazil",NA,NA,NA,NA,"Rio de Janeiro","In prov. Rio de Janeiroad Corcovado.",NA,NA,"Riedel, L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2017-09-11 17:11:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Habenaria","corcovadensis","Habenaria corcovadensis","Kraenzl.",NA,"2346","Southern America","Brazil",NA,"locis argillosis ejusdem.; HABITAT: locis argillosis ejusdem.",NA,NA,"Rio de Janeiro","prov. ad Estrada de Castorinha.",NA,NA,"Schenck, JHR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2017-09-11 17:11:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"s.n.","Southern America","Brazil",NA,NA,NA,"P03P4N0006","Rio de Janeiro","Habitat in locis argillosis prope Rodeio prov. Rio de Janeiro.",NA,NA,"Barbosa Rodrigues, J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-03 13:40:39-03","IBt","SP","28893","S","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"CGG3670",NA,"Brasil",NA,NA,"SP009597","SP009597","São Paulo",NA,NA,NA,"Edwall, G","1897","03",NA,NA,"Batista, JAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
