"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","locality","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"600","2019-05-06 11:54:30-03","UFU","HUFU","48652","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Rosa, P.O.; Gusson, A.E. & Araújo, G.M.","837","2007","08","29",NA,"Brasil",NA,NA,"Árvore, ca. 7 m. Càlice vináceo, corola externamente lilás e internamente alva.; Mata decidua.","HUFU00003108",NA,NA,NA,"Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975","HUFU00003108","Mart.","Capim Branco I, Funil I.",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2019-05-06 11:54:30-03","UFU","HUFU","48909","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Araújo, G.M.; Gusson, A.E.","17","2007","09","20",NA,"Brasil",NA,NA,"Árvore, ca. 10 m. Cálice vináceo, corola lilás.; Mata decidua.","HUFU00003036",NA,NA,NA,"Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975","HUFU00003036","Mart.","Capim Branco I, Funil II.",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2019-05-06 11:54:30-03","UFU","HUFU","48864","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Rosa, P.O.; Gusson, A.E. & Araújo, G.M.","861","2007","09","10",NA,"Brasil",NA,NA,"Árvore, ca. 3,0 m. Cálice vinho e corola lilás.; Mata semidecidua.","HUFU00003059",NA,NA,NA,"Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975","HUFU00003059","Mart.","Capim Branco II",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2019-05-06 11:54:30-03","UFU","HUFU","43595","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Araújo, G.M.; Aguiar, E.","s.n.","2005","10","03",NA,"Brasil",NA,NA,"Árvore, ca. 7 m. Flor roxa.; Mata decidua.","HUFU00003056",NA,NA,NA,"Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975","HUFU00003056","Mart.","Capim Branco II, Funil II.",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2019-05-06 11:54:30-03","UFU","HUFU","65941","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Souza, V.C.; et al.","12252","1994","10",NA,NA,"Brasil",NA,NA,NA,"HUFU00003012",NA,NA,NA,"São Paulo","Paulo de Faria","-49.3800010681152","-20.0300006866455","HUFU00003012","Mart.",NA,NA,NA,"29574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2019-05-06 11:54:30-03","UFU","HUFU","13197","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Mota, A.L.P.","94","1991","01","31",NA,"Brasil",NA,NA,"Árvore ca. de 8 m. Frutos imaturos verdes.; Cerrado.","HUFU00003020",NA,NA,NA,"Minas Gerais",NA,NA,NA,"HUFU00003020","Mart.","Vale do Rio Araguari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2019-05-06 11:54:30-03","UFU","HUFU","13285","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Mota, A.L.P.","571","1991","08","31",NA,"Brasil",NA,NA,"Árvore ca. de 8 m. Flores roxas e frutos.","HUFU00003016",NA,NA,NA,"Minas Gerais",NA,NA,NA,"HUFU00003016","Mart.","Vale do Rio Araguari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2019-05-06 11:54:30-03","UFU","HUFU","14752","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Mota, A.L.P.","1752","1993","08","25",NA,"Brasil",NA,NA,"Árvore ca. de 8 m. Flores roxas.","HUFU00003039",NA,NA,NA,"Minas Gerais",NA,NA,NA,"HUFU00003039","Mart.","Vale do Rio Araguari, BR 365.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2019-05-06 11:54:30-03","UFU","HUFU","15044","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Mota, A.L.P.","1909","1993","09","22",NA,"Brasil",NA,NA,"Árvore, ca. 10,0 m. Flores azul-arroxeadas.","HUFU00003027",NA,NA,NA,"Minas Gerais",NA,NA,NA,"HUFU00003027","Mart.","Vale do Rio Araguari, Canteiro de obras UHE Miranda.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2019-05-06 11:54:30-03","UFU","HUFU","43169","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Siqueira, A.S.; Rodrigues, V.H.P.; Aguiar, E. & Kilca, R.","s.n.","2005","07","07",NA,"Brasil",NA,NA,"Árvore, ca. 15 m. Fruto verde.; Mata seca.","HUFU00003063",NA,NA,NA,"Minas Gerais","Araguari","-48.187198638916","-18.6471996307373","HUFU00003063","Mart.","Funil I",NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2019-05-06 11:54:30-03","UFU","HUFU","23095","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Proença, C.; Munhoz, C.; Farias, R.; Cardoso Rosa, L.O.; Carvalho, V.M.; et al.","2010","1998","09","09",NA,"Brasil",NA,NA,"Árvore. Cálice e ramos da inflorescência vináceos, corola lilás com lobos roxo-escuro-azulados e mancha alva na fauce, estaminódio amarelo claro.","HUFU00003017",NA,NA,NA,"Minas Gerais","Ituiutaba","-49.4650001525879","-18.968900680542","HUFU00003017","Mart.","Fazenda São Vicente, Beira da estrada.",NA,NA,"50022","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2019-05-06 11:54:30-03","UFU","HUFU","43168","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Siqueira, A.S.; Rodrigues, V.H.P.; Aguiar, E. & Kilca, R.","s.n.","2005","08","13",NA,"Brasil",NA,NA,"Árvore, ca. 12 m. Fruto verde.; Mata seca.","HUFU00003062",NA,NA,NA,"Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975","HUFU00003062","Mart.","Funil II",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2020-05-19 17:19:29-03","UFMT","UFMT","23377","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","SchessI, M.","2340","1991","10","05",NA,"Brasil",NA,NA,"Árvore com 6m de altura. flores lilás-azul.",NA,NA,NA,"Singer, R.F.","Mato Grosso","Cuiabá","-56.333333","-16.466667",NA,"Mart.","Cidade de Cuiabá, campus da Universidade Federal de Mato Grosso, perto do Instituto de Biociências.",NA,NA,NA,NA,NA,NA,NA,NA,"-56.333333","-16.466667",NA,NA,NA,NA,NA
"613","2019-04-15 17:39:14-03","UFMT","UFMT","31110","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Nave, A.G.; Dário, F.R.; Lopes, R.F.; Bertani, D.F.","2182","1997","09","15",NA,"Brasil",NA,NA,"Arbóreo. Altura de 5,0m e com flor roxa.&nf;; Savana arbórea densa. Beira de estrada, antropizado.",NA,NA,NA,"Nave, A.G.; Lopes, R.F.","Mato Grosso","Pontes e Lacerda","-59.867222","-14.490833",NA,"Mart.","Estrada da Mineradora Santa Elina.",NA,NA,NA,NA,NA,"1998",NA,NA,"-59.867222","-14.490833",NA,NA,NA,NA,NA
"614","2020-05-19 17:19:29-03","UFMT","UFMT","21805","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","SchessI, M.","2340","1991","10","05",NA,"Brasil",NA,NA,"Árvore de 6m de altura, flores laranja brilhante.",NA,NA,NA,"Singer, R.F.","Mato Grosso","Cuiabá","-56.333333","-16.466667",NA,"Mart.","Baixada cuiabana, campus da Universidade Federal de Mato Grosso. Perto do Instituto de Biociências (CCBS III).",NA,NA,NA,NA,NA,NA,NA,NA,"-56.333333","-16.466667",NA,NA,NA,NA,NA
"615","2018-11-12 13:14:38-02","UFMT","UFMT","43606","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Ferreira, H.","s.n.","2017","10","14",NA,"Brasil",NA,NA,"cerrado",NA,NA,NA,NA,"Mato Grosso","Poconé","-56.414653","-16.508128",NA,"Mart.","Baía das Pedras- Sesc Poconé.",NA,NA,NA,NA,NA,NA,NA,NA,"-56.414653","-16.508128",NA,NA,NA,NA,NA
"616","2019-04-22 21:12:41-03","UFMT","UFMT","31107","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Dario, F.R.; Nave, A.G.; Lopes, R.F.; Carneiro, P.H.M.","1094","1997","03","28",NA,"Brasil",NA,NA,"Árvore. Altura de 4,0 m.; Savana arbórea aberta.",NA,NA,NA,"Nave, A.G.","Mato Grosso","Gaúcha do Norte","-53.1725","-13.026111",NA,"Mart.","Estrada Gaúcha do Norte - Paranatinga.",NA,NA,NA,NA,NA,NA,NA,NA,"-53.1725","-13.026111",NA,NA,NA,NA,NA
"617","2019-05-17 13:37:55-03","UFMT","UFMT","31109","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20017","1997","10","06",NA,"Brasil",NA,NA,"Árvore, ca. 7m alt.; corola roxa.; Savana arborizada (cerrado) recentemente queimada. Solo pedregoso.",NA,NA,NA,"Souza, V.C.","Mato Grosso","Nova Brasilândia","-55","-14.966667",NA,"Mart.","Estrada entre Nova Brasilândia e Chapada dos Guimarães, ca. 4km de Nova Brasilândia.",NA,NA,NA,NA,NA,"1998",NA,NA,"-55","-14.966667",NA,NA,NA,NA,NA
"618","2019-05-17 13:37:55-03","UFMT","UFMT","39421","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Corrêa, B.M.B.; Battaine, B.; Souza, A.","1","2011","03","28",NA,"Brasil",NA,NA,"Árvore de 8,5 metros de altura.; Cerrado.",NA,NA,NA,NA,"Mato Grosso","Cuiabá","-56.063056","-15.895667",NA,"Mart.","Parque Estadual Massairo Okamura, Fundos do IFMT- Campus Bela Vista, Reflorestado.",NA,NA,NA,NA,NA,NA,NA,NA,"-56.063056","-15.895667",NA,NA,NA,NA,NA
"619","2019-04-22 21:12:41-03","UFMT","UFMT","34132","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Dario, F.R.; Nave, A.G.; Lopes, R.F.; Carneiro, P.H.M.","1094","1997","03","28",NA,"Brasil",NA,NA,"Árvore altura de 4,0 m.; Savana arbórea aberta.",NA,NA,NA,NA,"Mato Grosso","Gaúcha do Norte","-53.1725","-13.026111",NA,"Mart.","Estrada Gaúcha do Norte - Paranatinga.",NA,NA,NA,NA,NA,NA,NA,NA,"-53.1725","-13.026111",NA,NA,NA,NA,NA
"620","2018-07-27 21:52:48-03","UFMT","UFMT","12607","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Schwenk, L.; Ferreira, H.","66","1996","09","16",NA,"Brasil",NA,NA,"+/- 5 netros de altura, flores roxa e fruto seco.; Mata. Solo pedregoso.",NA,NA,NA,"Amorim Neto, L.","Mato Grosso","Santo Antônio de Leverger",NA,NA,NA,"Mart.","Morraria do Mimoso.",NA,NA,NA,NA,NA,"1997","11",NA,NA,NA,NA,NA,NA,NA,NA
"621","2019-05-17 13:37:55-03","UFMT","UFMT","34133","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20017","1997","10","06",NA,"Brasil",NA,NA,"Árvore, ca. 7m alt.; corola roxa.; Savana arborizada (cerrado) recentemente queimada. Solo pedregoso.",NA,NA,NA,"Souza, V.C.","Mato Grosso","Nova Brasilândia","-55","-14.966667",NA,"Mart.","Estrada entre Nova Brasilândia e Chapada dos Guimarães, ca. 4km de Nova Brasilândia.",NA,NA,NA,NA,NA,"1997","11",NA,"-55","-14.966667",NA,NA,NA,NA,NA
"622","2019-04-15 17:39:14-03","UFMT","UFMT","31108","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Nave, A.G.; Dário, F.R.; Lopes, R.F.; Bertani, D.F.","2182","1997","09","15",NA,"Brasil",NA,NA,"Arbóreo. Altura de 5,0 m e com flor roxa.; Savana arbórea densa. Beira de estrada, antropizado.",NA,NA,NA,"Nave, A.G.","Mato Grosso","Pontes e Lacerda","-59.867222","-14.490833",NA,"Mart.","Estrada da Mineradora Santa Elina.",NA,NA,NA,NA,NA,NA,NA,NA,"-59.867222","-14.490833",NA,NA,NA,NA,NA
"623","2018-07-27 21:52:48-03","UFMT","UFMT","10841","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Conceição, D.; Sulzbach, A.","19","1996","01","17",NA,"Brasil",NA,NA,"Árvore, +/- 8 metros. Folhas compostas aladas imparipenadas, fruto oblongo achatado.",NA,NA,NA,"Conceição, O.","Mato Grosso",NA,NA,NA,NA,"Mart.","Campus universitário, UFMT.",NA,NA,NA,NA,NA,"2008","09","17",NA,NA,NA,NA,NA,NA,NA
"624","2018-10-03 21:33:18-03","UFMT","UFMT","42525","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Campos, E.P.; Dalla Côrt, A.S.; Melgar, G.F.; Silveira, G.L.; Silva, S.M.","s.n.","2012","10","30",NA,"Brasil",NA,NA,"Árvore; fores vistosas; cálice de cor arroxeado; corola de cor roxa; frutos abundantes, maduros de coloração marrom. Altura: 8m.; Cerrado",NA,NA,NA,NA,"Mato Grosso","Rondonópolis","-54.578378","-16.465103",NA,"Mart.","Campus Universitário de Rondonópolis UFMT.",NA,NA,NA,NA,NA,NA,NA,NA,"-54.578378","-16.465103",NA,NA,NA,NA,NA
"625","2020-01-17 18:34:24-03","UFMT","UFMT","36024","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Simon, M.F.","573","2005","01","10",NA,"Brasil",NA,NA,"Árvore, 5m. Frutos imaturos. Cerrado. Ocasional.; Solo pedregoso.",NA,NA,NA,"Simon, M.F.","Mato Grosso","Nobres","-55.4","-14.316667",NA,"Mart.","Parque Estadual Águas do Cuiabá Cerrado.",NA,NA,NA,NA,NA,"2005",NA,NA,"-55.4","-14.316667",NA,NA,NA,NA,NA
"626","2018-07-27 21:52:48-03","UFMT","UFMT","11381","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Dubs, B.","1862","1995","10","21",NA,"Brasil",NA,NA,"Árvore, 4m de altura, corola azul.; Cerrado",NA,NA,NA,"Ratter, J.A.","Mato Grosso","Alto Paraguai","-56.4824981689453","-14.5136003494263",NA,"Mart.","Serra das araras, Vão Grande, ca 0.5 km S MT-246.",NA,NA,"78022","auto",NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2018-07-27 21:52:48-03","UFMT","UFMT","18920","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Macedo, M.; Ferreira, A.R.; Lopes, L.","6154","1997","10","11",NA,"Brasil",NA,NA,"Árvore mais ou menos 3m. Folhas compostas opostas, inflorescência arroxeada.; Cerrado. Pedregoso.",NA,NA,NA,"Singer, R.F.","Mato Grosso","Barra do Garças","-52.2566986083984","-15.8900003433228",NA,"Mart.","Rod. Br-158- Barra do Garças.",NA,NA,"123012","auto",NA,"2010","12",NA,NA,NA,NA,NA,NA,NA,NA
"628","2018-07-27 21:52:48-03","UFMT","UFMT","15587","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Macedo, M.; Somavilla, N.; Silva, A.","7749","1997","06","18",NA,"Brasil",NA,NA,"Árvore cerca de 5 m de altura. Folhas bicompostas, fruto imaturo verde.; Cerradão, beira de estrada. Solo argilo-arenoso.",NA,NA,NA,"Singer, R.F.","Mato Grosso","Cuiabá","-56.0966987609863","-15.5960998535156",NA,"Mart.","Ao longo da BR 364, km 30. Cuiabá/Jangada.",NA,NA,"74875","auto",NA,"2010","12",NA,NA,NA,NA,NA,NA,NA,NA
"629","2018-12-06 13:43:18-02","UFMT","UFMT","18906","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Somavilla, N.; Loureiro, R.; Lopes, I.C.","41","1987","08","16",NA,"Brasil",NA,NA,"Árvore 7m. Folhas bicompostas, flores lilases, fruto seco marrom.; Solo arenoso.",NA,NA,NA,NA,"Mato Grosso","Cuiabá","-56.0966987609863","-15.5960998535156",NA,"Mart.","Campus da UFMT- Cuiabá",NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2018-07-27 21:52:48-03","UFMT","UFMT","8322","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","De La Cruz, M.G.F.","33","1996","09","10",NA,"Brasil",NA,NA,"Árvore. Folhas compostas, flores roxas e frutos marrons.; Cerrado. Solo areno pedregoso.",NA,NA,NA,NA,"Mato Grosso","Cuiabá","-56.0966987609863","-15.5960998535156",NA,"Mart.","CPA- Cuiabá.",NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2018-07-27 21:52:48-03","UFMT","UFMT","1754","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Prance, G.T.","19167","1973","10","18",NA,"Brasil",NA,NA,"Árvore 7m x 15cm. Inflorescência e cálice purpurecente-azuis corola azul com centro branco. Fruto em separado.; Mata seca.",NA,NA,NA,"Prance, G.T.","Mato Grosso","Cuiabá","-56.0966987609863","-15.5960998535156",NA,"Mart.","Estrada atrás do Véu de Noiva.",NA,NA,"74875","auto",NA,"2008","09","17",NA,NA,NA,NA,NA,NA,NA
"632","2018-07-27 21:52:48-03","UFMT","UFMT","34780","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Bieski, I.G.C.; Amorim Neto, L.","135","2010","01","28",NA,"Brasil",NA,NA,"Árvore ca 20m. de altura. Fruto imaturos de coloração esverdeada.; Quintal. Solo argilo arenoso.",NA,NA,NA,"Silva, R.R.","Mato Grosso","Poconé","-56.6227989196777","-16.2567005157471",NA,"Mart.","Comunidade Chumbo à direita da BR 060 16 km antes de chegar em Poconé entra 18 km MT- 451 - 110 km de Cuiabá.",NA,NA,"200792","auto",NA,"2010","02",NA,NA,NA,NA,NA,NA,NA,NA
"633","2018-07-27 21:52:48-03","UFMT","UFMT","12817","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Macedo, M.; Godinho, R.","4477","1995","10","09",NA,"Brasil",NA,NA,"Árvore de 8m. Flores liláses.; Floresta semidecidua - Pantanal. Solo argiloso.",NA,NA,NA,"Macedo, M.","Mato Grosso","Poconé","-56.6227989196777","-16.2567005157471",NA,"Mart.","Fazenda São Vicente do Rio Claro- Km 33 - rod. Transpantaneira - Poconé.",NA,NA,"200792","auto",NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2018-07-27 21:52:48-03","UFMT","UFMT","35430","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Prado, A.L.","5488","1992","10","18",NA,"Brasil",NA,NA,"Planta de 3 metros de altura, com flores liláses, com frutos.; Campo alagável.",NA,NA,NA,"Prado, A.L.","Mato Grosso","Poconé","-56.6227989196777","-16.2567005157471",NA,"Mart.","Rodovia transpantaneira.",NA,NA,"200792","auto",NA,"2008","09","17",NA,NA,NA,NA,NA,NA,NA
"635","2018-07-27 21:52:48-03","UFMT","UFMT","40876","S","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Fernando; Reginaldo","005/057","2013","06","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Mato Grosso","Santa Terezinha","-50.503101348877","-10.4696998596191",NA,"Mart.",NA,NA,NA,"95884","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2021-03-04 15:43:39-03","IF","SPSF","35648","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","G. Hatschbach & M.Hatschbach & E.Barbosa","76044","2003","10","09","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: cerrado&nf;;",NA,"Magnoliophyta","Lamiales",NA,"MS","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,"rodovia Bonito a Campo dos Índios",NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"637","2021-03-04 15:43:39-03","IF","SPSF","46925","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","V.C.Souza","12252","1994","10","30","América do Sul","Brasil",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,"SP","Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,"Mart.",NA,NA,NA,"29574","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"638","2021-03-04 15:43:39-03","IF","SPSF","23393","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","E.E.Macedo","33","1997","09","30","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerradao&nf;;",NA,"Magnoliophyta","Lamiales",NA,"SP","Pedregulho","-47.4700012207031","-20.25",NA,NA,"P.E.Furnas do Bom Jesus",NA,NA,"27552","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"639","2021-03-04 15:43:39-03","IF","SPSF","01020","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","D.Bento Pickel",NA,"1943","01","07","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Lamiales",NA,"SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"Arboreto de Vila Amália",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"640","2021-03-04 15:43:39-03","IF","SPSF","41245","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","R.Cielo-Filho & O.T. Aguiar & C.R.Lima","832","2008","10","28","América do Sul","Brasil",NA,NA,"COLETA: Arvoreta 1,5m altura; flor roxa.; GEOGRAFIA: Trilha da Vila;",NA,"Magnoliophyta","Lamiales","S.C.P.M. Souza","SP","Itapeva","-49.068333","-24.079722",NA,"Mart.","Estação Ecológica","700","700",NA,NA,NA,"2008","12","22",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"641","2021-03-04 15:43:39-03","IF","SPSF","51443","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","A. Maruyama & L. Cicco","598","2016","11","06","América do Sul","Brasil",NA,NA,"COLETA: Árvore ca. 4,0 m de altura com corolas de coloração roxa, e internamente branca.; GEOGRAFIA: Arborização urbana;",NA,"Magnoliophyta","Lamiales","A. Maruyama","SP","São Paulo","-46.627222","-23.574167",NA,"Mart.",NA,"762","762",NA,NA,NA,"2016","11","06",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"642","2021-03-04 15:43:39-03","IF","SPSF","13121","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","J.A.Pastore","271","1989","09","19","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Lamiales",NA,"BA","Una","-39.0752983093262","-15.2932996749878",NA,NA,"Estação Experimental Lemos Maia",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"643","2021-03-04 15:43:39-03","IF","SPSF","08710","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","O.T. Aguiar & F.C.Serio",NA,"1984","10","19","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Lamiales",NA,"BA","Una","-39.0752983093262","-15.2932996749878",NA,NA,"Estação Experimental Lemos Maia",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"644","2021-03-04 15:43:39-03","IF","SPSF","22087","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","J.R.Guillaumon & E.E.Macedo","137","1995","05","16","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Lamiales",NA,"SP","Pedregulho","-47.4700012207031","-20.25",NA,NA,"P.E.Furnas do Bom Jesus, Neca Pedro II",NA,NA,"27552","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"645","2021-03-04 15:43:39-03","IF","SPSF","26200","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","S.A.P.Godoy","1392","1998","04","14","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Lamiales",NA,"SP","Santa Rita do Passa Quatro","-47.4700012207031","-21.7099990844727",NA,NA,"Cerrado Pé-de-Gigante",NA,NA,"24893","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"646","2021-03-04 15:43:39-03","IF","SPSF","18648","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","J.Y.Tamashiro","T.344","1994","06","30","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Lamiales","P.H.Miyagi","SP","Tanabi","-49.6399993896484","-20.6200008392334",NA,"Mart.","Fazenda N.S.Aparecida",NA,NA,"33016","auto",NA,"1996","03","30",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"647","2017-09-11 17:08:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","?","s.n.",NA,NA,NA,NA,"?",NA,NA,"Lignum, cortex, folia amara in febris laudantur",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
