"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","typeStatus","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","individualCount"
"104","2021-02-11 17:19:29-03","UFPR","UPCB","23195","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Kämpf, E.","168","1989","02","14",NA,"Brasil","São Paulo","Parque da ESALQ",NA,"Árvore, 2,5m, flor amarela em cacho, nectário extra-floral..",NA,NA,"Rozza, A.F.","Piracicaba","-47.6399993896484","-22.7199993133545",NA,"44778","auto",NA,NA,NA,NA,"1989","12",NA,NA,"06",NA
"105","2020-08-31 09:03:53-03","INPA","INPA","128661","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Kirkbride Junior, JH","3132","1980","04","27","Southern America","Brasil","Distrito Federal","Plantas cultivadas no estacionamento de Água Mineral. Parque Nacional.",NA,NA,"INPA0128661","INPA0128661 INPA0128661_e","Anderson, WR","Brasília","-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA
"106","2020-08-31 09:03:53-03","INPA","INPA","200661","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Carneiro, J","281","1997","05","03","Southern America","Brasil","Paraná","Fazenda Monte Verde.",NA,NA,"INPA0200661",NA,"Anderson, WR","Jundiaí do Sul","-50.247501373291","-23.4367008209229",NA,"17300","auto",NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA
"107","2020-08-31 09:03:53-03","INPA","INPA","148219","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Albuquerque, JM de","INPA148219","1987","07","24","Southern America","Brasil","Amazonas","Manaus, Distrito Industrial da SUFRAMA, rodovia BR 319 nº 10, em frente ao hospital Adventista de Manaus. Capoeira de terra firme.",NA,NA,"INPA0148219","INPA0148219_e INPA0148219_e1","Anderson, WR","Manaus","-60.05","-3.05",NA,NA,NA,NA,NA,"-60.05","-3.05","1990",NA,NA,NA,NA,NA
"108","2020-08-31 09:03:53-03","INPA","INPA","170779","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Farney, C de S.","1733","1987","10","16","Southern America","Brasil","Amazonas","Carapanã, Carapanã, margem do rio Negro, acima de S. Gabriel.",NA,NA,"INPA0170779","INPA0170779 INPA0170779_e",NA,"São Gabriel da Cachoeira","-67.25","0.833333",NA,NA,NA,NA,NA,"-67.25","0.833333",NA,NA,NA,NA,NA,NA
"109","2020-08-31 09:03:53-03","INPA","INPA","198169","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Barbosa, EM","25","1996",NA,NA,"Southern America","Brasil","Pará","Mina Saracá, Mineração Rio do Norte, Porto Trombetas - Mina Saracá",NA,NA,"INPA0198169","INPA0198169 INPA0198169_e","Ramos, JF","Oriximinã","-56.45","1.7",NA,NA,NA,NA,NA,"-56.45","1.7","1998","10",NA,NA,NA,NA
"110","2020-08-31 09:03:53-03","INPA","INPA","198188","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Barbosa, EM","53","1997",NA,NA,"Southern America","Brasil","Pará","Mina Saracá, Mineração Rio do Norte, Porto Trombetas - Mina Saracá",NA,NA,"INPA0198188","INPA0198188 INPA0198188_e","Ramos, JF","Oriximinã","-56.45","1.7",NA,NA,NA,NA,NA,"-56.45","1.7","1998","10",NA,NA,NA,NA
"111","2020-08-31 09:03:53-03","INPA","INPA","198207","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Barbosa, EM","82","1997",NA,NA,"Southern America","Brasil","Pará","Mina Saracá, Mineração Rio do Norte, Porto Trombetas - Mina Saracá",NA,NA,"INPA0198207","INPA0198207 INPA0198207_e","Ramos, JF","Oriximinã","-56.45","1.7",NA,NA,NA,NA,NA,"-56.45","1.7","1998","10",NA,NA,NA,NA
"112","2020-08-31 09:03:53-03","INPA","INPA","287324","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Ferreira, GAC","62","2019","01","08","Southern America","Brasil","Amazonas","Chácara Mariju (KM28 da AM 070), Nas margens da praia do japonês.",NA,NA,"INPA0287324",NA,"Ramos, JF","Iranduba","-60.369744","-3.094269",NA,NA,NA,NA,NA,"-60.369744","-3.094269","2019","09",NA,NA,NA,NA
"113","2021-01-10 20:45:57-03","INPA","INPA","112613","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Amaral, IL do","1222","1983","05","11","Southern America","Brasil","Pará","Estrada Santarém-Cuiabá, BR 163, Km 1011 com uma penetração de 3 Km dentro da mata, margem direita do rio Jamaxim, sul do Pará. Mata de terra firme, solo argilo-arenoso.",NA,NA,"INPA0112613","INPA0112613 INPA0112613_e INPA0112613_e1","Anderson, WR","Itaituba","-55.25","-7.666667",NA,NA,NA,NA,NA,"-55.25","-7.666667","1990",NA,NA,NA,NA,NA
"114","2021-03-04 11:05:39-03","UFRB","HURB","21076","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Duarte, E.F.","119","2016","05","09",NA,"Brasil","Goiás","Campus Samambaia / UFG;",NA,"UFG 61105.","HURB000021076",NA,"E.F.Duarte","Goiânia","-49.2538986206055","-16.6786003112793",NA,"25250","auto",NA,NA,NA,NA,"2016","05",NA,NA,"09",NA
"115","2020-06-17 15:25:13-03","UNESP-RC","HRCB","9999","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba",NA,NA,NA,NA,"André M. Amorim","Ubatuba","-45.0699996948242","-23.4300003051758",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-06-17 15:25:13-03","UNESP-RC","HRCB","11862","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Romero, R.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba",NA,NA,NA,NA,"André M. Amorim","Ubatuba","-45.0699996948242","-23.4300003051758",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2018-10-09 16:31:42-03","UFLA","ESAL","15954","S","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Luciano César Freitas","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","UFLA",NA,"árvore; 8.00m; amarela;; floresta",NA,NA,"Valéria Evangelista G. rodrigues","Lavras","-44.999444","-21.245278",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"118","2021-01-26 13:55:49-03","IMA","MAC","32576","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Chagas-Mota","674","2008","07","13",NA,"Brasil","Alagoas","Farol.",NA,"Árvore ca. 4 m de altura, lactescente. Flores amarelas.; Planta cultivada.","MAC0032576",NA,"E.C.O.Chagas","Maceió","-35.739264","-9.647683",NA,NA,NA,NA,NA,"-35.739264","-9.647683","2008","07",NA,NA,"13",NA
"119","2021-02-04 10:29:10-03","UFRPE","HST","3522","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","L.F.Toscano","124","1968","05","07",NA,"Brasil","São Paulo","Escola Superior de Agricultura Luiz de Queiroz (ESALQ)",NA,NA,"HST003522",NA,NA,"Piracicaba","-47.6399993896484","-22.7199993133545",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-02-25 10:12:51-03","CVRD","CVRD","4338","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Souza, V.D.","457","1993","03","18","América do Sul","BRASIL","ES","Árvore plantada à margem da estrada, lado esquerdo, indo de Bom Jesus do Norte para S. J. do Calçados",NA,"<ll>dwc_commonname:</ll> Murici do calçado = Chuva de ouro","CVRD004338",NA,"William R. Anderson","São José dos Calçados",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","12","Magnoliopsida",NA,"22",NA
"121","2020-09-12 05:00:02-03","US","US","3402077","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","A. Macedo","5799","2001","7","15","South America - Neotropics","Brazil","Ituiutaba","Árvore da rua 20 entre Avenidas 27 e 29",NA,NA,"US01876915","US01876915_01 US01876915_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"122","2020-09-12 05:00:02-03","US","US","2577832","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","E. P. Heringer","9124/1314","1963","4","10","South America - Neotropics","Brazil","Brasília","Horto do Guará",NA,NA,"US01876917","US01876917_01 US01876917_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"123","2020-09-12 05:00:02-03","US","US","1516534","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","A. Ducke","s.n.","1931","5",NA,"South America - Neotropics","Brazil",NA,"Horto Bot. Rio de Janeiro, provem regione medi fluminis Tapajós",NA,NA,"US01876918","US01876918_01 US01876918_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"124","2020-09-12 05:00:02-03","US","US","1441858","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","A. Ducke","17698","1923","5","31","South America - Neotropics","Brazil","Pará",NA,NA,"Specimen annotated by B. MacBryde (1970) as isolectotype; lectotpyification apparently ined. (and probably unnecessary).","US00108657","US00108657_01",NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"125","2020-09-12 05:00:02-03","US","US","3114570","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","I. L. Amaral, M. N. Silva, O. P. Monteiro, J. Lima, L. Brako & W. Reese","1222","1983","5","11","South America - Neotropics","Brazil","Itaituba","Estrada Santarém-Cuiabá, BR 163, km 1011 com uma penetração de 3km dentro da mara, margem direita do rio Jamaxim, sul do Pará",NA,NA,"US01876916","US01876916_01 US01876916_02",NA,NA,"-55.25","-7.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"126","2020-09-12 05:00:02-03","US","US","1441857","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","A. Ducke","17698","1923","5","31","South America - Neotropics","Brazil","Pará",NA,NA,"Specimen annotated by B. MacBryde (1970) as isolectotype; lectotpyification apparently ined. (and probably unnecessary).","US00108656","US00108656_01",NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"127","2021-03-15 18:28:30-03","USP","SPF","77772","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Laurino, MC","s.n.","1993","05","07",NA,"Brasil","São Paulo","Árvore cultivada na arborização urbana.",NA,"Flores amarelas, visitadasa por muitas abelhas.","SPF00077772","SPF00077772 SPF00077772_1","Pirani, JR","Pindamonhangaba","-45.4599990844727","-22.9200000762939",NA,"24176","auto",NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA
"128","2020-09-11 17:50:09-03","UNEMAT","HPAN","66.1","PreservedSpecimen","Plantae","Magnoliidae","Malpighiales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Carniello, MA; Silva, MM; Mello, AR","1739","2008","03","28","América","Brasil","Mato Grosso","Bairro Vila Nova",NA,"Material coletado no estudo de quintais do bairro Vila Nova.","HPAN000000066.1",NA,"Carniello, MA","Cáceres","-57.659","-16.05675",NA,NA,NA,NA,NA,"-57.659","-16.05675","2008","04",NA,NA,"28",NA
"129","2020-12-02 09:07:23-03","UNITINS","HUTO","5536","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Borges, T.A.","05","2012","05","20",NA,"Brasil","Tocantins",NA,NA,"Árvore com cerca de 3 m de altura. Inflorescência em forma de cacho; Cerrado s.s.","HUTO005536",NA,NA,"Palmas","-48.355361","-10.223472",NA,NA,NA,"233","233","-48.355361","-10.223472",NA,NA,NA,NA,NA,NA
"130","2019-10-07 09:32:02-03","UEFS","HUEFS","204730","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Queiroz, E.P.","5277","2011","06","30",NA,"Brasil","Bahia","Jardim Botânico de Salvador.",NA,NA,"HUEFS0204730","HUEFS0204730",NA,"Salvador","-38.510799407959","-12.9710998535156",NA,"26018","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"131","2019-10-07 09:32:02-03","UEFS","HUEFS","64273","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Queiroz, L.P.de","7394","2002","08","31",NA,"Brasil","Bahia","Cultivado na praça municipal da cidade.",NA,NA,"HUEFS0064273","HUEFS0064273","W.R.Anderson","Pilão Arcado","-42.4825","-10.000833",NA,NA,NA,"436","436","42W28'57''","10S0'3''","2005","09","Rosanae",NA,NA,NA
"132","2015-03-13 18:47:09-03","F","FMNH-SEEDPLANTS","V0223545F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0223545F","V0223545F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"133","2019-09-04 19:15:43-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens",NA,"A. Ducke",NA,"1923","5","31","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"134","2015-03-13 18:47:09-03","F","FMNH-SEEDPLANTS","V0223544F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0223544F","V0223544F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"135","2020-04-29 16:30:02-03","UFVJM","HDJF","508","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Farney, C; Rodrigues, WA; Maas, PJM; Oliveira, JG","s.n.","1987","10","16","Southern America","Brasil","Amazonas","Carapanã, margem do rio Negro, acima de S. Gabriel.",NA,NA,"HDJF000508","HDJF000508_01",NA,"Gabriel da Cachoeira","-67.25","0.833333",NA,NA,NA,NA,NA,"-67.25","0.833333",NA,NA,NA,NA,NA,NA
"136","2019-01-25 15:42:10-02","IAC","IAC","19156","S","Plantae",NA,NA,"Malpighiaceae-1.Byrsonimoideae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","H.F. Leitão Filho","s/nº","1967","04","15",NA,"Brasil","São Paulo","ESALQ",NA,NA,NA,NA,"H.F. Leitão Filho","Piracicaba","-47.6492","-22.7253",NA,NA,NA,NA,NA,"-47.6492","-22.7253","1967","04",NA,NA,"15",NA
"137","2019-01-25 15:35:16-02","IAC","IAC","26436","S","Plantae",NA,NA,"Malpighiaceae-1.Byrsonimoideae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","s/col.","s/nº","1961","07","10",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"A.M. Amorim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","06",NA,NA,"10",NA
"138","2019-01-25 15:42:10-02","IAC","IAC","50837","S","Plantae",NA,NA,"Malpighiaceae-1.Byrsonimoideae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","M.B. Carvalho & J.F. Benedito","29","2009","01","29",NA,"Brasil","São Paulo","IAC, Av. Barão de Itapura, Parque",NA,NA,NA,NA,"M.B. Carvalho & J.F. Benedito","Campinas","-47.065751","-22.9056",NA,NA,NA,NA,NA,"-47.065751","-22.9056","2009","01",NA,NA,"29",NA
"139","2019-01-25 15:42:10-02","IAC","IAC","55037","S","Plantae",NA,NA,"Malpighiaceae-1.Byrsonimoideae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","D.R.C. Ribeiro","46","2013","12","12",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa (Fitopatológia)",NA,NA,NA,NA,"D.R.C. Ribeiro","Campinas","-47.077171","-22.870251",NA,NA,NA,NA,NA,"-47.077171","-22.870251","2013","12",NA,NA,"12",NA
"140","2019-01-25 15:42:10-02","IAC","IAC","8088","S","Plantae",NA,NA,"Malpighiaceae-1.Byrsonimoideae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","P. Siviero","s/nº","1946","08","05",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa",NA,"S.I. de Plantas I-5352",NA,NA,"O. Handro","Campinas","-47.0608","-22.9056",NA,NA,NA,NA,NA,"-47.0608","-22.9056","1947","05",NA,NA,"23",NA
"141","2020-07-23 12:11:38-03","CEPLAC","CEPEC","137908","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens",NA,NA,NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-07-23 12:11:38-03","CEPLAC","CEPEC","145749","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens",NA,"M. Gomes","154",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"Amorim, A. M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-07-23 12:11:38-03","CEPLAC","CEPEC","89038","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens",NA,"W. R. Anderson","13781","2000","01","02",NA,"Brasil","Amazonas","Distrito Industrial SUFRAMA, entroncamento antigo para o Hospital Adventista.",NA,NA,NA,NA,"W. R. Anderson","manaus","-60.0250015258789","-3.10193991661072",NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA
"144","2020-07-23 12:11:38-03","CEPLAC","CEPEC","80319","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens",NA,"J. Carneiro","281","1991","01","04",NA,"Brasil","Paraná","Fazenda Monte Verde.",NA,NA,NA,NA,"W. R. Anderson","JUNDIAÍ DO SUL","-50.247501373291","-23.4367008209229",NA,"17300","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1998",NA,NA
"145","2020-07-23 12:11:38-03","CEPLAC","CEPEC","78487","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens",NA,"J. G. Kuhlmann",NA,"1939","05","01",NA,"Brasil","Rio de Janeiro","Horto Florestal do Jardim Botânico.",NA,NA,NA,NA,"J. G. Kuhlmann","rio de janeiro","-43.2075004577637","-22.9027996063232",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-07-23 12:11:38-03","CEPLAC","CEPEC","78488","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens",NA,"M. P. M. de Lima",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Horto Florestal do Jardim Botânico.",NA,NA,NA,NA,"J. M. Assumpção","rio de janeiro","-43.2075004577637","-22.9027996063232",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1998",NA,NA
"147","2020-07-23 12:11:38-03","CEPLAC","CEPEC","110773","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens",NA,"D. F. Domingues","15","2005","12","15",NA,"Brasil","Rio de Janeiro","Ilha do Fundão. Próximo ao Hospital Universitário.",NA,NA,NA,NA,"D. F. Domingues","rio de janeiro","-43.2075004577637","-22.9027996063232",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/2005",NA,NA
"148","2020-07-23 12:11:38-03","CEPLAC","CEPEC","137429","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens",NA,"Sampaio, A.V.",NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"Sampaio, A.V.","PIRACICABA","-47.6399993896484","-22.7199993133545",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-02-17 11:29:46-03","UEG","HUEG","10704","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Sá, M.A.P.","s.n.","2015","08",NA,"Southern America","Brasil","Goiás","Av. José Cândido Vieira. perímetro urbano de Iporá.",NA,"Árvore. Semi-decídua. Copa cônica ou piramidal. Folhas verde escuro, grandes, glabras, com nervuras bem marcadas. Flores amarelas agrupadas em inflorescências pendulares. Os frutos são do tipo cápsula.","HUEG010704",NA,"Farias, L.H.M.","Iporá","-51.1178016662598","-16.4419002532959",NA,"35243","auto",NA,NA,NA,NA,"2015","09",NA,NA,NA,NA
"150","2020-02-17 11:29:46-03","UEG","HUEG","10704","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Sá, M.A.P.","s.n.","2015","08",NA,"Southern America","Brasil","Goiás","Av. José Cândido Vieira. perímetro urbano de Iporá.",NA,"Árvore. Semi-decídua. Copa cônica ou piramidal. Folhas verde escuro, grandes, glabras, com nervuras bem marcadas. Flores amarelas agrupadas em inflorescências pendulares. Os frutos são do tipo cápsula.","HUEG010704",NA,"Farias, L.H.M.","Iporá","-51.1178016662598","-16.4419002532959",NA,"35243","auto",NA,NA,NA,NA,"2015","09",NA,NA,NA,NA
"151","2009-11-26 13:52:33-02","INPA","INPAW","8729","S","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Amaral, I.L. do","1222","1983","05","11",NA,"Brasil","Par&#225;",NA,NA,NA,NA,NA,NA,"Itaituba","-55.9836","-4.27611",NA,"457045","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-09-22 13:48:52-03","USP","SPFW","1810","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-09-22 13:48:52-03","USP","SPFW","4987","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","Distrito Federal",NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,"Serviço Florestal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-13 16:04:47-03","UNISANTA","HUSC","10706","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Scolari, G.O.; Olmos, A.","5","2006","06","20",NA,"Brasil","São Paulo","Jardim Botânico Municipal de Santos Chico Mendes.",NA,"Árvore com aproximadamente 10m de altura. Tronco muito retilíneo coma copa abrindo-se em seu ápice. Grande número de inflorescências amarelas dispostas em forma de cacho.",NA,NA,NA,"Santos","-46.3300018310547","-23.9599990844727",NA,"26836","auto",NA,NA,NA,NA,"2018","08",NA,NA,NA,NA
"155","2020-11-04 17:29:38-03","UEM","HUEM","987","S","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke.","Silva, I","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"Arbórea; com cerca de 3 m de altura; inflorescências pendentes; flores amarelas.","HUEM000006792","HUEM000006792","Sebastiani, R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","07",NA,NA,"20",NA
"156","2020-11-04 17:29:38-03","UEM","HUEM","11221","S","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke.","Soares, A; Maschio, W","250","1998","04","24",NA,"Brasil","São Paulo",NA,NA,"Flores amarelas, tendões terminais caídos, folhas parecidas com guacá. Árvore plantada próximo a hospedaria, Estrada Instituto florestal.; Cerrado.","HUEM000006791","HUEM000006791","G. Hatschbach","Assis","-50.4099998474121","-22.6599998474121",NA,"23972","auto",NA,NA,NA,NA,"1998","07",NA,NA,NA,NA
"157","2020-11-12 17:01:14-03","UEL","FUEL","34857","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Müller, C; et al.","s.n.","2000","02","25",NA,"Brasil","Paraná","Rua Maestro Andrea Munzir nº 150-Jardim Itatiaia, Jardim Itatiaia",NA,NA,NA,NA,"Almeida, RF","Londrina","-51.1627998352051","-23.3103008270264",NA,"63728","auto",NA,NA,NA,NA,"2013","06",NA,NA,NA,NA
