"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","eventTime"
"306","2020-12-21 16:37:03-03","MBM","MBM","66292","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata nannophylla","(Burret) Landrum","Landrum, L.R.","Landrum, L.R.","3169","1978","02","09","Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM066292","MBM066292",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"nannophylla",NA,NA,NA,NA,NA,NA,NA
"307","2020-12-21 16:37:03-03","MBM","MBM","66293","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata nannophylla","(Burret) Landrum","Landrum, L.R.","Landrum, L.R.","871","1972","02","21","Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM066293","MBM066293",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"nannophylla",NA,NA,NA,NA,NA,NA,NA
"308","2020-12-21 16:37:03-03","MBM","MBM","66291","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata nannophylla","(Burret) Landrum","Landrum, L.R.","Landrum, L.R.","3172","1978","02","09","Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM066291","MBM066291",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"nannophylla",NA,NA,NA,NA,NA,NA,NA
"309","2020-12-21 16:37:03-03","MBM","MBM","66011","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata nannophylla","(Burret) Landrum","Landrum, L.R.","Landrum, L.R.","3176","1978","02","09","Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM066011","MBM066011",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"nannophylla",NA,NA,NA,NA,NA,NA,NA
"310","2020-12-21 16:37:03-03","MBM","MBM","66012","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata nannophylla","(Burret) Landrum","Landrum, L.R.","Landrum, L.R.","3175","1978","02","09","Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM066012","MBM066012",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"nannophylla",NA,NA,NA,NA,NA,NA,NA
"311","2020-12-21 16:37:03-03","MBM","MBM","66290","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata nannophylla","(Burret) Landrum","Landrum, L.R.","Landrum, L.R.","3284","1978","02","27","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM066290","MBM066290","Término coleta 02.03.1978",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"nannophylla",NA,NA,NA,NA,NA,NA,NA
"312","2020-12-21 16:37:03-03","MBM","MBM","92035","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata ovata","(Hook. & Arn.) O.Berg","Landrum, L.R.","Landrum, L.R.","4466","1982","04","14","Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM092035","MBM092035",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"ovata",NA,NA,NA,NA,NA,NA,NA
"313","2020-12-21 16:37:03-03","MBM","MBM","66013","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata ovata","(Hook. & Arn.) O.Berg","Landrum, L.R.","Landrum, L.R.","3205","1978","02","15","Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM066013","MBM066013",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"ovata",NA,NA,NA,NA,NA,NA,NA
"314","2020-12-21 16:37:03-03","MBM","MBM","87499","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata ovata","(Hook. & Arn.) O.Berg","Landrum, L.R.","Landrum, L.R.","44083","1982","04","16","Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM087499","MBM087499",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"ovata",NA,NA,NA,NA,NA,NA,NA
"315","2020-12-21 16:37:03-03","MBM","MBM","320240","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regneliana","(O.Berg) Landrum","Brotto, M.L.","Silva, J.M.; Barboza, E.; Marinero, F.; Barboza, E.; Marinero, F.","5075","2006","09","22","Brazil","Paraná","Campina Grande do Sul","Serra Ibitiraquire, Morro Tucum","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM320240","MBM320240","Arbusto, 1m, fruto vinoso. Matinha nebular","2009","08","03",NA,"Southern America",NA,NA,NA,NA,"regneliana","55154","auto",NA,NA,NA,NA,NA
"316","2020-12-21 16:37:03-03","MBM","MBM","232263","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regneliana","(O.Berg) Landrum","Braga, R.","Braga, R.","1002","1959","11","16","Brazil","Paraná","Lapa","Santa Bernadete","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"MBM232263",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regneliana","49965","auto",NA,NA,NA,NA,NA
"317","2020-12-21 16:37:03-03","MBM","MBM","169063","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regneliana","(O.Berg) Landrum","Landrum, L.R.; Kawasaki, M.L.","Roderjan, C.V.","1084","1992","03","26","Brazil","Paraná","Quatro Barras","Morro Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM169063","MBM169063",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regneliana","17116","auto",NA,NA,NA,NA,NA
"318","2020-12-21 16:37:03-03","MBM","MBM","345078","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regneliana","(O.Berg) Landrum","Brotto, M.L.","Silva, J.M.; Sampaio, D.; Coutinho, A.P.S.; Sampaio, D.; Coutinho, A.P.S.","5195","2006","10","25","Brazil","Santa Catarina","Garuva","Subida para a Serra do Quiriri","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"MBM345078","MBM345078","Arbusto, 1m, flor alvacenta. Beira do rio encaichoeirado","2009","08","03",NA,"Southern America",NA,NA,NA,NA,"regneliana","22441","auto",NA,NA,NA,NA,NA
"319","2020-12-21 16:37:03-03","MBM","MBM","232261","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regneliana","(O.Berg) Landrum","Mattos, J.","Mattos, J.","s.n.","1960","01","04","Brazil","Santa Catarina","São Joaquim","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"MBM232261",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regneliana","48290","auto",NA,NA,NA,NA,NA
"320","2020-12-21 16:37:03-03","MBM","MBM","212034","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regneliana","(O.Berg) Landrum","Mattos, J.","Mattos, J.; et al.; et al.","14727","1966","12","17","Brazil","São Paulo","Campos do Jordão","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"MBM212034","MBM212034",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regneliana","21048","auto",NA,NA,NA,NA,NA
"321","2020-12-21 16:37:03-03","MBM","MBM","169953","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regneliana","(O.Berg) Landrum","Landrum, L.R.; Kawasaki, M.L.","Imaguire, N.","5067","1977","08","04","Brazil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM169953","MBM169953",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regneliana","25180","auto",NA,NA,NA,NA,NA
"322","2020-12-21 16:37:03-03","MBM","MBM","51244","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regneliana","(O.Berg) Landrum","Legrand, D.","Reitz, R.; Klein, R.M.; Klein, R.M.","16292","1963","09","14","Brazil","Santa Catarina","Lages","Ipema","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"MBM051244","MBM051244",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regneliana","70701","auto",NA,NA,NA,NA,NA
"323","2020-12-21 16:37:03-03","MBM","MBM","119965","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regneliana","(O.Berg) Landrum","Landrum, L.R.","Fonseca Vaz, A.M.S. da","322","1979","11","23","Brazil","São Paulo","Campos do Jordão","Parque Estadual","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"MBM119965","MBM119965",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regneliana","21048","auto",NA,NA,NA,NA,NA
"324","2020-12-21 16:37:04-03","MBM","MBM","29484","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Landrum, L.R.","Markgraf; Duarte, A.P.; Duarte, A.P.","1030","1952","12","07","Brazil","São Paulo",NA,"Serra da Bocaina",NA,NA,NA,NA,NA,NA,"MBM029484","MBM029484",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana",NA,NA,NA,NA,NA,NA,NA
"325","2020-12-21 16:37:04-03","MBM","MBM","29511","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Landrum, L.R.","Barreto; Brade, A.C.; Brade, A.C.","16033","1938","01",NA,"Brazil","Rio de Janeiro",NA,"Planalto",NA,NA,NA,NA,NA,NA,"MBM029511","MBM029511",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana",NA,NA,NA,NA,NA,NA,NA
"326","2020-12-21 16:37:04-03","MBM","MBM","386483","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Cordeiro, J.","Barboza, E.; Cordeiro, J.; Silva, J.M.; Motta, J.T.; Cordeiro, J.; Silva, J.M.; Motta, J.T.","4004","2013","10","30","Brazil","Santa Catarina","Campo Alegre","Campos do Quiriri","-49.974444","-26.015258","-49.974444","-26.015258","862","862","MBM386483","MBM386483","Arbusto 2m, flores alvas.; Floresta Ombrófila Mista.","2013","12","03",NA,"Southern America",NA,NA,NA,NA,"regnelliana",NA,NA,NA,NA,NA,NA,NA
"327","2020-12-21 16:37:04-03","MBM","MBM","386483","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Cordeiro, J.","Barboza, E.; Cordeiro, J.; Silva, J.M.; Motta, J.T.; Cordeiro, J.; Silva, J.M.; Motta, J.T.","4004","2013","10","30","Brazil","Santa Catarina","Garuva","Campos do Quiriri","-48.952681","-26.027328","-48.952681","-26.027328","862","862","MBM386483","MBM386483","Arbusto 2m, flores alvas.; Floresta Ombrófila Mista.","2013","12","03",NA,"Southern America",NA,NA,NA,NA,"regnelliana",NA,NA,NA,NA,NA,NA,NA
"328","2020-12-21 16:37:04-03","MBM","MBM","66320","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum",NA,"Landrum, L.R.","2455","1977","11","07","Brazil","Paraná",NA,"Road Balsa Nova - Curitiba",NA,NA,NA,NA,NA,NA,"MBM066320","MBM066320",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana",NA,NA,NA,NA,NA,NA,NA
"329","2020-12-21 16:37:04-03","MBM","MBM","61297","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Landrum, L.R.","Landrum, L.R.","2455","1977","11","07","Brazil","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"MBM061297","MBM061297",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana","27346","auto",NA,NA,NA,NA,NA
"330","2020-12-21 16:37:04-03","MBM","MBM","63618","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Hatschbach, G.","Hatschbach, G.","42648","1979","12","14","Brazil","Paraná","Balsa Nova","São Luís do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"MBM063618","MBM063618",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana","27346","auto",NA,NA,NA,NA,NA
"331","2020-12-21 16:37:03-03","MBM","MBM","104328","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Landrum, L.R.","Silva, J.M.; Hatschbach, G.; Hatschbach, G.","18","1985","10","31","Brazil","Paraná","Balsa Nova","Serra São Luís","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"MBM104328","MBM104328",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana","27346","auto",NA,NA,NA,NA,NA
"332","2020-12-21 16:37:03-03","MBM","MBM","22056","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Hatschbach, G.","Hatschbach, G.","29816","1972","07","25","Brazil","Paraná","Bocaiúva do Sul","Cabeça de Anta","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"MBM022056","MBM022056",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana","61623","auto",NA,NA,NA,NA,NA
"333","2020-12-21 16:37:04-03","MBM","MBM","35130","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Landrum, L.R.","Hatschbach, G.","7595","1960","12","21","Brazil","Paraná","Bocaiúva do Sul","Cabeça de Anta","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"MBM035130","MBM035130",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana","61623","auto",NA,NA,NA,NA,NA
"334","2020-12-21 16:37:04-03","MBM","MBM","28569","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Hatschbach, G.","Hatschbach, G.","26315","1971","02","08","Brazil","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM028569","MBM028569",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana","55154","auto",NA,NA,NA,NA,NA
"335","2020-12-21 16:37:04-03","MBM","MBM","9623","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Landrum, L.R.","Hatschbach, G.; et al.; et al.","20745","1969","01","15","Brazil","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM009623","MBM009623",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana","55154","auto",NA,NA,NA,NA,NA
"336","2020-12-21 16:37:03-03","MBM","MBM","19620","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Legrand, D.","Hatschbach, G.","23405","1970","01","23","Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, Abrigo 1","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM019620","MBM019620",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana","55154","auto",NA,NA,NA,NA,NA
"337","2020-12-21 16:37:04-03","MBM","MBM","57602","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Landrum, L.R.","Hatschbach, G.","23389","1970","01","22","Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, Abrigo 1","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM057602","MBM057602",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana","55154","auto",NA,NA,NA,NA,NA
"338","2020-12-21 16:37:04-03","MBM","MBM","35133","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Landrum, L.R.","Hatschbach, G.","9693","1963","01","10","Brazil","Paraná","Colombo","Poço Preto","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"MBM035133","MBM035133",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana","13536","auto",NA,NA,NA,NA,NA
"339","2020-12-21 16:37:03-03","MBM","MBM","194358","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Silva, S.M.; et al.","Carrião, D.; et al.; et al.","s.n.","1995","08","22","Brazil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM194358","MBM194358",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana","25180","auto",NA,NA,NA,NA,NA
"340","2020-12-21 16:37:03-03","MBM","MBM","25315","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Hatschbach, G.","Hatschbach, G.","30709","1972","11","19","Brazil","Paraná","General Carneiro","Passo da Galinha","-51.315601348877","-26.4274997711182",NA,NA,NA,NA,"MBM025315","MBM025315",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana","33284","auto",NA,NA,NA,NA,NA
"341","2020-12-21 16:37:04-03","MBM","MBM","34873","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Legrand, D.","Hatschbach, G.","7336","1960","10","20","Brazil","Paraná","Guarapuava","Serra da Esperança","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"MBM034873","MBM034873","Arvoreta de flor alva, da mata",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana","53832","auto",NA,NA,NA,NA,NA
"342","2020-12-21 16:37:04-03","MBM","MBM","86790","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Landrum, L.R.","Kummrow, R.","2386","1983","11","08","Brazil","Paraná","Guaratuba","Rio Itararé","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM086790","MBM086790",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana","41937","auto",NA,NA,NA,NA,NA
"343","2020-12-21 16:37:04-03","MBM","MBM","304418","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Ribas, O.S.","Possete, R.F.S.","s.n.","2005","02",NA,"Brazil","Paraná","Tunas do Paraná","Estância Ouro Fino, Bateias","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"MBM304418","MBM304418",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana","41885","auto",NA,NA,NA,NA,NA
"344","2020-12-21 16:37:04-03","MBM","MBM","62849","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Landrum, L.R.","Occhioni, P.","8690","1979","01","17","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"MBM062849","MBM062849",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana","19648","auto",NA,NA,NA,NA,NA
"345","2020-12-21 16:37:04-03","MBM","MBM","60184","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Landrum, L.R.","Occhioni, P.","8714","1979","01","17","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Estrada Registo - Agulhas Negras","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"MBM060184","MBM060184",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana","19648","auto",NA,NA,NA,NA,NA
"346","2020-12-21 16:37:04-03","MBM","MBM","29516","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Barroso, G.M.","Sucre, D.; Braga, P.I.S.; Braga, P.I.S.","2325","1968","11","10","Brazil","Rio de Janeiro","Teresópolis","Posse, Morro das Antenas de TV","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"MBM029516","MBM029516",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana","38539","auto",NA,NA,NA,NA,NA
"347","2020-12-21 16:37:04-03","MBM","MBM","61373","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Landrum, L.R.","Landrum, L.R.","2737","1977","11","21","Brazil","Santa Catarina","Lages","15km E of Otacilio Costa","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"MBM061373","MBM061373",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana","70701","auto",NA,NA,NA,NA,NA
"348","2020-12-21 16:37:04-03","MBM","MBM","78519","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Legrand, D.","Hatschbach, G.","1142","1948","12","05","Brazil","Santa Catarina","Mafra","Mafra","-49.8053016662598","-26.111400604248",NA,NA,NA,NA,"MBM078519","MBM078519","Pequeno arbusto da mata, flor branca",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana","66490","auto",NA,NA,NA,NA,NA
"349","2020-12-21 16:37:04-03","MBM","MBM","912","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Mattos, J.","Mattos, J.","s.n.","1953","03",NA,"Brazil","Santa Catarina","São Joaquim","Invernadinha","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"MBM000912","MBM000912",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana","48290","auto",NA,NA,NA,NA,NA
"350","2020-12-21 16:37:04-03","MBM","MBM","35150","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Mattos, J.","Mattos, J.","s.n.","1959","01","21","Brazil","Santa Catarina","São Joaquim","Pico Olim","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"MBM035150","MBM035150",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana","48290","auto",NA,NA,NA,NA,NA
"351","2020-12-21 16:37:03-03","MBM","MBM","212033","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Landrum, L.R.","Mattos, J.","15798","1974","04","23","Brazil","São Paulo","Campos do Jordão","Parque Estadual","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"MBM212033","MBM212033",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana","21048","auto",NA,NA,NA,NA,NA
"352","2020-12-21 16:37:03-03","MBM","MBM","186531","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Aguiar, O.T.","Robim, M.J.; et al.; et al.","793","1994","09","05","Brazil","São Paulo","Campos do Jordão","Parque Estadual dos Mananciais","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"MBM186531","MBM186531",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana","21048","auto",NA,NA,NA,NA,NA
"353","2020-12-21 16:37:03-03","MBM","MBM","227371","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Hatschbach, G.","Hatschbach, G.","86790","1969","04","18","Brazil","Paraná","Balsa Nova","Serra Santa Ana","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"MBM227371","MBM227371",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana","27346","auto",NA,NA,NA,NA,NA
"354","2020-12-21 16:37:03-03","MBM","MBM","10845","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Landrum, L.R.","Hatschbach, G.","21351","1969","04","18","Brazil","Paraná","Balsa Nova","Serra Santana","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"MBM010845","MBM010845",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana","27346","auto",NA,NA,NA,NA,NA
"355","2020-12-21 16:37:04-03","MBM","MBM","60240","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Hatschbach, G.","Hatschbach, G.","41922","1978","12","05","Brazil","Paraná","Bocaiúva do Sul","Bocaiúva do Sul, arredores","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"MBM060240","MBM060240",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana","61623","auto",NA,NA,NA,NA,NA
"356","2020-12-21 16:37:04-03","MBM","MBM","3588","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Landrum, L.R.","Hatschbach, G.","16828","1967","02","02","Brazil","Paraná","Campina Grande do Sul","Pico Caratuva","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM003588","MBM003588",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana","55154","auto",NA,NA,NA,NA,NA
"357","2020-12-21 16:37:04-03","MBM","MBM","35132","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Landrum, L.R.","Hatschbach, G.","5050","1958","10","03","Brazil","Paraná","Campo Largo","Campo Largo, arredores","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"MBM035132","MBM035132",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana","53742","auto",NA,NA,NA,NA,NA
"358","2020-12-21 16:37:03-03","MBM","MBM","172966","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Hatschbach, G.","Los, M.L.","s.n.","1985","08","13","Brazil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"MBM172966","MBM172966",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"regnelliana","13536","auto",NA,NA,NA,NA,NA
