"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","individualCount","typeStatus","relatedCatalogItem"
"208","2020-07-23 12:10:50-03","CEPLAC","CEPEC","146945","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","A.C. Cervi","6425",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"A.C. Cervi","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-07-23 12:10:50-03","CEPLAC","CEPEC","146969","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","V.C.Souza","31997",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"A. Francener","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-07-23 12:10:50-03","CEPLAC","CEPEC","94618","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","J. M. Silva","3692","2002","10","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"G. Hatschbach","Paraná","CAMPO MAGRO","Morro do Palha.","-49.4514007568359","-25.3686008453369",NA,NA,NA,NA,NA,NA,"24260","auto",NA,NA,NA,NA,NA,"30/12/2002"
"211","2020-07-23 12:10:50-03","CEPLAC","CEPEC","68297","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","O. S. Ribas","876","1995","10","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"G. Hatschbach","Paraná","ponta grossa","Buraco do Padre.","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,"30/12/1995"
"212","2020-07-23 12:10:50-03","CEPLAC","CEPEC","139535","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","V. C. Souza","4783","1993","11","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. Francener","São Paulo","ITARARÉ","Estrada de Itararé/Bonsucesso, próximo a bifurcação para a Fazenda Santa Andréia.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"213","2020-07-23 12:10:50-03","CEPLAC","CEPEC","136957","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","V. C. Souza","7404","1994","11","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"C. A. de M. Scaramuzza","São Paulo","ITARARÉ","Sem informação.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,"30/04/1995"
"214","2019-07-02 15:55:48-03","UEM","HUEM","12189","S","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","J.A. Pimenta; et al.","s.n.","1989","11","20",NA,"Brasil",NA,NA,"Arbusto; 0,5 m de altura; flor branca-rosada.","HUEM000006688",NA,NA,"Nied.","S.I.Elias","Paraná","Telêmaco Borba","mata do rio Varanau, fazenda Monte Alegre - KLABIN, Em alto morro; área aberta graminosa.","-50.6156005859375","-24.3239002227783","HUEM000006688",NA,NA,"2003",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA
"215","2019-07-02 15:55:48-03","UEM","HUEM","11247","S","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","S.R.Ziller","595","1994","11","16",NA,"Brasil",NA,NA,"Savana.","HUEM000006687",NA,NA,"Nied.","A. Francener","Paraná","Tibagi","Parque Estadual do Guartelá, Canyon do Guartelá","-50.4136009216309","-24.5093994140625","HUEM000006687",NA,NA,"2013",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"216","2019-07-02 15:55:48-03","UEM","HUEM","2909","S","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","R.S. Moro; et al.","667","1992","11","19",NA,"Brasil",NA,NA,"Arbusto; corola branca passando a róseo; frequente.","HUEM000006689",NA,NA,"Nied.","A. Francener","Paraná","Tibagi","Parque Estadual do Guartelá, Cerrado degradado junto ao riacho do pedregulho.","-50.4136009216309","-24.5093994140625","HUEM000006689",NA,NA,"2013",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"217","2020-11-12 17:01:10-03","UEL","FUEL","58806","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Aguiar, TH; et al.","148","2010","11","06",NA,"Brasil",NA,NA,NA,"OK","Tracheophyta","Malpighiales","Nied.","Francener, A","Paraná","Jaguaraíva","Parque Estadual do Cerrado, próximo a torre.","-49.666667","-24.171667",NA,NA,NA,"2013","11","06",NA,NA,"-49.666667","-24.171667",NA,NA,NA,NA
"218","2020-11-12 17:01:10-03","UEL","FUEL","48422","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Aguiar, TH; Francisco, EM","117","2010","11","05",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Malpighiales","Nied.","Francener, A","Paraná","Jaguariaíva","Parque Estadual do Cerrado, beira da trilha","-49.666667","-24.171667",NA,NA,NA,"2013","06","06",NA,NA,"-49.666667","-24.171667",NA,NA,NA,NA
"219","2020-11-12 17:01:10-03","UEL","FUEL","51822","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Romão, GO; Dantas, APT","1649","2006","09","07",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Malpighiales","Nied.","Francener, A","Paraná","Bocaiúva do Sul","Serra da Bocaina, acesso pela rodovia Governador J, campo de altitude,com afloramento rochoso, com predomínio de arbustos; solo arenoso-pedregoso seco.","-49.025889","-25.058639",NA,"1400","1400","2013","06",NA,NA,NA,"-49.025889","-25.058639",NA,NA,NA,NA
"220","2020-11-12 17:01:10-03","UEL","FUEL","6115","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Vieira, AOS; et al.","286","1988","07","05",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Malpighiales","Nied.","Elias, SI","Paraná","Jaguariaíva","Rio Diamante, Próximo ao Recanto da Prainha","-49.7057991027832","-24.2511005401611",NA,"900","900","2005",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"221","2020-11-12 17:01:10-03","UEL","FUEL","30729","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Poliquesi, CB; Cordeiro, J","446","1995","10","10",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Malpighiales","Nied.","Hatschbach, G","Paraná","Ponta Grossa","Passo do Pupo","-50.1618995666504","-25.0949993133545",NA,NA,NA,"1995",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"222","2020-11-12 17:01:10-03","UEL","FUEL","7652","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Pimenta, JA; et al.","s.n.","1989","11","20",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Malpighiales","Nied.",NA,"Paraná","Telêmaco Borba","Mata do Rio Varanau, Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,"2005",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA
"223","2020-11-12 17:01:10-03","UEL","FUEL","14177","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Buim, MB; et al.","s.n.","1994","11","04",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Malpighiales","Nied.","Francener, A","Paraná","Tibagi","Canion do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"2013","06","06","56988","auto",NA,NA,NA,NA,NA,NA
"224","2020-11-12 17:01:10-03","UEL","FUEL","14236","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Ana CSF; Carla CS; Elida P.B.; Elisangela J.S.; Patricia C.P.","22","1994","11","04",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Malpighiales","Nied.","Francener, A","Paraná","Tibagi","Canion do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"2013","06","06","56988","auto",NA,NA,NA,NA,NA,NA
"225","2020-11-12 17:01:10-03","UEL","FUEL","14212","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Batista, CUN; et al.","s.n.","1991","11","04",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Malpighiales","Nied.","Francener, A","Paraná","Tibagi","Canion do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"2013","06","06","56988","auto",NA,NA,NA,NA,NA,NA
"226","2020-11-12 17:01:10-03","UEL","FUEL","14155","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Pedrao, MR; et al.","s.n.","1994","11","04",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Malpighiales","Nied.","Francener, A","Paraná","Tibagi","Canion Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"2013","06","06","56988","auto",NA,NA,NA,NA,NA,NA
"227","2020-11-12 17:01:10-03","UEL","FUEL","14663","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Duncan, A; et al.","s.n.","1994","11","04",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Malpighiales","Nied.","Francener, A","Paraná","Tibagi","Canion Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"2013","06","06","56988","auto",NA,NA,NA,NA,NA,NA
"228","2020-11-12 17:01:10-03","UEL","FUEL","14289","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Pinheiro, DN; et al.","44","1994","10","08",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Malpighiales","Nied.","Francener, A","Paraná","Tibagi","Canyon do Guartela","-50.4136009216309","-24.5093994140625",NA,NA,NA,"2013","06","06","56988","auto",NA,NA,NA,NA,NA,NA
"229","2020-11-12 17:01:10-03","UEL","FUEL","14286","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Chiari, L; et al.","36","1994","10","08",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Malpighiales","Nied.","Francener, A","Paraná","Tibagi","Canyon do Guartela","-50.4136009216309","-24.5093994140625",NA,NA,NA,"2013","06","06","56988","auto",NA,NA,NA,NA,NA,NA
"230","2020-11-12 17:01:10-03","UEL","FUEL","29139","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Mostasso, L; Tokairin, MT","s.n.","1997","09","12",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Malpighiales","Nied.","Elias, SI","Paraná","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"2005",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"231","2020-11-12 17:01:10-03","UEL","FUEL","29141","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Kinupp, VF","281","1997","02","10",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Malpighiales","Nied.","Elias, SI","Paraná","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"2005",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"232","2020-11-12 17:01:10-03","UEL","FUEL","23530","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Moro, RS; et al.","667","1992","11","19",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Malpighiales","Nied.","Cervi, AC","Paraná","Tibagi","Canyon Guartelá - Riacho do Pedregulho, Riacho do Pedregulho","-50.4136009216309","-24.5093994140625",NA,NA,NA,"1993","12",NA,"56988","auto",NA,NA,NA,NA,NA,NA
"233","2020-11-12 17:01:10-03","UEL","FUEL","17465","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Pinto, LR; et al.","s.n.","1994","11","05",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Malpighiales","Nied.","Elias, SI","Paraná","Tibagi","Salto Santa Rosa","-50.4136009216309","-24.5093994140625",NA,NA,NA,"2005",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"234","2020-11-12 17:01:10-03","UEL","FUEL","17443","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Baratela, KC; et al.","s.n.","1995","10","27",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Malpighiales","Nied.","Francener, A","Paraná","Tibagi","Salto Santa Rosa, em capão","-50.4136009216309","-24.5093994140625",NA,NA,NA,"2013","06","06","56988","auto",NA,NA,NA,NA,NA,NA
"235","2020-11-12 17:01:10-03","UEL","FUEL","38189","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Estevan, DA; et al.","906","2005","09","17",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Malpighiales","Nied.","Estevan, DA","Paraná","Ventania","Morro do Chapéu, 18km estrada Ventania-Ibaiti, 18 Km estrada Ventania-Ibaiti","-50.2428016662598","-24.2458000183105",NA,NA,NA,"2005",NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA
"236","2020-11-12 17:01:10-03","UEL","FUEL","37459","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Estevan, DA; et al.","696","2005","06","08",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Malpighiales","Nied.","Estevan, DA","Paraná","Ventania","Morro do Chapéu, 18km estrada Ventania-Ibaiti, 18Km Estrada Ventania-Ibaiti","-50.2428016662598","-24.2458000183105",NA,NA,NA,"2005",NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA
"237","2019-11-01 15:02:53-03","UnB","UB","147484","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Ribas, OS","1333","1996","01","30","Southern America","Brasil",NA,NA,"Subarbusto, flor alvescente.; Campo graminoso",NA,"Dicotyledoneae",NA,"Nied.","Hatschbach, G","Paraná ","Bocaiúva do Sul","Encosta de morro. Alt. 1110m.","-49.1150016784668","-25.2061004638672",NA,NA,NA,"1996",NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"238","2019-11-01 15:02:53-03","UnB","UB","147486","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Vieira, AOS","286","1988","07","05","Southern America","Brasil",NA,NA,"Subarbusto 5ocm; flores brancas, amarelas e laranjas",NA,"Dicotyledoneae",NA,"Nied.","Elias-Rolim, SI","Paraná ","Jaguariaíva","Rio Diamante, próximo ao Recanto da Prainha. Alt. 900m","-49.7057991027832","-24.2511005401611",NA,NA,NA,"2005",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"239","2019-11-01 15:02:53-03","UnB","UB","147485","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Ribas, OS","876","1995","10","27","Southern America","Brasil",NA,NA,"Xilopodífera; flores alvescentes.; Campo limpo.",NA,"Dicotyledoneae",NA,"Nied.","Hatschbach, G","Paraná ","Ponta Grossa","Buraco do Padre. Junto a afloramento de arenito.","-50.1618995666504","-25.0949993133545",NA,NA,NA,"1995",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"240","2019-05-06 11:58:43-03","UFU","HUFU","45998","S","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Pimenta, J.A.; et al.","s.n.","1989","11","20",NA,"Brasil",NA,NA,"Arbusto, ca. 0,5 m. Flor branca rosada.","HUFU00013641",NA,NA,"Nied.","Elias, S.I.","Paraná","Telêmaco Borba","Fazenda Monte Alegre, Mata do Rio Varanu. No alto do morro, área aberta graminosa.","-50.6156005859375","-24.3239002227783","HUFU00013641",NA,NA,"2003",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA
"241","2020-08-20 20:39:43-03","UFSC","FLOR","27630","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Silva, J.M.; Cordeiro, J. & Poliquesi, C.B.","1877","1996","12","18",NA,"Brasil",NA,NA,"xilopodífera, ascendente, flor alva, demum rosado","FLOR0027630",NA,"Malpighiales","Nied.","Hatschbach, G.","Paraná","Castro","Rodovia Castro a Tibagi, km 21.","-50.0119018554688","-24.7910995483398",NA,NA,NA,"1996",NA,NA,"50779","auto",NA,NA,NA,NA,NA,NA
"242","2020-08-20 20:39:44-03","UFSC","FLOR","9242","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Kummrow, R.; Stutts, J.G.","1749","1982","02","16",NA,"Brasil",NA,NA,"xilopodífero, flor alva-avermelhado, 0,5m altura","FLOR0009242",NA,"Malpighiales","Nied.","Anderson, W.R.","Paraná","Jaguariaíva","Estrada Jaguariaíva-Arapoti.","-49.7057991027832","-24.2511005401611",NA,NA,NA,"1984",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"243","2020-08-20 20:39:43-03","UFSC","FLOR","9223","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Oliveira, P.I.","366","1982","02","12",NA,"Brasil",NA,NA,"xilopodífero, flor amarela, 0,7m altura","FLOR0009223",NA,"Malpighiales","Nied.","Anderson, W.R.","Paraná","Palmeira","Rio Tibagi.","-50.0064010620117","-25.4293994903564",NA,NA,NA,"1984",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"244","2020-08-20 20:39:43-03","UFSC","FLOR","18998","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Cordeiro, J.; Manosso, A.","262","1986","03","11",NA,"Brasil",NA,NA,"xilopodífero, pétalas alvas, demum rosadas","FLOR0018998",NA,"Malpighiales","Nied.","Hatschbach, G.","Paraná","Palmeira","Rod. do Café.","-50.0064010620117","-25.4293994903564",NA,NA,NA,"1986",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"245","2021-03-05 18:39:10-03","UFMT","UFMT","41769","S","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Siqueira, E.L.; et al.","1013","2014","05","18",NA,"Brasil",NA,NA,"Arbusto ca. 0.40m, heliófito. Flores alvas e rosadas, com estames amarelos.; Relevo ondulado. Estepe (Campos Gerais).",NA,NA,NA,"Nied.","Caxambu, M.G.","Paraná","Tibagi","Sítio Sete Quedas.","-50.254139","-24.581194",NA,NA,NA,"2014","09","09",NA,NA,"-50.254139","-24.581194",NA,NA,NA,NA
"246","2021-03-04 15:44:42-03","IF","SPSF","13681","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","R.Kummrow & J.Cordeiro","3235","1990","02","13","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Malpighiales","Nied.",NA,"PR","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"247","2021-03-04 15:44:42-03","IF","SPSF","52106","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","I.Toffoli & N.M.Ivanauskas & R.Esteves","19","2016","11","03","América do Sul","Brasil",NA,NA,"COLETA: Erva com 70cm de altura. Flores na cor lilás e amarelas; GEOGRAFIA: Campo Rupestre. Beira do Canyon, em frente a Estação Experimental de Itararé.;",NA,"Magnoliophyta","Malpighiales","Nied.","J.B.Baitello","SP","Itararé",NA,"-49.200833","-24.296389",NA,NA,NA,"2019","10","18",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"248","2021-03-04 15:44:42-03","IF","SPSF","53274","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","J.B. Baitello et al.","2753","2015","03","11","América do Sul","Brasil",NA,NA,"COLETA: Arvoreta de 3 m de altura. Frutos imaturos verdes e maduros vermelhos.; GEOGRAFIA: Vegetação de afloramento rochoso.;",NA,"Magnoliophyta","Malpighiales","Nied.","L.S. Braga","SP","Itararé","Estação Experimental de Itararé","-49.218333","-24.299722",NA,"1155","1155","2017","03","31",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"249","2021-03-04 15:44:42-03","IF","SPSF","53281","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","J.B. Baitello et al.","2760","2014","11","05","América do Sul","Brasil",NA,NA,"COLETA: Arbusto. Pétalas brancas e estames amarelos.; GEOGRAFIA: Vegetação de Campo.;",NA,"Magnoliophyta","Malpighiales","Nied.","L.S. Braga","SP","Itararé","Estação Experimental de Itararé","-49.178333","-24.2275",NA,"1030","1030","2017","03","31",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"250","2021-02-08 12:43:12-03","UFRGS","ICN","193285","S","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Silva, JM; Motta, JT","8795","2015","03","04","América do Sul","Brasil",NA,NA,"Erva xilopodifera; flor alva com anteras amarelas.; Campo limpo",NA,"Dicotyledon",NA,"Nied.","Barboza, E","PR","Palmeira","Recanto dos Papagaios","-49.768889","-25.464722",NA,"96","96","2015","11","17",NA,NA,"-49.768889","-25.464722",NA,NA,NA,NA
"251","2021-02-08 12:43:12-03","UFRGS","ICN","137164","S","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Cordeiro, J; Manosso, A","262","1986","03","11","América do Sul","Brasil",NA,NA,"Xilopodifera, pétalas alvas, demum rosadas.; Campo",NA,"Dicotyledon",NA,"Nied.","Hatschbach, G","PR","Rod. Do Café","mun. Palmeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-02-08 12:43:12-03","UFRGS","ICN","193462","S","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Lozano, ED; Saridakis, DP","1985","2013","11","28","América do Sul","Brasil",NA,NA,"Arbusto 50cm,pétalas alvas,amarelas e laranja,borda de plantio de Pinnus.; Campos Gerais.",NA,"Dicotyledon",NA,"Nied.","Lozano, E D","PR","Piraí do Sul","Fazenda Esterco,Propriedade de Iguaçu Celolose.","-50.008056","-24.426111",NA,NA,NA,"2014",NA,NA,NA,NA,"-50.008056","-24.426111",NA,NA,NA,NA
"253","2021-02-08 12:43:12-03","UFRGS","ICN","193464","S","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Lozano, ED; Saridakis, DP","1917","2013","11","27","América do Sul","Brasil",NA,NA,"Arbusto 30cm,pétalas alvas,amarelas e laranja,campo sujo.; Campos Gerais.",NA,"Dicotyledon",NA,"Nied.","Soares, ELC","PR","Piraí do Sul","Pousada Pirahy da serra,no entorno.","-50.014722","-24.47",NA,NA,NA,"2015",NA,NA,NA,NA,"-50.014722","-24.47",NA,NA,NA,NA
"254","2021-02-08 12:43:12-03","UFRGS","ICN","193485","S","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Lozano, ED; Saridakis, DP","2036","2013","11","29","América do Sul","Brasil",NA,NA,"Arbusto,1m,pétalas alvas,amarelas e laranjas,campo sujo.; Cerrado.",NA,"Dicotyledon",NA,"Nied.","Soares, ELC","PR","Jaguariaíva","Parque Estadual do Cerrado.","-49.652778","-24.1625",NA,NA,NA,"2015",NA,NA,NA,NA,"-49.652778","-24.1625",NA,NA,NA,NA
"255","2021-02-08 12:43:12-03","UFRGS","ICN","165702","S","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Barbosa, E; et al.","1720","2006","10","14","América do Sul","Brasil",NA,NA,"doação MBM; arbusto, 2m, fruto imaturo vermelho; Cerrado",NA,"Dicotyledon",NA,"Nied.","Anderson, C","PR","Jaguariaíva","Faz. Caçador da Boa Vista Morro Azul","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"256","2021-02-08 12:43:12-03","UFRGS","ICN","180223","S","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Chiari, L; et al.","36","1994","10","08","América do Sul","Brasil",NA,NA,"Doação FUEL 14286; Arbusto 0,5m altura, botões verdes, cálice com glândulas",NA,"Dicotyledon",NA,"Nied.","Francener, A","PR","Tibagi","Canyon do Guartela","-50.4136009216309","-24.5093994140625",NA,NA,NA,"2013","06","06","56988","auto",NA,NA,NA,NA,NA,NA
"257","2019-11-21 10:08:11-03","IBt","SP","23364","S","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Hoehne, FC","s.n.","1928","11","03",NA,"Brasil",NA,NA,"Arbusto, flor alva","SP014008",NA,NA,"Nied.","Niedenzu, F","Paraná","Vila Velha","Ponta Grossa",NA,NA,NA,NA,NA,"1929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-11-21 10:08:11-03","IBt","SP","470811","S","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Scaramuzza, CAM; Souza, VC; Sakuragui, CM; Rolim, GS","1023","1993","02","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Nied.","Mamede, MCH","São Paulo","Itararé",NA,"-49.448056","-24.456111",NA,NA,NA,"2014","12",NA,NA,NA,"-49.448056","-24.456111",NA,NA,NA,NA
"259","2019-11-21 10:08:11-03","IBt","SP","286012","S","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Souza, VC; Miyagi, PH; Moncaio, E","6182","1994","06","04",NA,"Brasil",NA,NA,"Arbusto ca. 50 cm alt.; pétalas (4) alvas e (1) vermelha","SP014003",NA,NA,"Nied.","Mamede, MCH","São Paulo","Bom Sucesso de Itararé","Fazenda São Nicolau","-49.15","-24.266667",NA,NA,NA,"1998",NA,NA,NA,NA,"-49.15","-24.266667",NA,NA,NA,NA
"260","2019-11-21 10:08:11-03","IBt","SP","306640","S","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Souza, VC; Miyagi, PH; Souza, JP; Nakagomi, MY","7404","1994","11","14",NA,"Brasil",NA,NA,"Arbusto ca. 1 m alt.; 4 pétalas alvas, 1 amarela passando a vermelha","SP014004",NA,NA,"Nied.","Mamede, MCH","São Paulo","Itararé","Estrada Itararé - Bom Sucesso. Fazenda Santa Maria do Espinho","-49.263056","-24.261667",NA,NA,NA,"1998",NA,NA,NA,NA,"-49.263056","-24.261667",NA,NA,NA,NA
