"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","typeStatus","infraspecificEpithet","dayIdentified","fieldNumber","relatedCatalogItem"
"147","2020-09-12 05:00:02-03","US","US","3357605","PreservedSpecimen","Plantae",NA,"Dicotyledonae","Scrophulariales","Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"L. Costa","BHCB28651","1944","9",NA,"Brazil","Minas Gerais",NA,"Parque Estadual do Rio Doce, Marliéria, MG.",NA,NA,NA,NA,NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,"US02868263","US02868263_01",NA,NA,NA,NA,NA
"148","2020-09-12 05:00:02-03","US","US","1199809","PreservedSpecimen","Plantae",NA,"Dicotyledonae","Scrophulariales","Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"E. H. Ule","4334","1896","7","5","Brazil",NA,NA,"Estado Rio.",NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,"US02868284","US02868284_01",NA,NA,NA,NA,NA
"149","2020-09-12 05:00:02-03","US","US","2978060","PreservedSpecimen","Plantae",NA,"Dicotyledonae","Scrophulariales","Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"G. Hatschbach","43682","1981","3","27","Brazil","Paraná",NA,"Rio Turvo (mun. Cerro Azul).",NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,"US02868269","US02868269_01",NA,NA,NA,NA,NA
"150","2020-09-12 05:00:02-03","US","US","2949211","PreservedSpecimen","Plantae",NA,"Dicotyledonae","Scrophulariales","Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"E. Pereira, -- Liene & -- Duarte","4040","1959","7","24","Brazil","Rio de Janeiro",NA,"Mun. do Rio de Janeiro, Mun. Rio de Janeiro, Recreio dos Bandeirantes, Restinga de Jacarepaguá.",NA,NA,NA,NA,NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,"US02868276","US02868276_01",NA,NA,NA,NA,NA
"151","2020-09-12 05:00:02-03","US","US","1572299","PreservedSpecimen","Plantae",NA,"Dicotyledonae","Scrophulariales","Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"Y. Mexia","5032","1930","9","11","Brazil","Minas Gerais",NA,"State of Minas Geraes, Viçosa Agricultural College lands. São Miguel Road, near km. 2.",NA,NA,NA,NA,NA,"1",NA,NA,"South America - Neotropics","665",NA,NA,"US02868282","US02868282_01",NA,NA,NA,NA,NA
"152","2020-09-12 05:00:02-03","US","US","1199721","PreservedSpecimen","Plantae",NA,"Dicotyledonae","Scrophulariales","Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"Schwacke","14933","1881","5","12","Brazil",NA,NA,"Bulanqui [interpreted] - Es Rio [interpreted].",NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,"US02868285","US02868285_01",NA,NA,NA,NA,NA
"153","2020-09-12 05:00:02-03","US","US","2949215","PreservedSpecimen","Plantae",NA,"Dicotyledonae","Scrophulariales","Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"A. P. Duarte & E. Pereira","65370","1948",NA,NA,"Brazil","Rio de Janeiro",NA,"Mun. Rio de Janeiro, Gávea, Mesa do Imperador.",NA,NA,NA,NA,NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,"US02868279","US02868279_01",NA,NA,NA,NA,NA
"154","2019-11-13 11:13:45-03","USP","SPF","100155","PreservedSpecimen","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","Fernandes, UG","2018","10","Grandi, TSM","s.n.","1988","05",NA,"Brasil","Minas Gerais",NA,"Parque Estadual do Rio Doce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPF00100155","SPF00100155",NA,NA,NA,NA,NA
"155","2019-11-13 11:13:45-03","USP","SPF","100163","PreservedSpecimen","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","Fernandes, UG","2018","10","Andrade, IR","159","1987","07","07","Brasil","Minas Gerais",NA,"Estação Biológica de Caratinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPF00100163","SPF00100163",NA,NA,NA,NA,NA
"156","2019-11-13 11:13:45-03","USP","SPF","100165","PreservedSpecimen","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","Fernandes, UG","2018","10","Costa, LV","104","1987","07","05","Brasil","Minas Gerais",NA,"Estação Biológica de Caratinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPF00100165","SPF00100165",NA,NA,NA,NA,NA
"157","2019-11-13 11:13:45-03","USP","SPF","101414","PreservedSpecimen","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","Fernandes, UG","2018","10","Tamashiro, JY","1270","1995","06","14","Brasil","São Paulo","Timburi",NA,"-49.6345","-23.231639","-49.6345","-23.231639",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00101414","SPF00101414",NA,NA,NA,NA,NA
"158","2019-11-13 11:13:45-03","USP","SPF","225298","PreservedSpecimen","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","Fernandes, UG","2017","10","Faria, LAS","2","2012","09","05","Brasil","Rio de Janeiro","Vassouras",NA,"-43.461694","-22.233833","-43.461694","-22.233833",NA,NA,NA,NA,NA,"327","327",NA,"SPF00225298","SPF00225298",NA,NA,NA,NA,NA
"159","2019-11-13 11:13:45-03","USP","SPF","65603","PreservedSpecimen","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","Profice, SR",NA,NA,"Krieger, L","11650","1972","05","02","Brasil","Espírito Santo","Venda Nova do Imigrante",NA,"-41.1347007751465","-20.3397006988525",NA,NA,"15909",NA,NA,"auto",NA,NA,NA,NA,"SPF00065603","SPF00065603",NA,NA,NA,NA,NA
"160","2019-11-13 11:13:45-03","USP","SPF","100152","PreservedSpecimen","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","Fernandes, UG","2018","10","Werneck, MS","s.n.","1990","04","30","Brasil","Minas Gerais","Alvorada de Minas",NA,"-43.3652992248535","-18.7360992431641",NA,NA,"18475",NA,NA,"auto",NA,NA,NA,NA,"SPF00100152","SPF00100152",NA,NA,NA,NA,NA
"161","2019-11-13 11:13:45-03","USP","SPF","133956","PreservedSpecimen","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","Fernandes, UG","2018","10","Temponi, LG","17","1998","06","04","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,"28215",NA,NA,"auto",NA,NA,NA,NA,"SPF00133956","SPF00133956",NA,NA,NA,NA,NA
"162","2019-11-13 11:13:45-03","USP","SPF","135193","PreservedSpecimen","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","Fernandes, UG","2018","10","Michelin, ME","4798","1977","05","06","Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,"17840",NA,NA,"auto",NA,NA,NA,NA,"SPF00135193","SPF00135193",NA,NA,NA,NA,NA
"163","2019-11-13 11:13:45-03","USP","SPF","98730","PreservedSpecimen","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","Fernandes, UG","2018","10","Kiyama, CY","81","1995","04","18","Brasil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,"17840",NA,NA,"auto",NA,NA,NA,NA,"SPF00098730","SPF00098730",NA,NA,NA,NA,NA
"164","2019-11-13 11:13:45-03","USP","SPF","103251","PreservedSpecimen","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","Fernandes, UG","2018","10","Pirani, JR","3646","1995","07","18","Brasil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,"17840",NA,NA,"auto",NA,NA,NA,NA,"SPF00103251","SPF00103251",NA,NA,NA,NA,NA
"165","2019-11-13 11:13:45-03","USP","SPF","109085","PreservedSpecimen","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","Kameyama, C","2014",NA,"Rodrigues, RR","105","1993","06","01","Brasil","São Paulo","Mogi Guaçu",NA,"-46.9421997070312","-22.372200012207",NA,NA,"39309",NA,NA,"auto",NA,NA,NA,NA,"SPF00109085","SPF00109085",NA,NA,NA,NA,NA
"166","2019-10-07 09:15:02-03","UEFS","HUEFS","401","PreservedSpecimen","Plantae","Angiospermae","Asteranae","Lamiales","Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice",NA,NA,NA,"Noblick, L.R.","1928","1980","07","31","Brasil","Bahia","Conceição de Feira",NA,"-39.05","-12.533333","39W3'","12S32'",NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0000401","HUEFS0000401",NA,NA,NA,NA,NA
"167","2015-03-13 19:29:30-03","F","FMNH-SEEDPLANTS","V0248787F","PreservedSpecimen","Plantae","Spermatophyta","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"V0248787F","V0248787F_01",NA,NA,NA,NA,NA
"168","2018-04-04 16:32:23-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana",NA,"RRC ID Flag",NA,NA,"Y. Mexía","5032",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"5032",NA
"169","2015-03-13 19:29:30-03","F","FMNH-SEEDPLANTS","V0248786F","PreservedSpecimen","Plantae","Spermatophyta","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"V0248786F","V0248786F_01",NA,NA,NA,NA,NA
"170","2015-03-13 19:29:30-03","F","FMNH-SEEDPLANTS","V0248788F","PreservedSpecimen","Plantae","Spermatophyta","Dicotyledoneae",NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"V0248788F","V0248788F_01",NA,NA,NA,NA,NA
"171","2019-09-04 18:51:02-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta","Dicotyledoneae",NA,"Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana",NA,NA,NA,NA,"F. Sellow",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA
"172","2019-01-23 10:05:24-02","F","FMNH-SEEDPLANTS","V0047354F","PreservedSpecimen","Plantae","Spermatophyta","Dicotyledoneae",NA,"Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana",NA,NA,NA,NA,"H. W. Schott",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"V0047354F","V0047354F_01","Isosyntype",NA,NA,NA,NA
"173","2015-03-13 19:29:40-03","F","FMNH-SEEDPLANTS","V0249221F","PreservedSpecimen","Plantae","Spermatophyta","Dicotyledoneae",NA,"Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"V0249221F","V0249221F_01",NA,NA,NA,NA,NA
"174","2015-03-13 19:31:04-03","F","FMNH-SEEDPLANTS","V0256178F","PreservedSpecimen","Plantae","Spermatophyta","Dicotyledoneae",NA,"Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"V0256178F","V0256178F_01",NA,NA,NA,NA,NA
"175","2019-01-25 15:37:55-02","IAC","IAC","24222","S","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","U.G. Fernandes","2018","03","N. Vicente Filho","s/nº","1953","09","15",NA,NA,NA,"Doação Herbário do depto. de Província Animal",NA,NA,NA,NA,NA,NA,"suspeita de ser tóxica",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA
"176","2019-01-25 15:37:55-02","IAC","IAC","45600","S","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","U.G. Fernandes","2018","03","S.L. Jung-Mendaçolli","1142","2005","04","03","Brasil","São Paulo","Botucatu","Trilha para Cachoeira do Pavuna","-48.445","-22.8858","-48.4450","-22.8858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA
"177","2019-01-25 15:33:20-02","IAC","IAC","18776","S","Plantae",NA,NA,NA,"Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees","B. Coe-Teixeira","1962","07","s/col.","s/nº",NA,NA,NA,"Brasil","São Paulo","Valinhos",NA,"-46.9958","-22.9706","-46.9958","-22.9706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",NA,NA
"178","2020-07-23 11:56:22-03","CEPLAC","CEPEC","26863","PreservedSpecimen","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana",NA,"S. R. Profice",NA,NA,"Grupo Pedra do Cavalo","432","1980","07","01","Brasil","Bahia","CACHOEIRA","A ao NE da Barragem de Bananeiras. Vale dos Rios Paraguaçú e Jacuipe.","-39.083333","-12.533333","39W5'","12S32'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2003"
"179","2020-07-23 11:56:22-03","CEPLAC","CEPEC","33482","PreservedSpecimen","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana",NA,"S. R. Profice",NA,NA,"L. R. Noblick","1928","1980","07","31","Brasil","Bahia","FEIRA DE SANTANA","Represa de Bananeira",NA,"-12.533333","39N3'0","12S32'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2003"
"180","2020-11-19 14:05:57-03","Unimontes","MCMG","5829","PreservedSpecimen","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice (R.)",NA,NA,NA,"Oliveira,O.S .; Tolentino, G.S.",NA,NA,NA,NA,"Brasil","Minas Gerais","Mariana","Monsenhor Horta","-43.4160995483398","-20.377799987793","43°25#?#50,0#?##?# W","20° 16#?#34,0#?##?#","33524",NA,"Mata Atlântica","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-07-04 16:57:25-03","PERD","PERD","1098","S","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","Giacomin, LL","2007","08","Ordones, J; et al.","1723","2005","07","07","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.633333","-19.5","-42.633333","-19.5",NA,NA,"Projeto Mata Atlântica. Nº54. Com duplicata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-07-04 16:57:25-03","PERD","PERD","1102","S","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","Giacomin, LL","2007","05","Ordones, J; et al.","1028","2006","06","27","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce, Lagoa dos Anibal","-42.633333","-19.5","-42.633333","-19.5",NA,NA,"Projeto Mata Atlântica Nº427. Com duplicata, Folha oposta cruzada. Flor alaranjada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-11-12 17:00:13-03","UEL","FUEL","22776","PreservedSpecimen","Plantae","Tracheophyta",NA,"Lamiales","Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","Kameyama, C","2009","05","Grandi, TSM","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,"28215",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA
"184","2021-03-04 15:46:52-03","IF","SPSF","41604","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliopsida","Tubiflorae","Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","C.Kameyama","2009","12","J.A.Pastore & R.Cielo-Filho & C.R.Lima","1587","2009","05","28","Brasil","SP","Itapeva","Estação Experimental","-49.054722","-24.066389",NA,NA,NA,NA,"COLETA: Arbusto, flores vermelhas.; GEOGRAFIA: trilha da barragem do rio Pirituba.;",NA,"América do Sul","750","750",NA,NA,NA,NA,NA,"07",NA,NA
"185","2021-03-04 15:46:52-03","IF","SPSF","43601","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliopsida","Tubiflorae","Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","R.Cielo-Filho","2010","06",NA,"1328","2010","05","11","Brasil","SP","Itapeva","Estação Experimental","-49.071944","-24.063333",NA,NA,NA,NA,"COLETA: Herbácea, flores tubulares vermelhas. Altura 1,5m; GEOGRAFIA: Entrada para a trilha do Lajeado.;",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,"02",NA,NA
"186","2021-03-04 15:46:52-03","IF","SPSF","44044","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliopsida","Tubiflorae","Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","N.O.Costa","2010","10","J. B. Baitello & N.O.Costa & R.Cielo-Filho","2449","2010","07","26","Brasil","SP","Itapeva","Estação Experimental","-49.066944","-24.063611",NA,NA,NA,NA,"COLETA: Arbusto, flores vermelhas e frutos imaturos verdes.; GEOGRAFIA: Trilha do Poço da Onça, encosta.;",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,"04",NA,NA
"187","2021-03-04 15:46:52-03","IF","SPSF","48228","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliopsida","Tubiflorae","Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","G.A.D.C.Franco","2016","03","R.Cielo-Filho & J.N. Oliveiras","1292","2013","10","18","Brasil","PR","Matelândia",NA,"-53.893611","-25.351944",NA,NA,NA,NA,"COLETA: Arbusto, 2m, flor vermelha; GEOGRAFIA: Mata da Antiga Fazenda Leão&nf;Floresta Estacional Semidecidual&nf;Solo úmido;",NA,"América do Sul","530","530",NA,NA,NA,NA,NA,"14",NA,NA
"188","2021-03-04 15:46:52-03","IF","SPSF","51583","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliopsida","Tubiflorae","Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","R.R.Rodrigues","2015","09","A.V.Scatigna & L.S.Correa & M.M.T.Gissi","876","2015","02","07","Brasil","SP","Piracicaba","Estação ecológica de Ibicatu","-47.824722","-22.778611",NA,NA,NA,NA,"COLETA: Erva ca. 1 m. Corola vermelha.; GEOGRAFIA: Floresta Estacional Semidecidual. Clareira.;",NA,"América do Sul","507","507",NA,NA,NA,NA,NA,"07",NA,NA
"189","2021-03-04 15:46:52-03","IF","SPSF","50346","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliopsida","Tubiflorae","Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","J.Y.Tamashiro","2015","09","C.A.P.Toledo & M.C.Rodrigues & C.Y.Vidal & T.Bochorny & L.C.S.M.Pereira & V.C.Souza & J.Y.Tamashiro & N.M.Ivanauskas","93","2015","02","07","Brasil","SP","Piracicaba","Estação Ecologica de Ibicatu","-47.6399993896484","-22.7199993133545",NA,NA,"44778",NA,"COLETA: Arbusto escandente, flores vermelhas.; GEOGRAFIA: Fragmento de Floresta Estacional Semidecidual peturbado por gado.;","auto","América do Sul","545","545",NA,NA,NA,NA,NA,"07",NA,NA
"190","2021-03-04 15:44:49-03","IF","SPSF","38091","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliopsida","Malvales","Malvaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees","C.Kameyama","2007","07","J.B.Baitello & J. A. Pastore & C.R.Lima & D.F.Bueno","1824","2007","05","15","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.746667","-23.514722",NA,NA,NA,NA,"COLETA: Subarbustiva, flores vermelhas; GEOGRAFIA: Trilha 5.;",NA,"América do Sul","636","636",NA,NA,NA,NA,NA,"13",NA,NA
"191","2021-03-04 15:44:49-03","IF","SPSF","38293","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliopsida","Malvales","Malvaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees","C.Kameyama","2007","07","J. A. Pastore & R.Cielo-Filho & O. T. Aguiar & C.R.Lima & D.F.Bueno","1473","2006","08","02","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.759444","-23.522778",NA,NA,NA,NA,"COLETA: Liana, frutos verdes; GEOGRAFIA: Trilha 1.;",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,"13",NA,NA
"192","2021-03-04 15:44:49-03","IF","SPSF","38657","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliopsida","Malvales","Malvaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees","R.Cielo-Filho","2008","02","J.B.Baitello & O.T. Aguiar & C.R.Lima","1900","2007","08","30","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.784167","-23.540556",NA,NA,NA,NA,"COLETA: Herbácea 2m, frutos verdes e maduros amarronzados.; GEOGRAFIA: Trilha 4.;",NA,"América do Sul","630","630",NA,NA,NA,NA,NA,"15",NA,NA
"193","2017-09-11 17:06:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"Schott, HW","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"In sylvis primaevis ad Macahé",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2017-09-11 17:06:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil",NA,NA,"in S. Pauli prov. ad praedium Pinhal",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2017-09-11 17:06:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"Riedel, L","s.n.",NA,NA,NA,"Brazil",NA,NA,"In sylvis primaevis ad Macahé",NA,NA,NA,NA,NA,NA,"Majo, Junio",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2018-12-04 20:29:14-02","UNIR","RON","3633","S","Plantae","Angiosperma",NA,"Lamiales","Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","Silva, FA","2016","11","Rezende, SG","4167","2010","03","25","Brasil","Minas Gerais","Rio Acima","Rio do Peixe; Bacia do Córrego Procópio","-43.842778","-20.130556","-43.842778","-20.130556",NA,NA,"Árvore. Floresta Estacional Semidecidual Sub-Montana",NA,"Southern America",NA,NA,NA,"RON00003633","RON00003633",NA,NA,"30",NA,NA
"197","2020-07-02 08:39:45-03","IBt","SP","277777","S","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Ness) Profice",NA,NA,NA,"Tamashiro, JY","1270","1995","06","14","Brasil","São Paulo","Timburi",NA,"-49.634444","-23.231389","-49.634444","-23.231389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-01-21 15:28:43-03","IBt","SP","488569","S","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Ness) Profice",NA,NA,NA,"Cardoso, LJT","1439","2015","05","04","Brasil","Rio de Janeiro","Resende",NA,"-44.4467010498047","-22.468900680542",NA,NA,"36089",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-01-21 15:28:43-03","IBt","SP","497527","S","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Ness) Profice",NA,NA,NA,"Faria, LAS","2","2012","09","05","Brasil","Rio de Janeiro","Vassouras",NA,"-43.6624984741211","-22.4039001464844",NA,NA,"33844",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-12-30 07:47:54-03","IBt","SP","429480","S","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Ness) Profice",NA,NA,NA,"Aguiar, OT","1328","2010","05","11","Brasil","São Paulo","Itapeva",NA,"-48.8699989318848","-23.9799995422363",NA,NA,"42926",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-10-22 10:12:32-03","IBt","SP","345325","S","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Ness) Profice",NA,NA,NA,"Mamede, MCH","629","2000","04","26","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"27729",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-02-18 08:30:12-03","IBt","SP","231","S","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Ness) Profice",NA,NA,NA,"Turk, G","s.n.","1917","06","20","Brasil","São Paulo","Jaú",NA,"-48.5499992370605","-22.2900009155273",NA,NA,"24071",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
