"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","monthIdentified","dayIdentified","individualCount","fieldNumber","typeStatus"
"208","2008-05-27 22:02:00-03","MO","MOBOT","2913877","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Lyman B. Smith","Smith 12428","1964","10","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","R.S. Cowan 75","Santa Catarina",NA,"Mun. Catanduvas: Forest, east of Catanduvas,","-51.75","-27.05","700.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2016-08-24 15:32:00-03","MO","MOBOT","2911800","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Gert G. Hatschbach","Hatschbach 949","1985","10","4","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Paraná",NA,"Cotia (mun. S. José dos Pinhais)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2008-05-27 22:02:00-03","MO","MOBOT","2911864","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","J. Cordeiro","Cordeiro 172","1985","11","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","G. Hatschbach","Paraná",NA,"Col. Santos Andrade (mun. S. José dos Pinhais)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2014-02-09 13:30:00-02","MO","MOBOT","2249118","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","G. Grüner","Grüner 22","1931","10","9","South America","Argentina",NA,NA,NA,NA,NA,NA,"Benth.","Hoc, P. S. S.","Misiones","Candelaria","campos cerca de Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2017-08-25 05:21:00-03","MO","MOBOT","2429905","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Sara G. Tressens|H. A. Keller|Victor Maruñak|V. Revilla|F. Robledo","Tressens 6760","2002","10","17","South America","Argentina",NA,NA,NA,NA,NA,NA,"Benth.","Tressens, S. G. & Keller, H. A., //","Misiones","Guaraní","Predio Guaraní. Sector Cifor","-54.205","-26.91638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2009-07-09 17:05:00-03","MO","MOBOT","2453308","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Gert G. Hatschbach","Hatschbach 18316","1968","1","18","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Paraná",NA,"Guarapuava guará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2012-02-29 14:21:00-03","MO","MOBOT","2453321","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","A. Sehnem","Sehnem 2253","1946","10","18","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","Burkart, A.","Rio Grande do Sul",NA,"S. Salvador","-51.51666","-29.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-09-17 15:31:00-03","MO","MOBOT","2897504","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Ronaldo Wasum|et al.","Wasum 6355","1989","10","29","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","Carolina Romero (MO)",NA,NA,"RS-Caxias do Sul-Santa Lúcia do Piaí en beira da estrada.",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-07-02 09:20:00-03","MO","MOBOT","2911273","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","F. Sellow","Sellow 3169","1814",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"Holotype"
"217","2020-03-23 08:48:00-03","MO","MOBOT","2911687","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Sara G. Tressens|J. Kehl|A. Keller|Victor Maruñak|V. Revilla|R. Rios|F. Robledo|Aurelio Schinini","Tressens 5451","1995","9","21","South America","Argentina",NA,NA,NA,NA,NA,NA,"Benth.","S.G. Tressens","Misiones","Guaraní","Predio Guarani, Picasa al ayo. Soberio. Interior de selva de laurel y guatambu.","-54.2","-26.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"218","2008-05-27 22:02:00-03","MO","MOBOT","2911732","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Gert G. Hatschbach","Hatschbach 17403","1967",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","T.D. Pennington","Paraná",NA,"Mun. Ponta Grossa) Passo do Pupo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2008-05-27 22:02:00-03","MO","MOBOT","2911978","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Gert G. Hatschbach","Hatschbach 45502","1982","9","30","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","G. Hatschbach 82","Paraná",NA,"Rio da Areia (mun. Teixeira Soares).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2008-05-27 22:02:00-03","MO","MOBOT","2912142","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Benedito V. Rabelo","Rabelo 3004","1984","12","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","J.W. Grimes","Amapá",NA,"Município de Calçoene, BR156, between Calçoene and Rio Amapá Grande, ca. 35 km S of Calçoene and Rio Amapá Grande, ca. 35 km S of Calçoene. Patches of forest in cerrado.","-50.91666","2.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2011-10-25 13:39:00-02","MO","MOBOT","2912416","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","C.A. Cid Ferreira|Bruce W. Nelson","Cid Ferreira 2847","1980","10","11","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","J. Grimes","Acre",NA,"Município de Rio Branco, estrada Rio Branco Porto Acre km 20, a 30m da estrada. Mata de terra firme, solo argiloso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2012-03-30 18:12:00-03","MO","MOBOT","2912679","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","William R. Anderson|S.G. da Fonseca|R. Reis dos Santos|R. Souza","Anderson 10812","1974","2","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","J. Grimes","Pará",NA,"Alto Tapajós, Rio Cururú. 1-10km upriver (SE from village of Pratatí;","-57.0003333","-8.0003333","200.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2008-05-27 22:02:00-03","MO","MOBOT","2913749","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Ghillean T. Prance","Prance 7793","1968","10","3","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","J. Grimes","Acre",NA,"Municipality of Sena Madureira. 5 km. east of Sena Madureira. Forest on terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2008-05-27 22:02:00-03","MO","MOBOT","2913785","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Cornelis C. Berg","Berg P18640","1973","10","18","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","J. Grimes",NA,NA,"State of Mato Grosso. Forest on banks of Rio Aripuanã, below Andurina Falls.","-59.35","-10.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2008-05-27 22:02:00-03","MO","MOBOT","2913812","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Gert G. Hatschbach","Hatschbach 17403","1967",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","A. Burkart","Paraná",NA,"Passo do Pupo (Mun. Ponta Grossa).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2008-05-27 22:02:00-03","MO","MOBOT","2913860","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Lyman B. Smith","Smith 12452","1964","10","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","R.S. Cowan 75","Santa Catarina",NA,"Mun. Joaçaba on road to Catanduvas,","-51.5","-27.16666","600.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2008-05-27 22:02:00-03","MO","MOBOT","2914447","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","J.M. Silva","Silva 2627","1998",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","G. Hatschbach","Paraná",NA,"Parque Estadual de Campinhos (Mun. Tunas do Paranás)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2008-05-27 22:02:00-03","MO","MOBOT","3202378","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","J.M. Silva","Silva 1169","1992","11","6","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Paraná",NA,"Mun. Curitiba. Jardim Botanico, arvore de 10 m, flor alvescente, capao com Araucaria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2014-04-04 05:41:00-03","MO","MOBOT","81419","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Rodolfo Vásquez|N. Arévalo","Vásquez Martínez 8997","1987","3","28","South America","Peru",NA,NA,NA,NA,NA,NA,"Benth.","R.E. Gereau","Loreto","Loreto","Nauta, carretera Nauta-Dtto. Iquitos, Km 5. Bosque primario-Colinas medias.","-73.58333","-4.48333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","87-13",NA
"230","2020-06-22 14:18:04-03","UNESP-IBILCE","SJRP","12301","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Cordeiro, J.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arbusto 2,80 m, flor alva.;",NA,"Tracheophyta","Fabales","Benth.","T.D. Pennington","Santa Catarina","Campo Alegre","Serra do Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,NA,"37493","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-03-29 10:41:23-03","UFSM","HDCF","240","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","Andrae, F. H.",NA,NA,NA,NA,NA,"?",NA,NA,"Folhas 3-5 jugas. Vagem secção oblongo-compressa de bordo marcado mas não saliente nem alado",NA,NA,NA,"Benth.","Marchiori, J. N. C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1985",NA,NA,NA,NA,"04","24",NA,NA,NA
"232","2019-06-12 09:07:05-03","UFSM","HDCF","6862","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","Figueira, M; Schindler, B","217","2013","11","29","América","Brasil",NA,NA,"Árvore, ocasional, na base da cascata Bolo de Noiva, estames brancos; Floresta Ombrófila Mista Ribeirinha do Domínio Atlântico, relevo ondulado",NA,NA,NA,"Benth.","Figueira, M","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional de São Francisco de Paula","-50.386667","-29.423333",NA,NA,NA,NA,NA,NA,NA,"-50.386667","-29.423333",NA,NA,NA,NA,NA,NA
"233","2019-03-29 10:41:23-03","UFSM","HDCF","1150","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","Longhi, S. J.","378","1982","09","12","América","Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Figueira, M.","Rio Grande do Sul","Candelária","Botucaraí - Morro do Monge","-52.7888984680176","-29.6692008972168",NA,NA,NA,"28166","auto","2014",NA,NA,NA,NA,"01","20",NA,NA,NA
"234","2019-06-12 09:07:05-03","UFSM","HDCF","6850","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","Figueira, M; Denardi, L","203","2013","10","19","América","Brasil",NA,NA,"Arvoreta, rara, beira de estrada, aprox. 2,5 m de altura, na beira da estrada, estames brancos; Floresta Estacional Subtropical do Domínio Atlântico, relevo ondulado",NA,NA,NA,"Benth.","Figueira, M","Rio Grande do Sul","São João do Polêsine","distrito de Vale Vêneto, próximo à chácara do Miguel Durlo","-53.531111","-29.638889",NA,NA,NA,NA,NA,"2013",NA,"-53.531111","-29.638889",NA,"10","19",NA,NA,NA
"235","2019-03-29 10:41:23-03","UFSM","HDCF","1149","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","Longhi, S. J.","377","1982","09","13","América","Brasil",NA,NA,"Morro do Monge (quase no topo)",NA,NA,NA,"Benth.","Figueira, M.","Rio Grande do Sul","Candelária","Botucaraí","-52.7888984680176","-29.6692008972168",NA,NA,NA,"28166","auto","2014",NA,NA,NA,NA,"01","20",NA,NA,NA
"236","2018-09-12 14:48:10-03","UNIOESTE","UNOP","4895","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","Snak, C.","202","2008","09","13",NA,"Brasil",NA,NA,"Árvore ca. 7 m alt. Lâmina levemente discolor, membranácea quando jovem. Cálice e corola verdes, estame branco.",NA,NA,NA,"Benth.","Snak, C.","Paraná","Cascavel","Parque Ecológico Paulo Gorski, Lago Municipal.","-53.420556","-24.937222",NA,NA,NA,NA,NA,"2008",NA,"-53.420556","-24.937222",NA,"10",NA,NA,NA,NA
"237","2020-08-31 09:14:55-03","INPA","INPA","172553","S","Plantae","Leguminosae-Mim","Inga","virescens","Inga virescens","Silva, JM da","1169","1992","11","06","Southern America","Brasil",NA,NA,NA,"INPA0172553","Dicotyledon Rosids","Fabales","Benth.","Hatschbach, GG","Paraná","Curitiba","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,NA,"INPA0172553 INPA0172553_e","25180","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-08-31 09:14:55-03","INPA","INPA","109899","S","Plantae","Leguminosae-Mim","Inga","virescens","Inga virescens","Kummrow, R","2074","1982","11","04","Southern America","Brasil",NA,NA,NA,"INPA0109899","Dicotyledon Rosids","Fabales","Benth.","Hatschbach, GG","Paraná","Piraquara","Roça Nova","-49.0633010864258","-25.4416999816895",NA,NA,"INPA0109899 INPA0109899_e","12577","auto","1983",NA,NA,NA,NA,"02",NA,NA,NA,NA
"239","2020-08-31 09:14:55-03","INPA","INPA","24591","S","Plantae","Leguminosae-Mim","Inga","virescens","Inga virescens","Prance, GT","7793","1968","10","03","Southern America","Brasil",NA,NA,NA,"INPA0024591","Dicotyledon Rosids","Fabales","Benth.","Grimes, JW","Acre","Sena Madureira","BR 364, 5 Km east of Sena Madureira.","-68.612566","-9.068868",NA,NA,"INPA0024591 INPA0024591_e INPA0024591_nd",NA,NA,"1982",NA,"-68.612566","-9.068868",NA,NA,NA,NA,NA,NA
"240","2020-08-31 09:14:55-03","INPA","INPA","77916","S","Plantae","Leguminosae-Mim","Inga","virescens","Inga virescens","Silva, ASL da","248","1977","11","17","Southern America","Brasil",NA,NA,NA,"INPA0077916","Dicotyledon Rosids","Fabales","Benth.","Grimes, JW","Pará","Itaituba","BR 163 km 1203, Cuiabá-Santarém, km 1203.","-55.621038","-6.136256",NA,NA,"INPA0077916 INPA0077916_e INPA0077916_nd",NA,NA,"1982",NA,"-55.621038","-6.136256",NA,NA,NA,NA,NA,NA
"241","2020-08-31 09:14:55-03","INPA","INPA","31431","S","Plantae","Leguminosae-Mim","Inga","virescens","Inga virescens","Maas, PJM","P13067","1971","05","17","Southern America","Brasil",NA,NA,NA,"INPA0031431","Dicotyledon Rosids","Fabales","Benth.","Grimes, JW","Acre","Cruzeiro do Sul","Porongaba, Rio Jurua & Rio Moa. Vicinity of Porongaba, Rio Juruá-Mirim.","-72.122083","-8.70455",NA,NA,"INPA0031431_nd",NA,NA,"1982",NA,"-72.122083","-8.70455",NA,NA,NA,NA,NA,NA
"242","2020-08-31 09:14:55-03","INPA","INPA","142908","S","Plantae","Leguminosae-Mim","Inga","virescens","Inga virescens","Sobral, MEG","4954","1986","02",NA,"Southern America","Brasil",NA,NA,NA,"INPA0142908","Dicotyledon Rosids","Fabales","Benth.","Possette, RFS","Rio Grande do Sul","Canela","Canela, Canela.","-50.815601348877","-29.3656005859375",NA,NA,"INPA0142908 INPA0142908_e INPA0142908_e1","16452","auto","2010",NA,NA,NA,NA,"09",NA,NA,NA,NA
"243","2020-08-31 09:14:55-03","INPA","INPA","142117","S","Plantae","Leguminosae-Mim","Inga","virescens","Inga virescens","Cordeiro, J","172","1985","11","13","Southern America","Brasil",NA,NA,NA,"INPA0142117","Dicotyledon Rosids","Fabales","Benth.","Hatschbach, GG","Paraná","São José dos Pinhais","Col. Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,"INPA0142117 INPA0142117_e INPA0142117_e1","45291","auto","1986",NA,NA,NA,NA,"02",NA,NA,NA,NA
"244","2021-01-09 21:48:30-03","UNICENTRO","HUCO","4635","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","Chiquetto, A.; et al.; et al.","577","2009","04","14",NA,"Brasil",NA,NA,"Bloco 1, Parcela 1, Faixa 4, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004635",NA,NA,"Benth.","Lopes, G.L.","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-01-09 21:48:30-03","UNICENTRO","HUCO","7336","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","Lima, F. .F.","s.n.","2016","01","30",NA,"Brasil",NA,NA,"Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,"Benth.","Lima, F. .F.","Paraná","Rio Bonito do Iguaçu",NA,"-52.5257987976074","-25.4906005859375",NA,NA,NA,"26511","auto","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-01-09 21:48:30-03","UNICENTRO","HUCO","7532","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","Benvenutti, L.","s.n.","2016","07","15",NA,"Brasil",NA,NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,NA,"Benth.","Dalmaso, C. .A.","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-01-09 21:48:30-03","UNICENTRO","HUCO","4630","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","Chiquetto, A.; et al.; et al.","156","2009","03","23",NA,"Brasil",NA,NA,"Bloco 1, Parcela 2, Faixa 1, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004630",NA,NA,"Benth.","Lopes, G.L.","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-01-09 21:48:30-03","UNICENTRO","HUCO","4629","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","Chiquetto, A.; et al.; et al.","157","2009","08","27",NA,"Brasil",NA,NA,"Bloco 23, Parcela 2, Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004629",NA,NA,"Benth.","Lopes, G.L.","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-01-09 21:48:30-03","UNICENTRO","HUCO","1733","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","Martins, E.; et al.; et al.","39","2009","10","08",NA,"Brasil",NA,NA,"Arbóreo, 8,5 metros, flor rosa; DESC: Arbóreo, 8,5 metros, flor rosa","HUCO001733",NA,NA,"Benth.","Lopes, G.L.","Paraná","Irati","Cadeado Santana","-50.6511001586914","-25.4671993255615",NA,NA,NA,"47271","auto","2009",NA,NA,NA,NA,"10","08",NA,NA,NA
"250","2021-01-09 21:48:30-03","UNICENTRO","HUCO","0611","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","Estevan, D.A.","309","2003","12","01",NA,"Brasil",NA,NA,"FUEL 36295; Arbóreo, 6 m; DESC: Arbóreo, 6 m","HUCO000611",NA,NA,"Benth.","Estevan, D.A.","Paraná","Londrina","Fazenda Figueira","-51.1627998352051","-23.3103008270264",NA,NA,NA,"63728","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2021-01-09 21:48:30-03","UNICENTRO","HUCO","7569","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","Benvenutti, L.","s.n.","2016","07","15",NA,"Brasil",NA,NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,NA,"Benth.","Dalmaso, C. .A.","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-01-09 21:48:30-03","UNICENTRO","HUCO","4636","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","Chiquetto, A.; et al.; et al.","51","2009","03","19",NA,"Brasil",NA,NA,"Bloco 1, Parcela 1, Faixa 3, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004636",NA,NA,"Benth.","Lopes, G.L.","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2021-01-09 21:48:30-03","UNICENTRO","HUCO","4632","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","Chiquetto, A.; et al.; et al.","406","2009","04","14",NA,"Brasil",NA,NA,"Bloco 1, Parcela 3, Faixa 5, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004632",NA,NA,"Benth.","Lopes, G.L.","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2021-01-09 21:48:30-03","UNICENTRO","HUCO","4633","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","Chiquetto, A.; et al.; et al.","117","2009","08","11",NA,"Brasil",NA,NA,"Bloco 3, Parcela 1, Faixa 3, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004633",NA,NA,"Benth.","Lopes, G.L.","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2021-01-09 21:48:30-03","UNICENTRO","HUCO","4638","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","Chiquetto, A.; et al.; et al.","153","2009","09","17",NA,"Brasil",NA,NA,"Bloco 15, Parcela 2, Faixa 1, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004638",NA,NA,"Benth.","Lopes, G.L.","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2021-01-09 21:48:30-03","UNICENTRO","HUCO","4631","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","Chiquetto, A.; et al.; et al.","625","2009","08","26",NA,"Brasil",NA,NA,"Bloco 6, Parcela 4, Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004631",NA,NA,"Benth.","Lopes, G.L.","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2021-01-09 21:48:30-03","UNICENTRO","HUCO","4634","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","Chiquetto, A.; et al.; et al.","5","2009","10","08",NA,"Brasil",NA,NA,"Bloco 14, Parcela 1, Faixa 1, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004634",NA,NA,"Benth.","Lopes, G.L.","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-01-09 21:48:30-03","UNICENTRO","HUCO","4637","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","Chiquetto, A.; et al.; et al.","274","2009","04","02",NA,"Brasil",NA,NA,"Bloco 1, Parcela 2, Faixa 5, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004637",NA,NA,"Benth.","Lopes, G.L.","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-01-09 21:48:30-03","UNICENTRO","HUCO","4628","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","Chiquetto, A.; et al.; et al.","143","2009","03","23",NA,"Brasil",NA,NA,"Bloco 1, Parcela 2, Faixa 1, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004628",NA,NA,"Benth.","Lopes, G.L.","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-01-09 21:48:30-03","UNICENTRO","HUCO","4627","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","Chiquetto, A.; et al.; et al.","628","2009","03","31",NA,"Brasil",NA,NA,"Bloco 1, Parcela 2, Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004627",NA,NA,"Benth.","Lopes, G.L.","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,"27771","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
