"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber"
"390","2013-02-07 10:17:46-02","UMC","HUMC","4518","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng",NA,NA,NA,NA,"Equipe FEPAF","109","2006","13","01","Brazil","São Paulo","Salesópolis","Entorno da barragem do Paraitinga, Mata do gaúcho e Mata Secundária.","-45.959722","-23.529722","45W57'35","23S31'47","Arbórea.",NA,"765","765",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2019-02-27 14:01:36-03","UFSJ","HUFSJ","2931","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Sobral, M","2011",NA,NA,"Sobral, M","14391","2011","11","15","Brasil","Minas Gerais","Lagoa Dourada","BR-383","-44.128389","-20.981389","-44.128389","-20.981389","Árvore 10 m, em resto de mata junto a estrada secundária à BR-383; flores creme, em botão.","HUFSJ002931",NA,NA,"HUFSJ002931_v00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2020-09-22 13:45:52-03","USP","SPFW","3938","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"Sem coletor","s.n.",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2020-09-22 13:45:52-03","USP","SPFW","3701","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"Sem coletor","s.n.",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2020-09-22 13:48:26-03","USP","SPFW","921","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","R.E.Fries 1960",NA,NA,NA,"Reitz ;Klein","4088","1958","12","17","Brasil","Santa Catarina","Lauro Müller",NA,"-49.3967018127441","-28.3927993774414",NA,NA,NA,NA,"400","400",NA,NA,NA,NA,NA,NA,NA,"15992","auto",NA,NA,NA,NA,NA
"395","2019-11-13 16:04:24-03","UNISANTA","HUSC","8206","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Martins, S.E.",NA,NA,NA,"Martins, S.E.","805","2001","10","10","Brasil","São Paulo","Bertioga","Praia do Itaguaré","-46.138599395752","-23.8544006347656",NA,NA,"Árvore com 2m de altura e tronco avermelhado.; Floresta de restinga alta.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"37616","auto",NA,NA,NA,NA,NA
"396","2019-07-02 15:54:52-03","UEM","HUEM","11197","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spr.","A. Soares","2000","09","13","W. Maschio","346","1999","10","13","Brasil","Paraná","Cruzeiro do Iguaçu",NA,"-53.128989","-25.619694","-53.128989","-25.619694","Coleta na ilha, solo pedregoso.","HUEM000000475",NA,NA,"HUEM000000475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2019-07-02 15:54:52-03","UEM","HUEM","11214","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spr.","G.Hatschbach","1997","06","25","W.Maschio","166","1997","07","11","Brasil","Paraná","Paranaguá",NA,"-48.522997","-25.516572","-48.522997","-25.516572","Árvore de beira de estrada, ambiente fechado, transição da restinga.","HUEM000000474",NA,NA,"HUEM000000474",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2020-11-04 17:28:25-03","UEM","HUEM","21727","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spr.","Belan, HC","2012","12",NA,"Martos, L","14","2011","11","22","Brasil","Paraná","Diamante do Norte","Estação Ecológica de Caiuá, beira da estrada","-52.897028","-22.589083","-52.897028","-22.589083","Arbórea, cerca de 15 m de altura; botões de coloração verde.; Floresta Estacional Semidecidual","HUEM000000476","270","270","HUEM000000476",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2020-11-04 17:28:25-03","UEM","HUEM","32471","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spr.","Barboza, E","2014","11","25","Silva, JM; Motta, JT","8686","2014","11","08","Brasil","Santa Catarina","Garuva","Rodovia Miguel Jamur., Bairro Mina Velha.","-48.8549995422363","-26.0266990661621",NA,NA,"Árvore, 5,0m de altura. Frutos imaturos.","HUEM000016404",NA,NA,"HUEM000016404",NA,NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA
"400","2019-11-01 14:52:25-03","UnB","UB","10662","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng","Soares-Silva, LH",NA,NA,NA,"Soares-Silva, LH; Farias, R; Carvalho, JA","1224","2002","01","13","Brasil","Goiás","Alto Paraíso de Goiás","Camping Portal da Chapada","-47.5995","-14.164667","-47.5995","-14.164667","D80-Caule castanho, finamente fissurado; suber início verde depois marfim marmorado; Árvore 14m; Mata de galeria.",NA,"1164","1164",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"401","2019-11-01 14:52:25-03","UnB","UB","152091","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng","Dias, MC","1988","02",NA,"Handro, O","28774","1933","01","16","Brasil","São Paulo",NA,"Jardim botânico São Paulo",NA,NA,NA,NA,"Árvore da mata",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"402","2019-11-01 14:52:25-03","UnB","UB","152083","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng","Mello-Silva, R","2000",NA,NA,"Silva, JM; Soares, A; Maschio, W","3024","1999","09","01","Brasil","Paraná ","Cruzeiro do Iguaçu","Rio Chopim, Barra do rio Iguaçu","-53.13","-25.62","-53.13","-25.62","Árvore 15m, fruto imaturo; Floresta",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"403","2019-11-01 14:52:25-03","UnB","UB","152082","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng","Mello-Silva, R","2000",NA,NA,"Silva, JM; Soares, A; Maschio, W","2925","1999","04","15","Brasil","Paraná ","Cruzeiro do Iguaçu","Rio Iguaçú, próximo a barra do Rio Chopim","-53.13","-25.62","-53.13","-25.62","Árvore 15m, flor vermelho-zarcão. Floresta das margens do rio; Floresta das margens do rio",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"404","2019-11-01 14:52:25-03","UnB","UB","23290","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng",NA,NA,NA,NA,"Paula, JE","3513","1996","01","14","Brasil","Goiás","Alexânia","Alexânia, Rio Areia","-48.507244","-16.0822","-48.507244","-16.0822","Árvore 13m x 18cm. Tronco reto, copa reduzida, casca fina, quase lisa, aromática; folhas argentea na face abaxial, coriácea; madeira moderadamente leve, clara; Mata ciliar",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"405","2019-11-01 14:52:25-03","UnB","UB","35338","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng","Paula, JE",NA,NA,NA,"Paula, JE","3750","2005","11","18","Brasil","Distrito Federal","Brasília","APA de Cafuringa","-47.9296989440918","-15.7797002792358",NA,NA,"Árvore 7m. Copa reduzida. Folhas e casca aromáticas, folhas membranáceas",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"70570","auto",NA,NA,NA,NA,NA
"406","2019-11-01 14:52:25-03","UnB","UB","194489","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng","Soares-Silva, LH","2012",NA,NA,"Soares-Silva, LH","1603","2011","11","05","Brasil","Goiás","Alto Paraíso de Goiás",NA,"-47.5099983215332","-14.1324996948242",NA,NA,"Árvore 4m. Botões florais amarelo-esverdeado",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"44724","auto",NA,NA,NA,NA,NA
"407","2019-11-01 14:52:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng",NA,NA,NA,NA,"Casella, FM; Equipe 2","30A","2016","03","19","Brasil","Mato Grosso","Lucas do Rio Verde",NA,"-55.9110984802246","-13.0502996444702",NA,NA,"P4 L3; Mata ciliar / não inundável",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"78803","auto",NA,NA,NA,NA,NA
"408","2019-11-01 14:52:25-03","UnB","UB","181113","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng","Mello-Silva, R","2001","10",NA,"Krieger, L","19388","1982","11","16","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,"Cultivada em reflorestamento.; Árvore pequena, caule com várias camadas de ritidoma escamoso, pergaminoso avermelhado.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"36144","auto",NA,NA,NA,NA,NA
"409","2019-11-01 14:52:25-03","UnB","UB","215215","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng",NA,NA,NA,NA,"Landim, M","401","1995","06","12","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto","-37.448299407959","-11.3507995605469",NA,NA,"Arvoreta com cerca de 3m de altura. Presença de frutos imaturos (fechados) e maduros (abertos, vermelhos com sementes pequenas); Borda da Mata",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"26417","auto",NA,NA,NA,NA,NA
"410","2020-11-12 17:00:54-03","UEL","FUEL","48531","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","(L.) Spreng.","Stival-Santos, A","2010","07","11","Stival-Santos, A; Meyer, D; Silveira, S","3027","2010","07","11","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Guarda do Cubatão, floresta ombrófila densa, entorno do fragmento, beira de estrada, estágio sucessional médio","-48.69","-27.72","-48.69","-27.72",NA,NA,"108","108",NA,NA,NA,NA,NA,"Tracheophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"411","2020-11-12 17:00:54-03","UEL","FUEL","36760","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","(L.) Spreng.","Soares, A","2000","09","13","Maschio, W","346","1999","10","13","Brasil","Paraná","Cruzeiro do Iguaçu",NA,"-53.127799987793","-25.6156005859375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Magnoliales","12520","auto",NA,NA,NA,NA,NA
"412","2020-11-12 17:00:54-03","UEL","FUEL","27455","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","(L.) Spreng.","Hatschbach, G","1999","07","23","Soares, A; Maschio, W","341","1998","11","19","Brasil","Paraná","Cruzeiro do Iguaçu",NA,"-53.127799987793","-25.6156005859375",NA,NA,NA,NA,"330","330",NA,NA,NA,NA,NA,"Tracheophyta","Magnoliales","12520","auto",NA,NA,NA,NA,NA
"413","2020-11-12 17:00:54-03","UEL","FUEL","9588","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","(L.) Spreng.","Silva, SM","1988","07",NA,"Souza, WS; Silva, SM; Britez, RM","1283","1988","05","27","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Magnoliales","24916","auto",NA,NA,NA,NA,NA
"414","2020-11-12 17:00:54-03","UEL","FUEL","54382","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","(L.) Spreng.",NA,NA,NA,NA,"Conforti, TB; Salviani, ER","9","2004","07","16","Brasil","São Paulo","Campinas","Bosque dos Jequitibás, -22.916667 N; -47.050000 L.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"652","681",NA,NA,NA,NA,NA,"Tracheophyta","Magnoliales","23900","auto",NA,NA,NA,NA,NA
"415","2020-11-12 17:00:54-03","UEL","FUEL","18354","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","(L.) Spreng.","Rodrigues, RR; Capellari Jr, L","1993","04","23","Barreto, KD; Fernandes, GD; Vitti, FX","s.n.","1993","04","14","Brasil","São Paulo","Piracicaba","Mata estrada de Limeira. Mata mesofila semidecidua, Mata mesofila semidecidua.","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Magnoliales","44778","auto",NA,NA,NA,NA,NA
"416","2019-05-06 11:51:55-03","UFU","HUFU","56011","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"Parcelas Permanentes em Floresta Estacional Semidecidual - PPFES","301","2008","06",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda São José","-48.230278","-18.860278","-48.230278","-18.860278","Árvore, ca. 14 m.; Floresta estacional semidecidua.","HUFU00001180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2019-05-06 11:51:55-03","UFU","HUFU","56012","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"Parcelas Permanentes em Floresta Estacional Semidecidual - PPFES","384","2008","09",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda Irara","-48.146111","-19.144444","-48.146111","-19.144444","Árvore, ca. 16 m.; Floresta estacional semidecidua.","HUFU00001181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2019-05-06 11:51:55-03","UFU","HUFU","37506","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Pontes, A.F.","2002",NA,NA,"Pontes, A.F.; R. Mello-Silva & L.R. Lima","544","2002","11","08","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Na base da cachoeira Casca D'Anta, na trilha que vai à cachoeira.","-46.3657989501953","-20.2453002929688",NA,NA,"Árvore ca. 20m alt. Caule e ramos com rititoma descamante avermelhado. Estéril.; Mata ciliar do Rio São Francisco.","HUFU00053082",NA,NA,"HUFU00053082",NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA
"419","2019-05-06 11:51:55-03","UFU","HUFU","37505","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Pontes, A.F.","2003",NA,NA,"Pontes, A.F.; Farinaccio, M.A.; Magenta, M. & Magenta-Neto, J.E.","584","2003","03","17","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Parte baixo da cachoeira Casca D'Anta, trilha para a cachoeira Casca D'Anta, rio São Francisco.","-46.3657989501953","-20.2453002929688",NA,NA,"Árvore ca. 3m alt. Planta estéril. Casca com ritidoma escamoso avermelhado.; Mata de galeria.","HUFU00053083",NA,NA,"HUFU00053083",NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA
"420","2020-08-20 14:57:11-03","UFSC","FLOR","41049","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Stival-Santos, A.","2010","07","11","Stival-Santos, A.; Meyer, D. & Silveira, S.","3027","2010","07","11","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Guarda do Cubatão.","-48.69","-27.72","48º41'24''W","27º43'12''S","arbórea, Fruto Imaturo, verde, 7m altura. Florística IFFSC 287.","FLOR0041049","108","108","FLOR0041049",NA,NA,NA,NA,NA,"Magnoliales",NA,NA,NA,NA,NA,NA,NA
"421","2020-08-20 14:57:11-03","UFSC","FLOR","45296","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Záchia, R.",NA,NA,NA,"Záchia, R.A.; Waechter, J.L. & Mohr, F.","1276","1993","03","28","Brasil","Rio Grande do Sul","Torres","Limoeiro, mata do Sr. Felisberto.","-49.7268981933594","-29.3353004455566",NA,NA,"árvore alta, Fruto Imaturo,. Recebido de ICN Nª 98259.","FLOR0045296",NA,NA,"FLOR0045296",NA,NA,NA,NA,NA,"Magnoliales","20837","auto",NA,NA,NA,NA,NA
"422","2020-08-20 14:57:11-03","UFSC","FLOR","5302","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Záchia, R.","1993","03","03","Klein, R.M.","8130","1969","01","24","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"árvore, flor avermelhada, 20m altura","FLOR0005302","250","250","FLOR0005302",NA,NA,NA,NA,NA,"Magnoliales","27000","auto",NA,NA,NA,NA,NA
"423","2020-08-20 14:57:11-03","UFSC","FLOR","28143","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Reis, A.",NA,NA,NA,"Núcleo de Pesquisas em Florestas Tropicais - NPFT","8",NA,NA,NA,"Brasil","Santa Catarina","São Pedro de Alcântara","Área Florestal da CIDASC.","-48.8053016662598","-27.5660991668701",NA,NA,"Fruto Imaturo, verde","FLOR0028143",NA,NA,"FLOR0028143",NA,NA,NA,NA,NA,"Magnoliales","15407","auto",NA,NA,NA,NA,NA
"424","2018-02-26 18:31:44-03","UFMT","UFMT","28625","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Nave, A.G.",NA,NA,NA,"Dário, F.R.; Nave, A.G.; Lopes, R.F.; Bertani, D.F.","1228","1997","06","05","Brasil","Mato Grosso","Vila Rica","Fazenda Ipê.","-51.223333","-9.914444","-51.223333","-9.914444","Arbóreo com altura de 18,0 m e com fruto verde imaturo.; Floresta Estacional Aluvial (Floresta Ciliar).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2018-02-26 18:31:44-03","UFMT","UFMT","28626","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Nave, A.G.; Lopes, R.F.","1998",NA,NA,"Nave, A.G.; Lopes, R.F.; Bertani, D.F.; Carneiro, P.H.M.","1826","1997","08","11","Brasil","Mato Grosso","Porto dos Gaúchos","Fazenda da Polaca. Local da Fito.","-57.268611","-11.661944","-57.268611","-11.661944","Arbóreo. altura de 25,0m e com flor creme, fruto velho marron.; Floresta Ombrófila Aberta; Interior de floresta preservada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2018-07-27 21:52:47-03","UFMT","UFMT","43634","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Borges, R.M.","2018","03","20","Ueoka, F.M.","050","2017","04","13","Brasil","Mato Grosso","Cláudia","Lote de supressão da vegetação do reservatório da UHE Sinop, na margem direita do rio Teles Pires.","-54.8913993835449","-11.5152997970581",NA,NA,"Código do Projeto: PRFUHES_EX050.&nf;Coordenadas (UTM, 21L): 670913 / 8746305.; Folha alterna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67814","auto",NA,NA,NA,NA,NA
"427","2020-01-31 10:37:27-03","IFAM","EAFM","11870","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Stoike, FC de O","2006","09","15","Stoike, FC de O","730","2006","09","15","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.926944","-25.083889","-47.926944","-25.083889","; DESC: arbórea; tronco para artefato; cerco-fixo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2021-03-04 15:44:30-03","IF","SPSF","38150","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","(L.) Spreng.","G.A.D.C. Franco","2007","02","20","N. Guerin & G.A.D.C. Franco & G.Durigan & N.M.Ivanaukas & K.Z.Gimenes & C.S.Carvalho & E.Furlan & J.J.Marques & B.C.Oliveira","80","2007","05","31","Brasil","SP","Itaberá","Estação Ecológica","-48.368611","-23.409167",NA,NA,"COLETA: Árvore 10m, botão floral verde.;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"429","2021-03-04 15:44:30-03","IF","SPSF","45737","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","(L.) Spreng.","J.B.Baitello","2012","07","19","F.Feres & A.D.Faria & L.Y.S.Aona & K.Matsumoto & J.C.Galvão & R.Belinello","77/96","1996","12","17","Brasil","SP","Pariquera-Açú","Rodovia SP-226","-47.916667","-24.933333",NA,NA,"COLETA: Árvore 3m altura; cálice verde, pétalas róseas esverdeadas internamente e amareladas externamente.; GEOGRAFIA: Terreno alagado à margem da estrada.;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"430","2021-03-04 15:44:30-03","IF","SPSF","36789","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis",NA,NA,NA,NA,NA,"F.A.R.D.P.Arzolla & G.R.C.de Paula & F.E.S.P.Vilela & M.O.Leite","1011","2006","07","18","Brasil","SP","São Paulo",NA,"-46.629833","-23.445139",NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa montana&nf;;",NA,"900","900",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"431","2021-03-04 15:44:30-03","IF","SPSF","39326","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis",NA,"G.A.D.C. Franco","2007","12","12","F.M.Souza & R.C.Sousa & H.F.A.Pereira & J.M.Silva","920","2007","09","20","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.774722","-23.455556",NA,NA,"COLETA: Arbusto, 1,60m. Flores amarelas.; GEOGRAFIA: Trilha do Mauro;",NA,"890","890",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"432","2021-03-04 15:44:30-03","IF","SPSF","41507","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Mart.","R.Cielo-Filho","2010","03","02","J.B.Baitello & C.R.Lima","2280","2009","01","29","Brasil","SP","Itapeva","Estação Ecológica","-49.08","-24.078889",NA,NA,"COLETA: Árvore 8 m, flores creme.; GEOGRAFIA: Borda da lavoura da Agrovila;",NA,"700","700",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"433","2021-03-04 15:44:30-03","IF","SPSF","46608","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Müll.Arg.",NA,NA,NA,NA,"V.B.Zipparro",NA,"2008","06","19","Brasil","SP","Ubatuba","Parque Estadual da Ilha Anchieta (PEIA)","-45.058333","-23.541667",NA,NA,"COLETA: Liana a 1,9 m de altura, presença de frutos imaturos de coloração verde.; GEOGRAFIA: Trilha do saco Grande, borda de floresta ombrófila aberta, ambiente iluminado.;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"434","2021-03-04 15:44:30-03","IF","SPSF","47271","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","(L.) Spreng.","T.M.Ribeiro",NA,NA,NA,"R.T.Polisel & N.M.Ivanauskas & T.M.Ribeiro & D.Souza","1001","2009","11","07","Brasil","SP","Itaberá","Estação Ecológica","-49.136944","-23.861944",NA,NA,"COLETA: Árvore de 8m. Botões brancos.; GEOGRAFIA: No Sub-bosque de floresta com araucária (SAD 70, Zona23k).;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"435","2021-03-04 15:44:30-03","IF","SPSF","48379","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","(L.) Spreng.","R.R.Rodrigues","2013","03","30","F.N. Cabral & C.M. Potascheff & A.P. Liboni & I.C. Fagundes & V.C.Souza & R.R.Rodrigues & J.Y.Tamashiro & N.M.Ivanauskas","892","2013","03","30","Brasil","SP","Tapiraí","Trilha do Chagas","-47.588056","-24.051389",NA,NA,"COLETA: Árvore de 15m. Tronco acizentado, não cascudo. Com fruto verde.; GEOGRAFIA: UHE da Fumaça. &nf;Floresta Ombrófila Densa, à margem esquerda do Rio Juquiá.;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"436","2021-03-04 15:44:30-03","IF","SPSF","49647","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Miers","N.M.Ivanauskas","2014","12","16","M.G.K.Cornia & N.M.Ivanauskas & M.C.Assis & L.N.Gonçalves","121","2014","12","16","Brasil","MG","Delfim Moreira","Vila de São Francisco dos Campos do Jordão","-45.28","-22.508889",NA,NA,"COLETA: Árvore, 5m; Flores brancas.; GEOGRAFIA: Beira de estrada, Floresta Ombrófila Mista.;",NA,"1621","1621",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"437","2021-03-04 15:44:30-03","IF","SPSF","49932","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","(Schltr.) Dressler","J.T.Motta","2014","09","09","M.L.Brotto & J.M.Silva & M.C.H.Mello","1768","2014","08","27","Brasil","PR","Adrianópolis","Parque estadual das lauráceas","-48.716944","-24.860278",NA,NA,"COLETA: Árvore de 16m; flores brancas. Floresta Ombrófila Densa Montana.;",NA,"950","950",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
