"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","class","typeStatus","relatedCatalogItem","dayIdentified","fieldNumber","individualCount"
"204","2020-07-23 12:15:44-03","CEPLAC","CEPEC","70242","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea",NA,"C. Farney","1224","1986","09","18",NA,"Brasil","Rio de Janeiro","nova friburgo","Reserva Biologica de Macaé de Cima, Sitio do Sr. David Muller.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,"C. Farney","33190","auto",NA,NA,NA,NA,NA,NA,"30/12/1986",NA,NA,NA
"205","2020-07-23 12:15:44-03","CEPLAC","CEPEC","70055","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea",NA,"G. Martinelli","11785","1986","10","25",NA,"Brasil","Rio de Janeiro","nova friburgo","Macaé de Cima, nascente do Rio das Flores.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,"G. M. Barroso","33190","auto",NA,NA,NA,NA,NA,NA,"30/12/1986",NA,NA,NA
"206","2020-07-23 12:15:44-03","CEPLAC","CEPEC","145943","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa",NA,"R. Guedes","2261",NA,NA,NA,NA,"Brasil","Rio de Janeiro","GUAPIMIRIM",NA,"-42.9818992614746","-22.5372009277344",NA,NA,NA,"=Eugenia cuprea <ll>dwc_commonname:</ll>",NA,NA,"K. S. Valdemarin","21463","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-07-23 12:15:44-03","CEPLAC","CEPEC","130742","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa",NA,"M. Peron",NA,"1992","07","15",NA,"Brasil","Rio de Janeiro","GUAPIMIRIM","Estação Ecológica de Paraíso, Parcela 20. Indivíduo P20-0012.","-42.933333","-22.533333",NA,NA,NA,"=Eugenia cuprea",NA,NA,"K. S. Valdemarin",NA,NA,NA,"42W56'0","22S32'0",NA,NA,NA,NA,NA,NA,NA
"208","2020-07-23 12:15:44-03","CEPLAC","CEPEC","130829","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa",NA,"R. Guedes","2242","1991","08","27",NA,"Brasil","Rio de Janeiro","GUAPIMIRIM","Estação Ecológica Estadual de Paraíso.","-42.933333","-22.533333",NA,NA,NA,NA,NA,NA,"G. M. Barroso",NA,NA,NA,"42W56'0","22S32'0",NA,NA,NA,NA,NA,NA,NA
"209","2020-07-23 12:15:44-03","CEPLAC","CEPEC","70342","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa",NA,"R. Guedes","615","1984","01","14",NA,"Brasil","Rio de Janeiro","MAGÉ","3Km a ESE de Sto. Aleixo.","-43.033333","-22.583333",NA,NA,NA,NA,NA,NA,"K. S. Valdemarin",NA,NA,NA,"43W2'","22S35'",NA,NA,NA,"11/07/1992",NA,NA,NA
"210","2020-07-23 12:15:44-03","CEPLAC","CEPEC","145360","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa",NA,"M. L. L. Martins","808","2013","03","05",NA,"Brasil","Bahia","CRUZ DAS ALMAS","Mata da Czuzinha.","-39.1018981933594","-12.6700000762939",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"A. Giaretta","14660","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-12-20 18:46:39-03","UFSJ","HUFSJ","7877","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Staggemeier, VG","96","2006","11","19",NA,"Brasil","São Paulo","Cananéia","Floresta de restinga (Parque Estadual da Ilha do Cardoso).","-47.920833","-21.074444","5","5",NA,"Porte arbustivo, raramente arbóreo. Os frutos são de coloração vermelha. Fenologia: floração inicia em outubro; frutos verdes em novembro; frutos maduros em dezembro. Esta exsicata contém flores velhas e frutos verdes.","HUFSJ007877",NA,"Sobral, M",NA,NA,"2007","-47.920833","-21.074444","11",NA,NA,NA,NA,NA,NA
"212","2019-12-20 18:46:39-03","UFSJ","HUFSJ","7466","S","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","Silva, SJG da; Kirizawa, M","92","1990","10","18",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, morro da Captação, mata de encosta.","-47.9199981689453","-25.0100002288818",NA,NA,NA,"Árvore, 4m de altura, flores brancas.","HUFSJ007466",NA,"Sobral, M","37574","auto","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-12-20 18:46:39-03","UFSJ","HUFSJ","7473","S","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","Melo, MMRF","460","1982","08","19",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso.","-47.9199981689453","-25.0100002288818",NA,NA,NA,"Árvore, ca. 8m de altura, cálice verde, corola branca, frutos jovens, botões. Mata ensolarada.","HUFSJ007473",NA,"Sobral, M","37574","auto","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-12-20 18:46:39-03","UFSJ","HUFSJ","7468","S","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","Barros, F de","1999","1990","12","03",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, estrada para a turbina.","-47.9199981689453","-25.0100002288818",NA,NA,NA,"Arvoreta ca. 3m de altura, crescendo na floresta de planície, em margem de rio. Frutos vermelhos.","HUFSJ007468",NA,"Sobral, M","37574","auto","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-12-20 18:46:39-03","UFSJ","HUFSJ","7474","S","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","Barros, F de","1724","1989","09","26",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, margem do Rio Perequê.","-47.9199981689453","-25.0100002288818",NA,NA,NA,"Arvoreta, ca. 6md e altura, crescendo na mata de encosta, flores brancas.","HUFSJ007474",NA,"Sobral, M","37574","auto","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-12-20 18:46:39-03","UFSJ","HUFSJ","7465","S","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","Melo, MMRF; Atanásio, A","725","1989","11","22",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, mata da estrada da captação as margens do Rio Perequê.","-47.9199981689453","-25.0100002288818",NA,NA,NA,"Árvore, ca. 5m de altura, cálice persistente no fruto, verde-marrom. Frutos imaturos verdes e frutos maduros vermelhos.","HUFSJ007465",NA,"Sobral, M","37574","auto","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-02-27 14:02:45-03","UFSJ","HUFSJ","6539","S","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","Cordeiro, I; et al.","568","1989","10","25",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, mata de beira do Rio Cachoeira Grande.","-47.9199981689453","-25.0100002288818",NA,NA,NA,"Árvore de até 8m de atura, flores alvas, anteras rosadas.","HUFSJ006539",NA,"Sobral, M","37574","auto","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-12-20 18:46:39-03","UFSJ","HUFSJ","7472","S","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","Melo, MMRF; Atanásio, A","714","1988","10","20",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, mata de estrada de captação às margens do Rio Perequê.","-47.9199981689453","-25.0100002288818",NA,NA,NA,"Árvore, ca. 4m de altura, flores com cálice esverdeados e corola branca.","HUFSJ007472",NA,"Sobral, M","37574","auto","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-12-20 18:46:39-03","UFSJ","HUFSJ","7475","S","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","Barros, F de","1968","1990","12","02",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro do Pereirinha.","-47.9199981689453","-25.0100002288818",NA,NA,NA,"Arvoreta, ca. 2md e altura, crescendo na beira do canal. Frutos maduros vinosos.","HUFSJ007475",NA,"Sobral, M","37574","auto","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-12-20 18:46:39-03","UFSJ","HUFSJ","7469","S","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","Kirizawa, M","2095","1988","11","22",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, sítio Pedro Luiz.","-47.9199981689453","-25.0100002288818",NA,NA,NA,"Árvore, ca. 10m de altura, perto de um riacho, fruto oval, quando maduro vermelho, Uma semente branca.","HUFSJ007469",NA,"Bunger, MO","37574","auto","2016",NA,NA,"07",NA,NA,NA,"05",NA,NA
"221","2019-12-20 18:46:39-03","UFSJ","HUFSJ","7467","S","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","Ferreira, S","319","1990","11","28",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, trilha da cachoeira.","-47.9199981689453","-25.0100002288818",NA,NA,NA,"Árvore, 6m de altura, frutos verdes imaturos e vermelhos maduros.","HUFSJ007467",NA,"Bunger, MO","37574","auto","2016",NA,NA,"07",NA,NA,NA,"05",NA,NA
"222","2020-11-04 17:29:55-03","UEM","HUEM","10973","S","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O. Berg) Nied.","S.R.Ziller; Soares, A","577","1994","11","08",NA,"Brasil","Paraná","Guaraqueçaba","Serra Negra, Fazenda Guam, sub-bosque","-48.3288993835449","-25.3066997528076","350","350",NA,"Arvoreta; 4 m de altura. Doação HFC, nº 1060.; Floresta Ombrófila Densa Submontana.","HUEM000008337","HUEM000008337","Hatschbach, G","37295","auto","1995",NA,NA,"12",NA,NA,NA,NA,NA,NA
"223","2020-11-12 17:01:51-03","UEL","FUEL","27281","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Ziller, SR; et al.","577","1994","11","08",NA,"Brasil","Paraná","Guaraqueçaba","Serra Negra, Fazenda Guam, Fazenda Guam","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"FUEL009179",NA,"Hatschbach, G","37295","auto","1995",NA,NA,"12",NA,NA,NA,NA,NA,NA
"224","2020-11-12 17:01:51-03","UEL","FUEL","10082","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Britez, RM","s.n.","1985","10","27",NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"FUEL009181",NA,"Sobral, M","24916","auto","1993",NA,NA,"10",NA,NA,NA,NA,NA,NA
"225","2019-11-01 15:05:31-03","UnB","UB","183571","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O. Berg) Nied.","Staggemeier, VG; Camargo, MGG","821","2012","06","08","Southern America","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Cananéia/SP.","-47.924211","-25.070658",NA,NA,NA,"Arvoreta de 4m. Próxima ao píer. Fruto verde em incício de desenvolvumento.; Na beira da estrada, mata alta, solo argiloso.",NA,NA,"Staggemeier, VG",NA,NA,"2012","-47.924211","-25.070658","06",NA,NA,NA,"09",NA,NA
"226","2019-11-01 15:05:31-03","UnB","UB","169799","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O. Berg) Nied.","Aranha, BA","334","2006","10","22","Southern America","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela J.","-45.145","-23.617778",NA,NA,NA,NA,NA,NA,"Sobral, M",NA,NA,"2008","-45.145","-23.617778","10",NA,NA,NA,NA,NA,NA
"227","2019-11-01 15:05:31-03","UnB","UB","203200","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O. Berg) Nied.","Staggemeier, VG","59","2005","12","20","Southern America","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.920833","-25.074444","10","10",NA,"Porte arbustivo, raramente arbóreo. Os frutos maduros são de coloração vermelha. Fenologia: floração em outubro; frutos verdes em novembro; frutos maduros com maior intensidade em dezembro. Esta exsicata contém frutos maduros.; Floresta de Planície",NA,NA,"Sobral, M",NA,NA,"2007","-47.920833","-25.074444","11",NA,NA,NA,NA,NA,NA
"228","2019-11-01 15:05:31-03","UnB","UB","186287","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O. Berg) Nied.","Baitello, JB","26","1981","11","10","Southern America","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, cachoeira do engenho.","-47.9199981689453","-25.0100002288818",NA,NA,NA,"Cálice verde e frutos jovens esverdeados.; Arbusto 4m altura.",NA,NA,"Aguiar, OT","37574","auto","1993",NA,NA,"04",NA,NA,NA,"19",NA,NA
"229","2019-10-03 10:04:10-03","UFSCar","SORO","3400","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Melo, M.R.F.; Atanásio, A.","714","1988","10","20",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,"Árvore caa. 4m de alt., flores com cálice esverdeado e corola branca.",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-10-03 10:04:10-03","UFSCar","SORO","4984","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Caliari, C.P.; Rosalem, S.; Staniscia, J.; Strabeli, T.F.; Rodrigues, O.C.","2518","2009","07","09",NA,"Brasil","São Paulo","Iguape","Estrada Barra do ribeira, ao chegar no bairro Icapara pegar a estrada que é oposta a este bairro e seguir reto até onde não der mais, virar a esquerda e seguir até onde der ( no encanamento aflorado).",NA,"-24.672817",NA,NA,NA,"Árvore, ca. 4 m , frutos imaturo verde.",NA,NA,NA,NA,NA,NA,"47°27'49,8W","24°40'22,14S",NA,NA,NA,NA,NA,NA,NA
"231","2019-10-03 10:04:10-03","UFSCar","SORO","2543","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Ivanauskas, N.M.; Gomes, A.; Dias Filho, S.","971","1996","01","09",NA,"Brasil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico","-47.866667","-24.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47°52'W","24°36'S",NA,NA,NA,NA,NA,NA,NA
"232","2019-10-03 10:04:10-03","UFSCar","SORO","2544","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.",NA,"514",NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual de Carlos Botelho","-47.924722","-24.169139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47°55'29''W","24°10'8,9''S",NA,NA,NA,NA,NA,NA,NA
"233","2019-10-03 10:04:10-03","UFSCar","SORO","3320","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Silva, S.J.G.; Kirizawa,M.","92","1991","01","09",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.598278",NA,NA,NA,NA,"Árvore 4m alt., flores brancas.",NA,NA,NA,NA,NA,NA,"47°35'53.8W",NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-10-03 10:04:10-03","UFSCar","SORO","4980","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Souza, F.M.; Duarte, A.R.; Sampaio, D.; Bernhardt, R.; Rodrigues, R.R.; Souza, V.C.; Tamshiro, J.Y.; Gandolfi, S.; Oliveira, A.A.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","226","2001","04","17",NA,"Brasil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta Ombrófila Densa Baixomontana e Montana no entorno do Vale dos Rios Mambu e dos Macacos. 30-180msm.","-46.824417","-24.041222",NA,NA,NA,"Árvore, 7m atl. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,"46°49'27,9W","24°02'28,4S",NA,NA,NA,NA,NA,NA,NA
"235","2019-10-03 10:04:10-03","UFSCar","SORO","3387","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Forero, E.; Lopes, E.A.; Jung, S.L.; Melho, Barros, F.","8579","1980","10","07",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-43.506306","-22.8931",NA,NA,NA,"Arbusto, cáliz verde, corolora e estabres brancos.",NA,NA,NA,NA,NA,NA,"43°30'22,7W","22°53'35.16''S",NA,NA,NA,NA,NA,NA,NA
"236","2019-10-03 10:04:10-03","UFSCar","SORO","3386","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.",NA,"460","1982","08","19",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-46.868","-19.633333",NA,NA,NA,"Árvore, ca. 8m de alt., cálice verde, corola branca, frutos jovens verdes, botões. Mata ensobreada.",NA,NA,NA,NA,NA,NA,"46°52'04,8W","19°38'S",NA,NA,NA,NA,NA,NA,NA
"237","2019-10-03 10:04:10-03","UFSCar","SORO","3341","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Gomes, J.A.M.A.; Gomes & Virillo, C.B.",NA,"2006","11","09",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio","-45.653611","-23.6025",NA,NA,NA,"Arvoreta, alt. 2,5m; flores brancas.",NA,NA,NA,NA,NA,NA,"45°39'13W","23°36'09''S",NA,NA,NA,NA,NA,NA,NA
"238","2019-10-03 10:04:10-03","UFSCar","SORO","4172","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.",NA,"1724","1989","09","26",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, margem do rio Perequê","-47.9199981689453","-25.0100002288818",NA,NA,NA,"Arvoreta ca. 6m alt., crescendo na mata de encosta, flores brancas.",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-10-03 10:04:10-03","UFSCar","SORO","4169","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Cordeiro, I.; Mamede, M.C.; Sugiyama, M.; Zappi, D.C.","568","1989","10","25",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, mata da beira do rio Cachoeira Grande","-47.9199981689453","-25.0100002288818",NA,NA,NA,"Árvore até 8m alt., flores alvas, anteras rosadas.",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-10-03 10:04:10-03","UFSCar","SORO","4171","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Melo, M.R.F.; Atanásio, A.","725","1989","06","22",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso mata da estrada da captação as margens do rio Perequê","-47.9199981689453","-25.0100002288818",NA,NA,NA,"Árvore ca. 5m alt., cálice persistente no fruto, verde marrom. Frutos imaturos verdes e frutos maduros vermelhos.",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-10-03 10:04:10-03","UFSCar","SORO","4168","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Melo, M.R.F.; Barros, F.; Macedo, O.C.C.; Penina, A.","564","1985","07","03",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso praia de Ipanema, mata de enconsta do Morro Ipanema.","-47.9199981689453","-25.0100002288818",NA,NA,NA,"Árvore ca. 5m alt., frutos maduros vermelhos e imaturos verdes. Flores com corola rosada, madeira boa para cabo, móveis, agulhas para confecção de redes. N.V. mutarana",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-10-03 10:04:10-03","UFSCar","SORO","4983","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Mazine, F.F.; Sampaio, D.; Forster, W.; Salmazo, P. B.; Ribeiro, E.","761",NA,NA,NA,NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso. Mata de encosta.","-47.9199981689453","-25.0100002288818",NA,NA,NA,"arvoreta, 2,5m , frutos vermelhos. Amostras coletadas para análise macromolecular.",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-10-03 10:04:11-03","UFSCar","SORO","6434","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.",NA,"203",NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, Parcela Permanente.","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Árvore de aprox. 6,0 m.",NA,NA,"P.H. Gaem & F.F. Mazine","34059","auto","2018",NA,NA,"11",NA,NA,NA,"02",NA,NA
"244","2019-10-03 10:04:11-03","UFSCar","SORO","6367","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","Gaem, P.H.; Schievenin, D.F.","167",NA,NA,NA,NA,"Brasil","São Paulo","Tapiraí","Floresta Ombrófila Densa","-47.5","-23.9599990844727",NA,NA,NA,"Arvoreta de aprox. 3,0 m",NA,NA,"P.H. Gaem","41034","auto","2018",NA,NA,"06",NA,NA,NA,"16",NA,NA
"245","2019-12-05 14:48:38-03","UFSCar","SORO","7795","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa",NA,NA,"124","2017","12","30",NA,"Brasil","São Paulo","São Vicente","Mata do teleférico de Sâo Vicente.","-46.3899993896484","-23.9599990844727",NA,NA,NA,"Aproximadamente 2,5m.",NA,NA,"P.H.Gaem & F.F.Mazine","25482","auto","2018",NA,NA,"04",NA,NA,NA,NA,NA,NA
"246","2020-01-31 10:39:07-03","IFAM","EAFM","11914","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","Koord. & Valeton","Stoike, FC de O","791","2006","10","08",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.926944","-25.083889",NA,NA,NA,"; DESC: arbórea; artefato; cerco-fixo; tronco",NA,NA,"Stoike, FC de O",NA,NA,"2006","-47.926944","-25.083889","10",NA,NA,NA,"08",NA,NA
"247","2021-03-04 15:45:22-03","IF","SPSF","28881","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","expansa","Eugenia expansa",NA,"I.Cordeiro","2328","2000","09","27","América do Sul","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa&nf;;",NA,NA,NA,"30093","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"248","2021-03-04 15:45:22-03","IF","SPSF","24728","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","expansa","Eugenia expansa",NA,"C.Kozera","883","1999","01","13","América do Sul","Brasil","SP","Iguape","Estação Ecológica de Chauás","-47.5499992370605","-24.7000007629395",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Àrvore.; GEOGRAFIA: Floresta Ombrófila densa;",NA,NA,"Osny T. Aguiar","55628","auto","2017",NA,NA,"09","Magnoliopsida",NA,NA,"05",NA,NA
"249","2021-03-04 15:45:22-03","IF","SPSF","29287","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","expansa","Eugenia expansa",NA,"F.M.Souza","226","2001","04","17","América do Sul","Brasil","SP","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.7799987792969","-24.1800003051758",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore, 7m alt, frutos imaturos e verdes.; GEOGRAFIA: Floresta Ombrófila densa baixomontana e montana no entorno do Vale dos rios Mambu e dos Macacos.;",NA,NA,"Osny T. Aguiar","26998","auto","2017",NA,NA,"09","Magnoliopsida",NA,NA,"05",NA,NA
"250","2021-03-04 15:45:22-03","IF","SPSF","12591","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","expansa","Eugenia expansa","(O.Berg) Nied.","O.T. Aguiar","274","1988","11","22","América do Sul","Brasil","SP","São Sebastião","Parque Estadual da Serra do Mar","-45.4099998474121","-23.7600002288818",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Margem de riacho;",NA,NA,"M.L.Kawasaki","41977","auto","1999",NA,NA,"01","Magnoliopsida",NA,NA,"30",NA,NA
"251","2021-03-04 15:45:22-03","IF","SPSF","24898","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","expansa","Eugenia expansa","Springex Mart.","E.R.Batista","78","1999","01","08","América do Sul","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.916667","-25",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 4m alt.; GEOGRAFIA: Floresta Ombrófila densa, floresta de encosta.;",NA,NA,"Osny T. Aguiar",NA,NA,"2017",NA,NA,"08","Magnoliopsida",NA,NA,"25",NA,NA
"252","2021-03-04 15:45:22-03","IF","SPSF","24901","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","expansa","Eugenia expansa",NA,"E.R.Batista","67","1999","01","08","América do Sul","Brasil","SP","Cananéia","parque Estadual da Ilha do Cardoso","-47.916667","-25",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore, 5m alt.; GEOGRAFIA: Floresta Ombrófila Densa de encosta.;",NA,NA,"Osny T. Aguiar",NA,NA,"2017",NA,NA,"08","Magnoliopsida",NA,NA,"25",NA,NA
