"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","previousCatalogNumber"
"246","2019-11-13 11:27:08-03","USP","SPF","160857","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Sobral, M","Assis, LCS","616","2002","11","09",NA,"Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,"SPF00160857",NA,NA,NA,NA,NA,"7934","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-11-13 11:27:08-03","USP","SPF","39011","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Anônimo","Krieger, L","CESJ16487","1979","09","06",NA,"Brasil","Minas Gerais","Olaria",NA,"-43.937198638916","-21.8607997894287",NA,NA,"SPF00039011",NA,"1500","1500",NA,NA,"15222","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-11-13 11:27:08-03","USP","SPF","175529","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Santos, MF","Santos, MF","82","2006","01","09",NA,"Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,"SPF00175529",NA,NA,NA,NA,NA,"13809","auto","2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-11-13 11:27:08-03","USP","SPF","175528","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Santos, MF","Santos, MF","62","2006","01","09",NA,"Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,"SPF00175528",NA,NA,NA,NA,NA,"13809","auto","2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-11-13 11:27:08-03","USP","SPF","114177","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa, PO","Teixeira","s.n.","1994","11","17",NA,"Brasil","Minas Gerais","Ouro Preto","Estação Ecológica do Tripuí","-43.5080986022949","-20.2875003814697",NA,NA,"SPF00114177",NA,NA,NA,NA,NA,"44599","auto","2011","11",NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-11-13 11:27:08-03","USP","SPF","138439","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa, PO","Mello-Silva, R","1699","1999","10","01",NA,"Brasil","Minas Gerais","Sacramento","Parque Nacional da Serra da Canastra","-47.439998626709","-19.8652992248535",NA,NA,"SPF00138439",NA,"1320","1320",NA,NA,"69737","auto","2011","11",NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-11-13 11:27:08-03","USP","SPF","63256","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa, PO","Godoy, SAP","CFSC10738","1987","10","09",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00063256",NA,NA,NA,NA,NA,"26557","auto","2011","11",NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-11-13 11:27:08-03","USP","SPF","20846","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Kawasaki, ML","Hensold, N","CFSC7712","1981","12","05",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00020846",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-11-13 11:27:08-03","USP","SPF","20465","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Kawasaki, ML","Pirani, JR","CFSC7682","1981","11","03",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00020465",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-11-13 11:27:08-03","USP","SPF","20415","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Kawasaki, ML","Sajo, MG","CFSC7620","1981","10","30",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00020415",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-11-13 11:27:08-03","USP","SPF","20414","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Kawasaki, ML","Sajo, MG","CFSC7619","1981","10","30",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00020414",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-11-13 11:27:08-03","USP","SPF","19495","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Kawasaki, ML","Cordeiro, I","CFSC7543","1981","10","06",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00019495",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-11-13 11:27:08-03","USP","SPF","35462","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Kawasaki, ML","Mello-Silva, R","CFCR5662","1984","10","30",NA,"Brasil","Minas Gerais","São Thomé das Letras","Serra de São Thomé","-44.9852981567383","-21.7222003936768",NA,NA,"SPF00035462",NA,NA,NA,NA,NA,"16076","auto","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-11-13 11:27:08-03","USP","SPF","118563","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Lima, DF","Rodrigues, RR","369","1995","10","07",NA,"Brasil","São Paulo","São João da Boa Vista","Pico do Gavião","-46.7900009155273","-21.9599990844727",NA,NA,"SPF00118563",NA,NA,NA,NA,NA,"17205","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-10-07 09:34:49-03","UEFS","HUEFS","87939","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Aulomyrcia","atrovirens","Aulomyrcia atrovirens","O.Berg",NA,"Pohl, E.","1060","1839",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"HUEFS0087939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","Tipo",NA,NA,NA,NA,NA
"261","2019-10-07 09:34:50-03","UEFS","HUEFS","87863","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Aulomyrcia","obovata","Aulomyrcia obovata","O.Berg",NA,"Pohl, E.","789",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"HUEFS0087863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","Tipo",NA,NA,NA,NA,NA
"262","2019-10-07 09:35:32-03","UEFS","HUEFS","138482","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","Kiaersk.",NA,"Castro, A.S.F.","1909","2007","01","01",NA,"Brasil","Rio Grande do Norte","Maracaju","Rio do Fogo.",NA,NA,NA,"Substrato arenoso. Dunas costeiras.","HUEFS0138482","HUEFS0138482",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"263","2019-10-07 09:35:41-03","UEFS","HUEFS","9798","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","P.S.Neves","Hatschbach, G.","53593","1989","11","08",NA,"Brasil","Paraná","Tijucas do Sul",NA,"-49.1988983154297","-25.9281005859375",NA,NA,"HUEFS0009798","HUEFS0009798",NA,NA,NA,NA,"25228","auto","2018","11",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"264","2019-10-07 09:35:41-03","UEFS","HUEFS","35791","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Funch, L.S.","933","1996","11","28",NA,"Brasil","Bahia","Lençóis","Barro Branco","-41.3899993896484","-12.563099861145",NA,"Mata","HUEFS0035791","HUEFS0035791",NA,NA,NA,NA,"47385","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"265","2019-10-07 09:35:41-03","UEFS","HUEFS","120577","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Couto, A.P.L.","208","2007","01","27",NA,"Brasil","Bahia","Lençóis",NA,"-41.383333","-12.566667",NA,"Floresta estacional","HUEFS0120577","HUEFS0120577","600","600","41W23'0''","12S34'0''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"266","2019-10-07 09:35:41-03","UEFS","HUEFS","100555","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Fonseca, R.B.S.","2","2005","01","20",NA,"Brasil","Bahia","Palmeiras","Morro da Mãe Inácia.","-41.466667","-12.45",NA,"Campo rupestre.","HUEFS0100555","HUEFS0100555","1000","1150","41W28'","12S27'",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"267","2019-10-07 09:35:41-03","UEFS","HUEFS","120163","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","M.Sobral","Ibrahim, M.","24","2007","05","05",NA,"Brasil","Bahia","Morro do Chapéu","BA 052 a 12 Km leste da sede do município.","-40.8","-11.683333",NA,"Cerrado. Substrato arenoso.","HUEFS0120163",NA,NA,NA,"40W48'","11S41'",NA,NA,"2007","07",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"268","2019-10-07 09:35:41-03","UEFS","HUEFS","163155","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Funch, R.","300","2004","11","13",NA,"Brasil","Bahia","Palmeiras","Volta da Serra.","-41.570833","-12.6275",NA,"Transição caatinga/cerrado.","HUEFS0163155","HUEFS0163155",NA,NA,"41W34'15''","12S37'39''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"269","2019-10-07 09:35:41-03","UEFS","HUEFS","100556","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Fonseca, R.B.S.","3","2005","01","20",NA,"Brasil","Bahia","Palmeiras","Morro da Mãe Inácia.","-41.466667","-12.45",NA,"Campo rupestre.","HUEFS0100556","HUEFS0100556","1000","1150","41W28'","12S27'",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"270","2019-10-07 09:35:41-03","UEFS","HUEFS","100578","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Fonseca, R.B.S.","25","2005","03","28",NA,"Brasil","Bahia","Palmeiras","Morro da Mãe Inácia.","-41.466667","-12.45",NA,"Campo rupestre.","HUEFS0100578","HUEFS0100578","1000","1150","41W28'","12S27'",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"271","2019-10-07 09:35:41-03","UEFS","HUEFS","56231","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Santos, R.B.","39","2000","02","13",NA,"Brasil","Bahia","Lençóis","Adjacente ao rio Lençóis.","-41.403056","-12.560278",NA,"Mata de encosta.","HUEFS0056231","HUEFS0056231",NA,NA,"41W24'11''","12S33'37''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"272","2019-10-07 09:35:41-03","UEFS","HUEFS","86864","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Ilegível",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0086864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","Holótipo",NA,NA,NA,NA,NA
"273","2019-10-07 09:35:41-03","UEFS","HUEFS","87864","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Claussen, P.","1526","1842",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"HUEFS0087864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","Isótipo",NA,NA,NA,NA,NA
"274","2019-10-07 09:35:41-03","UEFS","HUEFS","100581","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","P.S.Neves","Fonseca, R.B.S.","28","2005","03","28",NA,"Brasil","Bahia","Palmeiras","Morro da Mãe Inácia.","-41.466667","-12.45",NA,"Campo rupestre.","HUEFS0100581","HUEFS0100581","1000","1150","41W28'","12S27'",NA,NA,"2019","04",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"275","2019-10-07 09:35:41-03","UEFS","HUEFS","79645","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","M.Sobral","Bitencourt, C.","77","2012","09","07",NA,"Brasil","Minas Gerais","Congonhas do Norte","Cerradinho.","-47.691389",NA,NA,NA,"HUEFS0079645","HUEFS0079645",NA,NA,"47W41'29''",NA,NA,NA,"2019","07",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"276","2019-10-07 09:35:41-03","UEFS","HUEFS","35787","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Funch, L.S.","922","1996","12","08",NA,"Brasil","Bahia","Lençóis","Adjacente ao Rio Lençóis, terreno de Zélia e Zé Maria, preservado a 10 anos.","-41.3899993896484","-12.563099861145",NA,"mata de encosta","HUEFS0035787","HUEFS0035787",NA,NA,NA,NA,"47385","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"277","2019-09-04 18:31:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Aulomyrcia","obovata","Aulomyrcia obovata",NA,NA,"J. B. E. Pohl",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Possible type",NA,NA,NA,NA,NA
"278","2019-09-04 17:25:38-03","F","FMNH-SEEDPLANTS","V0064743F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Aulomyrcia","obovata","Aulomyrcia obovata",NA,NA,"J. B. E. Pohl","1037",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,"about 4 km [from] San Miguel, ox cart road",NA,NA,NA,NA,"V0064743F","V0064743F_01","685",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Isosyntype",NA,NA,NA,NA,NA
"279","2015-03-07 09:00:20-03","F","FMNH-SEEDPLANTS","V0106401F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0106401F","V0106401F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"280","2015-03-07 09:00:20-03","F","FMNH-SEEDPLANTS","V0106402F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0106402F","V0106402F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"281","2015-03-07 09:00:20-03","F","FMNH-SEEDPLANTS","V0106403F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0106403F","V0106403F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"282","2015-03-07 09:00:20-03","F","FMNH-SEEDPLANTS","V0106404F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0106404F","V0106404F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"283","2015-03-07 09:00:20-03","F","FMNH-SEEDPLANTS","V0106405F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0106405F","V0106405F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"284","2015-03-07 09:00:20-03","F","FMNH-SEEDPLANTS","V0106406F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0106406F","V0106406F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"285","2015-03-07 09:00:20-03","F","FMNH-SEEDPLANTS","V0106407F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0106407F","V0106407F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"286","2015-03-07 09:00:20-03","F","FMNH-SEEDPLANTS","V0106408F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0106408F","V0106408F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"287","2015-03-07 09:00:20-03","F","FMNH-SEEDPLANTS","V0106409F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0106409F","V0106409F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"288","2015-03-07 09:00:20-03","F","FMNH-SEEDPLANTS","V0106410F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0106410F","V0106410F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"289","2015-03-07 09:00:20-03","F","FMNH-SEEDPLANTS","V0106411F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0106411F","V0106411F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"290","2015-03-07 09:00:21-03","F","FMNH-SEEDPLANTS","V0106412F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0106412F","V0106412F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"291","2015-03-07 09:00:21-03","F","FMNH-SEEDPLANTS","V0106413F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0106413F","V0106413F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"292","2015-03-07 09:00:21-03","F","FMNH-SEEDPLANTS","V0106414F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0106414F","V0106414F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"293","2015-03-07 09:00:21-03","F","FMNH-SEEDPLANTS","V0106415F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0106415F","V0106415F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"294","2015-03-07 09:00:21-03","F","FMNH-SEEDPLANTS","V0106416F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0106416F","V0106416F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"295","2020-04-29 16:30:14-03","UFVJM","HDJF","713","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O. Berg) Nied.","Rosa, PO","Magalhães, M; Machado, ELM","s.n.","2012","05",NA,"Southern America","Brasil","Minas Gerais","Diamantina","Campus JK, MGT 367.","-43.571111","-18.193333",NA,NA,"HDJF000713","HDJF000713_01",NA,NA,"-43.571111","-18.193333",NA,NA,"2014","12",NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-04-29 16:30:14-03","UFVJM","HDJF","6263","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O. Berg) Nied.","Faria, JEQ","Faria, JEQ; Proença, CEB; Caires, CS","7121","2017","02","24","Southern America","Brasil","Minas Gerais","Morro do Pilar","Margem da estrada entre Conceição do Mato Dentro e Povoado Serra do Cipó, próximo ao trevo para Morro de Pilar","-43.499444","-19.207222",NA,NA,"HDJF006263",NA,"1311","1311","-43.499444","-19.207222",NA,NA,"2017","02",NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-04-29 16:30:14-03","UFVJM","HDJF","6072","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O. Berg) Nied.","Faria, JEQ","Soares, CCC; Barbalho, PPG;","B111","2018","05","18","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro","CAVA NE1","-43","-19",NA,NA,"HDJF006072","HDJF006072_01","866","866","-43","-19",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-11-23 11:39:24-03","IAC","IAC","45939","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Myrcia","crassifolia","Myrcia crassifolia","(Miq.) Kiaersk.","M.L. Kawasaki","R. Mello-Silva et al.","1699","1999","10","01",NA,"Brasil","Minas Gerais","Sacramento","Parque Nacional da Serra da Canastra, 3km da portaria de Sacramento, 64km de Jaguare","-47.44","-19.8653",NA,NA,NA,NA,NA,NA,"-47.4400","-19.8653",NA,NA,"2000","06","01",NA,NA,NA,NA,NA,NA,NA
"299","2020-07-23 12:16:16-03","CEPLAC","CEPEC","119422","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata",NA,"L. Funch","R. B. S. Fonseca","25","2005","03","28",NA,"Brasil","Bahia","palmeiras","Morro da Mãe Inácia.","-41.466667","-12.45",NA,NA,NA,NA,NA,NA,"41W28'","12S27'",NA,NA,NA,NA,NA,NA,NA,"30/03/2005",NA,NA,NA,NA
"300","2020-07-23 12:16:16-03","CEPLAC","CEPEC","120059","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata",NA,"A. P. L. Couto","A. P. L. Couto","208","2007","01","27",NA,"Brasil","Bahia","LENÇÓIS","Sem informação.","-41.383333","-12.566667",NA,NA,NA,NA,NA,NA,"41W23'0","12S34'0",NA,NA,NA,NA,NA,NA,NA,"30/12/2007",NA,NA,NA,NA
"301","2020-07-23 12:16:16-03","CEPLAC","CEPEC","134601","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata",NA,"M.C. Souza","Lacerda, V. D.","3","2011","02","09",NA,"Brasil","Bahia","ITACARÉ","Campo Cheiroso","-39.039444","-14.380556",NA,NA,NA,NA,"100","100","39W2'22","14S22'50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-07-23 12:16:16-03","CEPLAC","CEPEC","134738","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata",NA,"M. C. Souza","Lacerda, V. D.","147","2011","04","11",NA,"Brasil","Bahia","ITACARÉ","Campo Cheiroso","-39.039722","-14.380556",NA,"Folha e caule bem perfumados",NA,NA,"100","100","39W2'23","14S22'50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
