"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1109","2009-11-09 21:31:00-02","MO","MOBOT","2920892","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","R. Barneby","Julian A. Steyermark|Bruce K. Holst|Bruno J. Manara","1985","9","2","Venezuela","Bolívar",NA,"-66.25","7.6",NA,NA,NA,NA,"Steyermark 131171","Distrito Cedeño: 15.5 km. SW of Caicara del Orinoco.","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110","2015-08-08 05:51:00-03","MO","MOBOT","2920914","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","R. Liesner","George Eiten|W.D. Clayton","1965","2","19","Brazil","São Paulo",NA,"-47.56666","-24.7",NA,NA,NA,NA,"Eiten 6204","Mun. Iguape; northern outskirts of city of Iguape, ½ km NNW from its center. A few meters above sea level.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111","2008-05-27 22:02:00-03","MO","MOBOT","2920973","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","Ronald Liesner","Clarence D. Johnson","1983","10","6","Venezuela","Monagas",NA,NA,NA,NA,NA,NA,NA,"Johnson 3004","Estado monagas: 14 km N of Maturín.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112","2008-05-27 22:02:00-03","MO","MOBOT","2921034","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","Ronald Liesner","Clarence D. Johnson","1983","9","28","Venezuela","Cojedes",NA,NA,NA,NA,NA,NA,NA,"Johnson 2930","60 km SE of Tinaco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113","2009-12-01 04:51:00-02","MO","MOBOT","2921035","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.",NA,"Julian A. Steyermark|Otto Huber|Paul E. Berry|Parker Redmond","1978","5","12","Venezuela","Amazonas",NA,"-67.05","3.98333",NA,NA,NA,NA,"Steyermark 117115","Deptos. Atures y Atabapo bosque ribereño parcialmente inundado de la ribera sur y norte del río Orinoco, poca más abajo de la confluencia con el río Ventuari, alrededores de Santa Bárbara del Orinoco.","90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114","2009-11-09 21:31:00-02","MO","MOBOT","2921036","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","R. Barneby","Julian A. Steyermark|Bruce K. Holst|Bruno J. Manara","1985","9","2","Venezuela","Bolívar",NA,"-66.2","7.63333",NA,NA,NA,NA,"Steyermark 131105","Distrito Cedeño: Savanna, 2.8-3 km. SW of Caicara del Orinoco.","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115","2008-05-27 22:02:00-03","MO","MOBOT","2921067","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","R. Liesner","Ezechias P. Heringer","1974","4","20","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,"Heringer 13208","Mun. Corumbá de Goiás.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116","2008-05-27 22:02:00-03","MO","MOBOT","2921087","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","Ronald Liesner","Clarence D. Johnson","1983","10","8","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,"Johnson 3020","18 km SE of San Félix.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117","2014-02-28 21:45:00-03","MO","MOBOT","2921107","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.",NA,"João Murça Pires",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,"Pires 75/17","Mun. Belem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118","2008-05-27 22:02:00-03","MO","MOBOT","2921112","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","Ronald Liesner","Clarence D. Johnson","1984","7","30","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,"Johnson 341884","Estado Bolivar: 1 km N of El Dorado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1119","2009-07-31 09:01:00-03","MO","MOBOT","2921126","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","Delascio","Franciso Delascio C.|Ronald L. Liesner","1978","7",NA,"Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,"Delascio Chitty 6795","Distrito Páez. La Grulla. 6 kmts al Sur-Este de Upata. Bosque semi-decíduo. Temperatura media, 26-28° C.","340.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120","2008-05-27 22:02:00-03","MO","MOBOT","2921165","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","Ronald Liesner","Clarence D. Johnson","1983","10","21","Colombia","Cundinamarca",NA,"-74.445282","4.680399",NA,NA,NA,NA,"Johnson 3077","14 km S of Cachipay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1121","2008-05-27 22:02:00-03","MO","MOBOT","2921253","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","Burkart","Thomas B. Croat","1973","2","8","Venezuela","Aragua",NA,NA,NA,NA,NA,NA,NA,"Croat 21339","Hill directly behind University Central de Venezuela Maracay.","450.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122","2010-02-11 22:35:00-02","MO","MOBOT","2921303","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","A. Gentry","Enrique Forero|Roberto Jaramillo M.|Miguel A. Pabón E.|Josefina Espina Z.|Zulma Piñeros","1976","8","31","Colombia","Chocó",NA,NA,NA,NA,NA,NA,NA,"Forero 2421","Carretera San José del Palmar-Novite, cerca del Campamento de Curundó. Río lgará. Quebrada Guayacana.","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123","2008-05-27 22:02:00-03","MO","MOBOT","2921330","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","R. Barneby","Basil Stergios","1983","7",NA,"Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,"Stergios 6025","Reserva Forestal Imataca. Pica de la CVG que conduce al medio río Botanamo, cerca de la fluencia con el río Corumo, desde la carretera Casa Blanca - Anacoco. Selva pluvial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124","2008-05-27 22:02:00-03","MO","MOBOT","2921436","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.",NA,"H.J.F. Schimpff","1933","10","27","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,"Schimpff 333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1125","2008-05-27 22:02:00-03","MO","MOBOT","2921573","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","Rosaura Hevia","* HEVIA",NA,NA,NA,"Venezuela","Distrito Federal",NA,"-66.89166","10.49166",NA,NA,NA,NA,"HEVIA 04","Area intersenida, de sustrato muy seco, en proceso de construcción.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1126","2009-08-07 05:32:00-03","MO","MOBOT","2921619","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.",NA,"Rubén A. Montes","1981","12","1","Venezuela","Guárico",NA,NA,NA,NA,NA,NA,NA,"Montes 967","Estero del caño Realito, 20 km Sur de la Est. Biol. de los Llanos. Calabozo. Edo. Guárico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1127","2008-05-27 22:02:00-03","MO","MOBOT","2921688","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","R.W. Schery","Julian A. Steyermark","1943","12","9","Venezuela","Aragua",NA,NA,NA,NA,NA,NA,NA,"Steyermark 54949","Parque Nacional, between Rancho Grande and Maracay.","240.00000000","455.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128","2012-12-25 12:10:00-02","MO","MOBOT","2921849","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.",NA,"Gerardo Aymard|Nidia Cuello|Gabriel Meza|Sandra Giner","1985","8","3","Venezuela","Bolívar",NA,"-61.45","6.21666",NA,NA,NA,NA,"Aymard C. 4024","Dtto. Sifontes. Concesión Minera Ora Uno. 7 km. al N-O de la Clarita. En selvas pluviales intervenidas por actividades mineras.","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129","2008-05-27 22:02:00-03","MO","MOBOT","2922319","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","R. Barneby","Basil Stergios","1983","7","13","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,"Stergios 5900","Reserva Forestal Imataca. Carretera Casa Blanca - San Martín de Turumbán (sector río Cuyuní, Anacoco). Selva pluvial y húmedo tropical.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130","2015-01-24 14:43:00-02","MO","MOBOT","2922487","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","Edna L.P.G. de Oliveira","M. M. da Silva Barbosa","1983","9","15","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Barbosa 5015","Mun. Faz. Retiro; Nilo Peçanha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131","2011-11-23 14:21:00-02","MO","MOBOT","2922512","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","R. Barneby","Miryam Monsalve B.","1985","11","17","Colombia","Valle del Cauca",NA,"-77","3.91666",NA,NA,NA,NA,"Monsalve Benavides 901","Bajo Calima: Concessión Pulpapel / Buenaventura. Altura aproximada. Bosque Pluvial Tropical. Suelos deficientes en nutrientes principalmente en P, Ca, K, Mg, Cu, B, Mn. Zn y un alto porcentaje de saturación de Al.","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132","2011-06-16 16:00:00-03","MO","MOBOT","2922760","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","R. Barneby","Miryam Monsalve B.","1986","11","28","Colombia","Valle del Cauca",NA,"-77","3.91666",NA,NA,NA,NA,"Monsalve Benavides 1377","Bajo Calima; Concesión Pulpapel/ Buenaventura. Altura aproximada. Bosque Pluvial Tropica. Suelos deficientes en nutrientes principalmente en P, Ca, K, Mg, Vu, B, Mn, Zn y un alto porcentaje de saturación de Al. Km 14 de la carretera a San Isidro. Crece en bosque secundario.","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133","2010-02-25 23:08:00-03","MO","MOBOT","2922825","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","A. Gentry","Jeffrey W. White","1973","7","24","Colombia","Antioquia",NA,NA,NA,NA,NA,NA,NA,"White 26","Virudo, Choco village on sandy soil grazed area between houses.","5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134","2008-05-27 22:02:00-03","MO","MOBOT","2922952","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","R. Barneby","J. Cordeiro","1998","1","22","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Cordeiro 1461","Pontal do Sul (Mun. Pontal do Paraná) Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135","2008-05-27 22:02:00-03","MO","MOBOT","2922958","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.",NA,"Genevieve Bourdy","2002","4","17","French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,"Bourdy 2891","Lieu: St. Georges de l'Oyapock; A 20 km. de St. George, sur la route de Regina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136","2014-09-17 05:30:00-03","MO","MOBOT","2922284","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","R. Barneby","Sérgio C. de Sant'Ana|M. Silvia Ferrucci|M. de F. Agra|Jomar G. Jardim","1998","8","7","Brazil","Bahia",NA,"-39.28694","-14.32194",NA,NA,NA,NA,"Sant'Ana 660","Municipio de Itacaré. Bahia. Rodovia para Itacaré. Entrada ca. 1 km da BR 101. Ramal que leva ás fazendas no sentido leste, margem do Rio de Contas, ca. 2 km da entre de Cultivo de cacau abandonado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1137","2011-06-16 16:00:00-03","MO","MOBOT","2923134","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","R. Barneby","Miryam Monsalve B.","1987","6","2","Colombia","Valle del Cauca",NA,"-77","3.91666",NA,NA,NA,NA,"Monsalve Benavides 1486","Bajo Calima; Concesión Pulpapel/ Buenaventura. Altura aproximada. Bosque Pluvial Tropica. Suelos deficientes en nutrientes principalmente en P, Ca, K, Mg, Vu, B, Mn, Zn y un alto porcentaje de saturación de Al. Km 10-11hacia el campamento. carretera a San Isidro.","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1138","2009-11-20 06:16:00-02","MO","MOBOT","2923262","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","R. Barneby","Gert G. Hatschbach|R. Kummrow","1984","6","18","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 48001","Mucugê, rod. p/ Palmeira, Bahia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1139","2008-05-27 22:02:00-03","MO","MOBOT","2923300","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","R. Barneby","Augustus Fendler","1854",NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,"Fendler 1867","Prope coloniam Towar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140","2014-04-22 04:12:00-03","MO","MOBOT","2923314","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","M. Ponce","M. Ponce","1993","5","13","Ecuador","Napo",NA,"-77.6","-1.06666",NA,NA,NA,NA,"Ponce 253","Estación Biológica Jatun Sacha, bosque húmedo tropical, borde de la carretera. Para hacer dormir a los niños.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141","2014-04-12 21:01:00-03","MO","MOBOT","2923641","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.",NA,"Luis A. Arias|F. García|W.A. Córdoba","1983","9","25","Colombia","Chocó",NA,NA,NA,NA,NA,NA,NA,"Arias 153","Municipio de Quibdó, quebra da La Platina, carretera a Medellín.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142","2008-05-27 22:02:00-03","MO","MOBOT","2923736","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","R. Barneby","Stephan G. Beck","1987","4","10","Bolivia","La Paz","Nor Yungas",NA,NA,NA,NA,NA,NA,"Beck 13520","Caranavi 35 kms. hacia corolco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143","2010-05-13 21:22:00-03","MO","MOBOT","2928503","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.",NA,"Armando C. Cervi|Rodolphe E. Spichiger|Pierre A. Loizeau|E. Cottier","1994","11","21","Brazil","Alagoas",NA,"-36.41666","-9.25",NA,NA,NA,NA,"Cervi 7221","Município de Quebrangulo Reserva Biológica de Pedra Talhada, Agreste, Area de transição Florestas Estacional Semidecidual/Decidual Contrafortes da Borborema, solos argilosos profundos com aflor. de rochas (gneiss). Pasto. Forma biol.não comunic.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1144","2016-08-31 15:19:00-03","MO","MOBOT","3348688","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","Carolina Romero (MO)","Mercedes Palacio|Francisco J. Roldán|Orlando Marulanda|Julio C. Betancur B.|A. Betancur","1986","9","29","Colombia","Antioquia",NA,NA,NA,NA,NA,NA,NA,"Palacio 85","Carretera El Totumo.","30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1145","2010-10-27 13:59:00-02","MO","MOBOT","3348702","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","J.S. Silva (UEC)","F. García Cossio","1987","4","7","Colombia","Chocó","Quibdo","-76.60003","5.71667",NA,NA,NA,NA,"García Cossio 222","Corregimiento de la Troje, alrededores de la población.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"1146","2010-10-28 10:06:00-02","MO","MOBOT","3348705","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","J.S. Silva (UEC)","Fernando O. Zuloaga","1989","6","11","Colombia","Meta",NA,"-73.38694","4.16416",NA,NA,NA,NA,"Zuloaga 3888","De Cumaral a San Nicolas, 10 km del desvio a San Nicolas, bosque secundario junto a arroyo y sabana.","480.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"1147","2010-10-27 12:33:00-02","MO","MOBOT","3348706","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","J.S. Silva (UEC)","Philip A. Silverstone-Sopkin","1981","10","24","Colombia","Valle del Cauca","Riofrio",NA,NA,NA,NA,NA,NA,"Silverstone-Sopkin 823","Vereda Madrigal, vía Riofrio Madrigal; rastrojal.","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"1148","2010-10-27 12:33:00-02","MO","MOBOT","3357416","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","J.S. Silva (UEC)","Franciso Delascio C.","1984","7",NA,"Venezuela","Nueva Esparta",NA,NA,NA,NA,NA,NA,NA,"Delascio Chitty 12237","Isla de Margarita, Cerro Copey.","500.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"1149","2013-07-31 09:17:00-03","MO","MOBOT","3476895","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.",NA,"Manuel Rimachi Y.","1994","5","24","Peru","Loreto","Maynas",NA,NA,NA,NA,NA,NA,"Rimachi Y. 10954","Dtto. Punchana. Rio Nanay, carretera del caserio de Santo Tomas, hasta el varadero de Mazan, Rio Amazonas.","120.00000000","140.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"1150","2020-02-25 15:09:00-03","MO","MOBOT","3481293","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","Conf.! Carolina Romero (MO)","Gloria Calatayud","2007","7","16","Peru","Cusco","La Convención","-72.82916","-12.64166",NA,NA,NA,NA,"Calatayud Hermosa 4324","Distrito Echarate, Palma Real, Koribeni. Bosque seco secundario.","718.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"3",NA,NA
"1151","2008-05-27 22:02:00-03","MO","MOBOT","75116","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.",NA,"Alwyn H. Gentry","1988","7","1","French Guiana","Cayenne",NA,NA,NA,NA,NA,NA,NA,"Gentry 63230","Cayenne, across road from ORSTOM. Low swampy second growth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1","88-234",NA
"1152","2018-05-28 05:22:00-03","MO","MOBOT","75412","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","J.S. Silva (UEC)","H. J. Young|Don A. Stratton","1984","11","24","Peru","Madre de Dios","Tambopata","-69.2833333","-12.25",NA,NA,NA,NA,"Young 247","Tambopata Wildlife Reserve, 30 km S of Puerto Maldonado. above sea level.","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"3","84-28",NA
"1153","2008-05-27 22:02:00-03","MO","MOBOT","76373","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","Ronald L. Liesner (MO)","Thomas B. Croat","1972","6","31","Peru","Loreto",NA,"-73.247222","-3.748056",NA,NA,NA,NA,"Croat 17469B","Iquitos, west edge of city.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1","225",NA
"1154","2008-05-27 22:02:00-03","MO","MOBOT","77419","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","Ronald Liesner","Alwyn H. Gentry|David N. Smith|Nestor Jaramillo","1983","6","3","Peru","Ucayali","Coronel Portillo","-75.33333","-8.8",NA,NA,NA,NA,"Gentry 41411","Bosque Nacional Alexander von Humboldt between Km 90 and 130 of Pucallpa-Tingo Maria road, roadside second growth and trees left in pastures, lateritic soil.","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4","83-99",NA
"1155","2014-04-24 11:24:00-03","MO","MOBOT","78249","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","Nelson Zamora, January","Gerrit Davidse|James S. Miller","1984","6","26","Venezuela","Amazonas","Río Negro","-66.95","1.95",NA,NA,NA,NA,"Davidse 26659","Solano, along the Brazo Casiquiare.","75.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4","84-49",NA
"1156","2008-05-27 22:02:00-03","MO","MOBOT","78850","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","R. Barnaby","Thomas B. Croat","1982","7","30","Venezuela","Anzoátegui",NA,"-64.95","10.06666",NA,NA,NA,NA,"Croat 54396","Along Highway # 9 between Barcelona and Píritu, 15 km east of Píritu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"3","385",NA
"1157","2014-11-13 12:34:00-02","MO","MOBOT","78858","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","L. Cardenas","Thomas B. Croat","1982","7","30","Venezuela","Sucre",NA,"-64.4166667","10.2666667",NA,NA,NA,NA,"Croat 54408","Along Highway # 9, between Cumuná and Barcelona, near western border of the state of Sucre, 48 km east of Puerto Santa Cruz.","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"2","386",NA
"1158","2008-05-27 22:02:00-03","MO","MOBOT","86920","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","Ronald Liesner","James C. Solomon","1982","3","26","Bolivia","La Paz","Nor Yungas","-67.66666","-15.93333",NA,NA,NA,NA,"Solomon 7375","30 km S of Caranavi, on road to Yolosa. Moist forest, heavily disturbed.","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"8","123",NA
"1159","2020-02-25 15:08:00-03","MO","MOBOT","912320","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","Carolina Romero (MO)","Honora Murphy","1981","8",NA,"Peru","Loreto","Maynas","-73.24722","-3.74805",NA,NA,NA,NA,"Murphy 157","Near Iquitos.","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"5","5",NA
"1160","2019-09-24 09:08:00-03","MO","MOBOT","101155653","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","M.F. Simon","D. Philcox","1968","5","20","Brazil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"Philcox 5046",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"48462","auto",NA,NA,"1",NA,NA
"1161","2008-05-27 22:02:00-03","MO","MOBOT","2920657","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica hispida","Brenan","M. Atahuachi (FHO)","Clarence D. Johnson","1984","10","3","Colombia","Santander","Puente Nacional",NA,NA,NA,NA,NA,NA,"Johnson 3521-84","Santander","1737.36000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"hispida",NA,NA,NA,NA,NA,NA,NA
"1162","2008-05-27 22:02:00-03","MO","MOBOT","2920742","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica hispida","Brenan","R. Barneby","Gert G. Hatschbach","1985","3","6","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 48972","Mun. Antonina; Res. Biol. de Sapitanduva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"hispida",NA,NA,NA,NA,NA,NA,NA
