"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"309","2013-02-07 05:34:00-02","MO","MOBOT","585211","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"Rocío Alarcón","Alarcón Gallegos 19383",NA,NA,NA,"South America","Ecuador","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2014-08-19 12:30:00-03","MO","MOBOT","586232","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","John Pruski (MO)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 10254","1987","12","30","South America","Peru","Loreto","Dtto. Iquitos. Pto. Almendras.","-73.4166667","-3.8",NA,NA,NA,NA,"122.00000000",NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-67","5"
"311","2015-02-18 10:40:00-02","MO","MOBOT","586293","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","John Pruski (MO)","Thomas B. Croat","Croat 18761","1972","8","4","South America","Peru","Loreto","12 km SW of Iquitos.","-73.35","-3.9",NA,NA,NA,NA,NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"348","8"
"312","2008-10-22 10:42:00-02","MO","MOBOT","586317","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","John Pruski (MO)","Thomas B. Croat","Croat 19117","1972","8","13","South America","Peru","Loreto","Río Itaya, ca. 10 km above Iquitos.","-73.3283334","-3.835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"283","3"
"313","2017-08-22 07:46:00-03","MO","MOBOT","590747","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","H. Robinson (US)","Elsa M. Zardini|R. Velázquez","Zardini 27399","1991","6","10","South America","Paraguay","Cordillera","Tobatí. Ybytú Silla mesa. Central area.","-57.1166667","-25.2",NA,NA,NA,NA,"297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"581","4"
"314","2008-05-27 22:02:00-03","MO","MOBOT","591493","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","H. Robinson (US)","Elsa M. Zardini|C. Velázquez","Zardini 27459","1991","6","10","South America","Paraguay","Cordillera","Tobatí. Ybytú Silla mesa. Northern area. Inundated savanna.","-57.11666","-25.2",NA,NA,NA,NA,"297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"584","4"
"315","2008-05-27 22:02:00-03","MO","MOBOT","593015","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","H. Robinson (US)","Elsa M. Zardini|H. Velázquez","Zardini 25487","1991","1","5","South America","Paraguay","Caaguazú","Edge of Arroyo Taruma. Cerrado scrub.","-55.91666","-25.18333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"513","4"
"316","2009-09-04 15:21:00-03","MO","MOBOT","595165","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","H. Robinson (US)","Calaway H. Dodson|Alwyn H. Gentry","Dodson 9842","1980","3","24","South America","Ecuador","Los Ríos","Jauneche forest. Km 70 on the Quevedo-Palenque road, via Mocachi.","-79.7","-1.2666667",NA,NA,NA,NA,"100.00000000",NA,"Vinces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","1"
"317","2012-05-24 05:04:00-03","MO","MOBOT","595256","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","John Pruski (MO)","Alwyn H. Gentry|Juan Revilla","Gentry 16569","1976","7","9","South America","Peru","Loreto","Near Base Araguana, upper Río Mazán, ca. due N of Santa Maria de Nanay. Non-inundated forest.","-73.2333333","-3.5",NA,NA,NA,NA,NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1014","1"
"318","2008-05-27 22:02:00-03","MO","MOBOT","598085","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","H. Robinson (US)","Elsa M. Zardini|H. Velázquez","Zardini 25914","1991","1","12","South America","Paraguay","Caaguazú","Arroyo Guaranunga-Arroyo Yuquyry, 5 km N of Arroyo Guaranunga. Cerrado scrub.","-55.91666","-25.31666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"525","4"
"319","2011-06-09 17:10:00-03","MO","MOBOT","598792","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","H. Robinson (US)","Calaway H. Dodson|et al.","Dodson 6533",NA,NA,NA,"South America","Ecuador","Los Ríos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2008-05-27 22:02:00-03","MO","MOBOT","788373","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","John Pruski (MO)","Martín E. Timaná","Timaná 3735","1992","2","22","South America","Peru","Madre de Dios","Las Piedras: Cusco Amazónico. Plantas tipo malesas, colectadas en el claro el albergue.","-69.05","-12.48333",NA,NA,NA,NA,"200.00000000",NA,"Tambopata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"197","3"
"321","2008-05-27 22:02:00-03","MO","MOBOT","968937","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","H. Robinson (US)","Antony Jardim","Jardim 1944","1995","3","30","South America","Bolivia","Santa Cruz","Las Trancas, Lomerio cerca de las parcelas de Bolfor. Bosque seco chiquitano de Anadenanthera con afloramientos grandes de laja abierto.","-61.83916","-16.54583",NA,NA,NA,NA,"400.00000000",NA,"Nuflo de Chavez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2012-05-24 05:04:00-03","MO","MOBOT","992955","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","John Pruski (MO)","Alwyn H. Gentry|Juan Revilla","Gentry 20635","1977","11","12","South America","Peru","Loreto","Mishana, Río Nanay, weeds and forest edge around Caseria.",NA,NA,NA,NA,NA,NA,"150.00000000",NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1361","3"
"323","2013-01-10 09:44:00-02","MO","MOBOT","589144","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","H. Robinson (US)","David N. Smith","Smith 13243","1989","5","18","South America","Bolivia","Beni","Serrania del Pilón Lajas, vertiente oriental, 7 m de Yucumo. Bosque secundario y derecho de la carretera. Especimenes preservados en alcohol.","-67.03333","-15.15",NA,NA,NA,NA,"500.00000000",NA,"Gral. Ballivian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","6"
"324","2015-01-26 09:08:00-02","MO","MOBOT","100772822","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","J. Pruski (MO)","Ghillean T. Prance|José F. Ramos|L.G. Farias|D. Philcox","Prance 4860","1968","5","22","South America","Brazil","Amazonas","Ponta Negra. Banks of Rio Negro.","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,NA,NA,"Manaus","138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"325","2012-04-13 15:33:00-03","MO","MOBOT","2382342","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"Nelson Miranda-Moyano|Gabriela Moya","Miranda-Moyano 192",NA,NA,NA,"South America","Ecuador","Sucumbíos","Cuyabeno, Comunidad Siona de Tarapuya; a tres horas aguas abajo por el río Cuyabeno, desde el puente. Bosque muy húmedo Tropical. Bosque levemente intervenido. Proyecto Etnobotánico del Herbario Nacional, co-financiado por PetroEcuador.","-79.15","-0.08333",NA,NA,NA,NA,"200.00000000",NA,"Putumayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"326","2008-05-27 22:02:00-03","MO","MOBOT","595696","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","H. Robinson (US)","James C. Solomon","Solomon 16764","1987","5","23","South America","Bolivia","Beni","Riberalta. Malezas de las calles.","-66.06666","-11",NA,NA,NA,NA,"170.00000000",NA,"Vaca Diez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-67","6"
"327","2015-05-20 10:33:35-03","UFERSA","MOSS","13222","S","Plantae",NA,NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Oliveira, O.F. de","Lima, B.G. de","445","2009","05","16","América do Sul","Brasil","Ceará","Fazenda Trussu/ RPPN Trussu","-39.383333","-6.333333",NA,"erva subarbustiva; coletada em caatinga; substrato cristalino; relevo ondulado; caule quinado; folhas serreadas tripartidas; flor amarela em capítulo que apresenta espinho; n. v. planta-espinho.",NA,NA,NA,NA,"Iguatu",NA,NA,"2010","10","28","39W23'00","6S20'00",NA,NA,NA,NA,NA,NA
"328","2015-05-20 10:33:35-03","UFERSA","MOSS","1716","S","Plantae",NA,NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Oliveira, O.F. de","Oliveira, O.F. de","716","1980","04","28","América do Sul","Brasil","Rio Grande do Norte","localidade Casa de Pedra.","-37.886111","-6.072222",NA,"Herbácea subarbustiva; coletado na caatinga; solo bem drenado; frequente; flor amarela; fruto marrom.",NA,NA,"200","200","Martins",NA,NA,"1981","07","31","37W53'10","6S04'20",NA,NA,NA,NA,NA,NA
"329","2015-05-20 10:33:35-03","UFERSA","MOSS","13119","S","Plantae",NA,NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Oliveira, O.F. de","Lima, B.G. de","168","2008","05","03","América do Sul","Brasil","Ceará","Fazenda Trussu/ RPPN Trussu","-39.383333","-6.331667",NA,"erva erecta com 20 a 50 cm; coletada em caatinga; rara; substrato cristalino; relevo ondulado; flor amarela em roseta com espinhos na ponta; n.v. flor-de-espinho.",NA,NA,"249","249","Iguatu",NA,NA,"2010","10","28","39W23'00","6S19'54",NA,NA,NA,NA,NA,"1"
"330","2015-05-20 10:33:35-03","UFERSA","MOSS","13250","S","Plantae",NA,NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Oliveira, O.F. de","Lima, B.G. de","517","2009","05","28","América do Sul","Brasil","Ceará","Chapada Moura/ Faz. Elmo Moreno","-39.238333","-6.361111",NA,"arbustiva com 50 a 100 cm; coletada em caatinga; substrato sedimentar; relevo plano;folhas simples serreadas; caule roxo quinado; flor amarela em capitulo; espinhos na ponta do fruto; n. v. planta-espinho.",NA,NA,NA,NA,"Iguatu",NA,NA,"2010","10","28","39W14'18","6S21'40",NA,NA,NA,NA,NA,NA
"331","2015-05-20 10:33:35-03","UFERSA","MOSS","14085","S","Plantae",NA,NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Oliveira, O.F. de; Lima-Verde, L.W.","Figueiredo, M.A.","580","1996","04","25","América do Sul","Brasil","Ceará","Estação Ecológica de Aiuaba, Volta do Meio.","-40.133333","-6.616667",NA,"erva terrestre, 0,8m de altura; coletada na caatinga arbustiva arbórea aberta; Cristalino, Pré-Cambriano, solo litólicos, rana (seixo angulosos); frequente; caule piloso; folhas opostas e pilosa; inflorescência capitulo, axilar; flor amarela; f",NA,NA,"400","400","Aiuaba",NA,NA,"1996","04","25","40W08'00","6S37'00",NA,NA,NA,NA,NA,NA
"332","2015-05-20 10:33:35-03","UFERSA","MOSS","342","S","Plantae",NA,NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Oliveira, O.F. de","Oliveira, O.F. de","100","1972","07","27","América do Sul","Brasil","Rio Grande do Norte",NA,"-37.458333","-5.083333",NA,"Erva hidrófita; coletada na caatinga; solo bem drenado; frequente; fruto pardo; n.v. carrapicho.",NA,NA,"150","150","Mossoró",NA,NA,"1979","11","05","37W27'30","5S05'00",NA,NA,NA,NA,NA,NA
"333","2015-05-20 10:33:35-03","UFERSA","MOSS","1717","S","Plantae",NA,NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Oliveira, O.F. de","Oliveira, O.F. de","1792","1981","05","18","América do Sul","Brasil","Rio Grande do Norte","Fazenda Alívio.","-35.341667","-6.138889",NA,"herbácea; coletada em consórcio demilho x filho x algodão; solo bem drenado; frequente.",NA,NA,"450","450","Cerro Corá",NA,NA,"1981","07","31","35W20'30","6S08'20",NA,NA,NA,NA,NA,NA
"334","2015-05-20 10:33:35-03","UFERSA","MOSS","4859","S","Plantae",NA,NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Oliveira, O.F. de","Santos, St.-Cl. L. dos","11","1995","05","21","América do Sul","Brasil","Paraíba","Sítio Vertentes.","-37.4506","-6.48611",NA,"Cultivada; solo arenoso; flor amarela; n.v. carrapicho-de-agulha.",NA,NA,NA,NA,"São Bento","16660","auto","1997","11","04",NA,NA,NA,NA,NA,NA,NA,NA
"335","2015-05-20 10:33:35-03","UFERSA","MOSS","13149","S","Plantae",NA,NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Oliveira, O.F. de","Lima, B.G. de","246","2008","06","11","América do Sul","Brasil","Ceará","Chapada Moura/ Faz. Elmo Moreno","-39.25","-6.383333",NA,"erva; coletada em caatinga; substrato sedimentar; relevo plano; frequente; flor amarela em roseta de espinho; espinho-santo.",NA,NA,"277","277","Iguatu",NA,NA,"2008","06","11","39W15'00","6S23'00",NA,NA,NA,NA,NA,"1"
"336","2015-05-20 10:33:35-03","UFERSA","MOSS","409","S","Plantae",NA,NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Oliveira, O.F. de","Martins, L.A. de P.","s.n.","1973","05","18","América do Sul","Brasil","Rio Grande do Norte","Campus da ESAM.","-37.344444","-5.191944",NA,"Erva a subarbusto; flor amarela.",NA,NA,"10","10","Mossoró",NA,NA,"1981","08","05","37W20'40","5S11'31",NA,NA,NA,NA,NA,NA
"337","2020-08-31 08:52:48-03","INPA","INPA","187786","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Hind, DJN","Milliken, W","2215","1994","10",NA,"Southern America","Brasil","Roraima","Vicinity of the Macuxi village of Maturuca in the Região das Serras in the north-east of State, close to the Guyana border","-60.1","-4.466667",NA,NA,"INPA0187786","INPA0187786 INPA0187786_e",NA,NA,"Normândia",NA,NA,NA,NA,NA,"-60.1","-4.466667",NA,NA,NA,NA,NA,NA
"338","2020-08-31 08:52:48-03","INPA","INPA","11409","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.",NA,"Huber, JE","MG30","1895","08",NA,"Southern America","Brasil","Pará","Jardim Botânico, Jardím Botânico.","-48.5","-1.4",NA,NA,"INPA0011409","INPA0011409 INPA0011409_e",NA,NA,"Belém",NA,NA,NA,NA,NA,"-48.5","-1.4",NA,NA,NA,NA,NA,NA
"339","2021-01-10 20:42:34-03","INPA","INPA","12866","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Coêlho, LF","Fittkau, EJ","INPA12866","1962","03","22","Southern America","Brasil","Pará","Região dos Tiriós, rio Parú do Oeste. Terreno firme, argiloso, capoeira.",NA,NA,NA,NA,"INPA0012866","INPA0012866 INPA0012866_e INPA0012866_e1",NA,NA,NA,NA,NA,"1982","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-08-31 08:52:48-03","INPA","INPA","131991","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Silva, MG da","Carreira, LMM","694","1983","05","04","Southern America","Brasil","Mato Grosso","Pontes a Lacerda a Vila Bela, Estrada de Pontes e Lacerda a Vila Bela.","-59.6331","-15.1231",NA,NA,"INPA0131991","INPA0131991 INPA0131991_e",NA,NA,NA,NA,NA,"1983",NA,NA,"-59.6331","-15.1231",NA,NA,NA,NA,NA,NA
"341","2020-08-31 08:52:48-03","INPA","INPA","132077","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Silva, MG da","Carreira, LMM","865","1983","05","05","Southern America","Brasil","Mato Grosso","Fazenda Formosa, km 6, Estrada para a fazenda Formosa km. 6.","-59.773222","-15.307056",NA,NA,"INPA0132077","INPA0132077 INPA0132077_e",NA,NA,NA,NA,NA,"1983",NA,NA,"-59.773222","-15.307056",NA,NA,NA,NA,NA,NA
"342","2020-08-31 08:52:48-03","INPA","INPA","131933","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Silva, MG da","Carreira, LMM","590","1983","03","22","Southern America","Brasil","Mato Grosso","São Vicente, Cachoeirinha, São Vicente Cachoeirinha.","-56.135872","-15.994306",NA,NA,"INPA0131933","INPA0131933 INPA0131933_e",NA,NA,"Chapada dos Guimarães",NA,NA,"1983",NA,NA,"-56.135872","-15.994306",NA,NA,NA,NA,NA,NA
"343","2020-08-31 08:52:48-03","INPA","INPA","146876","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.",NA,"Claudio, L","31","1987","06","02","Southern America","Brasil","Amazonas","Humaitá, Rua da Olaria, R. da Olaria 302. Terreno ao lado.","-63.166667","-7.5",NA,NA,"INPA0146876","INPA0146876 INPA0146876_e INPA0146876_nd",NA,NA,"Humaitá",NA,NA,NA,NA,NA,"-63.166667","-7.5",NA,NA,NA,NA,NA,NA
"344","2021-01-10 20:42:34-03","INPA","INPA","213527","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Santos, JL dos","Santos, A dos","INPA213527","2003","07","01","Southern America","Brasil","Rondônia","Universidade Federal de Rondônia, Campus da UNIR. Mata de terra firme (jardim).",NA,"-9.394167",NA,NA,"INPA0213527","INPA0213527 INPA0213527_e",NA,NA,"Porto Velho",NA,NA,"2003","12",NA,NA,"-9.394167",NA,NA,NA,NA,NA,NA
"345","2020-08-31 08:52:48-03","INPA","INPA","197593","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Ramos, JF","Claros, G","129","1992","07","01","Southern America","Brasil","Acre","Parque Zoobotânico, Parque Zoobotânico, bloco 02.","-67.874","-9.958",NA,NA,"INPA0197593","INPA0197593 INPA0197593_e INPA0197593_e1",NA,NA,"Rio Branco",NA,NA,"1992",NA,NA,"-67.874","-9.958",NA,NA,NA,NA,NA,NA
"346","2020-08-31 08:52:48-03","INPA","INPA","211843","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.",NA,"Milliken, W","LH56","2002","04","08","Southern America","Brasil","Roraima","Yanomami Indigenous Area, Upper Rio Mucajaí, Yanomami Indigenous Area. Upper Rio Mucajaí. Vicinity of Homoxi Health Post.","-62.6","2.6",NA,NA,"INPA0211843","INPA0211843 INPA0211843_e INPA0211843_e1","800","800","Mucajaí",NA,NA,NA,NA,NA,"-62.6","2.6",NA,NA,NA,NA,NA,NA
"347","2020-08-31 08:52:49-03","INPA","INPA","223287","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Ramos, JF","Oliveira, DR de","68","2006","06","13","Southern America","Brasil","Pará",NA,"-56.155833","-1.505417",NA,NA,"INPA0223287",NA,NA,NA,"Oriximiná",NA,NA,"2008",NA,NA,"-56.155833","-1.505417",NA,NA,NA,NA,NA,NA
"348","2020-08-31 08:52:49-03","INPA","INPA","6307","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.",NA,"Almeida, JC de","INPA6307","1958","04","02","Southern America","Brasil","Amazonas","São Raimundo, Estrada antiga de S. Raimundo. Solo arenoso, descampado.","-60.033333","-3.116667",NA,NA,"INPA0006307","INPA0006307 INPA0006307_e",NA,NA,"Manaus",NA,NA,NA,NA,NA,"-60.033333","-3.116667",NA,NA,NA,NA,NA,NA
"349","2020-08-31 08:52:49-03","INPA","INPA","80446","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.",NA,"Smith, N","160","1978","11","30","Southern America","Brasil","Pará","Transamazônica, km 81, gleba 26, lote 4, Transamazônica, km. 81, gleba 26, lote 4, Altamira-Itaituba.Terra firme, plana e drenada, roxa, eutrófica, capoeira recente de alguns meses (3).","-52.3","-3.2",NA,NA,"INPA0080446","INPA0080446 INPA0080446_e",NA,NA,NA,NA,NA,NA,NA,NA,"-52.3","-3.2",NA,NA,NA,NA,NA,NA
"350","2020-08-31 08:52:49-03","INPA","INPA","91732","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.",NA,"Smith, N","214","1979","09","01","Southern America","Brasil","Pará","Transamazônica, km 272 Altamira-Itaituba, Transamazônica, km. 272 do trecho Altamira-Itaituba, Gleba 49, lote 1. Ruderal em quintal de casa.","-52.3","-3.2",NA,NA,"INPA0091732","INPA0091732 INPA0091732_e INPA0091732_e1",NA,NA,NA,NA,NA,NA,NA,NA,"-52.3","-3.2",NA,NA,NA,NA,NA,NA
"351","2020-08-31 08:52:49-03","INPA","INPA","99410","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Lowe, J","Lowe, J","4092","1981","04","24","Southern America","Brasil","Amazonas","Campus do INPA, Outside a house of Estr. do V-8, near INPA.","-59.985833","-3.096111",NA,NA,"INPA0099410","INPA0099410 INPA0099410_e",NA,NA,"Manaus",NA,NA,"1981","05",NA,"-59.985833","-3.096111",NA,NA,NA,NA,NA,NA
"352","2020-08-31 08:52:48-03","INPA","INPA","196737","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Ramos, JF","Macêdo, M","3211","1993","09","09","Southern America","Brasil","Mato Grosso","Várzea Grande, Loteamento 13 de Setembro.","-56.1","-15.6",NA,NA,"INPA0196737","INPA0196737 INPA0196737_e INPA0196737_e1",NA,NA,"Várzea Grande",NA,NA,"1999","04",NA,"-56.1","-15.6",NA,NA,NA,NA,NA,NA
"353","2020-08-31 08:52:48-03","INPA","INPA","215758","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Ramos, JF","Ferreira, PA","10","2005","05","07","Southern America","Brasil","Amazonas","Tribo Sateré Maué, Tribo Sateré Maué. Mata secundária, Castanhal.","-56.983333","-3.65",NA,NA,"INPA0215758","INPA0215758 INPA0215758_e",NA,NA,"Parintins",NA,NA,"2005","05",NA,"-56.983333","-3.65",NA,NA,NA,NA,NA,NA
"354","2020-08-31 08:52:49-03","INPA","INPA","54960","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Coêlho, LF","Krieger, L","12525","1973","02","09","Southern America","Brasil","Amazonas",NA,"-64.833333","-3.5",NA,NA,"INPA0054960","INPA0054960 INPA0054960_e INPA0054960_e1",NA,NA,"Tefé",NA,NA,"1982","05",NA,"-64.833333","-3.5",NA,NA,NA,NA,NA,NA
"355","2020-08-31 08:52:49-03","INPA","INPA","937","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.",NA,"Almeida, JC de","INPA937","1955","04","05","Southern America","Brasil","Amazonas","Flores, Bilhares, linha de Flores. T. Firme.","-60.033333","-3.416667",NA,NA,"INPA0000937","INPA0000937 INPA0000937_e",NA,NA,"Manaus",NA,NA,NA,NA,NA,"-60.033333","-3.416667",NA,NA,NA,NA,NA,NA
"356","2020-08-31 08:52:48-03","INPA","INPA","200026","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Ramos, JF","Miranda, IS","968","1995","10","09","Southern America","Brasil","Roraima","Maloca Cachoeirinha, Maloca Cachoeirinha. A noroeste de Normandia.","-59.5","3.9",NA,NA,"INPA0200026","INPA0200026 INPA0200026_e INPA0200026_e1",NA,NA,"Normândia",NA,NA,"2000","03",NA,"-59.5","3.9",NA,NA,NA,NA,NA,NA
"357","2020-08-31 08:52:48-03","INPA","INPA","131268","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.",NA,"Santos, JUM dos","423","1982","11","21","Southern America","Brasil","Mato Grosso","Rodovia entre Cuibá e Chapada, Rodovia entre Cuiabá-Chapada.","-55","-15",NA,NA,"INPA0131268","INPA0131268 INPA0131268_e",NA,NA,"Chapada dos Guimarães",NA,NA,NA,NA,NA,"-55","-15",NA,NA,NA,NA,NA,NA
"358","2021-01-10 20:42:34-03","INPA","INPA","199571","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.",NA,"Farias, C","INPA199571","1997","05","04","Southern America","Brasil","Roraima",NA,"-60","2.2",NA,NA,"INPA0199571",NA,NA,NA,"Cantá",NA,NA,NA,NA,NA,"-60","2.2",NA,NA,NA,NA,NA,NA
"359","2020-08-31 08:52:48-03","INPA","INPA","187803","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Hind, DJN","Milliken, W","2290","1994","11",NA,"Southern America","Brasil","Roraima","Estação Ecológica da Ilha de Maracá","-61.433333","3.366667",NA,NA,"INPA0187803","INPA0187803 INPA0187803_e",NA,NA,"Alto Alegre",NA,NA,NA,NA,NA,"-61.433333","3.366667",NA,NA,NA,NA,NA,NA
"360","2020-08-31 08:52:49-03","INPA","INPA","21620","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","Robinson, HE","Prance, GT","4860","1968","05","22","Southern America","Brasil","Amazonas","Ponta Negra, Vicinity of Manaus. Ponta Negra. Banks of rio Negro. Low scrub white sand.","-60.092551","-3.071869",NA,NA,"INPA0021620","INPA0021620 INPA0021620_e",NA,NA,"Manaus",NA,NA,NA,NA,NA,"-60.092551","-3.071869",NA,NA,NA,NA,NA,NA
