"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","individualCount","continentOcean","preparationType","barcode","imagecode","class","typeStatus","fieldNumber","relatedCatalogItem"
"193","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","12744",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","A. Chautems, I.2002",NA,NA,NA,"C. N. de Fraga; et al","186","1995","05","30","Brasil","Espírito Santo","Domingos Martins","Pedra Azul","-41.019167","-20.403889","41W1'9","20S24'14",NA,NA,NA,"Partes sombrias em mata e pedras (matacão) solta expostas ao sol. Folha verde, peluda, planta crescendo sobre rocha, escandente flores vermelhas.",NA,NA,NA,NA,"MBML012744","MBML012744",NA,NA,NA,NA
"194","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","13611",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","A. Chautems, I.2002",NA,NA,NA,"L. Kollmann; et al","3177","2000","10","12","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9",NA,NA,NA,"Rupícola no sol. Flores vermelhas, pêlos vermelhos.",NA,NA,NA,NA,"MBML013611","MBML013611",NA,NA,NA,NA
"195","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","13672",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","A. Chautems, I.2002",NA,NA,NA,"L. Kollmann; et al","3210","2000","10","13","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9",NA,NA,NA,"Rupícola no sol. Flores vermelhas, pêlos na folha.",NA,NA,NA,NA,"MBML013672","MBML013672",NA,NA,NA,NA
"196","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","18055",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","J. Rossini/Dez.-2002",NA,NA,NA,"M. V. S. Berger; et al","20","2002","10","20","Brasil","Espírito Santo","Santa Maria de Jetibá","Pedra do Garrafão","-40.924167","-20.176944","40W55'27","20S10'37",NA,NA,NA,"Rupestre em sombra de pseudobombax, folhas verde com pêlos brancos e vermelhos, pedúnculo com pêlos vermelhos, cálice verde com pêlos vermelhos, corola vermelha, filetes brancos na base e vermelhos no ápice, sinantero vermelho na base",NA,NA,NA,NA,"MBML018055","MBML018055",NA,NA,NA,NA
"197","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","18392",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","L. Kollmann/02-10-2002",NA,NA,NA,"L. Kollmann; et al","5719","2002","10","02","Brasil","Espírito Santo","Santa Maria de Jetibá","Pedra do Garrafão","-40.924167","-20.176944","40W55'27","20S10'37",NA,NA,NA,"Rupícola na sombra. Flores vermelhas.",NA,NA,NA,NA,"MBML018392","MBML018392",NA,NA,NA,NA
"198","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","22062",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","L. Kollmann/29-01-2004",NA,NA,NA,"L. Kollmann","6454","2004","01","29","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9",NA,NA,NA,"Rupicola no sol. Flores vermelhas.",NA,NA,NA,NA,"MBML022062","MBML022062",NA,NA,NA,NA
"199","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","23169",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","J. Rossini/Março-2005",NA,NA,NA,"A. P. Fontana; et al","808","2004","04","10","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29",NA,NA,NA,"Herbácea, folhas com pêlos brancos, caule com pêlos avermelhados, cálice verde, corola vermelha c/ parte ventral vermelha com mácula roxa no ápice; ápice; ovário, pecíolo e cálice pilosos, tubérculo em matéria orgânica.",NA,NA,NA,NA,"MBML023169","MBML023169",NA,NA,NA,NA
"200","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","24112",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","A. P. Fontana/30-10-2004",NA,NA,NA,"A. P. Fontana; et al","970","2004","10","30","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9",NA,NA,NA,"Heliófila, rupestre, flores vermelhas.",NA,NA,NA,NA,"MBML024112","MBML024112",NA,NA,NA,NA
"201","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","25098",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","J. Rossini/Dez.2005",NA,NA,NA,"L. Kollmann; et al","8053","2005","07","13","Brasil","Espírito Santo","Domingos Martins","Parque Estadual da Pedra Azul","-41.019167","-20.403889","41W1'9","20S24'14",NA,NA,NA,"Rupestre no sol, flores vermelhas.",NA,NA,NA,NA,"MBML025098","MBML025098",NA,NA,NA,NA
"202","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","25795",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","L. Kollmann/28-04-2006",NA,NA,NA,"L. Kollmann; et al","8900","2006","04","28","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9",NA,NA,NA,"Rupestre no sol. Flores vermelhas.",NA,NA,NA,NA,"MBML025795","MBML025795",NA,NA,NA,NA
"203","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","30722",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","J. Rossini/17-07-2007","2007","07","17","J. Rossini; L. C. Rossini & A. Aliprandi","649","2007","06","21","Brasil","Espírito Santo","Santa Maria de Jetibá","Distrito de Garrafão, Pedra do Garrafão, subida pela propriedade do Sr. Theodoro Dennis, mata a esquerda do topo","-40.924167","-20.176944","40W55'27","20S10'37",NA,NA,NA,"Rupícola de 45 cm, local semi sombreado; caule marrom na base, vermelho no ápice, folhas verde discolor, nervura vinácea na face abaxial. Pedunculo vermelho, cálice vermelho, verde no ápice, corola vermelha com duas máculas vináceas na",NA,NA,NA,NA,"MBML030722","MBML030722",NA,NA,NA,NA
"204","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","30724",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","J. Rossini/17-07-2007","2007","07","17","J. Rossini; L. C. Rossini & A. Aliprandi","646","2007","06","21","Brasil","Espírito Santo","Santa Maria de Jetibá","Distrito de Garrafão, Pedra do Garrafão, subida pela propriedade do Sr. Theodoro Dennis, mata a esquerda do topo","-40.924167","-20.176944","40W55'27","20S10'37",NA,NA,NA,"Rupícola de 60 cm, Heliófila, caule verde com ápice de tricomas avermelhados. Folha discolor. Pedicelo verde claro com tricomas avermelhados, cálice verde, corola vermelha. Junto a Begoniaceae e Sphagnum.",NA,NA,NA,NA,"MBML030724","MBML030724",NA,NA,NA,NA
"205","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","30726",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","J. Rossini/ 29/05/2007","2007","05","29","J. Rossini; A.P. Fontana, Kaio A. Brahim","636","2007","05","29","Brasil","Espírito Santo","Santa Maria de Jetibá","Distrito de Garrafão, Pedra do Garrafão","-40.924167","-20.176944","40W55'27","20S10'37",NA,"1134","1134","Rupícola, de 80 cm. Caule verde com tricomas avermelhados. Folhas discolores. Margem serreada com alguns tricomas avermelhados, Pedunculo verde com tricomas avermelhados. Cálice verde, corola vermelho a alaranjado. Filetes e estiletes",NA,NA,NA,NA,"MBML030726","MBML030726",NA,NA,NA,NA
"206","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","33332",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","L. Kollmann/Julho-2007",NA,NA,NA,"P. Labiak; et al","4211","2007","07","18","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9",NA,NA,NA,"Rupícola. Flores avermelhadas.",NA,NA,NA,NA,"MBML033332","MBML033332",NA,NA,NA,NA
"207","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","34895",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","A.P. Fontana/12-02-2008",NA,NA,NA,"A. P. Fontana; et al","4782","2008","02","12","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande.Trilha para as piscinas","-41.083611","-20.516111","41W5'1","20S30'58",NA,NA,NA,NA,NA,NA,NA,NA,"MBML034895","MBML034895",NA,NA,NA,NA
"208","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","37335",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","L. Kollmann/25-4-2009",NA,NA,NA,"L. Kollmann; A.P. Fontana, C. Esgario & E.Leme","11588","2009","04","25","Brasil","Espírito Santo","Conceição do Castelo","estrada Venda Nova para Ibatiba, BR 265","-41.263889","-20.277778","41W15'50","20S16'40",NA,"1044","1044","Erva rupícola ao sol, flores vermelhas.",NA,NA,NA,NA,"MBML037335","MBML037335",NA,NA,NA,NA
"209","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","38284",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","J. Rossini/10-X-2009",NA,NA,NA,"C. N. de Fraga; et al","2147","2008","07","19","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande. Goela da Onça. Floresta Ombrófila Densa Altomontana com Inselbergues.","-41.111389","-20.516111","41W6'41","20S30'58",NA,NA,NA,NA,NA,NA,NA,NA,"MBML038284","MBML038284",NA,NA,NA,NA
"210","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","40020",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","A.P. Fontana/2006",NA,NA,NA,"A. P. Fontana; F. Bernabe & J. Sezati","2221","2006","07","11","Brasil","Espírito Santo","Domingos Martins","Parque Nacional da Pedra Azul. Pedra Azul, Pedra das Flores, cume. Floresta Ombrófila Densa. Afloramento rochoso com Mata Nebular","-41.023056","-20.407222","41W1'23","20S24'26",NA,"1600","1600","Herbácea ca 50cm, rupícola no sol. Flores vermelhas",NA,NA,NA,NA,"MBML040020","MBML040020",NA,NA,NA,NA
"211","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","45180",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A. Dietr.) Wiehler","A.P. Fontana/20-04-2011",NA,NA,NA,"A. P. Fontana; L. Kollmann","7322","2011","04","20","Brasil","Espírito Santo","Alfredo Chaves","Alto do Redentor","-40.984722","-20.456111","40W59'5","20S27'22",NA,"1255","1255","Rupícola. Flores vermelhas",NA,NA,NA,NA,"MBML045180","MBML045180",NA,NA,NA,NA
"212","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","45790",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","A. P. Fontana/30-05-2013",NA,NA,NA,"A. P. Fontana; L. Kollmann & J.P.F. Zorzanelli","7672","2013","05","30","Brasil","Espírito Santo","Iúna","Serra do Valentim, Morro das Torres. Mata Nebular com afloramentos de rocha","-41.466944","-20.386111","41W28'1","20S23'10",NA,"1551","1551","Erva ca 50cm. Flores vermelhas",NA,NA,NA,NA,"MBML045790","MBML045790",NA,NA,NA,NA
"213","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","47019",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","A. P. Fontana/06-06-2007",NA,NA,NA,"A. P. Fontana; K.A. Brahim & L.C. Bissoli","3499","2007","06","06","Brasil","Espírito Santo","Itaguaçu","Serra do Caparaó. Afloramento rochoso granítico. Topo.","-40.980556","-19.741667","40W58'50","19S44'30",NA,"1395","1395","Rupícola no sol. Flores vermelhas. Projeto CORES - Conservação das Orquídeas em risco de extinção.",NA,NA,NA,NA,"MBML047019","MBML047019",NA,NA,NA,NA
"214","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","50870",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & Dietr.) Wiehler","J. Rossini/03-04-2018",NA,NA,NA,"C. N. de Fraga; D.R. Gonzaga, R.C.C. Reis & T.E.C. Meneguzzo","3671","2015","02","10","Brasil","Minas Gerais","Cristália","Morro do Chapéu, proximo ao topo. Vegetação rupícola sobre quartzito.","-42.923611","-16.721667","42W55'25","16S43'18",NA,"1291","1291","Rupícola com tuberculo em fendas de pedra. Folhas verde discolores. Flores com sépalas verdes, pétalas vermelhas, estames vermelhos com anteras castanhas, estilete branco",NA,NA,NA,NA,"MBML050870","MBML050870",NA,NA,NA,NA
"215","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","52018",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","J. Rossini/04-04-2018",NA,NA,NA,"R.R. Vervloet; V. Demuner","2663","2004","06","02","Brasil","Espírito Santo","Santa Teresa","Pedra Paulista","-40.793333","-19.835556","40W47'36","19S50'8",NA,NA,NA,"Cálice de cor verde, corola de cor vermelha. Pêlos vermelhos",NA,NA,NA,NA,"MBML052018","MBML052018",NA,NA,NA,NA
"216","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","52537",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","A.P. Fontana-18/05/2007",NA,NA,NA,"A. P. Fontana; K.A. Brahim, L.N. Lima & W. Pertel","3366","2007","05","18","Brasil","Espírito Santo","Afonso Cláudio","Serra Pelada. Pedra dos Três Pontões. Inselbergue.","-41.037111","-20.076167","41W2'13,6","20S4'34,2",NA,"1078","1078","Rupícola, meia sombra. Flores vermellhas. Frutos imaturos verdes. Projeto CORES-JBRJ.",NA,NA,NA,NA,"MBML052537","MBML052537",NA,NA,NA,NA
"217","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","16054",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","L. Kollmann/09-05-2002",NA,NA,NA,"L. Kollmann; et al","5327","2002","01","19","Brasil","Espírito Santo","Santa Leopoldina","Rio Bonito","-40.5297012329102","-20.1005992889404",NA,NA,"23799",NA,NA,"Rupícola no sol. Flores avermelhadas, pêlos vermelhos no caule e na folha.","auto",NA,NA,NA,"MBML016054","MBML016054",NA,NA,NA,NA
"218","2020-07-10 09:46:13-03","MBML","MBML-HERBARIO","52876",NA,"Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","A.P. Fontana/15-06-2007",NA,NA,NA,"A. P. Fontana; K.A. Brahim, L. Kosanke & N.P. Raasch","3586","2007","06","15","Brasil","Espírito Santo","Domingo Martins","Tijuco Preto. Serra do Tijuco Preto. Pedra do Tijuco Preto.","-40.940278","-20.200833","40W56'25","20S12'3",NA,"1294","1294","Erva, 50cm. Flores vermelhas. Projeto CORES-JBRJ.",NA,NA,NA,NA,"MBML052876","MBML052876",NA,NA,NA,NA
"219","2020-06-15 15:30:46-03","UNESP-RC","HRCB","72900","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","G.M.Marcusso",NA,NA,NA,"Marcusso",NA,NA,NA,NA,"Brasil","Espírito Santo","Domingos Martins","Parque Estadual da Pedra Azul","-41","-20.433333","41º0'W","20°26'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2017-11-24 14:11:01-02","UFLA","ESAL","26731","S","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler",NA,NA,NA,NA,"Sousa, NL; Avelino, G; Coorêa, LM","68",NA,NA,NA,"Brasil","Minas Gerais","Igarapé","Serra Pau-de-vinho","-44.301700592041","-20.0702991485596",NA,NA,"8870",NA,NA,"erva; 1m; flor vermelha e pilosa;; campo rupestre","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2017-12-06 12:32:33-02","UFLA","ESAL","23309","S","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","Pereira, LC","2017","05",NA,"Domingos, DQ; Zagotta-Vital, FA","600","2014","04","15","Brasil","Minas Gerais","Monte Verde","Camanducaia, Afloramento rochoso, platô",NA,NA,NA,NA,NA,NA,NA,"Arbusto, aprox. 40cm, cálice verde e corola laranja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-06-10 10:10:52-03","FZB-BH","BHZB","2473","S","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica",NA,NA,NA,NA,NA,"Ordones, J. et al.","111","2000","04","02","Brasil","MG","Catas Altas","Caraça/ Campo de Fora","-43.4075012207031","-20.0746994018555",NA,NA,"11966",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-04-07 16:08:49-03","UENF","HUENF","6975","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","D.R. Couto",NA,NA,NA,"Mota, J.P.","3","2007","06","10","Brasil","Rio de Janeiro","São Fidélis","Serra da Bela Joana","-41.746898651123","-21.6460990905762",NA,NA,"31178",NA,NA,NA,"auto",NA,NA,NA,"HUENF00006978",NA,NA,NA,NA,NA
"224","2021-02-25 10:12:33-03","CVRD","CVRD","11315","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A. Dietr.) Wiehler","Alain P. Chautems","2008","08","13","Folli, D.A.","6107","2008","06","12","BRASIL","ES","Castelo",NA,"-41.09011","-20.515926","-41,09011","-20,515926",NA,"1337","1337","Parque do Forno Grande <ll>dwc_commonname:</ll> Hortelã vermelho",NA,NA,"América do Sul",NA,"CVRD011315","CVRD011315","Magnoliopsida",NA,NA,NA
"225","2021-02-25 10:12:33-03","CVRD","CVRD","15587","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A. Dietr.) Wiehler","Josiene Rossini & Alain Chautems","2016","04","04","Folli, D.A.","7467","2016","03","31","BRASIL","ES","Domingos Martins",NA,"-40.6591987609863","-20.3633003234863",NA,NA,"48150","1047","1047","Afloramento Rochoso <ll>dwc_commonname:</ll> Hortelã vermelho","auto",NA,"América do Sul",NA,"CVRD015587",NA,"Magnoliopsida",NA,NA,NA
"226","2020-09-12 05:00:02-03","US","US","2987564","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A. Dietr.) Wiehler",NA,NA,NA,NA,"S. Mayo, N. Castro, M. Gregory & N. L. Menezes","CFCR 7092","1981","3","1","Brazil","Minas Gerais",NA,"Santana do Riacho",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America - Neotropics",NA,"US00422969","US00422969_01","Dicotyledonae",NA,NA,NA
"227","2020-09-12 05:00:02-03","US","US","3353844","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A. Dietr.) Wiehler",NA,NA,NA,NA,"L. E. Skog & J. K. Boggan","7770","1996","9","6","Brazil",NA,NA,"Grown in the Smithsonian's Dept. of Botany greenhouses, Suitland, Maryland, U.S.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America - Neotropics",NA,"US00590967","US00590967_01","Dicotyledonae",NA,NA,NA
"228","2020-09-12 05:00:02-03","US","US","1336373","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A. Dietr.) Wiehler",NA,NA,NA,NA,"A. F. Regnell","833","1870","4","16","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America - Neotropics",NA,"US00320814","US00320814_01","Dicotyledonae",NA,NA,NA
"229","2020-09-12 05:00:02-03","US","US","2987563","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A. Dietr.) Wiehler",NA,NA,NA,NA,"N. Hensold, M. L. Kawasaki & J. Silva","CFCR 2876","1982","3","6","Brazil","São Paulo",NA,"Norte do Monte Boa Vista",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America - Neotropics",NA,"US00422970","US00422970_01","Dicotyledonae",NA,NA,NA
"230","2020-09-12 05:00:02-03","US","US","3556086","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A. Dietr.) Wiehler","Skog, L. E.",NA,NA,NA,"H. J. Wiehler, M. F. Peixoto & GRF Study Group","91121","1991","10","12","Brazil","Rio de Janeiro",NA,"Rio de Janeiro: along road from Nova Friburgo to Cascata do Pinel, about 25 km from Nova Friburgo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America - Neotropics",NA,"US00992788","US00992788_01","Dicotyledonae",NA,NA,NA
"231","2020-09-12 05:00:02-03","US","US","201061","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A. Dietr.) Wiehler",NA,NA,NA,NA,"A. F. Regnell","III 833","1870","4","16","Brazil","Minas Gerais",NA,"Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America - Neotropics",NA,"US00320813","US00320813_01","Dicotyledonae",NA,NA,NA
"232","2020-09-12 05:00:02-03","US","US","3556106","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A. Dietr.) Wiehler","Skog, L. E.",NA,NA,NA,"H. J. Wiehler, M. F. Peixoto & GRF Study Group","91134","1991","10","15","Brazil","Espirito Santo",NA,"Espirito Santo: 1 km east of Hotel dos Pinchos near Pedra Azul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America - Neotropics",NA,"US00992790","US00992790_01","Dicotyledonae",NA,NA,NA
"233","2020-09-12 05:00:02-03","US","US","2755297","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A. Dietr.) Wiehler",NA,NA,NA,NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","19847","1968","2","11","Brazil","Minas Gerais",NA,"Serra do Espinhaco, Pico de Itabirito, ca 50 km SE of Belo Horizonte",NA,NA,NA,NA,NA,"1750",NA,NA,NA,"1","South America - Neotropics",NA,"US00320815","US00320815_01","Dicotyledonae",NA,NA,NA
"234","2020-09-12 05:00:02-03","US","US","2752668","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A. Dietr.) Wiehler","Chautems, A. P.",NA,NA,NA,"H. S. Irwin, R. M. Harley & E. Onishi","29051 A","1971","1","25","Brazil","Minas Gerais",NA,"Serra do Espinhaco, sandstone summit of Serra da Caraca",NA,NA,NA,NA,NA,"1750","1950",NA,NA,"1","South America - Neotropics",NA,"US00320816","US00320816_01","Dicotyledonae",NA,NA,NA
"235","2020-09-12 05:00:02-03","US","US","3236957","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A. Dietr.) Wiehler",NA,NA,NA,NA,"A. P. Chautems, J. Badini & M. Campomizzi M.","21","1983","3","17","Brazil","Minas Gerais",NA,"De Oro Preto, Camarinhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","South America - Neotropics",NA,"US00313394","US00313394_01","Dicotyledonae",NA,NA,NA
"236","2019-11-13 11:20:21-03","USP","SPF","202911","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","Pirani, JR","2009",NA,NA,"Pirani, JR","5924","2009","02","10","Brasil","Minas Gerais","Santo Antônio do Itambé","Parque Estadual do Itambé","-42.340639","-18.398778","-42.340639","-18.398778",NA,"1806","1806",NA,NA,NA,NA,NA,"SPF00202911","SPF00202911",NA,NA,NA,NA
"237","2019-11-13 11:20:21-03","USP","SPF","162834","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","Barros, MJF","2005","09",NA,"Forzza, RC","3419","2004","06","16","Brasil","Rio de Janeiro","Nova Friburgo","Pedra do Imperador","-42.53","-22.324444","-42.53","-22.324444",NA,"1233","1233",NA,NA,NA,NA,NA,"SPF00162834","SPF00162834",NA,NA,NA,NA
"238","2019-11-13 11:20:21-03","USP","SPF","189701","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","Chautems, A","2006","11",NA,"Silva, BR","1312","2004","03","31","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.885556","-21.679444","-43.885556","-21.679444",NA,"1740","1740",NA,NA,NA,NA,NA,"SPF00189701","SPF00189701",NA,NA,NA,NA
"239","2019-11-13 11:20:21-03","USP","SPF","22356","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","magnifica","Sinningia magnifica","(Otto & A.Dietr.) Wiehler","Chautems, A","1982","03",NA,"Hensold, N","CFCR2876","1982","03","06","Brasil","Minas Gerais",NA,"Serra da Conceição",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPF00022356","SPF00022356",NA,NA,NA,NA
