"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"48","2019-08-27 13:28:39-03","IAP","PACA-AGP","7301","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Emrich-Rambo","F. Theissen",NA,"1907",NA,NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,"Revisado por D. Bauer em 12.03.2004 Habitat: ad arbores in silva campestri Fenofase: fruto","PACA007301",NA,NA,NA,"1954","05","19",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA
"49","2019-08-27 13:28:39-03","IAP","PACA-AGP","73444","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Herb. ZSS","U. Eggli","2509","1994","02","06",NA,"Brasil","RS","Nova Palma","5 km rio acima na direcao de Nova Paraiso","-53.4688987731934","-29.471700668335",NA,"Revisado por D. Bauer em 19.03.2004","PACA073444",NA,NA,NA,"1994",NA,NA,NA,NA,"23222","auto","Magnoliatae",NA,NA,NA,NA,NA
"50","2019-08-27 13:28:39-03","IAP","PACA-AGP","7303","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Emrich-Rambo","F. Theissen",NA,"1907",NA,NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,"Revisado por D. Bauer em 12.03.2004 Habitat: ad arbores in silva campestri Fenofase: fruto","PACA007303",NA,NA,NA,"1954","05","19",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA
"51","2019-08-27 13:28:39-03","IAP","PACA-AGP","91940","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","J. Larocca","R. Wasum",NA,"1985","10","15",NA,"Brasil","RS","Taquara","Mundo Novo, margem do Rio dos Sinos","-50.7806015014648","-29.6506004333496",NA,"Habitat: sob troncos, na vegetação na margem de rio","PACA091940",NA,NA,NA,"2008","08",NA,NA,NA,"22252","auto","Magnoliatae",NA,NA,NA,NA,NA
"52","2020-12-20 21:16:31-03","UFV","VIC","11425","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Lombardi, J.A.","Chagas; Silva, F.; et al.","851","1985","08","10",NA,"Brasil","Paraná","Londrina","Floresta dos Irmãos Godoy","-51.1627998352051","-23.3103008270264",NA,"Epífita, botão floral amarelo-esverdeado. Frequente.","VIC011425","VIC011425",NA,NA,"1989",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"53","2020-12-20 21:16:31-03","UFV","VIC","6327","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Zappi, D.C.; Machado, M.","Júlio Filho, A.","s.n.","1979","08","24",NA,"Brasil","Minas Gerais","Viçosa","Campus da UFV, Jardim Botânico.","-42.8819007873535","-20.7539005279541",NA,"Epífitas; corola branca.","VIC006327","VIC006327",NA,NA,"2004","07","20",NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"54","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0053955","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw. ex Phil.","N. P. Taylor & D. C. Zappi","G. Hatschbach; A. C. Cervi","50635","1986","10","12",NA,"Brazil","Parana",NA,"Parque Nacional do Iguaçu, Poço Preto (Mun. Foz do Iguaçu).","-54.5833","-25.55",NA,"Epifita pendente, flor alva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0053956","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw. ex Phil.","R. KiesIing","E. Zardini","7736","1988","10","29",NA,"Paraguay","Caazapa",NA,"Tavai. Tall forest 1 km N of Hospital.","-55.45","-26.16667",NA,"Epiphytic on tree.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0053954","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw. ex Phil.","R. KiesIing","E. Zardini","7922","1988","11","1",NA,"Paraguay","Caazapa",NA,"Tavai. East of Destacamento.","-55.45","-26.16667",NA,"Epiphytic on tree.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-11-21 14:33:03-03","UFJF","CESJ","25046","PreservedSpecimen","Plantae","Angiosperma",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","D.C. Zappi","L. Krieger","CESJ25046","1987","08","30","América do Sul","Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,"Cultivada e nativa. Ramos longos, pendentes. Os ramos de 2ª e 3ª ordem, verticilados e mais curtos. Flores alvas pendentes.","CESJ025046",NA,NA,NA,"1990","05","03",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"58","2019-11-21 14:33:03-03","UFJF","CESJ","44376","PreservedSpecimen","Plantae","Angiosperma",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","O.S. Ribas","O.S. Ribas; F.C.Straube; A. Urben-Filho","5656","2003","12","18","América do Sul","Brasil","Paraná","São Pedro do Ivaí","Fazenda Santa Bárbara","-51.8563995361328","-23.8652992248535",NA,"Epífita, pendente, fruto creme-esverdeado. Floresta estacional semidecídua.","CESJ044376",NA,NA,NA,"2004",NA,NA,NA,NA,"16604","auto",NA,NA,NA,NA,NA,NA
"59","2019-11-21 14:33:03-03","UFJF","CESJ","37790","PreservedSpecimen","Plantae","Angiosperma",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","D.C. Zappi","J.M. Silva; A. Soares; W.Maschio","3046","1999","09","02","América do Sul","Brasil","Paraná","Três Barras do Paraná","Área da Copel","-53.1808013916016","-25.4188995361328",NA,"Epífita, flor alva. Floresta.","CESJ037790",NA,NA,NA,"2000",NA,NA,NA,NA,"20611","auto",NA,NA,NA,NA,NA,NA
"60","2021-04-07 11:42:03-03","UFMS","CGMS","22455","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","M.G. Caxambu","E.M. Silva",NA,"2007","10","02",NA,"Brasil","Paraná","Goioerê","Parque Municipal de Goioerê.","-53.0275001525879","-24.184700012207",NA,"Flor alvo-amarelada. Suculenta, pendente. Habitat: Floresta Estacional Semidecidual Submontana, relevo suave-ondulado. Habito: Herbácea epífita.","CGMS1051864",NA,NA,NA,"2007","10","18",NA,NA,"22997","auto",NA,NA,NA,NA,NA,NA
"61","2019-08-20 10:08:43-03","UNICAMP","UEC","137475","S","Plantae","Magnoliopsida",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Breier, TB","Breier, TB; Breier, J","875","2003","02","11",NA,"Brazil","São Paulo","Gália","Estação Ecológica Caetetus, parcelas permanentes.","-49.5","-22.25",NA,NA,"UEC041009","UEC041009",NA,NA,"2004","09",NA,"-49.5","-22.25",NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-08-20 10:08:43-03","UNICAMP","UEC","105752","S","Plantae","Magnoliopsida",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Lombardi, JA","Tozzi, AMGA; Galvão, JC; Mendonça Filho, CV; Moreira, JLA; Santos, K; Filliettaz, AM","98123","1998","12","01",NA,"Brazil","São Paulo","Iperó","Estrada para a pedreira, Fazenda Ipanema. Floresta Estacional semidecidual, próximo ao riacho.","-47.683333","-23.4",NA,"Epífita; frutos brancos quando maduros.",NA,NA,"720","720",NA,NA,NA,"-47.683333","-23.4",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:27:17-03","UNICAMP","UEC","105752","S","Plantae","Magnoliopsida",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Lombardi, JA","Tozzi, AMGA; Filliettaz, AM; Mendonça Filho, CV; Galvão, JC; Moreira, JLA; Santos, K","98-123","1998","12","01",NA,"Brazil","São Paulo","Iperó","Fazenda Ipanema.","-47.683333","-23.383333",NA,"Epífita, frutos brancos quando maduros.; Floresta estacional semidecidual, próximo ao riacho.","UEC041016","UEC041016","720","720",NA,NA,NA,"-47.683333","-23.383333",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:27:17-03","UNICAMP","UEC","108377","S","Plantae","Magnoliopsida",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Zappi, DC","Grombone-Guaratini, MT; Galvão, JC; Belinello, R","20","1997","01","22",NA,"Brazil","São Paulo","Campinas","Reserva Municipal de Santa Genebra.","-47.109167","-22.829167",NA,"Epífita no interior da mata sobre caule de árvore; frutos imaturos verdes.","UEC041003","UEC041003",NA,NA,"2001","08",NA,"-47.109167","-22.829167",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:27:17-03","UNICAMP","UEC","108571","S","Plantae","Magnoliopsida",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Zappi, DC","Grombone-Guaratini, MT; Galvão, JC; Belinello, R","20","1997","01","22",NA,"Brazil","São Paulo","Campinas","Reserva Municipal de Santa Genebra.","-47.109167","-22.829167",NA,"Epífita no interior da mata sobre caule de árvore; frutos imaturos verdes.","UEC041013","UEC041013",NA,NA,"2001","08",NA,"-47.109167","-22.829167",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:27:17-03","UNICAMP","UEC","108572","S","Plantae","Magnoliopsida",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Zappi, DC","Grombone-Guaratini, MT; Galvão, JC; Belinello, R","21","1996","09","28",NA,"Brazil","São Paulo","Campinas","Reserva Municipal de Santa Genebra.","-47.109167","-22.829167",NA,"Epífita no interior da mata sobre caule de árvore; frutos imaturos verdes.","UEC041006","UEC041006",NA,NA,"2001","08",NA,"-47.109167","-22.829167",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-01 16:27:17-03","UNICAMP","UEC","64498","S","Plantae","Magnoliopsida",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Zappi, DC","Passos, FC","23981","1990","11","29",NA,"Brazil","São Paulo","Gália","Estação Ecológica de Caetetus.","-49.5","-22.25",NA,"Cactaceae, pendente em aglomerados.","UEC041007","UEC041007",NA,NA,"2001",NA,NA,"-49.5","-22.25",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-01 16:27:17-03","UNICAMP","UEC","93331","S","Plantae","Magnoliopsida",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.",NA,"Herrera, J; Jonhson, A","210","1996","10","21",NA,"Argentina","Corrientes","Misiones","Dep. Iguazú. Parque Nacional Iguazú. Ruta 101 y palmital.",NA,NA,NA,"Epífita sobre palo rosa, a 15-20m de altura. Frutos maduros blancos.; Selva de palmito y palo rosa.","UEC041005","UEC041005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-01 16:27:17-03","UNICAMP","UEC","45467","S","Plantae","Magnoliopsida",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Lombardi, JA","Weyland Vieira, MC","817","1985","09",NA,NA,"Brazil","Minas Gerais","Monte Belo","Fazenda Lagoa.","-46.3675003051758","-21.3264007568359",NA,"Epífita sobre árvore morta. Flores brancas.","UEC041008","UEC041008",NA,NA,"1989",NA,NA,NA,NA,"16667","auto",NA,NA,NA,NA,NA,NA
"70","2021-03-01 16:27:17-03","UNICAMP","UEC","53570","S","Plantae","Magnoliopsida",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Lombardi, JA","Chagas e Silva, F; Silva; et al.","851","1985","08","10",NA,"Brazil","Paraná","Londrina","Floresta dos Irmãos Godoy.","-51.1627998352051","-23.3103008270264",NA,"Epífita, botão floral amarelo-esverdeado, frequente.","UEC041001","UEC041001",NA,NA,"1989",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"71","2021-03-01 16:27:17-03","UNICAMP","UEC","155602","S","Plantae","Magnoliopsida",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Lombardi, JA","Medri, C; Kinupp, VF; Francisco, EM","350","1997","08","16",NA,"Brazil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,"Epífita, botões cremes, flores brancas, frutos em formação verdes, frequentada por abelha africanizada.","UEC055765","UEC055765",NA,NA,"1998","07",NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"72","2019-08-20 10:08:43-03","UNICAMP","UEC","140605","S","Plantae","Magnoliopsida",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Breier, TB","Breier, TB","1292","2005","06","18",NA,"Brazil","São Paulo","Atibaia","Grota Funda.","-46.5499992370605","-23.1100006103516",NA,NA,"UEC041010","UEC041010",NA,NA,NA,NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA
"73","2019-08-20 10:08:43-03","UNICAMP","UEC","132815","S","Plantae","Magnoliopsida",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Breier, TB","Breier, TB; Aona, LYS","1131","2003","12","16",NA,"Brazil","São Paulo","Campinas","Bosque dos Jequitibás.","-47.060001373291","-22.8999996185303",NA,NA,"UEC041014","UEC041014",NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"74","2021-03-01 16:27:17-03","UNICAMP","UEC","105878","S","Plantae","Magnoliopsida",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Zappi, DC","Ahn, YJ; Constâncio, SS; Spinelli, T; Kinoshita, LS; Torres, RB","8","1999","03","19",NA,"Brazil","São Paulo","Campinas","Sítio São Francisco.","-47.060001373291","-22.8999996185303",NA,"Erva, chão da mata.","UEC041004","UEC041004",NA,NA,"1999","12",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"75","2021-03-01 16:27:17-03","UNICAMP","UEC","62284","S","Plantae","Magnoliopsida",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Zappi, DC","Moraes, PLR; Seike, SH; Romero, R; Rossato, SC; Motta, PC","23641","1990","09","26",NA,"Brazil","São Paulo","Campinas","Sousas, Mata particular das Três Pontes.","-47.060001373291","-22.8999996185303",NA,"Epífita.","UEC041011","UEC041011",NA,NA,"2001","08",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"76","2021-03-01 16:27:17-03","UNICAMP","UEC","134533","S","Plantae","Magnoliopsida",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Zappi, DC","Amaral, MCE; Bittrich, V","97/27","1997","02",NA,NA,"Brazil","São Paulo","Mombuca","Fazenda Serra D'água.","-47.560001373291","-22.9200000762939",NA,"Sobre barranco, próximo à cachoeira. Frutos brancos.","UEC041012","UEC041012",NA,NA,"2003",NA,NA,NA,NA,"13659","auto",NA,NA,NA,NA,NA,NA
"77","2019-11-19 14:05:29-03","UFRPE","PEUFR","35573","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","D. Zappi","A. M. da Silva; A. G. da Silva; C. A. M. de Oliveira; L.M. Nascimento","42","1999","10","19",NA,"Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhada","-36.401772","-8.183733",NA,"Epífita com 40cm de altura; flores com todos os verticilos amarelo-claro; frequente.","PEUFR035573",NA,"565","960","1999","12",NA,"36º24'6.38W","08º11'1.44S",NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-11-19 14:05:29-03","UFRPE","PEUFR","35574","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","D. Zappi","C. A. M. de Oliveira; A. G. da Silva; A. M. da Silva; L.M. Nascimento","26","1999","09","17",NA,"Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Cassange","-36.401428","-8.185842",NA,"Epífita; flores aprensntando cálice verde, corola branca e estames também brancos; frutos imaturos verdes; frequente.","PEUFR035574",NA,"962","1020","1999","12",NA,"36º24'5.14W","08º11'9.03S",NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-11-19 14:05:29-03","UFRPE","PEUFR","35575","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","D. Zappi","C. A. M. de Oliveira; A. G. da Silva; A. M. da Silva; L.M. Nascimento","25","1999","09","14",NA,"Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Bituri","-36.385361","-8.2075",NA,"Epífita; frutos imaturos verdes; frequente.","PEUFR035575",NA,"920","1030","1999","12",NA,"36º23'7.30W","08º12'27S",NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-11-19 14:05:29-03","UFRPE","PEUFR","19193","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","A. Calvenk","D. C. Silva; F. M. Villarouco; G. M. Souza; I.M. Andrade","60","1995","05","25",NA,"Brasil","Pernambuco","Brejo da Madre de Deus","Fazenda Bituri","-36.3711013793945","-8.14583015441895",NA,"Epífita; caule verde.","PEUFR019193",NA,NA,NA,"2010","06",NA,NA,NA,"34231","auto",NA,NA,NA,NA,NA,NA
"81","2019-11-19 14:05:29-03","UFRPE","PEUFR","12403","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","F. A. R. Santos","F. A. R. Santos","10","1991","10","22",NA,"Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Bituri","-36.3711013793945","-8.14583015441895",NA,"Epífita.","PEUFR012403",NA,NA,NA,NA,NA,NA,NA,NA,"34231","auto",NA,NA,NA,NA,NA,NA
"82","2020-04-22 16:18:21-03","UFPB","JPB","27562","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","How.","Rocha, EA","Oliveira, CAM de; Silva, AG da; Silva, AM da; Nascimento, LM","26","1999","09","17","Southern America","Brasil","Pernambuco","Brejo da Madre de Deus","Fazenda Bituri, Mata do Cassange. dentro da mata. Mata estacional. Argilosa.","-36.414278","-8.208417",NA,"; DESC: Epífita. Flores apresentando, cálice verde, corola branca e estames também brancos. Frutos imaturos verde. Frequente.",NA,NA,"962","1020","2005","04","27","-36.414278","-8.208417",NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-04-22 16:18:21-03","UFPB","JPB","64265","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","How.","Bazante, ML","Bazante, ML; Luna, NK; Medeiros, MC; Silva, FP","344","2016","01","05","Southern America","Brasil","Pernambuco","Jaqueira","Serra do Urubu","-35.7933006286621","-8.72667026519775",NA,"Erva rupícula, ramos crassos, flores verde-esbranquiçadas; HABITAT: Mata Atlântica; DESC: Erva rupícula, ramos crassos, flores verde-esbranquiçadas",NA,NA,NA,NA,"2016","01","18",NA,NA,"11830","auto",NA,NA,NA,NA,NA,NA
"84","2020-10-14 10:00:24-03","FURB","FURB","11879","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Zappi, DC","Dreveck, S.; Carneiro, F.E.","386","2008","11","18",NA,"Brasil","Santa Catarina","Herval d'Oeste","Linha Santa Terezinha.","-51.435","-27.135",NA,"Florística IFFSC 2100(Epífita) Habitat: Floresta Estacional Decidual; Estágio Avançado Habito: epífita;","FURB01187","FURB01187","742","742","2012","12","13","-51.4350000","-27.1350000",NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-16 17:51:31-03","UCS","HUCS","9453","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Zappi, D.C.; Taylor, N.P.","Hatschbach, G.","50635","1986","10","12",NA,"Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu - Poço Preto","-54.5881004333496","-25.5478000640869",NA,"epífita pendente - flor alva - mata pluvial",NA,NA,NA,NA,"1992",NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA
"86","2021-03-16 17:51:31-03","UCS","HUCS","35401","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","; Zappi, D.C.","Hatschbach, G.","72337","2001","08","26",NA,"Brasil","Paraná","Campo Mourão","Rodovia PR 487 - Rio Mourão","-52.3830986022949","-24.0456008911133",NA,"epífita - flor alva - mata de galeria",NA,NA,NA,NA,"2001",NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA
"87","2019-06-27 10:24:26-03","UFES","VIES","27603","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Cordeiro, J.","Caxambu, M.G.; et al.","2251","2008","08","12",NA,"Brasil","Paraná","Campo Mourão","Parque Estadual Lago Azul (PELA).","-52.3830986022949","-24.0456008911133",NA,NA,"VIES027603","VIES027603","611","611","2008",NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA
"88","2019-08-16 08:38:53-03","UTFPR","HCF","26423","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","(How) Volguin","M.G. Caxambu","E.L. Siqueira","2794","2018","09","10",NA,"Brasil","PR","Luiziana","Chácara Figueira, ás margens da BR-487","-52.243333","-24.237444",NA,"erva epífita, ripária. Flores alvas.",NA,NA,"635","635","2018","09","24","52°14'36 W","24°14'14,8 S",NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-08-16 08:38:53-03","UTFPR","HCF","16711","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","(How) Volguin","M.G. Caxambu","E.L. Siqueira","1470","2015","04","10",NA,"Brasil","PR","Juranda","Chácara Nossa Senhora Aparecida","-52.842833","-24.428306",NA,"erva epífita, suculenta, semi-ciófila. Frutos maduros alvo-esverdeados.",NA,NA,"522","522","2015","05","18","52°50'34,2 W","24°25'41,9 S",NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-08-16 08:38:53-03","UTFPR","HCF","5888","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","(How) Volguin","M.G. Caxambu","M.G. Caxambu","1695","2007","09","14",NA,"Brasil","PR","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.325583","-24.106444",NA,"epífita, heliófita, a cerca de 2 m do solo. Flores alvas, com presença de abelhas.",NA,NA,"609","609","2007","10","02","52°19'32,1 W","24°06'23,2 S",NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-08-16 08:38:53-03","UTFPR","HCF","24367","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","(How) Volguin","G.A. Dettke","E.L. Siqueira","2404","2017","11","24",NA,"Brasil","PR","Nova Tebas","Estação Ecológica Municipal Dr. Orlando","-51.900056","-24.355833",NA,"erva semi-ciófila, epífita. Frutos imaturos verdes. Interior de floresta.",NA,NA,"413","413","2018","03","23","51°54'00,2 W","24°21'21 S",NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-08-16 08:38:53-03","UTFPR","HCF","8105","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","(How) Volguin","M.G. Caxambu","E.S. Sekine","197","2009","08","26",NA,"Brasil","PR","Nova Aurora","Propriedade do Sr. David Ezuel Gurski","-53.189417","-24.532222",NA,"erva epífita. Flores com cálice verde e corola alva.",NA,NA,"291","291","2009","09","02","53°11'21,9 W","24°31'56 S",NA,NA,NA,NA,NA,NA,NA,NA
